event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E0711	P915-C066	f75r	f75r.30	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0712	P915-C066	f75r	f75r.30	o	O	LEARNED_FORMULA_CARD	P942-K35	LEARNED_FORMULA_IDIOM	ARBEITSGANG AUSFUEHREN
P912-E0713	P915-C066	f75r	f75r.30	kalol	K+AL+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · ZIEL · FORTSETZEN
P912-E0714	P915-C066	f75r	f75r.30	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0715	P915-C067	f75r	f75r.30	okar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E0716	P915-C067	f75r	f75r.30	olom	OL+O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · AUSFÜHREN · INNEN
P912-E0717	P915-C067	f75r	f75r.31	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	P949-K55	LEARNED_FORMULA_IDIOM	KURZ HALTEN; ENDE
P912-E0718	P915-C068	f75r	f75r.31	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E0719	P915-C068	f75r	f75r.31	chckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E0720	P915-C068	f75r	f75r.31	qokar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E0721	P915-C068	f75r	f75r.31	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0722	P915-C069	f75r	f75r.31	chey	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0723	P915-C069	f75r	f75r.31	qoked	OK+E+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · TEIL
P912-E0724	P915-C069	f75r	f75r.31	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0725	P915-C070	f75r	f75r.31	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · SCHLIESSEN
P912-E0726	P915-C071	f75r	f75r.32	polshy	P+OL+SH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · FORTSETZEN · HALTEN · DIES
P912-E0727	P915-C071	f75r	f75r.32	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E0728	P915-C071	f75r	f75r.32	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0729	P915-C072	f75r	f75r.32	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0730	P915-C072	f75r	f75r.32	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0731	P915-C072	f75r	f75r.32	chsdy	CH+S+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · AUSWÄHLEN · SCHLIESSEN
P912-E0732	P915-C073	f75r	f75r.32	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0733	P915-C074	f75r	f75r.32	qotar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0734	P915-C074	f75r	f75r.32	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0735	P915-C075	f75r	f75r.32	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · SCHLIESSEN
P912-E0736	P915-C076	f75r	f75r.33	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	P942-K11	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN
P912-E0737	P915-C076	f75r	f75r.33	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN
P912-E0738	P915-C076	f75r	f75r.33	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0739	P915-C077	f75r	f75r.33	qo	O	LEARNED_FORMULA_CARD	P942-K35	LEARNED_FORMULA_IDIOM	ARBEITSGANG AUSFUEHREN
P912-E0740	P915-C077	f75r	f75r.33	l	L	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN
P912-E0741	P915-C077	f75r	f75r.33	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0742	P915-C077	f75r	f75r.33	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0743	P915-C077	f75r	f75r.33	chcthedy	CH+CTH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · BEREIT · KURZ · SCHLIESSEN
P912-E0744	P915-C078	f75r	f75r.33	ltedy	L+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0745	P915-C079	f75r	f75r.33	darom	D_ADDR+AR+O+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · QUELLE · AUSFÜHREN · INNEN
P912-E0746	P915-C079	f75r	f75r.34	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E0747	P915-C079	f75r	f75r.34	olkedy	SOLK+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUFFANGEN · KURZ · SCHLIESSEN
P912-E0748	P915-C080	f75r	f75r.34	okal	OK+AL	LEARNED_FORMULA_CARD	P942-K14	LEARNED_FORMULA_IDIOM	AN DER ZIELSTELLE ANSETZEN
P912-E0749	P915-C080	f75r	f75r.34	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0750	P915-C080	f75r	f75r.34	oty	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E0751	P915-C080	f75r	f75r.34	okar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E0752	P915-C080	f75r	f75r.34	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0753	P915-C080	f75r	f75r.34	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0754	P915-C080	f75r	f75r.34	kain	K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · PORTION
P912-E0755	P915-C080	f75r	f75r.34	oltedy	OL+T+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · EINSTELLEN · KURZ · SCHLIESSEN
P912-E0756	P915-C081	f75r	f75r.35	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0757	P915-C081	f75r	f75r.35	sheety	SH+EE+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · LÄNGER · EINSTELLEN · DIES
P912-E0758	P915-C081	f75r	f75r.35	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0759	P915-C081	f75r	f75r.35	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0760	P915-C081	f75r	f75r.35	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0761	P915-C081	f75r	f75r.35	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0762	P915-C082	f75r	f75r.35	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0763	P915-C082	f75r	f75r.35	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E0764	P915-C083	f75r	f75r.36	sol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0765	P915-C083	f75r	f75r.36	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · LÄNGER · SCHLIESSEN
P912-E0766	P915-C084	f75r	f75r.36	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0767	P915-C085	f75r	f75r.36	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E0768	P915-C085	f75r	f75r.36	okar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E0769	P915-C085	f75r	f75r.36	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0770	P915-C085	f75r	f75r.36	dardardy	D_ADDR+AR+D_ADDR+AR+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · QUELLE · TEIL · QUELLE · SCHLIESSEN
P912-E0771	P915-C086	f75r	f75r.37	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0772	P915-C087	f75r	f75r.37	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0773	P915-C087	f75r	f75r.37	sheety	SH+EE+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · LÄNGER · EINSTELLEN · DIES
P912-E0774	P915-C087	f75r	f75r.37	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0775	P915-C088	f75r	f75r.37	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0776	P915-C089	f75r	f75r.37	qokechdy	OK+E+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · UMSETZEN · SCHLIESSEN
P912-E0777	P915-C090	f75r	f75r.37	lol	L+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · FORTSETZEN
P912-E0778	P915-C090	f75r	f75r.38	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0779	P915-C091	f75r	f75r.38	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0780	P915-C092	f75r	f75r.38	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0781	P915-C093	f75r	f75r.38	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0782	P915-C094	f75r	f75r.38	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0783	P915-C095	f75r	f75r.38	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	LEITEN · SCHLIESSEN
P912-E0784	P915-C096	f75r	f75r.39	yshedy	Y+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · HALTEN · KURZ · SCHLIESSEN
P912-E0785	P915-C097	f75r	f75r.39	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0786	P915-C098	f75r	f75r.39	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0787	P915-C099	f75r	f75r.39	olkeedy	SOLK+EE+DY	LEARNED_FORMULA_CARD	P949-K62	LEARNED_FORMULA_IDIOM	LÄNGER AUFFANGEN; ENDE
P912-E0788	P915-C100	f75r	f75r.39	otey	OT+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · KURZ · DIES
P912-E0789	P915-C100	f75r	f75r.39	koldy	K+OL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · FORTSETZEN · SCHLIESSEN
P912-E0790	P915-C101	f75r	f75r.40	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0791	P915-C101	f75r	f75r.40	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0792	P915-C102	f75r	f75r.40	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0793	P915-C102	f75r	f75r.40	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0794	P915-C103	f75r	f75r.40	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E0795	P915-C103	f75r	f75r.40	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · LÄNGER · SCHLIESSEN
P912-E0796	P915-C104	f75r	f75r.40	rshedy	R+SHED+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	MARKIEREN · ABSETZEN · SCHLIESSEN
P912-E0797	P915-C105	f75r	f75r.41	sokeedy	S+OK+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · ANSETZEN · LÄNGER · SCHLIESSEN
P912-E0798	P915-C106	f75r	f75r.41	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0799	P915-C107	f75r	f75r.41	oteedy	OT+EE+DY	LEARNED_FORMULA_CARD	P942-K30	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E0800	P915-C108	f75r	f75r.41	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0801	P915-C108	f75r	f75r.41	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0802	P915-C108	f75r	f75r.41	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · LÄNGER · SCHLIESSEN
P912-E0803	P915-C109	f75r	f75r.41	sy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0804	P915-C109	f75r	f75r.42	dshedy	SH+E+DY	LEARNED_FORMULA_CARD	P949-K55	LEARNED_FORMULA_IDIOM	KURZ HALTEN; ENDE
P912-E0805	P915-C110	f75r	f75r.42	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0806	P915-C111	f75r	f75r.42	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0807	P915-C112	f75r	f75r.42	qoteey	OT+EE+Y	LEARNED_FORMULA_CARD	P942-K31	LEARNED_FORMULA_IDIOM	NAECHSTEN POSTEN LAENGER HALTEN
P912-E0808	P915-C112	f75r	f75r.42	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	P942-K30	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E0809	P915-C113	f75r	f75r.42	dor	D_ADDR+OR	LEARNED_FORMULA_CARD	P949-K58	LEARNED_FORMULA_IDIOM	BEZEICHNETER TEILANSATZ
P912-E0810	P915-C113	f75r	f75r.43	yshedy	Y+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · HALTEN · KURZ · SCHLIESSEN
P912-E0811	P915-C114	f75r	f75r.43	chekar	CHK+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · QUELLE
P912-E0812	P915-C114	f75r	f75r.43	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E0813	P915-C115	f75r	f75r.43	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0814	P915-C115	f75r	f75r.43	chkar	CHK+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEHANDELN · QUELLE
P912-E0815	P915-C115	f75r	f75r.43	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0816	P915-C115	f75r	f75r.43	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E0817	P915-C116	f75r	f75r.44	dchedy	D_ADDR+CHD+Y	LEARNED_FORMULA_CARD	P952-K74	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL UMSETZEN
P912-E0818	P915-C116	f75r	f75r.44	sain	S+AIN	LEARNED_FORMULA_CARD	P942-K40	LEARNED_FORMULA_IDIOM	EINHEIT WAEHLEN
P912-E0819	P915-C116	f75r	f75r.44	okedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0820	P915-C117	f75r	f75r.44	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0821	P915-C118	f75r	f75r.44	otedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0822	P915-C119	f75r	f75r.44	okoldy	OK+OL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · FORTSETZEN · SCHLIESSEN
P912-E0823	P915-C120	f75r	f75r.44	otar	OT+AR	LEARNED_FORMULA_CARD	P942-K24	LEARNED_FORMULA_IDIOM	DANACH AUS DER QUELLE
P912-E0824	P915-C120	f75r	f75r.44	otam	OT+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · INNEN
P912-E0825	P915-C120	f75r	f75r.44	olaiin	OL+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · SOLLMASS
P912-E0826	P915-C120	f75r	f75r.44	ch	CH	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN
P912-E0827	P915-C120	f75r	f75r.44	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0828	P915-C120	f75r	f75r.44	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0829	P915-C120	f75r	f75r.45	sshedy	S+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN
P912-E0830	P915-C121	f75r	f75r.45	shckhy	SH+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · DURCHLASS · DIES
P912-E0831	P915-C121	f75r	f75r.45	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E0832	P915-C121	f75r	f75r.45	okedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0833	P915-C122	f75r	f75r.45	sarol	S+AR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · QUELLE · FORTSETZEN
P912-E0834	P915-C122	f75r	f75r.45	oty	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E0835	P915-C122	f75r	f75r.45	otedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0836	P915-C123	f75r	f75r.45	qotedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0837	P915-C124	f75r	f75r.45	otedy	OT+E+DY	LEARNED_FORMULA_CARD	P942-K29	LEARNED_FORMULA_IDIOM	NAECHSTEN SCHRITT KURZ; ENDE
P912-E0838	P915-C125	f75r	f75r.45	okaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E0839	P915-C125	f75r	f75r.46	qokey	OK+E+Y	LEARNED_FORMULA_CARD	P942-K25	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN
P912-E0840	P915-C125	f75r	f75r.46	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0841	P915-C126	f75r	f75r.46	sheol	SH+E+OL	LEARNED_FORMULA_CARD	P949-K56	LEARNED_FORMULA_IDIOM	KURZ HALTEN UND WEITERFÜHREN
P912-E0842	P915-C126	f75r	f75r.46	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	P942-K06	LEARNED_FORMULA_IDIOM	KURZ ANSETZEN; ENDE
P912-E0843	P915-C127	f75r	f75r.46	dain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0844	P915-C127	f75r	f75r.46	shedy	SHED+DY	LEARNED_FORMULA_CARD	P942-K05	LEARNED_FORMULA_IDIOM	ABSETZEN; ENDE
P912-E0845	P915-C128	f75r	f75r.46	otol	OT+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · FORTSETZEN
P912-E0846	P915-C128	f75r	f75r.46	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0847	P915-C128	f75r	f75r.46	olor	OL+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	FORTSETZEN · ANSATZ
P912-E0858	P915-C129	f81v	f81v.1	par	P+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · QUELLE
P912-E0859	P915-C129	f81v	f81v.1	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0860	P915-C129	f81v	f81v.1	keedy	K+EE+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · LÄNGER · SCHLIESSEN
P912-E0861	P915-C130	f81v	f81v.1	shekal	SH+E+K+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · ZUGEBEN · ZIEL
P912-E0862	P915-C130	f81v	f81v.1	dal	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E0863	P915-C130	f81v	f81v.1	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0864	P915-C130	f81v	f81v.1	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0865	P915-C130	f81v	f81v.1	pchedy	P+CHD+DY	LEARNED_FORMULA_CARD	P952-K65	LEARNED_FORMULA_IDIOM	EINSETZEN, UMSETZEN; ENDE
