clause_id	physical_page	register	start_event	end_event	events	formula_cards	root_compositions	end_reason	surface_equals_reading	simple_continuous_reading_de	event_ids
P915-C241	f82r	BIOLOGICAL	P912-E1364	P912-E1365	2	2	0	LICENSED_DY_CLOSE	qokeey=LAENGER ANSETZEN | lshedy=KURZ SPÜLEN; ENDE	LAENGER ANSETZEN; dann KURZ SPÜLEN; ENDE. Teilgang geschlossen.	P912-E1364|P912-E1365
P915-C242	f82r	BIOLOGICAL	P912-E1366	P912-E1366	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1366
P915-C243	f82r	BIOLOGICAL	P912-E1367	P912-E1371	5	3	2	LICENSED_DY_CLOSE	rag=MARKIEREN · ORT · PRÜFEN | cheol=DEN AUSZUG WEITERFUEHREN | ol=DAMIT WEITER | rsheedy=MARKIEREN · HALTEN · LÄNGER · TEIL · DIES | lchedy=WEITER UMSETZEN; ENDE	MARKIEREN · ORT · PRÜFEN; dann DEN AUSZUG WEITERFUEHREN; dann DAMIT WEITER; dann MARKIEREN · HALTEN · LÄNGER · TEIL · DIES; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1367|P912-E1368|P912-E1369|P912-E1370|P912-E1371
P915-C244	f82r	BIOLOGICAL	P912-E1372	P912-E1391	20	9	11	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	qoty=DANACH DIESER POSTEN | lcheeor=LEITEN · ENTNEHMEN · LÄNGER · ANSATZ | qokain=EINE PORTION ANSETZEN | cheedy=ENTNEHMEN · LÄNGER · TEIL · DIES | lched=LEITEN · UMSETZEN | taiin=EINSTELLEN · SOLLMASS | shedaiin=ABSETZEN · SOLLMASS | chckhey=ENTNEHMEN · DURCHLASS · KURZ · DIES | lchey=LEITEN · DIES | lcheckhy=LEITEN · DURCHLASS · DIES | sheey=LAENGER HALTEN | lr=LEITEN · MARKIEREN | chey=DIESER POSTEN | rain=MARKIEREN · PORTION | sain=EINHEIT WAEHLEN | ol=DAMIT WEITER | cheol=DEN AUSZUG WEITERFUEHREN | ey=KURZ · DIES | cheor=AUSZUG MARKIEREN | chey=DIESER POSTEN	DANACH DIESER POSTEN; dann LEITEN · ENTNEHMEN · LÄNGER · ANSATZ; dann EINE PORTION ANSETZEN; dann ENTNEHMEN · LÄNGER · TEIL · DIES; dann LEITEN · UMSETZEN; dann EINSTELLEN · SOLLMASS; dann ABSETZEN · SOLLMASS; dann ENTNEHMEN · DURCHLASS · KURZ · DIES; dann LEITEN · DIES; dann LEITEN · DURCHLASS · DIES; dann LAENGER HALTEN; dann LEITEN · MARKIEREN; dann DIESER POSTEN; dann MARKIEREN · PORTION; dann EINHEIT WAEHLEN; dann DAMIT WEITER; dann DEN AUSZUG WEITERFUEHREN; dann KURZ · DIES; dann AUSZUG MARKIEREN; dann DIESER POSTEN.	P912-E1372|P912-E1373|P912-E1374|P912-E1375|P912-E1376|P912-E1377|P912-E1378|P912-E1379|P912-E1380|P912-E1381|P912-E1382|P912-E1383|P912-E1384|P912-E1385|P912-E1386|P912-E1387|P912-E1388|P912-E1389|P912-E1390|P912-E1391
P915-C245	f83r	BIOLOGICAL	P912-E1404	P912-E1406	3	1	2	LICENSED_DY_CLOSE	tchedy=DIESEN POSTEN UMSTELLEN | lpchedy=LEITEN · EINSETZEN · UMSETZEN · DIES | opedy=AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN	DIESEN POSTEN UMSTELLEN; dann LEITEN · EINSETZEN · UMSETZEN · DIES; dann AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1404|P912-E1405|P912-E1406
P915-C246	f83r	BIOLOGICAL	P912-E1407	P912-E1409	3	1	2	LICENSED_DY_CLOSE	chepol=ENTNEHMEN · KURZ · EINSETZEN · FORTSETZEN | pchedar=EINSETZEN · UMSETZEN · QUELLE | shedy=ABSETZEN; ENDE	ENTNEHMEN · KURZ · EINSETZEN · FORTSETZEN; dann EINSETZEN · UMSETZEN · QUELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1407|P912-E1408|P912-E1409
P915-C247	f83r	BIOLOGICAL	P912-E1410	P912-E1417	8	6	2	LICENSED_DY_CLOSE	qopchedy=BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES | sol=DAMIT WEITER | cheey=LAENGER HALTEN | qokaiin=NACH SOLLMASS ANSETZEN | shol=WEITER HALTEN | lchs=LEITEN · ENTNEHMEN · AUSWÄHLEN | shey=KURZ HALTEN | qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES; dann DAMIT WEITER; dann LAENGER HALTEN; dann NACH SOLLMASS ANSETZEN; dann WEITER HALTEN; dann LEITEN · ENTNEHMEN · AUSWÄHLEN; dann KURZ HALTEN; dann NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1410|P912-E1411|P912-E1412|P912-E1413|P912-E1414|P912-E1415|P912-E1416|P912-E1417
P915-C248	f83r	BIOLOGICAL	P912-E1418	P912-E1422	5	4	1	LICENSED_DY_CLOSE	rches=MARKIEREN · ENTNEHMEN · KURZ · AUSWÄHLEN | ar=AUS DER QUELLE | chedy=DIESEN POSTEN UMSETZEN | dor=BEZEICHNETER TEILANSATZ | olkeedy=LÄNGER AUFFANGEN; ENDE	MARKIEREN · ENTNEHMEN · KURZ · AUSWÄHLEN; dann AUS DER QUELLE; dann DIESEN POSTEN UMSETZEN; dann BEZEICHNETER TEILANSATZ; dann LÄNGER AUFFANGEN; ENDE. Teilgang geschlossen.	P912-E1418|P912-E1419|P912-E1420|P912-E1421|P912-E1422
P915-C249	f83r	BIOLOGICAL	P912-E1423	P912-E1424	2	1	1	LICENSED_DY_CLOSE	qotal=ZUR NÄCHSTEN STELLE | chkeedy=BEHANDELN · LÄNGER · SCHLIESSEN	ZUR NÄCHSTEN STELLE; dann BEHANDELN · LÄNGER · SCHLIESSEN. Teilgang geschlossen.	P912-E1423|P912-E1424
P915-C250	f83r	BIOLOGICAL	P912-E1425	P912-E1428	4	4	0	LICENSED_DY_CLOSE	chey=DIESER POSTEN | daiin=NACH SOLLMASS | chey=DIESER POSTEN | lchedy=WEITER UMSETZEN; ENDE	DIESER POSTEN; dann NACH SOLLMASS; dann DIESER POSTEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1425|P912-E1426|P912-E1427|P912-E1428
P915-C251	f83r	BIOLOGICAL	P912-E1429	P912-E1432	4	4	0	LICENSED_DY_CLOSE	qokaiin=NACH SOLLMASS ANSETZEN | qotal=ZUR NÄCHSTEN STELLE | dar=AUS DEM BEZEICHNETEN TEIL | qokshedy=ANSETZEN, KURZ HALTEN; ENDE	NACH SOLLMASS ANSETZEN; dann ZUR NÄCHSTEN STELLE; dann AUS DEM BEZEICHNETEN TEIL; dann ANSETZEN, KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E1429|P912-E1430|P912-E1431|P912-E1432
P915-C252	f83r	BIOLOGICAL	P912-E1433	P912-E1434	2	2	0	LICENSED_DY_CLOSE	chedy=DIESEN POSTEN UMSETZEN | qokedy=KURZ ANSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1433|P912-E1434
P915-C253	f83r	BIOLOGICAL	P912-E1435	P912-E1438	4	2	2	LICENSED_DY_CLOSE	chkedy=BEHANDELN · KURZ · TEIL · DIES | daiin=NACH SOLLMASS | shetar=HALTEN · KURZ · EINSTELLEN · QUELLE | shedy=ABSETZEN; ENDE	BEHANDELN · KURZ · TEIL · DIES; dann NACH SOLLMASS; dann HALTEN · KURZ · EINSTELLEN · QUELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1435|P912-E1436|P912-E1437|P912-E1438
P915-C254	f83r	BIOLOGICAL	P912-E1439	P912-E1446	8	4	4	LICENSED_DY_CLOSE	qekaiin=BEGINNEN · KURZ · ZUGEBEN · SOLLMASS | chedy=DIESEN POSTEN UMSETZEN | deey=TEIL · LÄNGER · DIES | qotaiin=DANACH · SOLLMASS | checkhy=DIESEN TEIL KURZ DURCHFÜHREN | qoty=DANACH DIESER POSTEN | cheg=ENTNEHMEN · KURZ · EINMAL | shedy=ABSETZEN; ENDE	BEGINNEN · KURZ · ZUGEBEN · SOLLMASS; dann DIESEN POSTEN UMSETZEN; dann TEIL · LÄNGER · DIES; dann DANACH · SOLLMASS; dann DIESEN TEIL KURZ DURCHFÜHREN; dann DANACH DIESER POSTEN; dann ENTNEHMEN · KURZ · EINMAL; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1439|P912-E1440|P912-E1441|P912-E1442|P912-E1443|P912-E1444|P912-E1445|P912-E1446
P915-C255	f83r	BIOLOGICAL	P912-E1447	P912-E1449	3	2	1	LICENSED_DY_CLOSE	qokeey=LAENGER ANSETZEN | rchedy=MARKIEREN · UMSETZEN · DIES | qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	LAENGER ANSETZEN; dann MARKIEREN · UMSETZEN · DIES; dann NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1447|P912-E1448|P912-E1449
P915-C256	f83r	BIOLOGICAL	P912-E1450	P912-E1451	2	0	2	LICENSED_DY_CLOSE	lo=LEITEN · AUSFÜHREN | schedy=UMSETZEN · SCHLIESSEN	LEITEN · AUSFÜHREN; dann UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1450|P912-E1451
P915-C257	f83r	BIOLOGICAL	P912-E1452	P912-E1454	3	3	0	LICENSED_DY_CLOSE	chedchy=DIESEN POSTEN UMSETZEN | qokal=AN DER ZIELSTELLE ANSETZEN | olchedy=WEITER UMSETZEN; ENDE	DIESEN POSTEN UMSETZEN; dann AN DER ZIELSTELLE ANSETZEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1452|P912-E1453|P912-E1454
P915-C258	f83r	BIOLOGICAL	P912-E1455	P912-E1457	3	3	0	LICENSED_DY_CLOSE	qokaiin=NACH SOLLMASS ANSETZEN | chedy=DIESEN POSTEN UMSETZEN | qokeedy=LAENGER ANSETZEN; ENDE	NACH SOLLMASS ANSETZEN; dann DIESEN POSTEN UMSETZEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1455|P912-E1456|P912-E1457
P915-C259	f83r	BIOLOGICAL	P912-E1458	P912-E1458	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1458
P915-C260	f83r	BIOLOGICAL	P912-E1459	P912-E1467	9	5	4	LICENSED_DY_CLOSE	qoky=DIESEN POSTEN ANSETZEN | solshed=AUSWÄHLEN · FORTSETZEN · ABSETZEN | lsheedy=SPÜLEN · LÄNGER · TEIL · DIES | qeeedy=BEGINNEN · VOLL · TEIL · DIES | qoky=DIESEN POSTEN ANSETZEN | o=ARBEITSGANG AUSFUEHREN | qol=DAMIT WEITER | rsheedy=MARKIEREN · HALTEN · LÄNGER · TEIL · DIES | qokedy=KURZ ANSETZEN; ENDE	DIESEN POSTEN ANSETZEN; dann AUSWÄHLEN · FORTSETZEN · ABSETZEN; dann SPÜLEN · LÄNGER · TEIL · DIES; dann BEGINNEN · VOLL · TEIL · DIES; dann DIESEN POSTEN ANSETZEN; dann ARBEITSGANG AUSFUEHREN; dann DAMIT WEITER; dann MARKIEREN · HALTEN · LÄNGER · TEIL · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1459|P912-E1460|P912-E1461|P912-E1462|P912-E1463|P912-E1464|P912-E1465|P912-E1466|P912-E1467
P915-C261	f83r	BIOLOGICAL	P912-E1468	P912-E1468	1	1	0	LICENSED_DY_CLOSE	qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1468
P915-C262	f83r	BIOLOGICAL	P912-E1469	P912-E1469	1	1	0	LICENSED_DY_CLOSE	qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1469
P915-C263	f83r	BIOLOGICAL	P912-E1470	P912-E1471	2	1	1	LICENSED_DY_CLOSE	pchedal=EINSETZEN · UMSETZEN · ZIEL | otedy=NAECHSTEN SCHRITT KURZ; ENDE	EINSETZEN · UMSETZEN · ZIEL; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1470|P912-E1471
P915-C264	f83r	BIOLOGICAL	P912-E1472	P912-E1477	6	2	4	LICENSED_DY_CLOSE	shecthedchy=HALTEN · KURZ · BEREIT · UMSETZEN · DIES | qoky=DIESEN POSTEN ANSETZEN | chedy=DIESEN POSTEN UMSETZEN | chary=QUELLE · DIES | pchor=EINSETZEN · ENTNEHMEN · ANSATZ | checphedy=ENTNEHMEN · KURZ · UMLEITEN · KURZ · SCHLIESSEN	HALTEN · KURZ · BEREIT · UMSETZEN · DIES; dann DIESEN POSTEN ANSETZEN; dann DIESEN POSTEN UMSETZEN; dann QUELLE · DIES; dann EINSETZEN · ENTNEHMEN · ANSATZ; dann ENTNEHMEN · KURZ · UMLEITEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1472|P912-E1473|P912-E1474|P912-E1475|P912-E1476|P912-E1477
P915-C265	f83r	BIOLOGICAL	P912-E1478	P912-E1478	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1478
P915-C266	f83r	BIOLOGICAL	P912-E1479	P912-E1480	2	1	1	LICENSED_DY_CLOSE	lsheedy=SPÜLEN · LÄNGER · TEIL · DIES | qokchdy=ANSETZEN, UMSETZEN; ENDE	SPÜLEN · LÄNGER · TEIL · DIES; dann ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1479|P912-E1480
P915-C267	f83r	BIOLOGICAL	P912-E1481	P912-E1499	19	8	11	LICENSED_DY_CLOSE	r=ZUSTAND MARKIEREN | shedkedy=ABSETZEN · ZUGEBEN · KURZ · TEIL · DIES | qopshdy=BEGINNEN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · DIES | qopy=BEGINNEN · AUSFÜHREN · EINSETZEN · DIES | olkeey=DIESEN POSTEN LÄNGER AUFFANGEN | rchs=MARKIEREN · ENTNEHMEN · AUSWÄHLEN | cheeb=ENTNEHMEN · LÄNGER · PAAR | ols=FORTSETZEN · AUSWÄHLEN | aiin=NACH SOLLMASS | skal=AUSWÄHLEN · ZUGEBEN · ZIEL | dain=EINE PORTION | cthal=BEREIT · ZIEL | s=VARIANTE WAEHLEN | aiin=NACH SOLLMASS | chky=BEHANDELN · DIES | lal=LEITEN · ZIEL | sam=AUSWÄHLEN · INNEN | sor=ZUBEREITUNGSVARIANTE | shedy=ABSETZEN; ENDE	ZUSTAND MARKIEREN; dann ABSETZEN · ZUGEBEN · KURZ · TEIL · DIES; dann BEGINNEN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · DIES; dann BEGINNEN · AUSFÜHREN · EINSETZEN · DIES; dann DIESEN POSTEN LÄNGER AUFFANGEN; dann MARKIEREN · ENTNEHMEN · AUSWÄHLEN; dann ENTNEHMEN · LÄNGER · PAAR; dann FORTSETZEN · AUSWÄHLEN; dann NACH SOLLMASS; dann AUSWÄHLEN · ZUGEBEN · ZIEL; dann EINE PORTION; dann BEREIT · ZIEL; dann VARIANTE WAEHLEN; dann NACH SOLLMASS; dann BEHANDELN · DIES; dann LEITEN · ZIEL; dann AUSWÄHLEN · INNEN; dann ZUBEREITUNGSVARIANTE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1481|P912-E1482|P912-E1483|P912-E1484|P912-E1485|P912-E1486|P912-E1487|P912-E1488|P912-E1489|P912-E1490|P912-E1491|P912-E1492|P912-E1493|P912-E1494|P912-E1495|P912-E1496|P912-E1497|P912-E1498|P912-E1499
P915-C268	f83r	BIOLOGICAL	P912-E1500	P912-E1503	4	2	2	LICENSED_DY_CLOSE	qokaiin=NACH SOLLMASS ANSETZEN | chkain=BEHANDELN · PORTION | shcthey=HALTEN · BEREIT · KURZ · DIES | qokedy=KURZ ANSETZEN; ENDE	NACH SOLLMASS ANSETZEN; dann BEHANDELN · PORTION; dann HALTEN · BEREIT · KURZ · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1500|P912-E1501|P912-E1502|P912-E1503
P915-C269	f83r	BIOLOGICAL	P912-E1504	P912-E1505	2	1	1	LICENSED_DY_CLOSE	okair=ANSETZEN · LAUF | sheedy=LAENGER HALTEN; ENDE	ANSETZEN · LAUF; dann LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E1504|P912-E1505
P915-C270	f83r	BIOLOGICAL	P912-E1506	P912-E1506	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1506
P915-C271	f83r	BIOLOGICAL	P912-E1507	P912-E1514	8	3	5	LICENSED_DY_CLOSE	lo=LEITEN · AUSFÜHREN | qockhol=BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN | sheckhy=HALTEN · KURZ · DURCHLASS · DIES | otal=ZUR NÄCHSTEN STELLE | qokeal=ANSETZEN · KURZ · ZIEL | sheckhdy=HALTEN · KURZ · DURCHLASS · TEIL · DIES | al=ZUR ZIELSTELLE | okedy=KURZ ANSETZEN; ENDE	LEITEN · AUSFÜHREN; dann BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN; dann HALTEN · KURZ · DURCHLASS · DIES; dann ZUR NÄCHSTEN STELLE; dann ANSETZEN · KURZ · ZIEL; dann HALTEN · KURZ · DURCHLASS · TEIL · DIES; dann ZUR ZIELSTELLE; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1507|P912-E1508|P912-E1509|P912-E1510|P912-E1511|P912-E1512|P912-E1513|P912-E1514
P915-C272	f83r	BIOLOGICAL	P912-E1515	P912-E1515	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1515
P915-C273	f83r	BIOLOGICAL	P912-E1516	P912-E1519	4	2	2	LICENSED_DY_CLOSE	qokal=AN DER ZIELSTELLE ANSETZEN | salcheol=AUSWÄHLEN · ZIEL · AUSZUG · LEITEN | tar=EINSTELLEN · QUELLE | shedy=ABSETZEN; ENDE	AN DER ZIELSTELLE ANSETZEN; dann AUSWÄHLEN · ZIEL · AUSZUG · LEITEN; dann EINSTELLEN · QUELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1516|P912-E1517|P912-E1518|P912-E1519
P915-C274	f83r	BIOLOGICAL	P912-E1520	P912-E1523	4	2	2	LICENSED_DY_CLOSE	s=VARIANTE WAEHLEN | altedy=ZIEL · EINSTELLEN · KURZ · TEIL · DIES | sair=AUSWÄHLEN · LAUF | qokedy=KURZ ANSETZEN; ENDE	VARIANTE WAEHLEN; dann ZIEL · EINSTELLEN · KURZ · TEIL · DIES; dann AUSWÄHLEN · LAUF; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1520|P912-E1521|P912-E1522|P912-E1523
P915-C275	f83r	BIOLOGICAL	P912-E1524	P912-E1524	1	0	1	LICENSED_DY_CLOSE	qedy=BEGINNEN · KURZ · SCHLIESSEN	BEGINNEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1524
P915-C276	f83r	BIOLOGICAL	P912-E1525	P912-E1525	1	0	1	LICENSED_DY_CLOSE	lchcphedy=LEITEN · ENTNEHMEN · UMLEITEN · KURZ · SCHLIESSEN	LEITEN · ENTNEHMEN · UMLEITEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1525
P915-C277	f83r	BIOLOGICAL	P912-E1526	P912-E1528	3	1	2	LICENSED_DY_CLOSE	ldar=LEITEN · ZWEIT · MARKIEREN | qokchedy=ANSETZEN · UMSETZEN · DIES | qokeedy=LAENGER ANSETZEN; ENDE	LEITEN · ZWEIT · MARKIEREN; dann ANSETZEN · UMSETZEN · DIES; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1526|P912-E1527|P912-E1528
P915-C278	f83r	BIOLOGICAL	P912-E1529	P912-E1529	1	1	0	LICENSED_DY_CLOSE	shedy=ABSETZEN; ENDE	ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1529
P915-C279	f83r	BIOLOGICAL	P912-E1530	P912-E1530	1	1	0	LICENSED_DY_CLOSE	qokshedy=ANSETZEN, KURZ HALTEN; ENDE	ANSETZEN, KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E1530
P915-C280	f83r	BIOLOGICAL	P912-E1531	P912-E1532	2	2	0	LICENSED_DY_CLOSE	dal=ZUR ZIELSTELLE | lchedy=WEITER UMSETZEN; ENDE	ZUR ZIELSTELLE; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1531|P912-E1532
P915-C281	f83r	BIOLOGICAL	P912-E1533	P912-E1543	11	5	6	LICENSED_DY_CLOSE	qokaiin=NACH SOLLMASS ANSETZEN | shcthy=HALTEN · BEREIT · DIES | dal=ZUR ZIELSTELLE | sy=DIESER POSTEN | saiin=SOLLWERT WAEHLEN | shedal=ABSETZEN · ZIEL | shecthy=HALTEN · KURZ · BEREIT · DIES | chey=DIESER POSTEN | tal=EINSTELLEN · ZIEL | shcthy=HALTEN · BEREIT · DIES | dalchdy=ZIEL · UMSETZEN · SCHLIESSEN	NACH SOLLMASS ANSETZEN; dann HALTEN · BEREIT · DIES; dann ZUR ZIELSTELLE; dann DIESER POSTEN; dann SOLLWERT WAEHLEN; dann ABSETZEN · ZIEL; dann HALTEN · KURZ · BEREIT · DIES; dann DIESER POSTEN; dann EINSTELLEN · ZIEL; dann HALTEN · BEREIT · DIES; dann ZIEL · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1533|P912-E1534|P912-E1535|P912-E1536|P912-E1537|P912-E1538|P912-E1539|P912-E1540|P912-E1541|P912-E1542|P912-E1543
P915-C282	f83r	BIOLOGICAL	P912-E1544	P912-E1544	1	0	1	LICENSED_DY_CLOSE	qotchedy=DANACH · UMSETZEN · SCHLIESSEN	DANACH · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1544
P915-C283	f83r	BIOLOGICAL	P912-E1545	P912-E1545	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1545
P915-C284	f83r	BIOLOGICAL	P912-E1546	P912-E1547	2	2	0	LICENSED_DY_CLOSE	tchedy=DIESEN POSTEN UMSTELLEN | qokchdy=ANSETZEN, UMSETZEN; ENDE	DIESEN POSTEN UMSTELLEN; dann ANSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1546|P912-E1547
P915-C285	f83r	BIOLOGICAL	P912-E1548	P912-E1561	14	3	11	LICENSED_DY_CLOSE	cheedar=LÄNGER · QUELLE | chldaiin=LEITEN · SOLLMASS | chedy=DIESEN POSTEN UMSETZEN | qokain=EINE PORTION ANSETZEN | checthy=BIS BEREIT FUEHREN | chealror=ZIEL · MARKIEREN · ANSATZ | dcheokedy=TEIL · AUSZUG · ZUGEBEN · KURZ · TEIL · DIES | lkeed=LEITEN · ZUGEBEN · LÄNGER · TEIL | shckhey=HALTEN · DURCHLASS · KURZ · DIES | ytaiin=DIES · EINSTELLEN · SOLLMASS | shechy=HALTEN · KURZ · ENTNEHMEN · DIES | schety=AUSWÄHLEN · ENTNEHMEN · KURZ · EINSTELLEN · DIES | pdalshdy=EINSETZEN · ZWEIT · SPÜLEN · TEIL · DIES | shocphedy=HALTEN · AUSFÜHREN · UMLEITEN · KURZ · SCHLIESSEN	LÄNGER · QUELLE; dann LEITEN · SOLLMASS; dann DIESEN POSTEN UMSETZEN; dann EINE PORTION ANSETZEN; dann BIS BEREIT FUEHREN; dann ZIEL · MARKIEREN · ANSATZ; dann TEIL · AUSZUG · ZUGEBEN · KURZ · TEIL · DIES; dann LEITEN · ZUGEBEN · LÄNGER · TEIL; dann HALTEN · DURCHLASS · KURZ · DIES; dann DIES · EINSTELLEN · SOLLMASS; dann HALTEN · KURZ · ENTNEHMEN · DIES; dann AUSWÄHLEN · ENTNEHMEN · KURZ · EINSTELLEN · DIES; dann EINSETZEN · ZWEIT · SPÜLEN · TEIL · DIES; dann HALTEN · AUSFÜHREN · UMLEITEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1548|P912-E1549|P912-E1550|P912-E1551|P912-E1552|P912-E1553|P912-E1554|P912-E1555|P912-E1556|P912-E1557|P912-E1558|P912-E1559|P912-E1560|P912-E1561
P915-C286	f83r	BIOLOGICAL	P912-E1562	P912-E1563	2	2	0	LICENSED_DY_CLOSE	otor=DER NAECHSTE ANSATZ | shedy=ABSETZEN; ENDE	DER NAECHSTE ANSATZ; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1562|P912-E1563
P915-C287	f83r	BIOLOGICAL	P912-E1564	P912-E1574	11	4	7	LICENSED_DY_CLOSE	opshedy=AUSFÜHREN · EINSETZEN · ABSETZEN · DIES | otshdy=DANACH · HALTEN · TEIL · DIES | qokedol=ANSETZEN · KURZ · TEIL · FORTSETZEN | shdy=HALTEN · TEIL · DIES | soldy=AUSWÄHLEN · FORTSETZEN · TEIL · DIES | sar=QUELLE WAEHLEN | shedaiin=ABSETZEN · SOLLMASS | ockhey=DIESEN POSTEN KURZ DURCHFÜHREN | sain=EINHEIT WAEHLEN | ched=UMSETZEN | shedy=ABSETZEN; ENDE	AUSFÜHREN · EINSETZEN · ABSETZEN · DIES; dann DANACH · HALTEN · TEIL · DIES; dann ANSETZEN · KURZ · TEIL · FORTSETZEN; dann HALTEN · TEIL · DIES; dann AUSWÄHLEN · FORTSETZEN · TEIL · DIES; dann QUELLE WAEHLEN; dann ABSETZEN · SOLLMASS; dann DIESEN POSTEN KURZ DURCHFÜHREN; dann EINHEIT WAEHLEN; dann UMSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1564|P912-E1565|P912-E1566|P912-E1567|P912-E1568|P912-E1569|P912-E1570|P912-E1571|P912-E1572|P912-E1573|P912-E1574
P915-C288	f83r	BIOLOGICAL	P912-E1575	P912-E1577	3	2	1	LICENSED_DY_CLOSE	qetal=BEGINNEN · KURZ · EINSTELLEN · ZIEL | dal=ZUR ZIELSTELLE | shedy=ABSETZEN; ENDE	BEGINNEN · KURZ · EINSTELLEN · ZIEL; dann ZUR ZIELSTELLE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1575|P912-E1576|P912-E1577
P915-C289	f83r	BIOLOGICAL	P912-E1578	P912-E1579	2	2	0	LICENSED_DY_CLOSE	shey=KURZ HALTEN | lchedy=WEITER UMSETZEN; ENDE	KURZ HALTEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1578|P912-E1579
P915-C290	f83r	BIOLOGICAL	P912-E1580	P912-E1581	2	1	1	LICENSED_DY_CLOSE	solkeedy=AUFFANGEN · LÄNGER · TEIL · DIES | qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	AUFFANGEN · LÄNGER · TEIL · DIES; dann NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1580|P912-E1581
