audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	local_before_de	local_after_de	flags	hard_collision	verdict	review_reason
G642-A02-015	2	cheor	f107v	f107v.28	S	B	3	2	MEDIAL	y	cheol	y cheor cheol lcheedy raraiin	ycheor cheol lcheedy raraiin	y cheor cheol lcheedy r araiin	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[y:?] | [cheor:?] | [cheol:?] | [lcheedy:?] | [raraiin:?]	[y:?] | trockener Drogenteil | [cheol:?] | [lcheedy:?] | [raraiin:?]	ALTERNATE_READER_BOUNDARY|OPAQUE_OTHER_TOKENS	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-016	2	cheor	f107v	f107v.39	S	B	3	2	MEDIAL	okain	olkaiin	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y	okain cheor olkaiin oain cheary raiin okaiin odaiin okaiin y	okain cheor olkaiin oain cheary raiin okoiin o aiin okaiiny	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	heiß im Zubereitungsrahmen, Grad II | [cheor:?] | [olkaiin:?] | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | [okoiin:?] | [odaiin:?] | heiß, Grad III, im Ansatzrahmen | [y:?]	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | [olkaiin:?] | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | [okoiin:?] | [odaiin:?] | heiß, Grad III, im Ansatzrahmen | [y:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-017	2	cheor	f113v	f113v.40	S	B	3	2	MEDIAL	oraiin	alkain	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qoeeeey aiin	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo eeeey aiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	5	Portion III | [cheor:?] | [alkain:?] | [oteey:?] | [ar:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz, Bindungsstufe II | [lkeeedy:?] | [qo:?] | [oeeey:?] | Menge III	Portion III | trockener Drogenteil | [alkain:?] | [oteey:?] | [ar:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz, Bindungsstufe II | [lkeeedy:?] | [qo:?] | [oeeey:?] | Menge III	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-018	2	cheor	f115r	f115r.44	S	B	@	4	MEDIAL	qoor	shody	dcheos shedar qoor cheor shody qokain otar ar otar ytar ar aloky	dcheor shedar qoor cheor shody qokain otar ar otar ytar arolky	dcheos shedar qoor cheor shody qokain otar ar otar ytar ar al oky	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[dcheos:?] | [shedar:?] | [qoor:?] | [cheor:?] | [shody:?] | heiß, Grad II | [otar:?] | [ar:?] | [otar:?] | [ytar:?] | [ar:?] | [aloky:?]	[dcheos:?] | [shedar:?] | [qoor:?] | trockener Drogenteil | [shody:?] | heiß, Grad II | [otar:?] | [ar:?] | [otar:?] | [ytar:?] | [ar:?] | [aloky:?]	OPAQUE_OTHER_TOKENS|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-019	2	cheor	f115r	f115r.9	S	B	@	9	MEDIAL	ar	cheody	dchedaiin qoteeedy qokeedy qoteo lor cheo r ar cheor cheody	dchedaiin qoteeedy qokeedy qoteo lor cheor ar cheor cheody	dchedaiin qoteeedy qokeedy qoteo lor cheo r ar cheor cheody	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	4	[dchedaiin:?] | [qoteeedy:?] | heißer Zustand, Bindungsstufe II | [qoteo:?] | Holzportion | trocken angesetzte Zubereitung | [r:?] | [ar:?] | [cheor:?] | getrockneter Ansatz	[dchedaiin:?] | [qoteeedy:?] | heißer Zustand, Bindungsstufe II | [qoteo:?] | Holzportion | trocken angesetzte Zubereitung | [r:?] | [ar:?] | trockener Drogenteil | getrockneter Ansatz	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-020	2	cheor	f116r	f116r.2	S	B	3	2	MEDIAL	shain	ain	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	oain cheer ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	shain cheer ain okeey okeey shy lar ar aiiin oky char s okain ykanam	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	8	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Grundform | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	feucht, Grad II | trockener Drogenteil | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Grundform | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	ALTERNATE_READER_BOUNDARY|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-021	2	cheor	f15v	f15v.11	H	A	1	3	MEDIAL	oiin	chol	sol oiin cheor chol daiin cthy	soloiin cheor chol daiin cthy	sol oiin cheor chol daiin cthy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	4	Samenmaterial/Saatgut | [oiin:?] | [cheor:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | CTH-Drogenmaterial	Samenmaterial/Saatgut | [oiin:?] | trockener Drogenteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | CTH-Drogenmaterial	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-022	2	cheor	f17v	f17v.20	H	A	1	3	MEDIAL	okeey	chol	ykeey okeey cheor chol sho odaiin	ykeey okeey cheor chol sho ydaiin	ykeey okeey cheor chol sho odaiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[ykeey:?] | heißer Ansatz, Bindungsstufe II | [cheor:?] | trocken; nominal trockenes Gut/Material | feuchter Ansatz | [odaiin:?]	[ykeey:?] | heißer Ansatz, Bindungsstufe II | trockener Drogenteil | trocken; nominal trockenes Gut/Material | feuchter Ansatz | [odaiin:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-023	2	cheor	f17v	f17v.7	H	A	1	4	MEDIAL	poiis	os	sor chkeey poiis cheor os s aiin	sor chkeey poiis cheor os s aiin	sor chkeey poiis cheor os s aiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	Samenportion | [chkeey:?] | [poiis:?] | [cheor:?] | [os:?] | [s:?] | Menge III	Samenportion | [chkeey:?] | [poiis:?] | trockener Drogenteil | [os:?] | [s:?] | Menge III	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-024	2	cheor	f21r	f21r.3	H	A	1	5	MEDIAL	l	chy	qotol shy o l cheor chy qokchey chey keey dy	qotol shy ol cheor chy qokchey chey keey dy	qotolshy o l cheor chy qokchey chey keey dy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	kaltes Material | feucht, Grundform | [o:?] | [l:?] | [cheor:?] | trocken, Grundform | [qokchey:?] | [chey:?] | [keey:?] | [dy:?]	kaltes Material | feucht, Grundform | [o:?] | [l:?] | trockener Drogenteil | trocken, Grundform | [qokchey:?] | [chey:?] | [keey:?] | [dy:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-025	2	cheor	f21r	f21r.7	H	A	1	2	MEDIAL	shoeor	chokeody	shoeor cheor chokeody cho cthor shy	shoeor cheor chokeody cho cthor shy	shoe or cheor chokea y chocthor y	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[shoeor:?] | [cheor:?] | [chokeody:?] | [cho:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht, Grundform	[shoeor:?] | trockener Drogenteil | [chokeody:?] | [cho:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht, Grundform	MOIST_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-026	2	cheor	f24r	f24r.11	H	A	1	4	MEDIAL	okeem	qokain	sar cheoiees okeem cheor qokain	sar cheoiees okeer cheor qokain	sar cheoeees okeem che r qokain	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	Samenfraktion I | [cheoiees:?] | [okeem:?] | [cheor:?] | heiß, Grad II	Samenfraktion I | [cheoiees:?] | [okeem:?] | trockener Drogenteil | heiß, Grad II	ALTERNATE_READER_BOUNDARY|HOT_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-027	2	cheor	f24r	f24r.7	H	A	1	5	MEDIAL	s	cthol	q kar chtar s cheor cthol qodol	qekar chtar s cheor cthol qodol	q kar chtar s cheor cthol qodol	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[q:?] | [kar:?] | [chtar:?] | [s:?] | [cheor:?] | [cthol:?] | [qodol:?]	[q:?] | [kar:?] | [chtar:?] | [s:?] | trockener Drogenteil | [cthol:?] | [qodol:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-028	2	cheor	f28v	f28v.2	H	A	1	9	MEDIAL	qokchody	o	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	ykcholy qoty chy dy qokchol chor tchy qokchody cheor o	ykchol qoty chydy qokchol chor tch qokchody cheor o	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[ykcholy:?] | kalt, Grundform | trocken, Grundform | [dy:?] | [qokchol:?] | Pflanzen-/Reproduktionsteil | [tchy:?] | [qokchody:?] | [cheor:?] | [o:?]	[ykcholy:?] | kalt, Grundform | trocken, Grundform | [dy:?] | [qokchol:?] | Pflanzen-/Reproduktionsteil | [tchy:?] | [qokchody:?] | trockener Drogenteil | [o:?]	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-029	2	cheor	f28v	f28v.4	H	A	1	2	MEDIAL	tshoiin	chor	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin cheor chor o chty qotol sheol shor daiin qoty	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	6	[tshoiin:?] | [cheor:?] | Pflanzen-/Reproduktionsteil | [o:?] | [chty:?] | kaltes Material | feuchtes Material | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | kalt, Grundform	[tshoiin:?] | trockener Drogenteil | Pflanzen-/Reproduktionsteil | [o:?] | [chty:?] | kaltes Material | feuchtes Material | Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | kalt, Grundform	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-030	2	cheor	f29r	f29r.5	H	A	1	2	MEDIAL	kcheol	sheos	kcheol cheor sheos sheey teey da shos o	kcheol cheor sheos sheey teey do shos octy	kcheol cheor sheos sheey teey e shos o	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[kcheol:?] | [cheor:?] | [sheos:?] | feucht, Bindungsstufe II | [teey:?] | [da:?] | [shos:?] | [o:?]	[kcheol:?] | trockener Drogenteil | [sheos:?] | feucht, Bindungsstufe II | [teey:?] | [da:?] | [shos:?] | [o:?]	OPAQUE_OTHER_TOKENS|MOIST_NEIGHBOR_DIFFERENT_SLOT|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-031	2	cheor	f2v	f2v.4	H	A	1	3	MEDIAL	cholo	chodaiin	sho cholo cheor chodaiin	sho cholo cheor chodaiin	sho cholo cheor chodaiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	feuchter Ansatz | [cholo:?] | [cheor:?] | [chodaiin:?]	feuchter Ansatz | [cholo:?] | trockener Drogenteil | [chodaiin:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-032	2	cheor	f30r	f30r.11	H	A	1	2	MEDIAL	qotchor	chey	qotchor cheor chey cheor chey soeeb ydey sor daiin	qotchor cheor chey cheor chey soiin ydey sor daiin	qotchor cheor chey cheor chey soeeb ydey sor daiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	kalt-trockene Drogenportion | [cheor:?] | [chey:?] | [cheor:?] | [chey:?] | [soeeb:?] | [ydey:?] | Samenportion | Menge/Portion III	kalt-trockene Drogenportion | trockener Drogenteil | [chey:?] | trockener Drogenteil | [chey:?] | [soeeb:?] | [ydey:?] | Samenportion | Menge/Portion III	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-033	2	cheor	f30r	f30r.11	H	A	1	4	MEDIAL	chey	chey	qotchor cheor chey cheor chey soeeb ydey sor daiin	qotchor cheor chey cheor chey soiin ydey sor daiin	qotchor cheor chey cheor chey soeeb ydey sor daiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	kalt-trockene Drogenportion | [cheor:?] | [chey:?] | [cheor:?] | [chey:?] | [soeeb:?] | [ydey:?] | Samenportion | Menge/Portion III	kalt-trockene Drogenportion | trockener Drogenteil | [chey:?] | trockener Drogenteil | [chey:?] | [soeeb:?] | [ydey:?] | Samenportion | Menge/Portion III	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-034	2	cheor	f30r	f30r.2	H	A	1	6	MEDIAL	keeor	shey	ychody chey chkeey ksho keeor cheor shey she keeodol sy	ychody chey chkeey ksho keeor cheor shey she keeodol sy	ychody chey chkeey ksho teeor cheor shey she kee dol sy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[ychody:?] | [chey:?] | [chkeey:?] | [ksho:?] | [keeor:?] | [cheor:?] | feucht, attributiv gebunden | feucht, attributiv gebunden | [keeodol:?] | Saatgut in Grundform	[ychody:?] | [chey:?] | [chkeey:?] | [ksho:?] | [keeor:?] | trockener Drogenteil | feucht, attributiv gebunden | feucht, attributiv gebunden | [keeodol:?] | Saatgut in Grundform	MOIST_NEIGHBOR_DIFFERENT_SLOT|HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-035	2	cheor	f39v	f39v.4	H	B	2	4	MEDIAL	chody	aiin	y okeey chody cheor aiin okody chodal ykedy qokedy dal o d aiin shky	y okeey chody cheor aiin okody chodal ykedy qokedy dal or aiin shky	yokeey chody cheor aiin okody cho al yke y qoke y dalodaiin shky	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[y:?] | heißer Ansatz, Bindungsstufe II | [chody:?] | [cheor:?] | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | [qokedy:?] | [dal:?] | [o:?] | [d:?] | Menge III | [shky:?]	[y:?] | heißer Ansatz, Bindungsstufe II | [chody:?] | trockener Drogenteil | Menge III | [okody:?] | [chodal:?] | [ykedy:?] | [qokedy:?] | [dal:?] | [o:?] | [d:?] | Menge III | [shky:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-036	2	cheor	f39v	f39v.9	H	B	2	6	MEDIAL	ain	ydam	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	tar aiin dal ar ain cheor ydam shody okal shdy kshy or	tar aiin al ar ain cheor dam shody okal sh y kshy or	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	4	[tar:?] | Menge III | [dal:?] | [ar:?] | Menge-/Klassenwert II | [cheor:?] | [ydam:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | [shd:?] | [y:?] | [kshy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen	[tar:?] | Menge III | [dal:?] | [ar:?] | Menge-/Klassenwert II | trockener Drogenteil | [ydam:?] | [shody:?] | Ansatz aus heißem Rohstoff, Form I | [shd:?] | [y:?] | [kshy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen	ACTIVE_SCOPE_RIVAL	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-037	2	cheor	f3r	f3r.19	H	A	1	3	MEDIAL	ol	qoeor	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[otchor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheor:?] | [qoeor:?] | [dair:?] | [qoteol:?] | [qosaiin:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenmaterial	[otchor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | [qoeor:?] | [dair:?] | [qoteol:?] | [qosaiin:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenmaterial	ACTIVE_SCOPE_RIVAL	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-038	2	cheor	f3v	f3v.6	H	A	1	2	MEDIAL	or	kor	or cheor kor chodaly chom	or cheor kor chodaly chom	or cheor kor chodaly cham	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	Teil-/Nominalträger; genaue Basisbedeutung offen | [cheor:?] | [kor:?] | [chodaly:?] | [chom:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | trockener Drogenteil | [kor:?] | [chodaly:?] | [chom:?]	ACTIVE_SCOPE_RIVAL|OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-039	2	cheor	f46r	f46r.5	H	B	2	10	FINAL	ytey	<EOS>	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	okeedy ekeey ykey shedy chdy shky qoteo yte y ytey chear	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[okeedy:?] | [shekeey:?] | [ykey:?] | [shedy:?] | [chdy:?] | [shky:?] | [qotsheod:?] | [ytedy:?] | [ytey:?] | [cheor:?]	[okeedy:?] | [shekeey:?] | [ykey:?] | [shedy:?] | [chdy:?] | [shky:?] | [qotsheod:?] | [ytedy:?] | [ytey:?] | trockener Drogenteil	ALTERNATE_READER_BOUNDARY|OPAQUE_OTHER_TOKENS	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-040	2	cheor	f47v	f47v.1	H	A	1	2	MEDIAL	psheot	cholsho	psheot cheor cholsho chopchy sal sary	psheot cheor cholsho chopchy sal sary	psheot cheor cholsho chopchy sal sary	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[psheot:?] | [cheor:?] | [cholsho:?] | [chopchy:?] | Saat-Rohstoff I | [sary:?]	[psheot:?] | trockener Drogenteil | [cholsho:?] | [chopchy:?] | Saat-Rohstoff I | [sary:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-041	2	cheor	f47v	f47v.6	H	A	1	2	MEDIAL	chody	saiin	chody cheor saiin dochod chol	chody cheor saiin dochod chol	chody cheor saiin dochod chol	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[chody:?] | [cheor:?] | Samen/Saatgut, Typ/Charge III | [dochod:?] | trocken; nominal trockenes Gut/Material	[chody:?] | trockener Drogenteil | Samen/Saatgut, Typ/Charge III | [dochod:?] | trocken; nominal trockenes Gut/Material	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-042	2	cheor	f49v	f49v.38	H	A	1	3	MEDIAL	sho	cheokchet	chokeo sho cheor cheokchet chor daiin dy daiin qokg	chokeo sho cheor cheokchet chor d aiin dy daiin qokg	chokeo sho cheor cheokchet chor daiin dy daiin qok	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	4	[chokeo:?] | feuchter Ansatz | [cheor:?] | [cheokchet:?] | Pflanzen-/Reproduktionsteil | Menge/Portion III | [dy:?] | Grad-/Maßwert III | [qokg:?]	[chokeo:?] | feuchter Ansatz | trockener Drogenteil | [cheokchet:?] | Pflanzen-/Reproduktionsteil | Menge/Portion III | [dy:?] | Grad-/Maßwert III | [qokg:?]	MOIST_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-043	2	cheor	f4v	f4v.13	H	A	1	3	MEDIAL	s	chokody	shody s cheor chokody shodaiin qoty	shody s cheor chokody shodaiin qoty	shody s cheor chokody odaiin qot	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[shody:?] | [s:?] | [cheor:?] | [chokody:?] | [shodaiin:?] | kalt, Grundform	[shody:?] | [s:?] | trockener Drogenteil | [chokody:?] | [shodaiin:?] | kalt, Grundform	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-044	2	cheor	f51r	f51r.15	H	A	1	2	MEDIAL	qokol	ckhal	qokol cheor ckhal s or aldy otal	qokol cheor ckhal s or aldy otal	qokol cheor ckhal s or aldy ot l	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[qokol:?] | [cheor:?] | [ckhal:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aldy:?] | [otal:?]	[qokol:?] | trockener Drogenteil | [ckhal:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aldy:?] | [otal:?]	ACTIVE_SCOPE_RIVAL|OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-045	2	cheor	f54v	f54v.2	H	A	1	5	MEDIAL	ar	qodaiin	dcheain cphaiin s ar cheor qodaiin cthaildy ypchal	dcheaiin cphain s ar cheor qodaiin cthaildy ypchal	dcheain cphaiin s ar cheor qodaiin cthaildy ypchal	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[dcheain:?] | [cphaiin:?] | [s:?] | [ar:?] | [cheor:?] | [qodaiin:?] | [cthaildy:?] | [ypchal:?]	[dcheain:?] | [cphaiin:?] | [s:?] | [ar:?] | trockener Drogenteil | [qodaiin:?] | [cthaildy:?] | [ypchal:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-046	2	cheor	f58r	f58r.29	S	A	3	2	MEDIAL	odalar	sar	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	odalar cheor sar alol daly cheom chor ar aldam chal cheal somy	odalar cheor sar alol daly cheom chor ar al am chal cheal s ojy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[odalar:?] | [cheor:?] | Samenfraktion I | [alol:?] | [daly:?] | [cheom:?] | Pflanzen-/Reproduktionsteil | [ar:?] | [aldam:?] | [chal:?] | [cheal:?] | [r:?] | [omy:?]	[odalar:?] | trockener Drogenteil | Samenfraktion I | [alol:?] | [daly:?] | [cheom:?] | Pflanzen-/Reproduktionsteil | [ar:?] | [aldam:?] | [chal:?] | [cheal:?] | [r:?] | [omy:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-047	2	cheor	f58r	f58r.33	S	A	3	4	MEDIAL	qokalos	oekeody	schoy dalols qokalos cheor oekeody qokaly qokar dy	schocthhy dalols qokalos cheor oekeody qokaly qokar dy	schoy alols qokalos cheor oekeody qokaly qokar y	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[schoy:?] | [dalols:?] | [qokalos:?] | [cheor:?] | [oekeody:?] | [qokaly:?] | heiße Portion | [dy:?]	[schoy:?] | [dalols:?] | [qokalos:?] | trockener Drogenteil | [oekeody:?] | [qokaly:?] | heiße Portion | [dy:?]	OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-048	2	cheor	f5r	f5r.4	H	A	1	5	MEDIAL	s	chocthy	otain sheody chan s cheor chocthy	otain sheody chan s cheor chocthy	otain sheody chan s cheor chocthy	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	kalt im Zubereitungsrahmen, Grad II | [sheody:?] | trocken, Grad I | [s:?] | [cheor:?] | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	kalt im Zubereitungsrahmen, Grad II | [sheody:?] | trocken, Grad I | [s:?] | trockener Drogenteil | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-049	2	cheor	f5r	f5r.6	H	A	1	2	MEDIAL	sho	chey	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy	sho cheorchey qoeeey qoykeeey qoeor cthy shotshy dy	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	feuchter Ansatz | [cheor:?] | [chey:?] | [qoeeey:?] | [qoykeeey:?] | [qoeor:?] | CTH-Drogenmaterial | [shotshy:?] | [dy:?]	feuchter Ansatz | trockener Drogenteil | [chey:?] | [qoeeey:?] | [qoykeeey:?] | [qoeor:?] | CTH-Drogenmaterial | [shotshy:?] | [dy:?]	ALTERNATE_READER_BOUNDARY|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
