statement_id	physical_page	register	visible_owner_or_namespace_de	locus_span	event_count	template_id	template_name_de	template_pattern_de	canonical_slot_signature	event_role_trace	observed_primary_trace	end_style	crosses_physical_line	surface_sequence	fluent_workshop_de	event_ids
P1006-S251	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.9	8	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>STATE>CLOSE	ITEM+SOURCE | SEQUENCE+ITEM | QUANTITY+ACTION | ITEM+ACTION+STATE | QUANTITY | SEQUENCE+PREPARATION | ITEM+ACTION+PATH+STATE | QUANTITY+CLOSE	SOURCE>SEQUENCE>QUANTITY>STATE>QUANTITY>SEQUENCE>PATH>CLOSE	CLOSE	NO	yar olchey kaiin okeey daiin olor checkhy daiidy	Im gemeinsamen zweireihigen Badfeld durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E0938|P912-E0939|P912-E0940|P912-E0941|P912-E0942|P912-E0943|P912-E0944|P912-E0945
P1006-S252	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.10	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	SEQUENCE+ITEM+ACTION | ITEM+ACTION+TARGET+STATE | SEQUENCE+ACTION | ACTION+STATE+CLOSE	SEQUENCE>TARGET>SEQUENCE>CLOSE	CLOSE	NO	polshy ashyteed qop okeedy	Im gemeinsamen zweireihigen Badfeld in die Arbeitsstation geben, länger halten und behandeln und den Teilgang schließen.	P912-E0946|P912-E0947|P912-E0948|P912-E0949
P1006-S253	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.10	1	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>STATE>CLOSE	SEQUENCE+STATE+CLOSE	CLOSE	CLOSE	NO	otedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E0950
P1006-S254	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.10	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	okshedy	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln und den Teilgang schließen.	P912-E0951
P1006-S255	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.10|f81v.11|f81v.12	17	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	SEQUENCE+ITEM | PATH+TARGET | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ITEM+ACTION | ITEM+ACTION+STATE | ITEM+ACTION | ITEM+ACTION | ITEM+ACTION+PATH | SEQUENCE+ITEM+ACTION | ITEM+ACTION | SEQUENCE+ITEM+ACTION+TARGET | SEQUENCE | SEQUENCE | ITEM+ACTION | ACTION+CLOSE	SEQUENCE>TARGET>STATE>ACTION>STATE>ACTION>PATH>SEQUENCE>ACTION>SEQUENCE>ACTION>CLOSE	CLOSE	YES	qoty dairam yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd qol ol chdy shedy	Im zweireihigen Bad den Posten in den inneren Beckenlauf geben, länger halten, von Becken zu Becken weiterführen und schließlich absetzen; den Teilgang schließen.	P912-E0952|P912-E0953|P912-E0954|P912-E0955|P912-E0956|P912-E0957|P912-E0958|P912-E0959|P912-E0960|P912-E0961|P912-E0962|P912-E0963|P912-E0964|P912-E0965|P912-E0966|P912-E0967|P912-E0968
P1006-S256	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.12	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E0969
P1006-S257	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.12	1	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	ytedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E0970
P1006-S258	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.12	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION+TARGET+STATE | ITEM+ACTION+PATH+TARGET+STATE | ITEM+ACTION+STATE+CLOSE	TARGET>CLOSE	CLOSE	NO	chetedy lkedey ytedy	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0971|P912-E0972|P912-E0973
P1006-S259	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.13	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION+STATE | ACTION+TARGET+STATE | ITEM+ACTION+STATE+CLOSE	STATE>TARGET>CLOSE	CLOSE	NO	ykeshey dchsed ytedy	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, kurz halten und behandeln und den Teilgang schließen.	P912-E0974|P912-E0975|P912-E0976
P1006-S260	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.13	1	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	ytedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E0977
P1006-S261	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.13	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	SOURCE+TARGET | ITEM+ACTION+STATE | SEQUENCE+ITEM | ITEM+ACTION+STATE+CLOSE	TARGET>STATE>SEQUENCE>CLOSE	CLOSE	NO	dar ykeday qoty ykedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E0978|P912-E0979|P912-E0980|P912-E0981
P1006-S262	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.13|f81v.14	2	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ACTION>TARGET>STATE>CLOSE	ACTION+TARGET | ACTION+STATE+CLOSE	TARGET>CLOSE	CLOSE	YES	okal dshedy	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln und den Teilgang schließen.	P912-E0982|P912-E0983
P1006-S263	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.14	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION+TARGET+STATE | ITEM+ACTION+STATE | QUANTITY | ACTION+STATE+CLOSE	TARGET>STATE>QUANTITY>CLOSE	CLOSE	NO	ykeedy sheeky daiin okedy	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln und den Teilgang schließen.	P912-E0984|P912-E0985|P912-E0986|P912-E0987
P1006-S264	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.14	2	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ACTION>TARGET>STATE>CLOSE	ACTION+TARGET+STATE | ACTION+STATE+CLOSE	TARGET>CLOSE	CLOSE	NO	qokeed qokedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E0988|P912-E0989
P1006-S265	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.14|f81v.15|f81v.16	12	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION+PATH | ACTION+TARGET | ITEM+ACTION | SEQUENCE | ITEM+ACTION+STATE | ITEM+ACTION+TARGET+STATE | SEQUENCE+ITEM+ACTION | SEQUENCE | ITEM+ACTION | ITEM+SOURCE+ACTION+PATH | PREPARATION+PATH | ACTION+CLOSE	PATH>TARGET>ACTION>SEQUENCE>STATE>TARGET>SEQUENCE>ACTION>PATH>CLOSE	CLOSE	YES	lchpchdy qokal chedy ol sheey salshcthdy qofchedy r chedy ltary lor shedy	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, in die Arbeitsstation geben, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, die Station spülen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	P912-E0990|P912-E0991|P912-E0992|P912-E0993|P912-E0994|P912-E0995|P912-E0996|P912-E0997|P912-E0998|P912-E0999|P912-E1000|P912-E1001
P1006-S266	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.16	5	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	SEQUENCE+ITEM+ACTION+TARGET+STATE | SEQUENCE | ITEM | SEQUENCE+ITEM+ACTION+TARGET | ACTION+STATE+CLOSE	SEQUENCE>ITEM>SEQUENCE>CLOSE	CLOSE	NO	qoeedy ol chy rshdy lshedy	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln, die Station spülen und den Teilgang schließen.	P912-E1002|P912-E1003|P912-E1004|P912-E1005|P912-E1006
P1006-S267	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.16|f81v.17	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ITEM>SOURCE>ACTION>TARGET>CLOSE	SOURCE+TARGET | ITEM+ACTION | ITEM+ACTION | ACTION+CLOSE	TARGET>ACTION>CLOSE	CLOSE	YES	dar chdy pchdy sshkchdy	Im gemeinsamen zweireihigen Badfeld in die Arbeitsstation geben und über den sichtbaren Weg zur nächsten Station führen.	P912-E1007|P912-E1008|P912-E1009|P912-E1010
P1006-S268	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.17	3	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>CLOSE	ITEM+ACTION | SEQUENCE | ACTION+CLOSE	ACTION>SEQUENCE>CLOSE	CLOSE	NO	chedy ol shedy	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	P912-E1011|P912-E1012|P912-E1013
P1006-S269	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.17	1	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ACTION>CLOSE	SEQUENCE+ACTION+CLOSE	CLOSE	CLOSE	NO	qolchedy	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1014
P1006-S270	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.17|f81v.18	5	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>CLOSE	QUANTITY+ACTION | ITEM+PATH | PATH | SEQUENCE+TARGET | ACTION+CLOSE	QUANTITY>PATH>SEQUENCE>CLOSE	CLOSE	YES	qokain ckhy dl ral qokchdy	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1015|P912-E1016|P912-E1017|P912-E1018|P912-E1019
P1006-S271	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.18	5	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	ITEM | SEQUENCE | ITEM+ACTION+STATE | SEQUENCE | ACTION+CLOSE	ITEM>SEQUENCE>STATE>SEQUENCE>CLOSE	CLOSE	NO	chey ol cheky ol shedy	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, absetzen lassen und den Teilgang schließen.	P912-E1020|P912-E1021|P912-E1022|P912-E1023|P912-E1024
P1006-S272	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.18	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E1025
P1006-S273	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.18	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E1026
P1006-S274	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.18|f81v.19	5	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	ITEM+PATH | ITEM+ACTION | ITEM+PATH+STATE | SEQUENCE | ACTION+CLOSE	PATH>ACTION>PATH>SEQUENCE>CLOSE	CLOSE	YES	chckhy qoky solkeey ol shedy	Im gemeinsamen zweireihigen Badfeld durch den angeschlossenen Durchlass geben, im Empfangsbecken auffangen, absetzen lassen und den Teilgang schließen.	P912-E1027|P912-E1028|P912-E1029|P912-E1030|P912-E1031
P1006-S275	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.19	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>SOURCE>ACTION>PATH>TARGET>STATE>CLOSE	SOURCE+ACTION | ITEM+ACTION+PATH | TARGET+STATE+CLOSE	SOURCE>PATH>CLOSE	CLOSE	NO	qokar shckhy dedy	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1032|P912-E1033|P912-E1034
P1006-S276	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.19|f81v.20	8	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	SOURCE+ACTION | ACTION+TARGET | SEQUENCE+TARGET | ITEM | SEQUENCE+ITEM+ACTION+STATE | ACTION+TARGET | ITEM+ACTION | ACTION+STATE+CLOSE	SOURCE>TARGET>SEQUENCE>ITEM>SEQUENCE>TARGET>ACTION>CLOSE	CLOSE	YES	qokar qokal dol chy qocthey chekal chedy qokedy	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	P912-E1035|P912-E1036|P912-E1037|P912-E1038|P912-E1039|P912-E1040|P912-E1041|P912-E1042
P1006-S277	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.20	2	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION+STATE | SEQUENCE+CLOSE	STATE>CLOSE	CLOSE	NO	lshety qoldy	Im gemeinsamen zweireihigen Badfeld die Station spülen und den Teilgang schließen.	P912-E1043|P912-E1044
P1006-S278	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.20	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>STATE>CLOSE	ACTION+PATH+STATE+CLOSE	CLOSE	CLOSE	NO	ltedy	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1045
P1006-S279	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.20|f81v.21	4	T04	ABGEMESSENER ARBEITSGANG	BESITZER → [POSTEN] → MENGE/STUFE → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>STATE>CLOSE	SEQUENCE+QUANTITY | ACTION | ITEM+ACTION+STATE | ACTION+STATE+CLOSE	SEQUENCE>ACTION>STATE>CLOSE	CLOSE	YES	qotain lsho qokey lshedy	Im gemeinsamen zweireihigen Badfeld die vorgesehene Füllung einstellen, die Station spülen und den Teilgang schließen.	P912-E1046|P912-E1047|P912-E1048|P912-E1049
P1006-S280	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.21	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	lshedy	Im gemeinsamen zweireihigen Badfeld die Station spülen und den Teilgang schließen.	P912-E1050
P1006-S281	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.21|f81v.22	11	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION | ITEM+PATH | ACTION+PATH+TARGET | SEQUENCE | SEQUENCE+SOURCE | ACTION+TARGET | SEQUENCE | QUANTITY+ACTION | ITEM+ACTION+STATE | TARGET | ACTION+PATH+CLOSE	ACTION>PATH>TARGET>SEQUENCE>TARGET>SEQUENCE>QUANTITY>STATE>TARGET>CLOSE	CLOSE	YES	chedy qolky lchedal qol otar qokal qol oiin cheey dal lchedy	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1051|P912-E1052|P912-E1053|P912-E1054|P912-E1055|P912-E1056|P912-E1057|P912-E1058|P912-E1059|P912-E1060|P912-E1061
P1006-S282	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.22|f81v.23	7	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION | ITEM+SOURCE+ACTION+TARGET+STATE | SEQUENCE+ACTION | SEQUENCE+ITEM+ACTION+STATE | ITEM+QUANTITY+ACTION | SEQUENCE+QUANTITY+ACTION | ACTION+CLOSE	ACTION>TARGET>SEQUENCE>QUANTITY>SEQUENCE>CLOSE	CLOSE	YES	chedy salchtedytar shol qetchy ykaiin olkain shedy	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	P912-E1062|P912-E1063|P912-E1064|P912-E1065|P912-E1066|P912-E1067|P912-E1068
P1006-S283	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.23|f81v.24	6	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION | ITEM+ACTION+TARGET | SEQUENCE | SEQUENCE+ITEM+TARGET+STATE | ITEM+ACTION+STATE | ACTION+CLOSE	ACTION>TARGET>SEQUENCE>STATE>CLOSE	CLOSE	YES	qoky dchedy rol olcthdy ytey okchedy	Im gemeinsamen zweireihigen Badfeld über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	P912-E1069|P912-E1070|P912-E1071|P912-E1072|P912-E1073|P912-E1074
P1006-S284	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.24	7	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>STATE>CLOSE	ACTION+TARGET | ITEM+ACTION+STATE | SEQUENCE | ITEM+ACTION+TARGET+STATE | TARGET | SEQUENCE+STATE | ACTION+CLOSE	TARGET>STATE>SEQUENCE>TARGET>SEQUENCE>CLOSE	CLOSE	NO	qokal okeey qol cheedy sal teol dchdy	Im gemeinsamen zweireihigen Badfeld den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E1075|P912-E1076|P912-E1077|P912-E1078|P912-E1079|P912-E1080|P912-E1081
P1006-S285	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.24|f81v.25	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>STATE>CLOSE	ITEM+PATH | ITEM+ACTION | SEQUENCE+STATE+CLOSE	PATH>ACTION>CLOSE	CLOSE	YES	ly oshedy qotedy	Im gemeinsamen zweireihigen Badfeld absetzen lassen und den Teilgang schließen.	P912-E1082|P912-E1083|P912-E1084
P1006-S286	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.25|f81v.26	14	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>STATE>CLOSE	SEQUENCE+ACTION | ITEM+ACTION | ITEM | ITEM+ACTION | SEQUENCE | ITEM | SEQUENCE | ITEM+ACTION | ACTION | ITEM+ACTION | SEQUENCE | SEQUENCE+SOURCE+ACTION+STATE | QUANTITY+ACTION | ACTION+STATE+CLOSE	SEQUENCE>ACTION>ITEM>ACTION>SEQUENCE>ITEM>SEQUENCE>ACTION>SEQUENCE>QUANTITY>CLOSE	CLOSE	YES	shol chedy y shchey ol chey qol chedy tchd oky ol checholtar oiin okedy	Den aktuellen Posten im selben Becken weiterhalten, zur nächsten Station umsetzen, dort nach eingestellter Stufe behandeln und kurz schließen.	P912-E1085|P912-E1086|P912-E1087|P912-E1088|P912-E1089|P912-E1090|P912-E1091|P912-E1092|P912-E1093|P912-E1094|P912-E1095|P912-E1096|P912-E1097|P912-E1098
P1006-S287	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.26	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	TARGET | ITEM+ACTION+STATE | SEQUENCE+ACTION+STATE | PATH+STATE+CLOSE	TARGET>STATE>SEQUENCE>CLOSE	CLOSE	NO	dal shey olkeol olkeedy	Im gemeinsamen zweireihigen Badfeld länger halten und behandeln, im Empfangsbecken auffangen und den Teilgang schließen.	P912-E1099|P912-E1100|P912-E1101|P912-E1102
P1006-S288	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.26|f81v.27	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>QUANTITY>ACTION>PATH>STATE>CLOSE	SEQUENCE+ACTION+STATE | SEQUENCE+ACTION+STATE | QUANTITY+ACTION | PATH+STATE+CLOSE	SEQUENCE>QUANTITY>CLOSE	CLOSE	YES	okeol dsheol oiiin olkeedy	Im gemeinsamen zweireihigen Badfeld im Empfangsbecken auffangen und den Teilgang schließen.	P912-E1103|P912-E1104|P912-E1105|P912-E1106
P1006-S289	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.27	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	tedy	Im gemeinsamen zweireihigen Badfeld den Teilgang schließen.	P912-E1107
P1006-S290	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	f81v.27	2	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>ACTION>PATH>STATE>CLOSE	ITEM+ACTION+STATE | ACTION+PATH+STATE+CLOSE	STATE>CLOSE	CLOSE	NO	cheky shckhedy	Im gemeinsamen zweireihigen Badfeld kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	P912-E1108|P912-E1109
