language	config	seed	unit	category	output	train_occurrences	held_occurrences
middle_high_german	B0_W11	89	P	L	z	107	66
middle_high_german	B0_W11	89	n	L	n	86	37
middle_high_german	B0_W11	89	g	L	t	73	38
middle_high_german	B0_W11	89	F	L	s	35	13
middle_high_german	B0_W11	89	I	L	c	18	9
middle_high_german	B0_W11	89	x	L	n	14	11
middle_high_german	B0_W11	89	b	L	o	12	3
middle_high_german	B0_W11	89	j	L	n	7	3
middle_high_german	B0_W11	89	u	L	c	5	3
middle_high_german	B0_W11	89	c	L	h	4	1
middle_high_german	B0_W11	89	h	L	i	2	1
middle_high_german	B0_W11	89	z	L	p	2	1
middle_high_german	B0_W11	89	v	L	r	1	0
middle_high_german	B0_W11	107	ol	W	uuolde	1825	712
middle_high_german	B0_W11	107	y	W	sprach	1554	554
middle_high_german	B0_W11	107	C	W	geschach	1445	711
middle_high_german	B0_W11	107	ar	W	uuaere	1423	766
middle_high_german	B0_W11	107	or	W	sinen	1322	535
middle_high_german	B0_W11	107	s	W	enmohte	1322	486
middle_high_german	B0_W11	107	aN	S	der	1169	556
middle_high_german	B0_W11	107	d	W	vrouuue	1144	597
middle_high_german	B0_W11	107	o	W	geschehen	1126	609
middle_high_german	B0_W11	107	ok	N	<EMPTY>	1084	625
middle_high_german	B0_W11	107	ot	N	<EMPTY>	1033	689
middle_high_german	B0_W11	107	k	W	uuol	1025	478
middle_high_german	B0_W11	107	al	W	muoste	915	476
middle_high_german	B0_W11	107	S	W	ritter	910	439
middle_high_german	B0_W11	107	t	N	<EMPTY>	883	359
middle_high_german	B0_W11	107	Ce	S	sch	866	609
middle_high_german	B0_W11	107	qok	S	ver	862	444
middle_high_german	B0_W11	107	daN	S	die	844	387
middle_high_german	B0_W11	107	Cedy	S	und	732	448
middle_high_german	B0_W11	107	qot	N	<EMPTY>	727	353
middle_high_german	B0_W11	107	e	S	ein	699	453
middle_high_german	B0_W11	107	Cy	S	des	671	212
middle_high_german	B0_W11	107	E	S	man	669	497
middle_high_german	B0_W11	107	l	S	ber	666	524
middle_high_german	B0_W11	107	ody	S	iht	608	272
middle_high_german	B0_W11	107	dy	S	ere	603	204
middle_high_german	B0_W11	107	aI	S	in	597	414
middle_high_german	B0_W11	107	p	N	<EMPTY>	572	338
middle_high_german	B0_W11	107	Se	S	sin	570	260
middle_high_german	B0_W11	107	Col	S	dar	522	188
middle_high_german	B0_W11	107	Cey	S	er	521	264
middle_high_german	B0_W11	107	Ey	S	von	505	370
middle_high_german	B0_W11	107	ey	S	gen	498	259
middle_high_german	B0_W11	107	Edy	S	diu	469	312
middle_high_german	B0_W11	107	edy	S	ane	446	253
middle_high_german	B0_W11	107	od	L	e	445	222
middle_high_german	B0_W11	107	Sedy	S	daz	418	173
middle_high_german	B0_W11	107	am	S	ich	408	242
middle_high_german	B0_W11	107	olk	S	ge	402	152
middle_high_german	B0_W11	107	yk	N	<EMPTY>	396	149
middle_high_german	B0_W11	107	Cor	S	vil	376	100
middle_high_german	B0_W11	107	yt	N	<EMPTY>	375	90
middle_high_german	B0_W11	107	r	L	r	374	250
middle_high_german	B0_W11	107	qo	L	s	371	233
middle_high_german	B0_W11	107	Co	S	uua	364	121
middle_high_german	B0_W11	107	dal	S	ger	362	174
middle_high_german	B0_W11	107	T	L	n	344	121
middle_high_german	B0_W11	107	dar	L	e	341	227
middle_high_german	B0_W11	107	Cdy	S	als	331	167
middle_high_german	B0_W11	107	a	L	s	278	128
middle_high_german	B0_W11	107	Ky	L	t	273	120
middle_high_german	B0_W11	107	ai	L	i	264	143
middle_high_german	B0_W11	107	air	S	han	254	210
middle_high_german	B0_W11	107	Ty	L	t	251	74
middle_high_german	B0_W11	107	K	S	en	250	98
middle_high_german	B0_W11	107	Sey	S	sol	236	148
middle_high_german	B0_W11	107	N	L	n	222	88
middle_high_german	B0_W11	107	f	L	i	220	104
middle_high_german	B0_W11	107	ky	L	t	204	69
middle_high_german	B0_W11	107	So	S	hie	201	76
middle_high_german	B0_W11	107	qokaI	D	tt	201	74
middle_high_german	B0_W11	107	i	L	a	199	118
middle_high_german	B0_W11	107	op	L	m	198	110
middle_high_german	B0_W11	107	Sol	S	her	195	51
middle_high_german	B0_W11	107	qokaN	D	zz	190	72
middle_high_german	B0_W11	107	qokEdy	D	ff	189	105
middle_high_german	B0_W11	107	qokal	L	z	187	41
middle_high_german	B0_W11	107	qokedy	D	pp	185	62
middle_high_german	B0_W11	107	CE	L	r	178	98
middle_high_german	B0_W11	107	Sy	S	ten	173	68
middle_high_german	B0_W11	107	eol	L	e	173	75
middle_high_german	B0_W11	107	q	L	n	173	71
middle_high_german	B0_W11	107	CEy	S	art	171	113
middle_high_german	B0_W11	107	Ceol	S	mit	167	77
middle_high_german	B0_W11	107	daI	L	e	165	148
middle_high_german	B0_W11	107	os	L	e	164	86
middle_high_german	B0_W11	107	qol	L	e	158	45
middle_high_german	B0_W11	107	lk	L	m	156	249
middle_high_german	B0_W11	107	qokEy	L	n	149	134
middle_high_german	B0_W11	107	okaN	L	z	144	92
middle_high_german	B0_W11	107	okal	L	n	143	52
middle_high_german	B0_W11	107	m	L	n	138	80
middle_high_german	B0_W11	107	otal	L	s	130	48
middle_high_german	B0_W11	107	oky	L	r	129	44
middle_high_german	B0_W11	107	oty	L	z	127	48
middle_high_german	B0_W11	107	P	L	r	107	66
middle_high_german	B0_W11	107	n	L	i	86	37
middle_high_german	B0_W11	107	g	L	t	73	38
middle_high_german	B0_W11	107	F	L	z	35	13
middle_high_german	B0_W11	107	I	L	i	18	9
middle_high_german	B0_W11	107	x	L	t	14	11
middle_high_german	B0_W11	107	b	L	t	12	3
middle_high_german	B0_W11	107	j	L	a	7	3
middle_high_german	B0_W11	107	u	L	z	5	3
middle_high_german	B0_W11	107	c	L	z	4	1
middle_high_german	B0_W11	107	h	L	r	2	1
middle_high_german	B0_W11	107	z	L	p	2	1
middle_high_german	B0_W11	107	v	L	r	1	0
middle_high_german	B3_W8	11	ol	W	uuaere	1825	712
middle_high_german	B3_W8	11	y	W	geschehen	1554	554
middle_high_german	B3_W8	11	C	W	vrouuuen	1445	711
middle_high_german	B3_W8	11	ar	W	uuaren	1423	766
middle_high_german	B3_W8	11	or	S	der	1322	535
middle_high_german	B3_W8	11	s	W	herren	1322	486
middle_high_german	B3_W8	11	aN	S	den	1169	556
middle_high_german	B3_W8	11	d	S	sin	1144	597
middle_high_german	B3_W8	11	o	W	sprach	1126	609
middle_high_german	B3_W8	11	ok	S	si	1084	625
middle_high_german	B3_W8	11	ot	S	her	1033	689
middle_high_german	B3_W8	11	k	S	uua	1025	478
middle_high_german	B3_W8	11	al	S	gen	915	476
middle_high_german	B3_W8	11	S	S	ge	910	439
middle_high_german	B3_W8	11	t	S	uue	883	359
middle_high_german	B3_W8	11	Ce	B	<EMPTY>	866	609
middle_high_german	B3_W8	11	qok	S	ein	862	444
middle_high_german	B3_W8	11	daN	S	und	844	387
middle_high_german	B3_W8	11	Cedy	S	des	732	448
middle_high_german	B3_W8	11	qot	S	die	727	353
middle_high_german	B3_W8	11	e	W	gesehen	699	453
middle_high_german	B3_W8	11	Cy	S	ten	671	212
middle_high_german	B3_W8	11	E	N	<EMPTY>	669	497
middle_high_german	B3_W8	11	l	W	cunec	666	524
middle_high_german	B3_W8	11	ody	S	in	608	272
middle_high_german	B3_W8	11	dy	S	als	603	204
middle_high_german	B3_W8	11	aI	S	ste	597	414
middle_high_german	B3_W8	11	p	N	<EMPTY>	572	338
middle_high_german	B3_W8	11	Se	B	<EMPTY>	570	260
middle_high_german	B3_W8	11	Col	S	han	522	188
middle_high_german	B3_W8	11	Cey	S	de	521	264
middle_high_german	B3_W8	11	Ey	L	n	505	370
middle_high_german	B3_W8	11	ey	S	nde	498	259
middle_high_german	B3_W8	11	Edy	L	n	469	312
middle_high_german	B3_W8	11	edy	L	z	446	253
middle_high_german	B3_W8	11	od	S	man	445	222
middle_high_german	B3_W8	11	Sedy	S	dar	418	173
middle_high_german	B3_W8	11	am	S	hen	408	242
middle_high_german	B3_W8	11	olk	L	e	402	152
middle_high_german	B3_W8	11	yk	S	rei	396	149
middle_high_german	B3_W8	11	Cor	L	t	376	100
middle_high_german	B3_W8	11	yt	L	e	375	90
middle_high_german	B3_W8	11	r	S	er	374	250
middle_high_german	B3_W8	11	qo	S	ver	371	233
middle_high_german	B3_W8	11	Co	S	gel	364	121
middle_high_german	B3_W8	11	dal	S	sch	362	174
middle_high_german	B3_W8	11	T	L	e	344	121
middle_high_german	B3_W8	11	dar	S	mir	341	227
middle_high_german	B3_W8	11	Cdy	L	t	331	167
middle_high_german	B3_W8	11	a	L	s	278	128
middle_high_german	B3_W8	11	Ky	L	e	273	120
middle_high_german	B3_W8	11	ai	L	s	264	143
middle_high_german	B3_W8	11	air	N	<EMPTY>	254	210
middle_high_german	B3_W8	11	Ty	S	ent	251	74
middle_high_german	B3_W8	11	K	L	e	250	98
middle_high_german	B3_W8	11	Sey	L	z	236	148
middle_high_german	B3_W8	11	N	N	<EMPTY>	222	88
middle_high_german	B3_W8	11	f	N	<EMPTY>	220	104
middle_high_german	B3_W8	11	ky	S	het	204	69
middle_high_german	B3_W8	11	So	L	s	201	76
middle_high_german	B3_W8	11	qokaI	D	pp	201	74
middle_high_german	B3_W8	11	i	N	<EMPTY>	199	118
middle_high_german	B3_W8	11	op	S	en	198	110
middle_high_german	B3_W8	11	Sol	L	t	195	51
middle_high_german	B3_W8	11	qokaN	L	r	190	72
middle_high_german	B3_W8	11	qokEdy	D	ll	189	105
middle_high_german	B3_W8	11	qokal	L	n	187	41
middle_high_german	B3_W8	11	qokedy	L	r	185	62
middle_high_german	B3_W8	11	CE	B	<EMPTY>	178	98
middle_high_german	B3_W8	11	Sy	L	n	173	68
middle_high_german	B3_W8	11	eol	L	z	173	75
middle_high_german	B3_W8	11	q	L	a	173	71
middle_high_german	B3_W8	11	CEy	L	z	171	113
middle_high_german	B3_W8	11	Ceol	L	t	167	77
middle_high_german	B3_W8	11	daI	L	e	165	148
middle_high_german	B3_W8	11	os	S	zen	164	86
middle_high_german	B3_W8	11	qol	S	abe	158	45
middle_high_german	B3_W8	11	lk	L	i	156	249
middle_high_german	B3_W8	11	qokEy	L	z	149	134
middle_high_german	B3_W8	11	okaN	D	zz	144	92
middle_high_german	B3_W8	11	okal	L	s	143	52
middle_high_german	B3_W8	11	m	N	<EMPTY>	138	80
middle_high_german	B3_W8	11	otal	L	n	130	48
middle_high_german	B3_W8	11	oky	L	z	129	44
middle_high_german	B3_W8	11	oty	L	r	127	48
middle_high_german	B3_W8	11	P	L	a	107	66
middle_high_german	B3_W8	11	n	L	t	86	37
middle_high_german	B3_W8	11	g	L	t	73	38
middle_high_german	B3_W8	11	F	L	a	35	13
middle_high_german	B3_W8	11	I	L	n	18	9
middle_high_german	B3_W8	11	x	L	o	14	11
middle_high_german	B3_W8	11	b	L	r	12	3
middle_high_german	B3_W8	11	j	L	h	7	3
middle_high_german	B3_W8	11	u	L	s	5	3
middle_high_german	B3_W8	11	c	L	r	4	1
middle_high_german	B3_W8	11	h	D	ff	2	1
middle_high_german	B3_W8	11	z	L	u	2	1
middle_high_german	B3_W8	11	v	L	o	1	0
middle_high_german	B3_W8	29	ol	W	durch	1825	712
middle_high_german	B3_W8	29	y	W	vrouuuen	1554	554
middle_high_german	B3_W8	29	C	W	sprach	1445	711
middle_high_german	B3_W8	29	ar	W	guoten	1423	766
middle_high_german	B3_W8	29	or	W	grozer	1322	535
middle_high_german	B3_W8	29	s	S	der	1322	486
middle_high_german	B3_W8	29	aN	S	den	1169	556
middle_high_german	B3_W8	29	d	W	uuaren	1144	597
middle_high_german	B3_W8	29	o	W	gesellen	1126	609
middle_high_german	B3_W8	29	ok	S	man	1084	625
middle_high_german	B3_W8	29	ot	S	ger	1033	689
middle_high_german	B3_W8	29	k	S	er	1025	478
middle_high_german	B3_W8	29	al	W	schoene	915	476
middle_high_german	B3_W8	29	S	S	ich	910	439
middle_high_german	B3_W8	29	t	B	<EMPTY>	883	359
middle_high_german	B3_W8	29	Ce	S	sin	866	609
middle_high_german	B3_W8	29	qok	S	vil	862	444
middle_high_german	B3_W8	29	daN	S	mit	844	387
middle_high_german	B3_W8	29	Cedy	S	daz	732	448
middle_high_german	B3_W8	29	qot	S	min	727	353
middle_high_german	B3_W8	29	e	N	<EMPTY>	699	453
middle_high_german	B3_W8	29	Cy	S	des	671	212
middle_high_german	B3_W8	29	E	N	<EMPTY>	669	497
middle_high_german	B3_W8	29	l	B	<EMPTY>	666	524
middle_high_german	B3_W8	29	ody	L	e	608	272
middle_high_german	B3_W8	29	dy	S	als	603	204
middle_high_german	B3_W8	29	aI	S	ste	597	414
middle_high_german	B3_W8	29	p	B	<EMPTY>	572	338
middle_high_german	B3_W8	29	Se	S	ber	570	260
middle_high_german	B3_W8	29	Col	S	dem	522	188
middle_high_german	B3_W8	29	Cey	S	und	521	264
middle_high_german	B3_W8	29	Ey	L	e	505	370
middle_high_german	B3_W8	29	ey	L	e	498	259
middle_high_german	B3_W8	29	Edy	L	e	469	312
middle_high_german	B3_W8	29	edy	L	e	446	253
middle_high_german	B3_W8	29	od	S	ein	445	222
middle_high_german	B3_W8	29	Sedy	S	uua	418	173
middle_high_german	B3_W8	29	am	S	et	408	242
middle_high_german	B3_W8	29	olk	L	i	402	152
middle_high_german	B3_W8	29	yk	N	<EMPTY>	396	149
middle_high_german	B3_W8	29	Cor	S	ist	376	100
middle_high_german	B3_W8	29	yt	N	<EMPTY>	375	90
middle_high_german	B3_W8	29	r	S	ant	374	250
middle_high_german	B3_W8	29	qo	S	ver	371	233
middle_high_german	B3_W8	29	Co	S	en	364	121
middle_high_german	B3_W8	29	dal	S	gen	362	174
middle_high_german	B3_W8	29	T	L	i	344	121
middle_high_german	B3_W8	29	dar	S	ent	341	227
middle_high_german	B3_W8	29	Cdy	S	diu	331	167
middle_high_german	B3_W8	29	a	N	<EMPTY>	278	128
middle_high_german	B3_W8	29	Ky	L	c	273	120
middle_high_german	B3_W8	29	ai	L	s	264	143
middle_high_german	B3_W8	29	air	L	e	254	210
middle_high_german	B3_W8	29	Ty	L	s	251	74
middle_high_german	B3_W8	29	K	L	z	250	98
middle_high_german	B3_W8	29	Sey	S	bet	236	148
middle_high_german	B3_W8	29	N	L	o	222	88
middle_high_german	B3_W8	29	f	N	<EMPTY>	220	104
middle_high_german	B3_W8	29	ky	L	t	204	69
middle_high_german	B3_W8	29	So	S	an	201	76
middle_high_german	B3_W8	29	qokaI	D	pp	201	74
middle_high_german	B3_W8	29	i	L	l	199	118
middle_high_german	B3_W8	29	op	N	<EMPTY>	198	110
middle_high_german	B3_W8	29	Sol	S	rit	195	51
middle_high_german	B3_W8	29	qokaN	D	ff	190	72
middle_high_german	B3_W8	29	qokEdy	D	tt	189	105
middle_high_german	B3_W8	29	qokal	L	n	187	41
middle_high_german	B3_W8	29	qokedy	L	n	185	62
middle_high_german	B3_W8	29	CE	S	ben	178	98
middle_high_german	B3_W8	29	Sy	S	rec	173	68
middle_high_german	B3_W8	29	eol	L	n	173	75
middle_high_german	B3_W8	29	q	D	uu	173	71
middle_high_german	B3_W8	29	CEy	S	von	171	113
middle_high_german	B3_W8	29	Ceol	S	si	167	77
middle_high_german	B3_W8	29	daI	L	z	165	148
middle_high_german	B3_W8	29	os	L	n	164	86
middle_high_german	B3_W8	29	qol	L	n	158	45
middle_high_german	B3_W8	29	lk	L	r	156	249
middle_high_german	B3_W8	29	qokEy	L	m	149	134
middle_high_german	B3_W8	29	okaN	L	z	144	92
middle_high_german	B3_W8	29	okal	L	z	143	52
middle_high_german	B3_W8	29	m	L	t	138	80
middle_high_german	B3_W8	29	otal	L	m	130	48
middle_high_german	B3_W8	29	oky	L	z	129	44
middle_high_german	B3_W8	29	oty	L	z	127	48
middle_high_german	B3_W8	29	P	L	i	107	66
middle_high_german	B3_W8	29	n	L	t	86	37
middle_high_german	B3_W8	29	g	L	t	73	38
middle_high_german	B3_W8	29	F	L	h	35	13
middle_high_german	B3_W8	29	I	L	t	18	9
middle_high_german	B3_W8	29	x	L	p	14	11
middle_high_german	B3_W8	29	b	L	t	12	3
middle_high_german	B3_W8	29	j	L	l	7	3
middle_high_german	B3_W8	29	u	L	h	5	3
middle_high_german	B3_W8	29	c	L	r	4	1
middle_high_german	B3_W8	29	h	L	o	2	1
middle_high_german	B3_W8	29	z	L	r	2	1
middle_high_german	B3_W8	29	v	L	h	1	0
middle_high_german	B3_W8	47	ol	W	ritter	1825	712
middle_high_german	B3_W8	47	y	W	begunde	1554	554
middle_high_german	B3_W8	47	C	W	sprach	1445	711
middle_high_german	B3_W8	47	ar	S	ein	1423	766
middle_high_german	B3_W8	47	or	W	guoten	1322	535
middle_high_german	B3_W8	47	s	W	geschiht	1322	486
middle_high_german	B3_W8	47	aN	S	ist	1169	556
middle_high_german	B3_W8	47	d	W	geriten	1144	597
middle_high_german	B3_W8	47	o	L	e	1126	609
middle_high_german	B3_W8	47	ok	S	ges	1084	625
middle_high_german	B3_W8	47	ot	N	<EMPTY>	1033	689
middle_high_german	B3_W8	47	k	W	dehein	1025	478
middle_high_german	B3_W8	47	al	S	der	915	476
middle_high_german	B3_W8	47	S	N	<EMPTY>	910	439
middle_high_german	B3_W8	47	t	S	gen	883	359
middle_high_german	B3_W8	47	Ce	W	uuan	866	609
middle_high_german	B3_W8	47	qok	S	dar	862	444
middle_high_german	B3_W8	47	daN	S	den	844	387
middle_high_german	B3_W8	47	Cedy	S	iht	732	448
middle_high_german	B3_W8	47	qot	N	<EMPTY>	727	353
middle_high_german	B3_W8	47	e	S	men	699	453
middle_high_german	B3_W8	47	Cy	S	nen	671	212
middle_high_german	B3_W8	47	E	N	<EMPTY>	669	497
middle_high_german	B3_W8	47	l	S	min	666	524
middle_high_german	B3_W8	47	ody	S	und	608	272
middle_high_german	B3_W8	47	dy	S	er	603	204
middle_high_german	B3_W8	47	aI	S	in	597	414
middle_high_german	B3_W8	47	p	N	<EMPTY>	572	338
middle_high_german	B3_W8	47	Se	S	ger	570	260
middle_high_german	B3_W8	47	Col	S	her	522	188
middle_high_german	B3_W8	47	Cey	S	uue	521	264
middle_high_german	B3_W8	47	Ey	S	als	505	370
middle_high_german	B3_W8	47	ey	S	uua	498	259
middle_high_german	B3_W8	47	Edy	S	ere	469	312
middle_high_german	B3_W8	47	edy	S	nie	446	253
middle_high_german	B3_W8	47	od	B	<EMPTY>	445	222
middle_high_german	B3_W8	47	Sedy	S	ete	418	173
middle_high_german	B3_W8	47	am	S	ten	408	242
middle_high_german	B3_W8	47	olk	N	<EMPTY>	402	152
middle_high_german	B3_W8	47	yk	B	<EMPTY>	396	149
middle_high_german	B3_W8	47	Cor	S	dem	376	100
middle_high_german	B3_W8	47	yt	B	<EMPTY>	375	90
middle_high_german	B3_W8	47	r	S	ber	374	250
middle_high_german	B3_W8	47	qo	S	en	371	233
middle_high_german	B3_W8	47	Co	L	e	364	121
middle_high_german	B3_W8	47	dal	S	ent	362	174
middle_high_german	B3_W8	47	T	L	s	344	121
middle_high_german	B3_W8	47	dar	S	sol	341	227
middle_high_german	B3_W8	47	Cdy	S	des	331	167
middle_high_german	B3_W8	47	a	L	i	278	128
middle_high_german	B3_W8	47	Ky	L	t	273	120
middle_high_german	B3_W8	47	ai	L	a	264	143
middle_high_german	B3_W8	47	air	S	die	254	210
middle_high_german	B3_W8	47	Ty	S	ben	251	74
middle_high_german	B3_W8	47	K	L	s	250	98
middle_high_german	B3_W8	47	Sey	L	e	236	148
middle_high_german	B3_W8	47	N	L	r	222	88
middle_high_german	B3_W8	47	f	L	r	220	104
middle_high_german	B3_W8	47	ky	L	n	204	69
middle_high_german	B3_W8	47	So	L	i	201	76
middle_high_german	B3_W8	47	qokaI	L	z	201	74
middle_high_german	B3_W8	47	i	N	<EMPTY>	199	118
middle_high_german	B3_W8	47	op	L	s	198	110
middle_high_german	B3_W8	47	Sol	L	e	195	51
middle_high_german	B3_W8	47	qokaN	D	ff	190	72
middle_high_german	B3_W8	47	qokEdy	D	mm	189	105
middle_high_german	B3_W8	47	qokal	L	h	187	41
middle_high_german	B3_W8	47	qokedy	L	z	185	62
middle_high_german	B3_W8	47	CE	L	i	178	98
middle_high_german	B3_W8	47	Sy	S	art	173	68
middle_high_german	B3_W8	47	eol	L	t	173	75
middle_high_german	B3_W8	47	q	L	e	173	71
middle_high_german	B3_W8	47	CEy	L	e	171	113
middle_high_german	B3_W8	47	Ceol	S	diu	167	77
middle_high_german	B3_W8	47	daI	S	do	165	148
middle_high_german	B3_W8	47	os	L	t	164	86
middle_high_german	B3_W8	47	qol	D	uu	158	45
middle_high_german	B3_W8	47	lk	L	s	156	249
middle_high_german	B3_W8	47	qokEy	D	pp	149	134
middle_high_german	B3_W8	47	okaN	L	t	144	92
middle_high_german	B3_W8	47	okal	L	n	143	52
middle_high_german	B3_W8	47	m	L	n	138	80
middle_high_german	B3_W8	47	otal	L	n	130	48
middle_high_german	B3_W8	47	oky	L	z	129	44
middle_high_german	B3_W8	47	oty	L	z	127	48
middle_high_german	B3_W8	47	P	L	s	107	66
middle_high_german	B3_W8	47	n	L	n	86	37
middle_high_german	B3_W8	47	g	L	t	73	38
middle_high_german	B3_W8	47	F	L	s	35	13
middle_high_german	B3_W8	47	I	L	m	18	9
middle_high_german	B3_W8	47	x	L	n	14	11
middle_high_german	B3_W8	47	b	L	a	12	3
middle_high_german	B3_W8	47	j	L	r	7	3
middle_high_german	B3_W8	47	u	L	t	5	3
middle_high_german	B3_W8	47	c	L	z	4	1
middle_high_german	B3_W8	47	h	L	c	2	1
middle_high_german	B3_W8	47	z	L	g	2	1
middle_high_german	B3_W8	47	v	L	m	1	0
middle_high_german	B3_W8	71	ol	W	uuolde	1825	712
middle_high_german	B3_W8	71	y	W	vrouuuen	1554	554
middle_high_german	B3_W8	71	C	W	geschach	1445	711
middle_high_german	B3_W8	71	ar	S	gen	1423	766
middle_high_german	B3_W8	71	or	W	durch	1322	535
middle_high_german	B3_W8	71	s	W	vrouuue	1322	486
middle_high_german	B3_W8	71	aN	S	mit	1169	556
middle_high_german	B3_W8	71	d	S	der	1144	597
middle_high_german	B3_W8	71	o	W	geschiht	1126	609
middle_high_german	B3_W8	71	ok	S	ger	1084	625
middle_high_german	B3_W8	71	ot	S	er	1033	689
middle_high_german	B3_W8	71	k	W	geuualt	1025	478
middle_high_german	B3_W8	71	al	S	den	915	476
middle_high_german	B3_W8	71	S	S	gel	910	439
middle_high_german	B3_W8	71	t	W	ungemach	883	359
middle_high_german	B3_W8	71	Ce	B	<EMPTY>	866	609
middle_high_german	B3_W8	71	qok	S	si	862	444
middle_high_german	B3_W8	71	daN	S	und	844	387
middle_high_german	B3_W8	71	Cedy	S	des	732	448
middle_high_german	B3_W8	71	qot	S	ver	727	353
middle_high_german	B3_W8	71	e	N	<EMPTY>	699	453
middle_high_german	B3_W8	71	Cy	S	daz	671	212
middle_high_german	B3_W8	71	E	N	<EMPTY>	669	497
middle_high_german	B3_W8	71	l	N	<EMPTY>	666	524
middle_high_german	B3_W8	71	ody	S	bet	608	272
middle_high_german	B3_W8	71	dy	S	ten	603	204
middle_high_german	B3_W8	71	aI	S	ben	597	414
middle_high_german	B3_W8	71	p	B	<EMPTY>	572	338
middle_high_german	B3_W8	71	Se	B	<EMPTY>	570	260
middle_high_german	B3_W8	71	Col	S	han	522	188
middle_high_german	B3_W8	71	Cey	S	ber	521	264
middle_high_german	B3_W8	71	Ey	L	n	505	370
middle_high_german	B3_W8	71	ey	L	n	498	259
middle_high_german	B3_W8	71	Edy	L	t	469	312
middle_high_german	B3_W8	71	edy	L	n	446	253
middle_high_german	B3_W8	71	od	S	ere	445	222
middle_high_german	B3_W8	71	Sedy	S	dar	418	173
middle_high_german	B3_W8	71	am	S	zen	408	242
middle_high_german	B3_W8	71	olk	L	e	402	152
middle_high_german	B3_W8	71	yk	S	her	396	149
middle_high_german	B3_W8	71	Cor	S	ist	376	100
middle_high_german	B3_W8	71	yt	S	ge	375	90
middle_high_german	B3_W8	71	r	L	e	374	250
middle_high_german	B3_W8	71	qo	S	ers	371	233
middle_high_german	B3_W8	71	Co	S	ges	364	121
middle_high_german	B3_W8	71	dal	S	ein	362	174
middle_high_german	B3_W8	71	T	L	i	344	121
middle_high_german	B3_W8	71	dar	S	die	341	227
middle_high_german	B3_W8	71	Cdy	S	dem	331	167
middle_high_german	B3_W8	71	a	L	n	278	128
middle_high_german	B3_W8	71	Ky	L	e	273	120
middle_high_german	B3_W8	71	ai	L	s	264	143
middle_high_german	B3_W8	71	air	N	<EMPTY>	254	210
middle_high_german	B3_W8	71	Ty	S	mir	251	74
middle_high_german	B3_W8	71	K	L	i	250	98
middle_high_german	B3_W8	71	Sey	L	z	236	148
middle_high_german	B3_W8	71	N	L	t	222	88
middle_high_german	B3_W8	71	f	L	i	220	104
middle_high_german	B3_W8	71	ky	S	iht	204	69
middle_high_german	B3_W8	71	So	L	s	201	76
middle_high_german	B3_W8	71	qokaI	D	ff	201	74
middle_high_german	B3_W8	71	i	N	<EMPTY>	199	118
middle_high_german	B3_W8	71	op	N	<EMPTY>	198	110
middle_high_german	B3_W8	71	Sol	L	e	195	51
middle_high_german	B3_W8	71	qokaN	D	mm	190	72
middle_high_german	B3_W8	71	qokEdy	D	zz	189	105
middle_high_german	B3_W8	71	qokal	L	r	187	41
middle_high_german	B3_W8	71	qokedy	D	pp	185	62
middle_high_german	B3_W8	71	CE	N	<EMPTY>	178	98
middle_high_german	B3_W8	71	Sy	L	z	173	68
middle_high_german	B3_W8	71	eol	L	n	173	75
middle_high_german	B3_W8	71	q	S	rei	173	71
middle_high_german	B3_W8	71	CEy	S	min	171	113
middle_high_german	B3_W8	71	Ceol	L	t	167	77
middle_high_german	B3_W8	71	daI	S	an	165	148
middle_high_german	B3_W8	71	os	S	vil	164	86
middle_high_german	B3_W8	71	qol	L	e	158	45
middle_high_german	B3_W8	71	lk	L	a	156	249
middle_high_german	B3_W8	71	qokEy	L	z	149	134
middle_high_german	B3_W8	71	okaN	L	p	144	92
middle_high_german	B3_W8	71	okal	L	n	143	52
middle_high_german	B3_W8	71	m	L	o	138	80
