timing	source_event	execution_index	candidate	world	event	order	kind	location	form	patient	second	object	second_object	source_object	before	after	assertion	status	debts	state_origin	alias_collision	row_status
O	65	65	D	E|ZL3b|J|f17v|f17v.1-f17v.23	65	132	ACTION	f17v.23:1	chkeey	f17v.23:2		f17v.10:2			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	0	0	D	E|ZL3b|J|f17v|f17v.1-f17v.23	0	1	MATERIAL	f17v.1:2	chor	f17v.1:2		f17v.1:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	1	1	D	E|ZL3b|J|f17v|f17v.1-f17v.23	1	7	MATERIAL	f17v.2:2	keeor	f17v.2:2		f17v.2:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	2	2	D	E|ZL3b|J|f17v|f17v.1-f17v.23	2	9	MATERIAL	f17v.2:4	okol	f17v.2:4		f17v.2:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	3	3	D	E|ZL3b|J|f17v|f17v.1-f17v.23	3	11	MATERIAL	f17v.2:6	okal	f17v.2:6		f17v.2:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	4	4	D	E|ZL3b|J|f17v|f17v.1-f17v.23	4	14	MATERIAL	f17v.3:3	okal	f17v.3:3		f17v.2:6			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	5	5	D	E|ZL3b|J|f17v|f17v.1-f17v.23	5	18	MATERIAL	f17v.4:1	kchor	f17v.4:1		f17v.4:1			{}	{}		EXTERNAL_PORTION			False	recorded
I	6	6	D	E|ZL3b|J|f17v|f17v.1-f17v.23	6	18	BARE_NOMINAL	f17v.4:1	kchor			f17v.4:1			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
I	7	7	D	E|ZL3b|J|f17v|f17v.1-f17v.23	7	23	ACTION	f17v.5:1	ychol	f17v.4:1		f17v.4:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	8	8	D	E|ZL3b|J|f17v|f17v.1-f17v.23	8	26	MATERIAL	f17v.5:4	tchol	f17v.5:4		f17v.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	9	9	D	E|ZL3b|J|f17v|f17v.1-f17v.23	9	26	PROCESSED_NOMINAL	f17v.5:4	tchol			f17v.5:4			{}	"{""PHYSICAL:moisture"":""dry""}"	PHYSICAL:moisture=dry	INITIAL_CONSTRAINT			False	recorded
I	10	10	D	E|ZL3b|J|f17v|f17v.1-f17v.23	10	26	ACTION	f17v.5:2	chol	f17v.5:4		f17v.5:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3		False	recorded
I	11	11	D	E|ZL3b|J|f17v|f17v.1-f17v.23	11	28	ACTION	f17v.5:6	ckhy	f17v.5:4		f17v.5:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
I	12	12	D	E|ZL3b|J|f17v|f17v.1-f17v.23	12	31	MATERIAL	f17v.6:3	okaiin	f17v.6:3		f17v.6:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	13	13	D	E|ZL3b|J|f17v|f17v.1-f17v.23	13	33	MATERIAL	f17v.6:5	otaiin	f17v.6:5		f17v.6:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	14	14	D	E|ZL3b|J|f17v|f17v.1-f17v.23	14	33	BARE_NOMINAL	f17v.6:5	otaiin			f17v.6:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	15	15	D	E|ZL3b|J|f17v|f17v.1-f17v.23	15	38	MATERIAL	f17v.7:4	cheor	f17v.7:4		f17v.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	16	16	D	E|ZL3b|J|f17v|f17v.1-f17v.23	16	38	ACTION	f17v.7:2	chkeey	f17v.7:4		f17v.7:4			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.7:3		False	recorded
I	17	17	D	E|ZL3b|J|f17v|f17v.1-f17v.23	17	42	ACTION	f17v.8:1	qokeey	f17v.7:4		f17v.7:4			{}	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	18	18	D	E|ZL3b|J|f17v|f17v.1-f17v.23	18	50	MATERIAL	f17v.9:3	kchol	f17v.9:3		f17v.9:3			{}	{}		EXTERNAL_PORTION			False	recorded
I	19	19	D	E|ZL3b|J|f17v|f17v.1-f17v.23	19	50	BARE_NOMINAL	f17v.9:3	kchol			f17v.9:3			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
I	20	20	D	E|ZL3b|J|f17v|f17v.1-f17v.23	20	50	QUALITY	f17v.9:2	shol	f17v.9:3		f17v.9:3			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
I	21	21	D	E|ZL3b|J|f17v|f17v.1-f17v.23	21	54	MATERIAL	f17v.10:2	okeor	f17v.10:2		f17v.10:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	22	22	D	E|ZL3b|J|f17v|f17v.1-f17v.23	22	54	BARE_NOMINAL	f17v.10:2	okeor			f17v.10:2			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
I	23	23	D	E|ZL3b|J|f17v|f17v.1-f17v.23	23	56	MATERIAL	f17v.10:4	okol	f17v.10:4		f17v.2:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	24	24	D	E|ZL3b|J|f17v|f17v.1-f17v.23	24	62	ACTION	f17v.11:4	chol	f17v.10:4		f17v.2:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
I	25	25	D	E|ZL3b|J|f17v|f17v.1-f17v.23	25	68	MATERIAL	f17v.12:6	chor	f17v.12:6		f17v.1:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	26	26	D	E|ZL3b|J|f17v|f17v.1-f17v.23	26	72	MATERIAL	f17v.13:4	cthol	f17v.13:4		f17v.13:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	27	27	D	E|ZL3b|J|f17v|f17v.1-f17v.23	27	72	ACTION	f17v.13:2	chol	f17v.13:4		f17v.13:4			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	28	28	D	E|ZL3b|J|f17v|f17v.1-f17v.23	28	72	ACTION	f17v.13:3	chol	f17v.13:4		f17v.13:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	29	29	D	E|ZL3b|J|f17v|f17v.1-f17v.23	29	74	MATERIAL	f17v.13:6	sheol	f17v.13:6		f17v.13:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	30	30	D	E|ZL3b|J|f17v|f17v.1-f17v.23	30	74	BARE_NOMINAL	f17v.13:6	sheol			f17v.13:6			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
I	31	31	D	E|ZL3b|J|f17v|f17v.1-f17v.23	31	78	MATERIAL	f17v.14:4	chodaiin	f17v.14:4		f17v.14:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	32	32	D	E|ZL3b|J|f17v|f17v.1-f17v.23	32	78	BARE_NOMINAL	f17v.14:4	chodaiin			f17v.14:4			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
I	33	33	D	E|ZL3b|J|f17v|f17v.1-f17v.23	33	79	MATERIAL	f17v.14:5	okeol	f17v.14:5		f17v.14:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	34	34	D	E|ZL3b|J|f17v|f17v.1-f17v.23	34	79	BARE_NOMINAL	f17v.14:5	okeol			f17v.14:5			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
I	35	35	D	E|ZL3b|J|f17v|f17v.1-f17v.23	35	82	MATERIAL	f17v.15:2	cthy	f17v.15:2		f17v.15:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	36	36	D	E|ZL3b|J|f17v|f17v.1-f17v.23	36	84	MATERIAL	f17v.15:4	cheo	f17v.15:4		f17v.15:4			{}	{}		EXTERNAL_PORTION			False	recorded
I	37	37	D	E|ZL3b|J|f17v|f17v.1-f17v.23	37	85	MATERIAL	f17v.15:5	otor	f17v.15:5		f17v.15:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	38	38	D	E|ZL3b|J|f17v|f17v.1-f17v.23	38	85	BARE_NOMINAL	f17v.15:5	otor			f17v.15:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	39	39	D	E|ZL3b|J|f17v|f17v.1-f17v.23	39	86	MATERIAL	f17v.15:6	oteol	f17v.15:6		f17v.15:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	40	40	D	E|ZL3b|J|f17v|f17v.1-f17v.23	40	86	BARE_NOMINAL	f17v.15:6	oteol			f17v.15:6			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
I	41	41	D	E|ZL3b|J|f17v|f17v.1-f17v.23	41	89	MATERIAL	f17v.16:3	okeol	f17v.16:3		f17v.14:5			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	42	42	D	E|ZL3b|J|f17v|f17v.1-f17v.23	42	89	BARE_NOMINAL	f17v.16:3	okeol			f17v.14:5			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	MATCH		f17v.14:5	False	recorded
I	43	43	D	E|ZL3b|J|f17v|f17v.1-f17v.23	43	89	ACTION	f17v.16:2	chol	f17v.16:3		f17v.14:5			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	44	44	D	E|ZL3b|J|f17v|f17v.1-f17v.23	44	90	MATERIAL	f17v.16:4	cthol	f17v.16:4		f17v.13:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	45	45	D	E|ZL3b|J|f17v|f17v.1-f17v.23	45	97	MATERIAL	f17v.17:6	cthor	f17v.17:6		f17v.17:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	46	46	D	E|ZL3b|J|f17v|f17v.1-f17v.23	46	97	ACTION	f17v.17:3	she	f17v.17:6		f17v.17:6			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5		False	recorded
I	47	47	D	E|ZL3b|J|f17v|f17v.1-f17v.23	47	98	MATERIAL	f17v.18:1	otor	f17v.18:1		f17v.15:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	48	48	D	E|ZL3b|J|f17v|f17v.1-f17v.23	48	98	BARE_NOMINAL	f17v.18:1	otor			f17v.15:5			"{""CONSTITUTION:thermal"":""cold""}"	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	MATCH		f17v.15:5	False	recorded
I	49	49	D	E|ZL3b|J|f17v|f17v.1-f17v.23	49	99	MATERIAL	f17v.18:2	cheeor	f17v.18:2		f17v.18:2			{}	{}		EXTERNAL_PORTION			False	recorded
I	50	50	D	E|ZL3b|J|f17v|f17v.1-f17v.23	50	101	ACTION	f17v.18:4	chol	f17v.18:2		f17v.18:2			{}	"{""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	51	51	D	E|ZL3b|J|f17v|f17v.1-f17v.23	51	103	MATERIAL	f17v.18:6	chr	f17v.18:6		f17v.18:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	52	52	D	E|ZL3b|J|f17v|f17v.1-f17v.23	52	109	MATERIAL	f17v.19:4	cthor	f17v.19:4		f17v.17:6			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	53	53	D	E|ZL3b|J|f17v|f17v.1-f17v.23	53	109	ACTION	f17v.19:2	chey	f17v.19:4		f17v.17:6			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.19:3		False	recorded
I	54	54	D	E|ZL3b|J|f17v|f17v.1-f17v.23	54	113	MATERIAL	f17v.20:3	cheor	f17v.20:3		f17v.7:4			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	55	55	D	E|ZL3b|J|f17v|f17v.1-f17v.23	55	113	ACTION	f17v.20:1	ykeey	f17v.20:3		f17v.7:4			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	56	56	D	E|ZL3b|J|f17v|f17v.1-f17v.23	56	113	ACTION	f17v.20:2	okeey	f17v.20:3		f17v.7:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""axis"":""thermal"",""value"":""warm""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	57	57	D	E|ZL3b|J|f17v|f17v.1-f17v.23	57	114	ACTION	f17v.20:4	chol	f17v.20:3		f17v.7:4			"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED			False	recorded
I	58	58	D	E|ZL3b|J|f17v|f17v.1-f17v.23	58	115	MATERIAL	f17v.20:5	sho	f17v.20:5		f17v.20:5			{}	{}		EXTERNAL_PORTION			False	recorded
I	59	59	D	E|ZL3b|J|f17v|f17v.1-f17v.23	59	127	MATERIAL	f17v.22:4	keeor	f17v.22:4		f17v.2:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	60	60	D	E|ZL3b|J|f17v|f17v.1-f17v.23	60	127	ACTION	f17v.22:3	chey	f17v.22:4		f17v.2:2			{}	{}		NO_STATE_TRANSITION_MODELLED			False	recorded
I	61	61	D	E|ZL3b|J|f17v|f17v.1-f17v.23	61	129	MATERIAL	f17v.22:6	ctheey	f17v.22:6		f17v.22:6			{}	{}		EXTERNAL_PORTION			False	recorded
I	62	62	D	E|ZL3b|J|f17v|f17v.1-f17v.23	62	130	MATERIAL	f17v.22:7	cthy	f17v.22:7		f17v.15:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	63	63	D	E|ZL3b|J|f17v|f17v.1-f17v.23	63	132	MATERIAL	f17v.23:2	okeor	f17v.23:2		f17v.10:2			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
I	64	64	D	E|ZL3b|J|f17v|f17v.1-f17v.23	64	132	BARE_NOMINAL	f17v.23:2	okeor			f17v.10:2			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	MATCH		f17v.10:2	False	recorded
I	65	65	D	E|ZL3b|J|f17v|f17v.1-f17v.23	65	132	ACTION	f17v.23:1	chkeey	f17v.23:2		f17v.10:2			"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
O	0	0	H	E|ZL3b|J|f17v|f17v.1-f17v.23	0	1	MATERIAL	f17v.1:2	chor	f17v.1:2		f17v.1:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	1	1	H	E|ZL3b|J|f17v|f17v.1-f17v.23	1	7	MATERIAL	f17v.2:2	keeor	f17v.2:2		f17v.2:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	2	2	H	E|ZL3b|J|f17v|f17v.1-f17v.23	2	9	MATERIAL	f17v.2:4	okol	f17v.2:4		f17v.2:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	3	3	H	E|ZL3b|J|f17v|f17v.1-f17v.23	3	11	MATERIAL	f17v.2:6	okal	f17v.2:6		f17v.2:6			{}	{}		EXTERNAL_PORTION			False	recorded
O	4	4	H	E|ZL3b|J|f17v|f17v.1-f17v.23	4	14	MATERIAL	f17v.3:3	okal	f17v.3:3		f17v.2:6			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	5	5	H	E|ZL3b|J|f17v|f17v.1-f17v.23	5	18	MATERIAL	f17v.4:1	kchor	f17v.4:1		f17v.4:1			{}	{}		EXTERNAL_PORTION			False	recorded
O	6	6	H	E|ZL3b|J|f17v|f17v.1-f17v.23	6	18	BARE_NOMINAL	f17v.4:1	kchor			f17v.4:1			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
O	7	7	H	E|ZL3b|J|f17v|f17v.1-f17v.23	7	23	ACTION	f17v.5:1	ychol	f17v.4:1		f17v.4:1			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry""}"	"{""axis"":""moisture"",""value"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	8	8	H	E|ZL3b|J|f17v|f17v.1-f17v.23	8	26	MATERIAL	f17v.5:4	tchol	f17v.5:4		f17v.5:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	9	9	H	E|ZL3b|J|f17v|f17v.1-f17v.23	9	26	PROCESSED_NOMINAL	f17v.5:4	tchol			f17v.5:4			{}	"{""PHYSICAL:moisture"":""dry""}"	PHYSICAL:moisture=dry	INITIAL_CONSTRAINT			False	recorded
O	10	10	H	E|ZL3b|J|f17v|f17v.1-f17v.23	10	26	ACTION	f17v.5:2	chol	f17v.5:4		f17v.5:4			"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3		False	recorded
O	11	11	H	E|ZL3b|J|f17v|f17v.1-f17v.23	11	28	ACTION	f17v.5:6	ckhy	f17v.5:4		f17v.5:4			"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"		NO_STATE_TRANSITION_MODELLED			False	recorded
O	12	12	H	E|ZL3b|J|f17v|f17v.1-f17v.23	12	31	MATERIAL	f17v.6:3	okaiin	f17v.6:3		f17v.6:3			{}	{}		EXTERNAL_PORTION			False	recorded
O	13	13	H	E|ZL3b|J|f17v|f17v.1-f17v.23	13	33	MATERIAL	f17v.6:5	otaiin	f17v.6:5		f17v.6:5			{}	{}		EXTERNAL_PORTION			False	recorded
O	14	14	H	E|ZL3b|J|f17v|f17v.1-f17v.23	14	33	BARE_NOMINAL	f17v.6:5	otaiin			f17v.6:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
O	15	15	H	E|ZL3b|J|f17v|f17v.1-f17v.23	15	38	MATERIAL	f17v.7:4	cheor	f17v.7:4		f17v.7:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	16	16	H	E|ZL3b|J|f17v|f17v.1-f17v.23	16	38	ACTION	f17v.7:2	chkeey	f17v.7:4		f17v.7:4			{}	{}		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.7:3		False	recorded
O	17	17	H	E|ZL3b|J|f17v|f17v.1-f17v.23	17	42	ACTION	f17v.8:1	qokeey	f17v.7:4		f17v.7:4			{}	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	18	18	H	E|ZL3b|J|f17v|f17v.1-f17v.23	18	50	MATERIAL	f17v.9:3	kchol	f17v.9:3		f17v.9:3			{}	{}		EXTERNAL_PORTION			False	recorded
O	19	19	H	E|ZL3b|J|f17v|f17v.1-f17v.23	19	50	BARE_NOMINAL	f17v.9:3	kchol			f17v.9:3			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
O	20	20	H	E|ZL3b|J|f17v|f17v.1-f17v.23	20	50	QUALITY	f17v.9:2	shol	f17v.9:3		f17v.9:3			"{""CONSTITUTION:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""wet""}"	PHYSICAL:moisture=wet	INITIAL_CONSTRAINT			False	recorded
O	21	21	H	E|ZL3b|J|f17v|f17v.1-f17v.23	21	54	MATERIAL	f17v.10:2	okeor	f17v.10:2		f17v.10:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	22	22	H	E|ZL3b|J|f17v|f17v.1-f17v.23	22	54	BARE_NOMINAL	f17v.10:2	okeor			f17v.10:2			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
O	23	23	H	E|ZL3b|J|f17v|f17v.1-f17v.23	23	56	MATERIAL	f17v.10:4	okol	f17v.10:4		f17v.2:4			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	24	24	H	E|ZL3b|J|f17v|f17v.1-f17v.23	24	62	ACTION	f17v.11:4	chol	f17v.10:4		f17v.2:4			{}	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		False	recorded
O	25	25	H	E|ZL3b|J|f17v|f17v.1-f17v.23	25	68	MATERIAL	f17v.12:6	chor	f17v.12:6		f17v.1:2			{}	{}		SAME_FORM_REMENTION	SAME_FORM_IDENTITY_ASSUMED		False	recorded
O	26	26	H	E|ZL3b|J|f17v|f17v.1-f17v.23	26	72	MATERIAL	f17v.13:4	cthol	f17v.13:4		f17v.13:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	27	27	H	E|ZL3b|J|f17v|f17v.1-f17v.23	27	72	ACTION	f17v.13:2	chol	f17v.13:4		f17v.13:4			{}	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED			False	recorded
O	28	28	H	E|ZL3b|J|f17v|f17v.1-f17v.23	28	72	ACTION	f17v.13:3	chol	f17v.13:4		f17v.13:4			"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""axis"":""thermal"",""value"":""hot""}"	ASSUMED_EFFECT_APPLIED			False	recorded
O	29	29	H	E|ZL3b|J|f17v|f17v.1-f17v.23	29	74	MATERIAL	f17v.13:6	sheol	f17v.13:6		f17v.13:6			{}	{}		EXTERNAL_PORTION			False	recorded
O	30	30	H	E|ZL3b|J|f17v|f17v.1-f17v.23	30	74	BARE_NOMINAL	f17v.13:6	sheol			f17v.13:6			{}	"{""CONSTITUTION:moisture"":""wet""}"	CONSTITUTION:moisture=wet	INITIAL_CONSTRAINT			False	recorded
O	31	31	H	E|ZL3b|J|f17v|f17v.1-f17v.23	31	78	MATERIAL	f17v.14:4	chodaiin	f17v.14:4		f17v.14:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	32	32	H	E|ZL3b|J|f17v|f17v.1-f17v.23	32	78	BARE_NOMINAL	f17v.14:4	chodaiin			f17v.14:4			{}	"{""CONSTITUTION:moisture"":""dry""}"	CONSTITUTION:moisture=dry	INITIAL_CONSTRAINT			False	recorded
O	33	33	H	E|ZL3b|J|f17v|f17v.1-f17v.23	33	79	MATERIAL	f17v.14:5	okeol	f17v.14:5		f17v.14:5			{}	{}		EXTERNAL_PORTION			False	recorded
O	34	34	H	E|ZL3b|J|f17v|f17v.1-f17v.23	34	79	BARE_NOMINAL	f17v.14:5	okeol			f17v.14:5			{}	"{""CONSTITUTION:thermal"":""warm""}"	CONSTITUTION:thermal=warm	INITIAL_CONSTRAINT			False	recorded
O	35	35	H	E|ZL3b|J|f17v|f17v.1-f17v.23	35	82	MATERIAL	f17v.15:2	cthy	f17v.15:2		f17v.15:2			{}	{}		EXTERNAL_PORTION			False	recorded
O	36	36	H	E|ZL3b|J|f17v|f17v.1-f17v.23	36	84	MATERIAL	f17v.15:4	cheo	f17v.15:4		f17v.15:4			{}	{}		EXTERNAL_PORTION			False	recorded
O	37	37	H	E|ZL3b|J|f17v|f17v.1-f17v.23	37	85	MATERIAL	f17v.15:5	otor	f17v.15:5		f17v.15:5			{}	{}		EXTERNAL_PORTION			False	recorded
O	38	38	H	E|ZL3b|J|f17v|f17v.1-f17v.23	38	85	BARE_NOMINAL	f17v.15:5	otor			f17v.15:5			{}	"{""CONSTITUTION:thermal"":""cold""}"	CONSTITUTION:thermal=cold	INITIAL_CONSTRAINT			False	recorded
