edition	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
RF1b	M	f17v|f17v.1-f17v.23	f17v.13:3	chol	trockne	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.16:2	chol	trockne	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.18:4	chol	trockne	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		SHARED_RIGHT_M		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		SHARED_RIGHT_M		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.20:4	chol	trockne	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	B	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	B	f19v|f19v.8-f19v.14	f19v.9:5	chol	trockne	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	B	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	J	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	J	f19v|f19v.8-f19v.14	f19v.9:5	chol	trockne	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	J	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	M	f19v|f19v.8-f19v.14	f19v.8:3	qo	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	M	f19v|f19v.8-f19v.14	f19v.9:5	chol	trockne	f19v.9:3	chor		LOCAL_LEFT	UNREAD_BETWEEN:f19v.9:4			recorded
RF1b	M	f19v|f19v.8-f19v.14	f19v.10:4	qokor	erhitze	f19v.10:2	chor		LOCAL_LEFT				recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	mische ein	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	mische ein	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	mische ein	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	mische ein	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f22v.8:2	cthy	f22v.8:3	RELATION_LOCAL				recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	trockne	f22v.9:2	shody		LOCAL_LEFT				recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	mische ein	f22v.9:5	otaiin		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	mische ein	f22v.15:2	cthy	f22v.15:1	LOCAL_LEFT	UNREAD_BETWEEN:f22v.15:3			recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.4:4	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.4:4	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.4:4	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:4	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:6	chol	trockne	f23r.5:2	qokchol		LOCAL_LEFT	UNREAD_BETWEEN:f23r.5:3			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	mische ein	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.18:2	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.18:4	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	mische ein	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.18:2	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.18:4	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.1:4	she	lasse stehen	f24r.1:2	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:3			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	prüfe	f24r.5:5	cthy		LOCAL_RIGHT				recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	mische ein	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	prüfe	f24r.12:4	tod		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.18:2	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.18:4	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	trockne	f24r.17:4	cthom		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	f45v.9:2	cthy		LOCAL_LEFT				recorded
RF1b	B	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
RF1b	J	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	f45v.9:2	cthy		LOCAL_LEFT				recorded
RF1b	J	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
RF1b	M	f45v|f45v.5-f45v.11	f45v.9:3	chol	trockne	f45v.9:2	cthy		LOCAL_LEFT				recorded
RF1b	M	f45v|f45v.5-f45v.11	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
RF1b	B	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
RF1b	J	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	prüfe	f86v5.18:8	ody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.18:11;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
RF1b	M	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.4:3	qokcho	verarbeite warm	f93r.4:5	shody		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.4:4			recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	f93r.6:2	otor		LOCAL_LEFT				recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.10:1	ychos	zerkleinere	f93r.8:3	chodaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.12:1	qokor	erhitze	f93r.11:5	sheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
RF1b	B	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	f93r.31:3	cthol		LOCAL_RIGHT				recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.4:3	qokcho	verarbeite warm	f93r.4:5	shody		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.4:4			recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	f93r.6:2	otor		LOCAL_LEFT				recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.10:1	ychos	zerkleinere	f93r.8:3	chodaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.12:1	qokor	erhitze	f93r.11:5	sheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
RF1b	J	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	f93r.31:3	cthol		LOCAL_RIGHT				recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.2:3	chol	trockne	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.4:3	qokcho	verarbeite warm	f93r.4:5	shody		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.4:4			recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.6:6	chol	trockne	f93r.6:2	otor		LOCAL_LEFT				recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.10:1	ychos	zerkleinere	f93r.8:3	chodaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.10:2	chey	prüfe	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.12:1	qokor	erhitze	f93r.11:5	sheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
RF1b	M	f93r|f93r.1-f93r.32	f93r.31:2	chol	trockne	f93r.31:3	cthol		LOCAL_RIGHT				recorded
RF1b	B	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4			recorded
RF1b	B	f99r|f99r.47-f99r.52	f99r.49:5	okeey	erwärme vorsichtig	f99r.49:7	okeol		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.49:6			recorded
RF1b	B	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4			recorded
RF1b	J	f99r|f99r.47-f99r.52	f99r.49:5	okeey	erwärme vorsichtig	f99r.49:7	okeol		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.49:6			recorded
RF1b	J	f99r|f99r.47-f99r.52	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f99r|f99r.47-f99r.52	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f99r|f99r.47-f99r.52	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:7	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:1;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:5;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f99r|f99r.47-f99r.52	f99r.48:5	chol	trockne	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:4			recorded
