occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G663-T0314	f112v	f112v.38	9	chedar	MEDIAL	1	1	NONE	NONE	0	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar aiin okchey al che y chol otaiin chedar lkain cheo dain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0315	f112v	f112v.38	10	lkain	MEDIAL	1	1	NONE	NONE	0	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar aiin okchey al che y chol otaiin chedar lkain cheo dain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0316	f112v	f112v.4	1	shody	BOS	1	1	NONE	NONE	0	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeo y teey qokeedy okeey qokeedy qo y am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0317	f112v	f112v.45	8	char	MEDIAL	1	1	NONE	NONE	0	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	ycheey chokeey okar al tchedy oteol chcthy alaiin char al kamdam	ycheey chokeey okar al tche y oteol chcthy alaiin char al kam am	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0318	f112v	f112v.46	6	char	MEDIAL	0	0	NONE	NONE	0	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	ykeey lor chaiin cheky chokain charam chey kain chdal okaiin daldy	ykeey lor chaiin cheky chokain charam chey kain chdal okaiin al y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0319	f112v	f112v.47	6	olkaiin	MEDIAL	0	0	NONE	NONE	0	otar aig oaral alor aiiin olkaiin oty ary	eotar aim oar al alor aiiin olkaiin oty ary	e otar aig oar al alor aiiin lkaiin oty ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0320	f112v	f112v.47	8	ary	EOS	1	1	NONE	NONE	0	otar aig oaral alor aiiin olkaiin oty ary	eotar aim oar al alor aiiin olkaiin oty ary	e otar aig oar al alor aiiin lkaiin oty ary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0321	f113r	f113r.11	2	cholchey	MEDIAL	1	1	NONE	NONE	0	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	daiin cholchey okecheey chokeol sheo qoaiin shoo keeeol keody chor chor kal liiram	daiin cholchey okecheey chokeolsheo qoaiin shoo keeeol keod chor chor kal laram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0322	f113r	f113r.11	5	l	MEDIAL	0	0	LEFT	chokeol	0	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	daiin cholchey okecheey chokeol sheo qoaiin shoo keeeol keody chor chor kal liiram	daiin cholchey okecheey chokeolsheo qoaiin shoo keeeol keod chor chor kal laram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0323	f113r	f113r.13	5	l	MEDIAL	0	0	RIGHT	lkeeol	0	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches lkeeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches l keeol lkcheol lkche y kotchy lpchedy qopchedy ro	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0324	f113r	f113r.14	3	l	MEDIAL	1	1	RIGHT	lchol	0	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo lkcheo lchol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo ltche lchol oiiin qokeoy qokcheo dy lcheo l kche y chokchy okchdar al	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0325	f113r	f113r.14	9	l	MEDIAL	0	0	NONE	NONE	0	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo lkcheo lchol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo ltche lchol oiiin qokeoy qokcheo dy lcheo l kche y chokchy okchdar al	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0326	f113r	f113r.17	7	chedaiin	MEDIAL	0	0	NONE	NONE	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qokchol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qok chol che aiin qoky chokain chotar chokar char alom	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0327	f113r	f113r.17	12	char	MEDIAL	1	1	NONE	NONE	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qokchol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qok chol che aiin qoky chokain chotar chokar char alom	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0328	f113r	f113r.18	4	olkaiin	MEDIAL	1	1	NONE	NONE	0	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheo aiin chal olkaiin chkaiin cheeey lkeeo aiiin okee y qokcheey rche y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0329	f113r	f113r.2	9	ched	MEDIAL	1	1	NONE	NONE	0	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chckhhy ykol air ol	dar okeedy oteeo y qokedy otchechy okeorl al keeos ched al ar chy yk lair ol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0330	f113r	f113r.26	6	char	MEDIAL	0	0	NONE	NONE	0	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy	tol cheshy lkchedy lchod chal charlkeeo y oteeo loaiin okeedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0331	f113r	f113r.30	10	qokchd	MEDIAL	1	1	NONE	NONE	0	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	folchear oteol lshedy lkshed eeeky otar qchar tar shkchedy qokchd opy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0332	f113r	f113r.31	1	ytaiin	BOS	1	1	NONE	NONE	0	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky	ytaiin okaiin chear ckhar shal shckhy okain okhar chor chky chakain qoky	ytaiin okaiin chear ckhar shal shckhy okain oar chor cky ch kain qoky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0333	f113r	f113r.34	10	ldy	EOS	1	1	NONE	NONE	0	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy	palshsar lsh aiin otshsaiin shocphy qopchear sh air qopchdy qoteedy rchedy ldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0334	f113r	f113r.39	2	l	MEDIAL	0	0	RIGHT	lkchey	0	pcheockhy l kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly	pcheockhy lkchey qofsheeey lkeody kcheodaiin por sheed qopoeey pokeey rair aly	pcheockhy lkchey qopsheeey lkeody kcheodaiin por ed qopoeey pokeey rair aly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0335	f113r	f113r.40	9	shee	MEDIAL	1	1	NONE	NONE	0	tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qo tchey taram	tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qotchey taram	tarar cheey cheokeol chcheey cthes aiin ctheey ctharaj shee qo tchey taram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0336	f113r	f113r.44	2	lkedy	MEDIAL	0	0	NONE	NONE	0	cheeky lkedy chedy lkaiin	cheeky lkedy chedy lkaiin	cheeky lke y che y lkaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0337	f113r	f113r.45	5	opchey	MEDIAL	1	1	NONE	NONE	0	tchodairos or chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy	tchodairos ar chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy	tchodairos r chey qotaiin opchey chtaiir she y qot r sheol qotody te y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0338	f113r	f113r.46	7	qokeeody	MEDIAL	1	1	NONE	NONE	0	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol	oaiin cheokeeos lkaiin chkal kar cheeody qokeeody qokeey chos ar aiin ol	oaiin cheokee s lkaiin chkalkar cheeody qokeeody qokeey chos araiinol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0339	f113r	f113r.47	7	l	MEDIAL	0	0	RIGHT	lkches	0	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	y sheol keechey cholkeedy qokaiin chedal lkches ar okain qokaiin oriim	y sheol keechey cholkee y qokaiin che al l kches ar kain qokaiin oram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0340	f113r	f113r.48	1	tcho	BOS	0	0	NONE	NONE	0	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	tchoarorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs	tchoar rshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0341	f113r	f113r.50	8	qokeeody	MEDIAL	1	1	NONE	NONE	1	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0342	f113r	f113r.6	14	l	MEDIAL	1	1	NONE	NONE	1	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0343	f113r	f113r.7	6	char	MEDIAL	1	1	NONE	NONE	0	chos sheey qokchey sokal okeey char laiin olkain	chos sheey qokchey sokal okeey char laiin olkain	chos eey qokchey sokal okeey char laiin lkain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0344	f113r	f113r.9	10	chody	MEDIAL	1	1	NONE	NONE	0	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin	dchos aiin oteey qokaiin cho okaiin cheo daiin chky le chody chotaiin	dchos aiin oteey qokaiin cho okaiin cheo aiin aky le chody chotaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0345	f113v	f113v.10	13	opchey	MEDIAL	1	1	NONE	NONE	0	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	polaiin oteol otedy ar ar al kedy qokeedy olar aiin kchey dal otor ar opchey ro	polaiin oteol ote yar ar al ke y qokee y olaraiin kchey dal otor ar opchey ro	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0346	f113v	f113v.16	3	l	MEDIAL	0	0	RIGHT	lkeey	0	daiin chl l keey lkaiin chdain qokain eor okalchedy qokar olkam ar	daiin chl lkeey lkaiin chdain qokain sheor okalchedy qokar olkam ar	daiin chl lkeey lkaiin ch eiin qokain eor okalche y qokar olkam ar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0347	f113v	f113v.19	2	qokeeody	MEDIAL	1	1	NONE	NONE	0	daiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham	daiin qokeeody qokar okaiin qokaiin okar checthy okalched lchal qckham	aiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0348	f113v	f113v.19	9	ched	MEDIAL	0	0	NONE	NONE	0	daiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham	daiin qokeeody qokar okaiin qokaiin okar checthy okalched lchal qckham	aiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0349	f113v	f113v.20	3	chody	MEDIAL	1	1	NONE	NONE	0	lkaiin chy chody otchar ar otary ol aiin	lkaiin chckhhy chody otchar or otary olaiin	lkaiin chy chody otchar ar otary olaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0350	f113v	f113v.21	12	lo	EOS	1	1	NONE	NONE	0	polaiin otar qotain chtol tarol cheol kaiin chp kcheos okar aar lo	polaiin otar qotain chtol tarol cheol kaiin chpkcheos okar aithchr lo	polaiin otar qotain chtol tarol cheol kaiin chpkcheos okar aar lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0351	f113v	f113v.27	3	l	MEDIAL	0	0	NONE	NONE	0	y cheeo l cheeo alkeedy	ycheeol cheeo alkeedy	ycheeolcheeo alkeedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0352	f113v	f113v.28	3	l	MEDIAL	0	0	RIGHT	lkaiin	0	paiir oteey l kaiin oox arash eey cphedy opcheody okalchdy qotol oky	paiir oteey lkaiin oshox ar ash opheey cphedy opcheody okalchdy qotol oky	paiir oteey lkaiin oox ara eey cphedy opcheody okalch y qotol oky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0353	f113v	f113v.30	6	l	MEDIAL	0	0	LEFT	okeeol	0	ysheey qoeey or aiiin okeeo l otain ar ol okaiiin aiin shody otcham	ysheey qoeey or aiiin okeeol otain ar al okaiiin aiin shody otcham	yeey qoeey or aiiin okeeo l oteiin ar al okaiiin aiin shody otcham	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0354	f113v	f113v.30	12	shody	MEDIAL	1	1	NONE	NONE	0	ysheey qoeey or aiiin okeeo l otain ar ol okaiiin aiin shody otcham	ysheey qoeey or aiiin okeeol otain ar al okaiiin aiin shody otcham	yeey qoeey or aiiin okeeo l oteiin ar al okaiiin aiin shody otcham	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0355	f113v	f113v.32	2	l	MEDIAL	0	0	LEFT	sheol	0	sheo l keey qokain char ar olar aiiin okar	sheol keey qokain char ar olar aiiin okar	sheol keey qokain char ar olar aiiin okar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0356	f113v	f113v.32	5	char	MEDIAL	1	1	NONE	NONE	0	sheo l keey qokain char ar olar aiiin okar	sheol keey qokain char ar olar aiiin okar	sheol keey qokain char ar olar aiiin okar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0357	f113v	f113v.35	3	lo	MEDIAL	0	0	NONE	NONE	0	qokaiin air lo r chedy otain	qokaiin air lor chedy otain	qokaiin air lor che y otain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0358	f113v	f113v.36	2	olkaiin	MEDIAL	1	1	NONE	NONE	0	ofaral olkaiin okar okeeedy tshedy qokeedy otchey p chedy tsho lteam	ofaral olkaiin okar okeeedy tshedy qokeedy otcheypchedy tsho lteam	ofaral olkaiin okar okeeedy tshedy qokee y otcheypchedy tsho lteam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0359	f113v	f113v.37	3	olaiin	MEDIAL	1	1	NONE	NONE	0	qol aiin olaiin oteeey lchedy qokair y daiin	qol aiin olaiin oteeey lchedy qokair ydaiin	qol aiin olaiin oteee lchedy qokair ydaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0360	f113v	f113v.43	2	l	MEDIAL	0	0	LEFT	ycheol	0	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos	ycheol keey lkeees or aiin otaiin chkain olar olchedy qok aiin os	ycheol keey lkeees or aiin otaiin chkain olar olchedy qot aiinos	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0361	f113v	f113v.43	8	chkain	MEDIAL	1	1	NONE	NONE	0	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos	ycheol keey lkeees or aiin otaiin chkain olar olchedy qok aiin os	ycheol keey lkeees or aiin otaiin chkain olar olchedy qot aiinos	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0362	f113v	f113v.47	11	ldy	EOS	0	0	NONE	NONE	0	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopche yldy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0363	f113v	f113v.49	6	olaiin	MEDIAL	1	1	NONE	NONE	0	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	yshey teeo otee y qokeey otaiin olaiin cheokain lkeey ltal kee y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0364	f113v	f113v.9	4	chokaiin	MEDIAL	1	1	NONE	NONE	1	dair ar okaiin chokaiin checkhol cholkaiin olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0365	f114r	f114r.1	4	ytaiin	MEDIAL	1	1	NONE	NONE	0	tchedol dairor pcheos ytaiin otody yteeed oteeodl o aiin okarol	tchedol doiros pcheos ytaiin okody yteeed oteeodl opaiin okarol	tchedol dairos pcheos ytaiin okody yteeed oteeodl o aiin okarol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
