occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T0304	f112v	f112v.18	7	7	10	qokeeody	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokeeey	qotam	NONE	NONE	vollständig ausgekochter Ansatz	vollständig ausgekochter Ansatz	QO_FRAME+K_HOT+EE_END+O_PREP+DY_FINISHED	vollständig erhitzen	1	1	1	1	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	[qokeeody:?]	vollständig ausgekochter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; Drogenportion; drei Teile; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; erhitze bis Endstufe III; vollständig ausgekochter Ansatz; [qotam:?]; Drogenstoff, drei Teile; Maßeinheit I	1	0	0
G663-T0305	f112v	f112v.18	9	9	10	olaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotam	am	NONE	NONE	Drogenstoff, Menge III	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	1	1	1	1	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	[olaiin:?]	Drogenstoff, Menge III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; Drogenportion; drei Teile; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; erhitze bis Endstufe III; vollständig ausgekochter Ansatz; [qotam:?]; Drogenstoff, drei Teile; Maßeinheit I	1	0	0
G663-T0306	f112v	f112v.2	3	3	9	okeeshy	P	MEDIAL	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oral	qokeey	NONE	NONE	heißer, vollständig angefeuchteter Ansatz	heißer, vollständig angefeuchteter Ansatz	O_PREP+K_HOT+EE_END+SH_MOIST+Y_BASE	nur heiß-feuchte Endstufe	1	1	1	0	oar oral okeeshy qokeey okain qokal okeol oty oraiin	oar osal okeeshy qokeey okain qokal okeol oty oraiin	oar sal okeeshy qokeey okain qokal okeol ot oraiin	[okeeshy:?]	heißer, vollständig angefeuchteter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenfraktion I im Ansatz; Rohstoffportion, Klasse I; heißer, vollständig angefeuchteter Ansatz; bis zur Heizendstufe; heiß im Zubereitungsrahmen, Grad II; Rohstoff I, heiß am Gradanfang; [okeol:?]; kalter Ansatz am Anfang des Grades; Portion III	1	0	0
G663-T0307	f112v	f112v.25	6	6	11	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	qokeeey	keeedy	RIGHT	lkeeedy	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey	pchdaiin shedy otaiin cheedy qokeeey lkeeedy cheey lor eeedy qokeey	pchdaiin shedy otaiin cheedy qokeeey lkeeedy cheey lor eee y qokeey	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pchdaiin:?]; bis zur mittleren Einweichstufe gebracht; kalt im Zubereitungsrahmen, Grad III; vollständig getrocknet; erhitze bis Endstufe III; Holzdroge in der gebundenen Anschlussform; vollständig getrocknet; Holzportion; [eeedy:?]; bis zur Heizendstufe	0	1	0
G663-T0308	f112v	f112v.3	8	8	11	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	okeey	keeody	RIGHT	lkeeody	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	qokeeor ar sheey or ar aiiin okeey lkeeody sheedy qotam	qokee r ar shee r ar aiiin okeey lkeeody shee qotam	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qokeeor:?]; Drogenfraktion I; vollständig eingeweicht; Drogenportion; Drogenfraktion I; vier Teile; Ansatz auf Heizendstufe; Holzdroge in der gebundenen Anschlussform; vollständig eingeweicht; [qotam:?]	0	1	0
G663-T0309	f112v	f112v.3	9	9	11	keeody	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	l	sheedy	NONE	NONE	vollständig ausgekochter Ansatz	vollständig ausgekochter Ansatz	K_HOT+EE_END+O_PREP+DY_FINISHED	vollständig auskochen	0	0	1	0	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam	qokeeor ar sheey or ar aiiin okeey lkeeody sheedy qotam	qokee r ar shee r ar aiiin okeey lkeeody shee qotam	[keeody:?]	vollständig ausgekochter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qokeeor:?]; Drogenfraktion I; vollständig eingeweicht; Drogenportion; Drogenfraktion I; vier Teile; Ansatz auf Heizendstufe; Holzdroge in der gebundenen Anschlussform; vollständig eingeweicht; [qotam:?]	1	0	0
G663-T0310	f112v	f112v.32	2	2	11	shee	P	MEDIAL	S	B	3	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SHEE_MOISTEN_FULLY	tchedor	keedy	NONE	NONE	vollständig anfeuchten	feuchte vollständig an	LEARNED_SH_MOIST+EE_END	vollständig feuchter Zustand	1	1	1	0	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo raify	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeora	[shee:?]	vollständig anfeuchten	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tchedor:?]; feuchte vollständig an; bis zur Heizendstufe gebracht; [otedar:?]; [checphey:?]; [qopchedy:?]; [qopcheey:?]; heiße Drogenfraktion I; [opcheeo:?]; Wurzel; zu gleichen Teilen mit Folgendem:	1	0	0
G663-T0311	f112v	f112v.33	6	6	10	chedaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qokeedy	okeeedy	NONE	NONE	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	CH_DRY+E_MIDDLE+D_MEASURE+A+IIN_III	trocken, Stufe III	1	1	1	0	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol	or cheeor okeedy qokedy qokeedy chedaiin okeee y otaiin cheekey chol	[chedaiin:?]	abgemessene Trockendroge, Dosis III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion; [cheeor:?]; Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; bis zur Heizendstufe gebracht; abgemessene Trockendroge, Dosis III; [okeeedy:?]; kalt im Zubereitungsrahmen, Grad III; [cheekey:?]; Trockengut	1	0	0
G663-T0312	f112v	f112v.34	2	2	8	chedaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	saiin	checkhy	NONE	NONE	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	CH_DRY+E_MIDDLE+D_MEASURE+A+IIN_III	trocken, Stufe III	1	1	1	0	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokee y chkaiin checkhol chdam	[chedaiin:?]	abgemessene Trockendroge, Dosis III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; abgemessene Trockendroge, Dosis III; trockenes Arzneikompositum am Gradanfang; Drogenholz, heiß am Gradende, abgeschlossen; bis zur Heizendstufe gebracht; heiß-trocken, Grad III; [checkhol:?]; [chdam:?]	1	0	0
G663-T0313	f112v	f112v.36	8	8	10	lkedy	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheky	qotedy	NONE	NONE	erhitzte Holzdroge, Mittelstufe, fertig	erhitzte Holzdroge, Mittelstufe, fertig	L_WOOD+K_HOT+E_MIDDLE+DY_FINISHED	erwärmte Flüssigkeit	1	1	1	0	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram	tchede okeey lky edaiiin chdy qokeedy cheky lkedy qote y raram	[lkedy:?]	erhitzte Holzdroge, Mittelstufe, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tchede:?]; Ansatz auf Heizendstufe; [lky:?]; [shedaiiin:?]; angetrocknet; bis zur Heizendstufe gebracht; [cheky:?]; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Kühlstufe gebracht; [raram:?]	1	0	0
G663-T0314	f112v	f112v.38	9	9	12	chedar	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otaiin	lkain	NONE	NONE	abgemessene Trockenfraktion I, Mittelstufe	abgemessene Trockenfraktion I, Mittelstufe	CH_DRY+E_MIDDLE+D_MEASURE+AR_FRACTION_I	anders getrenntes CHE+D+AR	1	1	1	0	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar aiin okchey al che y chol otaiin chedar lkain cheo dain	[chedar:?]	abgemessene Trockenfraktion I, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[sa:?]; Drogenfraktion I; Zubereitungsform III; heiß-trockener Ansatz in der Mitte des Grades; Rohstoff I; bis zur mittleren Trockenstufe gebracht; Trockengut; kalt im Zubereitungsrahmen, Grad III; abgemessene Trockenfraktion I, Mittelstufe; Holzdroge, heiß auf Stufe II; trocken angesetzte Zubereitung; zwei Maße	1	0	0
G663-T0315	f112v	f112v.38	10	10	12	lkain	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chedar	cheo	NONE	NONE	Holzdroge, heiß auf Stufe II	Holzdroge, heiß auf Stufe II	L_WOOD+K_HOT+A+IN_II	erwärmte Flüssigkeit, Stufe II	1	1	1	0	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	sa ar aiin okchey al che y chol otaiin chedar lkain cheo dain	[lkain:?]	Holzdroge, heiß auf Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[sa:?]; Drogenfraktion I; Zubereitungsform III; heiß-trockener Ansatz in der Mitte des Grades; Rohstoff I; bis zur mittleren Trockenstufe gebracht; Trockengut; kalt im Zubereitungsrahmen, Grad III; abgemessene Trockenfraktion I, Mittelstufe; Holzdroge, heiß auf Stufe II; trocken angesetzte Zubereitung; zwei Maße	1	0	0
G663-T0316	f112v	f112v.4	1	1	9	shody	P	BOS	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qo	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	0	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am	shody qo oeeeo y teey qokeedy okeey qokeedy qo y am	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	vollständig eingeweichter Ansatz; nimm Folgendes: [oeeeody:?]; Ansatz auf Kühlendstufe; bis zur Heizendstufe gebracht; Ansatz auf Heizendstufe; bis zur Heizendstufe gebracht; leicht erhitzt; Maßeinheit I	1	0	0
G663-T0317	f112v	f112v.45	8	8	10	char	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	alaiin	al	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	ycheey chokeey okar al tchedy oteol chcthy alaiin char al kamdam	ycheey chokeey okar al tche y oteol chcthy alaiin char al kam am	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheey:?]; heiß-trockener Ansatz am Gradende; [okasal:?]; kalt und angetrocknet; [oteol:?]; getrocknete Krautdroge; [alaiin:?]; Trockenfraktion I; Rohstoff I; [kamdam:?]	1	0	0
G663-T0318	f112v	f112v.46	6	6	12	char	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chokain	am	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	0	0	1	0	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	ykeey lor chaiin cheky chokain charam chey kain chdal okaiin daldy	ykeey lor chaiin cheky chokain charam chey kain chdal okaiin al y	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykeey:?]; Holzportion; trocken, Grad III; [cheky:?]; [chokain:?]; Trockenfraktion I; Maßeinheit I; bis zur mittleren Trockenstufe; heiß, Grad II; trockene abgemessene Rohstoffmenge I am Gradanfang; Ansatz auf Heizstufe III; abgemessene Rohstoffmenge I, abgeschlossen	1	0	0
G663-T0319	f112v	f112v.47	6	6	8	olkaiin	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	aiiin	oty	NONE	NONE	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	OL_BASE+K_HOT+A+IIN_III	Drogenbasis, Menge III	0	0	1	0	otar aig oaral alor aiiin olkaiin oty ary	eotar aim oar al alor aiiin olkaiin oty ary	e otar aig oar al alor aiiin lkaiin oty ary	[olkaiin:?]	heiße Drogenbasis, Stufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalte Drogenfraktion I im Ansatz; [aig:?]; [oaral:?]; [alor:?]; vier Teile; heiße Drogenbasis, Stufe III; kalter Ansatz am Anfang des Grades; Drogenfraktion I, abgeschlossen	1	0	0
G663-T0320	f112v	f112v.47	8	8	8	ary	P	EOS	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oty	<EOS>	NONE	NONE	Drogenfraktion I, abgeschlossen	Drogenfraktion I, abgeschlossen	AR_FRACTION_I+Y_CLOSE	Drogenfraktion I, Grundform	1	1	1	0	otar aig oaral alor aiiin olkaiin oty ary	eotar aim oar al alor aiiin olkaiin oty ary	e otar aig oar al alor aiiin lkaiin oty ary	[ary:?]	Drogenfraktion I, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenfraktion I im Ansatz; [aig:?]; [oaral:?]; [alor:?]; vier Teile; heiße Drogenbasis, Stufe III; kalter Ansatz am Anfang des Grades; Drogenfraktion I, abgeschlossen	1	0	0
G663-T0321	f113r	f113r.11	2	2	14	cholchey	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	daiin	okecheey	NONE	NONE	nachgetrocknete Droge, Mittelstufe	nachgetrocknete Droge, Mittelstufe	CHOL_DRY_MATERIAL+CHEY_DRY_MIDDLE	bloßes Trockengut, Mittelstufe	1	1	1	0	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	daiin cholchey okecheey chokeol sheo qoaiin shoo keeeol keody chor chor kal liiram	daiin cholchey okecheey chokeolsheo qoaiin shoo keeeol keod chor chor kal laram	[cholchey:?]	nachgetrocknete Droge, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; nachgetrocknete Droge, Mittelstufe; [okecheey:?]; Grundstoff des vorstehenden Ansatzes; Feuchtzubereitung; [qoaiin:?]; [shoo:?]; [keeeol:?]; [keody:?]; Pflanzenteil; Pflanzenteil; Rohstoff I, heiß am Gradanfang; [laram:?]	1	0	0
G663-T0322	f113r	f113r.11	5	5	14	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	chokeo	sheo	LEFT	chokeol	Grundstoff des vorstehenden Ansatzes	Grundstoff des vorstehenden Ansatzes	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram	daiin cholchey okecheey chokeol sheo qoaiin shoo keeeol keody chor chor kal liiram	daiin cholchey okecheey chokeolsheo qoaiin shoo keeeol keod chor chor kal laram	[l:?]	Grundstoff des vorstehenden Ansatzes	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	drei Maße; nachgetrocknete Droge, Mittelstufe; [okecheey:?]; Grundstoff des vorstehenden Ansatzes; Feuchtzubereitung; [qoaiin:?]; [shoo:?]; [keeeol:?]; [keody:?]; Pflanzenteil; Pflanzenteil; Rohstoff I, heiß am Gradanfang; [laram:?]	0	1	0
G663-T0323	f113r	f113r.13	5	5	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	lkeches	keeol	RIGHT	lkeeol	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches lkeeol lkcheol lkchedy kotchy lpchedy qopchedy ro	folchor cheody qotedy lkeches l keeol lkcheol lkche y kotchy lpchedy qopchedy ro	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[polchor:?]; getrockneter Ansatz; bis zur mittleren Kühlstufe gebracht; [lkeches:?]; Holzdroge in der gebundenen Anschlussform; [lkcheol:?]; [lkchedy:?]; [kotchy:?]; [lpchedy:?]; [qopchedy:?]; [ro:?]	0	1	0
G663-T0324	f113r	f113r.14	3	3	13	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	lkchey	chol	RIGHT	lchol	trockener Drogenholzstoff/Trockengut	trockener Drogenholzstoff/Trockengut	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	0	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo lkcheo lchol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo ltche lchol oiiin qokeoy qokcheo dy lcheo l kche y chokchy okchdar al	[l:?]	trockener Drogenholzstoff/Trockengut	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[ycheo:?]; [lkchey:?]; trockener Drogenholzstoff/Trockengut; [oiiin:?]; [qoksheoy:?]; [qokcheody:?]; trockene Drogenholzzubereitung/Trockenansatz; ein Pfund; heiß und bis zur mittleren Trockenstufe gebracht; Trockenansatz: heiß-trockene Grundform; [okchdar:?]; Rohstoff I	0	1	0
G663-T0325	f113r	f113r.14	9	9	13	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	lcheo	kchedy	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo lkcheo lchol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al	ycheo ltche lchol oiiin qokeoy qokcheo dy lcheo l kche y chokchy okchdar al	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ycheo:?]; [lkchey:?]; trockener Drogenholzstoff/Trockengut; [oiiin:?]; [qoksheoy:?]; [qokcheody:?]; trockene Drogenholzzubereitung/Trockenansatz; ein Pfund; heiß und bis zur mittleren Trockenstufe gebracht; Trockenansatz: heiß-trockene Grundform; [okchdar:?]; Rohstoff I	0	1	0
G663-T0326	f113r	f113r.17	7	7	13	chedaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chol	qoky	NONE	NONE	abgemessene Trockendroge, Dosis III	abgemessene Trockendroge, Dosis III	CH_DRY+E_MIDDLE+D_MEASURE+A+IIN_III	trocken, Stufe III	0	0	1	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qokchol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qok chol che aiin qoky chokain chotar chokar char alom	[chedaiin:?]	abgemessene Trockendroge, Dosis III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dor:?]; angefeuchtete Drogenfraktion I; Feuchtgut; bis zur Heizendstufe; [qok:?]; Trockengut; abgemessene Trockendroge, Dosis III; leicht erhitzt; [chokain:?]; [chotar:?]; [chokar:?]; Trockenfraktion I; [alom:?]	1	0	0
G663-T0327	f113r	f113r.17	12	12	13	char	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chokar	alom	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qokchol chedaiin qoky chokain chotar chokar char alom	dor shar shol qokeey qok chol che aiin qoky chokain chotar chokar char alom	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dor:?]; angefeuchtete Drogenfraktion I; Feuchtgut; bis zur Heizendstufe; [qok:?]; Trockengut; abgemessene Trockendroge, Dosis III; leicht erhitzt; [chokain:?]; [chotar:?]; [chokar:?]; Trockenfraktion I; [alom:?]	1	0	0
G663-T0328	f113r	f113r.18	4	4	11	olkaiin	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chal	chkaiin	NONE	NONE	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	OL_BASE+K_HOT+A+IIN_III	Drogenbasis, Menge III	1	1	1	0	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheo aiin chal olkaiin chkaiin cheeey lkeeo aiiin okee y qokcheey rche y	[olkaiin:?]	heiße Drogenbasis, Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheod:?]; [cheoaiin:?]; Rohstoff I, trocken am Gradanfang; heiße Drogenbasis, Stufe III; heiß-trocken, Grad III; [cheeey:?]; [lkeeo:?]; vier Teile; Ansatz auf Heizendstufe abgeschlossen; heiß und vollständig getrocknet; getrocknete Wurzel	1	0	0
G663-T0329	f113r	f113r.2	9	9	13	ched	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	keeos	al	NONE	NONE	Trockenstufe Mitte, abgeschlossen	Trockenstufe Mitte, abgeschlossen	CH_DRY+E_MIDDLE+D_CLOSED	verkürzter Trockenbefehl	1	1	1	0	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chckhhy ykol air ol	dar okeedy oteeo y qokedy otchechy okeorl al keeos ched al ar chy yk lair ol	[ched:?]	Trockenstufe Mitte, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Fraktion I; Ansatz auf Heizendstufe abgeschlossen; [oteeody:?]; bis zur mittleren Heizstufe gebracht; [otchechy:?]; [okeorl:?]; Rohstoff I; [keeos:?]; Trockenstufe Mitte, abgeschlossen; Rohstoff I; Drogenfraktion I; angetrocknet; [ykolairol:?]	1	0	0
