clause_id	physical_page	locus_span	visible_owner_or_namespace_de	event_count	surface_sequence	exact_event_phrase_chain_de	natural_workshop_reading_de	rewrite_mode	global_network_claim	end_reason	event_ids
P915-C268	f83r	f83r.11	Variantenatlas lokaler Becken und Anwendungen	4	qokaiin chkain shcthey qokedy	die bezeichnete Einstellung übernehmen → den Posten behandeln mit dem Teilposten → kurz den Posten halten, dann den Posten gebrauchsfertig machen → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante die vorgesehene Füllung einstellen, kurz halten und behandeln, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1500|P912-E1501|P912-E1502|P912-E1503
P915-C269	f83r	f83r.11	Variantenatlas lokaler Becken und Anwendungen	2	okair sheedy	die bezeichnete Einstellung übernehmen → länger den Posten halten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1504|P912-E1505
P915-C270	f83r	f83r.11	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1506
P915-C271	f83r	f83r.11|f83r.12	Variantenatlas lokaler Becken und Anwendungen	8	lo qockhol sheckhy otal qokeal sheckhdy al okedy	Bodenablauf verwenden → den Stationsgang ausführen, dann den Teilgang fortsetzen → kurz den Posten halten → zum nächsten Teilgang gehen → kurz die bezeichnete Einstellung übernehmen → kurz den Posten halten mit dem Teilposten → ZIELSTATION verwenden → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1507|P912-E1508|P912-E1509|P912-E1510|P912-E1511|P912-E1512|P912-E1513|P912-E1514
P915-C272	f83r	f83r.12	Variantenatlas lokaler Becken und Anwendungen	1	qokedy	kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1515
P915-C273	f83r	f83r.12|f83r.13	Variantenatlas lokaler Becken und Anwendungen	4	qokal salcheol tar shedy	die bezeichnete Einstellung übernehmen → die bezeichnete Station auswählen, dann den Posten weiterleiten → die Stufe einstellen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1516|P912-E1517|P912-E1518|P912-E1519
P915-C274	f83r	f83r.13	Variantenatlas lokaler Becken und Anwendungen	4	s altedy sair qokedy	AUSWÄHLEN verwenden → kurz die Stufe einstellen mit dem Teilposten → die bezeichnete Station auswählen → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1520|P912-E1521|P912-E1522|P912-E1523
P915-C275	f83r	f83r.13	Variantenatlas lokaler Becken und Anwendungen	1	qedy	kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1524
P915-C276	f83r	f83r.13	Variantenatlas lokaler Becken und Anwendungen	1	lchcphedy	kurz den Posten weiterleiten, dann den Posten umleiten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1525
P915-C277	f83r	f83r.13|f83r.14	Variantenatlas lokaler Becken und Anwendungen	3	ldar qokchedy qokeedy	den Posten weiterleiten, dann den Zustand markieren → den Posten umsetzen → länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1526|P912-E1527|P912-E1528
P915-C278	f83r	f83r.14	Variantenatlas lokaler Becken und Anwendungen	1	shedy	den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1529
P915-C279	f83r	f83r.14	Variantenatlas lokaler Becken und Anwendungen	1	qokshedy	kurz den Posten halten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1530
P915-C280	f83r	f83r.14	Variantenatlas lokaler Becken und Anwendungen	2	dal lchedy	ZIELSTATION verwenden → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1531|P912-E1532
P915-C281	f83r	f83r.14|f83r.15	Variantenatlas lokaler Becken und Anwendungen	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	die bezeichnete Einstellung übernehmen → den Posten halten, dann den Posten gebrauchsfertig machen → ZIELSTATION verwenden → POSTEN verwenden → die bezeichnete Station auswählen → den Posten absetzen lassen → den Posten handwarm halten → POSTEN verwenden → die Stufe einstellen → den Posten halten, dann den Posten gebrauchsfertig machen → den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1533|P912-E1534|P912-E1535|P912-E1536|P912-E1537|P912-E1538|P912-E1539|P912-E1540|P912-E1541|P912-E1542|P912-E1543
P915-C282	f83r	f83r.15	Variantenatlas lokaler Becken und Anwendungen	1	qotchedy	zum nächsten Teilgang gehen, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1544
P915-C283	f83r	f83r.15	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1545
P915-C284	f83r	f83r.16	Variantenatlas lokaler Becken und Anwendungen	2	tchedy qokchdy	die Stufe einstellen, dann den Posten umsetzen → den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1546|P912-E1547
P915-C285	f83r	f83r.16|f83r.17|f83r.18	Variantenatlas lokaler Becken und Anwendungen	14	cheedar chldaiin chedy qokain checthy chealror dcheokedy lkeed shckhey ytaiin shechy schety pdalshdy shocphedy	den Posten ins Sammelbecken geben → den Posten weiterleiten → den Posten umsetzen → die bezeichnete Einstellung übernehmen mit dem Teilposten → den Posten gebrauchsfertig machen → klar verwenden → kurz den Auszug weitergeben mit dem Teilposten → länger den Posten weiterleiten mit dem Teilposten → kurz den Posten halten → die Stufe einstellen → kurz den Posten halten → kurz die bezeichnete Station auswählen, dann die Stufe einstellen → den Posten einsetzen mit dem Teilposten, dann die Station spülen → kurz den Posten halten, dann den Stationsgang ausführen, dann den Posten umleiten, dann den Teilgang abschließen	Aus dem Sammelbecken den Posten nach Sollwert umsetzen, bis zum Klarpunkt führen, länger durch den sichtbaren Durchlass halten und anschließend spülen und umleiten; schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1548|P912-E1549|P912-E1550|P912-E1551|P912-E1552|P912-E1553|P912-E1554|P912-E1555|P912-E1556|P912-E1557|P912-E1558|P912-E1559|P912-E1560|P912-E1561
P915-C286	f83r	f83r.18	Variantenatlas lokaler Becken und Anwendungen	2	otor shedy	zum nächsten Teilgang gehen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1562|P912-E1563
P915-C287	f83r	f83r.18|f83r.19	Variantenatlas lokaler Becken und Anwendungen	11	opshedy otshdy qokedol shdy soldy sar shedaiin ockhey sain ched shedy	den Stationsgang ausführen, dann den Posten einsetzen, dann den Posten absetzen lassen → zum nächsten Teilgang gehen mit dem Teilposten, dann den Posten halten → kurz den Teilgang fortsetzen mit dem Teilposten → den Posten halten mit dem Teilposten → die bezeichnete Station auswählen mit dem Teilposten, dann den Teilgang fortsetzen → die bezeichnete Station auswählen → den Posten absetzen lassen → kurz den Stationsgang ausführen → die bezeichnete Station auswählen mit dem Teilposten → UMSETZEN verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, in die Arbeitsstation geben, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1564|P912-E1565|P912-E1566|P912-E1567|P912-E1568|P912-E1569|P912-E1570|P912-E1571|P912-E1572|P912-E1573|P912-E1574
P915-C288	f83r	f83r.19	Variantenatlas lokaler Becken und Anwendungen	3	qetal dal shedy	kurz die Stufe einstellen → ZIELSTATION verwenden → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1575|P912-E1576|P912-E1577
P915-C289	f83r	f83r.19	Variantenatlas lokaler Becken und Anwendungen	2	shey lchedy	den Klarlauf abnehmen → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1578|P912-E1579
P915-C290	f83r	f83r.20	Variantenatlas lokaler Becken und Anwendungen	2	solkeedy qoteedy	länger den Posten auffangen mit dem Teilposten → länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1580|P912-E1581
P915-C291	f83r	f83r.20	Variantenatlas lokaler Becken und Anwendungen	2	qokeey qokedy	länger den aktuellen Posten beibehalten → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1582|P912-E1583
P915-C292	f83r	f83r.20	Variantenatlas lokaler Becken und Anwendungen	3	sol cheeety qokedy	FORTSETZEN verwenden → erste Spülung verwenden → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1584|P912-E1585|P912-E1586
P915-C293	f83r	f83r.20|f83r.21	Variantenatlas lokaler Becken und Anwendungen	4	qoky saiin solkeedy qokedy	den aktuellen Posten beibehalten → die bezeichnete Station auswählen → länger den Posten auffangen mit dem Teilposten → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1587|P912-E1588|P912-E1589|P912-E1590
P915-C294	f83r	f83r.21	Variantenatlas lokaler Becken und Anwendungen	1	otedy	kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1591
P915-C295	f83r	f83r.21	Variantenatlas lokaler Becken und Anwendungen	3	sol chedy lkedy	FORTSETZEN verwenden → den Posten umsetzen → nachwaschen verwenden	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1592|P912-E1593|P912-E1594
P915-C296	f83r	f83r.21	Variantenatlas lokaler Becken und Anwendungen	2	qokchedy qokedy	den Posten umsetzen → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1595|P912-E1596
P915-C297	f83r	f83r.21|f83r.22	Variantenatlas lokaler Becken und Anwendungen	4	chckhdy sar schedair otchedy	den Posten durch den sichtbaren Durchlass führen mit dem Teilposten → die bezeichnete Station auswählen → den Posten umsetzen → zum nächsten Teilgang gehen, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1597|P912-E1598|P912-E1599|P912-E1600
P915-C298	f83r	f83r.22	Variantenatlas lokaler Becken und Anwendungen	1	qokeedy	länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1601
P915-C299	f83r	f83r.22	Variantenatlas lokaler Becken und Anwendungen	5	chedain chedy qotedaiin otaiin otedy	den Posten umsetzen mit dem Teilposten → den Posten umsetzen → Wanne verwenden → zum nächsten Teilgang gehen → kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1602|P912-E1603|P912-E1604|P912-E1605|P912-E1606
P915-C300	f83r	f83r.22	Variantenatlas lokaler Becken und Anwendungen	1	ldy	den Posten weiterleiten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1607
P915-C301	f83r	f83r.23	Variantenatlas lokaler Becken und Anwendungen	2	tchedy qotedy	die Stufe einstellen, dann den Posten umsetzen → kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1608|P912-E1609
P915-C302	f83r	f83r.23	Variantenatlas lokaler Becken und Anwendungen	2	qokal shedy	die bezeichnete Einstellung übernehmen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1610|P912-E1611
P915-C303	f83r	f83r.23	Variantenatlas lokaler Becken und Anwendungen	1	qokedy	kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1612
P915-C304	f83r	f83r.23|f83r.24	Variantenatlas lokaler Becken und Anwendungen	10	shecthedy shecthy otor chedy soiiin checthy chety otaiin olsaly shedy	kurz den Posten halten mit dem Teilposten, dann den Posten gebrauchsfertig machen → den Posten handwarm halten → zum nächsten Teilgang gehen → den Posten umsetzen → die bezeichnete Station auswählen auf der eingestellten Stufe, dann den Stationsgang ausführen → den Posten gebrauchsfertig machen → die Stufe einstellen → zum nächsten Teilgang gehen → den Teilgang fortsetzen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1613|P912-E1614|P912-E1615|P912-E1616|P912-E1617|P912-E1618|P912-E1619|P912-E1620|P912-E1621|P912-E1622
P915-C305	f83r	f83r.25	Variantenatlas lokaler Becken und Anwendungen	1	qokeedy	länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1623
P915-C306	f83r	f83r.25	Variantenatlas lokaler Becken und Anwendungen	3	qolchey qokeey qokedy	Becken verwenden → länger den aktuellen Posten beibehalten → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1624|P912-E1625|P912-E1626
P915-C307	f83r	f83r.25|f83r.26	Variantenatlas lokaler Becken und Anwendungen	7	chedy otal otchey qokeey qoky tol shedy	den Posten umsetzen → zum nächsten Teilgang gehen → zum nächsten Teilgang gehen → länger den aktuellen Posten beibehalten → den aktuellen Posten beibehalten → die Stufe einstellen, dann den Teilgang fortsetzen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1627|P912-E1628|P912-E1629|P912-E1630|P912-E1631|P912-E1632|P912-E1633
P915-C308	f83r	f83r.26	Variantenatlas lokaler Becken und Anwendungen	1	qokylddy	befestigen verwenden	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsgang nach der Vorlage ausführen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1634
P915-C309	f83r	f83r.27	Variantenatlas lokaler Becken und Anwendungen	3	dain chedy qokeedy	den Posten durch das Tuch führen → den Posten umsetzen → länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1635|P912-E1636|P912-E1637
P915-C310	f83r	f83r.27	Variantenatlas lokaler Becken und Anwendungen	1	shckhedy	kurz den Posten halten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1638
P915-C311	f83r	f83r.27	Variantenatlas lokaler Becken und Anwendungen	1	shckhedy	kurz den Posten halten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1639
P915-C312	f83r	f83r.28	Variantenatlas lokaler Becken und Anwendungen	4	saiin cheeky sheey qokedy	die bezeichnete Station auswählen → länger den Posten behandeln → Ablauf verwenden → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1640|P912-E1641|P912-E1642|P912-E1643
P915-C313	f83r	f83r.28	Variantenatlas lokaler Becken und Anwendungen	1	shedy	den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1644
P915-C314	f83r	f83r.28	Variantenatlas lokaler Becken und Anwendungen	1	oldy	den Teilgang fortsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1645
P915-C315	f83r	f83r.29	Variantenatlas lokaler Becken und Anwendungen	3	salchedy cheey qody	die bezeichnete Station auswählen, dann den Posten umsetzen → den Klarlauf abnehmen → den Stationsgang ausführen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1646|P912-E1647|P912-E1648
P915-C316	f83r	f83r.29	Variantenatlas lokaler Becken und Anwendungen	2	kesd oldy	kurz die bezeichnete Einstellung übernehmen mit dem Teilposten → den Teilgang fortsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1649|P912-E1650
P915-C317	f83r	f83r.30	Variantenatlas lokaler Becken und Anwendungen	2	s okeedy	AUSWÄHLEN verwenden → länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1651|P912-E1652
P915-C318	f83r	f83r.30	Variantenatlas lokaler Becken und Anwendungen	1	qokeedy	länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1653
P915-C319	f83r	f83r.30|f83r.31	Variantenatlas lokaler Becken und Anwendungen	4	qoky saii techedy qotchedy	den aktuellen Posten beibehalten → die bezeichnete Station auswählen → kurz die Stufe einstellen, dann den Posten umsetzen → zum nächsten Teilgang gehen, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1654|P912-E1655|P912-E1656|P912-E1657
P915-C320	f83r	f83r.31	Variantenatlas lokaler Becken und Anwendungen	1	okeedy	länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1658
P915-C321	f83r	f83r.31	Variantenatlas lokaler Becken und Anwendungen	1	ldy	den Posten weiterleiten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1659
P915-C322	f83r	f83r.32	Variantenatlas lokaler Becken und Anwendungen	3	cheol qokchedy lchedy	den Posten weiterleiten → den Posten umsetzen → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1660|P912-E1661|P912-E1662
P915-C323	f83r	f83r.32|f83r.33|f83r.34	Variantenatlas lokaler Becken und Anwendungen	9	qokey sy s aiin sheekchy qokey sain shky lchedy	kurz den aktuellen Posten beibehalten → POSTEN verwenden → AUSWÄHLEN verwenden → STATIONSWERT verwenden → länger den Posten halten → kurz den aktuellen Posten beibehalten → die bezeichnete Station auswählen mit dem Teilposten → den Posten halten → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1663|P912-E1664|P912-E1665|P912-E1666|P912-E1667|P912-E1668|P912-E1669|P912-E1670|P912-E1671
