edition	page	physical_leaf	window_start	model	status	paragraph_ids	observed_suffixes	unknown_suffixes	pair_conflicts	R5_noninjective	independent_confirmation_leaves
ZL3b	f108r	108	f108r|f108r.21-f108r.23	R1	CONTRADICTED	f108r|f108r.21-f108r.23;f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44	charain;okaiin;alkan;okain;chedy;chey;cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f108r	108	f108r|f108r.21-f108r.23	R5	CONTRADICTED	f108r|f108r.21-f108r.23;f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44	okeeam ykeol chey okain charain;sain arolkeey qoal olkedy okaiin;o qokedy okchedy saiin alkan;chlar ycheol chckhy qokedy okain;okedy qotal chdy chedal chedy;cheedy qokeedy otedy qeeey chey;chey okar charam otam cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f108r	108	f108r|f108r.24-f108r.28	R1	CONTRADICTED	f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47	okaiin;alkan;okain;chedy;chey;cheody;keam	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f108r	108	f108r|f108r.24-f108r.28	R5	CONTRADICTED	f108r|f108r.24-f108r.28;f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47	sain arolkeey qoal olkedy okaiin;o qokedy okchedy saiin alkan;chlar ycheol chckhy qokedy okain;okedy qotal chdy chedal chedy;cheedy qokeedy otedy qeeey chey;chey okar charam otam cheody;oteedy qokeedy ched al keam	1	[[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]		0
ZL3b	f108r	108	f108r|f108r.29-f108r.30	R1	CONTRADICTED	f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47;f108r|f108r.48-f108r.50	alkan;okain;chedy;chey;cheody;keam;okam	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f108r	108	f108r|f108r.29-f108r.30	R5	CONTRADICTED	f108r|f108r.29-f108r.30;f108r|f108r.31-f108r.34;f108r|f108r.35-f108r.36;f108r|f108r.37-f108r.38;f108r|f108r.39-f108r.44;f108r|f108r.45-f108r.47;f108r|f108r.48-f108r.50	o qokedy okchedy saiin alkan;chlar ycheol chckhy qokedy okain;okedy qotal chdy chedal chedy;cheedy qokeedy otedy qeeey chey;chey okar charam otam cheody;oteedy qokeedy ched al keam;okedy okaram chdar ar okam	2	[[1,2],[1,3],[1,4],[1,5],[2,3],[2,4],[2,5],[3,4],[3,5],[4,5]]		0
ZL3b	f108v	108	f108v|f108v.1-f108v.4	R1	CONTRADICTED	f108v|f108v.1-f108v.4;f108v|f108v.5-f108v.6;f108v|f108v.7-f108v.11;f108v|f108v.12-f108v.14;f108v|f108v.15-f108v.19;f108v|f108v.20-f108v.29;f108v|f108v.30-f108v.53	keedy;kedarxy;d[ee:a]dy;chedy;lcheam;chea[?:m];otedy	2	[[1,2],[1,4],[1,5],[1,7],[2,4],[2,5],[2,7],[4,5],[4,7],[5,7]]		0
ZL3b	f108v	108	f108v|f108v.1-f108v.4	R5	CONTRADICTED	f108v|f108v.1-f108v.4;f108v|f108v.5-f108v.6;f108v|f108v.7-f108v.11;f108v|f108v.12-f108v.14;f108v|f108v.15-f108v.19;f108v|f108v.20-f108v.29;f108v|f108v.30-f108v.53	qoteedy qoteedy arain al keedy;qokeedy qokeey qokar okeedy kedarxy;cho lkain oteshy shedy d[ee:a]dy;keear a ral olaiin chedy;aiin am qokeeol olcheeey lcheam;o cheol chedeey qokeedy chea[?:m];olchar ol chedy lshy otedy	5	[[1,2]]	1	0
ZL3b	f111v	111	f111v|f111v.1-f111v.25	R1	CONTRADICTED	f111v|f111v.1-f111v.25;f111v|f111v.26-f111v.28;f111v|f111v.29-f111v.30;f111v|f111v.31-f111v.33;f111v|f111v.34-f111v.36;f111v|f111v.37-f111v.44;f111v|f111v.45-f111v.47	chd[?:e][?:y];lkain;lky;char;olor;or;lchar	2	[[2,3],[2,5],[2,6],[2,7],[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]		0
ZL3b	f111v	111	f111v|f111v.1-f111v.25	R5	CONTRADICTED	f111v|f111v.1-f111v.25;f111v|f111v.26-f111v.28;f111v|f111v.29-f111v.30;f111v|f111v.31-f111v.33;f111v|f111v.34-f111v.36;f111v|f111v.37-f111v.44;f111v|f111v.45-f111v.47	chctham tair alchedar shykaiin chd[?:e][?:y];llo qorchain okain chear lkain;qetain otain ar lkain lky;qokan chan aman cheal char;ar ain olr ar olor;dain teeodain cheeal olaiin or;olain ykeeedy chekain chckhey lchar	3	[[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]	5	0
ZL3b	f111v	111	f111v|f111v.26-f111v.28	R1	CONTRADICTED	f111v|f111v.26-f111v.28;f111v|f111v.29-f111v.30;f111v|f111v.31-f111v.33;f111v|f111v.34-f111v.36;f111v|f111v.37-f111v.44;f111v|f111v.45-f111v.47;f111v|f111v.48-f111v.51	lkain;lky;char;olor;or;lchar;chckhy	1	[[1,2],[1,4],[1,5],[1,6],[1,7],[2,4],[2,5],[2,6],[2,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f111v	111	f111v|f111v.26-f111v.28	R5	CONTRADICTED	f111v|f111v.26-f111v.28;f111v|f111v.29-f111v.30;f111v|f111v.31-f111v.33;f111v|f111v.34-f111v.36;f111v|f111v.37-f111v.44;f111v|f111v.45-f111v.47;f111v|f111v.48-f111v.51	llo qorchain okain chear lkain;qetain otain ar lkain lky;qokan chan aman cheal char;ar ain olr ar olor;dain teeodain cheeal olaiin or;olain ykeeedy chekain chckhey lchar;okain okal aiin choty chckhy	3	[[2,4],[2,5],[2,6],[4,5],[4,6],[5,6]]	4	0
ZL3b	f112r	112	f112r|f112r.1-f112r.10	R1	CONTRADICTED	f112r|f112r.1-f112r.10;f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33	dam;qokeey;cham;qoinal;chedam;cheom;shdal	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112r	112	f112r|f112r.1-f112r.10	R5	CONTRADICTED	f112r|f112r.1-f112r.10;f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33	dair al chedy qodain dam;al chey otaiin okeedy qokeey;aiin okal chody chedy cham;al sy daichy lchedy qoinal;chcthy okey tockhy chedy chedam;chol ol chedy qokedy cheom;cphedy shckhey okeeor chedy shdal	2	[[1,2],[1,5],[1,6],[1,7],[2,5],[2,6],[2,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112r	112	f112r|f112r.11-f112r.14	R1	CONTRADICTED	f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36	qokeey;cham;qoinal;chedam;cheom;shdal;olam	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112r	112	f112r|f112r.11-f112r.14	R5	CONTRADICTED	f112r|f112r.11-f112r.14;f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36	al chey otaiin okeedy qokeey;aiin okal chody chedy cham;al sy daichy lchedy qoinal;chcthy okey tockhy chedy chedam;chol ol chedy qokedy cheom;cphedy shckhey okeeor chedy shdal;ol checkhy olchain okeey olam	2	[[1,4],[1,5],[1,6],[1,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112r	112	f112r|f112r.15-f112r.18	R1	CONTRADICTED	f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38	cham;qoinal;chedam;cheom;shdal;olam;okedy	1	[[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]		0
ZL3b	f112r	112	f112r|f112r.15-f112r.18	R5	CONTRADICTED	f112r|f112r.15-f112r.18;f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38	aiin okal chody chedy cham;al sy daichy lchedy qoinal;chcthy okey tockhy chedy chedam;chol ol chedy qokedy cheom;cphedy shckhey okeeor chedy shdal;ol checkhy olchain okeey olam;qok[?:a]iin oteedy qokey okal okedy	3	[[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]		0
ZL3b	f112r	112	f112r|f112r.19-f112r.22	R1	CONTRADICTED	f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41	qoinal;chedam;cheom;shdal;olam;okedy;ory	1	[[1,2],[1,3],[1,4],[1,5],[1,7],[2,3],[2,4],[2,5],[2,7],[3,4],[3,5],[3,7],[4,5],[4,7],[5,7]]		0
ZL3b	f112r	112	f112r|f112r.19-f112r.22	R5	CONTRADICTED	f112r|f112r.19-f112r.22;f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41	al sy daichy lchedy qoinal;chcthy okey tockhy chedy chedam;chol ol chedy qokedy cheom;cphedy shckhey okeeor chedy shdal;ol checkhy olchain okeey olam;qok[?:a]iin oteedy qokey okal okedy;qokchy okchaiin ykeeor okeey ory	2	[[2,3],[2,4],[2,5],[2,7],[3,4],[3,5],[3,7],[4,5],[4,7],[5,7]]		0
ZL3b	f112r	112	f112r|f112r.23-f112r.26	R1	CONTRADICTED	f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41;f112r|f112r.42-f112r.45	chedam;cheom;shdal;olam;okedy;ory;yky	1	[[1,2],[1,3],[1,4],[1,6],[1,7],[2,3],[2,4],[2,6],[2,7],[3,4],[3,6],[3,7],[4,6],[4,7],[6,7]]		0
ZL3b	f112r	112	f112r|f112r.23-f112r.26	R5	CONTRADICTED	f112r|f112r.23-f112r.26;f112r|f112r.27-f112r.30;f112r|f112r.31-f112r.33;f112r|f112r.34-f112r.36;f112r|f112r.37-f112r.38;f112r|f112r.39-f112r.41;f112r|f112r.42-f112r.45	chcthy okey tockhy chedy chedam;chol ol chedy qokedy cheom;cphedy shckhey okeeor chedy shdal;ol checkhy olchain okeey olam;qok[?:a]iin oteedy qokey okal okedy;qokchy okchaiin ykeeor okeey ory;oteeedyqokeey okeey okary oin yky	1	[[1,2],[1,3],[1,4],[1,6],[1,7],[2,3],[2,4],[2,6],[2,7],[3,4],[3,6],[3,7],[4,6],[4,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.1-f112v.6	R1	CONTRADICTED	f112v|f112v.1-f112v.6;f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29	chea{ikh}y;oror;al[o:a]in;chalor;chetain;chos;sheody	3	[[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.1-f112v.6	R5	CONTRADICTED	f112v|f112v.1-f112v.6;f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29	saiin [o:a]l oaiin okeeedy chea{ikh}y;qokchdy dain sheey okchedy oror;a@175; ykeedain qokeedy chedaiin al[o:a]in;qoeeey qoteo ar aiiinol chalor;ol cheol chedy qokeey chetain;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedal sheody	4	[[4,5],[4,6],[5,6]]		0
ZL3b	f112v	112	f112v|f112v.7-f112v.10	R1	CONTRADICTED	f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31	oror;al[o:a]in;chalor;chetain;chos;sheody;arar	2	[[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.7-f112v.10	R5	CONTRADICTED	f112v|f112v.7-f112v.10;f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31	qokchdy dain sheey okchedy oror;a@175; ykeedain qokeedy chedaiin al[o:a]in;qoeeey qoteo ar aiiinol chalor;ol cheol chedy qokeey chetain;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedal sheody;tar aiin okeear oteody arar	4	[[3,4],[3,5],[4,5]]		0
ZL3b	f112v	112	f112v|f112v.11-f112v.14	R1	CONTRADICTED	f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35	al[o:a]in;chalor;chetain;chos;sheody;arar;checkhy	1	[[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.11-f112v.14	R5	CONTRADICTED	f112v|f112v.11-f112v.14;f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35	a@175; ykeedain qokeedy chedaiin al[o:a]in;qoeeey qoteo ar aiiinol chalor;ol cheol chedy qokeey chetain;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedal sheody;tar aiin okeear oteody arar;shedain qokaiin okees chedy checkhy	3	[[2,3],[2,4],[2,7],[3,4],[3,7],[4,7]]		0
ZL3b	f112v	112	f112v|f112v.15-f112v.19	R1	CONTRADICTED	f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	chalor;chetain;chos;sheody;arar;checkhy;dain	1	[[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]		0
ZL3b	f112v	112	f112v|f112v.15-f112v.19	R5	CONTRADICTED	f112v|f112v.15-f112v.19;f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38	qoeeey qoteo ar aiiinol chalor;ol cheol chedy qokeey chetain;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedal sheody;tar aiin okeear oteody arar;shedain qokaiin okees chedy checkhy;otaiin chedar lkain cheo dain	3	[[1,2],[1,3],[1,6],[2,3],[2,6],[3,6]]		0
ZL3b	f112v	112	f112v|f112v.20-f112v.22	R1	CONTRADICTED	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	chetain;chos;sheody;arar;checkhy;dain;chol	1	[[1,2],[1,3],[1,4],[1,5],[1,7],[2,3],[2,4],[2,5],[2,7],[3,4],[3,5],[3,7],[4,5],[4,7],[5,7]]		0
ZL3b	f112v	112	f112v|f112v.20-f112v.22	R5	CONTRADICTED	f112v|f112v.20-f112v.22;f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41	ol cheol chedy qokeey chetain;checkhy cheeol qokeedy qoteosam chos;ol kain alor chedal sheody;tar aiin okeear oteody arar;shedain qokaiin okees chedy checkhy;otaiin chedar lkain cheo dain;daiin ykeedan checkhey oain chol	3	[[1,2],[1,5],[1,7],[2,5],[2,7],[5,7]]		0
ZL3b	f112v	112	f112v|f112v.23-f112v.26	R1	CONTRADICTED	f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44	chos;sheody;arar;checkhy;dain;chol;alpchdy	1	[[1,2],[1,3],[1,4],[1,6],[1,7],[2,3],[2,4],[2,6],[2,7],[3,4],[3,6],[3,7],[4,6],[4,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.23-f112v.26	R5	CONTRADICTED	f112v|f112v.23-f112v.26;f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44	checkhy cheeol qokeedy qoteosam chos;ol kain alor chedal sheody;tar aiin okeear oteody arar;shedain qokaiin okees chedy checkhy;otaiin chedar lkain cheo dain;daiin ykeedan checkhey oain chol;teol okal otedar epalchdy alpchdy	3	[[1,4],[1,6],[1,7],[4,6],[4,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.27-f112v.29	R1	CONTRADICTED	f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44;f112v|f112v.45-f112v.47	sheody;arar;checkhy;dain;chol;alpchdy;ary	1	[[1,2],[1,3],[1,5],[1,6],[1,7],[2,3],[2,5],[2,6],[2,7],[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]		0
ZL3b	f112v	112	f112v|f112v.27-f112v.29	R5	CONTRADICTED	f112v|f112v.27-f112v.29;f112v|f112v.30-f112v.31;f112v|f112v.32-f112v.35;f112v|f112v.36-f112v.38;f112v|f112v.39-f112v.41;f112v|f112v.42-f112v.44;f112v|f112v.45-f112v.47	ol kain alor chedal sheody;tar aiin okeear oteody arar;shedain qokaiin okees chedy checkhy;otaiin chedar lkain cheo dain;daiin ykeedan checkhey oain chol;teol okal otedar epalchdy alpchdy;alor aiiin olkaiin oty ary	3	[[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.1-f113r.3	R1	CONTRADICTED	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21	oteeosy;olkain;chotaiin;aiin;chaiiin;cheol;okeody	1	[[1,2],[1,3],[1,5],[1,6],[1,7],[2,3],[2,5],[2,6],[2,7],[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.1-f113r.3	R5	CONTRADICTED	f113r|f113r.1-f113r.3;f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21	shchs oal chs aiin oteeosy;sokal okeey char laiin olkain;cheodaiin [a:?]ky le chody chotaiin;lkeeoar chodaiin otam chos aiin;chol chs s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lshor air okeody	4	[[2,6],[2,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.4-f113r.7	R1	CONTRADICTED	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24	olkain;chotaiin;aiin;chaiiin;cheol;okeody;arody	1	[[1,2],[1,4],[1,5],[1,6],[1,7],[2,4],[2,5],[2,6],[2,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.4-f113r.7	R5	CONTRADICTED	f113r|f113r.4-f113r.7;f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24	sokal okeey char laiin olkain;cheodaiin [a:?]ky le chody chotaiin;lkeeoar chodaiin otam chos aiin;chol chs s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lshor air okeody;chopchey araiin or ral arody	3	[[1,5],[1,6],[1,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.8-f113r.9	R1	CONTRADICTED	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	chotaiin;aiin;chaiiin;cheol;okeody;arody;okeedy	1	[[1,3],[1,4],[1,5],[1,6],[1,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.8-f113r.9	R5	CONTRADICTED	f113r|f113r.8-f113r.9;f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26	cheodaiin [a:?]ky le chody chotaiin;lkeeoar chodaiin otam chos aiin;chol chs s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lshor air okeody;chopchey araiin or ral arody;char lkeeody oteeo loaiin okeedy	4	[[4,5],[4,6],[5,6]]		0
ZL3b	f113r	113	f113r|f113r.10-f113r.12	R1	CONTRADICTED	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	aiin;chaiiin;cheol;okeody;arody;okeedy;oteedy	1	[[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.10-f113r.12	R5	CONTRADICTED	f113r|f113r.10-f113r.12;f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29	lkeeoar chodaiin otam chos aiin;chol chs s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lshor air okeody;chopchey araiin or ral arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy	3	[[3,4],[3,5],[3,7],[4,5],[4,7],[5,7]]		0
ZL3b	f113r	113	f113r|f113r.13-f113r.15	R1	CONTRADICTED	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	chaiiin;cheol;okeody;arody;okeedy;oteedy;chockhy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f113r	113	f113r|f113r.13-f113r.15	R5	CONTRADICTED	f113r|f113r.13-f113r.15;f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33	chol chs s aiin chaiiin;yhal cheeo rlaiin chckhey cheol;shaiiin shckhey lshor air okeody;chopchey araiin or ral arody;char lkeeody oteeo loaiin okeedy;lkchedy okaiin chal taiin oteedy;ykeeor chear okain chear chockhy	2	[[2,3],[2,4],[2,6],[2,7],[3,4],[3,6],[3,7],[4,6],[4,7],[6,7]]	7	0
ZL3b	f113r	113	f113r|f113r.16-f113r.19	R1	CONTRADICTED	f113r|f113r.16-f113r.19;f113r|f113r.20-f113r.21;f113r|f113r.22-f113r.24;f113r|f113r.25-f113r.26;f113r|f113r.27-f113r.29;f113r|f113r.30-f113r.33;f113r|f113r.34-f113r.36	cheol;okeody;arody;okeedy;oteedy;chockhy;shedain	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
