target_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	written_line_eva	ed0_d1_features	ed0_d1_donors	ed0_d1_family_blocked	ed0_d1_source_composed_blocked	ed0_d1_eligible_positions	ed0_d1_family_blocked_positions	ed0_d1_source_composed_blocked_positions	ed0_r3_features	ed0_r3_donors	ed0_r3_family_blocked	ed0_r3_source_composed_blocked	ed0_r3_eligible_positions	ed0_r3_family_blocked_positions	ed0_r3_source_composed_blocked_positions	ed0_line_features	ed0_line_donors	ed0_line_family_blocked	ed0_line_source_composed_blocked	ed0_line_eligible_positions	ed0_line_family_blocked_positions	ed0_line_source_composed_blocked_positions	ed1_d1_features	ed1_d1_donors	ed1_d1_family_blocked	ed1_d1_source_composed_blocked	ed1_d1_eligible_positions	ed1_d1_family_blocked_positions	ed1_d1_source_composed_blocked_positions	ed1_r3_features	ed1_r3_donors	ed1_r3_family_blocked	ed1_r3_source_composed_blocked	ed1_r3_eligible_positions	ed1_r3_family_blocked_positions	ed1_r3_source_composed_blocked_positions	ed1_line_features	ed1_line_donors	ed1_line_family_blocked	ed1_line_source_composed_blocked	ed1_line_eligible_positions	ed1_line_family_blocked_positions	ed1_line_source_composed_blocked_positions	ed2_d1_features	ed2_d1_donors	ed2_d1_family_blocked	ed2_d1_source_composed_blocked	ed2_d1_eligible_positions	ed2_d1_family_blocked_positions	ed2_d1_source_composed_blocked_positions	ed2_r3_features	ed2_r3_donors	ed2_r3_family_blocked	ed2_r3_source_composed_blocked	ed2_r3_eligible_positions	ed2_r3_family_blocked_positions	ed2_r3_source_composed_blocked_positions	ed2_line_features	ed2_line_donors	ed2_line_family_blocked	ed2_line_source_composed_blocked	ed2_line_eligible_positions	ed2_line_family_blocked_positions	ed2_line_source_composed_blocked_positions	reader_exact	gdt754_source_composed_gate	edit_distance_semantic_credit	component_export_credit
G768-T0202	cthy	f33v	f33	f33v.5	5	H	B	2	7	7	13	MIDDLE	0.500000	0	0	0	0	tchdy chody okaiin chckhy dor arl cthy dy ty dy ykar cheky dy	NONE	arl@6:d1[NONE]	NONE	NONE	1	0	0	VALUE_AMOUNT	chckhy@4:d3[NONE];dor@5:d2[VALUE_AMOUNT];arl@6:d1[NONE]	NONE	NONE	3	0	0	HOT|VALUE_AMOUNT	tchdy@1:d6[NONE];chody@2:d5[NONE];okaiin@3:d4[NONE];chckhy@4:d3[NONE];dor@5:d2[VALUE_AMOUNT];arl@6:d1[NONE];ykar@11:d4[HOT|VALUE_AMOUNT];cheky@12:d5[NONE]	NONE	NONE	8	0	0	NONE	arl@6:d1[NONE]	NONE	NONE	1	0	0	VALUE_AMOUNT	chckhy@4:d3[NONE];dor@5:d2[VALUE_AMOUNT];arl@6:d1[NONE]	NONE	NONE	3	0	0	HOT|VALUE_AMOUNT	tchdy@1:d6[NONE];chody@2:d5[NONE];okaiin@3:d4[NONE];chckhy@4:d3[NONE];dor@5:d2[VALUE_AMOUNT];arl@6:d1[NONE];ykar@11:d4[HOT|VALUE_AMOUNT];cheky@12:d5[NONE]	NONE	NONE	8	0	0	NONE	arl@6:d1[NONE]	NONE	NONE	1	0	0	VALUE_AMOUNT	chckhy@4:d3[NONE];dor@5:d2[VALUE_AMOUNT];arl@6:d1[NONE]	NONE	NONE	3	0	0	HOT|VALUE_AMOUNT	tchdy@1:d6[NONE];chody@2:d5[NONE];okaiin@3:d4[NONE];chckhy@4:d3[NONE];dor@5:d2[VALUE_AMOUNT];arl@6:d1[NONE];ykar@11:d4[HOT|VALUE_AMOUNT];cheky@12:d5[NONE]	NONE	NONE	8	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0203	chor	f33v	f33	f33v.9	9	H	B	2	4	4	14	MIDDLE	0.230769	0	0	0	0	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	VALUE_AMOUNT	aiin@3:d1[VALUE_AMOUNT];or@5:d1[NONE]	NONE	NONE	2	0	0	MOIST|VALUE_AMOUNT|H2	sar@1:d3[H2];or@2:d2[VALUE_AMOUNT];aiin@3:d1[VALUE_AMOUNT];or@5:d1[NONE];shkair@6:d2[NONE];shol@7:d3[MOIST]	NONE	NONE	6	0	0	MOIST|VALUE_AMOUNT|H2	sar@1:d3[H2];or@2:d2[VALUE_AMOUNT];aiin@3:d1[VALUE_AMOUNT];or@5:d1[NONE];shkair@6:d2[NONE];shol@7:d3[MOIST];chckhy@9:d5[NONE];ar@10:d6[VALUE_AMOUNT];aiin@11:d7[VALUE_AMOUNT];okain@12:d8[NONE];dal@13:d9[VALUE_AMOUNT];dy@14:d10[NONE]	NONE	NONE	12	0	0	VALUE_AMOUNT	aiin@3:d1[VALUE_AMOUNT];or@5:d1[NONE]	NONE	NONE	2	0	0	MOIST|VALUE_AMOUNT|H2	sar@1:d3[H2];or@2:d2[VALUE_AMOUNT];aiin@3:d1[VALUE_AMOUNT];or@5:d1[NONE];shkair@6:d2[NONE];shol@7:d3[MOIST]	NONE	NONE	6	0	0	MOIST|VALUE_AMOUNT|H2	sar@1:d3[H2];or@2:d2[VALUE_AMOUNT];aiin@3:d1[VALUE_AMOUNT];or@5:d1[NONE];shkair@6:d2[NONE];shol@7:d3[MOIST];chckhy@9:d5[NONE];ar@10:d6[VALUE_AMOUNT];aiin@11:d7[VALUE_AMOUNT];okain@12:d8[NONE];dal@13:d9[VALUE_AMOUNT];dy@14:d10[NONE]	NONE	NONE	12	0	0	VALUE_AMOUNT	aiin@3:d1[VALUE_AMOUNT]	or@5:d1	NONE	1	1	0	VALUE_AMOUNT|H2	sar@1:d3[H2];aiin@3:d1[VALUE_AMOUNT];shkair@6:d2[NONE]	or@2:d2;or@5:d1;shol@7:d3	NONE	3	3	0	VALUE_AMOUNT|H2	sar@1:d3[H2];aiin@3:d1[VALUE_AMOUNT];shkair@6:d2[NONE];chckhy@9:d5[NONE];ar@10:d6[VALUE_AMOUNT];aiin@11:d7[VALUE_AMOUNT];okain@12:d8[NONE];dal@13:d9[VALUE_AMOUNT];dy@14:d10[NONE]	or@2:d2;or@5:d1;shol@7:d3	NONE	9	3	0	1	ACTIVE_172_SURFACES	0	0
G768-T0204	chor	f34r	f34	f34r.13	13	H	B	2	8	8	11	MIDDLE	0.700000	0	0	0	0	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	VALUE_AMOUNT	qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|PREP|PROCESS_CLOSE	okaly@5:d3[HOT|PREP|PROCESS_CLOSE];qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT];aiiin@10:d2[VALUE_AMOUNT]	NONE	NONE	4	0	0	HOT|VALUE_AMOUNT|PREP|PROCESS_CLOSE|H4	ykeo@1:d7[NONE];lor@2:d6[H4];ochey@3:d5[NONE];oly@4:d4[PROCESS_CLOSE];okaly@5:d3[HOT|PREP|PROCESS_CLOSE];qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT];aiiin@10:d2[VALUE_AMOUNT]	NONE	NONE	8	0	0	VALUE_AMOUNT	qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|PREP|PROCESS_CLOSE	okaly@5:d3[HOT|PREP|PROCESS_CLOSE];qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT];aiiin@10:d2[VALUE_AMOUNT]	NONE	NONE	4	0	0	HOT|VALUE_AMOUNT|PREP|PROCESS_CLOSE|H4	ykeo@1:d7[NONE];lor@2:d6[H4];ochey@3:d5[NONE];oly@4:d4[PROCESS_CLOSE];okaly@5:d3[HOT|PREP|PROCESS_CLOSE];qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT];aiiin@10:d2[VALUE_AMOUNT]	NONE	NONE	8	0	0	VALUE_AMOUNT	qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|PREP|PROCESS_CLOSE	okaly@5:d3[HOT|PREP|PROCESS_CLOSE];qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT];aiiin@10:d2[VALUE_AMOUNT]	NONE	NONE	4	0	0	HOT|VALUE_AMOUNT|PREP|PROCESS_CLOSE	ykeo@1:d7[NONE];ochey@3:d5[NONE];oly@4:d4[PROCESS_CLOSE];okaly@5:d3[HOT|PREP|PROCESS_CLOSE];qokchdy@7:d1[NONE];ar@9:d1[VALUE_AMOUNT];aiiin@10:d2[VALUE_AMOUNT]	lor@2:d6	NONE	7	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0205	cthy	f35v	f35	f35v.4	4	H	A	1	4	4	4	LAST	1.000000	0	0	0	0	ytchy qotchy dchy cthy	DRY|STAGE|VALUE_AMOUNT	dchy@3:d1[DRY|STAGE|VALUE_AMOUNT]	NONE	NONE	1	0	0	DRY|COLD|STAGE|VALUE_AMOUNT	ytchy@1:d3[DRY|COLD|STAGE];qotchy@2:d2[DRY|COLD|STAGE];dchy@3:d1[DRY|STAGE|VALUE_AMOUNT]	NONE	NONE	3	0	0	DRY|COLD|STAGE|VALUE_AMOUNT	ytchy@1:d3[DRY|COLD|STAGE];qotchy@2:d2[DRY|COLD|STAGE];dchy@3:d1[DRY|STAGE|VALUE_AMOUNT]	NONE	NONE	3	0	0	DRY|STAGE|VALUE_AMOUNT	dchy@3:d1[DRY|STAGE|VALUE_AMOUNT]	NONE	NONE	1	0	0	DRY|COLD|STAGE|VALUE_AMOUNT	ytchy@1:d3[DRY|COLD|STAGE];qotchy@2:d2[DRY|COLD|STAGE];dchy@3:d1[DRY|STAGE|VALUE_AMOUNT]	NONE	NONE	3	0	0	DRY|COLD|STAGE|VALUE_AMOUNT	ytchy@1:d3[DRY|COLD|STAGE];qotchy@2:d2[DRY|COLD|STAGE];dchy@3:d1[DRY|STAGE|VALUE_AMOUNT]	NONE	NONE	3	0	0	NONE	NONE	dchy@3:d1	NONE	0	1	0	DRY|COLD|STAGE	qotchy@2:d2[DRY|COLD|STAGE]	ytchy@1:d3;dchy@3:d1	NONE	1	2	0	DRY|COLD|STAGE	qotchy@2:d2[DRY|COLD|STAGE]	ytchy@1:d3;dchy@3:d1	NONE	1	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0206	chor	f35v	f35	f35v.21	21	H	A	1	2	2	3	MIDDLE	0.500000	0	1	0	0	doiin chor chor	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	PREP	doiin@1:d1[PREP]	chor@3:d1	NONE	1	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0207	chor	f35v	f35	f35v.21	21	H	A	1	3	3	3	LAST	1.000000	0	1	0	1	doiin chor chor	NONE	NONE	chor@2:d1	NONE	0	1	0	PREP	doiin@1:d2[PREP]	chor@2:d1	NONE	1	1	0	PREP	doiin@1:d2[PREP]	chor@2:d1	NONE	1	1	0	NONE	NONE	chor@2:d1	NONE	0	1	0	PREP	doiin@1:d2[PREP]	chor@2:d1	NONE	1	1	0	PREP	doiin@1:d2[PREP]	chor@2:d1	NONE	1	1	0	NONE	NONE	chor@2:d1	NONE	0	1	0	PREP	doiin@1:d2[PREP]	chor@2:d1	NONE	1	1	0	PREP	doiin@1:d2[PREP]	chor@2:d1	NONE	1	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0208	cthy	f36r	f36	f36r.1	1	H	A	1	8	8	9	MIDDLE	0.875000	1	0	0	0	pcha dan qorain chcfhal soiin cphor shaiin cthy dair	ANCHOR_DAIR	shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	2	0	0	H2|ANCHOR_DAIR	soiin@5:d3[H2];cphor@6:d2[NONE];shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	4	0	0	H2|ANCHOR_DAIR	qorain@3:d5[NONE];chcfhal@4:d4[NONE];soiin@5:d3[H2];cphor@6:d2[NONE];shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	6	0	0	ANCHOR_DAIR	shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	2	0	0	H2|ANCHOR_DAIR	soiin@5:d3[H2];cphor@6:d2[NONE];shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	4	0	0	H2|ANCHOR_DAIR	qorain@3:d5[NONE];chcfhal@4:d4[NONE];soiin@5:d3[H2];cphor@6:d2[NONE];shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	6	0	0	ANCHOR_DAIR	shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	2	0	0	H2|ANCHOR_DAIR	soiin@5:d3[H2];cphor@6:d2[NONE];shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	4	0	0	H2|ANCHOR_DAIR	qorain@3:d5[NONE];chcfhal@4:d4[NONE];soiin@5:d3[H2];cphor@6:d2[NONE];shaiin@7:d1[NONE];dair@9:d1[ANCHOR_DAIR]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0209	dair	f36r	f36	f36r.1	1	H	A	1	9	9	9	LAST	1.000000	1	0	0	0	pcha dan qorain chcfhal soiin cphor shaiin cthy dair	ANCHOR_CTHY	cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	1	0	0	ANCHOR_CTHY	cphor@6:d3[NONE];shaiin@7:d2[NONE];cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	3	0	0	H2|ANCHOR_CTHY	qorain@3:d6[NONE];chcfhal@4:d5[NONE];soiin@5:d4[H2];cphor@6:d3[NONE];shaiin@7:d2[NONE];cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	6	0	0	ANCHOR_CTHY	cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	1	0	0	ANCHOR_CTHY	cphor@6:d3[NONE];shaiin@7:d2[NONE];cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	3	0	0	H2|ANCHOR_CTHY	qorain@3:d6[NONE];chcfhal@4:d5[NONE];soiin@5:d4[H2];cphor@6:d3[NONE];shaiin@7:d2[NONE];cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	6	0	0	ANCHOR_CTHY	cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	1	0	0	ANCHOR_CTHY	cphor@6:d3[NONE];shaiin@7:d2[NONE];cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	3	0	0	H2|ANCHOR_CTHY	qorain@3:d6[NONE];chcfhal@4:d5[NONE];soiin@5:d4[H2];cphor@6:d3[NONE];shaiin@7:d2[NONE];cthy@8:d1[ANCHOR_CTHY]	NONE	NONE	6	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0210	shor	f36r	f36	f36r.2	2	H	A	1	2	2	9	MIDDLE	0.125000	0	0	0	0	oral shor ytaiin qotaiin qooldy chty chol dy tor	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE]	NONE	NONE	2	0	0	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE];qotaiin@4:d2[NONE];qooldy@5:d3[NONE]	NONE	NONE	4	0	0	DRY|COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE];qotaiin@4:d2[NONE];qooldy@5:d3[NONE];chty@6:d4[NONE];chol@7:d5[DRY];tor@9:d7[COLD|VALUE_AMOUNT]	NONE	NONE	7	0	0	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE]	NONE	NONE	2	0	0	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE];qotaiin@4:d2[NONE];qooldy@5:d3[NONE]	NONE	NONE	4	0	0	DRY|COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE];qotaiin@4:d2[NONE];qooldy@5:d3[NONE];chty@6:d4[NONE];chol@7:d5[DRY];tor@9:d7[COLD|VALUE_AMOUNT]	NONE	NONE	7	0	0	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE]	NONE	NONE	2	0	0	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE];qotaiin@4:d2[NONE];qooldy@5:d3[NONE]	NONE	NONE	4	0	0	COLD|STAGE|VALUE_AMOUNT	oral@1:d1[VALUE_AMOUNT];ytaiin@3:d1[COLD|STAGE];qotaiin@4:d2[NONE];qooldy@5:d3[NONE];chty@6:d4[NONE]	chol@7:d5;tor@9:d7	NONE	5	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0211	shor	f37r	f37	f37r.6	6	H	A	1	1	1	6	FIRST	0.000000	0	0	0	0	shor shol qokchy qotomody dchol daiin	MOIST	shol@2:d1[MOIST]	NONE	NONE	1	0	0	MOIST	shol@2:d1[MOIST];qokchy@3:d2[NONE];qotomody@4:d3[NONE]	NONE	NONE	3	0	0	DRY|MOIST|VALUE_AMOUNT	shol@2:d1[MOIST];qokchy@3:d2[NONE];qotomody@4:d3[NONE];dchol@5:d4[DRY|VALUE_AMOUNT];daiin@6:d5[VALUE_AMOUNT]	NONE	NONE	5	0	0	NONE	NONE	shol@2:d1	NONE	0	1	0	NONE	qokchy@3:d2[NONE];qotomody@4:d3[NONE]	shol@2:d1	NONE	2	1	0	DRY|VALUE_AMOUNT	qokchy@3:d2[NONE];qotomody@4:d3[NONE];dchol@5:d4[DRY|VALUE_AMOUNT];daiin@6:d5[VALUE_AMOUNT]	shol@2:d1	NONE	4	1	0	NONE	NONE	shol@2:d1	NONE	0	1	0	NONE	qokchy@3:d2[NONE];qotomody@4:d3[NONE]	shol@2:d1	NONE	2	1	0	DRY|VALUE_AMOUNT	qokchy@3:d2[NONE];qotomody@4:d3[NONE];dchol@5:d4[DRY|VALUE_AMOUNT];daiin@6:d5[VALUE_AMOUNT]	shol@2:d1	NONE	4	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0212	shor	f37r	f37	f37r.8	8	H	A	1	6	6	8	MIDDLE	0.714286	1	0	0	0	koiin chorody qokaiin ory otal shor sheor dar	MOIST|VALUE_AMOUNT	otal@5:d1[NONE];sheor@7:d1[MOIST|VALUE_AMOUNT]	NONE	NONE	2	0	0	MOIST|VALUE_AMOUNT	qokaiin@3:d3[NONE];otal@5:d1[NONE];sheor@7:d1[MOIST|VALUE_AMOUNT];dar@8:d2[NONE]	NONE	NONE	4	0	0	MOIST|VALUE_AMOUNT	chorody@2:d4[NONE];qokaiin@3:d3[NONE];otal@5:d1[NONE];sheor@7:d1[MOIST|VALUE_AMOUNT];dar@8:d2[NONE]	NONE	NONE	5	0	0	NONE	otal@5:d1[NONE]	sheor@7:d1	NONE	1	1	0	NONE	qokaiin@3:d3[NONE];otal@5:d1[NONE];dar@8:d2[NONE]	sheor@7:d1	NONE	3	1	0	NONE	chorody@2:d4[NONE];qokaiin@3:d3[NONE];otal@5:d1[NONE];dar@8:d2[NONE]	sheor@7:d1	NONE	4	1	0	NONE	otal@5:d1[NONE]	sheor@7:d1	NONE	1	1	0	NONE	qokaiin@3:d3[NONE];otal@5:d1[NONE];dar@8:d2[NONE]	sheor@7:d1	NONE	3	1	0	NONE	chorody@2:d4[NONE];qokaiin@3:d3[NONE];otal@5:d1[NONE];dar@8:d2[NONE]	sheor@7:d1	NONE	4	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0213	chor	f37v	f37	f37v.9	9	H	A	1	2	2	5	MIDDLE	0.250000	0	0	0	0	dor chor sho daiiin daiin	VALUE_AMOUNT	dor@1:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	dor@1:d1[VALUE_AMOUNT];daiiin@4:d2[NONE];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	3	0	0	VALUE_AMOUNT	dor@1:d1[VALUE_AMOUNT];daiiin@4:d2[NONE];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	3	0	0	VALUE_AMOUNT	dor@1:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	dor@1:d1[VALUE_AMOUNT];daiiin@4:d2[NONE];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	3	0	0	VALUE_AMOUNT	dor@1:d1[VALUE_AMOUNT];daiiin@4:d2[NONE];daiin@5:d3[VALUE_AMOUNT]	NONE	NONE	3	0	0	NONE	NONE	dor@1:d1	NONE	0	1	0	VALUE_AMOUNT	daiiin@4:d2[NONE];daiin@5:d3[VALUE_AMOUNT]	dor@1:d1	NONE	2	1	0	VALUE_AMOUNT	daiiin@4:d2[NONE];daiin@5:d3[VALUE_AMOUNT]	dor@1:d1	NONE	2	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0214	chor	f37v	f37	f37v.12	12	H	A	1	1	1	5	FIRST	0.000000	0	0	0	0	chor shyly sheaiin do tody	NONE	NONE	NONE	NONE	0	0	0	NONE	sheaiin@3:d2[NONE]	NONE	NONE	1	0	0	NONE	sheaiin@3:d2[NONE]	NONE	NONE	1	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	sheaiin@3:d2[NONE]	NONE	NONE	1	0	0	NONE	sheaiin@3:d2[NONE]	NONE	NONE	1	0	0	NONE	NONE	NONE	NONE	0	0	0	NONE	sheaiin@3:d2[NONE]	NONE	NONE	1	0	0	NONE	sheaiin@3:d2[NONE]	NONE	NONE	1	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0215	chor	f38r	f38	f38r.5	5	H	A	1	5	5	8	MIDDLE	0.571429	0	0	0	0	o kor chey kain chor ctho dain ckholdy	PREP	kain@4:d1[NONE];ctho@6:d1[PREP]	NONE	NONE	2	0	0	DRY|STAGE|PREP	chey@3:d2[DRY|STAGE];kain@4:d1[NONE];ctho@6:d1[PREP];ckholdy@8:d3[NONE]	NONE	NONE	4	0	0	DRY|STAGE|PREP	chey@3:d2[DRY|STAGE];kain@4:d1[NONE];ctho@6:d1[PREP];ckholdy@8:d3[NONE]	NONE	NONE	4	0	0	PREP	kain@4:d1[NONE];ctho@6:d1[PREP]	NONE	NONE	2	0	0	DRY|STAGE|PREP	chey@3:d2[DRY|STAGE];kain@4:d1[NONE];ctho@6:d1[PREP];ckholdy@8:d3[NONE]	NONE	NONE	4	0	0	DRY|STAGE|PREP	chey@3:d2[DRY|STAGE];kain@4:d1[NONE];ctho@6:d1[PREP];ckholdy@8:d3[NONE]	NONE	NONE	4	0	0	NONE	kain@4:d1[NONE]	ctho@6:d1	NONE	1	1	0	NONE	kain@4:d1[NONE];ckholdy@8:d3[NONE]	chey@3:d2;ctho@6:d1	NONE	2	2	0	NONE	kain@4:d1[NONE];ckholdy@8:d3[NONE]	chey@3:d2;ctho@6:d1	NONE	2	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0216	chor	f38v	f38	f38v.1	1	H	A	1	7	7	10	MIDDLE	0.666667	1	0	0	0	okchop chol shotol oteol okeea s chor d aiin d	NONE	s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	2	0	0	COLD|STAGE|PREP|PROCESS_CLOSE	oteol@4:d3[COLD|STAGE|PREP|PROCESS_CLOSE];s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	3	0	0	DRY|COLD|STAGE|PREP|PROCESS_CLOSE	okchop@1:d6[NONE];chol@2:d5[DRY];shotol@3:d4[NONE];oteol@4:d3[COLD|STAGE|PREP|PROCESS_CLOSE];s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	6	0	0	NONE	s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	2	0	0	COLD|STAGE|PREP|PROCESS_CLOSE	oteol@4:d3[COLD|STAGE|PREP|PROCESS_CLOSE];s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	3	0	0	COLD|STAGE|PREP|PROCESS_CLOSE	okchop@1:d6[NONE];shotol@3:d4[NONE];oteol@4:d3[COLD|STAGE|PREP|PROCESS_CLOSE];s@6:d1[NONE];d@8:d1[NONE]	chol@2:d5	NONE	5	1	0	NONE	s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	2	0	0	COLD|STAGE|PREP|PROCESS_CLOSE	oteol@4:d3[COLD|STAGE|PREP|PROCESS_CLOSE];s@6:d1[NONE];d@8:d1[NONE]	NONE	NONE	3	0	0	COLD|STAGE|PREP|PROCESS_CLOSE	okchop@1:d6[NONE];shotol@3:d4[NONE];oteol@4:d3[COLD|STAGE|PREP|PROCESS_CLOSE];s@6:d1[NONE];d@8:d1[NONE]	chol@2:d5	NONE	5	1	0	1	ACTIVE_172_SURFACES	0	0
