event_id	page	record	statement_id	locus	owner_de	owner_renderer_tray	semantic_family	component_recipe	semantic_reading_de	exact_subfamilies	exact_card_selection_layer	default_exact_card	observed_exact_card	card_default_correct	surface_selection_layer	default_surface	observed_surface	surface_default_correct	exception_kind	final_copy_instruction_de
E343	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	OT15	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	GLOBAL_CARD_FORM	sol	sol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E344	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	OT15	SEM151	L+K+E+DY	WEITERLEITEN · ZUDOSIEREN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC159	PROC159	YES	GLOBAL_CARD_FORM	lkedy	lkedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E345	f83r	B4	B4-S012	f83r.37	linke Hauptstation mit offenem Fransenlauf	OT15	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E346	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	OT15	SEM036	OK+OL	ANSETZEN · FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC160	PROC160	YES	GLOBAL_CARD_FORM	qokol	qokol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E347	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	OT15	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E348	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	OT15	SEM015	OR	ANSATZ	1	UNIQUE_EXACT_CARD	PROC016	PROC016	YES	CONTEXT_WRAPPER_RULE	or	or	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E349	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	OT15	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	GLOBAL_CARD_FORM	chey	chey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E350	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	OT15	SEM152	O+CKH+E+Y	GANG · DURCHLASS · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC161	PROC161	YES	GLOBAL_CARD_FORM	qockhey	qockhey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E351	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	OT15	SEM153	AIR+Y+DY	LAUF · DIES · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC162	PROC162	YES	GLOBAL_CARD_FORM	dairydy	dairydy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E352	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	OT15	SEM078	OK+AIN	ANSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC080	PROC080	YES	GLOBAL_CARD_FORM	qokain	qokain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E353	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	OT15	SEM030	SH+EE+Y	HALTEN · LANG · DIES	2	OWNER_RECORD_SUBFAMILY	PROC031	PROC031	YES	CONTEXT_WRAPPER_RULE	shey	shey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E354	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	OT15	SEM067	K+AIN	ZUDOSIEREN · PORTION	1	UNIQUE_EXACT_CARD	PROC069	PROC069	YES	GLOBAL_CARD_FORM	kain	kain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E355	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	OT15	SEM154	CH+CKH+AL	ABNEHMEN · DURCHLASS · ZIEL	1	UNIQUE_EXACT_CARD	PROC163	PROC163	YES	GLOBAL_CARD_FORM	chckhal	chckhal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E356	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OT16	SEM155	SOLK+E+Y	AUFFANGEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC164	PROC164	YES	GLOBAL_CARD_FORM	solkey	solkey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E357	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OT16	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E358	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OT16	SEM068	OL+K+AIN	FORTSETZEN · ZUDOSIEREN · PORTION	1	UNIQUE_EXACT_CARD	PROC070	PROC070	YES	OWNER_CARD_DEFAULT	qolkain	qolkain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E359	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OT16	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	GLOBAL_CARD_FORM	dal	dal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E360	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OT16	SEM156	K+AR	ZUDOSIEREN · QUELLE	1	UNIQUE_EXACT_CARD	PROC165	PROC165	YES	GLOBAL_CARD_FORM	skar	skar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E361	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OT16	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E362	f83r	B5	B5-S001	f83r.47	linke Fransenstation im B5-Nachtrag	OT17	SEM138	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	2	OWNER_RECORD_SUBFAMILY	PROC166	PROC166	YES	GLOBAL_CARD_FORM	otchdy	otchdy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E363	f83r	B5	B5-S002	f83r.47	linke Fransenstation im B5-Nachtrag	OT17	SEM080	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC082	PROC082	YES	GLOBAL_CARD_FORM	qokchdy	qokchdy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E364	f83r	B5	B5-S003	f83r.47	linke Fransenstation im B5-Nachtrag	OT17	SEM135	SHED+AL	ABSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC142	PROC142	YES	GLOBAL_CARD_FORM	shedal	shedal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E365	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	OT17	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	GLOBAL_CARD_FORM	dal	dal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E366	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	OT17	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	OWNER_CARD_DEFAULT	cheol	cheol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E367	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	OT17	SEM157	L+OL	WEITERLEITEN · FORTSETZEN	1	UNIQUE_EXACT_CARD	PROC167	PROC167	YES	GLOBAL_CARD_FORM	lol	lol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E368	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	OT17	SEM158	CHD+AL	UMSETZEN · ZIEL	1	UNIQUE_EXACT_CARD	PROC168	PROC168	YES	GLOBAL_CARD_FORM	chdal	chdal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E369	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	OT17	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	OWNER_CARD_DEFAULT	aiin	aiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E370	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	OT17	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	GLOBAL_CARD_FORM	sol	sol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E371	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	OT17	SEM159	DA+IIN	ZWEIT · STUFE	1	UNIQUE_EXACT_CARD	PROC169	PROC169	YES	GLOBAL_CARD_FORM	daiiin	daiiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E372	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	OT17	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E373	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	OT18	SEM160	SOLK+EE+Y	AUFFANGEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC170	PROC170	YES	GLOBAL_CARD_FORM	solkeey	solkeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E374	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	OT18	SEM161	E+K+E+Y	KURZ · ZUDOSIEREN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC171	PROC171	YES	GLOBAL_CARD_FORM	qekey	qekey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E375	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	OT18	SEM162	R+AL+Y	KUEHLEN · ZIEL · DIES	1	UNIQUE_EXACT_CARD	PROC172	PROC172	YES	GLOBAL_CARD_FORM	raly	raly	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E376	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	OT18	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	GLOBAL_CARD_FORM	ol	ol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E377	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	OT18	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	OWNER_CARD_DEFAULT	daiin	daiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E378	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	OT18	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	GLOBAL_CARD_FORM	ol	ol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E379	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	OT18	SEM149	AIN	PORTION	1	UNIQUE_EXACT_CARD	PROC156	PROC156	YES	GLOBAL_CARD_FORM	dain	dain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E380	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	OT18	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	GLOBAL_CARD_FORM	chey	chey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E381	f83r	B6	B6-S001	f83r.54	rechter S-Lauf im B6-Nachtrag	OT18	SEM163	L+AL+OR	WEITERLEITEN · ZIEL · ANSATZ	1	UNIQUE_EXACT_CARD	PROC173	PROC173	YES	GLOBAL_CARD_FORM	ldalor	ldalor	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
