license_level	visible_key	parent_pair	contact_count	open_boundary_count	closed_renderer_count	smoothed_open_probability
FOUR_CHAR_WINDOW	teee	ee	4	0	4	0.020000000
FOUR_CHAR_WINDOW	teeo	ee	9	0	9	0.020000000
FOUR_CHAR_WINDOW	tees	ee	2	0	2	0.020117320
FOUR_CHAR_WINDOW	teey	ee	12	1	11	0.070043995
FOUR_CHAR_WINDOW	teg$	eg	1	1	0	0.654651423
FOUR_CHAR_WINDOW	teii	ei	1	0	1	0.423256098
FOUR_CHAR_WINDOW	teo$	eo	3	3	0	0.940863799
FOUR_CHAR_WINDOW	teoc	eo	0	0	0	0.896511648
FOUR_CHAR_WINDOW	teod	eo	6	6	0	0.958604659
FOUR_CHAR_WINDOW	teok	eo	1	1	0	0.917209318
FOUR_CHAR_WINDOW	teol	eo	4	4	0	0.948255824
FOUR_CHAR_WINDOW	teoo	eo	1	1	0	0.917209318
FOUR_CHAR_WINDOW	teor	eo	2	2	0	0.931007765
FOUR_CHAR_WINDOW	teos	eo	4	4	0	0.948255824
FOUR_CHAR_WINDOW	tes$	es	1	1	0	0.894804619
FOUR_CHAR_WINDOW	tesy	es	0	0	0	0.868505773
FOUR_CHAR_WINDOW	tey$	ey	9	9	0	0.954908665
FOUR_CHAR_WINDOW	thai	ha	2	2	0	0.871491625
FOUR_CHAR_WINDOW	thal	ha	2	2	0	0.871491625
FOUR_CHAR_WINDOW	thar	ha	2	2	0	0.871491625
FOUR_CHAR_WINDOW	thdy	hd	4	1	3	0.369767472
FOUR_CHAR_WINDOW	thed	he	3	2	1	0.681804915
FOUR_CHAR_WINDOW	thee	he	2	1	1	0.628772401
FOUR_CHAR_WINDOW	theo	he	5	5	0	0.863626045
FOUR_CHAR_WINDOW	thes	he	1	1	0	0.754526881
FOUR_CHAR_WINDOW	they	he	6	5	1	0.777263441
FOUR_CHAR_WINDOW	thia	hi	1	1	0	0.628424120
FOUR_CHAR_WINDOW	tho$	ho	1	1	0	0.787911088
FOUR_CHAR_WINDOW	thoa	ho	1	1	0	0.787911088
FOUR_CHAR_WINDOW	thod	ho	2	2	0	0.823259240
FOUR_CHAR_WINDOW	thol	ho	6	0	6	0.293955544
FOUR_CHAR_WINDOW	thom	ho	0	0	0	0.734888861
FOUR_CHAR_WINDOW	thoo	ho	1	1	0	0.787911088
FOUR_CHAR_WINDOW	thor	ho	2	2	0	0.823259240
FOUR_CHAR_WINDOW	thre	hr	1	1	0	0.654651423
FOUR_CHAR_WINDOW	thy$	hy	13	2	11	0.260698109
FOUR_CHAR_WINDOW	thyd	hy	1	0	1	0.486373571
FOUR_CHAR_WINDOW	thyk	hy	1	0	1	0.486373571
FOUR_CHAR_WINDOW	thyl	hy	1	0	1	0.486373571
FOUR_CHAR_WINDOW	toai	oa	1	1	0	0.884683348
FOUR_CHAR_WINDOW	toar	oa	1	1	0	0.884683348
FOUR_CHAR_WINDOW	toch	oc	3	3	0	0.917992695
FOUR_CHAR_WINDOW	tocp	oc	0	0	0	0.856487217
FOUR_CHAR_WINDOW	toda	od	2	2	0	0.958685714
FOUR_CHAR_WINDOW	tode	od	0	0	0	0.938028571
FOUR_CHAR_WINDOW	tody	od	3	3	0	0.964587755
FOUR_CHAR_WINDOW	toee	oe	1	0	1	0.672351491
FOUR_CHAR_WINDOW	toeo	oe	1	1	0	0.872351491
FOUR_CHAR_WINDOW	toii	oi	1	1	0	0.748300657
FOUR_CHAR_WINDOW	tois	oi	1	0	1	0.548300657
FOUR_CHAR_WINDOW	tol$	ol	6	0	6	0.023689819
FOUR_CHAR_WINDOW	tolc	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	told	ol	3	0	3	0.033842598
FOUR_CHAR_WINDOW	tolo	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	tolp	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	tols	ol	0	0	0	0.059224547
FOUR_CHAR_WINDOW	tom$	om	1	1	0	0.706232683
FOUR_CHAR_WINDOW	tor$	or	5	0	5	0.035021545
FOUR_CHAR_WINDOW	torc	or	1	0	1	0.063038781
FOUR_CHAR_WINDOW	tors	or	1	0	1	0.063038781
FOUR_CHAR_WINDOW	tos$	os	3	3	0	0.924860442
FOUR_CHAR_WINDOW	tosh	os	0	0	0	0.868505773
FOUR_CHAR_WINDOW	toy$	oy	0	0	0	0.850706120
FOUR_CHAR_WINDOW	tshd	sh	2	0	2	0.020000000
FOUR_CHAR_WINDOW	tshe	sh	4	0	4	0.020000000
FOUR_CHAR_WINDOW	tsho	sh	5	0	5	0.020000000
FOUR_CHAR_WINDOW	tshy	sh	2	0	2	0.020000000
FOUR_CHAR_WINDOW	tyd$	yd	1	0	1	0.681594774
FOUR_CHAR_WINDOW	tydy	yd	0	0	0	0.851993467
FOUR_CHAR_WINDOW	tyry	yr	1	1	0	0.665581708
FOUR_CHAR_WINDOW	tytc	yt	1	1	0	0.879410173
FOUR_CHAR_WINDOW	xar$	ar	0	0	0	0.062551570
FOUR_CHAR_WINDOW	xor$	or	0	0	0	0.078798476
FOUR_CHAR_WINDOW	yaii	ai	1	0	1	0.074791590
FOUR_CHAR_WINDOW	yar$	ar	2	0	2	0.041701047
FOUR_CHAR_WINDOW	ycha	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	yche	ch	12	0	12	0.020000000
FOUR_CHAR_WINDOW	ycho	ch	4	0	4	0.020000000
FOUR_CHAR_WINDOW	ychy	ch	2	0	2	0.020000000
FOUR_CHAR_WINDOW	yckh	ck	1	0	1	0.094065812
FOUR_CHAR_WINDOW	ycth	ct	1	0	1	0.080232604
FOUR_CHAR_WINDOW	ydai	da	4	2	2	0.530897519
FOUR_CHAR_WINDOW	ydal	da	2	0	2	0.374530025
FOUR_CHAR_WINDOW	ydam	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	ydar	da	3	3	0	0.749597165
FOUR_CHAR_WINDOW	ydch	dc	1	1	0	0.840439363
FOUR_CHAR_WINDOW	ydee	de	1	1	0	0.777054472
FOUR_CHAR_WINDOW	ydg$	dg	1	1	0	0.665581708
FOUR_CHAR_WINDOW	ydoi	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	ydol	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	yds$	ds	1	1	0	0.702537140
FOUR_CHAR_WINDOW	ydy$	dy	5	0	5	0.165021086
FOUR_CHAR_WINDOW	ydyd	dy	1	0	1	0.297037955
FOUR_CHAR_WINDOW	yeke	ek	1	1	0	0.666430806
FOUR_CHAR_WINDOW	yfar	fa	2	2	0	0.845176717
FOUR_CHAR_WINDOW	yfol	fo	1	1	0	0.665581708
FOUR_CHAR_WINDOW	ykai	ka	6	6	0	0.957262356
FOUR_CHAR_WINDOW	ykak	ka	1	1	0	0.914524711
FOUR_CHAR_WINDOW	ykal	ka	3	3	0	0.938946222
FOUR_CHAR_WINDOW	ykan	ka	1	1	0	0.914524711
FOUR_CHAR_WINDOW	ykar	ka	3	3	0	0.938946222
FOUR_CHAR_WINDOW	ykch	kc	8	7	1	0.864177330
FOUR_CHAR_WINDOW	yked	ke	3	3	0	0.870651926
FOUR_CHAR_WINDOW	ykee	ke	9	9	0	0.930351037
FOUR_CHAR_WINDOW	ykeo	ke	5	5	0	0.899395942
FOUR_CHAR_WINDOW	ykes	ke	1	1	0	0.818912696
FOUR_CHAR_WINDOW	ykey	ke	2	2	0	0.849093913
FOUR_CHAR_WINDOW	ykoa	ko	1	1	0	0.926206225
FOUR_CHAR_WINDOW	ykod	ko	0	0	0	0.907757781
FOUR_CHAR_WINDOW	ykoi	ko	0	0	0	0.907757781
FOUR_CHAR_WINDOW	ykol	ko	3	3	0	0.947290161
FOUR_CHAR_WINDOW	ykor	ko	1	1	0	0.926206225
FOUR_CHAR_WINDOW	yksh	ks	1	0	1	0.666316680
FOUR_CHAR_WINDOW	yky$	ky	1	1	0	0.801508570
FOUR_CHAR_WINDOW	ykyc	ky	1	1	0	0.801508570
FOUR_CHAR_WINDOW	ylch	lc	1	1	0	0.886886348
FOUR_CHAR_WINDOW	yldd	ld	1	1	0	0.861963001
FOUR_CHAR_WINDOW	yoar	oa	1	1	0	0.884683348
FOUR_CHAR_WINDOW	yody	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	yoet	oe	1	0	1	0.672351491
FOUR_CHAR_WINDOW	yoke	ok	2	0	2	0.044294139
FOUR_CHAR_WINDOW	ypai	pa	2	2	0	0.814212060
FOUR_CHAR_WINDOW	ypch	pc	4	3	1	0.750658220
FOUR_CHAR_WINDOW	ypod	po	1	1	0	0.888527236
FOUR_CHAR_WINDOW	yqok	qo	1	0	1	0.160081531
FOUR_CHAR_WINDOW	yqol	qo	1	0	1	0.160081531
FOUR_CHAR_WINDOW	yry$	ry	1	1	0	0.829510934
FOUR_CHAR_WINDOW	yshe	sh	5	0	5	0.020000000
FOUR_CHAR_WINDOW	ysho	sh	1	0	1	0.020000000
FOUR_CHAR_WINDOW	ysy$	sy	1	0	1	0.497674583
FOUR_CHAR_WINDOW	ytai	ta	3	3	0	0.895267179
FOUR_CHAR_WINDOW	ytal	ta	2	2	0	0.877811709
FOUR_CHAR_WINDOW	ytar	ta	2	2	0	0.877811709
FOUR_CHAR_WINDOW	ytas	ta	1	1	0	0.853374051
FOUR_CHAR_WINDOW	ytch	tc	5	3	2	0.702220340
FOUR_CHAR_WINDOW	yted	te	1	1	0	0.928085902
FOUR_CHAR_WINDOW	ytee	te	2	2	0	0.940071585
FOUR_CHAR_WINDOW	yteo	te	3	3	0	0.948632787
FOUR_CHAR_WINDOW	ytey	te	1	1	0	0.928085902
FOUR_CHAR_WINDOW	yto$	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	ytod	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	ytoe	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	ytoi	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	ytol	to	2	1	1	0.759854913
FOUR_CHAR_WINDOW	ytor	to	1	1	0	0.911825895
FOUR_CHAR_WINDOW	ytoy	to	0	0	0	0.889782369
FOUR_CHAR_WINDOW	ytsh	ts	2	1	1	0.605389567
FOUR_CHAR_WINDOW	yty$	ty	3	3	0	0.890365531
FOUR_CHAR_WINDOW	zepc	ep	1	1	0	0.790988568
