gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0069	G743-R0069	G739-D0069	G738-P0069	G737-O0250	f111v	f111v.21	9	lkain	kain	H4	MIDDLE	SCALAR	II	0	5	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	3	cheokain|qo|sheo	DRY|HOT|MOIST|PREPARATION|PROCESS|VALUE	0	1	1	R1@10:cheokain:DRY|HOT|PREPARATION|PROCESS|VALUE|R2@11:sheo:MOIST|PREPARATION|R3@12:qo:PROCESS	R1 cheokain=Trockenansatz bis zur Mittelstufe trocknen und auf Heizstufe II bringen [DRY|HOT|PREPARATION|PROCESS|VALUE;W2_PROVISIONAL_WORKING] || R2 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R3 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	R2@11:sheo:MOIST|PREPARATION|R3@12:qo:PROCESS	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	3	PRESCRIPTIVE_RECIPE	0	NONE	QUALITY_DEGREE	PREPARATION	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	6	5	6	3	3	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+trocken+feucht/eingeweicht (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Qualitätsstufe II im heiß/trocken-Feld der Zubereitung ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+trocken+feucht/eingeweicht (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0070	G743-R0070	G739-D0070	G738-P0070	G737-O0252	f111v	f111v.24	5	lkain	kain	H4	MIDDLE	SCALAR	II	0	4	4	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R4	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0071	G743-R0071	G739-D0071	G738-P0071	G737-O0255	f111v	f111v.30	10	lkain	kain	H4	MIDDLE	SCALAR	II	5	0	5	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qokeey	HOT|VALUE	0	0	0	L4@6:qokeey:HOT|VALUE	L4 qokeey=heiß am Ende des Grades [HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L4@6:qokeey:HOT|VALUE	DESCRIPTIVE_QUALITY	0	OPEN	1	DESCRIPTIVE_QUALITY	2	chechey|qetain	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	1	1	1	1	0	F1_RECURRENT_WINDOW_ONLY	0	1	0	1	0	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt	Skalarstufe II; Dimension offen ⟦VORLÄUFIG: Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß; Skala/Stufe II; Evidenz=nur im Radius-5-Fenster wiederholt⟧	0
G744-F0072	G743-R0072	G739-D0072	G738-P0072	G737-O0259	f111v	f111v.31	9	lkain	kain	H4	MIDDLE	SCALAR	II	3	1	4	NEXT_TARGET_BEFORE_R4	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0073	G743-R0073	G739-D0073	G738-P0073	G737-O0260	f111v	f111v.35	4	lkain	kain	H4	MIDDLE	SCALAR	II	3	0	3	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R1	1	1	oain	PART|PREPARATION	0	0	0	L3@1:oain:PART|PREPARATION	L3 oain=zwei Teile Ansatz [PART|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	L3@1:oain:PART|PREPARATION	QUANTITY_OR_PART	0	OPEN	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Teil/Portion; Träger=Zubereitung+Teil/Portion; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Teil/Portion; Träger=Zubereitung+Teil/Portion; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0074	G743-R0074	G739-D0074	G738-P0074	G737-O0261	f111v	f111v.35	11	lkain	kain	H4	MIDDLE	SCALAR	II	0	1	1	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0075	G743-R0075	G739-D0075	G738-P0075	G737-O0265	f111v	f111v.40	2	lkain	kain	H4	MIDDLE	SCALAR	II	1	4	5	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R4	1	3	chckhal|chokain|sheckhedy	CLOSE|DRY|HOT|MATERIAL|MOIST|PREPARATION|PROCESS|VALUE	0	1	1	R2@4:chokain:DRY|HOT|PREPARATION|PROCESS|VALUE|R3@5:chckhal:DRY|MATERIAL|PREPARATION|R4@6:sheckhedy:CLOSE|MOIST|PREPARATION|VALUE	R2 chokain=erhitze den Trockenansatz auf Stufe II [DRY|HOT|PREPARATION|PROCESS|VALUE;W3_SOLID_WORKING_THEORY] || R3 chckhal=trockenes Arzneikompositum, Rohstoffform I [DRY|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen [CLOSE|MOIST|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	3	R2@4:chokain:DRY|HOT|PREPARATION|PROCESS|VALUE|R3@5:chckhal:DRY|MATERIAL|PREPARATION|R4@6:sheckhedy:CLOSE|MOIST|PREPARATION|VALUE	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	4	PRESCRIPTIVE_RECIPE	1	ykeeey	OPEN_SCALAR	PREPARATION	Skalarstufe II [Carrier=PREPARATION; Dimension offen; provisorischer R4-Lauf]	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	6	5	6	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+trocken+feucht/eingeweicht (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II [Carrier=PREPARATION; Dimension offen; provisorischer R4-Lauf] ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+trocken+feucht/eingeweicht (konkurrierende Anker); Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0076	G743-R0076	G739-D0076	G738-P0076	G737-O0295	f112v	f112v.38	10	lkain	kain	H4	MIDDLE	SCALAR	II	3	2	5	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R2	1	2	chedar|cheo	DRY|PART|PREPARATION|VALUE	0	0	0	L1@9:chedar:DRY|PART|VALUE|R1@11:cheo:DRY|PREPARATION	L1 chedar=abgemessene Trockenfraktion I, Mittelstufe [DRY|PART|VALUE;W3_SOLID_WORKING_THEORY] || R1 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	L1@9:chedar:DRY|PART|VALUE|R1@11:cheo:DRY|PREPARATION	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR_CONFLICT	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung+Teil/Portion; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung+Teil/Portion; Qualität=trocken; Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0077	G743-R0077	G739-D0077	G738-P0077	G737-O0364	f115r	f115r.14	4	lkain	kain	H4	MIDDLE	SCALAR	II	1	1	2	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R2	1	1	qo	PROCESS	0	0	0	L1@3:qo:PROCESS	L1 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_PROCESS	1	L1@3:qo:PROCESS	PRESCRIPTIVE_PROCESS	1	PRESCRIPTIVE_PROCESS	3	PRESCRIPTIVE_RECIPE	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	Rezeptanweisung: Stoff offen; Vorgang belegt; Bedingung=offen; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Rezeptanweisung: Stoff offen; Vorgang belegt; Bedingung=offen; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0078	G743-R0078	G739-D0078	G738-P0078	G737-O0396	f115v	f115v.39	8	lkain	kain	H4	MIDDLE	SCALAR	II	0	0	0	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0079	G743-R0079	G739-D0079	G738-P0079	G737-O0402	f116r	f116r.5	6	lkain	kain	H4	MIDDLE	SCALAR	II	0	1	1	PRIOR_CLOSE_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	2	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0080	G743-R0080	G739-D0080	G738-P0080	G737-O0412	f116r	f116r.27	7	lkain	kain	H4	MIDDLE	SCALAR	II	2	1	3	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R2	1	1	orain	AMOUNT|MATERIAL	0	0	0	L2@5:orain:AMOUNT|MATERIAL	L2 orain=Drogenportion II [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	QUANTITY_OR_PART	1	L2@5:orain:AMOUNT|MATERIAL	QUANTITY_OR_PART	1	QUANTITY_OR_PART	3	DESCRIPTIVE_MATERIA	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	2	2	2	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	AMBIGUOUS_BOUND_FIELD	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Mengen-/Teilfeld: Bezugsstoff offen; Marker=Menge; Träger=Stoff; Wert=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0081	G743-R0081	G739-D0081	G738-P0081	G737-O0416	f116r	f116r.29	7	lkain	kain	H4	MIDDLE	SCALAR	II	2	5	7	STRICT_INITIAL_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R5	1	2	chl|keedy	CLOSE|DRY|HOT|PROCESS|VALUE	0	0	0	L2@5:chl:DRY|PROCESS|R5@12:keedy:CLOSE|HOT|VALUE	L2 chl=trocknen [DRY|PROCESS;W3_SOLID_WORKING_THEORY] || R5 keedy=heiß am Ende des Grades, abgeschlossen [CLOSE|HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_PROCESS	2	L2@5:chl:DRY|PROCESS|R5@12:keedy:CLOSE|HOT|VALUE	PRESCRIPTIVE_PROCESS	1	PRESCRIPTIVE_PROCESS	2	PRESCRIPTIVE_PROCESS	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	2	2	2	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	Rezeptanweisung: Stoff offen; Vorgang belegt; Bedingung=heiß+trocken; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Rezeptanweisung: Stoff offen; Vorgang belegt; Bedingung=heiß+trocken; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0082	G743-R0082	G739-D0082	G738-P0082	G737-O0424	f116r	f116r.36	5	lkain	kain	H4	MIDDLE	SCALAR	II	2	5	7	NEXT_TARGET_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0083	G743-R0083	G739-D0083	G738-P0083	G737-O0569	f76r	f76r.9	12	lkain	kain	H4	MIDDLE	SCALAR	II	2	1	3	NEXT_TARGET_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	QUANTITY_OR_PART	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	8	5	1	6	4	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe II; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0084	G743-R0084	G739-D0084	G738-P0084	G737-O0572	f76r	f76r.17	6	lkain	kain	H4	MIDDLE	SCALAR	II	5	1	6	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R1	0	1	qeeey	PASS|VALUE	0	0	0	L2@4:qeeey:PASS|VALUE	L2 qeeey=die vorstehende Behandlung bis zur letzten Stufe führen und abschließen [PASS|VALUE;W2_PROVISIONAL_WORKING]	0	NONE	PRESCRIPTIVE_PROCESS	0	NONE	OPEN	1	PRESCRIPTIVE_PROCESS	1	PRESCRIPTIVE_PROCESS	1	chckh	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	3	3	3	2	2	2	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	0	0	0	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_PASS_CONTENT	Zutat-/Verarbeitungsinhalt offen	Verarbeitungsfeld: Stoff offen; Prozessabschnitt belegt; Bedingung=offen; Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe II; Dimension offen ⟦Verarbeitungsfeld: Stoff offen; Prozessabschnitt belegt; Bedingung=offen; Ziel=Skala/Stufe II; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0085	G743-R0085	G739-D0085	G738-P0085	G737-O0628	f78r	f78r.32	6	lkain	kain	H4	MIDDLE	SCALAR	II	1	1	2	PRIOR_CLOSE_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R1	1	2	dalky|ykeedy	AMOUNT|CLOSE|HOT|MATERIAL|PROCESS|VALUE	0	0	0	L1@5:dalky:AMOUNT|HOT|MATERIAL|PROCESS|R1@7:ykeedy:CLOSE|HOT|VALUE	L1 dalky=Rohdroge I abmessen und leicht erhitzen [AMOUNT|HOT|MATERIAL|PROCESS;W2_PROVISIONAL_WORKING] || R1 ykeedy=Eintrag: heiß am Gradende, abgeschlossen [CLOSE|HOT|VALUE;W2_PROVISIONAL_WORKING]	0	NONE	PRESCRIPTIVE_RECIPE	0	NONE	OPEN	2	PRESCRIPTIVE_RECIPE	3	PRESCRIPTIVE_RECIPE	0	NONE	OPEN_SCALAR_CONFLICT	MATERIAL	Skalarstufe II des Materials; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	6	5	6	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	0	0	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff; Mengenmarker=vorhanden; Bedingung=heiß; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II des Materials; Dimension offen ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff; Mengenmarker=vorhanden; Bedingung=heiß; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0086	G743-R0086	G739-D0086	G738-P0086	G737-O0646	f79r	f79r.23	5	lkain	kain	H4	MIDDLE	SCALAR	II	4	1	5	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R1	1	1	shear	MOIST|PART|PROCESS|VALUE	0	0	0	L3@2:shear:MOIST|PART|PROCESS|VALUE	L3 shear=erste Fraktion bis zur Mittelstufe einweichen [MOIST|PART|PROCESS|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	1	L3@2:shear:MOIST|PART|PROCESS|VALUE	PRESCRIPTIVE_RECIPE	0	OPEN	1	PRESCRIPTIVE_RECIPE	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	6	5	6	3	3	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Teil/Portion; Mengenmarker=nicht belegt; Bedingung=feucht/eingeweicht; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Skalarstufe II; Dimension offen ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Teil/Portion; Mengenmarker=nicht belegt; Bedingung=feucht/eingeweicht; Ziel=Skala/Stufe II; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0087	G743-R0087	G739-D0087	G738-P0087	G737-O0673	f80r	f80r.51	10	lkain	kain	H4	MIDDLE	SCALAR	II	5	1	6	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	otaly	MATERIAL|PREPARATION	0	0	0	L3@7:otaly:MATERIAL|PREPARATION	L3 otaly=Rohstoff-I-Ansatz leicht kühlen und abschließen [MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	MATERIA_OR_INGREDIENT	1	L3@7:otaly:MATERIAL|PREPARATION	MATERIA_OR_INGREDIENT	0	OPEN	1	MATERIA_OR_INGREDIENT	1	cheoly	OPEN_SCALAR	OPEN	Skalarstufe II; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	1	1	1	0	0	0	0	0	F1_SINGLE_CONTEXT	0	1	0	1	0	AMBIGUOUS_RECORD_CHANNEL	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Stoff+Zubereitung; Skala/Stufe II; Evidenz=Einzelkontext	Skalarstufe II; Dimension offen ⟦VORLÄUFIG: Stoff-/Zutatfeld: Beschreibungs- oder Rezeptkanal offen; Träger=Stoff+Zubereitung; Skala/Stufe II; Evidenz=Einzelkontext⟧	0
