held_page	global_running_event_id	source_event_id	surface	component_recipe	atom_count	other_surface_pages	other_recipe_pages	unsupported_atoms	unsupported_portable_atoms	unsupported_local_atoms	adjacent_pair_count	supported_adjacent_pair_count	unsupported_adjacent_pairs	longest_other_page_span_max4	leave_one_page_replay_class
f67r2	G407-E1011	P912-E1922	oaiin	O+AIIN	2	f55v	f55v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1012	P912-E1923	okol	OK+OL	2	f1r|f24v|f71v|f88r|f88v	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f71v|f77r|f81r|f83r|f88r|f88v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1013	P912-E1924	ar	AR	1	f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1014	P912-E1925	olar	OL+AR	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f67r2	G407-E1015	P912-E1926	yshey	Y+SH+E+Y	4	f1r|f76r|f81v	f1r|f76r|f81v	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1016	P912-E1927	qokeeody	OK+EE+O+D_ADDR+Y	5	NONE	f72r	NONE	NONE	NONE	4	4	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f67r2	G407-E1017	P912-E1928	cheos	CH+E+O+S	4	f88r|f88v|f89r	f88r|f88v|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1018	P912-E1929	oeeos	O+EE+O+S	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f67r2	G407-E1019	P912-E1930	qockhy	CARRIER_Q+O+CH+K+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f67r2	G407-E1020	P912-E1931	chos	CH+O+S	3	f56r|f89r	f56r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1021	P912-E1932	aiin	AIIN	1	f10r|f55v|f56r|f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1022	P912-E1933	okeeody	OK+EE+O+D_ADDR+Y	5	f72r	f72r	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1023	P912-E1934	qokoaiin	OK+O+AIIN	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f67r2	G407-E1024	P912-E1935	odain	O+D_ADDR+AIN	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f67r2	G407-E1025	P912-E1936	ar	AR	1	f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1026	P912-E1937	air	AIR	1	f72r|f89r	f72r|f89r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f67r2	G407-E1027	P912-E1938	ay	A_ADDR+Y	2	NONE	f75r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f68r1	G407-E1028	P912-E1939	shokchy	SH+OK+CH+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1029	P912-E1940	chteey	CH+T+EE+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1030	P912-E1941	choteey	CH+OT+EE+Y	4	f72r	f72r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1031	P912-E1942	cphol	CH+P+OL	3	f88r	f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1032	P912-E1943	cheor	CH+E+O+R	4	f71v|f72r|f76r|f82r|f88r|f88v|f89r	f71v|f72r|f76r|f82r|f88r|f88v|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1033	P912-E1944	opcheeol	O+P+CH+EE+OL	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1034	P912-E1945	otor	OT+OR	2	f10r|f71v|f83r	f10r|f71v|f83r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1035	P912-E1946	choctheeey	CH+O+CH+T+EEE+Y	6	NONE	NONE	NONE	NONE	NONE	5	5	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1036	P912-E1947	okchoal	OK+CH+O+AL	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1037	P912-E1948	tochso	T+O+CH+S+O	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1038	P912-E1949	otchl	OT+CH+L	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1039	P912-E1950	qokeeedy	OK+EEE+DY	3	f82r	f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1040	P912-E1951	cheey	SH+EE+Y	3	f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1041	P912-E1952	cheeteey	CH+EE+T+EE+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1042	P912-E1953	yteody	Y+T+E+O+DY	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1043	P912-E1954	chpor	CH+P+OR	3	NONE	f17r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f68r1	G407-E1044	P912-E1955	cheokorchey	CH+E+O+K+OR+CH+E+Y	8	NONE	NONE	NONE	NONE	NONE	7	7	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1045	P912-E1956	chod	CH+O+D_ADDR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1046	P912-E1957	ykor	Y+K+OR	3	f13r|f67r2	f13r|f67r2	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1047	P912-E1958	shey	SH+E+Y	3	f11r|f13r|f1r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f11r|f13r|f1r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1048	P912-E1959	qocheey	CARRIER_Q+O+CH+EE+Y	5	f89r	f89r	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1049	P912-E1960	chokal	OK+AL	2	f72r	f18r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1050	P912-E1961	okeey	OK+EE+Y	3	f1r|f71v|f72r|f75r|f76r|f81r|f81v|f89r	f1r|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1051	P912-E1962	ror	R+OR	2	f75r	f75r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1052	P912-E1963	eckhear	E+CH+K+E+AR	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1053	P912-E1964	daram	DA+R+A_ADDR+AM_ADDR	4	f17r	f17r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1054	P912-E1965	dchor	D_ADDR+CH+OR	3	f13r|f24v	f13r|f24v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1055	P912-E1966	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f68r1	G407-E1056	P912-E1967	yky	Y+K+Y	3	NONE	f13r|f17r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f68r1	G407-E1057	P912-E1968	dary	DA+R+Y	3	f18r|f55v|f77r	f18r|f55v|f77r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f68r1	G407-E1058	P912-E1969	chkchykoly	CH+K+CH+Y+K+OL+Y	7	NONE	NONE	NONE	NONE	NONE	6	6	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1059	P1003-E0558	osheo	O+SH+E+O	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1060	P1003-E0559	parar	P+AR+AR	3	NONE	f72r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f71v	G407-E1061	P1003-E0560	oteeodaiin	OT+EE+O+D_ADDR+AIIN	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1062	P1003-E0561	she	SH+E	2	f1r	f1r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1063	P1003-E0562	ateey	A_ADDR+T+EE+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1064	P1003-E0563	daiin	AIIN	1	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1065	P1003-E0564	oteokeey	OT+E+O+K+EE+Y	6	NONE	f72r	NONE	NONE	NONE	5	5	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f71v	G407-E1066	P1003-E0565	dal	AL	1	f18r|f1r|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1067	P1003-E0566	al	AL	1	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1068	P1003-E0567	oteey	OT+EE+Y	3	f1r|f72r|f76r|f81r|f82r	f1r|f72r|f75r|f76r|f77r|f81r|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1069	P1003-E0568	teey	T+EE+Y	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1070	P1003-E0569	dy	Y	1	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1071	P1003-E0570	otchy	OT+CH+Y	3	f17r|f56r|f76r	f17r|f56r|f76r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1072	P1003-E0571	keey	K+EE+Y	3	f1r|f56r|f72r|f76r|f89r	f1r|f56r|f72r|f76r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1073	P1003-E0572	sheeo	SH+EE+O	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1074	P1003-E0573	ochey	O+CH+E+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1075	P1003-E0574	chey	Y	1	f18r|f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1076	P1003-E0575	otcheodal	OT+CH+E+O+D_ADDR+AL	6	NONE	NONE	NONE	NONE	NONE	5	5	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1077	P1003-E0576	sheealody	SH+EE+AL+O+DY	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1078	P1003-E0577	cheol	CH+E+O+L	4	f24v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	f24v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1079	P1003-E0578	otar	OT+AR	2	f10r|f55v|f72r|f75r|f76r|f81r|f81v|f95v	f10r|f55v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1080	P1003-E0579	okam	OK+AM_ADDR	2	f24v	f24v|f75r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1081	P1003-E0580	oteodar	OT+E+O+D_ADDR+AR	5	f72r	f72r	NONE	NONE	NONE	4	4	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1082	P1003-E0581	chpchy	CH+P+CH+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1083	P1003-E0582	ar	AR	1	f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1084	P1003-E0583	al	AL	1	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1085	P1003-E0584	aiin	AIIN	1	f10r|f55v|f56r|f67r2|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1086	P1003-E0585	oteoshar	OT+E+O+SH+AR	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1087	P1003-E0586	okeodaly	OK+E+O+D_ADDR+AL+Y	6	f72r	f72r	NONE	NONE	NONE	5	5	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1088	P1003-E0587	oteey	OT+EE+Y	3	f1r|f72r|f76r|f81r|f82r	f1r|f72r|f75r|f76r|f77r|f81r|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1089	P1003-E0588	teeey	T+EEE+Y	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1090	P1003-E0589	oteey	OT+EE+Y	3	f1r|f72r|f76r|f81r|f82r	f1r|f72r|f75r|f76r|f77r|f81r|f82r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1091	P1003-E0590	keor	K+E+OR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1092	P1003-E0591	or	OR	1	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1093	P1003-E0592	arol	AR+OL	2	f77r|f81r	f77r|f81r|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1094	P1003-E0593	cheols	CH+E+O+L+S	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1095	P1003-E0594	okaikaly	OK+A_ADDR+IIN+K+AL+Y	6	NONE	NONE	NONE	NONE	NONE	5	4	IIN+K	3	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f71v	G407-E1096	P1003-E0611	chal	CH+AL	2	f1r|f56r|f72r|f75r|f76r|f81v	f1r|f56r|f72r|f75r|f76r|f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1097	P1003-E0612	oteeos	OT+EE+O+S_ADDR	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1098	P1003-E0613	al	AL	1	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1099	P1003-E0614	sheky	SH+E+K+Y	4	f1r|f82r	f1r|f82r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1100	P1003-E0615	okalar	OK+AL+AR	3	NONE	NONE	NONE	NONE	NONE	2	1	AL+AR	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f71v	G407-E1101	P1003-E0616	ar	AR	1	f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1102	P1003-E0617	okeo	OK+E+O	3	f67r2|f72r|f89r	f67r2|f72r|f88v|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1103	P1003-E0618	dar	D_ADDR+AR	2	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1104	P1003-E0619	oty	OT+Y	2	f56r|f75r|f76r|f81r|f95v	f10r|f11r|f13r|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1105	P1003-E0620	oto	OT+O	2	NONE	f72r	NONE	NONE	NONE	1	1	NONE	2	EXACT_RECIPE_FROM_OTHER_PAGE
f71v	G407-E1106	P1003-E0621	kaiin	K+AIIN	2	f1r|f81r|f81v	f1r|f81r|f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1107	P1003-E0622	chey	Y	1	f18r|f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1108	P1003-E0623	tal	T+AL	2	f77r|f83r	f77r|f83r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1109	P1003-E0624	otchr	OT+CH+R	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1110	P1003-E0625	chtos	CH+T+O+S	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1111	P1003-E0626	cheor	CH+E+O+R	4	f68r1|f72r|f76r|f82r|f88r|f88v|f89r	f68r1|f72r|f76r|f82r|f88r|f88v|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1112	P1003-E0627	shepchol	SH+E+P+CH+OL	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1113	P1003-E0628	otor	OT+OR	2	f10r|f68r1|f83r	f10r|f68r1|f83r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1114	P1003-E0629	sheo	SH+E+O	3	f1r|f88v|f89r	f1r|f88v|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1115	P1003-E0630	shopcho	SH+O+P+CH+O	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1116	P1003-E0631	ar	AR	1	f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1117	P1003-E0632	aly	AL+Y	2	f72r|f75r	f72r|f75r|f76r|f77r|f81r|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1118	P1003-E0633	okeo	OK+E+O	3	f67r2|f72r|f89r	f67r2|f72r|f88v|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1119	P1003-E0634	cheey	SH+EE+Y	3	f68r1|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1120	P1003-E0635	otal	OT+AL	2	f76r|f83r|f95v	f72r|f76r|f77r|f81r|f82r|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1121	P1003-E0636	al	AL	1	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f71v	G407-E1122	P1003-E0637	shldy	SH+L+DY	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f71v	G407-E1123	P1003-E0638	otaly	OT+AL+Y	3	f72r	f72r|f76r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
