held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f67r2	am	2	1	AM_ADDR	f10r|f24v|f55v|f72r|f75r|f95v	f10r|f24v|f55v|f72r|f75r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	amy	1	1	AM_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ar	5	1	AR	f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	ay	1	1	A_ADDR+Y	NONE	f75r	PAGE_PRIVATE	CROSS_PAGE
f67r2	chedaiin	1	1	CHD+AIIN	f72r|f77r|f83r|f95v	f72r|f77r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	chekody	1	1	CH+K+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	cheos	1	1	CH+E+O+S	f88r|f88v|f89r	f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	chocfhy	1	1	CH+O+CH+LOCAL_CHAR_F+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f67r2	choeea	1	1	CH+O+EE+A_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	choer	1	1	CH+O+E+R	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	chol	1	1	OL	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	chos	2	1	CH+O+S	f56r|f89r	f56r|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	dadaiin	1	1	DA+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	daiin	3	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	dain	1	1	AIN	f10r|f11r|f18r|f1r|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	f10r|f11r|f18r|f1r|f55v|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	dal	1	1	AL	f18r|f1r|f56r|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	dar	1	1	D_ADDR+AR	f10r|f13r|f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	doiin	1	1	D_ADDR+O+IIN	f13r	f13r	CROSS_PAGE	CROSS_PAGE
f67r2	dokan	1	1	D_ADDR+OK+AN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	dosar	1	1	D_ADDR+O+S+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	dy	3	1	Y	f10r|f11r|f13r|f18r|f24v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	es	1	1	E+S	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f67r2	giin	1	1	LOCAL_CHAR_G+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	oaiin	1	1	O+AIIN	f55v	f55v	CROSS_PAGE	CROSS_PAGE
f67r2	ochol	1	1	O+OL	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f67r2	ockhy	1	1	O+CH+K+Y	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f67r2	octhole	1	1	O+CH+T+OL+E	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	odaeiin	1	1	O+DA+E+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	odaiiin	1	1	O+DA+LOCAL_CHAR_I+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	odain	1	1	O+D_ADDR+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	odal	1	1	O+DA+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	odas	1	1	O+DA+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	oear	1	1	O+E+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	oeeos	1	1	O+EE+O+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	oekain	1	1	O+E+K+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ofar	1	1	O+LOCAL_CHAR_F+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ofydy	1	1	O+LOCAL_CHAR_F+Y+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	og	1	1	O+G_LABEL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	oiin	1	1	O+IIN	f13r|f1r|f72r|f81v	f13r|f1r|f72r|f76r|f77r|f81v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	okeeody	1	1	OK+EE+O+D_ADDR+Y	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f67r2	okeo	1	1	OK+E+O	f71v|f72r|f89r	f71v|f72r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	okey	1	1	OK+E+Y	f75r|f76r|f82r|f89r	f75r|f76r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	okoes	1	1	OK+O+E+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	okol	2	1	OK+OL	f1r|f24v|f71v|f88r|f88v	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f71v|f77r|f81r|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	olar	1	1	OL+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	oldy	1	1	OL+DY	f13r|f55v|f75r|f76r|f81v|f83r|f88r|f89r	f13r|f18r|f55v|f75r|f76r|f81v|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	olol	1	1	OL+OL	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f67r2	oly	1	1	OL+Y	f72r|f75r|f76r|f81r|f82r	f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	oparchy	1	1	O+P+AR+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	opodchol	1	1	O+P+O+D_ADDR+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	or	1	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	oraly	1	1	OR+AL+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f67r2	os	2	1	OS	f10r|f1r|f55v|f72r	f10r|f1r|f55v|f72r	CROSS_PAGE	CROSS_PAGE
f67r2	otchey	1	1	OT+Y	f56r|f72r|f83r	f10r|f11r|f13r|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	otoldos	1	1	OT+OL+D_ADDR+O+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qeykeey	1	1	CARRIER_Q+E+Y+K+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qkoy	1	1	CARRIER_Q+K+O+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qockhy	1	1	CARRIER_Q+O+CH+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qofair	1	1	CARRIER_Q+O+LOCAL_CHAR_F+AIR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qokeeody	1	1	OK+EE+O+D_ADDR+Y	NONE	f72r	PAGE_PRIVATE	CROSS_PAGE
f67r2	qokeochy	1	1	OK+E+O+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qokoaiin	1	1	OK+O+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	qopchy	1	1	O+P+Y	f13r	f13r|f76r	CROSS_PAGE	CROSS_PAGE
f67r2	qsg	1	1	CARRIER_Q+S+G_LABEL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	r	1	1	R	f1r|f24v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	f1r|f24v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	s	1	1	S	f11r|f13r|f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f13r|f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	saiin	1	1	S+AIIN	f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v|f89r	f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	sain	1	1	S+AIN	f17r|f24v|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	f17r|f24v|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	sal	1	1	S+AL	f72r|f75r|f76r|f77r|f81v|f82r	f72r|f75r|f76r|f77r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f67r2	salsain	1	1	S+AL+S+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	saral	1	1	S+AR+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	shees	1	1	SH+EE+S	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f67r2	sheody	1	1	SH+E+O+D_ADDR+Y	f88v|f89r|f95v	f72r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	sodar	1	1	S+O+DA+R	f77r	f77r	CROSS_PAGE	CROSS_PAGE
f67r2	soeey	1	1	S+O+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	sor	1	1	S+OR	f10r|f75r|f76r|f81r|f83r	f10r|f72r|f75r|f76r|f81r|f83r	CROSS_PAGE	CROSS_PAGE
f67r2	soraiir	1	1	S+OR+AIIN+R	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	sosho	1	1	S+O+SH+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	sshey	1	1	S+SH+E+Y	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f67r2	sy	1	1	Y	f1r|f75r|f83r|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	todaiin	1	1	T+O+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	y	1	1	Y	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f72r|f76r|f77r|f81r|f81v|f88v|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f67r2	ycheody	1	1	Y+CH+E+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ydaiin	2	1	Y+D_ADDR+AIIN	f18r|f24v|f89r	f18r|f24v|f89r	CROSS_PAGE	CROSS_PAGE
f67r2	ydam	1	1	Y+DA+AM_ADDR	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f67r2	ydchos	1	1	Y+D_ADDR+CH+O+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ydoly	1	1	Y+D_ADDR+OL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	yekees	1	1	Y+E+K+EE+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ykchey	2	1	Y+K+CH+E+Y	f88v	f88v	CROSS_PAGE	CROSS_PAGE
f67r2	ykoaiin	1	1	Y+K+O+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ykor	1	1	Y+K+OR	f13r|f68r1	f13r|f68r1	CROSS_PAGE	CROSS_PAGE
f67r2	ypair	1	1	Y+P+AIR	NONE	f17r	PAGE_PRIVATE	CROSS_PAGE
f67r2	yshey	1	1	Y+SH+E+Y	f1r|f76r|f81v	f1r|f76r|f81v	CROSS_PAGE	CROSS_PAGE
f67r2	ytalchos	1	1	Y+T+AL+CH+O+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	yteoor	1	1	Y+T+E+O+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	yteos	1	1	Y+T+E+O+S_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	yto	1	1	Y+T+O	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f67r2	ytody	1	1	Y+T+O+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ytoeopchey	1	1	Y+T+O+E+O+P+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f67r2	ytor	1	1	Y+T+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	cheeteey	1	1	CH+EE+T+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	cheey	1	1	SH+EE+Y	f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f68r1	cheokorchey	1	1	CH+E+O+K+OR+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	cheor	1	1	CH+E+O+R	f71v|f72r|f76r|f82r|f88r|f88v|f89r	f71v|f72r|f76r|f82r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f68r1	chkchykoly	1	1	CH+K+CH+Y+K+OL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	choctheeey	1	1	CH+O+CH+T+EEE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	chod	1	1	CH+O+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	chokal	1	1	OK+AL	f72r	f18r|f55v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f68r1	choteey	1	1	CH+OT+EE+Y	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f68r1	chpor	1	1	CH+P+OR	NONE	f17r	PAGE_PRIVATE	CROSS_PAGE
f68r1	chteey	1	1	CH+T+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	cphol	1	1	CH+P+OL	f88r	f88r	CROSS_PAGE	CROSS_PAGE
f68r1	daram	1	1	DA+R+A_ADDR+AM_ADDR	f17r	f17r	CROSS_PAGE	CROSS_PAGE
f68r1	dary	1	1	DA+R+Y	f18r|f55v|f77r	f18r|f55v|f77r	CROSS_PAGE	CROSS_PAGE
f68r1	dchor	1	1	D_ADDR+CH+OR	f13r|f24v	f13r|f24v	CROSS_PAGE	CROSS_PAGE
f68r1	eckhear	1	1	E+CH+K+E+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	okaiiin	1	1	OK+A_ADDR+LOCAL_CHAR_I+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	okchoal	1	1	OK+CH+O+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	okeey	1	1	OK+EE+Y	f1r|f71v|f72r|f75r|f76r|f81r|f81v|f89r	f1r|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f68r1	opcheeol	1	1	O+P+CH+EE+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	otchl	1	1	OT+CH+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	otor	1	1	OT+OR	f10r|f71v|f83r	f10r|f71v|f83r	CROSS_PAGE	CROSS_PAGE
f68r1	qocheey	1	1	CARRIER_Q+O+CH+EE+Y	f89r	f89r	CROSS_PAGE	CROSS_PAGE
f68r1	qokeeedy	1	1	OK+EEE+DY	f82r	f82r	CROSS_PAGE	CROSS_PAGE
f68r1	ror	1	1	R+OR	f75r	f75r	CROSS_PAGE	CROSS_PAGE
f68r1	shey	1	1	SH+E+Y	f11r|f13r|f1r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f11r|f13r|f1r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f68r1	shokchy	1	1	SH+OK+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	tochso	1	1	T+O+CH+S+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f68r1	ykor	1	1	Y+K+OR	f13r|f67r2	f13r|f67r2	CROSS_PAGE	CROSS_PAGE
f68r1	yky	1	1	Y+K+Y	NONE	f13r|f17r	PAGE_PRIVATE	CROSS_PAGE
f68r1	yteody	1	1	Y+T+E+O+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	aiin	1	1	AIIN	f10r|f55v|f56r|f67r2|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	al	4	1	AL	f55v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	aly	1	1	AL+Y	f72r|f75r	f72r|f75r|f76r|f77r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f71v	ar	3	1	AR	f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f89r|f95v	f10r|f1r|f55v|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	arol	1	1	AR+OL	f77r|f81r	f77r|f81r|f89r	CROSS_PAGE	CROSS_PAGE
f71v	ateey	1	1	A_ADDR+T+EE+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	chal	1	1	CH+AL	f1r|f56r|f72r|f75r|f76r|f81v	f1r|f56r|f72r|f75r|f76r|f81v	CROSS_PAGE	CROSS_PAGE
f71v	cheekaiin	1	1	CH+K+EE+K+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	cheey	1	1	SH+EE+Y	f68r1|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f71v	cheol	1	1	CH+E+O+L	f24v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	f24v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f71v	cheols	1	1	CH+E+O+L+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	cheor	1	1	CH+E+O+R	f68r1|f72r|f76r|f82r|f88r|f88v|f89r	f68r1|f72r|f76r|f82r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f71v	chey	2	1	Y	f18r|f1r|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	chkeeal	1	1	CH+K+EE+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	chpchy	1	1	CH+P+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	chtos	1	1	CH+T+O+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	daiin	1	1	AIIN	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	dal	1	1	AL	f18r|f1r|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	dar	2	1	D_ADDR+AR	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	dy	1	1	Y	f10r|f11r|f13r|f18r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	kaiin	1	1	K+AIIN	f1r|f81r|f81v	f1r|f81r|f81v	CROSS_PAGE	CROSS_PAGE
f71v	kal	1	1	K+AL	f55v|f75r|f76r	f55v|f75r|f76r	CROSS_PAGE	CROSS_PAGE
f71v	keey	1	1	K+EE+Y	f1r|f56r|f72r|f76r|f89r	f1r|f56r|f72r|f76r|f89r	CROSS_PAGE	CROSS_PAGE
f71v	keor	1	1	K+E+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	ochey	1	1	O+CH+E+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	okaiin	1	1	OK+AIIN	f17r|f1r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f88r|f95v	f17r|f1r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	okaikaly	1	1	OK+A_ADDR+IIN+K+AL+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	okal	1	1	OK+AL	f18r|f55v|f72r|f75r|f76r|f81r|f81v|f82r|f95v	f18r|f55v|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	okalar	1	1	OK+AL+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	okam	1	1	OK+AM_ADDR	f24v	f24v|f75r	CROSS_PAGE	CROSS_PAGE
f71v	okchor	1	1	OK+CH+OR	f13r	f13r|f18r	CROSS_PAGE	CROSS_PAGE
f71v	okeey	1	1	OK+EE+Y	f1r|f68r1|f72r|f75r|f76r|f81r|f81v|f89r	f1r|f56r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	okeo	2	1	OK+E+O	f67r2|f72r|f89r	f67r2|f72r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f71v	okeodaly	1	1	OK+E+O+D_ADDR+AL+Y	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f71v	okeosar	1	1	OK+E+O+S+AR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	okol	1	1	OK+OL	f1r|f24v|f67r2|f88r|f88v	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f77r|f81r|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f71v	or	1	1	OR	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	osheo	1	1	O+SH+E+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	otaiin	1	1	OT+AIIN	f72r|f83r	f72r|f77r|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	otal	1	1	OT+AL	f76r|f83r|f95v	f72r|f76r|f77r|f81r|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	otaly	1	1	OT+AL+Y	f72r	f72r|f76r	CROSS_PAGE	CROSS_PAGE
f71v	otar	1	1	OT+AR	f10r|f55v|f72r|f75r|f76r|f81r|f81v|f95v	f10r|f55v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f71v	otcheodal	1	1	OT+CH+E+O+D_ADDR+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	otchr	1	1	OT+CH+R	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f71v	otchy	1	1	OT+CH+Y	f17r|f56r|f76r	f17r|f56r|f76r	CROSS_PAGE	CROSS_PAGE
f71v	oteeodaiin	1	1	OT+EE+O+D_ADDR+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
