cell_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	current_semantic_value_de	v99r6_spoken_cell_de	integration_class	authority_id	authority_reading_id	authority_score_0_100_not_probability	authority_confidence_level	authority_semantic_scope	authority_global_export_scope	grade_policy_id	formal_stage	workflow_closure	modality_class	practical_unit_layer	practical_unit_id	practical_unit_role	practical_render_once_de	practical_source_positions	practical_source_surfaces	semantic_changed_from_v48	spoken_changed_from_semantic	final_changed_from_v48	component_relation_credit
G733-C00876	f103r	f103r.30	5	shedy	feucht in der Mitte des Grades, abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0099	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T002	MIDDLE	CLOSED	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	f103r.30:5	shedy	0	1	1	0
G733-C00877	f103r	f103r.30	6	chpchy	[chpchy:?]	[chpchy:?]	[chpchy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chpchy:?]	f103r.30:6	chpchy	0	0	0	0
G733-C00878	f103r	f103r.30	7	opchedy	vollständig getrocknetes Pulverpräparat	vollständig getrocknetes Pulverpräparat	vollständig getrocknetes Pulverpräparat	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	opchedy#GLOBAL	opchedy#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig getrocknetes Pulverpräparat	f103r.30:7	opchedy	0	0	0	0
G733-C00879	f103r	f103r.30	8	oteeykshy	[oteeykshy:?]	[oteeykshy:?]	[oteeykshy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[oteeykshy:?]	f103r.30:8	oteeykshy	0	0	0	0
G733-C00880	f103r	f103r.30	9	chdaly	trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	trockener abgewogener Rohstoffposten I am Gradanfang, Grundform	leicht getrockneter abgewogener Rohstoffposten I, Grundform	GDT732_GLOBAL_SPOKEN_OVERLAY	chdaly#GLOBAL	chdaly#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	BEGIN	OPEN	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht getrockneter abgewogener Rohstoffposten I, Grundform	f103r.30:9	chdaly	1	1	1	0
G733-C00881	f103r	f103r.31	1	soiin	Samen/Saatgutzubereitung, Form III	Samenzubereitung, Form III	Samenzubereitung, Form III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	soiin#GLOBAL	soiin#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samenzubereitung, Form III	f103r.31:1	soiin	1	0	1	0
G733-C00882	f103r	f103r.31	2	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f103r.31:2	chol	0	0	0	0
G733-C00883	f103r	f103r.31	3	kaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	kaiin#GLOBAL	kaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	f103r.31:3	kaiin	0	0	0	0
G733-C00884	f103r	f103r.31	4	chal	Rohstoffklasse I, trocken am Gradanfang	Rohstoffklasse I, trocken am Gradanfang	Rohstoffklasse I; leicht getrocknet	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0100	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T030	BEGIN	OPEN	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht getrocknet	f103r.31:4	chal	0	1	1	0
G733-C00885	f103r	f103r.31	5	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	f103r.31:5	okaiin	0	0	0	0
G733-C00886	f103r	f103r.31	6	shckhy	Arzneikompositum: feucht, Gradanfang	Arzneikompositum: feucht, Gradanfang	leicht angefeuchtetes Arzneikompositum	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0101	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T027	BEGIN	OPEN	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht angefeuchtetes Arzneikompositum	f103r.31:6	shckhy	0	1	1	0
G733-C00887	f103r	f103r.31	7	qokal	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I; leicht erhitzt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0102	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T007	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht erhitzt	f103r.31:7	qokal	0	1	1	0
G733-C00888	f103r	f103r.31	8	shdar	[shdar:?]	[shdar:?]	[shdar:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shdar:?]	f103r.31:8	shdar	0	0	0	0
G733-C00889	f103r	f103r.31	9	shchdy	[shchdy:?]	[shchdy:?]	[shchdy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shchdy:?]	f103r.31:9	shchdy	0	0	0	0
G733-C00890	f103r	f103r.31	10	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	f103r.31:10	okaiin	0	0	0	0
G733-C00891	f103r	f103r.31	11	chty	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	trocken-kalt, Anfangsstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0103	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T045	BEGIN	OPEN	TROCKEN>KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken-kalt, Anfangsstufe	f103r.31:11	chty	0	1	1	0
G733-C00892	f103r	f103r.32	1	okeey	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	vollständig erhitzter Ansatz	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0104	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T010	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz	f103r.32:1	okeey	0	1	1	0
G733-C00893	f103r	f103r.32	2	shedy	feucht in der Mitte des Grades, abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0105	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T002	MIDDLE	CLOSED	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	f103r.32:2	shedy	0	1	1	0
G733-C00894	f103r	f103r.32	3	qokedy	heiß in der Mitte des Grades, abgeschlossen	heiß in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe erhitzt; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0106	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T005	MIDDLE	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzt; abgeschlossen	f103r.32:3	qokedy	0	1	1	0
G733-C00895	f103r	f103r.32	4	qokal	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I; leicht erhitzt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0107	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T007	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht erhitzt	f103r.32:4	qokal	0	1	1	0
G733-C00896	f103r	f103r.32	5	shety	feucht-kalt ansetzen	feucht-kalt ansetzen	feucht-kalt ansetzen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	shety#GLOBAL	shety#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feucht-kalt ansetzen	f103r.32:5	shety	0	0	0	0
G733-C00897	f103r	f103r.32	6	otedy	kalter Ansatz in der Mitte des Grades, abgeschlossen	kalter Ansatz in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0108	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T012	MIDDLE	CLOSED	KALT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	f103r.32:6	otedy	0	1	1	0
G733-C00898	f103r	f103r.32	7	shcthy	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	f103r.32:7	shcthy	0	0	0	0
G733-C00899	f103r	f103r.32	8	oraiin	Portion III	drei Portionen	drei Portionen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oraiin#GLOBAL	oraiin#GLOBAL	68	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	drei Portionen	f103r.32:8	oraiin	1	0	1	0
G733-C00900	f103r	f103r.33	1	qokeey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokeey#GLOBAL	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f103r.33:1	qokeey	0	1	1	0
G733-C00901	f103r	f103r.33	2	chechy	[chechy:?]	[chechy:?]	[chechy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chechy:?]	f103r.33:2	chechy	0	0	0	0
G733-C00902	f103r	f103r.33	3	qokey	heiß in der Mitte des Grades	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokey#GLOBAL	qokey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	MIDDLE	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe erhitzt	f103r.33:3	qokey	0	1	1	0
G733-C00903	f103r	f103r.33	4	shckhy	Arzneikompositum: feucht, Gradanfang	Arzneikompositum: feucht, Gradanfang	leicht angefeuchtetes Arzneikompositum	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0109	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T027	BEGIN	OPEN	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht angefeuchtetes Arzneikompositum	f103r.33:4	shckhy	0	1	1	0
G733-C00904	f103r	f103r.33	5	choldy	fertig getrocknete Droge	fertig getrocknete Droge	fertig getrocknete Droge	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	choldy#GLOBAL	choldy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	fertig getrocknete Droge	f103r.33:5	choldy	0	0	0	0
G733-C00905	f103r	f103r.33	6	qokal	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I; leicht erhitzt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0110	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T007	BEGIN	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht erhitzt	f103r.33:6	qokal	0	1	1	0
G733-C00906	f103r	f103r.33	7	y	; hierzu:	; hierzu:	; hierzu:	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	; hierzu:	f103r.33:7	y	0	0	0	0
G733-C00907	f103r	f103r.33	8	shedy	feucht in der Mitte des Grades, abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0111	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T002	MIDDLE	CLOSED	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	f103r.33:8	shedy	0	1	1	0
G733-C00908	f103r	f103r.33	9	yteedy	kühle hiervon vollständig ab und schließe	kühle hiervon vollständig ab und schließe	kühle hiervon vollständig ab und schließe	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kühle hiervon vollständig ab und schließe	f103r.33:9	yteedy	0	0	0	0
G733-C00909	f103r	f103r.33	10	qotail	[qotail:?]	[qotail:?]	[qotail:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qotail:?]	f103r.33:10	qotail	0	0	0	0
G733-C00910	f103r	f103r.33	11	shedy	feucht in der Mitte des Grades, abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0112	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T002	MIDDLE	CLOSED	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	f103r.33:11	shedy	0	1	1	0
G733-C00911	f103r	f103r.34	1	sheod	[sheod:?]	[sheod:?]	[sheod:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sheod:?]	f103r.34:1	sheod	0	0	0	0
G733-C00912	f103r	f103r.34	2	oshey	Ansatz bis zur mittleren Stufe eingeweicht	Ansatz bis zur mittleren Stufe eingeweicht	Ansatz bis zur mittleren Stufe eingeweicht	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	oshey#GLOBAL	oshey#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Ansatz bis zur mittleren Stufe eingeweicht	f103r.34:2	oshey	0	0	0	0
G733-C00913	f103r	f103r.34	3	cheedalaiin	[cheedalaiin:?]	[cheedalaiin:?]	[cheedalaiin:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheedalaiin:?]	f103r.34:3	cheedalaiin	0	0	0	0
G733-C00914	f103r	f103r.35	1	qoker	[qoker:?]	[qoker:?]	[qoker:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoker:?]	f103r.35:1	qoker	0	0	0	0
G733-C00915	f103r	f103r.35	2	chain	trocken, Grad II	trocken, Grad II	trocken, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken, Grad II	f103r.35:2	chain	0	0	0	0
G733-C00916	f103r	f103r.35	3	olain	Drogenstoff, Menge II	zwei Portionen Drogenstoff	zwei Portionen Drogenstoff	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	olain#GLOBAL	olain#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	zwei Portionen Drogenstoff	f103r.35:3	olain	1	0	1	0
G733-C00917	f103r	f103r.35	4	chey	trocken in der Mitte des Grades	trocken in der Mitte des Grades	bis zur Mittelstufe getrocknet	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0113	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T003	MIDDLE	OPEN	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet	f103r.35:4	chey	0	1	1	0
G733-C00918	f103r	f103r.35	5	kain	heiß, Grad II	heiß, Grad II	heiß, Grad II	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	f103r.35:5	kain	0	0	0	0
G733-C00919	f103r	f103r.35	6	sheol	feuchtes Material	feuchtes Material	feuchtes Material	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	sheol#GLOBAL	sheol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchtes Material	f103r.35:6	sheol	0	0	0	0
G733-C00920	f103r	f103r.35	7	shedain	zwei Dosen bis zur Mittelstufe eingeweichter Droge	zwei Portionen bis zur Mittelstufe eingeweichter Droge	zwei Portionen bis zur Mittelstufe eingeweichter Droge	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	shedain#GLOBAL	shedain#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	zwei Portionen bis zur Mittelstufe eingeweichter Droge	f103r.35:7	shedain	1	0	1	0
G733-C00921	f103r	f103r.35	8	qokeedy	heiß am Ende des Grades, abgeschlossen	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0114	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T004	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt; abgeschlossen	f103r.35:8	qokeedy	0	1	1	0
G733-C00922	f103r	f103r.35	9	ykeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	Eintrag: heiß am Gradende, abgeschlossen	Eintrag: vollständig erhitzt, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	ykeedy#GLOBAL	ykeedy#GLOBAL	54	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Eintrag: vollständig erhitzt, abgeschlossen	f103r.35:9	ykeedy	1	1	1	0
G733-C00923	f103r	f103r.35	10	lcheg	[lcheg:?]	[lcheg:?]	[lcheg:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lcheg:?]	f103r.35:10	lcheg	0	0	0	0
G733-C00924	f103r	f103r.36	1	okool	[okool:?]	[okool:?]	[okool:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okool:?]	f103r.36:1	okool	0	0	0	0
G733-C00925	f103r	f103r.36	2	chedy	trocken in der Mitte des Grades, abgeschlossen	trocken in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe getrocknet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0115	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T001	MIDDLE	CLOSED	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet; abgeschlossen	f103r.36:2	chedy	0	1	1	0
G733-C00926	f103r	f103r.36	3	okeedy	heißer Ansatz am Ende des Grades, abgeschlossen	heißer Ansatz am Ende des Grades, abgeschlossen	vollständig erhitzter Ansatz, abgeschlossen	GDT732_GLOBAL_SPOKEN_OVERLAY	okeedy#GLOBAL	okeedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatz, abgeschlossen	f103r.36:3	okeedy	0	1	1	0
G733-C00927	f103r	f103r.36	4	qokeedy	heiß am Ende des Grades, abgeschlossen	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0116	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T004	END	CLOSED	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt; abgeschlossen	f103r.36:4	qokeedy	0	1	1	0
G733-C00928	f103r	f103r.36	5	qokeey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	GDT732_GLOBAL_SPOKEN_OVERLAY	qokeey#GLOBAL	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	GDT732:SINGLE_DIRECT	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f103r.36:5	qokeey	0	1	1	0
G733-C00929	f103r	f103r.36	6	shdy	feucht am Anfang des Grades, abgeschlossen	feucht am Anfang des Grades, abgeschlossen	leicht angefeuchtet; abgeschlossen	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0117	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T031	BEGIN	CLOSED	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	leicht angefeuchtet; abgeschlossen	f103r.36:6	shdy	0	1	1	0
