unified_index	kind	page	local_unit	visible_id	source_position_id	surface_or_opaque_id	dictionary_or_namespace_id	literal_value_de	practical_expansion_de	provenance	blank
U561	ASTRO_GROUP	f67r2	f67r2.74	A1:G180	ASTRO_A1:G180	A1:G180	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U562	ASTRO_GROUP	f67r2	f67r2.74	A1:G181	ASTRO_A1:G181	A1:G181	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U563	ASTRO_GROUP	f67r2	f67r2.74	A1:G182	ASTRO_A1:G182	A1:G182	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 5 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U564	ASTRO_GROUP	f67r2	f67r2.74	A1:G183	ASTRO_A1:G183	A1:G183	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 6 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U565	ASTRO_GROUP	f67r2	f67r2.74	A1:G184	ASTRO_A1:G184	A1:G184	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 7 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U566	ASTRO_GROUP	f67r2	f67r2.74	A1:G185	ASTRO_A1:G185	A1:G185	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 8 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U567	ASTRO_GROUP	f67r2	f67r2.74	A1:G186	ASTRO_A1:G186	A1:G186	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 9 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U568	ASTRO_GROUP	f67r2	f67r2.74	A1:G187	ASTRO_A1:G187	A1:G187	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 10 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U569	ASTRO_GROUP	f67r2	f67r2.74	A1:G188	ASTRO_A1:G188	A1:G188	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 11 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U570	ASTRO_GROUP	f67r2	f67r2.74	A1:G189	ASTRO_A1:G189	A1:G189	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 12 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U571	ASTRO_GROUP	f67r2	f67r2.74	A1:G190	ASTRO_A1:G190	A1:G190	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 13 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U572	ASTRO_GROUP	f68r1	f68r1.1	A2:G001	ASTRO_A2:G001	A2:G001	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U573	ASTRO_GROUP	f68r1	f68r1.1	A2:G002	ASTRO_A2:G002	A2:G002	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 2 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U574	ASTRO_GROUP	f68r1	f68r1.1	A2:G003	ASTRO_A2:G003	A2:G003	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 3 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U575	ASTRO_GROUP	f68r1	f68r1.1	A2:G004	ASTRO_A2:G004	A2:G004	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 4 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U576	ASTRO_GROUP	f68r1	f68r1.1	A2:G005	ASTRO_A2:G005	A2:G005	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 5 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U577	ASTRO_GROUP	f68r1	f68r1.1	A2:G006	ASTRO_A2:G006	A2:G006	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 6 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U578	ASTRO_GROUP	f68r1	f68r1.1	A2:G007	ASTRO_A2:G007	A2:G007	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 7 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U579	ASTRO_GROUP	f68r1	f68r1.1	A2:G008	ASTRO_A2:G008	A2:G008	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 8 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U580	ASTRO_GROUP	f68r1	f68r1.1	A2:G009	ASTRO_A2:G009	A2:G009	F68_LEFT_PANEL_HEADER_NS	Etikettsegment 9 am lokalen Bildplatz	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U581	ASTRO_GROUP	f68r1	f68r1.2	A2:G010	ASTRO_A2:G010	A2:G010	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U582	ASTRO_GROUP	f68r1	f68r1.2	A2:G011	ASTRO_A2:G011	A2:G011	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 2 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U583	ASTRO_GROUP	f68r1	f68r1.2	A2:G012	ASTRO_A2:G012	A2:G012	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 3 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U584	ASTRO_GROUP	f68r1	f68r1.2	A2:G013	ASTRO_A2:G013	A2:G013	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 4 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U585	ASTRO_GROUP	f68r1	f68r1.2	A2:G014	ASTRO_A2:G014	A2:G014	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 5 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U586	ASTRO_GROUP	f68r1	f68r1.2	A2:G015	ASTRO_A2:G015	A2:G015	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 6 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U587	ASTRO_GROUP	f68r1	f68r1.2	A2:G016	ASTRO_A2:G016	A2:G016	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 7 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U588	ASTRO_GROUP	f68r1	f68r1.2	A2:G017	ASTRO_A2:G017	A2:G017	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 8 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U589	ASTRO_GROUP	f68r1	f68r1.2	A2:G018	ASTRO_A2:G018	A2:G018	F68_MIDDLE_PANEL_HEADER_NS	Etikettsegment 9 am lokalen Bildplatz	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U590	ASTRO_GROUP	f68r1	f68r1.3	A2:G019	ASTRO_A2:G019	A2:G019	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U591	ASTRO_GROUP	f68r1	f68r1.3	A2:G020	ASTRO_A2:G020	A2:G020	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 2 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U592	ASTRO_GROUP	f68r1	f68r1.3	A2:G021	ASTRO_A2:G021	A2:G021	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 3 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U593	ASTRO_GROUP	f68r1	f68r1.3	A2:G022	ASTRO_A2:G022	A2:G022	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 4 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U594	ASTRO_GROUP	f68r1	f68r1.3	A2:G023	ASTRO_A2:G023	A2:G023	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 5 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U595	ASTRO_GROUP	f68r1	f68r1.3	A2:G024	ASTRO_A2:G024	A2:G024	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 6 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U596	ASTRO_GROUP	f68r1	f68r1.3	A2:G025	ASTRO_A2:G025	A2:G025	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 7 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U597	ASTRO_GROUP	f68r1	f68r1.3	A2:G026	ASTRO_A2:G026	A2:G026	F68_RIGHT_PANEL_HEADER_NS	Etikettsegment 8 am lokalen Bildplatz	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U598	ASTRO_GROUP	f68r1	f68r1.4	A2:G027	ASTRO_A2:G027	A2:G027	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.4: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U599	ASTRO_GROUP	f68r1	f68r1.4	A2:G028	ASTRO_A2:G028	A2:G028	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Etikettsegment 2 am lokalen Bildplatz	f68r1.4: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U600	ASTRO_GROUP	f68r1	f68r1.5	A2:G029	ASTRO_A2:G029	A2:G029	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.5: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U601	ASTRO_GROUP	f68r1	f68r1.6	A2:G030	ASTRO_A2:G030	A2:G030	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.6: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U602	ASTRO_GROUP	f68r1	f68r1.7	A2:G031	ASTRO_A2:G031	A2:G031	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.7: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U603	ASTRO_GROUP	f68r1	f68r1.8	A2:G032	ASTRO_A2:G032	A2:G032	F68_CENTRE_KEY_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.8: örtliche Zeitmarke als Schlüssel; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U604	ASTRO_GROUP	f68r1	f68r1.9	A2:G033	ASTRO_A2:G033	A2:G033	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.9: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U605	ASTRO_GROUP	f68r1	f68r1.10	A2:G034	ASTRO_A2:G034	A2:G034	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.10: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U606	ASTRO_GROUP	f68r1	f68r1.11	A2:G035	ASTRO_A2:G035	A2:G035	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.11: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U607	ASTRO_GROUP	f68r1	f68r1.12	A2:G036	ASTRO_A2:G036	A2:G036	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.12: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U608	ASTRO_GROUP	f68r1	f68r1.13	A2:G037	ASTRO_A2:G037	A2:G037	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.13: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U609	ASTRO_GROUP	f68r1	f68r1.14	A2:G038	ASTRO_A2:G038	A2:G038	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.14: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U610	ASTRO_GROUP	f68r1	f68r1.15	A2:G039	ASTRO_A2:G039	A2:G039	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.15: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U611	ASTRO_GROUP	f68r1	f68r1.16	A2:G040	ASTRO_A2:G040	A2:G040	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.16: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U612	ASTRO_GROUP	f68r1	f68r1.17	A2:G041	ASTRO_A2:G041	A2:G041	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.17: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U613	ASTRO_GROUP	f68r1	f68r1.18	A2:G042	ASTRO_A2:G042	A2:G042	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.18: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U614	ASTRO_GROUP	f68r1	f68r1.19	A2:G043	ASTRO_A2:G043	A2:G043	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.19: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U615	ASTRO_GROUP	f68r1	f68r1.20	A2:G044	ASTRO_A2:G044	A2:G044	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.20: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U616	ASTRO_GROUP	f68r1	f68r1.21	A2:G045	ASTRO_A2:G045	A2:G045	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.21: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U617	ASTRO_GROUP	f68r1	f68r1.22	A2:G046	ASTRO_A2:G046	A2:G046	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.22: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U618	ASTRO_GROUP	f68r1	f68r1.23	A2:G047	ASTRO_A2:G047	A2:G047	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.23: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U619	ASTRO_GROUP	f68r1	f68r1.24	A2:G048	ASTRO_A2:G048	A2:G048	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.24: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U620	ASTRO_GROUP	f68r1	f68r1.25	A2:G049	ASTRO_A2:G049	A2:G049	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.25: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U621	ASTRO_GROUP	f68r1	f68r1.26	A2:G050	ASTRO_A2:G050	A2:G050	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.26: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U622	ASTRO_GROUP	f68r1	f68r1.27	A2:G051	ASTRO_A2:G051	A2:G051	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.27: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U623	ASTRO_GROUP	f68r1	f68r1.28	A2:G052	ASTRO_A2:G052	A2:G052	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.28: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U624	ASTRO_GROUP	f68r1	f68r1.29	A2:G053	ASTRO_A2:G053	A2:G053	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.29: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U625	ASTRO_GROUP	f68r1	f68r1.30	A2:G054	ASTRO_A2:G054	A2:G054	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.30: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U626	ASTRO_GROUP	f68r1	f68r1.31	A2:G055	ASTRO_A2:G055	A2:G055	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.31: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U627	ASTRO_GROUP	f68r1	f68r1.32	A2:G056	ASTRO_A2:G056	A2:G056	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.32: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U628	ASTRO_GROUP	f68r1	f68r1.33	A2:G057	ASTRO_A2:G057	A2:G057	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.33: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U629	ASTRO_GROUP	f68r1	f68r1.34	A2:G058	ASTRO_A2:G058	A2:G058	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.34: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U630	ASTRO_GROUP	f68r1	f68r1.35	A2:G059	ASTRO_A2:G059	A2:G059	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.35: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U631	ASTRO_GROUP	f68r1	f68r1.36	A2:G060	ASTRO_A2:G060	A2:G060	F68_LOCAL_STAR_SLOT_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.36: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U632	ASTRO_GROUP	f68r1	f68r1.37	A2:G061	ASTRO_A2:G061	A2:G061	F68_CENTRAL_LEGEND_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f68r1.37: zentrale Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U633	ASTRO_GROUP	f68r1	f68r1.37	A2:G062	ASTRO_A2:G062	A2:G062	F68_CENTRAL_LEGEND_QUARANTINE_NS	Etikettsegment 2 am lokalen Bildplatz	f68r1.37: zentrale Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U634	ASTRO_GROUP	f68r1	f68r1.37	A2:G063	ASTRO_A2:G063	A2:G063	F68_CENTRAL_LEGEND_QUARANTINE_NS	Etikettsegment 3 am lokalen Bildplatz	f68r1.37: zentrale Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U635	ASTRO_GROUP	f68r1	f68r1.37	A2:G064	ASTRO_A2:G064	A2:G064	F68_CENTRAL_LEGEND_QUARANTINE_NS	Etikettsegment 4 am lokalen Bildplatz	f68r1.37: zentrale Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U636	ASTRO_GROUP	f68r1	f68r1.37	A2:G065	ASTRO_A2:G065	A2:G065	F68_CENTRAL_LEGEND_QUARANTINE_NS	Etikettsegment 5 am lokalen Bildplatz	f68r1.37: zentrale Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U637	ASTRO_GROUP	f69v	f69v.1	A3:G001	ASTRO_A3:G001	A3:G001	F69_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U638	ASTRO_GROUP	f69v	f69v.1	A3:G002	ASTRO_A3:G002	A3:G002	F69_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U639	ASTRO_GROUP	f69v	f69v.1	A3:G003	ASTRO_A3:G003	A3:G003	F69_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U640	ASTRO_GROUP	f69v	f69v.1	A3:G004	ASTRO_A3:G004	A3:G004	F69_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
