source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
469	f20r	f20r.9	H	A	1	f20r:E03	1	6	0	0		0		0		0				fchodees shody qotchey qokchey qocphy chokoldy	fchodees shody qotchey qokchey qocphy chokoldy	1	fchodees shody qotchey qokchey qocphy chokoldy
470	f20r	f20r.10	H	A	1	f20r:E03	0	8	0	0		0		0		0				ochoaiin chor sody pchodaiin chetody choky dchy toy	ochoaiin chor sody pchodaiin chetody choky dchy toy	1	ochoaiin chor sody pchodaiin chetody choky dchy toy
471	f20r	f20r.11	H	A	1	f20r:E03	0	8	0	0		0		0		0				dchod qoteeody ytchy qo tshey dchaiin chol ody	dchod qoteeody ytchy qo tshey dchaiin chol ody	1	dchod qoteeody ytchy qo tshey dchaiin chol ody
472	f20r	f20r.12	H	A	1	f20r:E03	0	8	0	0		0		0		0				shoiin cheody otchey otchy tchy qoteey daiin dar	shoiin cheody otchey otchy tchy qoteey daiin dar	1	shoiin cheody otchey otchy tchy qoteey daiin dar
473	f20r	f20r.13	H	A	1	f20r:E03	0	5	0	0		0		0		0				ochaiin chor chor cheey tchey	ochaiin chor chor cheey tchey	1	ochaiin chor chor cheey tchey
474	f20v	f20v.1	H	A	1	f20v:E01	1	10	0	0		0		0		0				faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	1	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy
475	f20v	f20v.2	H	A	1	f20v:E01	0	10	0	0		0		0		0				sos ykoiin cheol chol choiin checthy otol chol chodaiin oty	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty	1	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
476	f20v	f20v.3	H	A	1	f20v:E01	0	9	0	0		0		0		0				okchy sho kchol shol chcthy qoty chy tolshy qotchy	okchy sho kchol shol chcthy qoty chy tolshy qotchy	1	okchy sho kchol shol chcthy qoty chy tolshy qotchy
477	f20v	f20v.4	H	A	1	f20v:E01	0	5	0	0		0		0		0				sho or aiin shol daiin	sho or aiin shol daiin	1	sho or aiin shol daiin
478	f20v	f20v.5	H	A	1	f20v:E02	1	9	0	0		0		0		0				tshol folchol otor shol shor fshodchy otchy chcphy dy	tshol folchol otor shol shor fshodchy otchy chcphy dy	1	tshol folchol otor shol shor fshodchy otchy chcphy dy
479	f20v	f20v.6	H	A	1	f20v:E02	0	8	0	0		0		0		0				doiiin chockhy dan cheoy shos cheos char aiin	doiiin chockhy dan cheoy shos cheos char aiin	1	doiiin chockhy dan cheoy shos cheos char aiin
480	f20v	f20v.7	H	A	1	f20v:E02	0	8	1	1	7	1	7	1	7	0			HIGH_CONTINUATION_BREAK_CANDIDATE	shocthy sho cthy daiin sheoy tey s soaiin	shocthy sho cthy daiin sheoy tey s ⟨CONTINUATION_BREAK⟩ soaiin	2	shocthy sho cthy daiin sheoy tey s || soaiin
481	f20v	f20v.8	H	A	1	f20v:E02	0	8	0	0		0		0		0				shain choraly sho ar chy daiin d s	shain choraly sho ar chy daiin d s	1	shain choraly sho ar chy daiin d s
482	f20v	f20v.9	H	A	1	f20v:E02	0	8	0	0		0		0		0				ykchy keody cho cthy chol shd qoty d	ykchy keody cho cthy chol shd qoty d	1	ykchy keody cho cthy chol shd qoty d
483	f20v	f20v.10	H	A	1	f20v:E02	0	7	0	0		0		0		0				shokaiin chocthy chol daiin chy chor ety	shokaiin chocthy chol daiin chy chor ety	1	shokaiin chocthy chol daiin chy chor ety
484	f20v	f20v.11	H	A	1	f20v:E02	0	4	0	0		0		0		0				okoiin chey ol chory	okoiin chey ol chory	1	okoiin chey ol chory
485	f21r	f21r.1	H	A	1	f21r:E01	1	9	0	0		0		0		0				pchor o eeockhy o fychey ypchey qopcheody otaiin chan	pchor o eeockhy o fychey ypchey qopcheody otaiin chan	1	pchor o eeockhy o fychey ypchey qopcheody otaiin chan
486	f21r	f21r.2	H	A	1	f21r:E01	0	9	0	0		0		0		0				saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	1	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin
487	f21r	f21r.3	H	A	1	f21r:E01	0	10	0	0		0		0		0				qotol shy o l cheor chy qokchey chey keey dy	qotol shy o l cheor chy qokchey chey keey dy	1	qotol shy o l cheor chy qokchey chey keey dy
488	f21r	f21r.4	H	A	1	f21r:E02	1	7	0	0		0		0		0				pchofychy daiin cthain o tolosheey qocthey tolchory	pchofychy daiin cthain o tolosheey qocthey tolchory	1	pchofychy daiin cthain o tolosheey qocthey tolchory
489	f21r	f21r.5	H	A	1	f21r:E02	0	8	0	0		0		0		0				ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin	1	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin
490	f21r	f21r.6	H	A	1	f21r:E02	0	12	0	0		0		0		0				dchor y kol y ky chol kol qokeol chol ol qoteeol dady	dchor y kol y ky chol kol qokeol chol ol qoteeol dady	1	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
491	f21r	f21r.7	H	A	1	f21r:E02	0	6	0	0		0		0		0				shoeor cheor chokeody cho cthor shy	shoeor cheor chokeody cho cthor shy	1	shoeor cheor chokeody cho cthor shy
492	f21r	f21r.8	H	A	1	f21r:E03	1	8	0	0		0		0		0				fcho kshy otor sheol ocphal opsheas cthodaiin oty	fcho kshy otor sheol ocphal opsheas cthodaiin oty	1	fcho kshy otor sheol ocphal opsheas cthodaiin oty
493	f21r	f21r.9	H	A	1	f21r:E03	0	9	0	0		0		0		0				okaiin sho tshaiin chkaiin sh cthey cthody cthy s	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	1	okaiin sho tshaiin chkaiin sh cthey cthody cthy s
494	f21r	f21r.10	H	A	1	f21r:E03	0	9	0	0		0		0		0				totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	1	totchy keor chy ky qotaiin qotchol ty ctheey otaiin
495	f21r	f21r.11	H	A	1	f21r:E03	0	9	0	0		0		0		0				shol chol shol tchol chcthy otyky shey yteol shody	shol chol shol tchol chcthy otyky shey yteol shody	1	shol chol shol tchol chcthy otyky shey yteol shody
496	f21r	f21r.12	H	A	1	f21r:E03	0	8	0	0		0		0		0				ykeey chor sheey ysheol chor chol daiin chkaiin	ykeey chor sheey ysheol chor chol daiin chkaiin	1	ykeey chor sheey ysheol chor chol daiin chkaiin
497	f21v	f21v.1	H	A	1	f21v:E01	1	7	0	0		0		0		0				toldshy chofchy qofshey shckhol odaiin shey ckholy	toldshy chofchy qofshey shckhol odaiin shey ckholy	1	toldshy chofchy qofshey shckhol odaiin shey ckholy
498	f21v	f21v.2	H	A	1	f21v:E01	0	8	0	0		0		0		0				oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	1	oeeesoy qokchy chody qotchy qokchy choty tchol daiin
499	f21v	f21v.3	H	A	1	f21v:E01	0	9	0	0		0		0		0				qotol keeees chotchy tcho choty chor qotol daiin dal	qotol keeees chotchy tcho choty chor qotol daiin dal	1	qotol keeees chotchy tcho choty chor qotol daiin dal
500	f21v	f21v.4	H	A	1	f21v:E01	0	8	0	0		0		0		0				sho chodaiin choty chol daiin daiin chty chtol	sho chodaiin choty chol daiin daiin chty chtol	1	sho chodaiin choty chol daiin daiin chty chtol
501	f21v	f21v.5	H	A	1	f21v:E01	0	9	0	0		0		0		0				osho deey ctho l sho cthy daiin dait oky	osho deey ctho l sho cthy daiin dait oky	1	osho deey ctho l sho cthy daiin dait oky
502	f21v	f21v.6	H	A	1	f21v:E01	0	6	0	0		0		0		0				sho tsho chotshol chol todaiin daiin	sho tsho chotshol chol todaiin daiin	1	sho tsho chotshol chol todaiin daiin
503	f21v	f21v.7	H	A	1	f21v:E01	0	8	0	0		0		0		0				ykcho lchol cho l chaiin otchy s sheaiin	ykcho lchol cho l chaiin otchy s sheaiin	1	ykcho lchol cho l chaiin otchy s sheaiin
504	f21v	f21v.8	H	A	1	f21v:E01	0	3	0	0		0		0		0				cho l kchochaiin	cho l kchochaiin	1	cho l kchochaiin
505	f22r	f22r.1	H	A	1	f22r:E01	1	11	0	0		0		0		0				pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy	1	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy
506	f22r	f22r.2	H	A	1	f22r:E01	0	12	0	0		0		0		0				ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	1	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom
507	f22r	f22r.3	H	A	1	f22r:E01	0	9	0	0		0		0		0				qokol dykaiin o kchy daiin cthol ctholo dar shain	qokol dykaiin o kchy daiin cthol ctholo dar shain	1	qokol dykaiin o kchy daiin cthol ctholo dar shain
508	f22r	f22r.4	H	A	1	f22r:E02	1	9	1	1	7	1	7	1	7	0			HIGH_CONTINUATION_BREAK_CANDIDATE	pchaiin ofchy daiin cfhy doroiin ypchol sy schor daiin	pchaiin ofchy daiin cfhy doroiin ypchol sy ⟨CONTINUATION_BREAK⟩ schor daiin	2	pchaiin ofchy daiin cfhy doroiin ypchol sy || schor daiin
509	f22r	f22r.5	H	A	1	f22r:E02	0	10	1	1	8	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky ⟨LAYOUT_INTERRUPTION?⟩ y choldchy	1	ol daiin qokchy dar daiin chor oldor oky y choldchy
510	f22r	f22r.6	H	A	1	f22r:E02	0	3	0	0		0		0		0				y chokshchy ctheeb	y chokshchy ctheeb	1	y chokshchy ctheeb
511	f22r	f22r.7	H	A	1	f22r:E03	1	8	2	2	3,6	1	6	1	6	0			LAYOUT_INTERRUPTION_GROUP_ONLY;HIGH_CONTINUATION_BREAK_CANDIDATE	kchol shol dsheor chdoly ytaiin ol otchy cphal	kchol shol dsheor ⟨LAYOUT_INTERRUPTION?⟩ chdoly ytaiin ol ⟨CONTINUATION_BREAK⟩ otchy cphal	2	kchol shol dsheor chdoly ytaiin ol || otchy cphal
512	f22r	f22r.8	H	A	1	f22r:E03	0	10	0	0		0		0		0				dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor	1	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor
513	f22r	f22r.9	H	A	1	f22r:E03	0	6	0	0		0		0		0				odaiin dain cthy ctheo r oraiino	odaiin dain cthy ctheo r oraiino	1	odaiin dain cthy ctheo r oraiino
514	f22r	f22r.10	H	A	1	f22r:E04	1	10	0	0		0		0		0				kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	1	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam
515	f22r	f22r.11	H	A	1	f22r:E04	0	10	0	0		0		0		0				doiin yckhody qokchy oky otoldy yty dol or dchchy daiin	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin	1	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin
516	f22r	f22r.12	H	A	1	f22r:E04	0	7	1	1	6	1	6	1	6	1	6	y	HIGH_CONTINUATION_BREAK_CANDIDATE	odchaiin cthy okchy kchy dchol daiin ydaiin	odchaiin cthy okchy kchy dchol daiin ⟨CONTINUATION_BREAK;RIGHT_RESTART_FORM=y⟩ ydaiin	2	odchaiin cthy okchy kchy dchol daiin || ydaiin
517	f22r	f22r.13	H	A	1	f22r:E04	0	6	0	0		0		0		0				dchor dy dain qockhy ykol okain	dchor dy dain qockhy ykol okain	1	dchor dy dain qockhy ykol okain
518	f22v	f22v.1	H	A	1	f22v:E01	1	8	1	1	5	1	5	1	5	0			HIGH_CONTINUATION_BREAK_CANDIDATE	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy ⟨CONTINUATION_BREAK⟩ sor shy qod	2	pysaiinor ofchar oky tchy otdy || sor shy qod
519	f22v	f22v.2	H	A	1	f22v:E01	0	8	1	1	6	0		0		1	6	d	LAYOUT_INTERRUPTION_GROUP_ONLY	daiin y kaiin qotchy kchy otchyd dshor ychy	daiin y kaiin qotchy kchy otchyd ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ dshor ychy	1	daiin y kaiin qotchy kchy otchyd dshor ychy
520	f22v	f22v.3	H	A	1	f22v:E01	0	7	1	1	5	0		0		1	5	y	LAYOUT_INTERRUPTION_GROUP_ONLY	qoky kchorl otchy cthy otchyky ytchol otam	qoky kchorl otchy cthy otchyky ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ytchol otam	1	qoky kchorl otchy cthy otchyky ytchol otam
521	f22v	f22v.4	H	A	1	f22v:E01	0	6	2	2	3,4	1	3	0		0			CONTINUATION_BREAK_CANDIDATE;LAYOUT_INTERRUPTION_GROUP_ONLY	otchaiin shoty qoky saiin odaiin ytaiin	otchaiin shoty qoky ⟨CONTINUATION_BREAK⟩ saiin ⟨LAYOUT_INTERRUPTION?⟩ odaiin ytaiin	2	otchaiin shoty qoky || saiin odaiin ytaiin
522	f22v	f22v.5	H	A	1	f22v:E01	0	4	0	0		0		0		0				dor y kcheor daiin	dor y kcheor daiin	1	dor y kcheor daiin
523	f22v	f22v.6	H	A	1	f22v:E02	1	4	0	0		0		0		0				fshor shy tchor otaiin	fshor shy tchor otaiin	1	fshor shy tchor otaiin
524	f22v	f22v.7	H	A	1	f22v:E02	0	4	0	0		0		0		0				ychor chor qokchol chory	ychor chor qokchol chory	1	ychor chor qokchol chory
525	f22v	f22v.8	H	A	1	f22v:E02	0	5	0	0		0		0		0				qotchy cthy qokol daiin dam	qotchy cthy qokol daiin dam	1	qotchy cthy qokol daiin dam
526	f22v	f22v.9	H	A	1	f22v:E02	0	6	0	0		0		0		0				okshor shody chol tchol otaiin daiin	okshor shody chol tchol otaiin daiin	1	okshor shody chol tchol otaiin daiin
527	f22v	f22v.10	H	A	1	f22v:E02	0	5	1	1	3	1	3	0		0			CONTINUATION_BREAK_CANDIDATE	qokchy daiin s or ytal	qokchy daiin s ⟨CONTINUATION_BREAK⟩ or ytal	2	qokchy daiin s || or ytal
528	f22v	f22v.11	H	A	1	f22v:E02	0	3	0	0		0		0		0				sokaiin oty dy	sokaiin oty dy	1	sokaiin oty dy
529	f22v	f22v.12	H	A	1	f22v:E02	0	3	0	0		0		0		0				ychky daiin cthy	ychky daiin cthy	1	ychky daiin cthy
530	f22v	f22v.13	H	A	1	f22v:E02	0	3	0	0		0		0		0				okchain chkoldy shotoly	okchain chkoldy shotoly	1	okchain chkoldy shotoly
531	f22v	f22v.14	H	A	1	f22v:E02	0	4	0	0		0		0		0				qotchy olshly shol daiin	qotchy olshly shol daiin	1	qotchy olshly shol daiin
532	f22v	f22v.15	H	A	1	f22v:E02	0	5	0	0		0		0		0				sho cthy chocthy qokchy dory	sho cthy chocthy qokchy dory	1	sho cthy chocthy qokchy dory
533	f22v	f22v.16	H	A	1	f22v:E02	0	2	0	0		0		0		0				saiinchy daldalol	saiinchy daldalol	1	saiinchy daldalol
534	f23r	f23r.1	H	A	1	f23r:E01	1	12	0	0		0		0		0				pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	1	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal
535	f23r	f23r.2	H	A	1	f23r:E01	0	13	0	0		0		0		0				to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g	1	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
536	f23r	f23r.3	H	A	1	f23r:E01	0	7	0	0		0		0		0				dchar ykor y kaiin daiin cth g	dchar ykor y kaiin daiin cth g	1	dchar ykor y kaiin daiin cth g
537	f23r	f23r.4	H	A	1	f23r:E02	1	10	0	0		0		0		0				qokoldy okaiir ykaiil g qokeey ofchol dain yfchor olfchor otchald	qokoldy okaiir ykaiil g qokeey ofchol dain yfchor olfchor otchald	1	qokoldy okaiir ykaiil g qokeey ofchol dain yfchor olfchor otchald
538	f23r	f23r.5	H	A	1	f23r:E02	0	11	0	0		0		0		0				ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytym chol dair chol ar ol ol dol dain	1	ychor qokchol ytym chol dair chol ar ol ol dol dain
539	f23r	f23r.6	H	A	1	f23r:E03	1	12	0	0		0		0		0				tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals	1	tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals
540	f23r	f23r.7	H	A	1	f23r:E03	0	11	0	0		0		0		0				okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
541	f23r	f23r.8	H	A	1	f23r:E03	0	10	0	0		0		0		0				qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	1	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy
542	f23r	f23r.9	H	A	1	f23r:E03	0	12	1	1	10	1	10	1	10	1	10	d	HIGH_CONTINUATION_BREAK_CANDIDATE	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol ok shy qokol dy dal dshe qokeees y oly ⟨CONTINUATION_BREAK;RIGHT_RESTART_FORM=d⟩ daiin dal	2	okol ok shy qokol dy dal dshe qokeees y oly || daiin dal
543	f23r	f23r.10	H	A	1	f23r:E03	0	10	2	2	4,8	1	8	1	8	2	4,8	y,d	LAYOUT_INTERRUPTION_GROUP_ONLY;HIGH_CONTINUATION_BREAK_CANDIDATE	qok okaiin chkchy s yteain odal chal dy dar ykain	qok okaiin chkchy s ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ yteain odal chal dy ⟨CONTINUATION_BREAK;RIGHT_RESTART_FORM=d⟩ dar ykain	2	qok okaiin chkchy s yteain odal chal dy || dar ykain
544	f23r	f23r.11	H	A	1	f23r:E03	0	2	0	0		0		0		0				ykyka dalory	ykyka dalory	1	ykyka dalory
545	f23v	f23v.1	H	A	1	f23v:E01	1	11	0	0		0		0		0				podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	1	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s
546	f23v	f23v.2	H	A	1	f23v:E01	0	8	0	0		0		0		0				qottor chy okchaldy qokchey dol otchol chal otchg	qottor chy okchaldy qokchey dol otchol chal otchg	1	qottor chy okchaldy qokchey dol otchol chal otchg
547	f23v	f23v.3	H	A	1	f23v:E01	0	10	0	0		0		0		0				ycho okaiin okeol eees o l daiin okeeor daiin qotcholg	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg	1	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg
548	f23v	f23v.4	H	A	1	f23v:E01	0	7	0	0		0		0		0				okchey dair sholol ol dal otchor dar	okchey dair sholol ol dal otchor dar	1	okchey dair sholol ol dal otchor dar
549	f23v	f23v.5	H	A	1	f23v:E01	0	5	0	0		0		0		0				dor chear shor dol oaldary	dor chear shor dol oaldary	1	dor chear shor dol oaldary
550	f23v	f23v.6	H	A	1	f23v:E02	1	7	1	1	5	1	5	1	5	0			HIGH_CONTINUATION_BREAK_CANDIDATE	tshol shor shkshy okol daiin otshor olsar	tshol shor shkshy okol daiin ⟨CONTINUATION_BREAK⟩ otshor olsar	2	tshol shor shkshy okol daiin || otshor olsar
551	f23v	f23v.7	H	A	1	f23v:E02	0	9	1	1	6	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	otor oiin sho shol qokol daiin sol daiin ylg	otor oiin sho shol qokol daiin ⟨LAYOUT_INTERRUPTION?⟩ sol daiin ylg	1	otor oiin sho shol qokol daiin sol daiin ylg
552	f23v	f23v.8	H	A	1	f23v:E02	0	9	1	1	6	1	6	1	6	0			HIGH_CONTINUATION_BREAK_CANDIDATE	qokaiin dain qokor okal g dam chor olol dam	qokaiin dain qokor okal g dam ⟨CONTINUATION_BREAK⟩ chor olol dam	2	qokaiin dain qokor okal g dam || chor olol dam
553	f23v	f23v.9	H	A	1	f23v:E02	0	10	1	1	6	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	otshy dal dar oldar ar or qoto l chees g	otshy dal dar oldar ar or ⟨LAYOUT_INTERRUPTION?⟩ qoto l chees g	1	otshy dal dar oldar ar or qoto l chees g
554	f23v	f23v.10	H	A	1	f23v:E02	0	7	1	1	5	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	dor chy kshol chol ctho otol oloiir	dor chy kshol chol ctho ⟨LAYOUT_INTERRUPTION?⟩ otol oloiir	1	dor chy kshol chol ctho otol oloiir
555	f23v	f23v.11	H	A	1	f23v:E02	0	8	1	1	5	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	y okaiin doroiin olols oiin ol cheeb ols	y okaiin doroiin olols oiin ⟨LAYOUT_INTERRUPTION?⟩ ol cheeb ols	1	y okaiin doroiin olols oiin ol cheeb ols
556	f23v	f23v.12	H	A	1	f23v:E02	0	4	0	0		0		0		0				ol aiios oloro eeeoly	ol aiios oloro eeeoly	1	ol aiios oloro eeeoly
557	f24r	f24r.1	H	A	1	f24r:E01	1	9	0	0		0		0		0				por or y chor opchar she cheol daiin or	por or y chor opchar she cheol daiin or	1	por or y chor opchar she cheol daiin or
558	f24r	f24r.2	H	A	1	f24r:E01	0	5	0	0		0		0		0				qotaiin char odaiin okaial oky	qotaiin char odaiin okaial oky	1	qotaiin char odaiin okaial oky
559	f24r	f24r.3	H	A	1	f24r:E01	0	5	0	0		0		0		0				ycthar cthal okol qotar ckhy	ycthar cthal okol qotar ckhy	1	ycthar cthal okol qotar ckhy
560	f24r	f24r.4	H	A	1	f24r:E01	0	6	0	0		0		0		0				or chckhaly cthar eeor chees da	or chckhaly cthar eeor chees da	1	or chckhaly cthar eeor chees da
561	f24r	f24r.5	H	A	1	f24r:E01	0	7	0	0		0		0		0				qodar cho r chey cthy cthe keom	qodar cho r chey cthy cthe keom	1	qodar cho r chey cthy cthe keom
562	f24r	f24r.6	H	A	1	f24r:E01	0	5	0	0		0		0		0				oeeeos cthor otal qocthol qoky	oeeeos cthor otal qocthol qoky	1	oeeeos cthor otal qocthol qoky
563	f24r	f24r.7	H	A	1	f24r:E01	0	7	0	0		0		0		0				q kar chtar s cheor cthol qodol	q kar chtar s cheor cthol qodol	1	q kar chtar s cheor cthol qodol
564	f24r	f24r.8	H	A	1	f24r:E01	0	6	0	0		0		0		0				ychor s om qoear daiin qokeol	ychor s om qoear daiin qokeol	1	ychor s om qoear daiin qokeol
565	f24r	f24r.9	H	A	1	f24r:E01	0	5	0	0		0		0		0				odaiin ckham qodaiy dol dal	odaiin ckham qodaiy dol dal	1	odaiin ckham qodaiy dol dal
566	f24r	f24r.10	H	A	1	f24r:E01	0	7	0	0		0		0		0				qor cfhar chor s am chotaiin dy	qor cfhar chor s am chotaiin dy	1	qor cfhar chor s am chotaiin dy
567	f24r	f24r.11	H	A	1	f24r:E01	0	5	0	0		0		0		0				sar cheoiees okeem cheor qokain	sar cheoiees okeem cheor qokain	1	sar cheoiees okeem cheor qokain
568	f24r	f24r.12	H	A	1	f24r:E01	0	5	0	0		0		0		0				qokchy qotchy tol tod ckhy	qokchy qotchy tol tod ckhy	1	qokchy qotchy tol tod ckhy
569	f24r	f24r.13	H	A	1	f24r:E01	0	7	0	0		0		0		0				oees ol s chey chcth s ar	oees ol s chey chcth s ar	1	oees ol s chey chcth s ar
570	f24r	f24r.14	H	A	1	f24r:E01	0	5	0	0		0		0		0				qor cheey qod char cthal	qor cheey qod char cthal	1	qor cheey qod char cthal
571	f24r	f24r.15	H	A	1	f24r:E01	0	5	0	0		0		0		0				ockhoees oeees ol dal s	ockhoees oeees ol dal s	1	ockhoees oeees ol dal s
572	f24r	f24r.16	H	A	1	f24r:E01	0	5	0	0		0		0		0				sham okeal dal dam dal	sham okeal dal dam dal	1	sham okeal dal dam dal
573	f24r	f24r.17	H	A	1	f24r:E01	0	5	0	0		0		0		0				sshey otam sham cthoj oky	sshey otam sham cthoj oky	1	sshey otam sham cthoj oky
574	f24r	f24r.18	H	A	1	f24r:E01	0	5	0	0		0		0		0				ycheol chol daiin chol s	ycheol chol daiin chol s	1	ycheol chol daiin chol s
575	f24r	f24r.19	H	A	1	f24r:E01	0	5	0	0		0		0		0				yol kol chol shom otacphy	yol kol chol shom otacphy	1	yol kol chol shom otacphy
576	f24r	f24r.20	H	A	1	f24r:E01	0	2	0	0		0		0		0				sam chorly	sam chorly	1	sam chorly
577	f24v	f24v.1	H	A	1	f24v:E01	1	11	0	0		0		0		0				tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am	tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am	1	tchodar chocfhey opom shod chcphy opshody ocphoraiin o k o am
578	f24v	f24v.2	H	A	1	f24v:E01	0	10	0	0		0		0		0				ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	1	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho
579	f24v	f24v.3	H	A	1	f24v:E01	0	5	0	0		0		0		0				octhyl odchees oesearies okam chcth	octhyl odchees oesearies okam chcth	1	octhyl odchees oesearies okam chcth
580	f24v	f24v.4	H	A	1	f24v:E01	0	6	0	0		0		0		0				ydal sh okol okaiin odaiin dlos	ydal sh okol okaiin odaiin dlos	1	ydal sh okol okaiin odaiin dlos
581	f24v	f24v.5	H	A	1	f24v:E01	0	4	0	0		0		0		0				oeor oraiin tchar oro	oeor oraiin tchar oro	1	oeor oraiin tchar oro
582	f24v	f24v.6	H	A	1	f24v:E02	1	4	0	0		0		0		0				tochol chor arsa r	tochol chor arsa r	1	tochol chor arsa r
583	f24v	f24v.7	H	A	1	f24v:E02	0	4	0	0		0		0		0				ycheol daid dar olom	ycheol daid dar olom	1	ycheol daid dar olom
584	f24v	f24v.8	H	A	1	f24v:E02	0	4	0	0		0		0		0				kochky chcthy shol sain	kochky chcthy shol sain	1	kochky chcthy shol sain
585	f24v	f24v.9	H	A	1	f24v:E02	0	5	0	0		0		0		0				ychol chol or chor om	ychol chol or chor om	1	ychol chol or chor om
586	f24v	f24v.10	H	A	1	f24v:E02	0	4	0	0		0		0		0				okoeor ctheod choy keol	okoeor ctheod choy keol	1	okoeor ctheod choy keol
587	f24v	f24v.11	H	A	1	f24v:E02	0	4	0	0		0		0		0				ydaiin chear qodom okodaiin	ydaiin chear qodom okodaiin	1	ydaiin chear qodom okodaiin
588	f24v	f24v.12	H	A	1	f24v:E02	0	7	0	0		0		0		0				ksho foar o sho qokch ok okchal	ksho foar o sho qokch ok okchal	1	ksho foar o sho qokch ok okchal
589	f24v	f24v.13	H	A	1	f24v:E02	0	7	0	0		0		0		0				oeeey cheol chol odor sho do otolodal	oeeey cheol chol odor sho do otolodal	1	oeeey cheol chol odor sho do otolodal
