page	locus	all_three_present	all_present_exact	zl3b_it2a_similarity	zl3b_rf1b_similarity	zl3b_clean	it2a_clean	rf1b_clean
f66v	f66v.11	1	0	0.700000	0.600000	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar	yteeod aiin shekeod s aiin ykofar otaiin otar chedy kara	yteeo aiin shekeod s aiin ykofar otaiin otar chedy kass
f66v	f66v.12	1	0	1.000000	0.727273	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	qekar oke y cheky dal chekal chckhy kal kal dar chkeeody
f66v	f66v.13	1	1	1.000000	1.000000	ydees shey daiin dalkal ykedaiin shedar okchdy oty	ydees shey daiin dalkal ykedaiin shedar okchdy oty	ydees shey daiin dalkal ykedaiin shedar okchdy oty
f67r1	f67r1.1	1	0	0.777778	1.000000	teeodaiin shey epairody osaiin yteeoey shey epaiin o aiin	teeodaiin shey epairody osaiin yteeoey shey epaiin oaiin	teeodaiin shey epairody osaiin yteeoey shey epaiin o aiin
f67r1	f67r1.2	1	0	0.888889	0.888889	daiir okeody qoekeey sar oeteody oteey keey keo keeodal	daiir okeody qoekshg sar oeteody oteey keey keo keeodal	daiir okeody qoekeee sar oeteody oteey keey keo keeodal
f67r1	f67r1.3	1	0	0.750000	0.833333	ycheo s o iim cheos aiin okesoe ar am shees dalaiin dam	ycheo s o g cheos aiin okesoe aram shees dalaiin dam	ycheo s iim cheos aiin okesoe ar am shees dalaiin am
f67r1	f67r1.4	1	0	0.545455	0.636364	cheodaiin chekeey s ar air s o ar cheey dair cthey	cheodaiin chekeey sar air soar cheey dair cthey	cheodaiin chekeey s ar air soar cheey air cthey
f67r1	f67r1.5	1	0	0.621622	0.609756	soairol shdy chokeody ykeedal ol oteodaiin choedy ot chteokaiin choteedy otor epchy chpar ar sheees deedy soeteed octheey s o eokeot y choteoky chockhy okees sor aiin daram schdes chdar dar dchschdy dar dar ar otardar ykaros	soairal shdy chokeody ykeedal ol oteodaiin choikhedy ot chteokeeiin choteedy otor epchy chpiir ar sheees dady soeteed octhchy soeokeot y choteoky chockhy okees sor aiin daram seeder chdar dar deeschdy dar dar ar otar dar ykaras	soairol dy chokeody ykeedal ol oteodaiin chockhedy ot chteokaiin chotee y otor epchy chpar ar sheees eedy soeteed octhchy s o eekeot y choteoky chockhy okees sor aiin daram sch es ch ar ar eeschdy dar ar ar otar ar ykaros
f67r1	f67r1.6	1	0	0.780488	0.627907	dair al cheol dal oekaiin sol daiin eetees saiin ykeos l chy otodaiin chetejy otar dair ar chedar okeedy oteodaiin ychsy chekeey ot dol al cheor okeo r oiin cheeky ary okeo keds oshey shchey chol dair dain cho dar aldy	dair al cheol dal oekaiin sol daiin eetees sainn ykeos l chy otodaiin chetegy otar daiir ar chedar okeedy oteodaiin ychsy cheteey ot dol al cheor okeor oiin cheeky ary okeokedr oshey shchey chol daiir dain cho dar aldy	dair al cheol dal oekaiin sol daiin chtees saiin ykeos l chy otodaiin chete y otar air ar chedar okee y oteodaiin y chsy cheteey ot dol al cheor okeor oiin cheeky ary okeokeds oshey chey chol dair dain cho dar al y
f67r1	f67r1.7	1	0	0.645161	0.818182	archeo r qoikeey oteeos cheockhey oteochedy okechdar dararal okeorar sotey dair yteey oteo s oteees oteo oteesy sheokeey oteodal chokeed sar ain y oto keedais deeety okeey teodain chekchy dair chparam	archeor qoikeey oteeos cheockhey oteochedy okeohdar dararal okeosar sotey dair ytoy oteos oteees oteo oteesy sheokeey oteodal chokeed sar ainy otokeedar deeety okeey teodain chekchy dair chparam	archeo r qoikeey oteeos cheockhey oteochedy okech ar dar aral okeosar sotey dair yteey oteo s oteees oteo oteesy sheokeey oteodal chokeed sar ain y oto keedais eeety okeey teodain chekchy dair chparam
f67r1	f67r1.8	1	1	1.000000	1.000000	otaldy	otaldy	otaldy
f67r1	f67r1.9	1	1	1.000000	1.000000	otoky	otoky	otoky
f67r1	f67r1.10	1	0	0.000000	1.000000	seeaiir	seeoar	seeaiir
f67r1	f67r1.11	1	0	0.000000	1.000000	ykees ary	ykas asa	ykees ary
f67r1	f67r1.12	1	1	1.000000	1.000000	sosaiir	sosaiir	sosaiir
f67r1	f67r1.13	1	1	1.000000	1.000000	oteey dar	oteey dar	oteey dar
f67r1	f67r1.14	1	0	1.000000	0.000000	yto daiir	yto daiir	ytodaiir
f67r1	f67r1.15	1	1	1.000000	1.000000	sheosam	sheosam	sheosam
f67r1	f67r1.16	1	1	1.000000	1.000000	ykeeody	ykeeody	ykeeody
f67r1	f67r1.17	1	1	1.000000	1.000000	okeol sal	okeol sal	okeol sal
f67r1	f67r1.18	1	1	1.000000	1.000000	okeey sar	okeey sar	okeey sar
f67r1	f67r1.19	1	1	1.000000	1.000000	dalary	dalary	dalary
f67r2	f67r2.1	1	0	0.333333	1.000000	ykshy s aram	ykchyr aram	ykshy s aram
f67r2	f67r2.2	1	1	1.000000	1.000000	ykecho ols eesydy	ykecho ols eesydy	ykecho ols eesydy
f67r2	f67r2.3	1	0	0.333333	0.666667	ey shs okar	soy shr okar	sey shs okar
f67r2	f67r2.4	1	0	0.500000	1.000000	shekchy sykos	shekchy ykor	shekchy sykos
f67r2	f67r2.5	1	0	1.000000	0.333333	ykeody okchy	ykeody okchy	ykeo y okchy
f67r2	f67r2.6	1	0	0.000000	1.000000	dchetay	dchetdy	dchetay
f67r2	f67r2.7	1	0	0.333333	1.000000	ykchy kchey ykchys	rfchykchey ykchys	ykchy kchey ykchys
f67r2	f67r2.8	1	1	1.000000	1.000000	chkchdar	chkchdar	chkchdar
f67r2	f67r2.9	1	1	1.000000	1.000000	ykar ykaly	ykar ykaly	ykar ykaly
f67r2	f67r2.10	1	0	0.333333	0.333333	lkshy kchy okar	lkshykchy okar	lkshykchy okar
f67r2	f67r2.11	1	0	0.666667	0.500000	chky chykchs chy	chky chykchr chy	chky chy chr chy
f67r2	f67r2.12	1	0	0.500000	1.000000	ykees ykchos	ykchs ykchos	ykees ykchos
f67r2	f67r2.13	1	0	0.500000	0.750000	opodchol s ain aldy	opodchol dain aldy	opodeeol s ain aldy
f67r2	f67r2.14	1	0	0.666667	1.000000	soeey doiin oldy	sochy doiin oldy	soeey doiin oldy
f67r2	f67r2.15	1	0	0.000000	1.000000	dolchsody	dylchsody	dolchsody
f67r2	f67r2.16	1	0	0.500000	0.500000	odaeiin okoes oekain y	odaiin otocs oekain y	odaiiin otoes oekain y
f67r2	f67r2.17	1	0	0.333333	1.000000	otchey soraiir dy	otchoy soraiis dy	otchey soraiir dy
f67r2	f67r2.18	1	0	0.666667	0.333333	qopchy daiin dal	qofchy daiin dal	qofch aiin dal
f67r2	f67r2.19	1	1	1.000000	1.000000	ydchos ain ar amy	ydchos ain ar amy	ydchos ain ar amy
f67r2	f67r2.20	1	1	1.000000	1.000000	chocfhy saral	chocfhy saral	chocfhy saral
f67r2	f67r2.21	1	0	0.333333	0.666667	sain am ar	rain am or	sain am r
f67r2	f67r2.22	1	1	1.000000	1.000000	okal	okal	okal
f67r2	f67r2.23	1	0	0.000000	0.500000	oparchy salsain	eoporchy salsoiin	oporch salsain
f67r2	f67r2.24	1	0	0.666667	0.666667	sodar ofar ar	sodar ofor ar	sodar ofor ar
f67r2	f67r2.25	1	0	0.000000	1.000000	ydam	ydag	ydam
f67r2	f67r2.26	1	1	1.000000	1.000000	yteoor yto ykor	yteoor yto ykor	yteoor yto ykor
f67r2	f67r2.27	1	0	0.500000	0.500000	okeo r aiin am	okeor aiin am	okeor aiin am
f67r2	f67r2.28	1	1	1.000000	1.000000	okain am	okain am	okain am
f67r2	f67r2.29	1	1	1.000000	1.000000	ytody saiin	ytody saiin	ytody saiin
f67r2	f67r2.30	1	1	1.000000	1.000000	ochol olol	ochol olol	ochol olol
f67r2	f67r2.31	1	0	1.000000	0.000000	opcholdy	opcholdy	opchol y
f67r2	f67r2.32	1	0	0.000000	0.166667	dosar odas air alaiin	dorar odar ais aloiin	d rar odar air al iin
f67r2	f67r2.33	1	0	0.333333	1.000000	dokan oear odal	dakan osar odal	dokan oear odal
f67r2	f67r2.34	1	0	0.500000	1.000000	ofar oeoldan	dfar oeoldan	ofar oeoldan
f67r2	f67r2.35	1	0	0.666667	0.666667	chol giin okol	chol daiin okol	chol iin okol
f67r2	f67r2.36	1	1	1.000000	1.000000	ytor daiin or	ytor daiin or	ytor daiin or
f67r2	f67r2.37	1	1	1.000000	1.000000	ytoaiin	ytoaiin	ytoaiin
f67r2	f67r2.38	1	1	1.000000	1.000000	otoldos octhole	otoldos octhole	otoldos octhole
f67r2	f67r2.39	1	0	1.000000	0.500000	sor chedaiin dy	sor chedaiin dy	sor che iin dy
f67r2	f67r2.40	1	0	0.666667	0.666667	yteos oiin og	yteos oiin om	yteos oiin g
f67r2	f67r2.41	1	1	1.000000	1.000000	ytoeopchey chekody	ytoeopchey chekody	ytoeopchey chekody
f67r2	f67r2.42	1	0	0.666667	1.000000	sosho chos ockhy	soshe chos ockhy	sosho chos ockhy
f67r2	f67r2.43	1	0	0.750000	0.750000	daiin aiin os qsg	daiin aiin os yrl	daiin aiin os qrgs
f67r2	f67r2.44	1	1	1.000000	1.000000	ofydy sheody aiin	ofydy sheody aiin	ofydy sheody aiin
f67r2	f67r2.45	1	0	1.000000	0.500000	ycheody es odaiiin	ycheody es odaiiin	ycheo y es odaiiin
f67r2	f67r2.46	1	1	1.000000	1.000000	yekees oraly	yekees oraly	yekees oraly
f67r2	f67r2.47	1	1	1.000000	1.000000	yfain	yfain	yfain
f67r2	f67r2.48	1	1	1.000000	1.000000	todaiin dain dy	todaiin dain dy	todaiin dain dy
f67r2	f67r2.49	1	0	0.333333	0.333333	os choer aiin	orchoer aiin	oschoer aiin
f67r2	f67r2.50	1	0	0.000000	0.500000	choeea sal	choeey sar	choee sal
f67r2	f67r2.51	1	0	0.000000	0.000000	dadaiin	dacsary	da aiin
f67r2	f67r2.52	1	1	1.000000	1.000000	qotoear	qotoear	qotoear
f67r2	f67r2.53	1	0	0.000000	0.000000	dchdar	dchodar	dcho ar
f67r2	f67r2.54	1	0	0.000000	0.000000	y saldal	ysaldal	ysaldal
f67r2	f67r2.55	1	1	1.000000	1.000000	ytodal	ytodal	ytodal
f67r2	f67r2.56	1	0	1.000000	0.500000	tol daiin	tol daiin	tol aiin
f67r2	f67r2.57	1	0	0.000000	0.000000	otar dy	otardy	otardy
f67r2	f67r2.58	1	0	0.000000	0.333333	cho dal g	chodalg	cho dalg
f67r2	f67r2.59	1	0	0.000000	1.000000	ytchodly	ytchodyy	ytchodly
f67r2	f67r2.60	1	1	1.000000	1.000000	octhys	octhys	octhys
f67r2	f67r2.61	1	1	1.000000	1.000000	ytokar	ytokar	ytokar
f67r2	f67r2.62	1	1	1.000000	1.000000	otolor	otolor	otolor
f67r2	f67r2.63	1	0	0.000000	0.000000	okodar	okadar	oko ar
f67r2	f67r2.64	1	1	1.000000	1.000000	s air	s air	s air
f67r2	f67r2.65	1	0	0.000000	0.000000	soear	soeor	soeor
f67r2	f67r2.66	1	1	1.000000	1.000000	cpheey	cpheey	cpheey
f67r2	f67r2.67	1	0	0.000000	0.000000	okodar	okodas	oto as
f67r2	f67r2.68	1	0	0.000000	1.000000	oepchod	oepchol	oepchod
f67r2	f67r2.69	1	0	0.000000	1.000000	s ay	sacthhy	s ay
f67r2	f67r2.70	1	1	1.000000	1.000000	osar	osar	osar
f67r2	f67r2.71	1	1	1.000000	1.000000	oran	oran	oran
f67r2	f67r2.72	1	0	1.000000	0.916667	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly otey
f67r2	f67r2.73	1	0	0.545455	0.750000	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	sshey syshees qeykeey ykchey ykchey qokeochy oaiin okalar ol	rshey sy shees qeykeey ykchey ykchey qokeochy oaiin ok l ar olar
f67r2	f67r2.74	1	0	0.769231	0.846154	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odaiin ar oirsg	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qotoaiin odain ar ain ay
f67v2	f67v2.1	0	1		1.000000	otchdy		otchdy
f67v2	f67v2.2	1	1	1.000000	1.000000	otararain	otararain	otararain
f67v2	f67v2.3	1	0	0.428571	1.000000	tol or ain am otoly sair g	tol or oir om otoly eain m	tol or ain am otoly sair g
f67v2	f67v2.4	1	0	0.750000	0.333333	daiin taedaiin ar okor	daiin taedaiin or okor	d iin t edaiin ar okor
f67v2	f67v2.5	1	0	0.666667	1.000000	okeey keoy salal	okeey keoy osalal	okeey keoy salal
f67v2	f67v2.6	1	0	0.250000	1.000000	ykaralam olalade odam	ykyral am oralady odam	ykaralam olalade odam
f67v2	f67v2.7	1	0	0.500000	0.200000	taol daig sakar dam	toal daim sakar dam	toal daim s kar dam
f67v2	f67v2.8	1	0	0.750000	0.750000	solair cphey solal daly	solair cfhey solal daly	solair cfhey solal daly
f67v2	f67v2.9	1	0	0.200000	0.500000	okeal ool ar okaldam	okeol chol ar okol dam	okeol chol ar okaldam
f67v2	f67v2.10	1	0	0.400000	0.800000	koain opal ol ofolain oar	koaiin ofyl ol ofalaiin oar	koain opal ol ofalain oar
f67v2	f67v2.11	1	0	0.500000	1.000000	dcheeor ochepalain	dcsesor ochepalain	dcheeor ochepalain
f67v2	f67v2.12	1	0	0.000000	1.000000	oeolales aisar	oeola les airar	oeolales aisar
f67v2	f67v2.13	1	0	0.500000	0.000000	okydseog oeepoaly	okydseog oafoaly	okydshog oeefoaly
f67v2	f67v2.14	1	0	0.333333	0.666667	or ykaly char	oar ykalo char	oar ykaly char
f67v2	f67v2.15	1	0	0.000000	0.666667	o chekais okolaim	ocs ekais okolarm	o chekais okolaig
f67v2	f67v2.16	1	0	0.333333	1.000000	okar alet olkao	okaralet olkao	okar alet olkao
f67v2	f67v2.17	1	0	0.500000	0.500000	qokoaiin ocfhhy	qokoaiis ocfhhy	qokoaiin oy
f67v2	f67v2.18	1	0	0.500000	0.000000	okeeey oekchdy	oeeey oekchdy	ekeeey oetch y
f67v2	f67v2.19	1	1	1.000000	1.000000	soaiin dalam	soaiin dalam	soaiin dalam
f67v2	f67v2.20	1	0	0.500000	1.000000	sary okoral	sory okoral	sary okoral
f67v2	f67v2.21	0	1		1.000000	oko		oko
f67v2	f67v2.22	1	0	0.000000	0.000000	okchos am	okchosam	okchosam
f67v1	f67v1.1	1	1	1.000000	1.000000	damamm	damamm	damamm
f67v1	f67v1.2	1	1	1.000000	1.000000	dairkal	dairkal	dairkal
f67v1	f67v1.3	1	1	1.000000	1.000000	okal ary	okal ary	okal ary
f67v1	f67v1.4	1	0	0.000000	1.000000	dar echkalal	dor echkolal	dar echkalal
f67v1	f67v1.5	1	0	0.000000	0.333333	okol aldy	okolaldy	okol al y
f67v1	f67v1.6	1	0	0.000000	1.000000	dchesykchy	dchsykchy	dchesykchy
f67v1	f67v1.7	1	1	1.000000	1.000000	ykeodar	ykeodar	ykeodar
f67v1	f67v1.8	1	0	0.000000	1.000000	deeeoskol	dechoekol	deeeoskol
f67v1	f67v1.9	1	1	1.000000	1.000000	ockhosam	ockhosam	ockhosam
f67v1	f67v1.10	1	1	1.000000	1.000000	kochardy	kochardy	kochardy
f67v1	f67v1.11	1	1	1.000000	1.000000	ochodare	ochodare	ochodare
f67v1	f67v1.12	1	0	1.000000	0.000000	ols aiiny	ols aiiny	olsaiiny
f67v1	f67v1.13	1	0	0.500000	0.250000	otorkeol orsheey dary	otorkeol or cheey dary	okorkeol or shee dary
f67v1	f67v1.14	1	0	0.666667	1.000000	okechey cheody cheky	okechey cheody eoky	okechey cheody cheky
f67v1	f67v1.15	1	0	0.500000	0.500000	otechodor odcheey	otechodor odreeey	otechodor odceeey
f67v1	f67v1.16	1	0	0.000000	0.000000	chockhey chockhy	chockhdy cheockhy	chockhe cheockhy
f67v1	f67v1.17	1	0	0.250000	0.250000	yteeey keeochy dair ockey	ytchoy kchochy dair oekey	ykeeey keeochy air oekey
f67v1	f67v1.18	1	0	0.666667	1.000000	keechey chy koldy	kchcsey chy koldy	keechey chy koldy
f67v1	f67v1.19	1	0	0.250000	0.500000	pchodaiin otch oekeey dy	pchodais otch oekaody	pchodaiir otch oekee dy
f67v1	f67v1.20	1	0	0.250000	0.750000	dcheeos qokeeeody eeis olcheeg	dcheeos qokiiiody eees oloesdr	dcheeos qokeeeody chis olcheeg
f67v1	f67v1.21	1	0	0.800000	0.800000	ykeeo cheo daiin ypcheg oty	ykoo cheo daiin ypcheg oty	ykeeo cheo aiin ypcheg oty
f67v1	f67v1.22	1	1	1.000000	1.000000	opcheey chso cheey chedaly	opcheey chso cheey chedaly	opcheey chso cheey chedaly
f67v1	f67v1.23	1	0	0.500000	0.500000	ykeeey qokeey olokeey s	ykeeey qokeey chokeear	ykeeey qokee chokeea s
f67v1	f67v1.24	1	0	0.500000	1.000000	osheey keeody cheedals	osheey keeody che dals	osheey keeody cheedals
f67v1	f67v1.25	1	0	0.500000	1.000000	okar shey qokcheor daiiin	okor shey qokcheor doiir	okar shey qokcheor daiiin
f67v1	f67v1.26	1	0	0.500000	0.500000	oeees otechy o keey	oeees otechy okeey	oeees otechy okeey
f67v1	f67v1.27	1	0	0.666667	0.666667	okeeodaiin saii dairal	okeeodaiin siiin dairal	okeeodaiin sain dairal
f67v1	f67v1.28	1	0	0.666667	1.000000	oksheeody or aral	oksheeoda or aral	oksheeody or aral
f67v1	f67v1.29	1	0	0.500000	1.000000	olar aroky	olar aroka	olar aroky
f68r1	f68r1.1	1	0	1.000000	0.800000	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	shokchy chteey choteey cphol cheor opcheeol ot r choctheeey okchoal
f68r1	f68r1.2	1	0	1.000000	0.700000	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	tochso otchl qokeeedy cheey cheeteey yteo y chpor cheotorchey chod
f68r1	f68r1.3	1	0	0.875000	0.666667	ykor shey qocheey chokal okeey ror eckhear daram	ykor shey qocheey chokal okeey ror cckheor daram	ykor shey qocheey chokal okeey or cckhe r daram
f68r1	f68r1.4	1	0	0.500000	0.500000	dchor okaiiin	dchor okaiin	dchos okaiiin
f68r1	f68r1.5	1	1	1.000000	1.000000	yky	yky	yky
f68r1	f68r1.6	1	1	1.000000	1.000000	dary	dary	dary
f68r1	f68r1.7	1	1	1.000000	1.000000	chkchykoly	chkchykoly	chkchykoly
f68r1	f68r1.8	1	0	1.000000	0.000000	okodaly	okodaly	ko aly
f68r1	f68r1.9	1	1	1.000000	1.000000	odchecthy	odchecthy	odchecthy
f68r1	f68r1.10	1	1	1.000000	1.000000	otcheody	otcheody	otcheody
f68r1	f68r1.11	1	1	1.000000	1.000000	okoaly	okoaly	okoaly
f68r1	f68r1.12	1	0	0.000000	1.000000	chocfhy	chocphy	chocfhy
f68r1	f68r1.13	1	1	1.000000	1.000000	octhey	octhey	octhey
f68r1	f68r1.14	1	0	0.000000	1.000000	otshey	otcsey	otshey
f68r1	f68r1.15	1	1	1.000000	1.000000	otydy	otydy	otydy
f68r1	f68r1.16	1	0	0.000000	0.000000	okear	okeor	oke r
f68r1	f68r1.17	1	1	1.000000	1.000000	cphocthy	cphocthy	cphocthy
f68r1	f68r1.18	1	1	1.000000	1.000000	ytchody	ytchody	ytchody
f68r1	f68r1.19	1	1	1.000000	1.000000	otys	otys	otys
f68r1	f68r1.20	1	1	1.000000	1.000000	olor	olor	olor
f68r1	f68r1.21	1	1	1.000000	1.000000	ockhy	ockhy	ockhy
f68r1	f68r1.22	1	1	1.000000	1.000000	ofcheor	ofcheor	ofcheor
f68r1	f68r1.23	1	0	0.000000	0.000000	otchdy	otcsdo	otchdo
f68r1	f68r1.24	1	1	1.000000	1.000000	otykchs	otykchs	otykchs
f68r1	f68r1.25	1	1	1.000000	1.000000	otol	otol	otol
f68r1	f68r1.26	1	1	1.000000	1.000000	otor	otor	otor
f68r1	f68r1.27	1	1	1.000000	1.000000	oiinar	oiinar	oiinar
f68r1	f68r1.28	1	1	1.000000	1.000000	okoldy	okoldy	okoldy
f68r1	f68r1.29	1	1	1.000000	1.000000	ykchdy	ykchdy	ykchdy
f68r1	f68r1.30	1	0	0.000000	1.000000	oeeody	toeeodcthy	oeeody
f68r1	f68r1.31	1	1	1.000000	1.000000	ocphy	ocphy	ocphy
f68r1	f68r1.32	1	1	1.000000	1.000000	okeeodal	okeeodal	okeeodal
f68r1	f68r1.33	1	1	1.000000	1.000000	okshor	okshor	okshor
f68r1	f68r1.34	1	0	0.000000	0.000000	osdaiin	ordaiin	ordaiin
f68r1	f68r1.35	1	0	1.000000	0.000000	otochedy	otochedy	otoche y
f68r1	f68r1.36	1	0	1.000000	0.000000	dolchedy	dolchedy	dolche y
f68r1	f68r1.37	1	0	0.400000	0.500000	oky okchdy okardy qear oygy	oky okady okardy qaear oldy	oky okch y okardy tear oygy
f68r2	f68r2.1	1	0	1.000000	0.777778	tsheeor chor sheal dar opchey oeecthy sheol dokechy otcheoly	tsheeor chor sheal dar opchey oeecthy sheol dokechy otcheoly	tsheeor chor shealdar opchey oeecthy sheol dokechy otcheoly
f68r2	f68r2.2	1	0	0.875000	0.875000	dchy ykeechy dchyky okeeody rcheodal chokeey cheor oram	dchy ykeechy dchyky okeeoda rcheodal chokeey cheor oram	dchy ykeechy dchyky okeeoda rcheodal chokeey cheor oram
f68r2	f68r2.3	1	1	1.000000	1.000000	tcheos otchoky okchol okol sheeor chodchy qokchdar	tcheos otchoky okchol okol sheeor chodchy qokchdar	tcheos otchoky okchol okol sheeor chodchy qokchdar
f68r2	f68r2.4	1	0	0.875000	0.875000	chor chesy oreed qoeeckhy qockheol qokeol cheoal dcholal	chor chesy oriid qoeeckhy qockheol qokeol cheoal dcholal	chor chesy oreed qoeeckhy qockheol qokeol cheoal cholal
f68r2	f68r2.5	1	0	1.000000	0.800000	kcheoey cheody sain ykeody chykchy	kcheoey cheody sain ykeody chykchy	cheoey cheody sain ykeody chykchy
f68r2	f68r2.6	1	0	0.250000	0.625000	okeo okar oky okozy okaesy qokool chio qoiol	okeo okor oko okemy okaisy qokool cheo qool	okeo okar oko okomy okaesy qokool ychio qoiol
f68r2	f68r2.7	1	0	0.000000	1.000000	o olchy	otolchcthy	o olchy
f68r2	f68r2.8	1	1	1.000000	1.000000	cheorol	cheorol	cheorol
f68r2	f68r2.9	1	1	1.000000	1.000000	odaiin	odaiin	odaiin
f68r2	f68r2.10	1	1	1.000000	1.000000	ochory	ochory	ochory
f68r2	f68r2.11	1	1	1.000000	1.000000	shdar	shdar	shdar
f68r2	f68r2.12	1	1	1.000000	1.000000	dchol	dchol	dchol
f68r2	f68r2.13	1	1	1.000000	1.000000	todaraiily	todaraiily	todaraiily
f68r2	f68r2.14	1	1	1.000000	1.000000	olcheesey	olcheesey	olcheesey
f68r2	f68r2.15	1	1	1.000000	1.000000	okchor	okchor	okchor
f68r2	f68r2.16	1	1	1.000000	1.000000	oteool	oteool	oteool
f68r2	f68r2.17	1	0	1.000000	0.000000	oydchy	oydchy	ydchy
f68r2	f68r2.18	1	0	0.000000	1.000000	okeeeody	okcheody	okeeeody
f68r2	f68r2.19	1	1	1.000000	1.000000	cholar	cholar	cholar
f68r2	f68r2.20	1	1	1.000000	1.000000	dcheoldy	dcheoldy	dcheoldy
f68r2	f68r2.21	1	0	0.000000	0.000000	oteeear	oteeeor	oteee r
f68r2	f68r2.22	1	0	0.000000	1.000000	otoeeo	etocho	otoeeo
f68r2	f68r2.23	1	0	0.000000	1.000000	ofcheody	ofchsody	ofcheody
f68r2	f68r2.24	1	1	1.000000	1.000000	otcheodar	otcheodar	otcheodar
f68r2	f68r2.25	1	1	1.000000	1.000000	odair chol	odair chol	odair chol
f68r2	f68r2.26	1	1	1.000000	1.000000	opocphor	opocphor	opocphor
f68r2	f68r2.27	1	1	1.000000	1.000000	otoshol	otoshol	otoshol
f68r2	f68r2.28	1	1	1.000000	1.000000	chodar	chodar	chodar
f68r2	f68r2.29	1	0	0.000000	0.000000	sheey	shchy	shchy
f68r2	f68r2.30	1	0	0.000000	1.000000	okeeeeor	okeechor	okeeeeor
f68r2	f68r2.31	1	0	0.454545	0.727273	okey okoaiin okol o ky oeeeo r okey okeeol cheo o	okeo okoaiin okol oky oeeeo r ekey okchol cheo o koiin	okey okoaiin okol oky oeeeo r okey okeeol cheo
f68r3	f68r3.1	1	0	0.684211	0.763158	odeed oteedy cheoteey oshchey chokol cheody chedy oteodaiin otchodal sol cheor oteo choteey oeteody opcheody dchedy daiin oteeody dascheedy oteeody qoeeeg dcheeo okeodly do ls oschaiin cheockhedchy chodal cheoda chol al oteodched okedy qokeey shoky dol daleeed okeoeiiir	odchd otchdy cheoteeo oshchey chokol cheody chedy oteodaiin otchodal sol cheor oteo oteey oetchdy opcheody dchedy daiin oteeody dacheedy oteeody qochecthm dchreo okeodly do ls oschaiin cheockhedchy chodal cheody chol al oteodched okedy qokeey choky dol daleesd okinaiir	o eed oteedy cheoteey oshchey chokol cheody chedy oteodaiin otchodal sol cheor oteo choteey oeteody opcheody dchedy daiin oteeody darcheedy oteeody qoeeeecthim dcheeo okeodly do ls oschaiin cheockhedchy chodal cheody cholal oteodched okedy qokeey shoky dol daleeeg okeeaiin
