page	locus	source_page	source_locus	old_locus	code	continuation	transcription	word_count	clean_text	raw_text	section	language	hand
f34v	f34v.7	f34v	f34v.7	f34v.P1.7	+P0	-	U	13	olchdaiin chedy chey keedy chy kedy dy qokedy okey s air chkain otain	<:>olchdaiin.chedy.chey.keedy.chy,kedy.dy.qokedy.okey.s,air.chkain.otain<|>	H	B	2
f34v	f34v.8	f34v	f34v.8	f34v.P1.8	+P0	-	U	11	yshear otar ar cho raiin cheky olchdaiin or oldar chdar okam	<:>yshear.otar.ar.cho.raiin.cheky.olchdaiin.or.oldar.chdar.okam<|>	H	B	2
f34v	f34v.9	f34v	f34v.9	f34v.P1.9	+P0	-	U	11	lsheody cthy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiiin	<:>lsheody.cthy.qokeey.keedy.kchdy.chedy.qokedy.chdy.kal,shs.oldaiiin<|>	H	B	2
f34v	f34v.10	f34v	f34v.10	f34v.P1.10	+P0	-	U	12	daiin chdy tedy kchdy okeedy checkhy chdy kain chear or ykedy okam	<:>daiin.chdy.tedy.kchdy.okeedy.checkhy.chdy.kain.chear.or.ykedy.okam<|>	H	B	2
f34v	f34v.11	f34v	f34v.11	f34v.P1.11	+P0	L	U	7	yshos ody s aiin okoy okal shedy	<:>yshos.ody.s.aiin.okoy.okal,shedy<$>	H	B	2
f35r	f35r.1	f35r	f35r.1	f35r.P1.1	@P0	1	U	7	oo r choly y choty char dy	&371;oo.r,choly,&349;y.choty.char.dy<!�><|>	H	A	1
f35r	f35r.9	f35r	f35r.9	f35r.P1.9	+P0	1	U	5	waiin chear aiin chear shorchaiin	waiin.chear.aiin.chear.shorchaiin<!�><|>	H	A	1
f35r	f35r.11	f35r	f35r.11	f35r.P1.11	+P0	-	U	8	shcheaiin chol cthaiin lchaiin lchal dal dairaldy n	shcheaiin.chol.cthaiin.lchaiin.lchal,dal-<!�>dairaldy.n<$>	H	A	1
f35v	f35v.1	f35v	f35v.1	f35v.P1.1	@P0	1	U	4	warchor chocthy roaiin ar	warchor.chocthy.roaiin,ar<!�><|>	H	A	1
f35v	f35v.7	f35v	f35v.7	f35v.P1.7	+P0	-	U	6	tcho tchor shol sho kol daiin	tcho,tchor.shol.sho.&Co;,kol,daiin<$>	H	A	1
f36r	f36r.1	f36r	f36r.1	f36r.P1.1	@P0	1	U	9	wcha dan qorain chcfhal soiin cwhor shaiin cthy dair	wcha&151;dan.qorain.chcfhal.soiin.cwhor.shaiin.cthy.dair<|>	H	A	1
f36r	f36r.4	f36r	f36r.4	f36r.P1.4	+P0	1	U	8	wodaiir cwhy qoypchol som chy dchy fchom dar	wodaiir.cwhy.qoypchol.som-<!�>&Sy;-<!�>chy.dchy.fchom,dar<|>	H	A	1
f36r	f36r.5	f36r	f36r.5	f36r.P1.5	+P0	-	U	10	daiin qor chol ctholy s o r chy sy chytaroiin	<:>daiin.qor,chol.ctholy.s-<!�>o-<!�>r-<!�>chy.sy-<!�>chytaroiin<$>	H	A	1
f36v	f36v.1	f36v	f36v.1	f36v.P1.1	@P0	1	U	8	wcharasy qoworom shoaiin tchey chckhhy otaiin cphar daiin	wcharasy.qoworom.shoaiin.tchey.chckhhy.otaiin.cphar.daiin<|>	H	A	1
f36v	f36v.3	f36v	f36v.3	f36v.P1.3	+P0	-	U	8	dchytchy ytor s otaiin qowchor otar otchaiin s	<:>dchytchy.ytor!s-<!�>otaiin.qowchor.otar.otchaiin.s<|>	H	A	1
f36v	f36v.5	f36v	f36v.5	f36v.P1.5	+P1	1	U	4	tchor ckhoiin daiin cphchar	<!�>tchor.ckhoiin.daiin.cphchar<$>	H	A	1
f37r	f37r.1	f37r	f37r.1	f37r.P1.1	@P0	1	U	9	tocphol shaiin qotor ozchor oty chory daiin otod ar	tocphol.shaiin.qotor.ozchor.oty.chory.daiin.otod,ar<|>	H	A	1
f37r	f37r.2	f37r	f37r.2	f37r.P1.2	+P0	-	U	8	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	<:>ykoiin.cthor.okaiin.qotchy.ytody.qokaiin.sho.ytaiin<|>	H	A	1
f37r	f37r.3	f37r	f37r.3	f37r.P1.3	+P0	L	U	8	qo shy qokaiin cthol dy ckhor oky dy	<:>qo,shy.qokaiin.cthol,dy.ckhor.oky.dy<$>	H	A	1
f37r	f37r.4	f37r	f37r.4	f37r.P1.4	+P0	1	U	7	wchotchy daiin cfhol dar chol daiin yd	wchotchy.daiin.cfhol,dar.chol.daiin-<!�>yd<|>	H	A	1
f37r	f37r.5	f37r	f37r.5	f37r.P1.5	+P0	-	U	5	yky qokchy qotchor chkol otoly	<:>yky.qokchy.qotchor.chkol.otoly<!�><|>	H	A	1
f37r	f37r.6	f37r	f37r.6	f37r.P1.6	+P0	-	U	7	shor shol qokchy qotam ody dchol daiin	shor.shol.qokchy.qotam.ody-<!�>dchol.daiin<|>	H	A	1
f37r	f37r.7	f37r	f37r.7	f37r.P1.7	+P0	L	U	5	sor chey kor qokor daiin	<:>sor.chey,kor.qokor.daiin<$>	H	A	1
f37r	f37r.8	f37r	f37r.8	f37r.P1.8	+P0	1	U	8	koiin chorody qokaiin shory otal shor sheor dar	koiin.chorody.qokaiin.shory.otal-<!�>shor.sheor.dar<|>	H	A	1
f37r	f37r.9	f37r	f37r.9	f37r.P1.9	+P0	-	U	9	ykchody qotchy ykaiin chy qotor dy otchol ol daiin	<:>ykchody.qotchy.ykaiin.chy.qotor,dy-<!�>otchol,ol,daiin<|>	H	A	1
f37r	f37r.10	f37r	f37r.10	f37r.P1.10	+P0	-	U	9	qoto okchochor dchor chy shy daiin ychey kol daiir	<:>qoto.okchochor.dchor.chy.shy.daiin-<!�>ychey.kol.daiir<!�><|>	H	A	1
f37r	f37r.11	f37r	f37r.11	f37r.P1.11	+P0	L	U	5	okchor daiin ckhy dain daiin	okchor.daiin.ckhy.dain.daiin<!�><$>	H	A	1
f37v	f37v.1	f37v	f37v.1	f37v.P1.1	@P0	1	U	5	tshody qocthy qotoldy chopdain sol	tshody.qocthy.qotoldy.chopdain.sol<!�><|>	H	A	1
f37v	f37v.10	f37v	f37v.10	f37v.P1.10	+P0	-	U	6	soiin ey o koiin chey tom	soiin.&Cs;ey.o,koiin,chey.tom<!�><|>	H	A	1
f37v	f37v.14	f37v	f37v.14	f37v.P1.14	+P0	1	U	3	todain cphaiin cphorods	todain.cphaiin.cphorods<!�><|>	H	A	1
f37v	f37v.19	f37v	f37v.19	f37v.P1.19b	+P0	-	U	4	daiin iin qotal daiin	daiin.&QKa;iin.qotal.daiin<!�><|>	H	A	1
f37v	f37v.20	f37v	f37v.20	f37v.P1.20	+P0	-	U	6	y cho y ykal daiin s	y,cho&eKAh;y,ykal.daiin,s<!�><|>	H	A	1
f37v	f37v.22	f37v	f37v.22	f37v.P1.22	+P0	-	U	3	qotol ytoiin chocthhy	qotol.ytoiin.chocthhy<$>	H	A	1
f38r	f38r.1	f38r	f38r.1	f38r.P1.1	@P0	1	U	7	tolor chockhy oky choiin okshol oly oky	tolor.chockhy-<!�>oky.choiin.okshol.oly.oky<$>	H	A	1
f38v	f38v.1	f38v	f38v.1	f38v.P1.1	@P0	1	U	10	okchop chol shotol oteol okeea s chor d aiin d	okchop.chol.shotol.oteol.okeea.s-<!�>chor.d.aiin,d<$>	H	A	1
f39r	f39r.1	f39r	f39r.1	f39r.P1.1	@P0	1	U	12	tedo chshd ofy chdain shey zshydy orain cheepaiin ofy shey kaly dy	tedo,chshd.&IWHi;ofy.chdain.shey.zshydy.orain.cheepaiin.ofy.shey.kaly.dy<|>	H	B	2
f39r	f39r.2	f39r	f39r.2	f39r.P1.2	+P0	-	U	12	olchey cheky qokedy shekshcy qolain ch y chdy dair shckh y dold	olchey.cheky.qokedy.shekshcy.qolain.ch&CKSh;y.chdy.dair.shckh?y.dold<|>	H	B	2
f39r	f39r.3	f39r	f39r.3	f39r.P1.3	+P0	-	U	12	qokalchdy chekaiin checkhy dar shed qokeedar chedy dar or cheey dy ckhy	qokalchdy.chekaiin.checkhy.dar.shed.qokeedar.chedy.dar.or.cheey.dy,ckhy<|>	H	B	2
f39r	f39r.4	f39r	f39r.4	f39r.P1.4	+P0	-	U	11	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalchem	<:>tchedy.chdy.olaiin.chedy.shckhdchy.chol.or.ordy.chees.aly.okalchem<|>	H	B	2
f39r	f39r.5	f39r	f39r.5	f39r.P1.5	+P0	L	U	3	dchdy chdy ykaiin	<:>dchdy.chdy.ykaiin<$>	H	B	2
f39r	f39r.6	f39r	f39r.6	f39r.P1.6	+P0	1	U	11	pchdaiin she dam qofchedy shedy kchdy dydy ofchekaiin shockhhy shdalo ry	pchdaiin.she.dam.qofchedy.shedy.kchdy.dydy.ofchekaiin.shockhhy.shdalo,ry<|>	H	B	2
f39r	f39r.7	f39r	f39r.7	f39r.P1.7	+P0	-	U	12	dchdar chedy cholal qokedar chdy chckhdy dar ar al ydy eees aiin	<:>dchdar.chedy.cholal.qokedar.chdy.chckhdy.dar.ar.al.ydy.eees.aiin<|>	H	B	2
f39r	f39r.8	f39r	f39r.8	f39r.P1.8	+P0	-	U	10	lchedy shedy qokaiin chkeey fchedy okam chcfhey saiin chcphy dairog	<:>lchedy.shedy.qokaiin.chkeey.fchedy.okam.chcfhey.saiin.chcphy.dairog<|>	H	B	2
f39r	f39r.9	f39r	f39r.9	f39r.P1.9	+P0	L	U	5	tchedy shol odal qokaiin shdaiin	<:>tchedy.shol.odal.qokaiin.shdaiin<$>	H	B	2
f39r	f39r.10	f39r	f39r.10	f39r.P1.10	+P0	1	U	10	wchdar shedy ar aiir okair ykeols shedy qockhdy laiin ky	wchdar.shedy.ar.aiir.okair.ykeols.shedy.qockhdy.laiin.&379;ky<!�><|>	H	B	2
f39r	f39r.11	f39r	f39r.11	f39r.P1.11	+P0	-	U	12	dshdy ar aiin y yku chdy ykal olkaiin qokaldar cheol dar aiin	dshdy.ar,aiin.y.yku.chdy.ykal.olkaiin.qokaldar.cheol.dar.aiin<!�><|>	H	B	2
f39r	f39r.12	f39r	f39r.12	f39r.P1.12	+P0	-	U	11	tolchdaiin chckhy s aiin olor chls aiin oky ches aiin dal	tolchdaiin.chckhy.s,aiin.olor.chls.aiin.oky.ches.aiin.dal<!�><|>	H	B	2
f39r	f39r.13	f39r	f39r.13	f39r.P1.13	+P0	-	U	11	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin	ytor.chdar.shey.qokaiin.chor.kar.sheolkedy.otedy.tedy.s,aiin<!�><|>	H	B	2
f39r	f39r.14	f39r	f39r.14	f39r.P1.14	+P0	-	U	11	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin.shckhy.chekl.ol.daiin.chedy.ykeey.daiin.otal.chdam.qokam<!�><|>	H	B	2
f39r	f39r.15	f39r	f39r.15	f39r.P1.15	+P0	-	U	10	qolkain olcheol daiin dar ol dld iir ador aiin ofcheefar	qolkain.olcheol.daiin.dar.ol.dld.iir.ador.aiin.ofcheefar<$>	H	B	2
f39r	f39r.16	f39r	f39r.16	f39r.T1.16	+Pc	L	U	5	oteol cholkal qokyl dar ykdy	�oteol.cholkal-<!\>qokyl.dar.ykdy�<$>	H	B	2
f39v	f39v.1	f39v	f39v.1	f39v.P1.1	@P0	1	U	13	wdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky o dy	wdair.chdy.fdykain.or,air,sheykaiiin.ofchy.kar.or.aiin.dolky.o&I~s;dy<|>	H	B	2
f39v	f39v.2	f39v	f39v.2	f39v.P1.2	+P0	-	U	13	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy	<:>sor.shy,kar.chol.qoty.kchdy.olky.dar.chdy.ykar.olkedaiin.ody,dy<|>	H	B	2
f39v	f39v.3	f39v	f39v.3	f39v.P1.3	+P0	-	U	11	daiin chor okain okaiifchody saiin or aiin qokaiin ytodaiin o kam	<:>daiin.chor.okain.okaiifchody.saiin.or,aiin.qokaiin.ytodaiin.o,kam<|>	H	B	2
f39v	f39v.4	f39v	f39v.4	f39v.P1.4	+P0	-	U	14	y okeey chody cheor aiin okody chodal ykedy qokedy dal o r aiin shky	<:>y,okeey.chody.cheor.aiin.okody.chodal.ykedy.qokedy.dal,o,r,aiin.shky<|>	H	B	2
f39v	f39v.5	f39v	f39v.5	f39v.P1.5	+P0	-	U	14	ytedy kor or sheky kain otar or aiin okaiin ckhol ol kor otor opchy	<:>ytedy,kor.or.sheky,kain.otar.or.aiin.okaiin.ckhol.ol,kor.otor.opchy<|>	H	B	2
f39v	f39v.6	f39v	f39v.6	f39v.P1.6	+P0	L	U	10	lkedy okchey shor qoykam cho ckh cfhey or aly shody	<:>lkedy.okchey.shor.qoykam.cho,ckh,cfhey.or.aly.shody<$>	H	B	2
f39v	f39v.7	f39v	f39v.7	f39v.P1.7	+P0	1	U	8	wardy shedy qokar sheedy oraly olainr okar ar	wardy.shedy.qokar.sheedy.oraly-<!�>olainr.okar.ar<|>	H	B	2
f39v	f39v.8	f39v	f39v.8	f39v.P1.8	+P0	-	U	11	oekar aiin olkaiin olky dar ald shek chek qokchy dar ain	oekar,aiin.olkaiin.olky.dar.ald-<!�>shek.chek.qokchy.dar,ain<|>	H	B	2
f39v	f39v.9	f39v	f39v.9	f39v.P1.9	+P0	-	U	13	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	<:>tar.aiin.dal.ar.ain.cheor.ydam-<!�>shody.okal,shd,y,kshy.or<|>	H	B	2
f39v	f39v.10	f39v	f39v.10	f39v.P1.10	+P0	-	U	12	dar ar y kar or yky chdy fchor qokain or sheedy olchef	dar,ar.y,kar.or.yky.chdy.fchor-<!�>qokain.or.sheedy.olchef<|>	H	B	2
f39v	f39v.11	f39v	f39v.11	f39v.P1.11	+P0	-	U	9	sarol chedy shekam qokar chl ykeedy chckhy dalor dy	<:>sarol.chedy.shekam.qokar.chl-<!�>ykeedy.chckhy.dalor.dy<$>	H	B	2
f39v	f39v.12	f39v	f39v.12	f39v.P1.12	+P0	-	U	8	paiin olaiin otal chd okaram okar cheodal ockhy	paiin.olaiin.otal,chd.okaram-<!�>okar.cheodal.ockhy<|>	H	B	2
f39v	f39v.13	f39v	f39v.13	f39v.P1.13	+P0	-	U	7	dain ockhedy otedy okedy lchdy okaiin daiiiny	<:>dain.ockhedy.otedy.okedy-<!�>lchdy.okaiin.daiiiny<|>	H	B	2
f39v	f39v.14	f39v	f39v.14	f39v.P1.14	+P0	L	U	4	tar aiin okaiin cholody	<:>tar,aiin.okaiin.cholody<$>	H	B	2
f40r	f40r.1	f40r	f40r.1	f40r.P1.1	@P0	1	U	10	wchey keodar aldydy qoky okal shdy olkedy opches ar ordaiin	wchey.keodar.aldydy-<!�>qoky.okal.shdy.olkedy.opches.ar.ordaiin<|>	H	B	2
f40r	f40r.8	f40r	f40r.8	f40r.P1.8	+P0	1	U	11	ksheo kchey dar aim kcheo cfhdy or ain chefal daiin dm	<:>ksheo.kchey.dar.aim-<!�>kcheo.cfhdy.or,ain.chefal.daiin.dm<|>	H	B	2
f40r	f40r.10	f40r	f40r.10	f40r.P1.10	+P0	-	U	11	saiin olcheey chdy y chey ka ar oky ykedy okair ody	<:>saiin.olcheey.chdy-<!�>y,chey.ka&228;ar.oky.ykedy.okair.ody<$>	H	B	2
f40v	f40v.1	f40v	f40v.1	f40v.P1.1	@P0	1	U	3	wchedain chefaiin oldy	wchedain.chefaiin.oldy<!�><|>	H	B	2
f40v	f40v.4	f40v	f40v.4	f40v.P1.4	+P0	-	U	3	taraiin okaiin ch	taraiin.okaiin.ch&380;<!�><|>	H	B	2
f40v	f40v.9	f40v	f40v.9	f40v.P1.9	+P0	-	U	5	tchy pchody pchdy kor ol	tchy,pchody.pchdy.kor.ol<!�><|>	H	B	2
f40v	f40v.11	f40v	f40v.11	f40v.P1.11	+P0	-	U	5	schedy qokol chedy dalor aithy	schedy.qokol.chedy.dalor.aithy<!�><|>	H	B	2
f40v	f40v.13	f40v	f40v.13	f40v.P1.13	+P0	1	U	7	toees chedy kedy olfchedy qokedy daiin chefain	toees.chedy.kedy.olfchedy.qokedy-<!�>daiin.chefain<|>	H	B	2
f40v	f40v.15	f40v	f40v.15	f40v.P1.15	+P0	-	U	11	qokchey qody or aiiin o kaiin o ckhy sheod fai y	<:>qokchey.qody.or.aiiin.o,kaiin.o,ckhy-<!�>sheod.fai&174;!y<|>	H	B	2
f40v	f40v.19	f40v	f40v.19	f40v.T1.19	+Pc	L	U	4	wchedy chetar ofair arody	�wchedy.chetar.ofair,arody<!�><$>	H	B	2
f41r	f41r.1	f41r	f41r.1	f41r.P1.1	@P0	1	U	8	wshey kedaleey oked shekechy opshes ypchd qotchedy shkakeedy	wshey,kedaleey.oked.shekechy-<!�>opshes.ypchd.qotchedy.shkakeedy<|>	H	B	2
f41r	f41r.2	f41r	f41r.2	f41r.P1.2	+P0	-	U	13	ykeeo al shey ykedy kesh dy dy dor ycheoky qokeed chpy qokedy dy	<:>ykeeo.al,shey,ykedy.kesh!dy.dy-<!�>dor.ycheoky.qokeed.chpy.qokedy,dy<|>	H	B	2
f41r	f41r.3	f41r	f41r.3	f41r.P1.3	+P0	-	U	9	qok r qekedy ychdykchdy qokedy qokedy shekchy cheky daly	<:>qok.r&388;.qekedy.ychdykchdy-<!�>qokedy.qokedy.shekchy.cheky.daly<|>	H	B	2
f41r	f41r.4	f41r	f41r.4	f41r.P1.4	+P0	-	U	10	chdchy ytcheeky ypchedy schdy ytedy cthhy chees otchy otal dam	<:>chdchy.ytcheeky.ypchedy.schdy-<!�>ytedy.cthhy.chees.otchy.otal.dam<|>	H	B	2
f41r	f41r.6	f41r	f41r.6	f41r.P1.6	+P0	1	U	9	shedey wolchedy qokeey chekedy ytey chkeeod ypchedpy shepy edy	shedey.wolchedy.qokeey.chekedy.ytey-<!�>chkeeod-<!�>ypchedpy.shepy.&366;edy<|>	H	B	2
f41r	f41r.7	f41r	f41r.7	f41r.P1.7	+P0	-	U	10	par chdy kchey yteedy qokeody ykedy chkedy qokedy chedy qokedy	<:>par!chdy.kchey.yteedy.qokeody-<!�>ykedy.chkedy.qokedy.chedy.qokedy<$>	H	B	2
f41v	f41v.1	f41v	f41v.1	f41v.T1.0	@Lp	-	U	1	keerodal	keerodal<$>	H	B	2
f41v	f41v.2	f41v	f41v.2	f41v.P1.1	+P0	1	U	9	wcheody qofcheepy ofchdy cfhekchdy ypchedy chepchefy shdchdy qotal dar	wcheody.qofcheepy.ofchdy.cfhekchdy-<!�>ypchedy.chepchefy.shdchdy.qotal.dar<|>	H	B	2
f41v	f41v.3	f41v	f41v.3	f41v.P1.2	+P0	-	U	13	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	<:>dshedy.tchey.s,aiin.shekey.okedy.okaly-<!�>daiin.okedy.ykeeody.choy,keoy.dam<|>	H	B	2
f41v	f41v.4	f41v	f41v.4	f41v.P1.3	+P0	-	U	10	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qotol sheols	<:>qokeody.okey.qokeody.oleeol.lkedy-<!�>lkeeody.qokeedy.okeey.qotol.sheols<|>	H	B	2
f41v	f41v.5	f41v	f41v.5	f41v.P1.4	+P0	-	U	10	ycheos olchey daiin or chol olaiin oteedy qoteol oteodar orain	<:>ycheos.olchey.daiin.or.chol,olaiin-<!�>oteedy.qoteol.oteodar.orain<|>	H	B	2
f41v	f41v.6	f41v	f41v.6	f41v.P1.5	+P0	-	U	10	tadaiin ol cheor yteedy okal old oteol qokal or oteody	<:>tadaiin.ol,cheor.yteedy.okal.old-<!�>oteol.qokal.or.oteody<|>	H	B	2
f41v	f41v.7	f41v	f41v.7	f41v.P1.6	+P0	-	U	9	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	<:>ykeey.okey.ykeeol.ckhdy.chdal-<!�>ykeo,aiin.okeody.oly<|>	H	B	2
f41v	f41v.8	f41v	f41v.8	f41v.P1.7	+P0	L	U	5	daiin olkeeo lkol chedy okeey	<:>daiin.olkeeo.lkol.chedy.okeey<!�><$>	H	B	2
f42r	f42r.1	f42r	f42r.1	f42r.P1.1	@P0	1	U	6	o ozaiin cthach y otcheey pchear	&381;o.ozaiin.cthach&372;y.otcheey.pchear<!�><|>	H	A	1
f42r	f42r.6	f42r	f42r.6	f42r.T1.6	+Pc	L	U	2	dorain char	�dorain.char�<$>	H	A	1
f42r	f42r.7	f42r	f42r.7	f42r.P2.7	+P0	1	U	7	wcho chy kshaiin sho taiin cham shan	wcho.chy.kshaiin.sho.taiin.cham.shan<!�><|>	H	A	1
f42r	f42r.8	f42r	f42r.8	f42r.P2.9	+P0	-	U	7	yshol chees cthol shor shol cty chary	yshol.chees.cthol.shor.shol.cty.chary<!�><|>	H	A	1
f42r	f42r.9	f42r	f42r.9	f42r.P2.9a	+P0	-	U	4	qotchar otchol cthokchodan chkchory	qotchar.otchol.cthokchodan.chkchory<!�><|>	H	A	1
f42r	f42r.10	f42r	f42r.10	f42r.P2.10	+P0	-	U	9	choty dol ksheo cthor otol cthol chol shol dain	choty.dol.ksheo.cthor.otol.cthol.chol-<!�>shol.dain<|>	H	A	1
f42r	f42r.11	f42r	f42r.11	f42r.P2.11	+P0	-	U	9	qotor cho chody daiin shol ctheey dar chy daiidy	<:>qotor.cho,chody.daiin.shol.ctheey.dar-<!�>chy.daiidy<|>	H	A	1
f42r	f42r.12	f42r	f42r.12	f42r.P2.12	+P0	-	U	8	dcheey chol shol chokaiin choeky dcky dain dal	<:>dcheey.chol.shol.chokaiin.choeky.dcky-<!�>dain.dal<|>	H	A	1
f42r	f42r.13	f42r	f42r.13	f42r.P2.13	+P0	-	U	9	qopor shol shot shol shol daiin dain s cheam	<:>qopor.shol.shot,shol.shol.daiin.dain.s-<!�>cheam<|>	H	A	1
f42r	f42r.14	f42r	f42r.14	f42r.P2.14	+P0	-	U	7	sho kshey choty chdain chodaiin daiin dam	<:>sho,kshey.choty.chdain.chodaiin.daiin-<!�>dam<$>	H	A	1
f42r	f42r.15	f42r	f42r.15	f42r.T2.15	+Pr	L	U	3	wchody otshey dodaiin	�wchody.otshey.dodaiin<!�><$>	H	A	1
f42r	f42r.16	f42r	f42r.16	f42r.P3.16	+P0	1	U	6	wydaiin sheor shaiin tsh olchy sholy	wydaiin.sheor.shaiin.tsh.olchy.sholy<!�><|>	H	A	1
f42r	f42r.19	f42r	f42r.19	f42r.P3.19	+P0	-	U	7	otchoty daiin chot sho ckhhy s os	otchoty.daiin.chot,sho.ckhhy.&CTy;s.os<!�><|>	H	A	1
f42r	f42r.21	f42r	f42r.21	f42r.P3.21	+P0	-	U	7	shol chol chol shol aiin s odan	shol.chol.chol.shol.&Ct;aiin.&C~o;s.odan<!�><|>	H	A	1
f42r	f42r.22	f42r	f42r.22	f42r.P3.22	+P0	-	U	6	kchaiin chos ckhaiin chor o chaiin	kchaiin.chos.ckhaiin.chor,o&154;.chaiin<$>	H	A	1
f42r	f42r.23	f42r	f42r.23	f42r.T3.23	+Pr	L	U	3	okchol shol kolschees	�okchol,shol.kolschees<!�><$>	H	A	1
f42v	f42v.1	f42v	f42v.1	f42v.P1.1	@P0	1	U	8	cho sheey qocho taiin shols chol chor dain	&156;cho,&CTo;.sheey.qocho.taiin.shols-<!�>chol.chor.dain<|>	H	A	1
f42v	f42v.2	f42v	f42v.2	f42v.P1.2	+P0	-	U	9	dshey tchey y kchey chtchy y dan dain otoldaiin	<:>dshey.tchey.y.kchey.chtchy.&384;y.dan-<!�>dain.otoldaiin<|>	H	A	1
f42v	f42v.9	f42v	f42v.9	f42v.P1.9	+P0	1	U	8	wosheor sho char chekchey qokod sho cwheo rchy	<:>wosheor.sho.char.chekchey.qokod-<!�>sho.cwheo,rchy<|>	H	A	1
f42v	f42v.10	f42v	f42v.10	f42v.P1.10	+P0	-	U	9	schor okchey chy shol olor cheaiin cthey tcheen d	<:>schor.okchey.chy.shol.olor.cheaiin-<!�>cthey.tcheen.d<|>	H	A	1
f42v	f42v.11	f42v	f42v.11	f42v.P1.11	+P0	-	U	8	qo aiin qokeey kchol cheal oteold shey teaiind	<:>qo,aiin.qokeey.kchol.cheal.oteold-<!�>shey.teaiind<|>	H	A	1
f42v	f42v.12	f42v	f42v.12	f42v.P1.12	+P0	-	U	7	chotcheey chol ol chaiin oteeaiin chkchy taiiny	<:>chotcheey.chol.ol.chaiin.oteeaiin-<!�>chkchy.taiiny<|>	H	A	1
f42v	f42v.13	f42v	f42v.13	f42v.P1.13	+P0	-	U	8	sho chey teor shey checthhy daiin chokeey daiin	<:>sho.chey.teor.shey.checthhy.daiin-<!�>chokeey.daiin<|>	H	A	1
f42v	f42v.14	f42v	f42v.14	f42v.P1.14	+P0	-	U	9	qoteey chy kchy cthy es choly s arar aral	<:>qoteey.chy.kchy.cthy.&CTSh;es.choly-<!�>s,arar.aral<|>	H	A	1
f42v	f42v.15	f42v	f42v.15	f42v.P1.15	+P0	-	U	3	chokey chol okey	chokey.chol.okey<$>	H	A	1
f42v	f42v.16	f42v	f42v.16	f42v.T1.15	=Pt	L	U	2	okar odeey	�okar.odeey<$>	H	A	1
f43r	f43r.1	f43r	f43r.1	f43r.P1.1	@P0	1	U	11	tarodaiin ytedy chody ofchtar chcphedy ypar shol folor aiin cwhhy dar	tarodaiin.ytedy.chody.ofchtar.chcphedy.ypar.shol.folor,aiin.cwhhy.dar<|>	H	B	2
f43r	f43r.2	f43r	f43r.2	f43r.P1.2	+P0	-	U	13	yteody oteol ytedy ar chcty dar aiir okaldy daral otchdy daiin dal r	<:>yteody.oteol.ytedy.ar,chcty.dar,aiir.okaldy.daral.otchdy.daiin.dal,r<|>	H	B	2
f43r	f43r.3	f43r	f43r.3	f43r.P1.3	+P0	-	U	14	yty yty oty she ody shy olor ytchdy kaiin chky qotydy dar aiin ykam	<:>yty.yty.oty.she,ody.shy.olor.ytchdy.kaiin.chky.qotydy.dar,aiin.ykam<|>	H	B	2
f43r	f43r.4	f43r	f43r.4	f43r.P1.4	+P0	-	U	14	dar ar ytey tedy kar ar ar she kalchdy cholky qotaly chedy oty otam	<:>dar,ar.ytey,tedy,kar.ar,ar.she,kalchdy.cholky.qotaly.chedy.oty.otam<|>	H	B	2
f43r	f43r.5	f43r	f43r.5	f43r.P1.5	+P0	-	U	11	ykar chedy shekody qotody qotar okedy dar choetchy dam otain ytam	<:>ykar.chedy.shekody.qotody.qotar.okedy.dar.choetchy.dam.otain.ytam<|>	H	B	2
f43r	f43r.6	f43r	f43r.6	f43r.P1.6	+P0	L	U	5	kchedy chedy daly cheody cheolkeepchy	kchedy.chedy.daly.cheody.cheolkeepchy<$>	H	B	2
f43r	f43r.7	f43r	f43r.7	f43r.P1.7	+P0	1	U	12	pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	pshesy.otey,kshdy.opchdy.kedar.okedy.chdy.shocphhy.dytydy.pchdy.kedy.dam<|>	H	B	2
f43r	f43r.8	f43r	f43r.8	f43r.P1.8	+P0	-	U	13	ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykol or akaiin old	<:>ytchedy.chedy.cheody.shy.qoiiin.sheeeky.chedy.dain.shy.ykol,or.akaiin.old<|>	H	B	2
f43r	f43r.9	f43r	f43r.9	f43r.P1.9	+P0	L	U	5	dshedy qotedy dor cheey odain	<:>dshedy.qotedy.dor.cheey.odain<$>	H	B	2
f43r	f43r.10	f43r	f43r.10	f43r.P1.10	+P0	1	U	12	wshdar shed ody qotedy yfchdy qockhhdy opchdy daiin qokedy dy dydy qotar	wshdar.shed,ody.qotedy.yfchdy.qockhhdy.opchdy.daiin.qokedy.dy,dydy.qotar<|>	H	B	2
