page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	eva_clean	ivtff_raw
110	f56v	f56v.13	13	+P0	+	P	0	H	A	1	G	z	0	0	6	ykor aiin chorol sho shol daiin	ykor.aiin.chorol.sho,shol.daiin
110	f56v	f56v.14	14	+P0	+	P	0	H	A	1	G	z	0	0	6	chol cheo kchol chol choky chotor	chol,cheo.kchol.chol.choky.chotor
110	f56v	f56v.15	15	+P0	+	P	0	H	A	1	G	z	0	0	5	otchol chol chol daiin chotaiin	otchol.chol.chol.daiin.chotaiin
110	f56v	f56v.16	16	+P0	+	P	0	H	A	1	G	z	0	1	6	s o kchol chol chol daiin	s,o,kchol.chol.chol.daiin<$>
111	f57r	f57r.1	1	@P0	@	P	0	H	B	5	H	a	1	0	9	poeeockhey odain cheop sheody shocfhey dy sheep sheody eodam	<%>poeeockhey.odain.cheop.sheody.shocfhey.dy.sheep.sheody.[e:y]odam
111	f57r	f57r.2	2	+P0	+	P	0	H	B	5	H	a	0	0	12	daiir air chety cheo ckhy chockhy cheotey sh kchey s odaiin shey	daiir.air.chety.cheo,ckhy.chockhy.cheotey.sh,kchey.s.odaiin.shey
111	f57r	f57r.3	3	+P0	+	P	0	H	B	5	H	a	0	0	8	qokeeody cheooky qokeody sheey okeody cheody cheeody cheekeody	qokeeody.cheooky.qokeody.sheey.okeody.cheody.cheeody.cheekeody
111	f57r	f57r.4	4	+P0	+	P	0	H	B	5	H	a	0	0	9	dchos cheocthy cheody qoteeody octhody okeeody chteody cheody s	dchos.cheocthy.cheody.qot[ee:ch]ody.octhody.okeeody.chteody.cheody,s
111	f57r	f57r.5	5	+P0	+	P	0	H	B	5	H	a	0	1	3	qokcho daiin cheeodam	qok[ch:ee]o.daiin.cheeodam<$>
111	f57r	f57r.6	6	+P0	+	P	0	H	B	5	H	a	1	0	9	tcheodal okam chckhey okchdy doctho opchey dy kedaiin oforam	<%>tcheodal.okam.chckhey.okchdy.doctho.opchey.dy.kedaiin.oforam
111	f57r	f57r.7	7	+P0	+	P	0	H	B	5	H	a	0	0	8	daiis sheedy qokeedy chetey oteeod shekey tedy okaldg	daii[s:r].sheedy.qokeedy.chetey<->oteeod.shekey.tedy.okaldg
111	f57r	f57r.8	8	+P0	+	P	0	H	B	5	H	a	0	0	8	tair sheedy ochedy dy okchy chedy dal qokedam	tair.sheedy.ochedy.{ckhhh}dy<->okchy.chedy.dal.qokedam
111	f57r	f57r.9	9	+P0	+	P	0	H	B	5	H	a	0	0	10	adair sheeo ckhy sar al daiidy dcheckhey daiin chedy cthedy	[a:o]dair.sheeo,ckhy.sar.al.daii[d:j]y<->dcheckhey.daiin.chedy.cthedy
111	f57r	f57r.10	10	+P0	+	P	0	H	B	5	H	a	0	0	8	qoetchey kedy shedaiin s cheos ykeos qy tcfhy	qoetchey.kedy.shedaiin<->s,cheos.ykeos.q{cthh}y.tcfhy
111	f57r	f57r.11	11	+P0	+	P	0	H	B	5	H	a	0	1	3	dshedy echy cphedam	dshedy.{ct}echy.cphedam<$>
112	f57v	f57v.1	1	@L0	@	L	0	C		1	H	a	0	0	1	dairal	<!10:30>dairal
112	f57v	f57v.2	2	@Cc	@	C	c	C		1	H	a	0	0	54	v sal y soeos vs ar okees o d soefchees l g sos okey defo f o rkedam sh ofol sar ddal yty s y daiir otey dshdy dkals oty pchchy a r opaiin dal karody v r okeey daram qokar okal okal d o l shkeal dy das o k sher s aiin	<!10:30>v.sal,y.soeos.vs.ar.okees.o.d.soefchees.l,g.sos.okey.defo.f.o.rkedam.sh.ofol.sar.ddal.yty.s.y.daiir.otey.dshdy.dkal[s:r].oty,pchchy.a.r.opaiin.dal.karody.v,r,okeey.daram.qokar.okal.okal.d.o.l.shkeal.dy,das.o.k.sher.s,aiin
112	f57v	f57v.3	3	+Cc	+	C	c	C		1	H	a	0	0	56	o l d r v x k m f v t r y i o l d r v x k m f v t r y c o l d r v x k m p v t r y c o l d r v x k m p v t r y c	<!10:30>o.l.[d:j].r.v.x.k.m.f.@169;v.t.r.@170;.@171;.y.I.@172;.o.l.d.r.v.x.k.m.f.@169;v.t.r.@170;.@171;.y.c.@172;.o.l.d.r.v.x.k.m.p.@169;v.t.r.@170;.@171;.y.c.@172;.o.l.d.r.v.x.k.m.p.@169;v.t.r.@170;.@171;.y.c.@172;
112	f57v	f57v.4	4	+Cc	+	C	c	C		1	H	a	0	0	29	daiin otey ofchey shes o d okeeod l o lkeeol dkedar yf aros s y chedaiin k eeety x deeodal vo tchor kedar dal daiin aiin otal daro v	<!10:00>daiin.otey.of[che:eee]y.shes.o.d.okeeod.l.o.lkeeol.dkedar.yf.aros.s.y.chedaiin.k.eeety.x.deeodal.vo.tchor.{ch'}.kedar.dal.@172;.daiin.aiin.otal.daro.v
112	f57v	f57v.5	5	+Cc	+	C	c	C		1	H	a	0	0	33	o v l r m aiin d c f s y l k x l r ar o r a t l s d y dar teodar otodal sheky oteeody x s l	<!10:00>o.[v:a].l.r.m.aiin.d.@170;.c.f.[s:r].y.l.k.x.l.r.@171;,ar.o.r.[a:?].t.l.[s:r].d.y.dar.teodar.otodal.sheky.oteeody.x.[s:r].l
112	f57v	f57v.6	6	@L0	@	L	0	C		1	H	a	0	0	1	otodarag	otodara[g:m]
112	f57v	f57v.7	7	@L0	@	L	0	C		1	H	a	0	0	1	oparairdly	oparairdly
112	f57v	f57v.8	8	@L0	@	L	0	C		1	H	a	0	0	1	olkeedal	olkeedal
112	f57v	f57v.9	9	@L0	@	L	0	C		1	H	a	0	0	1	otardaly	otardaly
112	f57v	f57v.10	10	@Ro	@	R	o	C		1	H	a	0	0	1	arkaldy	ark[a:o]ldy
112	f57v	f57v.11	11	@Ro	@	R	o	C		1	H	a	0	0	1	araarar	ara?arar
112	f57v	f57v.12	12	@Ro	@	R	o	C		1	H	a	0	0	1	okeely	okeely
112	f57v	f57v.13	13	@Ro	@	R	o	C		1	H	a	0	0	2	ocfhor okear	ocfhor,okear
113	f58r	f58r.1	1	@P0	@	P	0	S	A	3	H	b	1	0	9	kor cholfy shofchy otoralchy chofchol sholy otaly dal m	<%>kor,cholfy.shofchy.otoralchy.chofchol.sholy.otaly.dal,m
113	f58r	f58r.2	2	+P0	+	P	0	S	A	3	H	b	0	0	9	dshodal or ckhy olchear char tal ytal ytar olchokal	dshodal.or.ckhy.olchear.char.tal.ytal.ytar.olchokal
113	f58r	f58r.3	3	+P0	+	P	0	S	A	3	H	b	0	0	8	ykechod dalaldam ytam choty otchy otaly shoty s	ykechod.dalaldam.ytam.choty.otchy.otaly.shoty.s
113	f58r	f58r.4	4	+P0	+	P	0	S	A	3	H	b	0	0	9	dshor sholar aiin shalom shaly dalchy oteom dal sholala	dshor.sholar.aiin,shalom.shaly.dalchy.oteom.dal.sholala@210;
113	f58r	f58r.5	5	+P0	+	P	0	S	A	3	H	b	0	0	13	qor dchair am otar otar char ar al char ar ary ytalar cham	qor.dchair,am.otar.otar.char.ar.al.char.ar,ary.ytalar.cham
113	f58r	f58r.6	6	+P0	+	P	0	S	A	3	H	b	0	0	9	torchey otaiin chary oteor y otal dalchor ykeey choltam	torchey.otaiin.chary.oteor,y.otal.dalchor.ykeey.choltam
113	f58r	f58r.7	7	+P0	+	P	0	S	A	3	H	b	0	0	10	saiin cholkeey dal shom sholteol ytalody otey cheoly o tchy	saiin.cholkeey.dal.shom.sholteol.ytalody.otey.cheoly.o.tchy
113	f58r	f58r.8	8	+P0	+	P	0	S	A	3	H	b	0	0	10	toleeshal oleeam dalor chy oteodchy yteochy otey kal dy alam	toleeshal.oleeam.dalor.chy.oteodchy.yteochy.otey,kal,dy.alam
113	f58r	f58r.9	9	+P0	+	P	0	S	A	3	H	b	0	0	10	sholaiin cheey yteodaiin qoar aiin arary sheey daiin e alam	sholaiin.cheey.yteodaiin.qoar.aiin.arary.sheey.daiin.e,alam
113	f58r	f58r.10	10	+P0	+	P	0	S	A	3	H	b	0	0	12	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	tal.ar.am.shar.chepchey.otar.aldy.otal,cheam.qokaiin.ote.[s:r]y
113	f58r	f58r.11	11	+P0	+	P	0	S	A	3	H	b	0	0	7	qocphody qokalam chairal qoaiin otalal dalor orar	qocphody.qokalam.chairal.qo{ct}aiin.otalal.dalor.orar
113	f58r	f58r.12	12	+P0	+	P	0	S	A	3	H	b	0	0	9	shoar ar choldal otalchal dal choldy okalys airaldy shar	shoar,ar.choldal.otalchal.dal.choldy.okalys.airaldy.shar
113	f58r	f58r.13	13	+P0	+	P	0	S	A	3	H	b	0	0	10	ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly	ytar.sheear.cheoldy.ykeol.cheal.cheody.chal.chaiin.ol.oly
113	f58r	f58r.14	14	+P0	+	P	0	S	A	3	H	b	0	0	9	sharam okair chekaiin ytchaly dalchal ykal okalal oly chal	sharam.okair.chekaiin.ytchaly.dalchal.ykal.okalal.oly.chal
113	f58r	f58r.15	15	+P0	+	P	0	S	A	3	H	b	0	1	6	daiir shal qopaim cholaly dy shedy	daiir.shal.qopaim.cholaly.dy.shedy<!rare 'ed' in A language><$>
113	f58r	f58r.16	16	+P0	+	P	0	S	A	3	H	b	1	0	10	typchey ar air ytashy qotyshey pchdy dshaly pydaly choky opy	<%>typchey.ar.air.ytashy.qotyshey.pchdy.dshaly.pydaly.choky,opy
113	f58r	f58r.17	17	+P0	+	P	0	S	A	3	H	b	0	0	11	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly	ysholshy.qotoly.daiin.ykal.dalchdy.qoky.dal.ytchody.s.olar,aly
113	f58r	f58r.18	18	+P0	+	P	0	S	A	3	H	b	0	0	10	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar.shol.cholraly.cholaiin.odaiin.chaly.dalar.aiin.okal.otal
113	f58r	f58r.19	19	+P0	+	P	0	S	A	3	H	b	0	0	10	todal qotey chaly dal qokaldy otary okalal ees chal ochaly	todal.qotey.chaly.dal.qokaldy.otary.okalal.{ch'}ees.chal.[o:a]chaly
113	f58r	f58r.20	20	+P0	+	P	0	S	A	3	H	b	0	0	9	ysheockhy olchey oleesey alaiin olkeal daldy otalar ar arodaim	ysheockhy.olchey.oleesey.alaiin.olkeal.daldy.otalar.ar.aroda[i:?]m
113	f58r	f58r.21	21	+P0	+	P	0	S	A	3	H	b	0	0	10	tcheos ycheor sheain okey qotaily daiin chy cholkor olkeol oty	tcheos.ycheor.sheain.okey.qotaily.daiin.chy.cholkor.olkeol.oty
113	f58r	f58r.22	22	+P0	+	P	0	S	A	3	H	b	0	0	10	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	dcholy.ytar.chol.dal.qoaiir.chalolky.osal.chotam.chal.olsee[g:m]
113	f58r	f58r.23	23	+P0	+	P	0	S	A	3	H	b	0	0	9	shol aleedy chotar okeal sheody qokalchar otal choky sar	shol.[a:o]leedy.chotar.okeal.sheody.qokalchar.otal.choky.sar
113	f58r	f58r.24	24	+P0	+	P	0	S	A	3	H	b	0	0	8	tazain oteeos okeal ar otalor cheoekar cheky otakas	tazain.oteeos.okeal.ar.otalor.cheoekar.cheky.otaka[s:r]
113	f58r	f58r.25	25	+P0	+	P	0	S	A	3	H	b	0	1	7	oar cheekey oteeoaly otar alkar or aldar	oar.cheekey.oteeoaly.otar.alkar.or,aldar<$>
113	f58r	f58r.26	26	+P0	+	P	0	S	A	3	H	b	1	0	7	kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir	<%>kshar.shoky.opcheear.ofadain.opsheolaiin.opydaiin.podaiir
113	f58r	f58r.27	27	+P0	+	P	0	S	A	3	H	b	0	0	12	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	yteor.oty.chaltar.ar.sheeetchy.tal,al,chear.chear.chor,ar,am
113	f58r	f58r.28	28	+P0	+	P	0	S	A	3	H	b	0	0	9	yshealkair odalaly dalal chy s air shokar olaldy okalody	yshealkair.odalaly.dalal.chy.s,air.shokar.olaldy.okalody
113	f58r	f58r.29	29	+P0	+	P	0	S	A	3	H	b	0	0	13	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	odalar.cheor.sar.alol,daly.cheom.chor,ar,aldam.chal.cheal.[r:s],omy
113	f58r	f58r.30	30	+P0	+	P	0	S	A	3	H	b	0	0	10	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	ytor.ar.alom.qokalor.chdy.dair.chody.cheol.okolchy.otaldy
113	f58r	f58r.31	31	+P0	+	P	0	S	A	3	H	b	0	0	11	odshchol taiin okal or chol ol ekar otarchol chol kam qokal	odshchol.taiin.okal,or.chol,ol,ekar.otarchol.chol.kam.qokal
113	f58r	f58r.32	32	+P0	+	P	0	S	A	3	H	b	0	0	9	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	oqotaly.qokaiin.chtaldy.qoky.dar.al.chol,taly.qokaldy
113	f58r	f58r.33	33	+P0	+	P	0	S	A	3	H	b	0	0	8	schoy dalols qokalos cheor oekeody qokaly qokar dy	scho{cthh}y.dalols.qokalos.cheor.oekeody.qokaly.qokar.dy
113	f58r	f58r.34	34	+P0	+	P	0	S	A	3	H	b	0	0	7	yssheol chokey dalol shokalol qokaly kaldy ytaipom	yssheol.chokey.dalol.shokalol.qokaly.kaldy.ytaipom
113	f58r	f58r.35	35	+P0	+	P	0	S	A	3	H	b	0	0	9	dtos sheol qokor sharal ckhol shol ar aiin sheoctham	dto[s:r].sheol.qokor.sharal.ckhol.shol,ar.aiin.sheoctham
113	f58r	f58r.36	36	+P0	+	P	0	S	A	3	H	b	0	0	7	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	skaiin.shokal.chockhy.qoky.chcthy.ykeeshy.shoekar
113	f58r	f58r.37	37	+P0	+	P	0	S	A	3	H	b	0	0	7	opolkeor olchocfhy cphol chykaldy cholols chkaiin olfcham	opolkeor.olchocfhy.cphol.chykaldy.cholols.chkaiin,olfcham
113	f58r	f58r.38	38	+P0	+	P	0	S	A	3	H	b	0	0	10	s ysheos okaly cheos otey ykar ls aiin okaiin ytolkal	s,ysheos.okaly.cheos.otey.ykar.ls.aiin.okaiin.ytolkal
113	f58r	f58r.39	39	+P0	+	P	0	S	A	3	H	b	0	0	9	dtshol dytal okar olol sheol qockhy qokaly salol dalam	dtshol.dytal.okar,olol.sheol.qockhy.qokaly.salol.dalam
113	f58r	f58r.40	40	+P0	+	P	0	S	A	3	H	b	0	0	9	yroleeey ar airaly pchody tshaly alols ykaly kar aram	y[r:?]oleeey.ar,airaly.pchody.tshaly.alols.ykaly.kar.aram
113	f58r	f58r.41	41	+P0	+	P	0	S	A	3	H	b	0	1	7	dchol chokal saiin dal okal s alchey	dchol.chokal.saiin.dal.okal,s,alchey<$>
114	f58v	f58v.1	1	@P0	@	P	0	S	A	3	H	b	1	0	9	tol shokchy opaiin opaiin chofaly ypar ypal opal opaldaiin	<%>tol.shokchy.opaiin.opaiin.chofaly.ypar.ypal.opal.opaldaiin
114	f58v	f58v.2	2	+P0	+	P	0	S	A	3	H	b	0	0	13	dair or aiin tair y qotalody s aiin okeody qotair ar alor orky	dair.or.{ch'h}aiin.tair.y.qotalody.s,aiin.okeody.qotair.ar.alor.orky
114	f58v	f58v.3	3	+P0	+	P	0	S	A	3	H	b	0	0	9	todal qotain shoy qokeol okey qokalchal daly ar aim	todal.qotain.sho{@246;k@191;@191;h}y<!corr?>.qokeol.okey.qokalchal.daly.ar.aim
114	f58v	f58v.4	4	+P0	+	P	0	S	A	3	H	b	0	0	12	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	or,aiin.okair,y.dair,al.qokal.qokaiin.qokaly.okar.olkaly.okal
114	f58v	f58v.5	5	+P0	+	P	0	S	A	3	H	b	0	0	10	faiir ofas ar qotaiin sholy qotaiin yqokaly okal qokaly okaly	faiir.ofas,ar.qotaiin.sholy.qotaiin.yqokaly.okal.qokaly.okaly
114	f58v	f58v.6	6	+P0	+	P	0	S	A	3	H	b	0	0	12	qokair ar aly shor daiin choly dal ykaiin org fchey okaly oky	qokair.ar.aly.sho[r:s].daiin.choly.dal.ykaiin.org.fchey.okaly.oky
114	f58v	f58v.7	7	+P0	+	P	0	S	A	3	H	b	0	0	10	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	y.daiin.qokeey.qokar.lchedy.qokalor.sheols.oteor.aiin.cheky
114	f58v	f58v.8	8	+P0	+	P	0	S	A	3	H	b	0	0	11	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin.ckhey.daldy.qokair.alar.ytal,aiin.otaiin.ykaiin.ykaly.dam
114	f58v	f58v.9	9	+P0	+	P	0	S	A	3	H	b	0	0	8	salal qolaiin chockhey tcholy qokaiin qokaiinos orcheey olaly	salal.qolaiin.chockhey.tcholy.qokaiin.qokaiinos.orcheey.olaly
114	f58v	f58v.10	10	+P0	+	P	0	S	A	3	H	b	0	0	10	ykair shey key ctholy qotalom qokals qokaiin okal okaldy ory	ykair.shey.key.ctholy.qotalom.qokals.qokaiin.okal.okaldy.ory
114	f58v	f58v.11	11	+P0	+	P	0	S	A	3	H	b	0	0	11	tchol shol tor qokair or y ykaiin dory okaiir chodaiin otals	tchol,shol.tor.qokair.or.y,ykaiin.dory.okaiir.chodaiin.otals
114	f58v	f58v.12	12	+P0	+	P	0	S	A	3	H	b	0	0	10	oreeey cheekey cheal qokey chedal dy tolair opchey poaly cfhy	oreeey.cheekey.cheal.qokey.chedal.dy.tolair.opchey.poaly.cfhy
114	f58v	f58v.13	13	+P0	+	P	0	S	A	3	H	b	0	0	10	qoeear alkeain ytal chos alor okal chcthy tal y kar	qoeear.alkeain.ytal.chos.alor.okal.chcthy.tal,{ckh'h}y.kar
114	f58v	f58v.14	14	+P0	+	P	0	S	A	3	H	b	0	0	12	shar air alor chol oeear sho qotal chol tal ar tar aropam	shar.air.alo[r:s].chol.oeear.sho.qotal.chol.tal,ar.tar.aropam
114	f58v	f58v.15	15	+P0	+	P	0	S	A	3	H	b	0	0	12	qot oiin okal aral s air qoal talchos okal cho ytam dam	qot,oiin.okal.aral.s.air.qoal.talchos.okal.cho.ytam.dam
114	f58v	f58v.16	16	+P0	+	P	0	S	A	3	H	b	0	0	9	ykam qokair okaly qokal chaly cheockhey olaly taldar al	ykam.qokair.okaly.qokal.chaly.cheockhey.olaly.taldar,al
114	f58v	f58v.17	17	+P0	+	P	0	S	A	3	H	b	0	0	10	daiin alal dal qokar otal chodol qokeal cheol chos okeeam	daiin.alal.dal.qok[a:?]r.otal.chodol.qokeal.cheol.chos.okeeam
114	f58v	f58v.18	18	+P0	+	P	0	S	A	3	H	b	0	0	10	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	taiin.chal.sheal.qockhy.dar.aiin.ockhey.qokeey.qoaiin.aral
114	f58v	f58v.19	19	+P0	+	P	0	S	A	3	H	b	0	0	9	okain chokal sheoldy qokor olkam cheol dar chokeey okalchy	okain.chokal.sheoldy.qokor.olkam.cheol.dar.chokeey.okalchy
114	f58v	f58v.20	20	+P0	+	P	0	S	A	3	H	b	0	0	10	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	tolain.ar.ykeain.qokeey.otal.chol.okal.ar.{chh}ty.chkalarol
114	f58v	f58v.21	21	+P0	+	P	0	S	A	3	H	b	0	0	9	olain olalor odaiin qetair otal qokal dair oiy otam	olain.olalor.odaiin.qetair.otal.qokal.da[ir:in].oi[?:sh]y.otam
114	f58v	f58v.22	22	+Pc	+	P	c	S	A	3	H	b	0	1	3	okar sheey shekealy	okar.sheey.shekealy<$>
114	f58v	f58v.23	23	*P0	*	P	0	S	A	3	H	b	1	0	8	pchshy sheoltey shopalchedy sheolkeal qokar aldaiin qokalar dal	<%>pchshy.sheoltey.shopalchedy.sheolkeal.qokar.aldaiin.qokalar.dal
114	f58v	f58v.24	24	+P0	+	P	0	S	A	3	H	b	0	0	12	qokal daiin qokal cham qokalcheal okor air ain ar als okam daly	qokal.daiin.qokal.cham.qokalcheal.okor,air.ain,ar,als.okam.daly
114	f58v	f58v.25	25	+P0	+	P	0	S	A	3	H	b	0	0	10	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	qotain.okeor.sheey.qokeol.okeoly.qokaly.qokair,or,tas.ykal
114	f58v	f58v.26	26	+P0	+	P	0	S	A	3	H	b	0	0	12	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	ykaly.qokal,ol.al.qokeos.okal.ar.okos.al.shekar.qokair,alam
114	f58v	f58v.27	27	+P0	+	P	0	S	A	3	H	b	0	0	11	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	qokar.s.aiin.al.y.qokchedy.qo[e:?]kaly.odaiin.qokar.char,alaiinom
114	f58v	f58v.28	28	+P0	+	P	0	S	A	3	H	b	0	1	7	ycheockhy okey okal otaly okaldy okeor sheey	ycheockhy.okey.okal.otaly.okaldy.okeor.sheey<$>
114	f58v	f58v.29	29	+P0	+	P	0	S	A	3	H	b	1	0	10	polal keeo o leeckhey dalar ykeeody choar ckhar yfair alam	<%>polal.keeo.o,leeckhey.dalar.ykeeody.choar.ckhar.yfair,alam
114	f58v	f58v.30	30	+P0	+	P	0	S	A	3	H	b	0	0	10	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	daiin.sheo{ikh}y.ykey.sheky.qokal.qokeey.okain.okar.ol,dam
114	f58v	f58v.31	31	+P0	+	P	0	S	A	3	H	b	0	0	10	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	tcheor.chor.kar.okal.qokeey.qokal.shol.qokain.ar.oetalchg
114	f58v	f58v.32	32	+P0	+	P	0	S	A	3	H	b	0	0	10	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	psheey.qoty.qokar.qokey.ky.ykar.cheal.otal.kol,olchedy
114	f58v	f58v.33	33	+P0	+	P	0	S	A	3	H	b	0	1	4	qoair chol ar chey	qoa[ir:is].chol,ar.chey<$>
114	f58v	f58v.34	34	+P0	+	P	0	S	A	3	H	b	1	0	10	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	<%>tol,sheo.keo,ar.qofcheal.dar.a{iph}ey.opchal.shockhy.okaly
114	f58v	f58v.35	35	+P0	+	P	0	S	A	3	H	b	0	0	10	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	daiin.otain.okain.chey.okeey.qokeeos.olar.sheo.daly.dalychs
114	f58v	f58v.36	36	+P0	+	P	0	S	A	3	H	b	0	0	8	tcheody okeor ockhy qokal okal shokey qokeey dalar	tcheody.oke[o:y]r.ockhy.qokal.okal,shokey.qokeey.dalar
114	f58v	f58v.37	37	+P0	+	P	0	S	A	3	H	b	0	0	9	olkeey okar ar choky otair otol chokey cheeky dalar	olkeey.okar.ar.choky.otair.otol.chokey.cheeky.dalar
114	f58v	f58v.38	38	+P0	+	P	0	S	A	3	H	b	0	0	9	ykeeody qokar qoky keey qokol okal okor cheky sydy	ykeeody.qokar.qoky.keey.qokol.okal.okor.cheky.sydy
114	f58v	f58v.39	39	+P0	+	P	0	S	A	3	H	b	0	1	6	oshar qokain okam shear cher sarols	oshar.qokain.okam.shear.ch[er:?].sarols<$>
115	f65r	f65r.1	1	@Lp	@	L	p	H		3	H	y	0	0	3	otaim dam alam	otaim,dam.alam
116	f65v	f65v.1	1	@P0	@	P	0	H		3	H	y	1	0	8	cphy fchecfhy dy dchepain shety qopy fol chpdy	<%>cphy.fchecfhy.dy<->dchepain.shety.qopy.fol.chpdy
116	f65v	f65v.2	2	+P0	+	P	0	H		3	H	y	0	0	9	daiin sheek l ody yteo qops air cheoteey dalom	daiin.sheek.l,ody<->yteo.qop[s:r].air.cheot[ee:ch]y.dal[o:a]m
116	f65v	f65v.3	3	+P0	+	P	0	H		3	H	y	0	1	6	ytal cheot shky y sas cheody	ytal.cheot.shky.y<->[s:?]as.cheody<$>
116	f65v	f65v.4	4	+P0	+	P	0	H		3	H	y	1	0	7	toeedy otar shedy yteey sheody qokesd yfchey	<%>toeedy.otar.shedy<->yteey.sheody.qok[es:?]d.yfchey
116	f65v	f65v.5	5	+P0	+	P	0	H		3	H	y	0	0	8	dshedy okeody qokd shckhy choky chokeody okey dy	dshedy.okeody.qokd<->shckhy.choky.chokeody.okey,dy
116	f65v	f65v.6	6	+P0	+	P	0	H		3	H	y	0	1	7	qo ytchey sh cphy ykchedy chedy shckhdy	qo.ytchey.sh,{ckhh}cphy<->ykchedy.chedy.shckhdy<$>
117	f66r	f66r.1	1	@L0	@	L	0	T	B	5	H	z	0	0	1	rary	rary
117	f66r	f66r.2	2	+L0	+	L	0	T	B	5	H	z	0	0	1	rals	[r:s]als
117	f66r	f66r.3	3	+L0	+	L	0	T	B	5	H	z	0	0	1	qor	qo[r:n]
117	f66r	f66r.4	4	+L0	+	L	0	T	B	5	H	z	0	0	1	dary	dary
117	f66r	f66r.5	5	+L0	+	L	0	T	B	5	H	z	0	0	1	ykeol	ykeol
117	f66r	f66r.6	6	+L0	+	L	0	T	B	5	H	z	0	0	1	saly	saly
117	f66r	f66r.7	7	+L0	+	L	0	T	B	5	H	z	0	0	1	salf	salf
117	f66r	f66r.8	8	+L0	+	L	0	T	B	5	H	z	0	0	1	fary	fary
117	f66r	f66r.9	9	+L0	+	L	0	T	B	5	H	z	0	0	1	qotesy	qotesy
117	f66r	f66r.10	10	+L0	+	L	0	T	B	5	H	z	0	0	1	ykaly	ykaly
117	f66r	f66r.11	11	+L0	+	L	0	T	B	5	H	z	0	0	1	doly	doly
117	f66r	f66r.12	12	+L0	+	L	0	T	B	5	H	z	0	0	1	saiin	saiin
117	f66r	f66r.13	13	+L0	+	L	0	T	B	5	H	z	0	0	1	qokal	qokal
117	f66r	f66r.14	14	+L0	+	L	0	T	B	5	H	z	0	0	1	qolsa	qolsa
117	f66r	f66r.15	15	+L0	+	L	0	T	B	5	H	z	0	0	1	raral	raral
117	f66r	f66r.16	16	@L0	@	L	0	T	B	5	H	z	0	0	1	y	y
117	f66r	f66r.17	17	+L0	+	L	0	T	B	5	H	z	0	0	1	o	o
117	f66r	f66r.18	18	+L0	+	L	0	T	B	5	H	z	0	0	1	s	s
117	f66r	f66r.19	19	+L0	+	L	0	T	B	5	H	z	0	0	1	sh	sh
117	f66r	f66r.20	20	+L0	+	L	0	T	B	5	H	z	0	0	1	y	y
117	f66r	f66r.21	21	+L0	+	L	0	T	B	5	H	z	0	0	1	d	d
117	f66r	f66r.22	22	+L0	+	L	0	T	B	5	H	z	0	0	1	o	o
117	f66r	f66r.23	23	+L0	+	L	0	T	B	5	H	z	0	0	1	f	f
117	f66r	f66r.24	24	+L0	+	L	0	T	B	5	H	z	0	0	0		@169;
117	f66r	f66r.25	25	+L0	+	L	0	T	B	5	H	z	0	0	1	x	x
117	f66r	f66r.26	26	+L0	+	L	0	T	B	5	H	z	0	0	1	air	air
117	f66r	f66r.27	27	+L0	+	L	0	T	B	5	H	z	0	0	1	d	d
117	f66r	f66r.28	28	+L0	+	L	0	T	B	5	H	z	0	0	1	sh	sh
117	f66r	f66r.29	29	+L0	+	L	0	T	B	5	H	z	0	0	1	y	y
117	f66r	f66r.30	30	+L0	+	L	0	T	B	5	H	z	0	0	1	f	f
117	f66r	f66r.31	31	+L0	+	L	0	T	B	5	H	z	0	0	1	f	f
117	f66r	f66r.32	32	+L0	+	L	0	T	B	5	H	z	0	0	1	y	y
117	f66r	f66r.33	33	+L0	+	L	0	T	B	5	H	z	0	0	1	o	o
117	f66r	f66r.34	34	+L0	+	L	0	T	B	5	H	z	0	0	1	d	d
117	f66r	f66r.35	35	+L0	+	L	0	T	B	5	H	z	0	0	1	s	s
117	f66r	f66r.36	36	+L0	+	L	0	T	B	5	H	z	0	0	1	f	f
