alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
389	GDT581-I2768	OBJECT_ALIAS	f77r	G407-S379	G407-E2626	lchedy	f77r.37	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2625	cheey	f77r.37	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
390	GDT581-I2769	OBJECT_ALIAS	f77r	G407-S380	G407-E2627	pol	f77r.38	F77_P3	F77_LOWER_VESSEL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
391	GDT581-I2770	OBJECT_ALIAS	f77r	G407-S380	G407-E2628	shedy	f77r.38	F77_P3	F77_LOWER_VESSEL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
392	GDT581-I2771	OBJECT_ALIAS	f77r	G407-S381	G407-E2632	qol	f77r.38	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2631	chcphey	f77r.38	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
393	GDT581-I2772	OBJECT_ALIAS	f77r	G407-S381	G407-E2634	shedy	f77r.38	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2633	ltaiin	f77r.38	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
394	GDT581-I2773	OBJECT_ALIAS	f77r	G407-S382	G407-E2635	qol	f77r.38	F77_P3	F77_LOWER_VESSEL	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
395	GDT581-I2774	OBJECT_ALIAS	f77r	G407-S382	G407-E2641	sheedy	f77r.39	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2640	qykaiin	f77r.39	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
396	GDT581-I2775	OBJECT_ALIAS	f77r	G407-S383	G407-E2643	daiiin	f77r.40	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2642	laiin	f77r.39	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
397	GDT581-I2776	OBJECT_ALIAS	f77r	G407-S383	G407-E2644	ol	f77r.40	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2642	laiin	f77r.39	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
398	GDT581-I2777	OBJECT_ALIAS	f77r	G407-S383	G407-E2645	eeedy	f77r.40	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2642	laiin	f77r.39	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
399	GDT581-I2778	OBJECT_ALIAS	f77r	G407-S384	G407-E2647	sheeol	f77r.40	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2646	okaiin	f77r.40	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
400	GDT581-I2779	OBJECT_ALIAS	f77r	G407-S384	G407-E2649	shody	f77r.40	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2648	qotaiin	f77r.40	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
401	GDT581-I2780	OBJECT_ALIAS	f77r	G407-S385	G407-E2652	sh	f77r.41	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2651	daiin	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
402	GDT581-I2781	OBJECT_ALIAS	f77r	G407-S385	G407-E2654	qotedy	f77r.41	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2653	qolchey	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
403	GDT581-I2782	OBJECT_ALIAS	f77r	G407-S386	G407-E2655	qotal	f77r.41	F77_P3	F77_LOWER_VESSEL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
404	GDT581-I2783	OBJECT_ALIAS	f77r	G407-S386	G407-E2656	r	f77r.41	F77_P3	F77_LOWER_VESSEL	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
405	GDT581-I2784	OBJECT_ALIAS	f77r	G407-S386	G407-E2658	chl	f77r.41	F77_P3	F77_LOWER_VESSEL	AIN	SAME_STATEMENT_EVENT	G407-E2657	ain	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
406	GDT581-I2785	OBJECT_ALIAS	f77r	G407-S386	G407-E2659	s	f77r.41	F77_P3	F77_LOWER_VESSEL	AIN	SAME_STATEMENT_EVENT	G407-E2657	ain	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
407	GDT581-I2786	OBJECT_ALIAS	f77r	G407-S386	G407-E2660	arol	f77r.41	F77_P3	F77_LOWER_VESSEL	AIN	SAME_STATEMENT_EVENT	G407-E2657	ain	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
408	GDT581-I2787	OBJECT_ALIAS	f77r	G407-S386	G407-E2661	qokeedy	f77r.42	F77_P3	F77_LOWER_VESSEL	AIN	SAME_STATEMENT_EVENT	G407-E2657	ain	f77r.41	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
409	GDT581-I2788	OBJECT_ALIAS	f77r	G407-S387	G407-E2662	qotedy	f77r.42	F77_P3	F77_LOWER_VESSEL	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
410	GDT581-I2789	OBJECT_ALIAS	f77r	G407-S388	G407-E2663	qokeedy	f77r.42	F77_P3	F77_LOWER_VESSEL	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
411	GDT581-I2790	OBJECT_ALIAS	f77r	G407-S389	G407-E2664	qokeedy	f77r.42	F77_P3	F77_LOWER_VESSEL	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
412	GDT581-I2791	OBJECT_ALIAS	f77r	G407-S390	G407-E2666	s	f77r.42	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2665	qokeey	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
413	GDT581-I2792	OBJECT_ALIAS	f77r	G407-S390	G407-E2668	al	f77r.42	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2667	aiin	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
414	GDT581-I2793	OBJECT_ALIAS	f77r	G407-S390	G407-E2669	d	f77r.43	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2667	aiin	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
415	GDT581-I2794	OBJECT_ALIAS	f77r	G407-S390	G407-E2670	chee	f77r.43	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2667	aiin	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
416	GDT581-I2795	OBJECT_ALIAS	f77r	G407-S390	G407-E2671	ol	f77r.43	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2667	aiin	f77r.42	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
417	GDT581-I2796	OBJECT_ALIAS	f77r	G407-S390	G407-E2674	qoteedy	f77r.43	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2673	qotaiin	f77r.43	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
418	GDT581-I2797	OBJECT_ALIAS	f77r	G407-S391	G407-E2675	qotedy	f77r.43	F77_P3	F77_LOWER_VESSEL	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P3	ZERO__BOUNDARY_REPAIR_ONLY
419	GDT581-I2798	OBJECT_ALIAS	f77r	G407-S392	G407-E2679	qol	f77r.44	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2678	qepchedy	f77r.44	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
420	GDT581-I2799	OBJECT_ALIAS	f77r	G407-S392	G407-E2681	qokear	f77r.44	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2680	cheedy	f77r.44	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
421	GDT581-I2800	OBJECT_ALIAS	f77r	G407-S392	G407-E2686	ches	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2685	qokaiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
422	GDT581-I2801	OBJECT_ALIAS	f77r	G407-S392	G407-E2687	lchear	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2685	qokaiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
423	GDT581-I2802	OBJECT_ALIAS	f77r	G407-S392	G407-E2688	dal	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2685	qokaiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
424	GDT581-I2803	OBJECT_ALIAS	f77r	G407-S392	G407-E2689	chr	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2685	qokaiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
425	GDT581-I2804	OBJECT_ALIAS	f77r	G407-S392	G407-E2690	sl	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2685	qokaiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
426	GDT581-I2805	OBJECT_ALIAS	f77r	G407-S392	G407-E2691	s	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2685	qokaiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
427	GDT581-I2806	OBJECT_ALIAS	f77r	G407-S392	G407-E2693	ol	f77r.45	F77_P3	F77_LOWER_VESSEL	AIN	SAME_STATEMENT_EVENT	G407-E2692	ain	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
428	GDT581-I2807	OBJECT_ALIAS	f77r	G407-S392	G407-E2695	lod	f77r.45	F77_P3	F77_LOWER_VESSEL	AIIN	SAME_STATEMENT_EVENT	G407-E2694	raiin	f77r.45	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
429	GDT581-I2808	OBJECT_ALIAS	f77r	G407-S392	G407-E2698	tal	f77r.46	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2697	chlchpsheey	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
430	GDT581-I2809	OBJECT_ALIAS	f77r	G407-S392	G407-E2699	cheol	f77r.46	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2697	chlchpsheey	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
431	GDT581-I2810	OBJECT_ALIAS	f77r	G407-S392	G407-E2700	dag	f77r.46	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2697	chlchpsheey	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
432	GDT581-I2811	OBJECT_ALIAS	f77r	G407-S392	G407-E2701	as	f77r.46	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2697	chlchpsheey	f77r.46	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
433	GDT581-I2812	OBJECT_ALIAS	f77r	G407-S392	G407-E2705	dal	f77r.47	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2704	ysheey	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
434	GDT581-I2813	OBJECT_ALIAS	f77r	G407-S392	G407-E2706	saiisol	f77r.47	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2704	ysheey	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
435	GDT581-I2814	OBJECT_ALIAS	f77r	G407-S392	G407-E2707	sal	f77r.47	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2704	ysheey	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
436	GDT581-I2815	OBJECT_ALIAS	f77r	G407-S392	G407-E2708	dalo	f77r.47	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2704	ysheey	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
437	GDT581-I2816	OBJECT_ALIAS	f77r	G407-S392	G407-E2711	dalo	f77r.47	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2710	dary	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
438	GDT581-I2817	OBJECT_ALIAS	f77r	G407-S392	G407-E2712	sodar	f77r.48	F77_P3	F77_LOWER_VESSEL	Y	SAME_STATEMENT_EVENT	G407-E2710	dary	f77r.47	F77_P3	F77_LOWER_VESSEL	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
439	GDT581-I3057	OBJECT_ALIAS	f82r	G407-S495	G407-E3178	qokeol	f82r.1	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3177	qosheedy	f82r.1	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
440	GDT581-I3058	OBJECT_ALIAS	f82r	G407-S495	G407-E3186	qolchedy	f82r.2	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3185	dchedy	f82r.2	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
441	GDT581-I3059	OBJECT_ALIAS	f82r	G407-S496	G407-E3189	qokeedy	f82r.2	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3188	dy	f82r.2	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
442	GDT581-I3060	OBJECT_ALIAS	f82r	G407-S497	G407-E3190	qokal	f82r.2	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
443	GDT581-I3061	OBJECT_ALIAS	f82r	G407-S497	G407-E3192	lched	f82r.2	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3191	lcheckhy	f82r.2	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
444	GDT581-I3062	OBJECT_ALIAS	f82r	G407-S497	G407-E3194	lcheckhedy	f82r.3	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3193	qokeey	f82r.3	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
445	GDT581-I3063	OBJECT_ALIAS	f82r	G407-S498	G407-E3200	octheol	f82r.4	F82_P1	F82_TOP_COUPLED	AIIN	SAME_STATEMENT_EVENT	G407-E3199	qokaiin	f82r.4	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
446	GDT581-I3064	OBJECT_ALIAS	f82r	G407-S498	G407-E3202	ldy	f82r.4	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3201	chkeey	f82r.4	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
447	GDT581-I3065	OBJECT_ALIAS	f82r	G407-S499	G407-E3204	qokal	f82r.4	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3203	oteey	f82r.4	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
448	GDT581-I3066	OBJECT_ALIAS	f82r	G407-S499	G407-E3207	sol	f82r.5	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3206	qoky	f82r.4	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
449	GDT581-I3067	OBJECT_ALIAS	f82r	G407-S499	G407-E3209	qokeedy	f82r.5	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3208	lkchedy	f82r.5	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
450	GDT581-I3068	OBJECT_ALIAS	f82r	G407-S500	G407-E3210	qokal	f82r.5	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
451	GDT581-I3069	OBJECT_ALIAS	f82r	G407-S500	G407-E3211	cthol	f82r.5	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
452	GDT581-I3070	OBJECT_ALIAS	f82r	G407-S500	G407-E3213	qoteedy	f82r.5	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3212	chedy	f82r.5	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
453	GDT581-I3071	OBJECT_ALIAS	f82r	G407-S501	G407-E3214	qokal	f82r.5	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
454	GDT581-I3072	OBJECT_ALIAS	f82r	G407-S501	G407-E3215	sar	f82r.6	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
455	GDT581-I3073	OBJECT_ALIAS	f82r	G407-S501	G407-E3216	shedy	f82r.6	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
456	GDT581-I3074	OBJECT_ALIAS	f82r	G407-S502	G407-E3217	qol	f82r.6	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
457	GDT581-I3075	OBJECT_ALIAS	f82r	G407-S502	G407-E3220	okal	f82r.6	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3219	sheckhy	f82r.6	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
458	GDT581-I3076	OBJECT_ALIAS	f82r	G407-S502	G407-E3223	chedol	f82r.6	F82_P1	F82_TOP_COUPLED	AIIN	SAME_STATEMENT_EVENT	G407-E3222	qotaiin	f82r.6	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
459	GDT581-I3077	OBJECT_ALIAS	f82r	G407-S502	G407-E3224	dshedy	f82r.7	F82_P1	F82_TOP_COUPLED	AIIN	SAME_STATEMENT_EVENT	G407-E3222	qotaiin	f82r.6	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
460	GDT581-I3078	OBJECT_ALIAS	f82r	G407-S503	G407-E3226	qokar	f82r.7	F82_P1	F82_TOP_COUPLED	AIIN	SAME_STATEMENT_EVENT	G407-E3225	sotaiin	f82r.7	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
461	GDT581-I3079	OBJECT_ALIAS	f82r	G407-S503	G407-E3227	shedy	f82r.7	F82_P1	F82_TOP_COUPLED	AIIN	SAME_STATEMENT_EVENT	G407-E3225	sotaiin	f82r.7	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
462	GDT581-I3080	OBJECT_ALIAS	f82r	G407-S504	G407-E3228	solshedy	f82r.7	F82_P1	F82_TOP_COUPLED	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
463	GDT581-I3081	OBJECT_ALIAS	f82r	G407-S505	G407-E3231	ls	f82r.7	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3230	qoky	f82r.7	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
464	GDT581-I3082	OBJECT_ALIAS	f82r	G407-S505	G407-E3234	sheedy	f82r.8	F82_P1	F82_TOP_COUPLED	Y	SAME_STATEMENT_EVENT	G407-E3233	qekeey	f82r.8	F82_P1	F82_TOP_COUPLED	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
465	GDT581-I3083	OBJECT_ALIAS	f82r	G407-S506	G407-E3235	qokedy	f82r.8	F82_P1	F82_TOP_COUPLED	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F82_P1	ZERO__BOUNDARY_REPAIR_ONLY
