target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt776_branch	gdt776_default_de	gdt776_renderer_contextual	gdt776_span_consumes_right_token	gdt776_span_id	gdt776_right_whole	gdt776_candidate_whole_de	gdt776_semantic_family	gdt776_confidence	gdt776_positive_evidence	gdt776_counterevidence	gdt776_scope_status	gdt776_dispatch_rule	gdt776_structural_bridge	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit	gdt777_branch	gdt777_default_de	gdt777_renderer_contextual	gdt777_span_id	gdt777_registered_form	gdt777_field_head_surface	gdt777_body_surface	gdt777_semantic_family	gdt777_confidence	gdt777_consumed_token_count	gdt777_consumed_token_ids	gdt777_fallback_replacement	gdt777_contextual_sharpening	gdt777_positive_evidence	gdt777_counterevidence	gdt777_dispatch_rule	gdt777_default_is_translation	gdt777_confirmed_lexeme	gdt777_confirmed_plaintext	gdt777_component_export_credit	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_positive_evidence	gdt778_counterevidence	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit
G769-T0177	f30v	f30	f30v.2	H	A	1	7	chy	8	1	qotchor chy she kchor chory keor ol chy daiin ctholdy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	trockene Grundform	1	G778-S012	chy	C1	1	f30v.2@8	1	0	0	1	0	1	GDT736 High-Kandidat und 15 headed Ziele tragen trockene Grundform	Zustand gegen Posten offen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0179	f32r	f32	f32r.7	H	A	1	3	dair	4	1	otol dol ol dair	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	dair	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	abgemessener Anteil II	1	G778-S013	dair	C2	1	f32r.7@4	1	0	0	1	0	1	Spätere dar-dair-daiir-Leiter und 63 exakte dair-Vorkommen tragen Mess-/Anteilachse II	Anteil gegen Dosisdimension offen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0180	f32r	f32	f32r.15	H	A	1	4	NONE	0	0	qokchy qotol doiir ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0181	f32v	f32	f32v.11	H	A	1	1	sho	2	1	ol sho chy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sho	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0183	f33r	f33	f33r.5	H	B	2	5	kor	6	1	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Portion: heiß	1	1	G776-SPAN-031	kor	heiße Portion	HEATED_PART	C0	GDT734 weak exact whole and two medial targets	heat, portion, and morphology remain weakly grounded	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Portion: heiß	1	G776-SPAN-031	NONE	NONE	NONE	HEATED_PART	C0	1	f33r.5@6	0	0	GDT734 weak exact whole and two medial targets	heat, portion, and morphology remain weakly grounded	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Portion: heiß	1	G776-SPAN-031	NONE	C0	1	f33r.5@6	0	0	0	0	0	0	GDT734 weak exact whole and two medial targets	heat, portion, and morphology remain weakly grounded	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0184	f34r	f34	f34r.5	H	B	2	4	okes	5	1	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	okes	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0185	f34r	f34	f34r.14	H	B	2	5	al	6	1	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Materialangabe: Rohstoffstufe I	1	1	G776-SPAN-032	al	Rohstoffstufe I	MATERIAL_VALUE	C1	GDT734 exact whole plus GDT736 material-stage body and two medial targets	material versus grade dimension remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Materialangabe: Rohstoffstufe I	1	G776-SPAN-032	NONE	NONE	NONE	MATERIAL_VALUE	C1	1	f34r.14@6	0	0	GDT734 exact whole plus GDT736 material-stage body and two medial targets	material versus grade dimension remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Materialangabe: Rohstoffstufe I	1	G776-SPAN-032	NONE	C1	1	f34r.14@6	0	0	0	0	0	0	GDT734 exact whole plus GDT736 material-stage body and two medial targets	material versus grade dimension remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0186	f34v	f34	f34v.3	H	B	2	7	kedaiiin	8	0	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	kedaiiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0189	f35v	f35	f35v.13	H	A	1	1	char	2	1	ol char od ar chear	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	char	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Fraktionsstufe I	1	G778-S014	char	C0	1	f35v.13@2	1	0	0	1	0	1	Teil-/Fraktionsstufe I bleibt als gebundener Kandidat erhalten	GDT738 setzt HOLD_CONTRADICTED_FAMILY_TRANSFER; Trockenachse unentschieden	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0193	f39r	f39	f39r.14	H	B	2	4	daiin	5	0	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	daiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0194	f39r	f39	f39r.15	H	B	2	2	cheol	3	0	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheol	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0196	f39v	f39	f39v.5	H	B	2	10	kor	11	1	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Portion: heiß	1	1	G776-SPAN-033	kor	heiße Portion	HEATED_PART	C0	GDT734 weak exact whole and two medial targets	heat, portion, and morphology remain weakly grounded	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Portion: heiß	1	G776-SPAN-033	NONE	NONE	NONE	HEATED_PART	C0	1	f39v.5@11	0	0	GDT734 weak exact whole and two medial targets	heat, portion, and morphology remain weakly grounded	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Portion: heiß	1	G776-SPAN-033	NONE	C0	1	f39v.5@11	0	0	0	0	0	0	GDT734 weak exact whole and two medial targets	heat, portion, and morphology remain weakly grounded	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0197	f3r	f3	f3r.9	H	A	1	5	NONE	0	0	sho vor sheoldam otchody ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0198	f3r	f3	f3r.19	H	A	1	2	cheor	3	1	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	INHERITED_GDT775	und	1	0	NONE	cheor	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0200	f40r	f40	f40r.4	H	B	2	10	NONE	0	0	or aiin chekody dar qokol okaiin okar oky okoldy ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0201	f40r	f40	f40r.5	H	B	2	5	chedy	6	1	lokar qokar okar okol ol chedy qokchd ar ar or dag	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: getrocknetes Ergebnis, Form I	1	1	G776-SPAN-034	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	C2	GDT734 exact whole plus GDT736 dry-result body and seven medial targets	state versus completed process remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: getrocknetes Ergebnis, Form I	1	G776-SPAN-034	NONE	NONE	NONE	DRY_RESULT	C2	1	f40r.5@6	0	0	GDT734 exact whole plus GDT736 dry-result body and seven medial targets	state versus completed process remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: getrocknetes Ergebnis, Form I	1	G776-SPAN-034	NONE	C2	1	f40r.5@6	0	0	0	0	0	0	GDT734 exact whole plus GDT736 dry-result body and seven medial targets	state versus completed process remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0202	f40r	f40	f40r.9	H	B	2	2	olaiin	3	1	taiin ol olaiin or dain okaiin okaiin okaiin daram	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Materialangabe: Stoff, Wert III	1	1	G776-SPAN-035	olaiin	Stoff, Wert III	MATERIAL_VALUE	C1	GDT737 later candidate repairs the inherited absolute three-portion reading; four medial targets	amount versus class remains open and old absolute number is unsupported	EXACT_MEDIAL_OL_SPAN_REVISED	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Materialangabe: Stoff, Wert III	1	G776-SPAN-035	NONE	NONE	NONE	MATERIAL_VALUE	C1	1	f40r.9@3	0	0	GDT737 later candidate repairs the inherited absolute three-portion reading; four medial targets	amount versus class remains open and old absolute number is unsupported	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Materialangabe: Stoff, Wert III	1	G776-SPAN-035	NONE	C1	1	f40r.9@3	0	0	0	0	0	0	GDT737 later candidate repairs the inherited absolute three-portion reading; four medial targets	amount versus class remains open and old absolute number is unsupported	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0203	f40v	f40	f40v.2	H	B	2	3	arag	4	0	todar qokaiin ol arag	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	arag	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0204	f40v	f40	f40v.6	H	B	2	2	chedy	3	0	qoeedaiin ol chedy daiin	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chedy	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0205	f40v	f40	f40v.9	H	B	2	5	NONE	0	0	tchy pchody pchdy kor ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0206	f41v	f41	f41v.6	H	B	5	2	cheos	3	1	tadaiin ol cheos yteedy okal old oteol qokal or oteody	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheos	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Trockenzubereitungsposten	1	G778-S015	cheos	C0	1	f41v.6@3	1	0	0	1	0	1	28 bare und 4 headed Kandidatenvorkommen tragen Trocken-/Zubereitungsfamilie	GDT738 trennt Charge und Posten nicht	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0207	f42v	f42	f42v.12	H	A	1	3	chaiin	4	1	chotcheey chol ol chaiin oteeaiin chkchy taiin y	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chaiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Trockenstufe III	1	G778-S016	chaiin	C0	1	f42v.12@4	1	0	0	1	0	1	48 bare und 2 headed Kandidatenvorkommen plus Wertleiter III	GDT738 bleibt unentschieden	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0208	f43v	f43	f43v.16	H	B	2	1	eees	2	1	ol eees aiin oloaiin oteos qoky chey	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	eees	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0209	f44r	f44	f44r.9	H	A	1	2	dchckhy	3	1	otchol ol dchckhy qoky qotchy qokchy qokyd	INHERITED_GDT775	und	1	0	NONE	dchckhy	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0210	f44v	f44	f44v.8	H	A	1	8	NONE	0	0	tsheody cthaiin odaiin shol shey cthy ykoda ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0220	f48v	f48	f48v.6	H	B	5	7	or	8	1	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	INHERITED_GDT775	Menge:	1	0	NONE	or	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Menge:	1	NONE	NONE	NONE	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Menge:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0221	f4r	f4	f4r.1	H	A	1	4	sheey	5	1	kodalchy chpady sheol ol sheey qotey doiin chor ytoy	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: feuchte Form II	1	1	G776-SPAN-036	sheey	feuchte Form II	MOIST_STATE	C2	GDT734 exact whole plus GDT737 moist-state body and six medial targets	moist versus soaked remains unresolved	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: feuchte Form II	1	G776-SPAN-036	NONE	NONE	NONE	MOIST_STATE	C2	1	f4r.1@5	0	0	GDT734 exact whole plus GDT737 moist-state body and six medial targets	moist versus soaked remains unresolved	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: feuchte Form II	1	G776-SPAN-036	NONE	C2	1	f4r.1@5	0	0	0	0	0	0	GDT734 exact whole plus GDT737 moist-state body and six medial targets	moist versus soaked remains unresolved	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
