unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de	dossier_id	case_phase	case_source_unit	case_statement_or_locus	case_context_de	dossier_title_de	crosspage_link_status
U254	PROSE_WORKSHOP	f83r	f83r.11	B3	E254	sor	PRODUCTIVE_COMPONENTS	Ansatz	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S012	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U255	PROSE_WORKSHOP	f83r	f83r.11	B3	E255	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	absetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S012	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U256	PROSE_WORKSHOP	f83r	f83r.11	B3	E256	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S013	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U257	PROSE_WORKSHOP	f83r	f83r.11	B3	E257	chkain	PRODUCTIVE_COMPONENTS	eine Portion	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	eine Portion	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S013	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U258	PROSE_WORKSHOP	f83r	f83r.11	B3	E258	shcthey	PRODUCTIVE_COMPONENTS	kurz bereithalten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurz bereithalten	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S013	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U259	PROSE_WORKSHOP	f83r	f83r.11	B3	E259	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurz ansetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S013	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U260	PROSE_WORKSHOP	f83r	f83r.11	B3	E260	okair	PRODUCTIVE_COMPONENTS	Wasser einlassen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Wasser einlassen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S014	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U261	PROSE_WORKSHOP	f83r	f83r.11	B3	E261	sheedy	PRODUCTIVE_COMPONENTS	länger absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger absetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S014	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U262	PROSE_WORKSHOP	f83r	f83r.11	B3	E262	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	abführen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S015	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U263	PROSE_WORKSHOP	f83r	f83r.11	B3	E263	lo	PRODUCTIVE_COMPONENTS	abfuehren	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	abfuehren	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S016	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U264	PROSE_WORKSHOP	f83r	f83r.14	B3	E264	qokchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S016	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U265	PROSE_WORKSHOP	f83r	f83r.14	B3	E265	qokeedy	PRODUCTIVE_COMPONENTS	länger ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger ansetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S017	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U266	PROSE_WORKSHOP	f83r	f83r.14	B3	E266	shedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	absetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S018	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U267	PROSE_WORKSHOP	f83r	f83r.14	B3	E267	qokshedy	PRODUCTIVE_COMPONENTS	absetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	absetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S019	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U268	PROSE_WORKSHOP	f83r	f83r.14	B3	E268	dal	PRODUCTIVE_COMPONENTS	dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dorthin	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S020	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U269	PROSE_WORKSHOP	f83r	f83r.14	B3	E269	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	abführen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S020	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U270	PROSE_WORKSHOP	f83r	f83r.14	B3	E270	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U271	PROSE_WORKSHOP	f83r	f83r.14	B3	E271	shcthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U272	PROSE_WORKSHOP	f83r	f83r.14	B3	E272	dal	PRODUCTIVE_COMPONENTS	dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dorthin	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U273	PROSE_WORKSHOP	f83r	f83r.14	B3	E273	sy	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U274	PROSE_WORKSHOP	f83r	f83r.15	B3	E274	saiin	PRODUCTIVE_COMPONENTS	Sollmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U275	PROSE_WORKSHOP	f83r	f83r.15	B3	E275	shedal	PRODUCTIVE_COMPONENTS	dort absetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dort absetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U276	PROSE_WORKSHOP	f83r	f83r.15	B3	E276	shecthy	PRODUCTIVE_COMPONENTS	kurz bereit halten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurz bereit halten	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U277	PROSE_WORKSHOP	f83r	f83r.15	B3	E277	chey	PRODUCTIVE_COMPONENTS	dieser Posten	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U278	PROSE_WORKSHOP	f83r	f83r.15	B3	E278	tal	PRODUCTIVE_COMPONENTS	dorthin	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dorthin	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U279	PROSE_WORKSHOP	f83r	f83r.15	B3	E279	shcthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U280	PROSE_WORKSHOP	f83r	f83r.15	B3	E280	dalchdy	PRODUCTIVE_COMPONENTS	dorthin umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dorthin umsetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S021	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U281	PROSE_WORKSHOP	f83r	f83r.15	B3	E281	qotchedy	PRODUCTIVE_COMPONENTS	Folgeumsetzung; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Folgeumsetzung; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S022	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U282	PROSE_WORKSHOP	f83r	f83r.15	B3	E282	lchedy	PRODUCTIVE_COMPONENTS	abführen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	abführen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S023	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U283	PROSE_WORKSHOP	f83r	f83r.16	B3	E283	tchedy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S024	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U284	PROSE_WORKSHOP	f83r	f83r.16	B3	E284	qokchdy	PRODUCTIVE_COMPONENTS	umsetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S025	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U285	PROSE_WORKSHOP	f83r	f83r.16	B3	E285	cheedar	PRODUCTIVE_COMPONENTS	von dort umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	von dort umsetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U286	PROSE_WORKSHOP	f83r	f83r.16	B3	E286	chldaiin	PRODUCTIVE_COMPONENTS	Absetzmaß	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Absetzmaß	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U287	PROSE_WORKSHOP	f83r	f83r.16	B3	E287	chedy	PRODUCTIVE_COMPONENTS	umsetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U288	PROSE_WORKSHOP	f83r	f83r.16	B3	E288	qokain	PRODUCTIVE_COMPONENTS	eine Portion zugeben	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	eine Portion zugeben	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U289	PROSE_WORKSHOP	f83r	f83r.16	B3	E289	checthy	PRODUCTIVE_COMPONENTS	bereit	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U290	PROSE_WORKSHOP	f83r	f83r.16	B3	E290	chealror	PRODUCTIVE_COMPONENTS	Ansatz von dort zur Zielstelle	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz von dort zur Zielstelle	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U291	PROSE_WORKSHOP	f83r	f83r.20	B3	E291	solkeedy	PRODUCTIVE_COMPONENTS	länger sammeln; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger sammeln; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S026	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U292	PROSE_WORKSHOP	f83r	f83r.20	B3	E292	qoteedy	PRODUCTIVE_COMPONENTS	lange Folge; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	lange Folge; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S027	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U293	PROSE_WORKSHOP	f83r	f83r.20	B3	E293	qokeey	PRODUCTIVE_COMPONENTS	länger ansetzen	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger ansetzen	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S028	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U294	PROSE_WORKSHOP	f83r	f83r.20	B3	E294	qokedy	PRODUCTIVE_COMPONENTS	kurz ansetzen; Schluss	B3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kurz ansetzen; Schluss	D4_FRESH_PLANT_LEFT_WHEEL	HOW	B3	B3-S028	lange Beckenfolge mit Zuläufen, Portionen, Übertragungen und Zielstellen bedienen	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
