card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f95r1	f95r1.10	H	B	3	9	9	FINAL	okaraiin	EOS	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	0	daiin chckhy okaiin chckhy daiin ykedy epiin okaraiin ls	Grad-/Maßwert III · Arzneikompositum: trocken, Gradanfang · heiß, Grad III, im Ansatzrahmen · Arzneikompositum: trocken, Gradanfang · Grad-/Maßwert III · erhitze hiervon bis zur Mittelstufe und schließe ab · ⟦epiin:?⟧ · ⟦okaraiin:?⟧ · ⟦ls:?⟧.	Grad-/Maßwert III · Arzneikompositum: trocken, Gradanfang · heiß, Grad III, im Ansatzrahmen · Arzneikompositum: trocken, Gradanfang · Grad-/Maßwert III · erhitze hiervon bis zur Mittelstufe und schließe ab · ⟦epiin:?⟧ · ⟦okaraiin:?⟧ · eine Charge Holzdroge.	Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | erhitze hiervon bis zur Mittelstufe und schließe ab | [epiin:?] | [okaraiin:?] | eine Charge Holzdroge	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
26	ANAPHORIC_DRY_SEED_POWDER_COMMAND	ypchesy	READER_RIVAL_COMPOUND	Y_REFERENCE+P_POWDER+CH_DRY+E_MIDDLE+S_SEED+Y_CLOSE	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Wurzelpulver trocknen under IT2a ypchery	LOW_EXPLORATORY	1	f86v5	f86v5.4	T	B	2	1	11	INITIAL	BOS	oky	RF1B_EXACT_RETAIN	ONE	ypchery	EXACT	ypchesy	RF1B_ONLY_EXACT	1	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	hiervon Samenpulver bis zur Mittelstufe trocknen · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	hiervon Samenpulver bis zur Mittelstufe trocknen | heißer Ansatz am Anfang des Grades | [sheeey:?] | kalt am Anfang des Grades | kalt, Grad III | [sail:?] | Trockenpulver in Grundform | [ltedy:?] | abgemessene Fraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Maßeinheit I	RF1b preserves ypchesy; IT2a ypchery supplies the explicit Wurzelpulver rival.
27	FULLY_SOAKED_FINAL_MATERIAL	sheeey	PRODUCTIVE_MOISTURE_RESULT	SH_MOIST+EEE_FINAL+Y_CLOSE	vollständig eingeweichtes Gut der Schlussstufe	vollständig eingeweichtes Gut der Schlussstufe	sehr lange eingeweichtes Gut	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f103r	f103r.41	S	B	3	2	13	MEDIAL	cheol	qotey	HOLD_SAME_CARD	EXACT	sheeey	EXACT	sheeey	BOTH_EXACT	1	0	cheol sheeey qotey oteeal oteedy shet sho keeo s shey qokeedy qokal dal	trockener Drogenstoff · ⟦sheeey:?⟧ · kalt in der Mitte des Grades · Rohstoffklasse I im Ansatz, kalt am Gradende · kalter Ansatz am Ende des Grades, abgeschlossen · ⟦shet:?⟧ · feuchter Ansatz · ⟦keeo:?⟧ · Samen-/Saatgutposten · feucht in der Mitte des Grades · heiß am Ende des Grades, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · abgemessene Rohstoffmenge I.	trockener Drogenstoff · vollständig eingeweichtes Gut der Schlussstufe · kalt in der Mitte des Grades · Rohstoffklasse I im Ansatz, kalt am Gradende · kalter Ansatz am Ende des Grades, abgeschlossen · ⟦shet:?⟧ · feuchter Ansatz · ⟦keeo:?⟧ · Samen-/Saatgutposten · feucht in der Mitte des Grades · heiß am Ende des Grades, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · abgemessene Rohstoffmenge I.	trockener Drogenstoff | vollständig eingeweichtes Gut der Schlussstufe | kalt in der Mitte des Grades | Rohstoffklasse I im Ansatz, kalt am Gradende | kalter Ansatz am Ende des Grades, abgeschlossen | [shet:?] | feuchter Ansatz | [keeo:?] | Samen-/Saatgutposten | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Rohstoffmenge I	Four contexts retain at least one exact alternate reader and the fifth keeps the same moisture family despite spelling rivals.
27	FULLY_SOAKED_FINAL_MATERIAL	sheeey	PRODUCTIVE_MOISTURE_RESULT	SH_MOIST+EEE_FINAL+Y_CLOSE	vollständig eingeweichtes Gut der Schlussstufe	vollständig eingeweichtes Gut der Schlussstufe	sehr lange eingeweichtes Gut	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105v	f105v.37	S	B	3	9	12	MEDIAL	tchdy	okaiin	HOLD_SAME_CARD	EXACT	sheeey	EXACT	sheeey	BOTH_EXACT	1	0	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	weiche hiervon bis zur mittleren Stufe ein · Arzneikompositum am Gradanfang · Feuchtzubereitung · zweiter Mazerationsansatz · Holzdroge, heiß auf Stufe III · Trockengut, Grundform · heißer Ansatzstoff · kalt und trocken am Anfang des Grades, abgeschlossen · ⟦sheeey:?⟧ · heiß, Grad III, im Ansatzrahmen · Drogenfraktion I · ⟦aildy:?⟧.	weiche hiervon bis zur mittleren Stufe ein · Arzneikompositum am Gradanfang · Feuchtzubereitung · zweiter Mazerationsansatz · Holzdroge, heiß auf Stufe III · Trockengut, Grundform · heißer Ansatzstoff · kalt und trocken am Anfang des Grades, abgeschlossen · vollständig eingeweichtes Gut der Schlussstufe · heiß, Grad III, im Ansatzrahmen · Drogenfraktion I · ⟦aildy:?⟧.	weiche hiervon bis zur mittleren Stufe ein | Arzneikompositum am Gradanfang | Feuchtzubereitung | zweiter Mazerationsansatz | Holzdroge, heiß auf Stufe III | Trockengut, Grundform | heißer Ansatzstoff | kalt und trocken am Anfang des Grades, abgeschlossen | vollständig eingeweichtes Gut der Schlussstufe | heiß, Grad III, im Ansatzrahmen | Drogenfraktion I | [aildy:?]	Four contexts retain at least one exact alternate reader and the fifth keeps the same moisture family despite spelling rivals.
27	FULLY_SOAKED_FINAL_MATERIAL	sheeey	PRODUCTIVE_MOISTURE_RESULT	SH_MOIST+EEE_FINAL+Y_CLOSE	vollständig eingeweichtes Gut der Schlussstufe	vollständig eingeweichtes Gut der Schlussstufe	sehr lange eingeweichtes Gut	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f107r	f107r.8	S	B	3	2	10	MEDIAL	torshor	oteeol	HOLD_SAME_CARD	EXACT	sheeey	EXACT	sheeey	BOTH_EXACT	1	0	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	⟦torshor:?⟧ · ⟦sheeey:?⟧ · ⟦oteeol:?⟧ · heiß am Ende des Grades · heiß in der Mitte des Grades, abgeschlossen · Holzdroge, heiß auf Stufe III · heiß, Grad III · heiße Drogenfraktion I · Rohstoffklasse I · ⟦okiroley:?⟧.	⟦torshor:?⟧ · vollständig eingeweichtes Gut der Schlussstufe · ⟦oteeol:?⟧ · heiß am Ende des Grades · heiß in der Mitte des Grades, abgeschlossen · Holzdroge, heiß auf Stufe III · heiß, Grad III · heiße Drogenfraktion I · Rohstoffklasse I · ⟦okiroley:?⟧.	[torshor:?] | vollständig eingeweichtes Gut der Schlussstufe | [oteeol:?] | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | Holzdroge, heiß auf Stufe III | heiß, Grad III | heiße Drogenfraktion I | Rohstoffklasse I | [okiroley:?]	Four contexts retain at least one exact alternate reader and the fifth keeps the same moisture family despite spelling rivals.
27	FULLY_SOAKED_FINAL_MATERIAL	sheeey	PRODUCTIVE_MOISTURE_RESULT	SH_MOIST+EEE_FINAL+Y_CLOSE	vollständig eingeweichtes Gut der Schlussstufe	feuchtes Arzneikompositum in der Gradmitte	sehr lange eingeweichtes Gut	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f115v	f115v.34	S	B	3	2	10	MEDIAL	taiin	lchckhy	BILATERAL_REPAIR_OVERRIDE	ONE	sheckeey	ONE	sheckhey	NEITHER_EXACT	1	0	taiin sheeey lchckhy ldar shdar qotchdy qoky shedy qokar chckhy	kalt, Grad III · ⟦sheeey:?⟧ · ⟦lchckhy:?⟧ · erste Holzdrogenfraktion abmessen · ⟦shdar:?⟧ · kalt und trocken am Anfang des Grades, abgeschlossen · heiß am Anfang des Grades · feucht in der Mitte des Grades, abgeschlossen · heiße Drogenfraktion I · Arzneikompositum: trocken, Gradanfang.	kalt, Grad III · feuchtes Arzneikompositum in der Gradmitte · ⟦lchckhy:?⟧ · erste Holzdrogenfraktion abmessen · ⟦shdar:?⟧ · kalt und trocken am Anfang des Grades, abgeschlossen · heiß am Anfang des Grades · feucht in der Mitte des Grades, abgeschlossen · heiße Drogenfraktion I · Arzneikompositum: trocken, Gradanfang.	kalt, Grad III | vollständig eingeweichtes Gut der Schlussstufe | [lchckhy:?] | erste Holzdrogenfraktion abmessen | [shdar:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß am Anfang des Grades | feucht in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang	Both readers reject bare sheeey and insert the published CKH composite family locally.
27	FULLY_SOAKED_FINAL_MATERIAL	sheeey	PRODUCTIVE_MOISTURE_RESULT	SH_MOIST+EEE_FINAL+Y_CLOSE	vollständig eingeweichtes Gut der Schlussstufe	vollständig eingeweichtes Gut der Schlussstufe	sehr lange eingeweichtes Gut	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v5	f86v5.4	T	B	2	3	11	MEDIAL	oky	qoty	HOLD_SAME_CARD	EXACT	sheeey	EXACT	sheeey	BOTH_EXACT	1	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · vollständig eingeweichtes Gut der Schlussstufe · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	[ypchesy:?] | heißer Ansatz am Anfang des Grades | vollständig eingeweichtes Gut der Schlussstufe | kalt am Anfang des Grades | kalt, Grad III | [sail:?] | Trockenpulver in Grundform | [ltedy:?] | abgemessene Fraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Maßeinheit I	Four contexts retain at least one exact alternate reader and the fifth keeps the same moisture family despite spelling rivals.
28	SEED_CHARGE_II	sail	READER_RIVAL_MATERIAL_VALUE	S_SEED+AIL_CHARGE_II	Saatgut, Charge II	Saatgut, Charge II	Saatgut, Charge II under IT2a sain with alternate internal stroke	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f106r	f106r.20	S	B	3	6	10	MEDIAL	qokeedy	chedy	HOLD_SAME_CARD	EXACT	sail	EXACT	sail	BOTH_EXACT	1	1	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	Eintrag: kalt, Stufe III · trocken am Ende des Grades · heiß, Grad III · feucht, Grad III · heiß am Ende des Grades, abgeschlossen · ⟦sail:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦cheodal:?⟧ · ⟦qochedy:?⟧ · heiß, Grad III.	Eintrag: kalt, Stufe III · trocken am Ende des Grades · heiß, Grad III · feucht, Grad III · heiß am Ende des Grades, abgeschlossen · Saatgut, Charge II · trocken in der Mitte des Grades, abgeschlossen · ⟦cheodal:?⟧ · ⟦qochedy:?⟧ · heiß, Grad III.	Eintrag: kalt, Stufe III | trocken am Ende des Grades | heiß, Grad III | feucht, Grad III | heiß am Ende des Grades, abgeschlossen | Saatgut, Charge II | trocken in der Mitte des Grades, abgeschlossen | [cheodal:?] | [qochedy:?] | heiß, Grad III	RF1b preserves both wholes and IT2a sain confirms the seed category while varying the charge spelling.
28	SEED_CHARGE_II	sail	READER_RIVAL_MATERIAL_VALUE	S_SEED+AIL_CHARGE_II	Saatgut, Charge II	Saatgut, Charge II	Saatgut, Charge II under IT2a sain with alternate internal stroke	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v5	f86v5.4	T	B	2	6	11	MEDIAL	qotaiin	chepy	RF1B_EXACT_RETAIN	ONE	sain	EXACT	sail	RF1B_ONLY_EXACT	1	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · Saatgut, Charge II · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	[ypchesy:?] | heißer Ansatz am Anfang des Grades | [sheeey:?] | kalt am Anfang des Grades | kalt, Grad III | Saatgut, Charge II | Trockenpulver in Grundform | [ltedy:?] | abgemessene Fraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Maßeinheit I	RF1b preserves sail; IT2a sain confirms the seed category while varying the internal stroke.
29	COLD_FINISHED_WOOD_DRUG	ltedy	PRODUCTIVE_WOOD_RESULT	L_WOOD+T_COLD+E_MIDDLE+DY_FINISHED	bis zur Mittelstufe abgekühlte und fertige Holzdroge	bis zur Mittelstufe abgekühlte und fertige Holzdroge	Holzdroge bis Mitte abkühlen und fertigstellen as action	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f107v	f107v.8	S	B	3	8	9	MEDIAL	qotedy	otedam	HOLD_SAME_CARD	EXACT	ltedy	EXACT	ltedy	BOTH_EXACT	1	1	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	⟦polcheolkain:?⟧ · erhitze die zweite Fraktion · Grundansatz bis zur mittleren Heizstufe erwärmt · erhitzen · heiß, Grad III · ⟦opcheol:?⟧ · kalt in der Mitte des Grades, abgeschlossen · ⟦ltedy:?⟧ · ⟦otedam:?⟧.	⟦polcheolkain:?⟧ · erhitze die zweite Fraktion · Grundansatz bis zur mittleren Heizstufe erwärmt · erhitzen · heiß, Grad III · ⟦opcheol:?⟧ · kalt in der Mitte des Grades, abgeschlossen · bis zur Mittelstufe abgekühlte und fertige Holzdroge · ⟦otedam:?⟧.	[polcheolkain:?] | erhitze die zweite Fraktion | Grundansatz bis zur mittleren Heizstufe erwärmt | erhitzen | heiß, Grad III | [opcheol:?] | kalt in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe abgekühlte und fertige Holzdroge | [otedam:?]	All five contexts are compatible with a cooled wood-drug result; RF1b splits terminal Y locally without changing the core.
29	COLD_FINISHED_WOOD_DRUG	ltedy	PRODUCTIVE_WOOD_RESULT	L_WOOD+T_COLD+E_MIDDLE+DY_FINISHED	bis zur Mittelstufe abgekühlte und fertige Holzdroge	bis zur Mittelstufe abgekühlte und fertige Holzdroge	Holzdroge bis Mitte abkühlen und fertigstellen as action	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f111r	f111r.37	S	B	3	15	15	FINAL	chckhy	EOS	HOLD_SAME_CARD	EXACT	ltedy	EXACT	ltedy	BOTH_EXACT	1	0	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy	Grad-/Maßwert II · trocken; nominal trockenes Gut/Material · Holzdroge in der gebundenen Anschlussform · vollständig getrockneter Drogenstoff · stark erhitzter Drogenstoff · ⟦lkeeedy:?⟧ · heiß am Ende des Grades · Drogenholz, heiß am Gradende, abgeschlossen · heiß am Ende des Grades, abgeschlossen · erhitzte Holzdroge, Mittelstufe, fertig · heiß in der Mitte des Grades, abgeschlossen · Rohstoffklasse I im Ansatz, heiß in der Gradmitte · heiß, Grad II · Arzneikompositum: trocken, Gradanfang · ⟦ltedy:?⟧.	Grad-/Maßwert II · trocken; nominal trockenes Gut/Material · Holzdroge in der gebundenen Anschlussform · vollständig getrockneter Drogenstoff · stark erhitzter Drogenstoff · ⟦lkeeedy:?⟧ · heiß am Ende des Grades · Drogenholz, heiß am Gradende, abgeschlossen · heiß am Ende des Grades, abgeschlossen · erhitzte Holzdroge, Mittelstufe, fertig · heiß in der Mitte des Grades, abgeschlossen · Rohstoffklasse I im Ansatz, heiß in der Gradmitte · heiß, Grad II · Arzneikompositum: trocken, Gradanfang · bis zur Mittelstufe abgekühlte und fertige Holzdroge.	Grad-/Maßwert II | trocken; nominal trockenes Gut/Material | Holzdroge in der gebundenen Anschlussform | vollständig getrockneter Drogenstoff | stark erhitzter Drogenstoff | [lkeeedy:?] | heiß am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | bis zur Mittelstufe abgekühlte und fertige Holzdroge	All five contexts are compatible with a cooled wood-drug result; RF1b splits terminal Y locally without changing the core.
29	COLD_FINISHED_WOOD_DRUG	ltedy	PRODUCTIVE_WOOD_RESULT	L_WOOD+T_COLD+E_MIDDLE+DY_FINISHED	bis zur Mittelstufe abgekühlte und fertige Holzdroge	bis zur Mittelstufe abgekühlte und fertige Holzdroge	Holzdroge bis Mitte abkühlen und fertigstellen as action	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f75r	f75r.33	B	B	2	9	10	MEDIAL	chcthedy	darom	HOLD_SAME_CARD	EXACT	ltedy	EXACT	ltedy	BOTH_EXACT	1	0	qokeey l shedy qo l chedy qokain chcthedy ltedy darom	heiß am Ende des Grades · eingeweichtes Drogenholz · feucht in der Mitte des Grades, abgeschlossen · nehmen · Drogenstoff zugeben · trocken in der Mitte des Grades, abgeschlossen · heiß, Grad II · Krautdroge bis zur mittleren Stufe trocknen und abschließen · ⟦ltedy:?⟧ · ⟦darom:?⟧.	heiß am Ende des Grades · eingeweichtes Drogenholz · feucht in der Mitte des Grades, abgeschlossen · nehmen · Drogenstoff zugeben · trocken in der Mitte des Grades, abgeschlossen · heiß, Grad II · Krautdroge bis zur mittleren Stufe trocknen und abschließen · bis zur Mittelstufe abgekühlte und fertige Holzdroge · ⟦darom:?⟧.	heiß am Ende des Grades | eingeweichtes Drogenholz | feucht in der Mitte des Grades, abgeschlossen | nehmen | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Krautdroge bis zur mittleren Stufe trocknen und abschließen | bis zur Mittelstufe abgekühlte und fertige Holzdroge | [darom:?]	All five contexts are compatible with a cooled wood-drug result; RF1b splits terminal Y locally without changing the core.
29	COLD_FINISHED_WOOD_DRUG	ltedy	PRODUCTIVE_WOOD_RESULT	L_WOOD+T_COLD+E_MIDDLE+DY_FINISHED	bis zur Mittelstufe abgekühlte und fertige Holzdroge	bis zur Mittelstufe abgekühlte und fertige Holzdroge	Holzdroge bis Mitte abkühlen und fertigstellen as action	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f81v	f81v.20	B	B	2	7	8	MEDIAL	qoldy	qotain	IT2A_EXACT_RETAIN	EXACT	ltedy	ONE	y	IT2A_ONLY_EXACT	1	0	qocthey chekal chedy qokedy lshety qoldy ltedy qotain	⟦qocthey:?⟧ · Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦lshety:?⟧ · ⟦qoldy:?⟧ · ⟦ltedy:?⟧ · kalt im qo-Rahmen, Grad II.	⟦qocthey:?⟧ · Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦lshety:?⟧ · ⟦qoldy:?⟧ · bis zur Mittelstufe abgekühlte und fertige Holzdroge · kalt im qo-Rahmen, Grad II.	[qocthey:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [lshety:?] | [qoldy:?] | bis zur Mittelstufe abgekühlte und fertige Holzdroge | kalt im qo-Rahmen, Grad II	IT2a preserves ltedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
29	COLD_FINISHED_WOOD_DRUG	ltedy	PRODUCTIVE_WOOD_RESULT	L_WOOD+T_COLD+E_MIDDLE+DY_FINISHED	bis zur Mittelstufe abgekühlte und fertige Holzdroge	bis zur Mittelstufe abgekühlte und fertige Holzdroge	Holzdroge bis Mitte abkühlen und fertigstellen as action	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v5	f86v5.4	T	B	2	8	11	MEDIAL	chepy	dar	IT2A_EXACT_RETAIN	EXACT	ltedy	ONE	y	IT2A_ONLY_EXACT	1	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · bis zur Mittelstufe abgekühlte und fertige Holzdroge · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	[ypchesy:?] | heißer Ansatz am Anfang des Grades | [sheeey:?] | kalt am Anfang des Grades | kalt, Grad III | [sail:?] | Trockenpulver in Grundform | bis zur Mittelstufe abgekühlte und fertige Holzdroge | abgemessene Fraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Maßeinheit I	IT2a preserves ltedy; the RF1b terminal split does not overturn its concrete family core.
