branch	edition	paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	completion	row_status
C_A	ZL3b	f83r|f83r.25-f83r.30	M	f83r.28:3	sheey	benetze	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;IMPLICIT_SUBJECT_CONTINUATION			19	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	M	f83r.29:2	cheey	zerreibe fein	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;UNREAD_BETWEEN:f83r.28:4;UNREAD_BETWEEN:f83r.28:5;UNREAD_BETWEEN:f83r.28:6;UNREAD_BETWEEN:f83r.29:1;IMPLICIT_SUBJECT_CONTINUATION			24	recorded
C_A	ZL3b	f83r|f83r.25-f83r.30	M	f83r.30:4	qoky	erwärme mäßig	f83r.26:4	tol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f83r.26:5;UNREAD_BETWEEN:f83r.26:6;UNREAD_BETWEEN:f83r.27:2;UNREAD_BETWEEN:f83r.27:3;UNREAD_BETWEEN:f83r.27:4;UNREAD_BETWEEN:f83r.27:5;UNREAD_BETWEEN:f83r.28:1;UNREAD_BETWEEN:f83r.28:2;UNREAD_BETWEEN:f83r.28:4;UNREAD_BETWEEN:f83r.28:5;UNREAD_BETWEEN:f83r.28:6;UNREAD_BETWEEN:f83r.29:1;UNREAD_BETWEEN:f83r.29:3;UNREAD_BETWEEN:f83r.29:4;UNREAD_BETWEEN:f83r.29:5;UNREAD_BETWEEN:f83r.30:2;UNREAD_BETWEEN:f83r.30:3;IMPLICIT_SUBJECT_CONTINUATION			31	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	B	f89r1.16:2	sheey	benetze	f89r1.15:3	sheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f89r1.15:4;UNREAD_BETWEEN:f89r1.15:5;UNREAD_BETWEEN:f89r1.15:6;UNREAD_BETWEEN:f89r1.15:8;UNREAD_BETWEEN:f89r1.16:1;IMPLICIT_SUBJECT_CONTINUATION			9	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	B	f89r1.16:8	chol	trocken	f89r1.15:3	sheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f89r1.15:4;UNREAD_BETWEEN:f89r1.15:5;UNREAD_BETWEEN:f89r1.15:6;UNREAD_BETWEEN:f89r1.15:8;UNREAD_BETWEEN:f89r1.16:1;UNREAD_BETWEEN:f89r1.16:3;UNREAD_BETWEEN:f89r1.16:4;UNREAD_BETWEEN:f89r1.16:6;UNREAD_BETWEEN:f89r1.16:7;IMPLICIT_SUBJECT_CONTINUATION			15	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	J	f89r1.16:2	sheey	benetze	f89r1.15:3	sheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f89r1.15:4;UNREAD_BETWEEN:f89r1.15:5;UNREAD_BETWEEN:f89r1.15:6;UNREAD_BETWEEN:f89r1.15:8;UNREAD_BETWEEN:f89r1.16:1;IMPLICIT_SUBJECT_CONTINUATION			9	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	J	f89r1.16:8	chol	trocken	f89r1.15:3	sheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f89r1.15:4;UNREAD_BETWEEN:f89r1.15:5;UNREAD_BETWEEN:f89r1.15:6;UNREAD_BETWEEN:f89r1.15:8;UNREAD_BETWEEN:f89r1.16:1;UNREAD_BETWEEN:f89r1.16:3;UNREAD_BETWEEN:f89r1.16:4;UNREAD_BETWEEN:f89r1.16:6;UNREAD_BETWEEN:f89r1.16:7;IMPLICIT_SUBJECT_CONTINUATION			15	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	M	f89r1.16:2	sheey	benetze	f89r1.15:3	sheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f89r1.15:4;UNREAD_BETWEEN:f89r1.15:5;UNREAD_BETWEEN:f89r1.15:6;UNREAD_BETWEEN:f89r1.15:8;UNREAD_BETWEEN:f89r1.16:1;IMPLICIT_SUBJECT_CONTINUATION			9	recorded
C_A	ZL3b	f89r1|f89r1.15-f89r1.18	M	f89r1.16:8	chol	trocken	f89r1.15:3	sheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f89r1.15:4;UNREAD_BETWEEN:f89r1.15:5;UNREAD_BETWEEN:f89r1.15:6;UNREAD_BETWEEN:f89r1.15:8;UNREAD_BETWEEN:f89r1.16:1;UNREAD_BETWEEN:f89r1.16:3;UNREAD_BETWEEN:f89r1.16:4;UNREAD_BETWEEN:f89r1.16:6;UNREAD_BETWEEN:f89r1.16:7;IMPLICIT_SUBJECT_CONTINUATION			15	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	f89r1.6:7	sheey	benetze				MISSING	MISSING_PATIENT			6	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	f89r1.7:3	chockhy	vermische	f89r1.7:8	chodaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.7:5;UNREAD_BETWEEN:f89r1.7:6;UNREAD_BETWEEN:f89r1.7:7;MISSING_COINGREDIENT			17	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	f89r1.8:2	chol	trocken	f89r1.8:1	qokeol		LOCAL_LEFT				20	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	f89r1.8:4	chol	trocken	f89r1.8:1	qokeol		LOCAL_LEFT	UNREAD_BETWEEN:f89r1.8:3			22	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	f89r1.9:5	qokeey	erhitze anhaltend	f89r1.9:8	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.9:7			35	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	B	f89r1.10:3	chol	trocken	f89r1.10:6	qokar		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.10:4;UNREAD_BETWEEN:f89r1.10:5			42	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	f89r1.6:7	sheey	benetze				MISSING	MISSING_PATIENT			6	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	f89r1.7:3	chockhy	vermische	f89r1.7:8	chodaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.7:5;UNREAD_BETWEEN:f89r1.7:6;UNREAD_BETWEEN:f89r1.7:7;MISSING_COINGREDIENT			17	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	f89r1.8:2	chol	trocken	f89r1.8:1	qokeol		LOCAL_LEFT				20	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	f89r1.8:4	chol	trocken	f89r1.8:1	qokeol		LOCAL_LEFT	UNREAD_BETWEEN:f89r1.8:3			22	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	f89r1.9:5	qokeey	erhitze anhaltend	f89r1.9:8	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.9:7			35	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	J	f89r1.10:3	chol	trocken	f89r1.10:6	qokar		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.10:4;UNREAD_BETWEEN:f89r1.10:5			42	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	f89r1.6:7	sheey	benetze				MISSING	MISSING_PATIENT			6	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	f89r1.7:3	chockhy	vermische	f89r1.7:8	chodaiin		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.7:5;UNREAD_BETWEEN:f89r1.7:6;UNREAD_BETWEEN:f89r1.7:7;MISSING_COINGREDIENT			17	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	f89r1.8:2	chol	trocken	f89r1.8:1	qokeol		LOCAL_LEFT				20	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	f89r1.8:4	chol	trocken	f89r1.8:1	qokeol		LOCAL_LEFT	UNREAD_BETWEEN:f89r1.8:3			22	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	f89r1.9:5	qokeey	erhitze anhaltend	f89r1.9:8	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.9:7			35	recorded
C_A	ZL3b	f89r1|f89r1.6-f89r1.10	M	f89r1.10:3	chol	trocken	f89r1.10:6	qokar		LOCAL_RIGHT	UNREAD_BETWEEN:f89r1.10:4;UNREAD_BETWEEN:f89r1.10:5			42	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	B	f89v1.6:2	sheey	benetze	f89v1.6:3	qokol		LOCAL_RIGHT				11	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	B	f89v1.6:8	yteey	kühle erneut	f89v1.6:4	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f89v1.6:5;UNREAD_BETWEEN:f89v1.6:6			16	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	B	f89v1.7:3	cheey	zerreibe fein	f89v1.7:4	ctho		LOCAL_RIGHT				22	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	J	f89v1.6:2	sheey	benetze	f89v1.6:3	qokol		LOCAL_RIGHT				11	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	J	f89v1.6:8	yteey	kühle erneut	f89v1.6:4	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f89v1.6:5;UNREAD_BETWEEN:f89v1.6:6			16	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	J	f89v1.7:3	cheey	zerreibe fein	f89v1.7:4	ctho		LOCAL_RIGHT				22	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	M	f89v1.6:2	sheey	benetze	f89v1.6:3	qokol		LOCAL_RIGHT				11	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	M	f89v1.6:8	yteey	kühle erneut	f89v1.6:4	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f89v1.6:5;UNREAD_BETWEEN:f89v1.6:6			16	recorded
C_A	ZL3b	f89v1|f89v1.5-f89v1.12	M	f89v1.7:3	cheey	zerreibe fein	f89v1.7:4	ctho		LOCAL_RIGHT				22	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	B	f99r.42:6	chey	prüfe	f99r.42:2	sheol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.42:3;UNREAD_BETWEEN:f99r.42:4;UNREAD_BETWEEN:f99r.42:5			15	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	B	f99r.43:6	sheey	benetze	f99r.43:11	ols		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.43:7;UNREAD_BETWEEN:f99r.43:8			30	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	B	f99r.44:2	chkeey	zerreibe vollständig	f99r.43:11	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.44:1;IMPLICIT_SUBJECT_CONTINUATION			32	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	B	f99r.44:3	chey	prüfe	f99r.43:11	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.44:1;IMPLICIT_SUBJECT_CONTINUATION			33	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	B	f99r.44:6	ykeey	erwärme erneut	f99r.44:9	chody		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.44:7;UNREAD_BETWEEN:f99r.44:8			39	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	J	f99r.42:6	chey	prüfe	f99r.42:2	sheol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.42:3;UNREAD_BETWEEN:f99r.42:4;UNREAD_BETWEEN:f99r.42:5			15	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	J	f99r.43:6	sheey	benetze	f99r.43:11	ols		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.43:7;UNREAD_BETWEEN:f99r.43:8			30	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	J	f99r.44:2	chkeey	zerreibe vollständig	f99r.43:11	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.44:1;IMPLICIT_SUBJECT_CONTINUATION			32	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	J	f99r.44:3	chey	prüfe	f99r.43:11	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.44:1;IMPLICIT_SUBJECT_CONTINUATION			33	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	J	f99r.44:6	ykeey	erwärme erneut	f99r.44:9	chody		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.44:7;UNREAD_BETWEEN:f99r.44:8			39	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	M	f99r.42:6	chey	prüfe	f99r.42:2	sheol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.42:3;UNREAD_BETWEEN:f99r.42:4;UNREAD_BETWEEN:f99r.42:5			15	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	M	f99r.43:6	sheey	benetze	f99r.43:11	ols		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.43:7;UNREAD_BETWEEN:f99r.43:8			30	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	M	f99r.44:2	chkeey	zerreibe vollständig	f99r.43:11	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.44:1;IMPLICIT_SUBJECT_CONTINUATION			32	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	M	f99r.44:3	chey	prüfe	f99r.43:11	ols		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.44:1;IMPLICIT_SUBJECT_CONTINUATION			33	recorded
C_A	ZL3b	f99r|f99r.41-f99r.44	M	f99r.44:6	ykeey	erwärme erneut	f99r.44:9	chody		LOCAL_RIGHT	UNREAD_BETWEEN:f99r.44:7;UNREAD_BETWEEN:f99r.44:8			39	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.27:2	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			1	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.27:3	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			2	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.27:5	sheey	benetze				MISSING	MISSING_PATIENT			4	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.27:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			5	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.27:9	qokchy	mische ein				MISSING	MISSING_PATIENT;MISSING_COINGREDIENT			8	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.27:10	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			9	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.28:6	qokeey	erhitze anhaltend	f103r.28:4	okaiin		LOCAL_LEFT	UNREAD_BETWEEN:f103r.28:5			16	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.28:10	cheey	zerreibe fein	f103r.28:4	okaiin		LOCAL_LEFT	UNREAD_BETWEEN:f103r.28:5;UNREAD_BETWEEN:f103r.28:7			20	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	B	f103r.29:4	qokeey	erhitze anhaltend	f103r.28:4	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103r.28:5;UNREAD_BETWEEN:f103r.28:7;UNREAD_BETWEEN:f103r.28:11;UNREAD_BETWEEN:f103r.29:1;UNREAD_BETWEEN:f103r.29:2;UNREAD_BETWEEN:f103r.29:3;IMPLICIT_SUBJECT_CONTINUATION			25	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.27:2	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			1	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.27:3	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			2	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.27:5	sheey	benetze				MISSING	MISSING_PATIENT			4	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.27:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			5	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.27:9	qokchy	mische ein				MISSING	MISSING_PATIENT;MISSING_COINGREDIENT			8	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.27:10	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			9	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.28:6	qokeey	erhitze anhaltend	f103r.28:4	okaiin		LOCAL_LEFT	UNREAD_BETWEEN:f103r.28:5			16	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.28:10	cheey	zerreibe fein	f103r.28:4	okaiin		LOCAL_LEFT	UNREAD_BETWEEN:f103r.28:5;UNREAD_BETWEEN:f103r.28:7			20	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	J	f103r.29:4	qokeey	erhitze anhaltend	f103r.28:4	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103r.28:5;UNREAD_BETWEEN:f103r.28:7;UNREAD_BETWEEN:f103r.28:11;UNREAD_BETWEEN:f103r.29:1;UNREAD_BETWEEN:f103r.29:2;UNREAD_BETWEEN:f103r.29:3;IMPLICIT_SUBJECT_CONTINUATION			25	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.27:2	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			1	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.27:3	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			2	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.27:5	sheey	benetze				MISSING	MISSING_PATIENT			4	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.27:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			5	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.27:9	qokchy	mische ein				MISSING	MISSING_PATIENT;MISSING_COINGREDIENT			8	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.27:10	okeey	erwärme vorsichtig				MISSING	MISSING_PATIENT			9	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.28:6	qokeey	erhitze anhaltend	f103r.28:4	okaiin		LOCAL_LEFT	UNREAD_BETWEEN:f103r.28:5			16	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.28:10	cheey	zerreibe fein	f103r.28:4	okaiin		LOCAL_LEFT	UNREAD_BETWEEN:f103r.28:5;UNREAD_BETWEEN:f103r.28:7			20	recorded
C_A	IT2a	f103r|f103r.27-f103r.29	M	f103r.29:4	qokeey	erhitze anhaltend	f103r.28:4	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103r.28:5;UNREAD_BETWEEN:f103r.28:7;UNREAD_BETWEEN:f103r.28:11;UNREAD_BETWEEN:f103r.29:1;UNREAD_BETWEEN:f103r.29:2;UNREAD_BETWEEN:f103r.29:3;IMPLICIT_SUBJECT_CONTINUATION			25	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	B	f103r.43:4	sheey	benetze				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	B	f103r.44:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	J	f103r.43:4	sheey	benetze				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	J	f103r.44:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	M	f103r.43:4	sheey	benetze				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f103r|f103r.43-f103r.44	M	f103r.44:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			12	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.1:4	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.1:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			5	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.1:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			6	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.2:2	sheey	benetze				MISSING	MISSING_PATIENT			13	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.3:11	qokeey	erhitze anhaltend	f103v.3:7	chor		LOCAL_LEFT	UNREAD_BETWEEN:f103v.3:8;UNREAD_BETWEEN:f103v.3:9;UNREAD_BETWEEN:f103v.3:10			33	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.4:2	cheey	zerreibe fein	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			36	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.4:3	qokeey	erhitze anhaltend	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			37	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	B	f103v.4:4	okeey	erwärme vorsichtig	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			38	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.1:4	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.1:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			5	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.1:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			6	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.2:2	sheey	benetze				MISSING	MISSING_PATIENT			13	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.3:11	qokeey	erhitze anhaltend	f103v.3:7	chor		LOCAL_LEFT	UNREAD_BETWEEN:f103v.3:8;UNREAD_BETWEEN:f103v.3:9;UNREAD_BETWEEN:f103v.3:10			33	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.4:2	cheey	zerreibe fein	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			36	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.4:3	qokeey	erhitze anhaltend	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			37	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	J	f103v.4:4	okeey	erwärme vorsichtig	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			38	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.1:4	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			3	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.1:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			5	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.1:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			6	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.2:2	sheey	benetze				MISSING	MISSING_PATIENT			13	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.3:11	qokeey	erhitze anhaltend	f103v.3:7	chor		LOCAL_LEFT	UNREAD_BETWEEN:f103v.3:8;UNREAD_BETWEEN:f103v.3:9;UNREAD_BETWEEN:f103v.3:10			33	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.4:2	cheey	zerreibe fein	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			36	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.4:3	qokeey	erhitze anhaltend	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			37	recorded
C_A	IT2a	f103v|f103v.1-f103v.4	M	f103v.4:4	okeey	erwärme vorsichtig	f103v.3:12	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			38	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.20:10	qokeey	erhitze anhaltend	f103v.20:2	char		LOCAL_LEFT	UNREAD_BETWEEN:f103v.20:3;UNREAD_BETWEEN:f103v.20:4;UNREAD_BETWEEN:f103v.20:5;UNREAD_BETWEEN:f103v.20:6;UNREAD_BETWEEN:f103v.20:7;UNREAD_BETWEEN:f103v.20:8;UNREAD_BETWEEN:f103v.20:9			9	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.21:4	oteedy	kühle vollständig	f103v.21:9	otam		LOCAL_RIGHT	UNREAD_BETWEEN:f103v.21:5;UNREAD_BETWEEN:f103v.21:6;UNREAD_BETWEEN:f103v.21:7;UNREAD_BETWEEN:f103v.21:8			19	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.22:4	sheey	benetze	f103v.22:7	qokain		LOCAL_RIGHT	UNREAD_BETWEEN:f103v.22:5;UNREAD_BETWEEN:f103v.22:6			27	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.23:4	cheey	zerreibe fein	f103v.23:8	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f103v.23:6;UNREAD_BETWEEN:f103v.23:7			37	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.24:1	ykeey	erwärme erneut	f103v.23:8	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103v.23:9;UNREAD_BETWEEN:f103v.23:12;UNREAD_BETWEEN:f103v.23:13;IMPLICIT_SUBJECT_CONTINUATION			43	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.24:3	qokeey	erhitze anhaltend	f103v.23:8	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103v.23:9;UNREAD_BETWEEN:f103v.23:12;UNREAD_BETWEEN:f103v.23:13;UNREAD_BETWEEN:f103v.24:2;IMPLICIT_SUBJECT_CONTINUATION			45	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.25:4	oteedy	kühle vollständig	f103v.25:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f103v.25:5			60	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.26:1	yteey	kühle erneut	f103v.25:6	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103v.25:8;UNREAD_BETWEEN:f103v.25:9;UNREAD_BETWEEN:f103v.25:10;IMPLICIT_SUBJECT_CONTINUATION			65	recorded
C_A	IT2a	f103v|f103v.20-f103v.26	B	f103v.26:2	qokeey	erhitze anhaltend	f103v.25:6	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f103v.25:8;UNREAD_BETWEEN:f103v.25:9;UNREAD_BETWEEN:f103v.25:10;IMPLICIT_SUBJECT_CONTINUATION			66	recorded
