boundary_recovery_id	gdt452_recovery_id	terminal_event_id	terminal_statement_id	terminal_page	terminal_owner_de	stopped_target_recipe	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	boundary_class	boundary_state_source	boundary_incoming_action	boundary_incoming_argument	boundary_scope_incoming_action	boundary_event_id	boundary_recipe	boundary_next_recipe	boundary_baseline_decision	boundary_recovery_decision	boundary_recovery_route	boundary_blocked_factor_rules	boundary_recovery_status	cross_owner_stop_state_used	meaning_revision	surface_prediction	occurrence_prediction
G453-R0213	G452-R02691	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	S+P+E+DY	PAIR:S>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	AIN	NONE	G407-E3003	OL+DY	NONE	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0214	G452-R02692	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	SH+P+E+DY	PAIR:SH>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	AIN	NONE	G407-E3003	OL+DY	NONE	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0215	G452-R02693	G407-E3002	P1009-S394	f81v	gemeinsames zweireihiges Badfeld	T+P+E+DY	PAIR:T>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	K	AIN	NONE	G407-E3003	OL+DY	NONE	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0216	G452-R02694	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+CHD+E+O+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0217	G452-R02695	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CH+SH+E+O+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0218	G452-R02696	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	CHD+P+E+O+DY	PAIR:CHD>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0219	G452-R02697	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	K+P+E+O+DY	PAIR:K>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0220	G452-R02698	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	OK+P+E+O+DY	PAIR:OK>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0221	G452-R02699	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	P+P+E+O+DY	PAIR:P>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0222	G452-R02700	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	R+P+E+O+DY	PAIR:R>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0223	G452-R02701	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	S+P+E+O+DY	PAIR:S>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0224	G452-R02702	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	SH+P+E+O+DY	PAIR:SH>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0225	G452-R02703	G407-E4017	P1009-S603	f88v	zweite Gefaess-/Zutatengruppe	T+P+E+O+DY	PAIR:T>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	T	Y	NONE	G407-E4018	Y+K+CH+E+Y	DA+AM_ADDR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0226	G452-R02834	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+CH+SH+EE+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0227	G452-R02835	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+CHD+SH+EE+DY	PAIR:CH>CHD|PAIR:CHD>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0228	G452-R02836	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+K+EE+DY	PAIR:P>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0229	G452-R02837	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+OK+EE+DY	PAIR:P>OK	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0230	G452-R02838	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+P+EE+DY	PAIR:P>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0231	G452-R02839	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+R+EE+DY	PAIR:P>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0232	G452-R02840	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+S+EE+DY	PAIR:P>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0233	G452-R02841	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+T+EE+DY	PAIR:P>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0234	G452-R02842	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+SH+SH+EE+DY	PAIR:CH>SH|PAIR:SH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0235	G452-R02843	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CHD+P+SH+EE+DY	PAIR:CHD>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0236	G452-R02844	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	K+P+SH+EE+DY	PAIR:K>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0237	G452-R02845	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	OK+P+SH+EE+DY	PAIR:OK>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0238	G452-R02846	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	P+P+SH+EE+DY	PAIR:P>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0239	G452-R02847	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	R+P+SH+EE+DY	PAIR:R>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0240	G452-R02848	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	S+P+SH+EE+DY	PAIR:S>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0241	G452-R02849	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	SH+P+SH+EE+DY	PAIR:SH>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0242	G452-R02850	G407-E2209	P1009-S260	f76r	unbebilderter Textabschnitt B	T+P+SH+EE+DY	PAIR:T>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	Y	NONE	G407-E2210	Y+T+AL	OL+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0243	G452-R02888	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+CHD+DY	PAIR:CH>CHD	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0244	G452-R02889	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CH+SH+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0245	G452-R02890	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	K+S+DY	PAIR:K>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0246	G452-R02891	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	P+S+DY	PAIR:P>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0247	G452-R02892	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	R+S+DY	PAIR:R>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0248	G452-R02893	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	S+S+DY	PAIR:S>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0249	G452-R02894	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	SH+S+DY	PAIR:SH>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0250	G452-R02895	G407-E1716	P1009-S126	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	T+S+DY	PAIR:T>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	OK	AIN	NONE	G407-E1717	SH+E+DY	NONE	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0251	G452-R02941	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+CHD+AL	PAIR:CH>CHD	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0252	G452-R02947	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+SH+AL	PAIR:CH>SH	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0253	G452-R02953	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	CHD+T+AL	PAIR:CHD>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0254	G452-R02959	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	K+T+AL	PAIR:K>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0255	G452-R02965	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OK+T+AL	PAIR:OK>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0256	G452-R02971	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	P+T+AL	PAIR:P>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0257	G452-R02977	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	S+T+AL	PAIR:S>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0258	G452-R02983	G407-E3795	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	T+T+AL	PAIR:T>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E3796	D_ADDR+OR+SH+E+O+Y	CH+T+E+OL	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0259	G452-R03544	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	CHD+CH+AIIN	PAIR:CHD>CH	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E0605	T+CH+O+D_ADDR+AR	CH+O+CH+LOCAL_CHAR_F+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0260	G452-R03546	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	K+K+AIIN	PAIR:K>K	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E0605	T+CH+O+D_ADDR+AR	CH+O+CH+LOCAL_CHAR_F+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0261	G452-R03548	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	K+P+AIIN	PAIR:K>P	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E0605	T+CH+O+D_ADDR+AR	CH+O+CH+LOCAL_CHAR_F+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0262	G452-R03550	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	K+R+AIIN	PAIR:K>R	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E0605	T+CH+O+D_ADDR+AR	CH+O+CH+LOCAL_CHAR_F+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0263	G452-R03552	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	K+S+AIIN	PAIR:K>S	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E0605	T+CH+O+D_ADDR+AR	CH+O+CH+LOCAL_CHAR_F+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0264	G452-R03554	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	K+T+AIIN	PAIR:K>T	STOP	YES	NEW_PAGE_OWNER_BANK	INDEPENDENT_OWNER_BANK	NONE	NONE	NONE	G407-E0605	T+CH+O+D_ADDR+AR	CH+O+CH+LOCAL_CHAR_F+E+Y	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NO	NO	NO	NO
G453-R0265	G452-R03663	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	CH+SH+E+DY	PAIR:CH>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0266	G452-R03664	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	CHD+SH+E+DY	PAIR:CHD>SH	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0267	G452-R03665	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	K+K+E+DY	PAIR:K>K	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0268	G452-R03666	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	K+P+E+DY	PAIR:K>P	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0269	G452-R03667	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	K+R+E+DY	PAIR:K>R	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0270	G452-R03668	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	K+S+E+DY	PAIR:K>S	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
G453-R0271	G452-R03669	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	K+T+E+DY	PAIR:K>T	STOP	YES	SAME_OWNER_NEXT_STATEMENT	PRESERVED_STOP_STATE_SAME_OWNER	SH	AIIN	NONE	G407-E4555	OT+CH+E+S	OR	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	BOUNDARY_RECOVERED_GREEN	NOT_APPLICABLE	NO	NO	NO
