group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_formal_role	iatromedical_local_text	practical_local_text	orientation_status	f68_f69_mapping	semantic_ceiling
277	A3	f69v	f69v.1	22	A3:G022	okedy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 22/40; KEINE KARTENGLOSSE] beherrschten	Regelband 1, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
278	A3	f69v	f69v.1	23	A3:G023	chsdy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 23/40; KEINE KARTENGLOSSE] Körperbezirk.	Regelband 1, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
279	A3	f69v	f69v.1	24	A3:G024	okeod	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 24/40; KEINE KARTENGLOSSE] Eine	Regelband 1, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
280	A3	f69v	f69v.1	25	A3:G025	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 25/40; KEINE KARTENGLOSSE] günstige	Regelband 1, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
281	A3	f69v	f69v.1	26	A3:G026	dy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 26/40; KEINE KARTENGLOSSE] Stelle	Regelband 1, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
282	A3	f69v	f69v.1	27	A3:G027	choaiin	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 27/40; KEINE KARTENGLOSSE] erlaubt	Regelband 1, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
283	A3	f69v	f69v.1	28	A3:G028	okar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 28/40; KEINE KARTENGLOSSE] nur	Regelband 1, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
284	A3	f69v	f69v.1	29	A3:G029	okar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 29/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
285	A3	f69v	f69v.1	30	A3:G030	chol	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 30/40; KEINE KARTENGLOSSE] im	Regelband 1, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
286	A3	f69v	f69v.1	31	A3:G031	chees	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 31/40; KEINE KARTENGLOSSE] Rezept	Regelband 1, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
287	A3	f69v	f69v.1	32	A3:G032	yto	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 32/40; KEINE KARTENGLOSSE] bereits	Regelband 1, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
288	A3	f69v	f69v.1	33	A3:G033	odair	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 33/40; KEINE KARTENGLOSSE] bestimmte	Regelband 1, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
289	A3	f69v	f69v.1	34	A3:G034	oty	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 34/40; KEINE KARTENGLOSSE] Maßnahme;	Regelband 1, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
290	A3	f69v	f69v.1	35	A3:G035	oteeo	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 35/40; KEINE KARTENGLOSSE] sie	Regelband 1, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
291	A3	f69v	f69v.1	36	A3:G036	dar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 36/40; KEINE KARTENGLOSSE] erfindet	Regelband 1, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
292	A3	f69v	f69v.1	37	A3:G037	o	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 37/40; KEINE KARTENGLOSSE] weder	Regelband 1, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
293	A3	f69v	f69v.1	38	A3:G038	eykeody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 38/40; KEINE KARTENGLOSSE] Krankheit	Regelband 1, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
294	A3	f69v	f69v.1	39	A3:G039	dchor	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 39/40; KEINE KARTENGLOSSE] noch	Regelband 1, Fragment 39: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
295	A3	f69v	f69v.1	40	A3:G040	char	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 40/40; KEINE KARTENGLOSSE] Arznei.	Regelband 1, Fragment 40: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
296	A3	f69v	f69v.2	1	A3:G041	yka	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/38; KEINE KARTENGLOSSE] Bei schädlichem	Regelband 2, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
297	A3	f69v	f69v.2	2	A3:G042	chol	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/38; KEINE KARTENGLOSSE] Mondstand, Verbindung	Regelband 2, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
298	A3	f69v	f69v.2	3	A3:G043	ykar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 3/38; KEINE KARTENGLOSSE] mit Saturn	Regelband 2, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
299	A3	f69v	f69v.2	4	A3:G044	dal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 4/38; KEINE KARTENGLOSSE] oder	Regelband 2, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
300	A3	f69v	f69v.2	5	A3:G045	ykady	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 5/38; KEINE KARTENGLOSSE] Mars	Regelband 2, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
301	A3	f69v	f69v.2	6	A3:G046	iokeeor	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 6/38; KEINE KARTENGLOSSE] oder	Regelband 2, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
302	A3	f69v	f69v.2	7	A3:G047	cheey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 7/38; KEINE KARTENGLOSSE] Beherrschung	Regelband 2, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
303	A3	f69v	f69v.2	8	A3:G048	choly	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 8/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
304	A3	f69v	f69v.2	9	A3:G049	ykeeal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 9/38; KEINE KARTENGLOSSE] betroffenen	Regelband 2, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
305	A3	f69v	f69v.2	10	A3:G050	cheo	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 10/38; KEINE KARTENGLOSSE] Körperteils	Regelband 2, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
306	A3	f69v	f69v.2	11	A3:G051	oaram	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 11/38; KEINE KARTENGLOSSE] werde	Regelband 2, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
307	A3	f69v	f69v.2	12	A3:G052	ockhy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 12/38; KEINE KARTENGLOSSE] ein	Regelband 2, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
308	A3	f69v	f69v.2	13	A3:G053	sheey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 13/38; KEINE KARTENGLOSSE] starker	Regelband 2, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
309	A3	f69v	f69v.2	14	A3:G054	aiin	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 14/38; KEINE KARTENGLOSSE] Eingriff	Regelband 2, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
310	A3	f69v	f69v.2	15	A3:G055	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 15/38; KEINE KARTENGLOSSE] verschoben.	Regelband 2, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
311	A3	f69v	f69v.2	16	A3:G056	daiial	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 16/38; KEINE KARTENGLOSSE] Bei	Regelband 2, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
312	A3	f69v	f69v.2	17	A3:G057	cheody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 17/38; KEINE KARTENGLOSSE] unsicherem	Regelband 2, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
313	A3	f69v	f69v.2	18	A3:G058	cheal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 18/38; KEINE KARTENGLOSSE] Anfang	Regelband 2, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
314	A3	f69v	f69v.2	19	A3:G059	yetey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 19/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
315	A3	f69v	f69v.2	20	A3:G060	chear	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 20/38; KEINE KARTENGLOSSE] Kreises	Regelband 2, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
316	A3	f69v	f69v.2	21	A3:G061	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 21/38; KEINE KARTENGLOSSE] benutze	Regelband 2, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
317	A3	f69v	f69v.2	22	A3:G062	dy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 22/38; KEINE KARTENGLOSSE] die	Regelband 2, Fragment 22: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
318	A3	f69v	f69v.2	23	A3:G063	ykey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 23/38; KEINE KARTENGLOSSE] lokal	Regelband 2, Fragment 23: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
319	A3	f69v	f69v.2	24	A3:G064	ch	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 24/38; KEINE KARTENGLOSSE] gelernte	Regelband 2, Fragment 24: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
320	A3	f69v	f69v.2	25	A3:G065	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 25/38; KEINE KARTENGLOSSE] Reihenfolge	Regelband 2, Fragment 25: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
321	A3	f69v	f69v.2	26	A3:G066	dy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 26/38; KEINE KARTENGLOSSE] des	Regelband 2, Fragment 26: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
322	A3	f69v	f69v.2	27	A3:G067	chol	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 27/38; KEINE KARTENGLOSSE] Exemplars	Regelband 2, Fragment 27: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
323	A3	f69v	f69v.2	28	A3:G068	ykar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 28/38; KEINE KARTENGLOSSE] und	Regelband 2, Fragment 28: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
324	A3	f69v	f69v.2	29	A3:G069	ol	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 29/38; KEINE KARTENGLOSSE] übertrage	Regelband 2, Fragment 29: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
325	A3	f69v	f69v.2	30	A3:G070	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 30/38; KEINE KARTENGLOSSE] niemals	Regelband 2, Fragment 30: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
326	A3	f69v	f69v.2	31	A3:G071	ykeeody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 31/38; KEINE KARTENGLOSSE] bloß	Regelband 2, Fragment 31: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
327	A3	f69v	f69v.2	32	A3:G072	chey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 32/38; KEINE KARTENGLOSSE] dieselbe	Regelband 2, Fragment 32: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
328	A3	f69v	f69v.2	33	A3:G073	dal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 33/38; KEINE KARTENGLOSSE] moderne	Regelband 2, Fragment 33: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
329	A3	f69v	f69v.2	34	A3:G074	ody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 34/38; KEINE KARTENGLOSSE] Nummer	Regelband 2, Fragment 34: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
330	A3	f69v	f69v.2	35	A3:G075	airchy	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 35/38; KEINE KARTENGLOSSE] aus	Regelband 2, Fragment 35: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
331	A3	f69v	f69v.2	36	A3:G076	choky	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 36/38; KEINE KARTENGLOSSE] einer	Regelband 2, Fragment 36: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
332	A3	f69v	f69v.2	37	A3:G077	ychey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 37/38; KEINE KARTENGLOSSE] anderen	Regelband 2, Fragment 37: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
333	A3	f69v	f69v.2	38	A3:G078	chey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 38/38; KEINE KARTENGLOSSE] Tafel.	Regelband 2, Fragment 38: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
334	A3	f69v	f69v.3	1	A3:G079	doair	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/29; KEINE KARTENGLOSSE] Die folgenden	Regelband 3, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
335	A3	f69v	f69v.3	2	A3:G080	otaldal	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/29; KEINE KARTENGLOSSE] kurzen Regeln	Regelband 3, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
