event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	joint_tuple_id	surface_display_only	formal_formula_opaque	FORMAL_VALUE	FORMAL_CONTROL_AT_THIS_EVENT	ATOMIC_OR_WHOLE_CARD_MNEMONIC	dictionary_status	terminal_status	v63_source_order_slot	v63_parse_status	register_state_before	register_update	register_state_after	iatromedical_content_class	IATROMEDICAL_SIMPLE_BATH_ELECTION	practical_content_class	PRACTICAL_MATERIAL_PROCESS_SCHEDULE	content_preference	content_status	renderer_instruction	semantic_contract
106	f81v	f81v.2	B1	F022	B1-S002	6	dcda95c81a5460feb191	ol	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	FORMAL_CONTROL_ONLY	NONCLOSE	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	PROCESS	spült den	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
107	f81v	f81v.2	B1	F022	B1-S002	7	9da1b6ac2c929daea697	kain	OPAQUE_PAYLOAD + <ARG_AIN>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:ein abgemessener Anteil]	PROCESS	oberen Vorratskasten	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
108	f81v	f81v.2	B1	F022	B1-S002	8	94df4847b7b16c98394a	olkain	OPAQUE_PAYLOAD + <ARG_AIN>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A011+A020:das untere Becken]	PROCESS	und prüft	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
109	f81v	f81v.2	B1	F022	B1-S002	9	dd0ecaf5e27d81befffc	al	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	ZIEL?	MNEMONIC_ONLY	NONCLOSE	TARGET_ASSIGNMENT	UNIQUE_EXACT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	TARGET/STATION:=EXACT_TARGET_ARGUMENT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T005] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	PROCESS	Brunnenzulauf,	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
110	f81v	f81v.2	B1	F022	B1-S002	10	dcda95c81a5460feb191	ol	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	FORMAL_CONTROL_ONLY	NONCLOSE	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	PROCESS	Feuer und	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
111	f81v	f81v.2	B1	F022	B1-S002	11	1496a731803a9f48d2e1	rol	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:bevor es abkühlt]	PROCESS	freie Becken.	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
112	f81v	f81v.2	B1	F022	B1-S002	12	0f18de177ed7c878bf95	dl	LINK	LINK_ACTIVE_STATE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	RELATION_LINK	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A020:der vorbereitete Bade- oder Waschzusatz]	PROCESS	Er setzt	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
113	f81v	f81v.7	B1	F023	B1-S002	13	dec401773c1f0347793d	olor	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	VORIGES?	MNEMONIC_ONLY	NONCLOSE	PREVIOUS_ITEM_REFERENCE	UNIQUE_EXACT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	ACTIVE_ITEM/PREPARATION:=PREVIOUS_ITEM	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[CARD:VORIGES?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A009+A010+A011+A020:den vorigen recordlokalen Posten wieder aufnehmen]	PROCESS	aus dem	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_STATEMENT_ACROSS_PHYSICAL_LINE	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
114	f81v	f81v.7	B1	F023	B1-S002	14	dcda95c81a5460feb191	ol	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	FORMAL_CONTROL_ONLY	NONCLOSE	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	PROCESS	bereitgelegten Pflanzenzusatz	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
115	f81v	f81v.7	B1	F023	B1-S002	15	4eab1841ed655c20a348	sheckhal	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	TARGET_ASSIGNMENT	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:eine mäßige Menge]	PROCESS	eine milde	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
116	f81v	f81v.7	B1	F023	B1-S002	16	2f1c5e56e8f0ff459065	daiin	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	VORGABEPARAMETER?	MASS?	MNEMONIC_AND_FORMAL_CONTROL	NONCLOSE	PARAMETER_ASSIGNMENT	UNIQUE_CONVERGENT_CHANNELS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY || FORMAL_PARAMETER_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	PROCESS	Waschcharge an,	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
117	f81v	f81v.7	B1	F023	B1-S002	17	93f69c38fdedee1598e9	qokeedal	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	TARGET_ASSIGNMENT	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:der eingetauchte Teil]	PROCESS	teilt sie	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
118	f81v	f81v.7	B1	F023	B1-S002	18	2f1c5e56e8f0ff459065	daiin	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	VORGABEPARAMETER?	MASS?	MNEMONIC_AND_FORMAL_CONTROL	NONCLOSE	PARAMETER_ASSIGNMENT	UNIQUE_CONVERGENT_CHANNELS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY || FORMAL_PARAMETER_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	PROCESS	nach örtlichem	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
119	f81v	f81v.7	B1	F023	B1-S002	19	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe]	PROCESS	Maß und	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
120	f81v	f81v.7	B1	F023	B1-S002	20	259b2b3b0bf859882e2c	schedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A020:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	PROCESS	verbindet sie	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
121	f81v	f81v.7	B1	F024	B1-S003	21	dcda95c81a5460feb191	qol	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	FORMAL_CONTROL_ONLY	NONCLOSE	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	PROCESS	mit dem	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
122	f81v	f81v.17	B1	F025	B1-S003	22	54e32e9c1414b20640e9	sshkchdy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:halte es warm und beende den Schritt]	PROCESS	erwärmten Hauptwasser.	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_STATEMENT_ACROSS_PHYSICAL_LINE	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
123	f81v	f81v.17	B1	F026	B1-S004	23	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONCLOSE	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist]	PROCESS	Die Mischung	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
124	f81v	f81v.17	B1	F026	B1-S004	24	dcda95c81a5460feb191	ol	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	FORMAL_CONTROL_ONLY	NONCLOSE	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	PROCESS	ruht, bis	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
125	f81v	f81v.17	B1	F026	B1-S004	25	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	PROCESS	Trub	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
126	f81v	f81v.17	B1	F027	B1-S005	26	28ffbc88b97772a75f1e	qolchedy	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	TERMINAL	EXEMPLAR_TAIL	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T006;PREVIOUS_ITEM=B1:I001	BATH	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A004+A011+A013+A020:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	PROCESS	absinkt; der	COEQUAL	BOTH_RECORD_LOCAL_EXEMPLARS; NOT_CARD_VALUES	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	EXACT_ID_FORMAL_MNEMONIC_LOCAL_CONTENT_SEPARATE; NO_NEW_SEMANTICS
