unified_group_id	unified_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_local_locus	opaque_exact_or_local_id	surface_display_only	formal_layer	working_mnemonic_or_UNKNOWN_EXEMPLAR	parser_or_layout_role	iatromedical_local_exemplar	practical_local_exemplar	terminal_field_line_layer	state_contract	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract
U0143	143	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F034	B1-S012	P:2e7e89e0bd12b999c280	lshedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	LOCAL_EXEMPLAR[vorigen Arbeitsstand aufnehmen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0144	144	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F035	B1-S013	P:2e7e89e0bd12b999c280	lshedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	LOCAL_EXEMPLAR[Charge ruhig stehen lassen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0145	145	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	P:6f7ff8287eddf4da9fdb	chedy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist]	LOCAL_EXEMPLAR[obere Rinne füllen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0146	146	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	P:c205570c49d4d93c23d3	qolky	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A020:die betroffene Stelle]	LOCAL_EXEMPLAR[Charge über das Gefälle umlaufen lassen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0147	147	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	P:433713294b25b0a12f66	lchedal	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A011+A020:das untere Becken]	LOCAL_EXEMPLAR[Rücklauf im unteren Becken auffangen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0148	148	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	P:dcda95c81a5460feb191	qol	LINK_ACTIVE_STATE+FRAME_O|AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	LINK_ACTIVE	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I004;PREVIOUS_ITEM=B1:I003] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F036]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0149	149	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	P:b6b654722e55729cc947	otar	MARK_OPAQUE_REFERENCE|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A003+A009+A011+A020:benutze danach den unteren Ablauf]	LOCAL_EXEMPLAR[obere Rinne füllen;keine Kartenbedeutung]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0150	150	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F037	B1-S015	P:a7af89ab31ce5e247395	ytey	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0151	151	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F037	B1-S015	P:07913ef9b1fb773cd325	okchedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:lasse es abkühlen und beende den Schritt]	LOCAL_EXEMPLAR[Charge durch den Filter führen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0152	152	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	P:308e8ea2d5d190c498e8	qokal	SET_LOCAL_RELATION_SLOT|LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN_EXEMPLAR	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=UNSET] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0153	153	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	P:0275fbf14e07935b0a45	okeey	OPAQUE_EXACT_CARD|NONE	TEMPERIEREN?	ACTION_TEMPER	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005] [EXEMPLAR:A005+A008+A011+A015+A020:die Charge für den vorgesehenen Gebrauch temperieren]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0154	154	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	P:dcda95c81a5460feb191	qol	LINK_ACTIVE_STATE+FRAME_O|AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	LINK_ACTIVE	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005;PREVIOUS_ITEM=B1:I004] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F038]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0155	155	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	P:bc4f1f5c006c74a4d26d	cheedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[warmen Stand halten;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0156	156	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F039	B1-S017	P:dd0ecaf5e27d81befffc	sal	OPAQUE_EXACT_CARD|NONE	ZIEL?	TARGET_ASSIGN	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T015] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0157	157	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F039	B1-S017	P:a06244ef1f2b37ca44c1	teol	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A003+A009+A011+A014+A020:die erste Öffnung]	LOCAL_EXEMPLAR[Schieber am Abgang öffnen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0158	158	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F039	B1-S017	P:d225b7a7b95da7aee437	dchdy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A006+A011+A012+A020:seihe es klar und beende den Schritt]	LOCAL_EXEMPLAR[Fluss zur Zielstation führen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0159	159	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F040	B1-S018	P:b38d70daefd663d74625	ly	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß]	LOCAL_EXEMPLAR[unteren Ablauf öffnen;keine Kartenbedeutung]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0160	160	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F041	B1-S018	P:74c76d589d44120f647b	dsheol	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A014+A020:wende es an der markierten Stelle an]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0161	161	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F041	B1-S018	P:2c82523794dcb7d2b343	oiiin	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:bis es klar ist]	LOCAL_EXEMPLAR[Leitungsöffnung ausstreichen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0162	162	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F041	B1-S018	P:3b70942557b3a40e8030	olkeedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A011+A020:lasse die Flüssigkeit sich setzen und beende den Schritt]	LOCAL_EXEMPLAR[Beckenrand reinigen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0163	163	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F042	B1-S019	P:bc4f1f5c006c74a4d26d	tedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0164	164	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F043	B1-S020	P:d904bf7b044dd3922781	cheky	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:bei sanfter Wärme]	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0165	165	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F043	B1-S020	P:d68bc8de3bcee09db23c	shckhedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A006+A009+A011+A020:seihe es einmal durch ein Tuch und beende den Schritt]	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0166	166	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.27	F044	B1-S021	P:dd0ecaf5e27d81befffc	chal	OPAQUE_EXACT_CARD|NONE	ZIEL?	TARGET_ASSIGN	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T018] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0167	167	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F045	B2-S001	P:259b2b3b0bf859882e2c	dchedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A021:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	LOCAL_EXEMPLAR[Beckenrand und Fugen sichten;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0168	168	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F046	B2-S002	P:28ffbc88b97772a75f1e	qolchedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A004+A011+A013+A021:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0169	169	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F047	B2-S003	P:1645e612504fcef59ced	qokain	SET_OPAQUE_SLOT|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A010+A011+A021:gib einen abgemessenen Anteil in das Gefäß]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0170	170	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F047	B2-S003	P:b921a237be883a820352	dy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A010+A011+A021:Diese aktive Portion]	LOCAL_EXEMPLAR[Zuführung öffnen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0171	171	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F047	B2-S003	P:7d25241b0e56c836372a	qokeedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A004+A005+A008+A011+A015+A021:lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0172	172	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F048	B2-S004	P:308e8ea2d5d190c498e8	qokal	SET_LOCAL_RELATION_SLOT|LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN_EXEMPLAR	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T003] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0173	173	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F048	B2-S004	P:f329f2051370174e9a38	lcheckhy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A003+A009+A011+A014+A021:die zweite Öffnung]	LOCAL_EXEMPLAR[Schieber am Abgang öffnen;keine Kartenbedeutung]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0174	174	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.2	F048	B2-S004	P:ba8142680851f24c9ff2	lched	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A011+A013+A021:und gehe zum nächsten Becken weiter]	LOCAL_EXEMPLAR[Fluss zur Zielstation führen;keine Kartenbedeutung]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0175	175	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.3	F049	B2-S004	P:0275fbf14e07935b0a45	qokeey	OPAQUE_EXACT_CARD|NONE	TEMPERIEREN?	ACTION_TEMPER	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A005+A008+A011+A015+A021:die Charge für den vorgesehenen Gebrauch temperieren]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0176	176	PROSE_EXACT_JOINT_CARD	B2	f82r	f82r.3	F049	B2-S004	P:c1db6b0a28d5cbb5d3d2	lcheckhedy	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A006+A011+A012+A021:seihe es klar und beende den Schritt]	LOCAL_EXEMPLAR[Charge gelinde erwärmen;keine Kartenbedeutung]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
