global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_role	working_mnemonic	iatromedical_text	practical_text	source_recovery_without_exemplar
257	PROSE	f83r	B3	f83r.11	9da1b6ac2c929daea697	chkain	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:ein abgemessener Anteil]	LOCAL_EXEMPLAR[Leitung bis zum klaren Lauf spülen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
258	PROSE	f83r	B3	f83r.11	6b89d6dd70635bc60fe0	shcthey	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A022:unter derselben Einstellung]	LOCAL_EXEMPLAR[Spülrest getrennt auffangen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
259	PROSE	f83r	B3	f83r.11	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
260	PROSE	f83r	B3	f83r.11	7d2404c835b10a2c06af	okair	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A003+A009+A011+A022:öffne danach den oberen Lauf]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
261	PROSE	f83r	B3	f83r.11	03626ca94cb17800d767	sheedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A022:wasche einmal und beende den Schritt]	LOCAL_EXEMPLAR[Charge durch den Filter führen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
262	PROSE	f83r	B3	f83r.11	de7321bface5628e35d6	lchedy	TERMINAL_DRAIN	ABLASSEN?	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
263	PROSE	f83r	B3	f83r.11	2b7fa918d1b2f5c656e3	lo	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A003+A011+A022:schließe den unteren Ablauf]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
264	PROSE	f83r	B3	f83r.14	07913ef9b1fb773cd325	qokchedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A008+A011+A022:lasse es abkühlen und beende den Schritt]	LOCAL_EXEMPLAR[Beckenrand und Fugen sichten;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
265	PROSE	f83r	B3	f83r.14	7d25241b0e56c836372a	qokeedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
266	PROSE	f83r	B3	f83r.14	bc4f1f5c006c74a4d26d	shedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[obere Rinne füllen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
267	PROSE	f83r	B3	f83r.14	db167f8e9b53eefb58f8	qokshedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A005+A007+A008+A011+A015+A022:erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	LOCAL_EXEMPLAR[unteren Ablauf öffnen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
268	PROSE	f83r	B3	f83r.14	dd0ecaf5e27d81befffc	dal	TARGET_ASSIGN	ZIEL?	[CARD:ZIEL?] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T009] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
269	PROSE	f83r	B3	f83r.14	de7321bface5628e35d6	lchedy	TERMINAL_DRAIN	ABLASSEN?	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
270	PROSE	f83r	B3	f83r.14	b5fcea1eaed06b2f2291	qokaiin	PARAMETER_ASSIGN	UNKNOWN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F092:M]	NO_FULL_SOURCE_RECOVERY
271	PROSE	f83r	B3	f83r.14	e0b630cb1b5df5e7105b	shcthy	STATE_GATE	BEREIT?	[CARD:BEREIT?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A004+A011+A022:den örtlichen Prüfzustand der Charge feststellen]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
272	PROSE	f83r	B3	f83r.14	dd0ecaf5e27d81befffc	dal	TARGET_ASSIGN	ZIEL?	[CARD:ZIEL?] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T010] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
273	PROSE	f83r	B3	f83r.14	b921a237be883a820352	sy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:Diese aktive Portion]	LOCAL_EXEMPLAR[offenen Arbeitsstand fortschreiben;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
274	PROSE	f83r	B3	f83r.15	2f1c5e56e8f0ff459065	saiin	PARAMETER_ASSIGN	MASS?	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B3:F093:M]	NO_FULL_SOURCE_RECOVERY
275	PROSE	f83r	B3	f83r.15	abb23e5e6936b4147f76	shedal	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A022:für einen Zeitabschnitt]	LOCAL_EXEMPLAR[Charge in den Sammellauf ablassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
276	PROSE	f83r	B3	f83r.15	cb57b696b815fdef9cb7	shecthy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A008+A011+A022:warmes Wasser]	LOCAL_EXEMPLAR[Restlauf am Auslass beobachten;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
277	PROSE	f83r	B3	f83r.15	b921a237be883a820352	chey	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:Diese aktive Portion]	LOCAL_EXEMPLAR[Ablauf wieder schließen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
278	PROSE	f83r	B3	f83r.15	dd0ecaf5e27d81befffc	tal	TARGET_ASSIGN	ZIEL?	[CARD:ZIEL?] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T010] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
279	PROSE	f83r	B3	f83r.15	e0b630cb1b5df5e7105b	shcthy	STATE_GATE	BEREIT?	[CARD:BEREIT?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A004+A011+A022:den örtlichen Prüfzustand der Charge feststellen]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
280	PROSE	f83r	B3	f83r.15	2bc2ed2630dbdaaa6b59	dalchdy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:behalte den Rückstand und beende den Schritt]	LOCAL_EXEMPLAR[Restlauf am Auslass beobachten;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
281	PROSE	f83r	B3	f83r.15	4de12cf322dfb76ded1e	qotchedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A013+A022:mische zu gleichen Teilen und beende den Schritt]	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
282	PROSE	f83r	B3	f83r.15	de7321bface5628e35d6	lchedy	TERMINAL_DRAIN	ABLASSEN?	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	ABLASSEN?=aktive Charge ablassen und abschließen ; LOCAL_ARGUMENT[Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
283	PROSE	f83r	B3	f83r.16	259b2b3b0bf859882e2c	tchedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A022:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	LOCAL_EXEMPLAR[unteren Ablauf öffnen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
284	PROSE	f83r	B3	f83r.16	87411f84689b4f93a303	qokchdy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A008+A009+A011+A022:erwärme es einmal und beende den Schritt]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
285	PROSE	f83r	B3	f83r.16	342c3f0777337648f4b3	cheedar	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A003+A011+A014+A022:richte die bezeichnete Beckenstation ein]	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
286	PROSE	f83r	B3	f83r.16	d72f71baff01cd0a0406	chldaiin	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:nach dem Absetzen]	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
287	PROSE	f83r	B3	f83r.16	6f7ff8287eddf4da9fdb	chedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A013+A022:rühre, bis alles gleichmäßig vermischt ist]	LOCAL_EXEMPLAR[Charge an den nächsten Lauf übergeben;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
288	PROSE	f83r	B3	f83r.16	1645e612504fcef59ced	qokain	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A010+A011+A022:gib einen abgemessenen Anteil in das Gefäß]	LOCAL_EXEMPLAR[offenen Arbeitsstand fortschreiben;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
289	PROSE	f83r	B3	f83r.16	e0b630cb1b5df5e7105b	checthy	STATE_GATE	BEREIT?	[CARD:BEREIT?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003] [EXEMPLAR:A004+A011+A022:den örtlichen Prüfzustand der Charge feststellen]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
290	PROSE	f83r	B3	f83r.16	d788d8d72d41b25a3c71	chealror	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A011+A012+A022:bis der Strom klar wird]	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
291	PROSE	f83r	B3	f83r.20	3b70942557b3a40e8030	solkeedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A011+A022:lasse die Flüssigkeit sich setzen und beende den Schritt]	LOCAL_EXEMPLAR[Spülwasser zuführen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
292	PROSE	f83r	B3	f83r.20	ff178343c18e287ce3b7	qoteedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A004+A006+A008+A011+A014+A022:lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	LOCAL_EXEMPLAR[Spülwasser zuführen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
293	PROSE	f83r	B3	f83r.20	0275fbf14e07935b0a45	qokeey	ACTION_TEMPER	TEMPERIEREN?	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003] [EXEMPLAR:A005+A008+A011+A015+A022:die Charge für den vorgesehenen Gebrauch temperieren]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
294	PROSE	f83r	B3	f83r.20	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
295	PROSE	f83r	B3	f83r.20	dcda95c81a5460feb191	sol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;PREVIOUS_ITEM=B3:I001] [EXEMPLAR:A010+A011+A013+A022:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F102]	NO_FULL_SOURCE_RECOVERY
296	PROSE	f83r	B3	f83r.20	9247e38d29c79a0d2fa5	cheeety	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A005+A009+A011+A015+A022:nach der ersten Spülung]	LOCAL_EXEMPLAR[Leitung bis zum klaren Lauf spülen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
297	PROSE	f83r	B3	f83r.20	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
298	PROSE	f83r	B3	f83r.20	276a7c2d74d1143446f4	qoky	ACTION_APPLY	ANWENDEN?	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F103]	NO_FULL_SOURCE_RECOVERY
299	PROSE	f83r	B3	f83r.20	2f1c5e56e8f0ff459065	saiin	PARAMETER_ASSIGN	MASS?	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B3:F103:M]	NO_FULL_SOURCE_RECOVERY
300	PROSE	f83r	B3	f83r.22	b154ff779abe5f196c80	schedair	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A011+A012+A022:ziehe die klare Flüssigkeit ab]	LOCAL_EXEMPLAR[Charge ruhig stehen lassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
301	PROSE	f83r	B3	f83r.22	4de12cf322dfb76ded1e	otchedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A013+A022:mische zu gleichen Teilen und beende den Schritt]	LOCAL_EXEMPLAR[klaren Oberlauf abnehmen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
302	PROSE	f83r	B3	f83r.22	7d25241b0e56c836372a	qokeedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
303	PROSE	f83r	B3	f83r.22	d784b2abcaf1a3703de2	chedain	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A005+A011+A015+A022:beginne die Spülung]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
304	PROSE	f83r	B3	f83r.22	6f7ff8287eddf4da9fdb	chedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A013+A022:rühre, bis alles gleichmäßig vermischt ist]	LOCAL_EXEMPLAR[Charge durch den Filter führen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
305	PROSE	f83r	B3	f83r.22	1779decef17481ec2853	qotedaiin	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A011+A022:das breite Gefäß]	LOCAL_EXEMPLAR[Rückstand vom Filter abnehmen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
306	PROSE	f83r	B3	f83r.22	54d0e228ca346110af05	otaiin	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A009+A011+A022:für dieselbe Dauer wie zuvor]	LOCAL_EXEMPLAR[Filtrat im Zielbecken auffangen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
307	PROSE	f83r	B3	f83r.22	c45ebac60774620561e2	otedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:lasse es bis zur Klarheit ziehen und beende den Schritt]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
308	PROSE	f83r	B3	f83r.22	04a3877f0fc81b7597c9	ldy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A022:ziehe es ab und beende den Schritt]	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
309	PROSE	f83r	B3	f83r.24	2c82523794dcb7d2b343	soiiin	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:bis es klar ist]	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
310	PROSE	f83r	B3	f83r.24	e0b630cb1b5df5e7105b	checthy	STATE_GATE	BEREIT?	[CARD:BEREIT?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I004] [EXEMPLAR:A004+A011+A022:den örtlichen Prüfzustand der Charge feststellen]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NO_FULL_SOURCE_RECOVERY
311	PROSE	f83r	B3	f83r.24	80ebbbbf238eee9f0aef	chety	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:Gleichmäßig bearbeiten]	LOCAL_EXEMPLAR[Charge an den nächsten Lauf übergeben;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
312	PROSE	f83r	B3	f83r.24	54d0e228ca346110af05	otaiin	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A009+A011+A022:für dieselbe Dauer wie zuvor]	LOCAL_EXEMPLAR[offenen Arbeitsstand fortschreiben;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
313	PROSE	f83r	B3	f83r.24	7811a7daff25d476e28d	olsaly	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A011+A022:das untere Becken]	LOCAL_EXEMPLAR[fertige Charge markieren;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
314	PROSE	f83r	B3	f83r.24	bc4f1f5c006c74a4d26d	shedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[Zielstation bestätigen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
315	PROSE	f83r	B4	f83r.25	7d25241b0e56c836372a	qokeedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A001+A005+A006+A008+A011+A015+A023:tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	LOCAL_EXEMPLAR[Beckenrand und Fugen sichten;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
316	PROSE	f83r	B4	f83r.25	e2eb77ca9d9e1a8ba29a	qolchey	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A002+A009+A011+A023:fülle danach das Gefäß]	LOCAL_EXEMPLAR[Spülwasser zuführen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
317	PROSE	f83r	B4	f83r.25	0275fbf14e07935b0a45	qokeey	ACTION_TEMPER	TEMPERIEREN?	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I001] [EXEMPLAR:A005+A008+A011+A015+A023:die Charge für den vorgesehenen Gebrauch temperieren]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	NO_FULL_SOURCE_RECOVERY
318	PROSE	f83r	B4	f83r.25	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	NO_FULL_SOURCE_RECOVERY
319	PROSE	f83r	B4	f83r.25	6f7ff8287eddf4da9fdb	chedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A010+A011+A013+A023:rühre, bis alles gleichmäßig vermischt ist]	LOCAL_EXEMPLAR[Filter lösen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
320	PROSE	f83r	B4	f83r.25	90bcf0a9ec0ef56399e6	otal	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B4:O01] [EXEMPLAR:A001+A003+A011+A023:zum unteren Ablauf hin]	LOCAL_EXEMPLAR[Leitungsöffnung ausstreichen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
