local_card_ordinal	local_card_host_key	source_partition	source_layer	source_event_id	physical_page	register	locus	owner_de	surface	component_recipe	component_count	source_local_role	record_id	record_governor_key	bundle_id	bundle_governor_key	active_local_model	guard	complete_slot_count	content_slot_count	control_slot_count	concrete_slot_trace_de	concrete_working_clause_de	gdt582_guard	gdt583_target_slot_count	gdt583_target_roots	gdt583_rule_ids	gdt583_refined_slot_trace_de	gdt583_refined_working_clause_de	gdt583_guard
343	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2246	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2246	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	yteos	Y+T+E+O+S_ADDR	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2246@1|LOCAL_ACTION:P912-E2246@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E2246@2|LOCAL_ACTION:P912-E2246@2:T] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2246@3|LOCAL_ACTION:P912-E2246@2:T] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E2246@4|LOCAL_ACTION:P912-E2246@2:T] [5:S_ADDR=an der seitlichen Ringstelle|LOCAL_COMPONENT:P912-E2246@5|LOCAL_ACTION:P912-E2246@2:T]	Stelle ein: Ringposition, auf Ringstufe I, in Eintragsform, an der seitlichen Ringstelle.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2246@1|LOCAL_ACTION:P912-E2246@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2246@2|LOCAL_ACTION:P912-E2246@2:T|T_CELESTIAL_SET] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2246@3|LOCAL_ACTION:P912-E2246@2:T|GDT582_RETAINED_NON_TARGET] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E2246@4|LOCAL_ACTION:P912-E2246@2:T|GDT582_RETAINED_NON_TARGET] [5:S_ADDR=an der seitlichen Ringstelle|LOCAL_COMPONENT:P912-E2246@5|LOCAL_ACTION:P912-E2246@2:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition, auf Ringstufe I, in Eintragsform, an der seitlichen Ringstelle.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
345	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2248	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2248	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	sheodaly	SH+E+O+AL+Y	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2248@1|LOCAL_ACTION:P912-E2248@1:SH] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2248@2|LOCAL_ACTION:P912-E2248@1:SH] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2248@3|LOCAL_ACTION:P912-E2248@1:SH] [4:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2248@4|LOCAL_ACTION:P912-E2248@1:SH] [5:Y=Ringposition|LOCAL_COMPONENT:P912-E2248@5|LOCAL_ACTION:P912-E2248@1:SH]	Halte fest: auf Ringstufe I, in Eintragsform, zur Zielposition, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2248@1|LOCAL_ACTION:P912-E2248@1:SH|SH_CELESTIAL_FIX] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2248@2|LOCAL_ACTION:P912-E2248@1:SH|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2248@3|LOCAL_ACTION:P912-E2248@1:SH|GDT582_RETAINED_NON_TARGET] [4:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2248@4|LOCAL_ACTION:P912-E2248@1:SH|GDT582_RETAINED_NON_TARGET] [5:Y=Ringposition|LOCAL_COMPONENT:P912-E2248@5|LOCAL_ACTION:P912-E2248@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe I, in Eintragsform, zur Zielposition, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
354	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2257	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2257	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	sheeos	SH+EE+O+S_ADDR	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2257@1|LOCAL_ACTION:P912-E2257@1:SH] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2257@2|LOCAL_ACTION:P912-E2257@1:SH] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2257@3|LOCAL_ACTION:P912-E2257@1:SH] [4:S_ADDR=an der seitlichen Ringstelle|LOCAL_COMPONENT:P912-E2257@4|LOCAL_ACTION:P912-E2257@1:SH]	Halte fest: auf Ringstufe II, in Eintragsform, an der seitlichen Ringstelle.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2257@1|LOCAL_ACTION:P912-E2257@1:SH|SH_CELESTIAL_FIX] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2257@2|LOCAL_ACTION:P912-E2257@1:SH|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2257@3|LOCAL_ACTION:P912-E2257@1:SH|GDT582_RETAINED_NON_TARGET] [4:S_ADDR=an der seitlichen Ringstelle|LOCAL_COMPONENT:P912-E2257@4|LOCAL_ACTION:P912-E2257@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe II, in Eintragsform, an der seitlichen Ringstelle.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
360	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2263	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2263	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	s	S	1	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	1	1	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2263@1|LOCAL_ACTION:P912-E2263@1:S]	Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2263@1|LOCAL_ACTION:P912-E2263@1:S|S_CELESTIAL_SELECT]	Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
365	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2268	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2268	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	todaiin	T+O+AIIN	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:T=Stelle ein|LOCAL_COMPONENT:P912-E2268@1|LOCAL_ACTION:P912-E2268@1:T] [2:O=in Eintragsform|LOCAL_COMPONENT:P912-E2268@2|LOCAL_ACTION:P912-E2268@1:T] [3:AIIN=Positionswert|LOCAL_COMPONENT:P912-E2268@3|LOCAL_ACTION:P912-E2268@1:T]	Stelle ein: in Eintragsform, Positionswert.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2268@1|LOCAL_ACTION:P912-E2268@1:T|T_CELESTIAL_SET] [2:O=in Eintragsform|LOCAL_COMPONENT:P912-E2268@2|LOCAL_ACTION:P912-E2268@1:T|GDT582_RETAINED_NON_TARGET] [3:AIIN=Positionswert|LOCAL_COMPONENT:P912-E2268@3|LOCAL_ACTION:P912-E2268@1:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: in Eintragsform, Positionswert.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
397	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2300	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2300	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	chedaiin	CHD+AIIN	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:CHD=Berechne|LOCAL_COMPONENT:P912-E2300@1|LOCAL_ACTION:P912-E2300@1:CHD] [2:AIIN=Positionswert|LOCAL_COMPONENT:P912-E2300@2|LOCAL_ACTION:P912-E2300@1:CHD]	Berechne: Positionswert.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	CHD	CHD_CELESTIAL_CALCULATE	[1:CHD=Berechne|LOCAL_COMPONENT:P912-E2300@1|LOCAL_ACTION:P912-E2300@1:CHD|CHD_CELESTIAL_CALCULATE] [2:AIIN=Positionswert|LOCAL_COMPONENT:P912-E2300@2|LOCAL_ACTION:P912-E2300@1:CHD|GDT582_RETAINED_NON_TARGET]	Berechne: Positionswert.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
400	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2303	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2303	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	shchey	SH+Y	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2303@1|LOCAL_ACTION:P912-E2303@1:SH] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2303@2|LOCAL_ACTION:P912-E2303@1:SH]	Halte fest: Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2303@1|LOCAL_ACTION:P912-E2303@1:SH|SH_CELESTIAL_FIX] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2303@2|LOCAL_ACTION:P912-E2303@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
405	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2308	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2308	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	chedy	CHD+Y	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:CHD=Berechne|LOCAL_COMPONENT:P912-E2308@1|LOCAL_ACTION:P912-E2308@1:CHD] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2308@2|LOCAL_ACTION:P912-E2308@1:CHD]	Berechne: Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	CHD	CHD_CELESTIAL_CALCULATE	[1:CHD=Berechne|LOCAL_COMPONENT:P912-E2308@1|LOCAL_ACTION:P912-E2308@1:CHD|CHD_CELESTIAL_CALCULATE] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2308@2|LOCAL_ACTION:P912-E2308@1:CHD|GDT582_RETAINED_NON_TARGET]	Berechne: Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
406	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2309	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2309	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	oteotey	OT+E+O+T+E+Y	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2309@1|LOCAL_CONTROL:P912-E2309@1:OT] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2309@2|LOCAL_ACTION:P912-E2309@4:T] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2309@3|LOCAL_ACTION:P912-E2309@4:T] [4:T=Stelle ein|LOCAL_COMPONENT:P912-E2309@4|LOCAL_ACTION:P912-E2309@4:T] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2309@5|LOCAL_ACTION:P912-E2309@4:T] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2309@6|LOCAL_ACTION:P912-E2309@4:T]	im Rahmen [LOCAL_CONTROL:P912-E2309@1:OT]: danach / neuer Arbeitsgang; Stelle ein: auf Ringstufe I, in Eintragsform, auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2309@1|LOCAL_CONTROL:P912-E2309@1:OT|GDT582_RETAINED_NON_TARGET] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2309@2|LOCAL_ACTION:P912-E2309@4:T|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2309@3|LOCAL_ACTION:P912-E2309@4:T|GDT582_RETAINED_NON_TARGET] [4:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2309@4|LOCAL_ACTION:P912-E2309@4:T|T_CELESTIAL_SET] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2309@5|LOCAL_ACTION:P912-E2309@4:T|GDT582_RETAINED_NON_TARGET] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2309@6|LOCAL_ACTION:P912-E2309@4:T|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E2309@1:OT]: danach / neuer Arbeitsgang; Stelle die Ringposition ein: auf Ringstufe I, in Eintragsform, auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
413	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2316	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2316	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	teey	T+EE+Y	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:T=Stelle ein|LOCAL_COMPONENT:P912-E2316@1|LOCAL_ACTION:P912-E2316@1:T] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2316@2|LOCAL_ACTION:P912-E2316@1:T] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2316@3|LOCAL_ACTION:P912-E2316@1:T]	Stelle ein: auf Ringstufe II, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2316@1|LOCAL_ACTION:P912-E2316@1:T|T_CELESTIAL_SET] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2316@2|LOCAL_ACTION:P912-E2316@1:T|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2316@3|LOCAL_ACTION:P912-E2316@1:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: auf Ringstufe II, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
415	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2318	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2318	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	cheoltey	CH+E+OL+T+E+Y	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:CH=Lies ab|LOCAL_COMPONENT:P912-E2318@1|LOCAL_ACTION:P912-E2318@1:CH] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2318@2|LOCAL_ACTION:P912-E2318@1:CH] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E2318@3|LOCAL_CONTROL:P912-E2318@3:OL] [4:T=Stelle ein|LOCAL_COMPONENT:P912-E2318@4|LOCAL_ACTION:P912-E2318@4:T] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2318@5|LOCAL_ACTION:P912-E2318@4:T] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2318@6|LOCAL_ACTION:P912-E2318@4:T]	Lies ab: auf Ringstufe I; im Rahmen [LOCAL_CONTROL:P912-E2318@3:OL]: weiter im selben Arbeitsgang; Stelle ein: auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:CH=Lies ab|LOCAL_COMPONENT:P912-E2318@1|LOCAL_ACTION:P912-E2318@1:CH|GDT582_RETAINED_NON_TARGET] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2318@2|LOCAL_ACTION:P912-E2318@1:CH|GDT582_RETAINED_NON_TARGET] [3:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P912-E2318@3|LOCAL_CONTROL:P912-E2318@3:OL|GDT582_RETAINED_NON_TARGET] [4:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2318@4|LOCAL_ACTION:P912-E2318@4:T|T_CELESTIAL_SET] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2318@5|LOCAL_ACTION:P912-E2318@4:T|GDT582_RETAINED_NON_TARGET] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2318@6|LOCAL_ACTION:P912-E2318@4:T|GDT582_RETAINED_NON_TARGET]	Lies ab: auf Ringstufe I; im Rahmen [LOCAL_CONTROL:P912-E2318@3:OL]: weiter im selben Arbeitsgang; Stelle die Ringposition ein: auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
417	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2320	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2320	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	sheeteey	SH+EE+T+EE+Y	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2320@1|LOCAL_ACTION:P912-E2320@1:SH] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2320@2|LOCAL_ACTION:P912-E2320@1:SH] [3:T=Stelle ein|LOCAL_COMPONENT:P912-E2320@3|LOCAL_ACTION:P912-E2320@3:T] [4:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2320@4|LOCAL_ACTION:P912-E2320@3:T] [5:Y=Ringposition|LOCAL_COMPONENT:P912-E2320@5|LOCAL_ACTION:P912-E2320@3:T]	Halte fest: auf Ringstufe II; Stelle ein: auf Ringstufe II, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	2	SH|T	SH_CELESTIAL_FIX|T_CELESTIAL_SET	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2320@1|LOCAL_ACTION:P912-E2320@1:SH|SH_CELESTIAL_FIX] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2320@2|LOCAL_ACTION:P912-E2320@1:SH|GDT582_RETAINED_NON_TARGET] [3:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2320@3|LOCAL_ACTION:P912-E2320@3:T|T_CELESTIAL_SET] [4:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2320@4|LOCAL_ACTION:P912-E2320@3:T|GDT582_RETAINED_NON_TARGET] [5:Y=Ringposition|LOCAL_COMPONENT:P912-E2320@5|LOCAL_ACTION:P912-E2320@3:T|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe II; Stelle die Ringposition ein: auf Ringstufe II, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
420	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2323	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2323	f70v	CELESTIAL	f70v2.21	Fischrad mit Stern tragenden Figuren	shey	SH+E+Y	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2323@1|LOCAL_ACTION:P912-E2323@1:SH] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2323@2|LOCAL_ACTION:P912-E2323@1:SH] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2323@3|LOCAL_ACTION:P912-E2323@1:SH]	Halte fest: auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2323@1|LOCAL_ACTION:P912-E2323@1:SH|SH_CELESTIAL_FIX] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2323@2|LOCAL_ACTION:P912-E2323@1:SH|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2323@3|LOCAL_ACTION:P912-E2323@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
444	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2347	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2347	f70v	CELESTIAL	f70v2.32	Fischrad mit Stern tragenden Figuren	shal	SH+AL	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2347@1|LOCAL_ACTION:P912-E2347@1:SH] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2347@2|LOCAL_ACTION:P912-E2347@1:SH]	Halte fest: zur Zielposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2347@1|LOCAL_ACTION:P912-E2347@1:SH|SH_CELESTIAL_FIX] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2347@2|LOCAL_ACTION:P912-E2347@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: zur Zielposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
