copy_order	event_id	statement_id	record	page	locus	owner_code	owner_reset	teaching_mode	teaching_parts	card_no	component_parse	procedure_tokens	automaton_before	automaton_after	line_carry_in	renderer_first_choice	renderer_final_surface	renderer_action	card_roundtrip	surface_roundtrip	apprentice_spoken_reading_de	statement_first_event	program_status	master_conscious_decision_count	master_conscious_reasons	master_mode	allograph_block_id	block_rendering_mode	block_start_decision	revised_conscious_decision_count	revised_conscious_reasons	revised_master_mode	nearest_program_base	nearest_program_edit_distance	program_selection_decision	emergent_program_rule	emergent_conscious_decision_count	emergent_conscious_reasons	emergent_master_mode	owner_handling_mode	record_start_owner_is_decision	owner_revised_conscious_decision_count	owner_revised_conscious_reasons	owner_revised_master_mode	visual_owner_threshold	owner_threshold_rule	free_owner_choice	threshold_conscious_decision_count	threshold_conscious_reasons	threshold_master_mode	locus_renderer_mode	locus_mode_load_here	renderer_execution	locus_conscious_decision_count	locus_conscious_reason	locus_master_mode	wrapper_execution	remove_wrapper	retained_surface_tail	applied_wrapper_stamp	stamp_output_surface	whole_surface_pair_memorized	locus_position	previous_procedure	next_rule_surface	context_wrapper_rule	residual_local_assignment	residual_locus_mode	residual_mode_load_here	wrapper_assignment_source	context_master_mode	record_renderer_sheet	record_sheet_load_here	record_sheet_entry	record_renderer_action	record_sheet_master_mode	page_renderer_sheet	page_sheet_load_here	page_sheet_entry	page_renderer_action	page_sheet_master_mode	bound_exemplar_page	bound_renderer_sheet	sheet_activation	free_program_choice	free_owner_choice_final	free_renderer_choice	free_semantic_invention	execution_source	final_free_decision_count	final_master_mode
236	E236	B3-S004	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+AIIN	PROC038	OK+AIIN	METER_CHECK	START	AFTER_METER	NO	qokaiin	qokaiin	ACCEPT_RULE	YES	YES	ansetzen · Maß	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M02	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokaiin	NONE	qokaiin	NO	MIDDLE	MOVE_PASS>CLOSE	qotal	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
237	E237	B3-S004	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+AL	PROC131	OT+AL	TARGET_HANDOFF	AFTER_METER	WORK	NO	qotal	qotal	ACCEPT_RULE	YES	YES	danach · Zielstelle	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M02	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qotal	NONE	qotal	NO	MIDDLE	METER_CHECK	char	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
238	E238	B3-S004	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	SEVENTEEN_EXACT_CARD_DECK	AR	PROC003	AR	SOURCE_DRAW	WORK	AFTER_SOURCE	NO	char	dar	COPY_LOCAL_EXEMPLAR	YES	YES	von dort	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB31	COPY_BLOCK_FROM_EXEMPLAR	YES	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	M02	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR23	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	ch	ar	d	dar	NO	LAST	TARGET_HANDOFF	schedy	WR04	NO	NONE	NO	AUTOMATIC_CONTEXT_RULE	AUTOMATIC_FLOW	RS08	NO	NONE	AUTOMATIC_CONTEXT_RULE	AUTOMATIC_FLOW	PS07	NO	NONE	AUTOMATIC_CONTEXT_RULE	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	AUTOMATIC_CONTEXT_RULE	0	DETERMINISTIC_EXEMPLAR_EXECUTION
239	E239	B3-S005	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES	TWENTY_TWO_COMPONENT_STRIPS	CHD+DY	PROC076	CHD+DY	MOVE_PASS>CLOSE	START	CLOSED	NO	schedy	schedy	ACCEPT_RULE	YES	YES	umsetzen · Schluss	YES	RECURRENT	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	PG002	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	CONSCIOUS_INTERNAL_VISIBLE_SCENE_SHIFT	NO	1	SHIFT_TO_VISIBLE_SUBSCENE	CONSCIOUS_LOCAL_CHOICE	NEXT_SEPARATE_MARGIN_VESSEL	RESET_TO_VISIBLE_LOCAL_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	schedy	NONE	schedy	NO	FIRST	SOURCE_DRAW	chedchy	NONE	NO	RR22	YES	GLOBAL_RULE_RENDERER	CONSCIOUS_LOCAL_CHOICE	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
240	E240	B3-S006	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	PROC133	CHD+Y	MOVE_PASS	START	WORK	NO	chedchy	chedchy	ACCEPT_RULE	YES	YES	umsetzen · dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M03	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chedchy	NONE	chedchy	NO	MIDDLE	MOVE_PASS>CLOSE	qokal	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
241	E241	B3-S006	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+AL	PROC048	OK+AL	TARGET_HANDOFF	WORK	WORK	NO	qokal	qokal	ACCEPT_RULE	YES	YES	ansetzen · Zielstelle	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M03	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokal	NONE	qokal	NO	MIDDLE	MOVE_PASS	qolchedy	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
242	E242	B3-S006	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OL+CHD+DY	PROC079	OL+CHD+DY	MOVE_PASS>CLOSE	WORK	CLOSED	NO	qolchedy	olchedy	COPY_LOCAL_EXEMPLAR	YES	YES	fortsetzen · umsetzen · Schluss	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB32	COPY_BLOCK_FROM_EXEMPLAR	YES	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	M03	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR24	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	q	olchedy	Ø	olchedy	NO	MIDDLE	TARGET_HANDOFF	qokaiin	NONE	YES	RR22	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS08	NO	RS08:1	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS07	NO	PS07:1	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
243	E243	B3-S007	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+AIIN	PROC038	OK+AIIN	METER_CHECK	START	AFTER_METER	NO	qokaiin	qokaiin	ACCEPT_RULE	YES	YES	ansetzen · Maß	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M02	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokaiin	NONE	qokaiin	NO	MIDDLE	MOVE_PASS>CLOSE	chedy	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
244	E244	B3-S007	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	PROC042	CHD+Y	MOVE_PASS	AFTER_METER	WORK	NO	chedy	chedy	ACCEPT_RULE	YES	YES	umsetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M02	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chedy	NONE	chedy	NO	MIDDLE	METER_CHECK	qokeedy	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
245	E245	B3-S007	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+DY	PROC100	OK+EE+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	qokeedy	qokeedy	ACCEPT_RULE	YES	YES	ansetzen · länger · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M02	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokeedy	NONE	qokeedy	NO	MIDDLE	MOVE_PASS	lchedy	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
246	E246	B3-S008	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	L+CHD+DY	PROC120	L+CHD+DY	MOVE_PASS>CLOSE	START	CLOSED	NO	lchedy	lchedy	ACCEPT_RULE	YES	YES	führen · umsetzen · Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG002	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	lchedy	NONE	lchedy	NO	MIDDLE	HOLD_STATE>CLOSE	qoky	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
247	E247	B3-S009	B3	f83r	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC008	OK+Y	ACTIVATE_CHARGE	START	WORK	NO	qoky	qoky	ACCEPT_RULE	YES	YES	ansetzen · dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M07	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR24	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qoky	NONE	qoky	NO	LAST	MOVE_PASS>CLOSE	pchedal	NONE	NO	RR22	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
248	E248	B3-S010	B3	f83r	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES	TWENTY_TWO_COMPONENT_STRIPS	P+CHD+AL	PROC134	P+CHD+AL	TARGET_HANDOFF	START	WORK	NO	pchedal	pchedal	ACCEPT_RULE	YES	YES	hinein · umsetzen · Zielstelle	YES	RECURRENT	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	PG009	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	CONSCIOUS_INTERNAL_VISIBLE_SCENE_SHIFT	NO	1	SHIFT_TO_VISIBLE_SUBSCENE	CONSCIOUS_LOCAL_CHOICE	NEXT_SEPARATE_MARGIN_VESSEL	RESET_TO_VISIBLE_LOCAL_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	pchedal	NONE	pchedal	NO	FIRST	ACTIVATE_CHARGE	otedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
249	E249	B3-S010	B3	f83r	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+E+DY	PROC135	OT+E+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	otedy	otedy	ACCEPT_RULE	YES	YES	danach · kurz · Schluss	NO	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG009	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	otedy	NONE	otedy	NO	MIDDLE	TARGET_HANDOFF	shecthedchy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
250	E250	B3-S011	B3	f83r	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	SH+E+CTH+CHD+Y	PROC136	SH+E+CTH+CHD+Y	HOLD_STATE	START	WORK	NO	shecthedchy	shecthedchy	ACCEPT_RULE	YES	YES	halten · kurz · bereit · umsetzen · dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M03	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	shecthedchy	NONE	shecthedchy	NO	MIDDLE	HOLD_STATE>CLOSE	qoky	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
251	E251	B3-S011	B3	f83r	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC008	OK+Y	ACTIVATE_CHARGE	WORK	WORK	NO	qoky	qoky	ACCEPT_RULE	YES	YES	ansetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M03	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qoky	NONE	qoky	NO	MIDDLE	HOLD_STATE	chedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
252	E252	B3-S011	B3	f83r	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	PROC042	CHD+Y	MOVE_PASS	WORK	WORK	NO	chedy	chedy	ACCEPT_RULE	YES	YES	umsetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M03	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chedy	NONE	chedy	NO	MIDDLE	ACTIVATE_CHARGE	chary	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
