occurrence_id	surface	left_string	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_ar_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G789-O1114	ar	NONE	f111v	f111	f111v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1115	ar	NONE	f111v	f111	f111v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1116	ar	NONE	f111v	f111	f111v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1117	chear	che	f111v	f111	f111v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1118	chear	che	f111v	f111	f111v.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1119	sheekar	sheek	f111v	f111	f111v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1120	chear	che	f111v	f111	f111v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1121	lchar	lch	f111v	f111	f111v.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1122	ar	NONE	f111v	f111	f111v.50	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1123	oar	o	f112r	f112	f112r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1124	otar	ot	f112r	f112	f112r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1125	otar	ot	f112r	f112	f112r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1126	otar	ot	f112r	f112	f112r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1127	poar	po	f112r	f112	f112r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1128	olkeear	olkee	f112r	f112	f112r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1129	sar	s	f112r	f112	f112r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1130	tar	t	f112r	f112	f112r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1131	ar	NONE	f112r	f112	f112r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1132	ar	NONE	f112r	f112	f112r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1133	ar	NONE	f112r	f112	f112r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1134	qokar	qok	f112r	f112	f112r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1135	ar	NONE	f112r	f112	f112r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1136	ar	NONE	f112r	f112	f112r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1137	otear	ote	f112r	f112	f112r.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1138	sar	s	f112r	f112	f112r.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1139	olkeear	olkee	f112r	f112	f112r.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1140	yteokar	yteok	f112r	f112	f112r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1141	okar	ok	f112r	f112	f112r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1142	okar	ok	f112r	f112	f112r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1143	sar	s	f112r	f112	f112r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1144	ar	NONE	f112r	f112	f112r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1145	shkar	shk	f112r	f112	f112r.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1146	oar	o	f112v	f112	f112v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1147	ar	NONE	f112v	f112	f112v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1148	ar	NONE	f112v	f112	f112v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1149	chear	che	f112v	f112	f112v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1150	okar	ok	f112v	f112	f112v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1151	ar	NONE	f112v	f112	f112v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1152	ar	NONE	f112v	f112	f112v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1153	qokeear	qokee	f112v	f112	f112v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1154	tar	t	f112v	f112	f112v.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1155	okeear	okee	f112v	f112	f112v.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1156	kar	k	f112v	f112	f112v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1157	ar	NONE	f112v	f112	f112v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1158	ar	NONE	f112v	f112	f112v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1159	ar	NONE	f112v	f112	f112v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1160	kar	k	f112v	f112	f112v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1161	char	ch	f112v	f112	f112v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1162	chetar	chet	f113r	f113	f113r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1163	alar	al	f113r	f113	f113r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1164	ar	NONE	f113r	f113	f113r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1165	lkar	lk	f113r	f113	f113r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1166	ar	NONE	f113r	f113	f113r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1167	cheoar	cheo	f113r	f113	f113r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1168	otar	ot	f113r	f113	f113r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1169	char	ch	f113r	f113	f113r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1170	qokar	qok	f113r	f113	f113r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1171	cheoar	cheo	f113r	f113	f113r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1172	lkeeoar	lkeeo	f113r	f113	f113r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1173	chepchar	chepch	f113r	f113	f113r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1174	shar	sh	f113r	f113	f113r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1175	chotar	chot	f113r	f113	f113r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1176	chokar	chok	f113r	f113	f113r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1177	char	ch	f113r	f113	f113r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1178	qokar	qok	f113r	f113	f113r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1179	tchoar	tcho	f113r	f113	f113r.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1180	sar	s	f113r	f113	f113r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1181	folchear	folche	f113r	f113	f113r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1182	otar	ot	f113r	f113	f113r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1183	qchar	qch	f113r	f113	f113r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1184	tar	t	f113r	f113	f113r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1185	chear	che	f113r	f113	f113r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1186	ckhar	ckh	f113r	f113	f113r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1187	chear	che	f113r	f113	f113r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1188	chear	che	f113r	f113	f113r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1189	palshsar	palshs	f113r	f113	f113r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1190	qopchear	qopche	f113r	f113	f113r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1191	otar	ot	f113r	f113	f113r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1192	okar	ok	f113r	f113	f113r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1193	opchear	opche	f113r	f113	f113r.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1194	tarar	tar	f113r	f113	f113r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1195	alkar	alk	f113r	f113	f113r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1196	lkar	lk	f113r	f113	f113r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1197	ar	NONE	f113r	f113	f113r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1198	lkar	lk	f113r	f113	f113r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1199	ar	NONE	f113r	f113	f113r.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1200	qotar	qot	f113v	f113	f113v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1201	lkar	lk	f113v	f113	f113v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1202	teoar	teo	f113v	f113	f113v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1203	qotar	qot	f113v	f113	f113v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1204	ar	NONE	f113v	f113	f113v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1205	sar	s	f113v	f113	f113v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1206	chotar	chot	f113v	f113	f113v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1207	ar	NONE	f113v	f113	f113v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1208	otar	ot	f113v	f113	f113v.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1209	ar	NONE	f113v	f113	f113v.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1210	choltar	cholt	f113v	f113	f113v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1211	otar	ot	f113v	f113	f113v.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1212	ar	NONE	f113v	f113	f113v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1213	ar	NONE	f113v	f113	f113v.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1214	otar	ot	f113v	f113	f113v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1215	qotar	qot	f113v	f113	f113v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1216	okar	ok	f113v	f113	f113v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1217	otar	ot	f113v	f113	f113v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1218	ar	NONE	f113v	f113	f113v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1219	qokar	qok	f113v	f113	f113v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1220	ar	NONE	f113v	f113	f113v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1221	olkar	olk	f113v	f113	f113v.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1222	qokar	qok	f113v	f113	f113v.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1223	okar	ok	f113v	f113	f113v.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1224	otchar	otch	f113v	f113	f113v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1225	otar	ot	f113v	f113	f113v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1226	okar	ok	f113v	f113	f113v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1227	otar	ot	f113v	f113	f113v.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1228	kar	k	f113v	f113	f113v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1229	okar	ok	f113v	f113	f113v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1230	loar	lo	f113v	f113	f113v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1231	otar	ot	f113v	f113	f113v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1232	ar	NONE	f113v	f113	f113v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1233	ar	NONE	f113v	f113	f113v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1234	teeoar	teeo	f113v	f113	f113v.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1235	char	ch	f113v	f113	f113v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1236	ar	NONE	f113v	f113	f113v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1237	olar	ol	f113v	f113	f113v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1238	okar	ok	f113v	f113	f113v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1239	okar	ok	f113v	f113	f113v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1240	otar	ot	f113v	f113	f113v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1241	teear	tee	f113v	f113	f113v.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1242	ar	NONE	f113v	f113	f113v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1243	ar	NONE	f113v	f113	f113v.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1244	olar	ol	f113v	f113	f113v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1245	okar	ok	f113v	f113	f113v.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1246	shear	she	f113v	f113	f113v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1247	ar	NONE	f113v	f113	f113v.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1248	ykar	yk	f114r	f114	f114r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1249	otairar	otair	f114r	f114	f114r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1250	otar	ot	f114r	f114	f114r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1251	okar	ok	f114r	f114	f114r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1252	otar	ot	f114r	f114	f114r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1253	okar	ok	f114r	f114	f114r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1254	chotar	chot	f114r	f114	f114r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1255	ar	NONE	f114r	f114	f114r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1256	qotar	qot	f114r	f114	f114r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1257	oar	o	f114r	f114	f114r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1258	kar	k	f114r	f114	f114r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1259	qokar	qok	f114r	f114	f114r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1260	okar	ok	f114r	f114	f114r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1261	qetchar	qetch	f114r	f114	f114r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1262	qotar	qot	f114r	f114	f114r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1263	qotar	qot	f114r	f114	f114r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1264	qotar	qot	f114r	f114	f114r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1265	ar	NONE	f114r	f114	f114r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1266	otar	ot	f114v	f114	f114v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1267	ytar	yt	f114v	f114	f114v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1268	qotar	qot	f114v	f114	f114v.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1269	ar	NONE	f114v	f114	f114v.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1270	qotar	qot	f114v	f114	f114v.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1271	qotar	qot	f114v	f114	f114v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1272	qokar	qok	f114v	f114	f114v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1273	tar	t	f114v	f114	f114v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1274	daar	da	f115r	f115	f115r.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1275	otar	ot	f115r	f115	f115r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1276	qokar	qok	f115r	f115	f115r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1277	qotar	qot	f115r	f115	f115r.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1278	chorar	chor	f115r	f115	f115r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1279	ar	NONE	f115r	f115	f115r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1280	ar	NONE	f115r	f115	f115r.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1281	lar	l	f115r	f115	f115r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1282	chtar	cht	f115r	f115	f115r.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1283	qokar	qok	f115r	f115	f115r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1284	lkar	lk	f115r	f115	f115r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1285	ar	NONE	f115r	f115	f115r.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1286	choar	cho	f115r	f115	f115r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1287	ar	NONE	f115r	f115	f115r.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1288	ar	NONE	f115r	f115	f115r.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1289	qoetar	qoet	f115r	f115	f115r.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1290	qokchar	qokch	f115r	f115	f115r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1291	chpchar	chpch	f115r	f115	f115r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1292	ar	NONE	f115r	f115	f115r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1293	qokar	qok	f115r	f115	f115r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1294	ar	NONE	f115r	f115	f115r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1295	chkar	chk	f115r	f115	f115r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1296	chotar	chot	f115r	f115	f115r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1297	orar	or	f115r	f115	f115r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1298	otar	ot	f115r	f115	f115r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1299	ar	NONE	f115r	f115	f115r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1300	otar	ot	f115r	f115	f115r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1301	ytar	yt	f115r	f115	f115r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1302	qotar	qot	f115v	f115	f115v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1303	otar	ot	f115v	f115	f115v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1304	rar	r	f115v	f115	f115v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1305	kar	k	f115v	f115	f115v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1306	qokar	qok	f115v	f115	f115v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1307	qokar	qok	f115v	f115	f115v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1308	ar	NONE	f115v	f115	f115v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1309	ar	NONE	f115v	f115	f115v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1310	okar	ok	f115v	f115	f115v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1311	qokar	qok	f115v	f115	f115v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1312	ytar	yt	f115v	f115	f115v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1313	tshar	tsh	f115v	f115	f115v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1314	lkar	lk	f115v	f115	f115v.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1315	qokar	qok	f115v	f115	f115v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1316	ototar	otot	f115v	f115	f115v.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1317	shear	she	f116r	f116	f116r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1318	lar	l	f116r	f116	f116r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1319	ar	NONE	f116r	f116	f116r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1320	char	ch	f116r	f116	f116r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1321	qotar	qot	f116r	f116	f116r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1322	ar	NONE	f116r	f116	f116r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1323	sar	s	f116r	f116	f116r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1324	otar	ot	f116r	f116	f116r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1325	otarar	otar	f116r	f116	f116r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1326	otar	ot	f116r	f116	f116r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1327	chetar	chet	f116r	f116	f116r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1328	qotar	qot	f116r	f116	f116r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1329	ar	NONE	f116r	f116	f116r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1330	otar	ot	f116r	f116	f116r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1331	otar	ot	f116r	f116	f116r.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
