surface	family_class	left_string	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
ytar	LEFT_STRING_PLUS_AR	yt	f58r	f58	f58r.22	2	2	1	10	MIDDLE	0.111111111111	S	A	3	0	0	0	0	dcholy	chol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcholy ytar chol dal qoaiir chalolky osal chotam chal olseeg	0	G789-O0321
chotar	LEFT_STRING_PLUS_AR	chot	f58r	f58	f58r.23	3	3	1	9	MIDDLE	0.250000000000	S	A	3	0	0	0	0	aleedy	okeal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shol aleedy chotar okeal sheody qokalchar otal choky sar	0	G789-O0322
qokalchar	LEFT_STRING_PLUS_AR	qokalch	f58r	f58	f58r.23	6	6	1	9	MIDDLE	0.625000000000	S	A	3	0	0	0	0	sheody	otal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shol aleedy chotar okeal sheody qokalchar otal choky sar	0	G789-O0323
sar	LEFT_STRING_PLUS_AR	s	f58r	f58	f58r.23	9	9	1	9	LAST	1.000000000000	S	A	3	0	0	0	0	choky	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shol aleedy chotar okeal sheody qokalchar otal choky sar	0	G789-O0324
ar	BARE_AR	NONE	f58r	f58	f58r.24	4	4	1	8	MIDDLE	0.428571428571	S	A	3	0	0	0	0	okeal	otalor	1	1	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tazain oteeos okeal ar otalor cheoekar cheky otakas	0	G789-O0325
cheoekar	LEFT_STRING_PLUS_AR	cheoek	f58r	f58	f58r.24	6	6	1	8	MIDDLE	0.714285714286	S	A	3	0	0	0	0	otalor	cheky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tazain oteeos okeal ar otalor cheoekar cheky otakas	0	G789-O0326
oar	LEFT_STRING_PLUS_AR	o	f58r	f58	f58r.25	1	1	1	7	FIRST	0.000000000000	S	A	3	0	1	0	0	EDGE	cheekey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oar cheekey oteeoaly otar alkar or aldar	0	G789-O0327
otar	LEFT_STRING_PLUS_AR	ot	f58r	f58	f58r.25	4	4	1	7	MIDDLE	0.500000000000	S	A	3	0	1	0	0	oteeoaly	alkar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oar cheekey oteeoaly otar alkar or aldar	0	G789-O0328
alkar	LEFT_STRING_PLUS_AR	alk	f58r	f58	f58r.25	5	5	1	7	MIDDLE	0.666666666667	S	A	3	0	1	0	0	otar	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oar cheekey oteeoaly otar alkar or aldar	0	G789-O0329
kshar	LEFT_STRING_PLUS_AR	ksh	f58r	f58	f58r.26	1	1	1	7	FIRST	0.000000000000	S	A	3	1	0	1	0	EDGE	shoky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir	0	G789-O0330
opcheear	LEFT_STRING_PLUS_AR	opchee	f58r	f58	f58r.26	3	3	1	7	MIDDLE	0.333333333333	S	A	3	1	0	0	0	shoky	ofadain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kshar shoky opcheear ofadain opsheolaiin opydaiin podaiir	0	G789-O0331
chaltar	LEFT_STRING_PLUS_AR	chalt	f58r	f58	f58r.27	3	3	1	12	MIDDLE	0.181818181818	S	A	3	0	0	0	0	oty	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	0	G789-O0332
ar	BARE_AR	NONE	f58r	f58	f58r.27	4	4	1	12	MIDDLE	0.272727272727	S	A	3	0	0	0	0	chaltar	sheeetchy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	0	G789-O0333
chear	LEFT_STRING_PLUS_AR	che	f58r	f58	f58r.27	8	8	1	12	MIDDLE	0.636363636364	S	A	3	0	0	0	0	al	chear	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	0	G789-O0334
chear	LEFT_STRING_PLUS_AR	che	f58r	f58	f58r.27	9	9	2	12	MIDDLE	0.727272727273	S	A	3	0	0	0	0	chear	chor	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	0	G789-O0335
ar	BARE_AR	NONE	f58r	f58	f58r.27	11	11	2	12	MIDDLE	0.909090909091	S	A	3	0	0	0	0	chor	am	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteor oty chaltar ar sheeetchy tal al chear chear chor ar am	0	G789-O0336
odalar	LEFT_STRING_PLUS_AR	odal	f58r	f58	f58r.29	1	1	1	13	FIRST	0.000000000000	S	A	3	0	0	0	0	EDGE	cheor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	0	G789-O0337
sar	LEFT_STRING_PLUS_AR	s	f58r	f58	f58r.29	3	3	1	13	MIDDLE	0.166666666667	S	A	3	0	0	0	0	cheor	alol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	0	G789-O0338
ar	BARE_AR	NONE	f58r	f58	f58r.29	8	8	1	13	MIDDLE	0.583333333333	S	A	3	0	0	0	0	chor	aldam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	odalar cheor sar alol daly cheom chor ar aldam chal cheal r omy	0	G789-O0339
ar	BARE_AR	NONE	f58r	f58	f58r.30	2	2	1	10	MIDDLE	0.111111111111	S	A	3	0	0	0	0	ytor	alom	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytor ar alom qokalor chdy dair chody cheol okolchy otaldy	0	G789-O0340
qokar	LEFT_STRING_PLUS_AR	qok	f58r	f58	f58r.33	7	7	1	8	MIDDLE	0.857142857143	S	A	3	0	0	0	0	qokaly	dy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	schoy dalols qokalos cheor oekeody qokaly qokar dy	0	G789-O0341
shoekar	LEFT_STRING_PLUS_AR	shoek	f58r	f58	f58r.36	7	7	1	7	LAST	1.000000000000	S	A	3	0	0	0	0	ykeeshy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	skaiin shokal chockhy qoky chcthy ykeeshy shoekar	0	G789-O0342
okar	LEFT_STRING_PLUS_AR	ok	f58r	f58	f58r.39	3	3	1	9	MIDDLE	0.250000000000	S	A	3	0	0	0	0	dytal	olol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dtshol dytal okar olol sheol qockhy qokaly salol dalam	0	G789-O0343
kar	LEFT_STRING_PLUS_AR	k	f58r	f58	f58r.40	8	8	1	9	MIDDLE	0.875000000000	S	A	3	0	0	0	0	ykaly	aram	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yroleeey ar airaly pchody tshaly alols ykaly kar aram	0	G789-O0344
ypar	LEFT_STRING_PLUS_AR	yp	f58v	f58	f58v.1	6	6	1	9	MIDDLE	0.625000000000	S	A	3	1	0	0	0	chofaly	ypal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tol shokchy opaiin opaiin chofaly ypar ypal opal opaldaiin	0	G789-O0345
ar	BARE_AR	NONE	f58v	f58	f58v.2	11	11	1	13	MIDDLE	0.833333333333	S	A	3	0	0	0	0	qotair	alor	1	1	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dair or aiin tair y qotalody s aiin okeody qotair ar alor orky	0	G789-O0346
ar	BARE_AR	NONE	f58v	f58	f58v.3	8	8	1	9	MIDDLE	0.875000000000	S	A	3	0	0	0	0	daly	aim	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	todal qotain shoy qokeol okey qokalchal daly ar aim	0	G789-O0347
okar	LEFT_STRING_PLUS_AR	ok	f58v	f58	f58v.4	10	10	1	12	MIDDLE	0.818181818182	S	A	3	0	0	0	0	qokaly	olkaly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	0	G789-O0348
qokar	LEFT_STRING_PLUS_AR	qok	f58v	f58	f58v.7	4	4	1	10	MIDDLE	0.333333333333	S	A	3	0	0	0	0	qokeey	lchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	0	G789-O0349
alar	LEFT_STRING_PLUS_AR	al	f58v	f58	f58v.8	5	5	1	11	MIDDLE	0.400000000000	S	A	3	0	0	0	0	qokair	ytal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	0	G789-O0350
qoeear	LEFT_STRING_PLUS_AR	qoee	f58v	f58	f58v.13	1	1	1	10	FIRST	0.000000000000	S	A	3	0	0	0	0	EDGE	alkeain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoeear alkeain ytal chos alor okal chcthy tal y kar	0	G789-O0351
kar	LEFT_STRING_PLUS_AR	k	f58v	f58	f58v.13	10	10	1	10	LAST	1.000000000000	S	A	3	0	0	0	0	y	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoeear alkeain ytal chos alor okal chcthy tal y kar	0	G789-O0352
oeear	LEFT_STRING_PLUS_AR	oee	f58v	f58	f58v.14	5	5	1	12	MIDDLE	0.363636363636	S	A	3	0	0	0	0	chol	sho	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shar air alor chol oeear sho qotal chol tal ar tar aropam	0	G789-O0353
tar	LEFT_STRING_PLUS_AR	t	f58v	f58	f58v.14	11	11	1	12	MIDDLE	0.909090909091	S	A	3	0	0	0	0	ar	aropam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shar air alor chol oeear sho qotal chol tal ar tar aropam	0	G789-O0354
ar	BARE_AR	NONE	f58v	f58	f58v.20	2	2	1	10	MIDDLE	0.111111111111	S	A	3	0	0	0	0	tolain	ykeain	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	0	G789-O0355
ar	BARE_AR	NONE	f58v	f58	f58v.20	8	8	2	10	MIDDLE	0.777777777778	S	A	3	0	0	0	0	okal	ty	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tolain ar ykeain qokeey otal chol okal ar ty chkalarol	0	G789-O0356
okar	LEFT_STRING_PLUS_AR	ok	f58v	f58	f58v.22	1	1	1	3	FIRST	0.000000000000	S	A	3	0	1	0	0	EDGE	sheey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okar sheey shekealy	0	G789-O0357
qokar	LEFT_STRING_PLUS_AR	qok	f58v	f58	f58v.23	5	5	1	8	MIDDLE	0.571428571429	S	A	3	1	0	0	0	sheolkeal	aldaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchshy sheoltey shopalchedy sheolkeal qokar aldaiin qokalar dal	0	G789-O0358
qokalar	LEFT_STRING_PLUS_AR	qokal	f58v	f58	f58v.23	7	7	1	8	MIDDLE	0.857142857143	S	A	3	1	0	0	0	aldaiin	dal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchshy sheoltey shopalchedy sheolkeal qokar aldaiin qokalar dal	0	G789-O0359
ar	BARE_AR	NONE	f58v	f58	f58v.26	7	7	1	12	MIDDLE	0.545454545455	S	A	3	0	0	0	0	okal	okos	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	0	G789-O0360
shekar	LEFT_STRING_PLUS_AR	shek	f58v	f58	f58v.26	10	10	1	12	MIDDLE	0.818181818182	S	A	3	0	0	0	0	al	qokair	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam	0	G789-O0361
qokar	LEFT_STRING_PLUS_AR	qok	f58v	f58	f58v.27	1	1	1	11	FIRST	0.000000000000	S	A	3	0	0	0	0	EDGE	s	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	0	G789-O0362
qokar	LEFT_STRING_PLUS_AR	qok	f58v	f58	f58v.27	9	9	2	11	MIDDLE	0.800000000000	S	A	3	0	0	0	0	odaiin	char	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	0	G789-O0363
choar	LEFT_STRING_PLUS_AR	cho	f58v	f58	f58v.29	7	7	1	10	MIDDLE	0.666666666667	S	A	3	1	0	0	0	ykeeody	ckhar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polal keeo o leeckhey dalar ykeeody choar ckhar yfair alam	0	G789-O0364
ckhar	LEFT_STRING_PLUS_AR	ckh	f58v	f58	f58v.29	8	8	1	10	MIDDLE	0.777777777778	S	A	3	1	0	0	0	choar	yfair	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polal keeo o leeckhey dalar ykeeody choar ckhar yfair alam	0	G789-O0365
kar	LEFT_STRING_PLUS_AR	k	f58v	f58	f58v.31	3	3	1	10	MIDDLE	0.222222222222	S	A	3	0	0	0	0	chor	okal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	0	G789-O0366
ar	BARE_AR	NONE	f58v	f58	f58v.31	9	9	1	10	MIDDLE	0.888888888889	S	A	3	0	0	0	0	qokain	oetalchg	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	0	G789-O0367
qokar	LEFT_STRING_PLUS_AR	qok	f58v	f58	f58v.32	3	3	1	10	MIDDLE	0.222222222222	S	A	3	0	0	0	0	qoty	qokey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	0	G789-O0368
ykar	LEFT_STRING_PLUS_AR	yk	f58v	f58	f58v.32	6	6	1	10	MIDDLE	0.555555555556	S	A	3	0	0	0	0	ky	cheal	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psheey qoty qokar qokey ky ykar cheal otal kol olchedy	0	G789-O0369
olar	LEFT_STRING_PLUS_AR	ol	f58v	f58	f58v.35	7	7	1	10	MIDDLE	0.666666666667	S	A	3	0	0	0	0	qokeeos	sheo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin otain okain chey okeey qokeeos olar sheo daly dalychs	0	G789-O0370
okar	LEFT_STRING_PLUS_AR	ok	f58v	f58	f58v.37	2	2	1	9	MIDDLE	0.125000000000	S	A	3	0	0	0	0	olkeey	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeey okar ar choky otair otol chokey cheeky dalar	0	G789-O0371
ar	BARE_AR	NONE	f58v	f58	f58v.37	3	3	1	9	MIDDLE	0.250000000000	S	A	3	0	0	0	0	okar	choky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeey okar ar choky otair otol chokey cheeky dalar	0	G789-O0372
dalar	LEFT_STRING_PLUS_AR	dal	f58v	f58	f58v.37	9	9	1	9	LAST	1.000000000000	S	A	3	0	0	0	0	cheeky	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeey okar ar choky otair otol chokey cheeky dalar	0	G789-O0373
qokar	LEFT_STRING_PLUS_AR	qok	f58v	f58	f58v.38	2	2	1	9	MIDDLE	0.125000000000	S	A	3	0	0	0	0	ykeeody	qoky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeeody qokar qoky keey qokol okal okor cheky sydy	0	G789-O0374
shear	LEFT_STRING_PLUS_AR	she	f58v	f58	f58v.39	4	4	1	6	MIDDLE	0.600000000000	S	A	3	0	1	0	0	okam	cher	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oshar qokain okam shear cher sarols	0	G789-O0375
ar	BARE_AR	NONE	f66r	f66	f66r.53	11	11	1	11	LAST	1.000000000000	T	B	5	0	0	0	0	kol	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shdy qotedy chdy chedy qotedal chcpheor ykady dar qotey kol ar	0	G789-O0376
qokar	LEFT_STRING_PLUS_AR	qok	f66r	f66	f66r.54	4	4	1	8	MIDDLE	0.428571428571	T	B	5	0	0	0	0	qokeody	sheky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary	0	G789-O0377
akar	LEFT_STRING_PLUS_AR	ak	f66r	f66	f66r.62	6	6	1	8	MIDDLE	0.714285714286	T	B	5	0	1	0	0	axor	y	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol cheeky daiir chky axor akar y daiin	0	G789-O0378
qotar	LEFT_STRING_PLUS_AR	qot	f66r	f66	f66r.63	3	3	1	9	MIDDLE	0.250000000000	T	B	5	1	0	0	0	sholfordaiin	otalor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchof sholfordaiin qotar otalor fchedyr chedy dar odair ofaram	0	G789-O0379
okar	LEFT_STRING_PLUS_AR	ok	f66r	f66	f66r.65	3	3	1	11	MIDDLE	0.200000000000	T	B	5	0	0	0	0	shedy	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry	0	G789-O0380
chxar	LEFT_STRING_PLUS_AR	chx	f66r	f66	f66r.65	6	6	1	11	MIDDLE	0.500000000000	T	B	5	0	0	0	0	kcheody	daly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dor shedy okar shedy kcheody chxar daly fchdar cheor aly ry	0	G789-O0381
ar	BARE_AR	NONE	f66r	f66	f66r.75	6	6	1	12	MIDDLE	0.454545454545	T	B	5	0	0	0	0	ol	alkey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol	0	G789-O0382
ar	BARE_AR	NONE	f66r	f66	f66r.77	2	2	1	10	MIDDLE	0.111111111111	T	B	5	0	0	0	0	qokey	olkeol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	0	G789-O0383
dkar	LEFT_STRING_PLUS_AR	dk	f66r	f66	f66r.80	9	9	1	9	LAST	1.000000000000	T	B	5	0	0	0	0	qokol	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	0	G789-O0384
shckhar	LEFT_STRING_PLUS_AR	shckh	f66r	f66	f66r.81	5	5	1	5	LAST	1.000000000000	T	B	5	0	1	0	1	shekaly	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lchey lkeedy chety shekaly shckhar	0	G789-O0385
chepar	LEFT_STRING_PLUS_AR	chep	f66v	f66	f66v.6	8	8	1	9	MIDDLE	0.875000000000	H	B	5	1	0	0	0	keody	sheopam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchod sheody shckhed chos chor sheo keody chepar sheopam	0	G789-O0386
ykofar	LEFT_STRING_PLUS_AR	ykof	f66v	f66	f66v.11	5	5	1	9	MIDDLE	0.500000000000	H	B	5	0	0	0	0	saiin	otaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar	0	G789-O0387
otar	LEFT_STRING_PLUS_AR	ot	f66v	f66	f66v.11	7	7	1	9	MIDDLE	0.750000000000	H	B	5	0	0	0	0	otaiin	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar	0	G789-O0388
qekar	LEFT_STRING_PLUS_AR	qek	f66v	f66	f66v.12	1	1	1	10	FIRST	0.000000000000	H	B	5	0	0	0	0	EDGE	okedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	0	G789-O0389
qokar	LEFT_STRING_PLUS_AR	qok	f75r	f75	f75r.1	3	3	1	7	MIDDLE	0.333333333333	B	B	2	1	0	0	0	okeey	shyk	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kchedykary okeey qokar shyk chedy qotar shedy	0	G789-O0390
qotar	LEFT_STRING_PLUS_AR	qot	f75r	f75	f75r.1	6	6	1	7	MIDDLE	0.833333333333	B	B	2	1	0	0	0	chedy	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kchedykary okeey qokar shyk chedy qotar shedy	0	G789-O0391
chedykar	LEFT_STRING_PLUS_AR	chedyk	f75r	f75	f75r.2	6	6	1	8	MIDDLE	0.714285714286	B	B	2	0	0	0	0	qoldy	chekeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain shey ly ssheol qoldy chedykar chekeedy ror	0	G789-O0392
olkar	LEFT_STRING_PLUS_AR	olk	f75r	f75	f75r.3	8	8	1	9	MIDDLE	0.875000000000	B	B	2	0	0	0	0	ltain	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokain chal orchey qey kain sheeky ltain olkar or	0	G789-O0393
qokar	LEFT_STRING_PLUS_AR	qok	f75r	f75	f75r.7	5	5	1	9	MIDDLE	0.500000000000	B	B	2	0	0	0	0	chedy	chy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedy qokshdy ytain chedy qokar chy lol chedy qoky	0	G789-O0394
qokar	LEFT_STRING_PLUS_AR	qok	f75r	f75	f75r.9	7	7	1	9	MIDDLE	0.750000000000	B	B	2	0	0	0	0	checkhy	olchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	0	G789-O0395
qotar	LEFT_STRING_PLUS_AR	qot	f75r	f75	f75r.10	2	2	1	10	MIDDLE	0.111111111111	B	B	2	0	0	0	0	dshor	chdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	0	G789-O0396
okar	LEFT_STRING_PLUS_AR	ok	f75r	f75	f75r.11	7	7	1	10	MIDDLE	0.666666666667	B	B	2	0	0	0	0	qokal	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy qokair oly qokeedy dy qokal okar shedy dor chekam	0	G789-O0397
otar	LEFT_STRING_PLUS_AR	ot	f75r	f75	f75r.14	10	10	1	11	MIDDLE	0.900000000000	B	B	2	0	0	0	0	qokain	aly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	0	G789-O0398
qokar	LEFT_STRING_PLUS_AR	qok	f75r	f75	f75r.16	2	2	1	9	MIDDLE	0.125000000000	B	B	2	0	0	0	0	dshedy	sheedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshedy qokar sheedy lch shokain chy okshedy qokain chedy	0	G789-O0399
char	LEFT_STRING_PLUS_AR	ch	f75r	f75	f75r.18	7	7	1	9	MIDDLE	0.750000000000	B	B	2	0	0	0	0	otain	sar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sol sheedy qol shedy qol otain char sar oly	0	G789-O0400
ar	BARE_AR	NONE	f75r	f75	f75r.19	8	8	1	8	LAST	1.000000000000	B	B	2	0	0	0	0	qokain	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokshedy qol shey qoky shey ey qokain ar	0	G789-O0401
kar	LEFT_STRING_PLUS_AR	k	f75r	f75	f75r.22	7	7	1	9	MIDDLE	0.750000000000	B	B	2	0	0	0	0	shey	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	odar shey qokain chedy or shey kar chedy sar	0	G789-O0402
pshar	LEFT_STRING_PLUS_AR	psh	f75r	f75	f75r.27	4	4	1	11	MIDDLE	0.300000000000	B	B	2	1	0	0	0	qoty	shedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol	0	G789-O0403
otar	LEFT_STRING_PLUS_AR	ot	f75r	f75	f75r.27	8	8	1	11	MIDDLE	0.700000000000	B	B	2	1	0	0	0	dar	otody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol	0	G789-O0404
