astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	group_index_within_locus	surface_display_only_exact	frozen_v69_editorial_address	frozen_v69_formal_role_address_only	v75_local_namespace	v75_instrument_id	v75_local_namespace_address	owner_status	smallest_visible_owner	concrete_technical_lookup_default	lookup_effect	source_class	confidence	orientation_and_start_alternatives	crosspage_contract	iatromedical_rival	formal_iconographic_rival	contradiction	legacy_model_correction	semantic_ceiling
249	630	A2	f68r1	f68r1.35	A2:L035	A2:G059	1	otochedy	A2:LOC:f68r1.35:G01	SPATIAL_ADDRESS_LABEL	F68_LOCAL_STAR_SLOT_NS	F68_UNASSIGNED_LOCAL_STAR_STATIONS	F68_LOCAL_STAR_SLOT_NS/A2_STAR_STATION_27/FRAGMENT_01	DIRECT_VISIBLE	A2_STAR_STATION_27	Öffne den direkt gezeichneten f68r1-Sternplatz S27. Kopiere die sichtbare Gruppe „otochedy“ als Fragment 1/1 in den örtlichen Ergebnisposten. Halte Paneel und Gesichtszentrum lokal unbestimmt und rufe niemals f69v auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_DRAWN_LOCUS|PANEL_LOCAL_RADIAL|CENTRE_OUTWARD|EDITORIAL_SOURCE_ORDER;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: local lunar, stellar, or election station under an unresolved panel owner.	FORMAL_RIVAL: independent star label or spatial catalogue item.	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_LOCAL_STAR_SLOT_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
250	631	A2	f68r1	f68r1.36	A2:L036	A2:G060	1	dolchedy	A2:LOC:f68r1.36:G01	SPATIAL_ADDRESS_LABEL	F68_LOCAL_STAR_SLOT_NS	F68_UNASSIGNED_LOCAL_STAR_STATIONS	F68_LOCAL_STAR_SLOT_NS/A2_STAR_STATION_28/FRAGMENT_01	DIRECT_VISIBLE	A2_STAR_STATION_28	Öffne den direkt gezeichneten f68r1-Sternplatz S28. Kopiere die sichtbare Gruppe „dolchedy“ als Fragment 1/1 in den örtlichen Ergebnisposten. Halte Paneel und Gesichtszentrum lokal unbestimmt und rufe niemals f69v auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_DIRECT_VISIBLE_LOCAL_SLOT	0.43	DIRECT_DRAWN_LOCUS|PANEL_LOCAL_RADIAL|CENTRE_OUTWARD|EDITORIAL_SOURCE_ORDER;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: local lunar, stellar, or election station under an unresolved panel owner.	FORMAL_RIVAL: independent star label or spatial catalogue item.	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_LOCAL_STAR_SLOT_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
251	632	A2	f68r1	f68r1.37	A2:L037	A2:G061	1	oky	A2:LEGEND:G01	CENTRAL_LEGEND_FRAGMENT	F68_CENTRAL_LEGEND_QUARANTINE_NS	F68_CENTRAL_LEGEND	F68_CENTRAL_LEGEND_QUARANTINE_NS/A2_CENTRAL_LEGEND_UNRESOLVED/FRAGMENT_01	UNRESOLVED	A2_CENTRAL_LEGEND_UNRESOLVED	Lege die f68r1-Zentrallegende in einen lokalen Quarantäneposten. Kopiere die sichtbare Gruppe „oky“ als Fragment 1/5 in den örtlichen Ergebnisposten. Mache sie weder zum Besitzer aller Paneele noch zum Schlüssel für f69v.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_UNRESOLVED_LEGEND_OR_CENTRE_QUARANTINE	0.10	LOCAL_PANEL_LEGEND|CENTRE_SET_LEGEND|PAGE_LEGEND;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: central rubric for a medical-election submap.	FORMAL_RIVAL: free legend or decorative centre text.	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_CENTRAL_LEGEND_QUARANTINE_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
252	633	A2	f68r1	f68r1.37	A2:L037	A2:G062	2	okchdy	A2:LEGEND:G02	CENTRAL_LEGEND_FRAGMENT	F68_CENTRAL_LEGEND_QUARANTINE_NS	F68_CENTRAL_LEGEND	F68_CENTRAL_LEGEND_QUARANTINE_NS/A2_CENTRAL_LEGEND_UNRESOLVED/FRAGMENT_02	UNRESOLVED	A2_CENTRAL_LEGEND_UNRESOLVED	Lege die f68r1-Zentrallegende in einen lokalen Quarantäneposten. Kopiere die sichtbare Gruppe „okchdy“ als Fragment 2/5 in den örtlichen Ergebnisposten. Mache sie weder zum Besitzer aller Paneele noch zum Schlüssel für f69v.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_UNRESOLVED_LEGEND_OR_CENTRE_QUARANTINE	0.08	LOCAL_PANEL_LEGEND|CENTRE_SET_LEGEND|PAGE_LEGEND;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: central rubric for a medical-election submap.	FORMAL_RIVAL: free legend or decorative centre text.	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_CENTRAL_LEGEND_QUARANTINE_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
253	634	A2	f68r1	f68r1.37	A2:L037	A2:G063	3	okardy	A2:LEGEND:G03	CENTRAL_LEGEND_FRAGMENT	F68_CENTRAL_LEGEND_QUARANTINE_NS	F68_CENTRAL_LEGEND	F68_CENTRAL_LEGEND_QUARANTINE_NS/A2_CENTRAL_LEGEND_UNRESOLVED/FRAGMENT_03	UNRESOLVED	A2_CENTRAL_LEGEND_UNRESOLVED	Lege die f68r1-Zentrallegende in einen lokalen Quarantäneposten. Kopiere die sichtbare Gruppe „okardy“ als Fragment 3/5 in den örtlichen Ergebnisposten. Mache sie weder zum Besitzer aller Paneele noch zum Schlüssel für f69v.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_UNRESOLVED_LEGEND_OR_CENTRE_QUARANTINE	0.08	LOCAL_PANEL_LEGEND|CENTRE_SET_LEGEND|PAGE_LEGEND;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: central rubric for a medical-election submap.	FORMAL_RIVAL: free legend or decorative centre text.	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_CENTRAL_LEGEND_QUARANTINE_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
254	635	A2	f68r1	f68r1.37	A2:L037	A2:G064	4	qear	A2:LEGEND:G04	CENTRAL_LEGEND_FRAGMENT	F68_CENTRAL_LEGEND_QUARANTINE_NS	F68_CENTRAL_LEGEND	F68_CENTRAL_LEGEND_QUARANTINE_NS/A2_CENTRAL_LEGEND_UNRESOLVED/FRAGMENT_04	UNRESOLVED	A2_CENTRAL_LEGEND_UNRESOLVED	Lege die f68r1-Zentrallegende in einen lokalen Quarantäneposten. Kopiere die sichtbare Gruppe „qear“ als Fragment 4/5 in den örtlichen Ergebnisposten. Mache sie weder zum Besitzer aller Paneele noch zum Schlüssel für f69v.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_UNRESOLVED_LEGEND_OR_CENTRE_QUARANTINE	0.08	LOCAL_PANEL_LEGEND|CENTRE_SET_LEGEND|PAGE_LEGEND;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: central rubric for a medical-election submap.	FORMAL_RIVAL: free legend or decorative centre text.	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_CENTRAL_LEGEND_QUARANTINE_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
255	636	A2	f68r1	f68r1.37	A2:L037	A2:G065	5	oygy	A2:LEGEND:G05	CENTRAL_LEGEND_FRAGMENT	F68_CENTRAL_LEGEND_QUARANTINE_NS	F68_CENTRAL_LEGEND	F68_CENTRAL_LEGEND_QUARANTINE_NS/A2_CENTRAL_LEGEND_UNRESOLVED/FRAGMENT_05	UNRESOLVED	A2_CENTRAL_LEGEND_UNRESOLVED	Lege die f68r1-Zentrallegende in einen lokalen Quarantäneposten. Kopiere die sichtbare Gruppe „oygy“ als Fragment 5/5 in den örtlichen Ergebnisposten. Mache sie weder zum Besitzer aller Paneele noch zum Schlüssel für f69v.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_UNRESOLVED_LEGEND_OR_CENTRE_QUARANTINE	0.08	LOCAL_PANEL_LEGEND|CENTRE_SET_LEGEND|PAGE_LEGEND;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: central rubric for a medical-election submap.	FORMAL_RIVAL: free legend or decorative centre text.	mehrere Gesichtzentren verhindern die alte seitenweite Zentralvererbung. Die Seite zeigt mehrere Paneele und mindestens fünf Zentren; ein gemeinsames Zentrum-plus-28-Objekt ist nicht sichtbar. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F68_CENTRAL_LEGEND_QUARANTINE_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
256	637	A3	f69v	f69v.1	A3:L001	A3:G001	1	dair	A3:HEADER:L01:G01	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_01	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „dair“ als Fragment 1/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.43	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
257	638	A3	f69v	f69v.1	A3:L001	A3:G002	2	cheyky	A3:HEADER:L01:G02	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_02	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „cheyky“ als Fragment 2/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
258	639	A3	f69v	f69v.1	A3:L001	A3:G003	3	otaza	A3:HEADER:L01:G03	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_03	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „otaza“ als Fragment 3/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
259	640	A3	f69v	f69v.1	A3:L001	A3:G004	4	sar	A3:HEADER:L01:G04	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_04	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „sar“ als Fragment 4/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
260	641	A3	f69v	f69v.1	A3:L001	A3:G005	5	ar	A3:HEADER:L01:G05	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_05	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „ar“ als Fragment 5/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
261	642	A3	f69v	f69v.1	A3:L001	A3:G006	6	chykar	A3:HEADER:L01:G06	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_06	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „chykar“ als Fragment 6/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
262	643	A3	f69v	f69v.1	A3:L001	A3:G007	7	okoirsh	A3:HEADER:L01:G07	SCHEDULE_HEADER_FRAGMENT	F69_LEFT_WHEEL_NS	F69_LEFT_28_SLOT_WHEEL	F69_LEFT_WHEEL_NS/A3_LEFT_WHEEL_RING_TEXT/FRAGMENT_07	DIRECT_VISIBLE	A3_LEFT_WHEEL_RING_TEXT	Öffne ausschließlich den Ringtext des linken f69v-Rades. Kopiere die sichtbare Gruppe „okoirsh“ als Fragment 7/40 in den örtlichen Ergebnisposten. Verwende ihn nicht als Startmarke für die 28 Slots.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_IN_LOCAL_RING_OR_BAND_TEXT	0.41	UNORDERED_DIRECT_SLOT|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|OPPOSED_PAIRING;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: 28-place iatromathematical or prognostic election wheel.	FORMAL_RIVAL: radial catalogue or celestial ornament with local labels.	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante. Die Seite zeigt drei unverbundene heterogene Räder; nur das linke trägt ungefähr 28 radiale Plätze. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F69_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
