group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	exact_visible_identity_layer	v69_local_formal_role	v71_owner_status	v71_visible_owner	local_namespace	local_owner_kind	silent_argument_default	concrete_copied_label_or_instruction	source_status	confidence	historical_celestial_rival	technical_formal_rival	contradiction	authorial_start	authorial_direction	rotation_status	f68_f69_mapping	cross_wheel_join	prose_card_import	global_7x12	semantic_ceiling
120	A1	f67r2	f67r2.48	2	A1:G120	dain	A1:G120@f67r2.48#2=«dain»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_48	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades	Kopiere Segment 2/3 «dain» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
121	A1	f67r2	f67r2.48	3	A1:G121	dy	A1:G121@f67r2.48#3=«dy»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_48	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades	Kopiere Segment 3/3 «dy» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
122	A1	f67r2	f67r2.49	1	A1:G122	os	A1:G122@f67r2.49#1=«os»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades	Kopiere Segment 1/3 «os» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
123	A1	f67r2	f67r2.49	2	A1:G123	choer	A1:G123@f67r2.49#2=«choer»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades	Kopiere Segment 2/3 «choer» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
124	A1	f67r2	f67r2.49	3	A1:G124	aiin	A1:G124@f67r2.49#3=«aiin»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades	Kopiere Segment 3/3 «aiin» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
125	A1	f67r2	f67r2.50	1	A1:G125	choeea	A1:G125@f67r2.50#1=«choeea»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_50	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades	Kopiere Segment 1/2 «choeea» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
126	A1	f67r2	f67r2.50	2	A1:G126	sal	A1:G126@f67r2.50#2=«sal»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_50	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades	Kopiere Segment 2/2 «sal» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
127	A1	f67r2	f67r2.51	1	A1:G127	dadaiin	A1:G127@f67r2.51#1=«dadaiin»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_51	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades	Kopiere das vollständige opake Etikett «dadaiin» für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades». Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
128	A1	f67r2	f67r2.52	1	A1:G128	qotoear	A1:G128@f67r2.52#1=«qotoear»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_01	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 01 des linken f67r2-Rades	Kopiere das vollständige opake Etikett «qotoear» für den Bildbesitzer «äußerer Sternplatz 01 des linken f67r2-Rades». Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
129	A1	f67r2	f67r2.53	1	A1:G129	dchdar	A1:G129@f67r2.53#1=«dchdar»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_02	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 02 des linken f67r2-Rades	Kopiere das vollständige opake Etikett «dchdar» für den Bildbesitzer «äußerer Sternplatz 02 des linken f67r2-Rades». Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
130	A1	f67r2	f67r2.54	1	A1:G130	y	A1:G130@f67r2.54#1=«y»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_03	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 03 des linken f67r2-Rades	Kopiere Segment 1/2 «y» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 03 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
131	A1	f67r2	f67r2.54	2	A1:G131	saldal	A1:G131@f67r2.54#2=«saldal»	AUXILIARY_QUALIFIER_FRAGMENT	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_03	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 03 des linken f67r2-Rades	Kopiere Segment 2/2 «saldal» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 03 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
132	A1	f67r2	f67r2.55	1	A1:G132	ytodal	A1:G132@f67r2.55#1=«ytodal»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_04	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 04 des linken f67r2-Rades	Kopiere das vollständige opake Etikett «ytodal» für den Bildbesitzer «äußerer Sternplatz 04 des linken f67r2-Rades». Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
133	A1	f67r2	f67r2.56	1	A1:G133	tol	A1:G133@f67r2.56#1=«tol»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_05	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 05 des linken f67r2-Rades	Kopiere Segment 1/2 «tol» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 05 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
134	A1	f67r2	f67r2.56	2	A1:G134	daiin	A1:G134@f67r2.56#2=«daiin»	AUXILIARY_QUALIFIER_FRAGMENT	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_05	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 05 des linken f67r2-Rades	Kopiere Segment 2/2 «daiin» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 05 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
135	A1	f67r2	f67r2.57	1	A1:G135	otar	A1:G135@f67r2.57#1=«otar»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_06	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 06 des linken f67r2-Rades	Kopiere Segment 1/2 «otar» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 06 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
136	A1	f67r2	f67r2.57	2	A1:G136	dy	A1:G136@f67r2.57#2=«dy»	AUXILIARY_QUALIFIER_FRAGMENT	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_06	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 06 des linken f67r2-Rades	Kopiere Segment 2/2 «dy» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 06 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
137	A1	f67r2	f67r2.58	1	A1:G137	cho	A1:G137@f67r2.58#1=«cho»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_07	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 07 des linken f67r2-Rades	Kopiere Segment 1/3 «cho» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 07 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
138	A1	f67r2	f67r2.58	2	A1:G138	dal	A1:G138@f67r2.58#2=«dal»	AUXILIARY_QUALIFIER_FRAGMENT	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_07	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 07 des linken f67r2-Rades	Kopiere Segment 2/3 «dal» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 07 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
139	A1	f67r2	f67r2.58	3	A1:G139	g	A1:G139@f67r2.58#3=«g»	AUXILIARY_QUALIFIER_FRAGMENT	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_07	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 07 des linken f67r2-Rades	Kopiere Segment 3/3 «g» in Quellordnung für den Bildbesitzer «äußerer Sternplatz 07 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
140	A1	f67r2	f67r2.59	1	A1:G140	ytchodly	A1:G140@f67r2.59#1=«ytchodly»	AUXILIARY_KEY	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_08	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_OUTER_STAR_LABEL	äußerer Sternplatz 08 des linken f67r2-Rades	Kopiere das vollständige opake Etikett «ytchodly» für den Bildbesitzer «äußerer Sternplatz 08 des linken f67r2-Rades». Setze das Etikett an den sichtbaren äußeren Sternplatz des linken Rades und lies es nur über diesen Bildort zurück.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
