group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	owner_status	local_namespace_owner	exact_literal_layer	concrete_local_default	source_class	confidence	historical_celestial_rival	technical_or_formal_rival	strongest_contradiction	orientation_status	cross_namespace_mapping	semantic_ceiling
112	A1	f67r2	f67r2.44	3	A1:G112	aiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_44	[SURFACE:aiin] > [OPAQUE_LOCAL:A1:G112] > [OWNER:A1_LEFT_LOCAL_FIELD_44] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_44“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
113	A1	f67r2	f67r2.45	1	A1:G113	ycheody	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_45	[SURFACE:ycheody] > [OPAQUE_LOCAL:A1:G113] > [OWNER:A1_LEFT_LOCAL_FIELD_45] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_45“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
114	A1	f67r2	f67r2.45	2	A1:G114	es	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_45	[SURFACE:es] > [OPAQUE_LOCAL:A1:G114] > [OWNER:A1_LEFT_LOCAL_FIELD_45] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_45“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
115	A1	f67r2	f67r2.45	3	A1:G115	odaiiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_45	[SURFACE:odaiiin] > [OPAQUE_LOCAL:A1:G115] > [OWNER:A1_LEFT_LOCAL_FIELD_45] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_45“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
116	A1	f67r2	f67r2.46	1	A1:G116	yekees	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_46	[SURFACE:yekees] > [OPAQUE_LOCAL:A1:G116] > [OWNER:A1_LEFT_LOCAL_FIELD_46] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_46“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
117	A1	f67r2	f67r2.46	2	A1:G117	oraly	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_46	[SURFACE:oraly] > [OPAQUE_LOCAL:A1:G117] > [OWNER:A1_LEFT_LOCAL_FIELD_46] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_46“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
118	A1	f67r2	f67r2.47	1	A1:G118	yfain	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_47	[SURFACE:yfain] > [OPAQUE_LOCAL:A1:G118] > [OWNER:A1_LEFT_LOCAL_FIELD_47] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_47“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
119	A1	f67r2	f67r2.48	1	A1:G119	todaiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_48	[SURFACE:todaiin] > [OPAQUE_LOCAL:A1:G119] > [OWNER:A1_LEFT_LOCAL_FIELD_48] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_48“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
120	A1	f67r2	f67r2.48	2	A1:G120	dain	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_48	[SURFACE:dain] > [OPAQUE_LOCAL:A1:G120] > [OWNER:A1_LEFT_LOCAL_FIELD_48] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_48“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
121	A1	f67r2	f67r2.48	3	A1:G121	dy	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_48	[SURFACE:dy] > [OPAQUE_LOCAL:A1:G121] > [OWNER:A1_LEFT_LOCAL_FIELD_48] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_48“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
122	A1	f67r2	f67r2.49	1	A1:G122	os	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	[SURFACE:os] > [OPAQUE_LOCAL:A1:G122] > [OWNER:A1_LEFT_LOCAL_FIELD_49] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_49“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
123	A1	f67r2	f67r2.49	2	A1:G123	choer	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	[SURFACE:choer] > [OPAQUE_LOCAL:A1:G123] > [OWNER:A1_LEFT_LOCAL_FIELD_49] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_49“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
124	A1	f67r2	f67r2.49	3	A1:G124	aiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	[SURFACE:aiin] > [OPAQUE_LOCAL:A1:G124] > [OWNER:A1_LEFT_LOCAL_FIELD_49] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_49“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
125	A1	f67r2	f67r2.50	1	A1:G125	choeea	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_50	[SURFACE:choeea] > [OPAQUE_LOCAL:A1:G125] > [OWNER:A1_LEFT_LOCAL_FIELD_50] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_50“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
126	A1	f67r2	f67r2.50	2	A1:G126	sal	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_50	[SURFACE:sal] > [OPAQUE_LOCAL:A1:G126] > [OWNER:A1_LEFT_LOCAL_FIELD_50] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_50“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
127	A1	f67r2	f67r2.51	1	A1:G127	dadaiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_51	[SURFACE:dadaiin] > [OPAQUE_LOCAL:A1:G127] > [OWNER:A1_LEFT_LOCAL_FIELD_51] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_51“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
128	A1	f67r2	f67r2.52	1	A1:G128	qotoear	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_01	[SURFACE:qotoear] > [OPAQUE_LOCAL:A1:G128] > [OWNER:A1_LEFT_OUTER_STAR_STATION_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_01“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
129	A1	f67r2	f67r2.53	1	A1:G129	dchdar	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_02	[SURFACE:dchdar] > [OPAQUE_LOCAL:A1:G129] > [OWNER:A1_LEFT_OUTER_STAR_STATION_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_02“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
130	A1	f67r2	f67r2.54	1	A1:G130	y	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_03	[SURFACE:y] > [OPAQUE_LOCAL:A1:G130] > [OWNER:A1_LEFT_OUTER_STAR_STATION_03] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_03“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
131	A1	f67r2	f67r2.54	2	A1:G131	saldal	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_03	[SURFACE:saldal] > [OPAQUE_LOCAL:A1:G131] > [OWNER:A1_LEFT_OUTER_STAR_STATION_03] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_03“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
132	A1	f67r2	f67r2.55	1	A1:G132	ytodal	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_04	[SURFACE:ytodal] > [OPAQUE_LOCAL:A1:G132] > [OWNER:A1_LEFT_OUTER_STAR_STATION_04] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_04“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
133	A1	f67r2	f67r2.56	1	A1:G133	tol	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_05	[SURFACE:tol] > [OPAQUE_LOCAL:A1:G133] > [OWNER:A1_LEFT_OUTER_STAR_STATION_05] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_05“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
134	A1	f67r2	f67r2.56	2	A1:G134	daiin	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_05	[SURFACE:daiin] > [OPAQUE_LOCAL:A1:G134] > [OWNER:A1_LEFT_OUTER_STAR_STATION_05] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_05“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
