unified_id	section	page	unit_id	locus_or_field	statement_or_namespace	visible_owner	visible_surface	portable_core_de	local_expansion_de	source_layer	terminal_status
A147	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.65	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_02	soear	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A148	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.66	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_03	cpheey	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A149	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.67	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_04	okodar	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A150	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.68	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_05	oepchod	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A151	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.69	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_06	s	LOCAL_LABEL	A1_RIGHT_PHASE_STATION_06: Nebenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A152	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.69	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_06	ay	LOCAL_LABEL	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A153	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.70	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_07	osar	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A154	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.71	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_08	oran	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A155	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	dar	davon	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A156	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	aldaiin	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A157	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	ydaiin	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A158	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	qkoy	LOCAL_LABEL	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A159	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	ydaiin	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A160	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	qofair	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A161	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	ypair	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A162	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	ykoaiin	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A163	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	ydoly	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A164	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	ytalchos	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A165	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	oly	LOCAL_LABEL	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A166	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.72	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_RING_TEXT	okey	KURZSTUFE_SETZEN	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A167	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	sshey	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A168	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	sy	dies	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A169	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	shees	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A170	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	qeykeey	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A171	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	ykchey	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A172	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	ykchey	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A173	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	qokeochy	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A174	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	oaiin	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A175	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	okol	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A176	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	ar	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A177	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.73	F67_RIGHT_WHEEL_NS	A1_RIGHT_OUTER_RING_TEXT	olar	LOCAL_LABEL	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A178	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A179	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A180	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	LOCAL_LABEL	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A181	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A182	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A183	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A184	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	Sollwert	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A185	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A186	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A187	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A188	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A189	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	LOCAL_LABEL	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A190	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	LOCAL_LABEL	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A191	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	shokchy	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A192	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	chteey	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A193	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	choteey	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A194	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	cphol	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A195	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	cheor	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A196	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	opcheeol	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A197	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	otor	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A198	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	choctheeey	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A199	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2_LEFT_PANEL_HEADER	okchoal	LOCAL_LABEL	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A200	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	tochso	LOCAL_LABEL	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A201	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	otchl	LOCAL_LABEL	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A202	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	qokeeedy	VOLLSTAENDIG_SETZEN__SCHLUSS	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A203	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	cheey	Freigabewert	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A204	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	cheeteey	LOCAL_LABEL	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A205	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	yteody	LOCAL_LABEL	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A206	ASTRO	f68r1	MEHRPANEEL_STERNATLAS_MIT_28_LOKALEN_STERNPLAETZEN	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2_MIDDLE_PANEL_HEADER	chpor	LOCAL_LABEL	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
