pass1026_event_id	source_event_id	physical_page	register	statement_id	locus	surface	pass1025_recipe	pass1026_recipe	literal_core_reading_de	pass1026_change	one_edit_audit_surface	one_edit_rule
P1026-E1070	P1008-E0390	f72r	CELESTIAL	P1009-S067	f72r3.14	oes	OS	OS	VORBEZUG	UNCHANGED	YES	LICENSED_OS_OES
P1026-E1071	P1008-E0391	f72r	CELESTIAL	P1009-S067	f72r3.14	otees	OT+EE+Y	OT+EE+S	DANACH · GRAD II · WÄHLEN	RESEGMENTED	YES	VISIBLE_SUBSTITUTION
P1026-E1072	P1008-E0392	f72r	CELESTIAL	P1009-S067	f72r3.14	chteos	CH+T+O+S	CH+T+E+O+S	NEHMEN · EINSTELLEN · GRAD I · AUSFÜHRUNG · WÄHLEN	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1073	P1008-E0393	f72r	CELESTIAL	P1009-S067	f72r3.14	doteey	OT+EE+Y	D_ADDR+OT+EE+Y	HIER · DANACH · GRAD II · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_D_ADDRESS
P1026-E1074	P1008-E0394	f72r	CELESTIAL	P1009-S067	f72r3.14	sosor	S+OR	S+OR	WÄHLEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1075	P1008-E0395	f72r	CELESTIAL	P1009-S067	f72r3.14	oteol	OT+E+OL	OT+E+OL	DANACH · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1076	P1008-E0396	f72r	CELESTIAL	P1009-S067	f72r3.14	shol	SH+OL	SH+OL	HALTEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1077	P1008-E0397	f72r	CELESTIAL	P1009-S067	f72r3.14	cheeg	SH+EE+Y	SH+EE+LOCAL_CHAR_G	HALTEN · GRAD II · VARIANTE	RESEGMENTED	YES	VISIBLE_SUBSTITUTION
P1026-E1078	P1008-E0398	f72r	CELESTIAL	P1009-S067	f72r3.14	okeody	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	SETZEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1079	P1008-E0399	f72r	CELESTIAL	P1009-S067	f72r3.14	eol	OL	E+OL	GRAD I · FORTSETZEN	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1080	P1008-E0400	f72r	CELESTIAL	P1009-S067	f72r3.14	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1081	P1008-E0401	f72r	CELESTIAL	P1009-S067	f72r3.14	sheysy	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1082	P1008-E0402	f72r	CELESTIAL	P1009-S067	f72r3.14	shoteey	CH+OT+EE+Y	SH+OT+EE+Y	HALTEN · DANACH · GRAD II · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_SUBSTITUTION
P1026-E1083	P1008-E0403	f72r	CELESTIAL	P1009-S067	f72r3.14	cheor	CH+E+O+R	CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1084	P1008-E0404	f72r	CELESTIAL	P1009-S067	f72r3.14	yoeteey	Y+T+EE+Y	Y+T+EE+Y	AKTIVER POSTEN · EINSTELLEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1085	P1008-E0405	f72r	CELESTIAL	P1009-S067	f72r3.14	okeeol	OK+EE+OL	OK+EE+OL	SETZEN · GRAD II · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1086	P1008-E0406	f72r	CELESTIAL	P1009-S067	f72r3.14	chy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1087	P1008-E0407	f72r	CELESTIAL	P1009-S067	f72r3.14	okeeo	OK+E+O	OK+EE+O	SETZEN · GRAD II · AUSFÜHRUNG	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1088	P1008-E0408	f72r	CELESTIAL	P1009-S067	f72r3.14	ykoly	Y+K+OL+Y	Y+K+OL+Y	AKTIVER POSTEN · GEBEN · FORTSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1089	P1008-E0425	f72r	CELESTIAL	P1009-S068	f72r3.26	oteey	OT+EE+Y	OT+EE+Y	DANACH · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1090	P1008-E0426	f72r	CELESTIAL	P1009-S068	f72r3.26	arary	P+AR+AR	P+AR+AR	EINSETZEN · AUSGANG · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1091	P1008-E0427	f72r	CELESTIAL	P1009-S068	f72r3.26	eeer	EEE+DY	EEE+DY	GRAD III · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1092	P1008-E0428	f72r	CELESTIAL	P1009-S069	f72r3.26	che	Y	CH+E	NEHMEN · GRAD I	RESEGMENTED	YES	DIRECT_VISIBLE_PACKAGE
P1026-E1093	P1008-E0429	f72r	CELESTIAL	P1009-S069	f72r3.26	shees	SH+EE+S	SH+EE+S	HALTEN · GRAD II · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1094	P1008-E0430	f72r	CELESTIAL	P1009-S069	f72r3.26	opcholalaiin	O+P+CH+OL+AL+AIIN	O+P+CH+OL+AL+AIIN	AUSFÜHRUNG · EINSETZEN · NEHMEN · FORTSETZEN · ZIELORT · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1095	P1008-E0431	f72r	CELESTIAL	P1009-S069	f72r3.26	oteeor	OT+E+OR	OT+EE+OR	DANACH · GRAD II · EINHEIT	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1096	P1008-E0432	f72r	CELESTIAL	P1009-S069	f72r3.26	am	AM_ADDR	AM_ADDR	HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1097	P1008-E0433	f72r	CELESTIAL	P1009-S069	f72r3.26	sheal	SH+E+AL	SH+E+AL	HALTEN · GRAD I · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1098	P1008-E0434	f72r	CELESTIAL	P1009-S069	f72r3.26	okaipchy	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	SETZEN · HIER · VARIANTE · EINSETZEN · NEHMEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1099	P1008-E0435	f72r	CELESTIAL	P1009-S069	f72r3.26	oteees	OT+EE+O+S_ADDR	OT+EEE+S_ADDR	DANACH · GRAD III · HIER	RESEGMENTED	YES	DIRECT_VISIBLE_PACKAGE
P1026-E1100	P1008-E0436	f72r	CELESTIAL	P1009-S069	f72r3.26	ar	AR	AR	AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1101	P1008-E0437	f72r	CELESTIAL	P1009-S069	f72r3.26	am	AM_ADDR	AM_ADDR	HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1102	P1008-E0438	f72r	CELESTIAL	P1009-S069	f72r3.26	olaiin	OL+AIIN	OL+AIIN	FORTSETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1103	P1008-E0439	f72r	CELESTIAL	P1009-S069	f72r3.26	otedar	OT+E+O+D_ADDR+AR	OT+E+D_ADDR+AR	DANACH · GRAD I · HIER · AUSGANG	RESEGMENTED	YES	VISIBLE_DELETE_O
P1026-E1104	P1008-E0440	f72r	CELESTIAL	P1009-S069	f72r3.26	olol	OL+OL	OL+OL	FORTSETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1105	P1008-E0441	f72r	CELESTIAL	P1009-S069	f72r3.26	choty	CH+OT+Y	CH+OT+Y	NEHMEN · DANACH · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1106	P1008-E0442	f72r	CELESTIAL	P1009-S069	f72r3.26	oteol	OT+E+OL	OT+E+OL	DANACH · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1107	P1008-E0443	f72r	CELESTIAL	P1009-S069	f72r3.26	sheshdy	SH+E+O+D_ADDR+Y	SH+E+O+D_ADDR+Y	HALTEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1108	P1008-E0444	f72r	CELESTIAL	P1009-S069	f72r3.26	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1109	P1008-E0445	f72r	CELESTIAL	P1009-S069	f72r3.26	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1110	P1008-E0446	f72r	CELESTIAL	P1009-S069	f72r3.26	dy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1111	P1008-E0447	f72r	CELESTIAL	P1009-S069	f72r3.26	shes	SH+EE+S	SH+E+S	HALTEN · GRAD I · WÄHLEN	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1112	P1008-E0448	f72r	CELESTIAL	P1009-S069	f72r3.26	eedy	EEE+DY	EE+DY	GRAD II · SCHLUSS	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1113	P1008-E0449	f72r	CELESTIAL	P1009-S070	f72r3.26	sheol	SH+E+OL	SH+E+OL	HALTEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1114	P1008-E0450	f72r	CELESTIAL	P1009-S070	f72r3.26	shy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1115	P1008-E0451	f72r	CELESTIAL	P1009-S070	f72r3.26	ckhol	OL	CH+K+OL	NEHMEN · GEBEN · FORTSETZEN	RESEGMENTED	YES	DIRECT_VISIBLE_PACKAGE
P1026-E1116	P1008-E0460	f72r	CELESTIAL	P1009-S071	f72r3.34	okeos	OK+E+O	OK+E+O+S	SETZEN · GRAD I · AUSFÜHRUNG · WÄHLEN	RESEGMENTED	YES	VISIBLE_INSERT_S
P1026-E1117	P1008-E0461	f72r	CELESTIAL	P1009-S071	f72r3.34	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1118	P1008-E0462	f72r	CELESTIAL	P1009-S071	f72r3.34	olaiin	OL+AIIN	OL+AIIN	FORTSETZEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1119	P1008-E0463	f72r	CELESTIAL	P1009-S071	f72r3.34	oraiin	OR+AIIN	OR+AIIN	EINHEIT · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1120	P1008-E0464	f72r	CELESTIAL	P1009-S071	f72r3.34	octheolarl	O+CH+T+E+OL+AR+L	O+CH+T+E+OL+AR+L	AUSFÜHRUNG · NEHMEN · EINSTELLEN · GRAD I · FORTSETZEN · AUSGANG · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1121	P1008-E0465	f72r	CELESTIAL	P1009-S071	f72r3.34	okeeody	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	SETZEN · GRAD II · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1122	P1008-E0466	f72r	CELESTIAL	P1009-S071	f72r3.34	oteos	OT+EE+O+S_ADDR	OT+E+O+S_ADDR	DANACH · GRAD I · AUSFÜHRUNG · HIER	RESEGMENTED	YES	VISIBLE_E_GRADE
P1026-E1123	P1008-E0467	f72r	CELESTIAL	P1009-S071	f72r3.34	aiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1124	P1008-E0468	f72r	CELESTIAL	P1009-S071	f72r3.34	koly	OL+Y	K+OL+Y	GEBEN · FORTSETZEN · AKTIVER POSTEN	RESEGMENTED	YES	VISIBLE_INSERT_K
P1026-E1125	P912-E0440	f75r	BIOLOGICAL	P1009-S072	f75r.1	kchedykary	K+CHD+Y+K+AR+Y	K+CHD+Y+K+AR+Y	GEBEN · UMSETZEN · AKTIVER POSTEN · GEBEN · AUSGANG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1126	P912-E0441	f75r	BIOLOGICAL	P1009-S072	f75r.1	okeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1127	P912-E0442	f75r	BIOLOGICAL	P1009-S072	f75r.1	qokar	OK+AR	OK+AR	SETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1128	P912-E0443	f75r	BIOLOGICAL	P1009-S072	f75r.1	shyk	Y+K	Y+K	AKTIVER POSTEN · GEBEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1129	P912-E0444	f75r	BIOLOGICAL	P1009-S072	f75r.1	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1130	P912-E0445	f75r	BIOLOGICAL	P1009-S072	f75r.1	qotar	OT+AR	OT+AR	DANACH · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1131	P912-E0446	f75r	BIOLOGICAL	P1009-S072	f75r.1	shedy	SH+E+DY	SH+E+DY	HALTEN · GRAD I · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1132	P912-E0447	f75r	BIOLOGICAL	P1009-S073	f75r.2	dain	AIN	AIN	ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1133	P912-E0448	f75r	BIOLOGICAL	P1009-S073	f75r.2	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1134	P912-E0449	f75r	BIOLOGICAL	P1009-S073	f75r.2	ly	L+Y	L+Y	VERBINDUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1135	P912-E0450	f75r	BIOLOGICAL	P1009-S073	f75r.2	ssheol	S+SH+E+OL	S+SH+E+OL	WÄHLEN · HALTEN · GRAD I · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1136	P912-E0451	f75r	BIOLOGICAL	P1009-S073	f75r.2	qoldy	OL+DY	OL+DY	FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1137	P912-E0452	f75r	BIOLOGICAL	P1009-S074	f75r.2	chedykar	CHD+Y+K+AR	CHD+Y+K+AR	UMSETZEN · AKTIVER POSTEN · GEBEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1138	P912-E0453	f75r	BIOLOGICAL	P1009-S074	f75r.2	chekeedy	CH+K+EE+DY	CH+K+EE+DY	NEHMEN · GEBEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1139	P912-E0454	f75r	BIOLOGICAL	P1009-S075	f75r.2	ror	R+OR	R+OR	MARKIEREN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1140	P912-E0455	f75r	BIOLOGICAL	P1009-S075	f75r.3	qokain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1141	P912-E0456	f75r	BIOLOGICAL	P1009-S075	f75r.3	chal	CH+AL	CH+AL	NEHMEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1142	P912-E0457	f75r	BIOLOGICAL	P1009-S075	f75r.3	orchey	OR+Y	OR+Y	EINHEIT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1143	P912-E0458	f75r	BIOLOGICAL	P1009-S075	f75r.3	qey	E+Y	E+Y	GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1144	P912-E0459	f75r	BIOLOGICAL	P1009-S075	f75r.3	kain	K+AIN	K+AIN	GEBEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1145	P912-E0460	f75r	BIOLOGICAL	P1009-S075	f75r.3	sheeky	SH+EE+K+Y	SH+EE+K+Y	HALTEN · GRAD II · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1146	P912-E0461	f75r	BIOLOGICAL	P1009-S075	f75r.3	ltain	L+T+AIN	L+T+AIN	VERBINDUNG · EINSTELLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1147	P912-E0462	f75r	BIOLOGICAL	P1009-S075	f75r.3	olkar	OL+K+AR	OL+K+AR	FORTSETZEN · GEBEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1148	P912-E0463	f75r	BIOLOGICAL	P1009-S075	f75r.3	or	OR	OR	EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1149	P912-E0464	f75r	BIOLOGICAL	P1009-S075	f75r.4	dackhy	DA+CH+K+Y	DA+CH+K+Y	ZWEITE STUFE · NEHMEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1150	P912-E0465	f75r	BIOLOGICAL	P1009-S075	f75r.4	lkamo	L+K+AM_ADDR+O	L+K+AM_ADDR+O	VERBINDUNG · GEBEN · HIER · AUSFÜHRUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1151	P912-E0466	f75r	BIOLOGICAL	P1009-S075	f75r.4	ykeey	Y+K+EE+Y	Y+K+EE+Y	AKTIVER POSTEN · GEBEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1152	P912-E0467	f75r	BIOLOGICAL	P1009-S075	f75r.4	lshey	L+SH+E+Y	L+SH+E+Y	VERBINDUNG · HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1153	P912-E0468	f75r	BIOLOGICAL	P1009-S075	f75r.4	kal	K+AL	K+AL	GEBEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1154	P912-E0469	f75r	BIOLOGICAL	P1009-S075	f75r.4	dy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1155	P912-E0470	f75r	BIOLOGICAL	P1009-S075	f75r.4	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1156	P912-E0471	f75r	BIOLOGICAL	P1009-S075	f75r.4	ok	OK	OK	SETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1157	P912-E0472	f75r	BIOLOGICAL	P1009-S075	f75r.4	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1158	P912-E0473	f75r	BIOLOGICAL	P1009-S075	f75r.4	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1159	P912-E0474	f75r	BIOLOGICAL	P1009-S076	f75r.5	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1160	P912-E0475	f75r	BIOLOGICAL	P1009-S076	f75r.5	kar	K+AR	K+AR	GEBEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1161	P912-E0476	f75r	BIOLOGICAL	P1009-S076	f75r.5	chey	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1162	P912-E0477	f75r	BIOLOGICAL	P1009-S076	f75r.5	ckhey	CH+K+E+Y	CH+K+E+Y	NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1163	P912-E0478	f75r	BIOLOGICAL	P1009-S076	f75r.5	r	R	R	MARKIEREN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1164	P912-E0479	f75r	BIOLOGICAL	P1009-S076	f75r.5	ain	AIN	AIN	ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1165	P912-E0480	f75r	BIOLOGICAL	P1009-S076	f75r.5	ol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1166	P912-E0481	f75r	BIOLOGICAL	P1009-S076	f75r.5	olsheedy	OL+SH+EE+DY	OL+SH+EE+DY	FORTSETZEN · HALTEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1167	P912-E0482	f75r	BIOLOGICAL	P1009-S077	f75r.5	qokeey	OK+EE+Y	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1168	P912-E0483	f75r	BIOLOGICAL	P1009-S077	f75r.5	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1169	P912-E0484	f75r	BIOLOGICAL	P1009-S077	f75r.6	pcheykeeor	P+Y+K+EE+OR	P+Y+K+EE+OR	EINSETZEN · AKTIVER POSTEN · GEBEN · GRAD II · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1170	P912-E0485	f75r	BIOLOGICAL	P1009-S077	f75r.6	olky	OL+K+Y	OL+K+Y	FORTSETZEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1171	P912-E0486	f75r	BIOLOGICAL	P1009-S077	f75r.6	dar	D_ADDR+AR	D_ADDR+AR	HIER · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1172	P912-E0487	f75r	BIOLOGICAL	P1009-S077	f75r.6	okey	OK+E+Y	OK+E+Y	SETZEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1173	P912-E0488	f75r	BIOLOGICAL	P1009-S077	f75r.6	qokain	OK+AIN	OK+AIN	SETZEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1174	P912-E0489	f75r	BIOLOGICAL	P1009-S077	f75r.6	chcthy	CH+CH+T+Y	CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1175	P912-E0490	f75r	BIOLOGICAL	P1009-S077	f75r.6	qokeedy	OK+EE+DY	OK+EE+DY	SETZEN · GRAD II · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1176	P912-E0491	f75r	BIOLOGICAL	P1009-S078	f75r.6	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1177	P912-E0492	f75r	BIOLOGICAL	P1009-S078	f75r.7	pchedy	P+CHD+DY	P+CHD+DY	EINSETZEN · UMSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1178	P912-E0493	f75r	BIOLOGICAL	P1009-S079	f75r.7	qokshdy	OK+SH+DY	OK+SH+DY	SETZEN · HALTEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1179	P912-E0494	f75r	BIOLOGICAL	P1009-S080	f75r.7	ytain	Y+T+AIN	Y+T+AIN	AKTIVER POSTEN · EINSTELLEN · ANTEIL	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1180	P912-E0495	f75r	BIOLOGICAL	P1009-S080	f75r.7	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1181	P912-E0496	f75r	BIOLOGICAL	P1009-S080	f75r.7	qokar	OK+AR	OK+AR	SETZEN · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1182	P912-E0497	f75r	BIOLOGICAL	P1009-S080	f75r.7	chy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1183	P912-E0498	f75r	BIOLOGICAL	P1009-S080	f75r.7	lol	L+OL	L+OL	VERBINDUNG · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1184	P912-E0499	f75r	BIOLOGICAL	P1009-S080	f75r.7	chedy	CHD+Y	CHD+Y	UMSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1185	P912-E0500	f75r	BIOLOGICAL	P1009-S080	f75r.7	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1186	P912-E0501	f75r	BIOLOGICAL	P1009-S080	f75r.8	sor	S+OR	S+OR	WÄHLEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1187	P912-E0502	f75r	BIOLOGICAL	P1009-S080	f75r.8	chey	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E1188	P912-E0503	f75r	BIOLOGICAL	P1009-S080	f75r.8	qokardy	OK+AR+DY	OK+AR+DY	SETZEN · AUSGANG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
