comparison_id	surface	side	axis	target_contacts	target_contact_folios	target_raw_rate	target_pair_stable_contacts	target_pair_stable_folios	target_pair_stable_rate	raw_rank_of_13	pair_stable_rank_of_13	raw_controls_equal_or_exceed	pair_stable_controls_equal_or_exceed	control_raw_median	control_raw_max	control_pair_stable_median	control_pair_stable_max	raw_above_all_controls	pair_stable_above_all_controls	dominates_all_controls_both_views	control_rates	control_pair_stable_rates	decision	semantic_credit	confirmed_lexeme	component_export_credit
G805-K253	sail	R1	HOT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K254	sail	R1	COLD	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K255	sail	R1	DRY	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K256	sail	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0.5	0	0.5	0	0	0	airal:0|chcthal:0|chlal:0|oal:0.5|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0.5|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K257	sail	R1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K258	sail	R1	VALUE	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K259	sail	R1	PART	0	0	0	0	0	0	13	13	12	12	0	0.5	0	0.5	0	0	0	airal:0|chcthal:0|chlal:0|oal:0.5|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0.5|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K260	sail	R1	MATERIAL	0	0	0	0	0	0	13	13	12	12	0	0.5	0	0.5	0	0	0	airal:0|chcthal:0|chlal:0|oal:0.5|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0.5|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K261	sail	R1	PREPARATION	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K262	sail	R1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K263	sail	R1	CLOSE	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K264	sail	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
