event_id	instruction_id	clause_id	physical_page	surface	component_recipe	workshop_phrase_de
P912-E1462	P917-I1010	P915-C260	f83r	qeeedy	CARRIER_Q+EEE+D_ADDR+Y	q-Träger; vollständig; Teilstelle; dies
P912-E1463	P917-I1010	P915-C260	f83r	qoky	OK+Y	ansetzen; dies
P912-E1464	P917-I1011	P915-C260	f83r	o	O	Arbeitsgang
P912-E1465	P917-I1012	P915-C260	f83r	qol	OL	fortsetzen
P912-E1466	P917-I1012	P915-C260	f83r	rsheedy	R+SH+EE+D_ADDR+Y	Zustand; halten; länger; Teilstelle; dies
P912-E1467	P917-I1013	P915-C260	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1468	P917-I1014	P915-C261	f83r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1469	P917-I1015	P915-C262	f83r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1470	P917-I1016	P915-C263	f83r	pchedal	P+CHD+AL	einsetzen; umsetzen; Zielstelle
P912-E1471	P917-I1017	P915-C263	f83r	otedy	OT+E+DY	danach kurz; fertig
P912-E1472	P917-I1018	P915-C264	f83r	shecthedchy	SH+E+CTH+CHD+Y	halten; kurz; Bereitschaft; dies umsetzen
P912-E1473	P917-I1019	P915-C264	f83r	qoky	OK+Y	ansetzen; dies
P912-E1474	P917-I1020	P915-C264	f83r	chedy	CHD+Y	dies umsetzen
P912-E1475	P917-I1021	P915-C264	f83r	chary	AR+Y	Entnahmestelle; dies
P912-E1476	P917-I1021	P915-C264	f83r	pchor	P+CH+OR	einsetzen; vom Ansatz entnehmen
P912-E1477	P917-I1022	P915-C264	f83r	checphedy	CH+E+CPH+E+DY	entnehmen; kurz; Gegen-/Empfangsgang; kurz; Schluss
P912-E1478	P917-I1023	P915-C265	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1479	P917-I1024	P915-C266	f83r	lsheedy	LSH+EE+D_ADDR+Y	spülen; länger; Teilstelle; dies
P912-E1480	P917-I1025	P915-C266	f83r	qokchdy	OK+CHD+DY	ansetzen und umsetzen; fertig
P912-E1481	P917-I1026	P915-C267	f83r	r	R	Zustand
P912-E1482	P917-I1027	P915-C267	f83r	shedkedy	SHED+K+E+D_ADDR+Y	absetzen; zuordnen; kurz; Teilstelle; dies
P912-E1483	P917-I1028	P915-C267	f83r	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	q-Träger; Arbeitsgang; einsetzen; halten; Teilstelle; dies
P912-E1484	P917-I1029	P915-C267	f83r	qopy	CARRIER_Q+O+P+Y	q-Träger; dies in den Arbeitsgang einsetzen
P912-E1485	P917-I1030	P915-C267	f83r	olkeey	SOLK+EE+Y	dies länger an der Sammelstelle halten
P912-E1486	P917-I1031	P915-C267	f83r	rchs	R+CH+S	Zustand; entnehmen; prüfen
P912-E1487	P917-I1032	P915-C267	f83r	cheeb	CH+EE+LOCAL_CHAR_B	entnehmen; länger; b-Zeichen
P912-E1488	P917-I1033	P915-C267	f83r	ols	OL+S	fortsetzen; prüfen
P912-E1489	P917-I1034	P915-C267	f83r	aiin	AIIN	Sollmaß
P912-E1490	P917-I1034	P915-C267	f83r	skal	S+K+AL	prüfen; der Zielstelle zuordnen
P912-E1491	P917-I1035	P915-C267	f83r	dain	AIN	Portion
P912-E1492	P917-I1035	P915-C267	f83r	cthal	CTH+AL	Bereitschaft; Zielstelle
P912-E1493	P917-I1036	P915-C267	f83r	s	S	prüfen
P912-E1494	P917-I1037	P915-C267	f83r	aiin	AIIN	Sollmaß
P912-E1495	P917-I1037	P915-C267	f83r	chky	CHK+Y	behandeln; dies
P912-E1496	P917-I1038	P915-C267	f83r	lal	L+AL	leiten; Zielstelle
P912-E1497	P917-I1038	P915-C267	f83r	sam	S+AM_ADDR	prüfen; Innenstelle
P912-E1498	P917-I1039	P915-C267	f83r	sor	S+OR	prüfen; Ansatz
P912-E1499	P917-I1040	P915-C267	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1500	P917-I1041	P915-C268	f83r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1501	P917-I1042	P915-C268	f83r	chkain	CHK+AIN	behandeln; Portion
P912-E1502	P917-I1043	P915-C268	f83r	shcthey	SH+CTH+E+Y	halten; Bereitschaft; kurz; dies
P912-E1503	P917-I1044	P915-C268	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1504	P917-I1045	P915-C269	f83r	okair	OK+AIR	ansetzen; Lauf
P912-E1505	P917-I1046	P915-C269	f83r	sheedy	SH+EE+DY	länger halten; fertig
P912-E1506	P917-I1047	P915-C270	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1507	P917-I1048	P915-C271	f83r	lo	L+O	leiten; Arbeitsgang
P912-E1508	P917-I1049	P915-C271	f83r	qockhol	CARRIER_Q+O+CKH+OL	q-Träger; Arbeitsgang; Durchlass; fortsetzen
P912-E1509	P917-I1050	P915-C271	f83r	sheckhy	SH+E+CKH+Y	halten; kurz; dies durch den Durchlass
P912-E1510	P917-I1051	P915-C271	f83r	otal	OT+AL	danach; Zielstelle
P912-E1511	P917-I1051	P915-C271	f83r	qokeal	OK+E+AL	ansetzen; kurz; Zielstelle
P912-E1512	P917-I1052	P915-C271	f83r	sheckhdy	SH+E+CKH+D_ADDR+Y	halten; kurz; Durchlass; Teilstelle; dies
P912-E1513	P917-I1053	P915-C271	f83r	al	AL	Zielstelle
P912-E1514	P917-I1053	P915-C271	f83r	okedy	OK+E+DY	kurz ansetzen; fertig
P912-E1515	P917-I1054	P915-C272	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1516	P917-I1055	P915-C273	f83r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1517	P917-I1056	P915-C273	f83r	salcheol	S+AL+CHEO+L	prüfen; Zielstelle; den Auszug weiterleiten
P912-E1518	P917-I1057	P915-C273	f83r	tar	T+AR	bearbeiten; Entnahmestelle
P912-E1519	P917-I1058	P915-C273	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1520	P917-I1059	P915-C274	f83r	s	S	prüfen
P912-E1521	P917-I1060	P915-C274	f83r	altedy	AL+T+E+D_ADDR+Y	Zielstelle; bearbeiten; kurz; Teilstelle; dies
P912-E1522	P917-I1061	P915-C274	f83r	sair	S+AIR	prüfen; Lauf
P912-E1523	P917-I1062	P915-C274	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1524	P917-I1063	P915-C275	f83r	qedy	CARRIER_Q+E+DY	q-Träger; kurz; Schluss
P912-E1525	P917-I1064	P915-C276	f83r	lchcphedy	L+CH+CPH+E+DY	leiten; entnehmen; Gegen-/Empfangsgang; kurz; Schluss
P912-E1526	P917-I1065	P915-C277	f83r	ldar	L+DA+R	leiten; zweite Stufe; Zustand
P912-E1527	P917-I1066	P915-C277	f83r	qokchedy	OK+CHD+Y	ansetzen; dies umsetzen
P912-E1528	P917-I1067	P915-C277	f83r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1529	P917-I1068	P915-C278	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1530	P917-I1069	P915-C279	f83r	qokshedy	OK+SH+E+DY	ansetzen; kurz halten; fertig
P912-E1531	P917-I1070	P915-C280	f83r	dal	AL	Zielstelle
P912-E1532	P917-I1070	P915-C280	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1533	P917-I1071	P915-C281	f83r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1534	P917-I1072	P915-C281	f83r	shcthy	SH+CTH+Y	halten; die Bereitschaft dieses Postens prüfen
P912-E1535	P917-I1073	P915-C281	f83r	dal	AL	Zielstelle
P912-E1536	P917-I1073	P915-C281	f83r	sy	Y	dies
P912-E1537	P917-I1073	P915-C281	f83r	saiin	S+AIIN	das Sollmaß prüfen
P912-E1538	P917-I1074	P915-C281	f83r	shedal	SHED+AL	absetzen; Zielstelle
P912-E1539	P917-I1075	P915-C281	f83r	shecthy	SH+E+CTH+Y	halten; kurz; die Bereitschaft dieses Postens prüfen
P912-E1540	P917-I1076	P915-C281	f83r	chey	Y	dies
P912-E1541	P917-I1076	P915-C281	f83r	tal	T+AL	bearbeiten; Zielstelle
P912-E1542	P917-I1077	P915-C281	f83r	shcthy	SH+CTH+Y	halten; die Bereitschaft dieses Postens prüfen
P912-E1543	P917-I1078	P915-C281	f83r	dalchdy	AL+CHD+DY	Zielstelle; umsetzen; Schluss
P912-E1544	P917-I1079	P915-C282	f83r	qotchedy	OT+CHD+DY	danach; umsetzen; Schluss
P912-E1545	P917-I1080	P915-C283	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1546	P917-I1081	P915-C284	f83r	tchedy	T+CHD+Y	bearbeiten; dies umsetzen
P912-E1547	P917-I1082	P915-C284	f83r	qokchdy	OK+CHD+DY	ansetzen und umsetzen; fertig
P912-E1548	P917-I1083	P915-C285	f83r	cheedar	EE+AR	länger; Entnahmestelle
P912-E1549	P917-I1083	P915-C285	f83r	chldaiin	L+AIIN	leiten; Sollmaß
P912-E1550	P917-I1083	P915-C285	f83r	chedy	CHD+Y	dies umsetzen
P912-E1551	P917-I1084	P915-C285	f83r	qokain	OK+AIN	eine Portion ansetzen
P912-E1552	P917-I1085	P915-C285	f83r	checthy	CTH+Y	die Bereitschaft dieses Postens prüfen
P912-E1553	P917-I1086	P915-C285	f83r	chealror	AL+R+OR	Zielstelle; Zustand; Ansatz
P912-E1554	P917-I1087	P915-C285	f83r	dcheokedy	D_ADDR+CHEO+K+E+D_ADDR+Y	Teilstelle; Auszug; zuordnen; kurz; Teilstelle; dies
P912-E1555	P917-I1088	P915-C285	f83r	lkeed	L+K+EE+D_ADDR	leiten; zuordnen; länger; Teilstelle
P912-E1556	P917-I1089	P915-C285	f83r	shckhey	SH+CKH+E+Y	halten; Durchlass; kurz; dies
P912-E1557	P917-I1090	P915-C285	f83r	ytaiin	Y+T+AIIN	dies; bearbeiten; Sollmaß
P912-E1558	P917-I1091	P915-C285	f83r	shechy	SH+E+CH+Y	halten; kurz; entnehmen; dies
P912-E1559	P917-I1092	P915-C285	f83r	schety	S+CH+E+T+Y	prüfen; entnehmen; kurz; bearbeiten; dies
P912-E1560	P917-I1093	P915-C285	f83r	pdalshdy	P+DA+LSH+D_ADDR+Y	einsetzen; zweite Stufe; spülen; Teilstelle; dies
P912-E1561	P917-I1094	P915-C285	f83r	shocphedy	SH+O+CPH+E+DY	halten; Arbeitsgang; Gegen-/Empfangsgang; kurz; Schluss
P912-E1562	P917-I1095	P915-C286	f83r	otor	OT+OR	danach mit dem Ansatz
P912-E1563	P917-I1095	P915-C286	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1564	P917-I1096	P915-C287	f83r	opshedy	O+P+SHED+Y	Arbeitsgang; einsetzen; absetzen; dies
P912-E1565	P917-I1097	P915-C287	f83r	otshdy	OT+SH+D_ADDR+Y	danach; halten; Teilstelle; dies
P912-E1566	P917-I1098	P915-C287	f83r	qokedol	OK+E+D_ADDR+OL	ansetzen; kurz; in diesem Teil fortsetzen
P912-E1567	P917-I1099	P915-C287	f83r	shdy	SH+D_ADDR+Y	halten; Teilstelle; dies
P912-E1568	P917-I1100	P915-C287	f83r	soldy	S+OL+D_ADDR+Y	prüfen; fortsetzen; Teilstelle; dies
P912-E1569	P917-I1101	P915-C287	f83r	sar	S+AR	die Entnahmestelle prüfen
P912-E1570	P917-I1102	P915-C287	f83r	shedaiin	SHED+AIIN	absetzen; Sollmaß
P912-E1571	P917-I1103	P915-C287	f83r	ockhey	O+CKH+E+Y	Arbeitsgang; Durchlass; kurz; dies
P912-E1572	P917-I1104	P915-C287	f83r	sain	S+AIN	die Portion prüfen
P912-E1573	P917-I1105	P915-C287	f83r	ched	CHD	umsetzen
P912-E1574	P917-I1106	P915-C287	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1575	P917-I1107	P915-C288	f83r	qetal	CARRIER_Q+E+T+AL	q-Träger; kurz; bearbeiten; Zielstelle
P912-E1576	P917-I1108	P915-C288	f83r	dal	AL	Zielstelle
P912-E1577	P917-I1108	P915-C288	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1578	P917-I1109	P915-C289	f83r	shey	SH+E+Y	dies kurz halten
P912-E1579	P917-I1110	P915-C289	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1580	P917-I1111	P915-C290	f83r	solkeedy	SOLK+EE+D_ADDR+Y	Sammelstelle; länger; Teilstelle; dies
P912-E1581	P917-I1112	P915-C290	f83r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1582	P917-I1113	P915-C291	f83r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1583	P917-I1114	P915-C291	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1584	P917-I1115	P915-C292	f83r	sol	OL	fortsetzen
P912-E1585	P917-I1115	P915-C292	f83r	cheeety	EEE+T+Y	vollständig; bearbeiten; dies
P912-E1586	P917-I1116	P915-C292	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1587	P917-I1117	P915-C293	f83r	qoky	OK+Y	ansetzen; dies
P912-E1588	P917-I1118	P915-C293	f83r	saiin	S+AIIN	das Sollmaß prüfen
P912-E1589	P917-I1119	P915-C293	f83r	solkeedy	SOLK+EE+D_ADDR+Y	Sammelstelle; länger; Teilstelle; dies
P912-E1590	P917-I1120	P915-C293	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1591	P917-I1121	P915-C294	f83r	otedy	OT+E+DY	danach kurz; fertig
P912-E1592	P917-I1122	P915-C295	f83r	sol	OL	fortsetzen
P912-E1593	P917-I1122	P915-C295	f83r	chedy	CHD+Y	dies umsetzen
P912-E1594	P917-I1123	P915-C295	f83r	lkedy	L+K+E+DY	leiten; zuordnen; kurz; Schluss
P912-E1595	P917-I1124	P915-C296	f83r	qokchedy	OK+CHD+Y	ansetzen; dies umsetzen
P912-E1596	P917-I1125	P915-C296	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1597	P917-I1126	P915-C297	f83r	chckhdy	CH+CKH+D_ADDR+Y	entnehmen; Durchlass; Teilstelle; dies
P912-E1598	P917-I1127	P915-C297	f83r	sar	S+AR	die Entnahmestelle prüfen
P912-E1599	P917-I1128	P915-C297	f83r	schedair	CHD+AIR	umsetzen; Lauf
P912-E1600	P917-I1129	P915-C297	f83r	otchedy	OT+CHD+DY	danach; umsetzen; Schluss
P912-E1601	P917-I1130	P915-C298	f83r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1602	P917-I1131	P915-C299	f83r	chedain	CHD+AIN	umsetzen; Portion
P912-E1603	P917-I1132	P915-C299	f83r	chedy	CHD+Y	dies umsetzen
P912-E1604	P917-I1133	P915-C299	f83r	qotedaiin	OT+E+AIIN	danach; kurz; Sollmaß
P912-E1605	P917-I1133	P915-C299	f83r	otaiin	OT+AIIN	danach; Sollmaß
P912-E1606	P917-I1133	P915-C299	f83r	otedy	OT+E+DY	danach kurz; fertig
P912-E1607	P917-I1134	P915-C300	f83r	ldy	L+DY	leiten; Schluss
P912-E1608	P917-I1135	P915-C301	f83r	tchedy	T+CHD+Y	bearbeiten; dies umsetzen
P912-E1609	P917-I1136	P915-C301	f83r	qotedy	OT+E+DY	danach kurz; fertig
P912-E1610	P917-I1137	P915-C302	f83r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1611	P917-I1138	P915-C302	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1612	P917-I1139	P915-C303	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1613	P917-I1140	P915-C304	f83r	shecthedy	SH+E+CTH+E+D_ADDR+Y	halten; kurz; Bereitschaft; kurz; Teilstelle; dies
P912-E1614	P917-I1141	P915-C304	f83r	shecthy	SH+E+CTH+Y	halten; kurz; die Bereitschaft dieses Postens prüfen
P912-E1615	P917-I1142	P915-C304	f83r	otor	OT+OR	danach mit dem Ansatz
P912-E1616	P917-I1142	P915-C304	f83r	chedy	CHD+Y	dies umsetzen
P912-E1617	P917-I1143	P915-C304	f83r	soiiin	S+O+LOCAL_CHAR_I+IIN	prüfen; Arbeitsgang; i-Zeichen; Stufe
P912-E1618	P917-I1144	P915-C304	f83r	checthy	CTH+Y	die Bereitschaft dieses Postens prüfen
P912-E1619	P917-I1145	P915-C304	f83r	chety	T+Y	bearbeiten; dies
P912-E1620	P917-I1146	P915-C304	f83r	otaiin	OT+AIIN	danach; Sollmaß
P912-E1621	P917-I1146	P915-C304	f83r	olsaly	OL+AL+Y	fortsetzen; Zielstelle; dies
P912-E1622	P917-I1146	P915-C304	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1623	P917-I1147	P915-C305	f83r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1624	P917-I1148	P915-C306	f83r	qolchey	OL+Y	mit diesem fortsetzen
P912-E1625	P917-I1148	P915-C306	f83r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1626	P917-I1149	P915-C306	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1627	P917-I1150	P915-C307	f83r	chedy	CHD+Y	dies umsetzen
P912-E1628	P917-I1151	P915-C307	f83r	otal	OT+AL	danach; Zielstelle
P912-E1629	P917-I1151	P915-C307	f83r	otchey	OT+Y	danach diesen Posten
P912-E1630	P917-I1151	P915-C307	f83r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1631	P917-I1152	P915-C307	f83r	qoky	OK+Y	ansetzen; dies
P912-E1632	P917-I1153	P915-C307	f83r	tol	T+OL	bearbeiten; fortsetzen
P912-E1633	P917-I1154	P915-C307	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1634	P917-I1155	P915-C308	f83r	qokylddy	OK+Y+LD+DY	ansetzen; dies; befestigen; Schluss
P912-E1635	P917-I1156	P915-C309	f83r	dain	AIN	Portion
P912-E1636	P917-I1156	P915-C309	f83r	chedy	CHD+Y	dies umsetzen
P912-E1637	P917-I1157	P915-C309	f83r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1638	P917-I1158	P915-C310	f83r	shckhedy	SH+CKH+E+DY	halten; Durchlass; kurz; Schluss
P912-E1639	P917-I1159	P915-C311	f83r	shckhedy	SH+CKH+E+DY	halten; Durchlass; kurz; Schluss
P912-E1640	P917-I1160	P915-C312	f83r	saiin	S+AIIN	das Sollmaß prüfen
P912-E1641	P917-I1161	P915-C312	f83r	cheeky	CHK+EE+Y	dies länger behandeln
P912-E1642	P917-I1162	P915-C312	f83r	sheey	SH+EE+Y	dies länger halten
P912-E1643	P917-I1163	P915-C312	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1644	P917-I1164	P915-C313	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1645	P917-I1165	P915-C314	f83r	oldy	OL+DY	fortsetzen; fertig
P912-E1646	P917-I1166	P915-C315	f83r	salchedy	S+AL+CHD+Y	prüfen; Zielstelle; dies umsetzen
P912-E1647	P917-I1167	P915-C315	f83r	cheey	SH+EE+Y	dies länger halten
P912-E1648	P917-I1168	P915-C315	f83r	qody	CARRIER_Q+O+DY	q-Träger; Arbeitsgang; Schluss
P912-E1649	P917-I1169	P915-C316	f83r	kesd	K+E+S_ADDR+D_ADDR	zuordnen; kurz; s-Stelle; Teilstelle
P912-E1650	P917-I1170	P915-C316	f83r	oldy	OL+DY	fortsetzen; fertig
P912-E1651	P917-I1171	P915-C317	f83r	s	S	prüfen
P912-E1652	P917-I1172	P915-C317	f83r	okeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1653	P917-I1173	P915-C318	f83r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1654	P917-I1174	P915-C319	f83r	qoky	OK+Y	ansetzen; dies
P912-E1655	P917-I1175	P915-C319	f83r	saii	S+AIIN	das Sollmaß prüfen
P912-E1656	P917-I1176	P915-C319	f83r	techedy	T+E+CHD+Y	bearbeiten; kurz; dies umsetzen
P912-E1657	P917-I1177	P915-C319	f83r	qotchedy	OT+CHD+DY	danach; umsetzen; Schluss
P912-E1658	P917-I1178	P915-C320	f83r	okeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1659	P917-I1179	P915-C321	f83r	ldy	L+DY	leiten; Schluss
P912-E1660	P917-I1180	P915-C322	f83r	cheol	CHEO+L	den Auszug weiterleiten
P912-E1661	P917-I1180	P915-C322	f83r	qokchedy	OK+CHD+Y	ansetzen; dies umsetzen
P912-E1662	P917-I1181	P915-C322	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1663	P917-I1182	P915-C323	f83r	qokey	OK+E+Y	dies kurz ansetzen
P912-E1664	P917-I1183	P915-C323	f83r	sy	Y	dies
P912-E1665	P917-I1183	P915-C323	f83r	s	S	prüfen
P912-E1666	P917-I1184	P915-C323	f83r	aiin	AIIN	Sollmaß
P912-E1667	P917-I1184	P915-C323	f83r	sheekchy	SH+EE+K+CH+Y	halten; länger; zuordnen; entnehmen; dies
P912-E1668	P917-I1185	P915-C323	f83r	qokey	OK+E+Y	dies kurz ansetzen
P912-E1669	P917-I1186	P915-C323	f83r	sain	S+AIN	die Portion prüfen
P912-E1670	P917-I1187	P915-C323	f83r	shky	SH+K+Y	halten; zuordnen; dies
P912-E1671	P917-I1188	P915-C323	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1672	P917-I1189	P915-C324	f83r	dolshed	D_ADDR+OL+SHED	in diesem Teil fortsetzen; absetzen
P912-E1673	P917-I1190	P915-C324	f83r	qokchy	OK+Y	ansetzen; dies
P912-E1674	P917-I1191	P915-C324	f83r	saiin	S+AIIN	das Sollmaß prüfen
P912-E1675	P917-I1192	P915-C324	f83r	cheky	CHK+E+Y	dies kurz behandeln
P912-E1676	P917-I1193	P915-C324	f83r	okeeol	OK+EE+OL	ansetzen; länger; fortsetzen
P912-E1677	P917-I1194	P915-C324	f83r	okain	OK+AIN	eine Portion ansetzen
P912-E1678	P917-I1195	P915-C324	f83r	chdy	CHD+Y	dies umsetzen
P912-E1679	P917-I1196	P915-C324	f83r	sor	S+OR	prüfen; Ansatz
P912-E1680	P917-I1197	P915-C324	f83r	aiin	AIIN	Sollmaß
P912-E1681	P917-I1197	P915-C324	f83r	shy	Y	dies
P912-E1682	P917-I1197	P915-C324	f83r	shey	SH+E+Y	dies kurz halten
P912-E1683	P917-I1198	P915-C324	f83r	lshedy	LSH+E+DY	kurz spülen; fertig
P912-E1684	P917-I1199	P915-C325	f83r	qoky	OK+Y	ansetzen; dies
P912-E1685	P917-I1200	P915-C325	f83r	sol	OL	fortsetzen
P912-E1686	P917-I1200	P915-C325	f83r	lkedy	L+K+E+DY	leiten; zuordnen; kurz; Schluss
P912-E1687	P917-I1201	P915-C326	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1688	P917-I1202	P915-C327	f83r	qokol	OK+OL	den Gang beginnen und fortsetzen
P912-E1689	P917-I1203	P915-C327	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1690	P917-I1204	P915-C328	f83r	or	OR	Ansatz
P912-E1691	P917-I1204	P915-C328	f83r	chey	Y	dies
P912-E1692	P917-I1204	P915-C328	f83r	qockhey	O+CKH+E+Y	Arbeitsgang; Durchlass; kurz; dies
P912-E1693	P917-I1205	P915-C328	f83r	dairydy	AIR+Y+DY	Lauf; dies; Schluss
P912-E1694	P917-I1206	P915-C329	f83r	qokain	OK+AIN	eine Portion ansetzen
P912-E1695	P917-I1207	P915-C329	f83r	shey	SH+E+Y	dies kurz halten
P912-E1696	P917-I1208	P915-C329	f83r	kain	K+AIN	eine Portion zuordnen
P912-E1697	P917-I1209	P915-C329	f83r	chckhal	CH+CKH+AL	entnehmen; Durchlass; Zielstelle
P912-E1698	P917-I1210	P915-C329	f83r	solchedy	S+OL+CHD+Y	prüfen; fortsetzen; dies umsetzen
P912-E1699	P917-I1211	P915-C329	f83r	olchedy	OL+CHD+DY	weiter umsetzen; fertig
P912-E1700	P917-I1212	P915-C330	f83r	chedaiin	CHD+AIIN	umsetzen; Sollmaß
P912-E1701	P917-I1213	P915-C330	f83r	solkey	SOLK+E+Y	Sammelstelle; kurz; dies
P912-E1702	P917-I1214	P915-C330	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1703	P917-I1215	P915-C331	f83r	qolkain	SOLK+AIN	Sammelstelle; Portion
P912-E1704	P917-I1216	P915-C331	f83r	dal	AL	Zielstelle
P912-E1705	P917-I1216	P915-C331	f83r	sol	OL	fortsetzen
P912-E1706	P917-I1216	P915-C331	f83r	ol	OL	fortsetzen
P912-E1707	P917-I1216	P915-C331	f83r	chcthdy	CH+CTH+D_ADDR+Y	entnehmen; Bereitschaft; Teilstelle; dies
P912-E1708	P917-I1217	P915-C331	f83r	l	L	leiten
P912-E1709	P917-I1217	P915-C331	f83r	chedy	CHD+Y	dies umsetzen
P912-E1710	P917-I1218	P915-C331	f83r	lchdy	L+CHD+Y	leiten; dies umsetzen
P912-E1711	P917-I1219	P915-C331	f83r	daiin	AIIN	Sollmaß
P912-E1712	P917-I1219	P915-C331	f83r	sheol	SH+E+OL	halten; kurz; fortsetzen
P912-E1713	P917-I1220	P915-C331	f83r	chedy	CHD+Y	dies umsetzen
P912-E1714	P917-I1221	P915-C331	f83r	qotal	OT+AL	danach; Zielstelle
P912-E1715	P917-I1221	P915-C331	f83r	sar	S+AR	die Entnahmestelle prüfen
P912-E1716	P917-I1222	P915-C331	f83r	skar	K+AR	zuordnen; Entnahmestelle
P912-E1717	P917-I1223	P915-C331	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1720	P917-I1224	P915-C332	f83r	otchdy	OT+CHD+DY	danach; umsetzen; Schluss
P912-E1721	P917-I1225	P915-C333	f83r	qokchdy	OK+CHD+DY	ansetzen und umsetzen; fertig
P912-E1722	P917-I1226	P915-C334	f83r	shedal	SHED+AL	absetzen; Zielstelle
P912-E1723	P917-I1227	P915-C334	f83r	dal	AL	Zielstelle
P912-E1724	P917-I1227	P915-C334	f83r	cheol	CHEO+L	den Auszug weiterleiten
P912-E1725	P917-I1227	P915-C334	f83r	lol	L+OL	leiten; fortsetzen
P912-E1726	P917-I1227	P915-C334	f83r	chdal	CHD+AL	umsetzen; Zielstelle
P912-E1727	P917-I1228	P915-C334	f83r	aiin	AIIN	Sollmaß
P912-E1728	P917-I1228	P915-C334	f83r	sol	OL	fortsetzen
P912-E1729	P917-I1228	P915-C334	f83r	daiiin	DA+IIN	zweite Stufe; Stufe
P912-E1730	P917-I1228	P915-C334	f83r	chedy	CHD+Y	dies umsetzen
P912-E1733	P917-I1229	P915-C335	f83r	solkeey	SOLK+EE+Y	dies länger an der Sammelstelle halten
P912-E1734	P917-I1230	P915-C335	f83r	qekey	E+K+E+Y	kurz; zuordnen; kurz; dies
P912-E1735	P917-I1231	P915-C335	f83r	raly	R+AL+Y	Zustand; Zielstelle; dies
P912-E1736	P917-I1232	P915-C335	f83r	ol	OL	fortsetzen
P912-E1737	P917-I1232	P915-C335	f83r	solchkal	S+OL+CHK+AL	prüfen; fortsetzen; behandeln; Zielstelle
P912-E1738	P917-I1233	P915-C335	f83r	cheol	CHEO+L	den Auszug weiterleiten
P912-E1739	P917-I1233	P915-C335	f83r	qotar	OT+AR	danach; Entnahmestelle
P912-E1740	P917-I1233	P915-C335	f83r	ol	OL	fortsetzen
P912-E1741	P917-I1233	P915-C335	f83r	daiin	AIIN	Sollmaß
P912-E1742	P917-I1233	P915-C335	f83r	ol	OL	fortsetzen
P912-E1743	P917-I1233	P915-C335	f83r	dain	AIN	Portion
