dictionary_entry_id	surface	register	usage_class	component_recipe	meaning_mode	portable_value_de	register_default_de	local_code	events	physical_pages	default_reading_de
P910-D0419	salshey	BIOLOGICAL	PROSE	S+A_ADDR+LSH+E+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · LOKALE ADRESSE · WASCH- ODER SPUELGANG · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Probe · lokale Station · Becken spuelen · kurz halten · aktueller Stationsposten		1	f82r	pruefe die Station; an der lokalen Adresse; spuele die Station; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D0420	sam	BIOLOGICAL	PROSE	WHOLE[sam]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Stationsschritt B-W021 aus	B-W021	1	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W021 aus
P910-D0421	sar	BIOLOGICAL	PROSE	S+AR	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · AUSGANGS- ODER ENTNAHMESTELLE	Probe · Ausgangsstation		7	f75r|f81v|f82r|f83r	pruefe die Station; von der Ausgangsstation
P910-D0422	sarol	BIOLOGICAL	PROSE	S+AR+OL	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · AUSGANGS- ODER ENTNAHMESTELLE · FORTSETZEN	Probe · Ausgangsstation · Lauf fortsetzen		1	f75r	pruefe die Station; von der Ausgangsstation; fahre fort
P910-D0423	schedair	BIOLOGICAL	PROSE	CHD+AIR	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · LAUF ODER BAHN	Stationsposten wechseln · Wasser- oder Rohrlauf		1	f83r	setze den Stationsposten um; ueber den Wasser- oder Rohrlauf
P910-D0424	schedy	BIOLOGICAL	PROSE	CHD+DY	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · LIZENZIERTER ABSCHLUSS	Stationsposten wechseln · Stationsschritt schliessen		2	f81v|f83r	setze den Stationsposten um; schliesse die Teilfolge
P910-D0425	schety	BIOLOGICAL	PROSE	S+CH+E+T+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · AUSWAEHLEN ODER ABNEHMEN · KURZER GRAD · BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	Probe · Posten abnehmen · kurz halten · Anlage bedienen · aktueller Stationsposten		1	f83r	pruefe die Station; nimm den Stationsposten ab; im kurzen Grad; bediene den Abschnitt; mit dem aktuellen Posten oder Bezug
P910-D0426	shal	BIOLOGICAL	PROSE	SH+AL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · AUFNAHME- ODER ANSCHLUSSSTELLE	Posten halten · Becken- oder Anschlussstelle		1	f75r	halte den Stationsposten; an der Becken- oder Anschlussstelle
P910-D0427	shchey	BIOLOGICAL	PROSE	SH+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · aktueller Stationsposten		1	f81v	halte den Stationsposten; mit dem aktuellen Posten oder Bezug
P910-D0428	shckhedy	BIOLOGICAL	PROSE	SH+CKH+E+DY	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · DURCHLASS ODER VERBINDUNGSWEG · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Posten halten · Beckenverbindung · kurz halten · Stationsschritt schliessen		3	f81v|f83r	halte den Stationsposten; fuehre durch die Beckenverbindung; im kurzen Grad; schliesse die Teilfolge
P910-D0429	shckhey	BIOLOGICAL	PROSE	SH+CKH+E+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · DURCHLASS ODER VERBINDUNGSWEG · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · Beckenverbindung · kurz halten · aktueller Stationsposten		2	f82r|f83r	halte den Stationsposten; fuehre durch die Beckenverbindung; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D0430	shckhy	BIOLOGICAL	PROSE	SH+CKH+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Posten halten · Beckenverbindung · aktueller Stationsposten		4	f75r|f81v|f82r	halte den Stationsposten; fuehre durch die Beckenverbindung; mit dem aktuellen Posten oder Bezug
P910-D0431	shcthey	BIOLOGICAL	PROSE	SH+CTH+E+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · BEREIT- ODER STATUSMARKER · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · Stationsstatus · kurz halten · aktueller Stationsposten		1	f83r	halte den Stationsposten; pruefe den Stationsstatus; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D0432	shcthy	BIOLOGICAL	PROSE	SH+CTH+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · BEREIT- ODER STATUSMARKER · AKTUELLER POSTEN ODER BEZUG	Posten halten · Stationsstatus · aktueller Stationsposten		2	f83r	halte den Stationsposten; pruefe den Stationsstatus; mit dem aktuellen Posten oder Bezug
P910-D0433	shdy	BIOLOGICAL	PROSE	SH+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Posten halten · Teilstation · aktueller Stationsposten		1	f83r	halte den Stationsposten; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0434	shechy	BIOLOGICAL	PROSE	SH+E+CH+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Posten abnehmen · aktueller Stationsposten		1	f83r	halte den Stationsposten; im kurzen Grad; nimm den Stationsposten ab; mit dem aktuellen Posten oder Bezug
P910-D0435	sheckhal	BIOLOGICAL	PROSE	SH+E+CKH+AL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · DURCHLASS ODER VERBINDUNGSWEG · AUFNAHME- ODER ANSCHLUSSSTELLE	Posten halten · kurz halten · Beckenverbindung · Becken- oder Anschlussstelle		1	f81v	halte den Stationsposten; im kurzen Grad; fuehre durch die Beckenverbindung; an der Becken- oder Anschlussstelle
P910-D0436	sheckhdy	BIOLOGICAL	PROSE	SH+E+CKH+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · DURCHLASS ODER VERBINDUNGSWEG · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Beckenverbindung · Teilstation · aktueller Stationsposten		1	f83r	halte den Stationsposten; im kurzen Grad; fuehre durch die Beckenverbindung; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0437	sheckhy	BIOLOGICAL	PROSE	SH+E+CKH+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Beckenverbindung · aktueller Stationsposten		3	f82r|f83r	halte den Stationsposten; im kurzen Grad; fuehre durch die Beckenverbindung; mit dem aktuellen Posten oder Bezug
P910-D0438	shecthedchy	BIOLOGICAL	PROSE	SH+E+CTH+CHD+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · BEREIT- ODER STATUSMARKER · POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Stationsstatus · Stationsposten wechseln · aktueller Stationsposten		1	f83r	halte den Stationsposten; im kurzen Grad; pruefe den Stationsstatus; setze den Stationsposten um; mit dem aktuellen Posten oder Bezug
P910-D0439	shecthedy	BIOLOGICAL	PROSE	SH+E+CTH+E+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · BEREIT- ODER STATUSMARKER · KURZER GRAD · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Stationsstatus · kurz halten · Teilstation · aktueller Stationsposten		1	f83r	halte den Stationsposten; im kurzen Grad; pruefe den Stationsstatus; im kurzen Grad; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0440	shecthy	BIOLOGICAL	PROSE	SH+E+CTH+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · BEREIT- ODER STATUSMARKER · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Stationsstatus · aktueller Stationsposten		3	f75r|f83r	halte den Stationsposten; im kurzen Grad; pruefe den Stationsstatus; mit dem aktuellen Posten oder Bezug
P910-D0441	shedaiin	BIOLOGICAL	PROSE	SHED+AIIN	NEW_COMPONENT_COMPOSITION	RUHE- ODER HALTESTUFE · VORGESCHRIEBENES MASS	an Station halten · Mass der Anwendung		3	f82r|f83r	halte ihn an der Station; nach vorgeschriebenem Mass
P910-D0442	shedal	BIOLOGICAL	PROSE	SHED+AL	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · AUFNAHME- ODER ANSCHLUSSSTELLE	an Station halten · Becken- oder Anschlussstelle		2	f83r	halte ihn an der Station; an der Becken- oder Anschlussstelle
P910-D0443	shedkedy	BIOLOGICAL	PROSE	SHED+K+E+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	RUHE- ODER HALTESTUFE · ZUORDNEN ODER ZUGEBEN · KURZER GRAD · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	an Station halten · Posten einsetzen · kurz halten · Teilstation · aktueller Stationsposten		1	f83r	halte ihn an der Station; setze den Posten ein; im kurzen Grad; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0444	shedy	BIOLOGICAL	PROSE	SHED+DY	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · LIZENZIERTER ABSCHLUSS	an Station halten · Stationsschritt schliessen		46	f75r|f81v|f82r|f83r	halte ihn an der Station; schliesse die Teilfolge
P910-D0445	sheeal	BIOLOGICAL	PROSE	SH+EE+AL	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · LAENGERER GRAD · AUFNAHME- ODER ANSCHLUSSSTELLE	Posten halten · laenger halten · Becken- oder Anschlussstelle		1	f82r	halte den Stationsposten; im laengeren Grad; an der Becken- oder Anschlussstelle
P910-D0446	sheedy	BIOLOGICAL	PROSE	SH+EE+DY	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Posten halten · laenger halten · Stationsschritt schliessen		7	f75r|f81v|f82r|f83r	halte den Stationsposten; im laengeren Grad; schliesse die Teilfolge
P910-D0447	sheekchy	BIOLOGICAL	PROSE	SH+EE+K+CH+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · LAENGERER GRAD · ZUORDNEN ODER ZUGEBEN · AUSWAEHLEN ODER ABNEHMEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · laenger halten · Posten einsetzen · Posten abnehmen · aktueller Stationsposten		1	f83r	halte den Stationsposten; im laengeren Grad; setze den Posten ein; nimm den Stationsposten ab; mit dem aktuellen Posten oder Bezug
P910-D0448	sheeky	BIOLOGICAL	PROSE	SH+EE+K+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · ZUORDNEN ODER ZUGEBEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · laenger halten · Posten einsetzen · aktueller Stationsposten		2	f75r|f81v	halte den Stationsposten; im laengeren Grad; setze den Posten ein; mit dem aktuellen Posten oder Bezug
P910-D0449	sheety	BIOLOGICAL	PROSE	SH+EE+T+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · BEARBEITEN ODER MARKIEREN · AKTUELLER POSTEN ODER BEZUG	Posten halten · laenger halten · Anlage bedienen · aktueller Stationsposten		2	f75r	halte den Stationsposten; im laengeren Grad; bediene den Abschnitt; mit dem aktuellen Posten oder Bezug
P910-D0450	sheey	BIOLOGICAL	PROSE	SH+EE+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · laenger halten · aktueller Stationsposten		5	f81v|f82r|f83r	halte den Stationsposten; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D0451	shek	BIOLOGICAL	PROSE	SH+E+K	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · ZUORDNEN ODER ZUGEBEN	Posten halten · kurz halten · Posten einsetzen		2	f81v	halte den Stationsposten; im kurzen Grad; setze den Posten ein
P910-D0452	shekal	BIOLOGICAL	PROSE	SH+E+K+AL	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · ZUORDNEN ODER ZUGEBEN · AUFNAHME- ODER ANSCHLUSSSTELLE	Posten halten · kurz halten · Posten einsetzen · Becken- oder Anschlussstelle		1	f81v	halte den Stationsposten; im kurzen Grad; setze den Posten ein; an der Becken- oder Anschlussstelle
P910-D0453	sheky	BIOLOGICAL	PROSE	SH+E+K+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · ZUORDNEN ODER ZUGEBEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Posten einsetzen · aktueller Stationsposten		1	f82r	halte den Stationsposten; im kurzen Grad; setze den Posten ein; mit dem aktuellen Posten oder Bezug
P910-D0454	sheol	BIOLOGICAL	PROSE	SH+E+OL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · FORTSETZEN	Posten halten · kurz halten · Lauf fortsetzen		4	f75r|f82r|f83r	halte den Stationsposten; im kurzen Grad; fahre fort
P910-D0455	shepchy	BIOLOGICAL	PROSE	SH+E+P+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · BEGINNEN ODER EINSETZEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · Zeile oder Station beginnen · aktueller Stationsposten		1	f75r	halte den Stationsposten; im kurzen Grad; beginne oder besetze die Station; mit dem aktuellen Posten oder Bezug
P910-D0456	shetar	BIOLOGICAL	PROSE	SH+E+T+AR	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · KURZER GRAD · BEARBEITEN ODER MARKIEREN · AUSGANGS- ODER ENTNAHMESTELLE	Posten halten · kurz halten · Anlage bedienen · Ausgangsstation		1	f83r	halte den Stationsposten; im kurzen Grad; bediene den Abschnitt; von der Ausgangsstation
P910-D0457	shey	BIOLOGICAL	PROSE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		20	f75r|f81v|f82r|f83r	halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D0458	shky	BIOLOGICAL	PROSE	SH+K+Y	NEW_COMPONENT_COMPOSITION	HALTEN ODER FESTHALTEN · ZUORDNEN ODER ZUGEBEN · AKTUELLER POSTEN ODER BEZUG	Posten halten · Posten einsetzen · aktueller Stationsposten		1	f83r	halte den Stationsposten; setze den Posten ein; mit dem aktuellen Posten oder Bezug
P910-D0459	shocphedy	BIOLOGICAL	PROSE	WHOLE[shocphedy]	LOCAL_WORKSHOP_CARD	GELERNTE LOKALE GANZKARTE	fuehre den im Muster bezeichneten Stationsschritt B-W022 aus	B-W022	1	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W022 aus
P910-D0460	shokain	BIOLOGICAL	PROSE	SH+OK+AIN	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Posten halten · Station aktivieren · Teilmenge		1	f75r	halte den Stationsposten; aktiviere die Station; eine Portion oder Einheit
P910-D0461	shol	BIOLOGICAL	PROSE	SH+OL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · FORTSETZEN	Posten halten · Lauf fortsetzen		3	f81v|f83r	halte den Stationsposten; fahre fort
P910-D0462	shtol	BIOLOGICAL	PROSE	SH+T+OL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · BEARBEITEN ODER MARKIEREN · FORTSETZEN	Posten halten · Anlage bedienen · Lauf fortsetzen		1	f75r	halte den Stationsposten; bediene den Abschnitt; fahre fort
P910-D0463	shy	BIOLOGICAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		3	f75r|f83r	mit dem aktuellen Posten oder Bezug
P910-D0464	shyk	BIOLOGICAL	PROSE	Y+K	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · ZUORDNEN ODER ZUGEBEN	aktueller Stationsposten · Posten einsetzen		1	f75r	mit dem aktuellen Posten oder Bezug; setze den Posten ein
P910-D0465	skal	BIOLOGICAL	PROSE	S+K+AL	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · ZUORDNEN ODER ZUGEBEN · AUFNAHME- ODER ANSCHLUSSSTELLE	Probe · Posten einsetzen · Becken- oder Anschlussstelle		1	f83r	pruefe die Station; setze den Posten ein; an der Becken- oder Anschlussstelle
P910-D0466	skar	BIOLOGICAL	PROSE	K+AR	LEARNED_COMPONENT_RECIPE	ZUORDNEN ODER ZUGEBEN · AUSGANGS- ODER ENTNAHMESTELLE	Posten einsetzen · Ausgangsstation		1	f83r	setze den Posten ein; von der Ausgangsstation
P910-D0467	soiiin	BIOLOGICAL	PROSE	S+O+LOCAL_CHAR_I+IIN	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	KONTEXTMARKER · AKTIVER REGISTERGANG · LOKALES ZEICHEN I · STUFE ODER INDEX	Probe · Stationsgang · lokales I-Kennzeichen · Stationsstufe		1	f83r	pruefe die Station; fuehre den Stationsgang aus; verwende das lokale I-Kennzeichen; auf der angegebenen Stufe oder am Index
P910-D0468	sokeedy	BIOLOGICAL	PROSE	S+OK+EE+DY	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Probe · Station aktivieren · laenger halten · Stationsschritt schliessen		1	f75r	pruefe die Station; aktiviere die Station; im laengeren Grad; schliesse die Teilfolge
P910-D0469	sol	BIOLOGICAL	PROSE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		12	f75r|f82r|f83r	fahre fort
P910-D0470	solarol	BIOLOGICAL	PROSE	S+OL+AR+OL	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · FORTSETZEN · AUSGANGS- ODER ENTNAHMESTELLE · FORTSETZEN	Probe · Lauf fortsetzen · Ausgangsstation · Lauf fortsetzen		1	f82r	pruefe die Station; fahre fort; von der Ausgangsstation; fahre fort
P910-D0471	solchedy	BIOLOGICAL	PROSE	S+OL+CHD+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · FORTSETZEN · POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG	Probe · Lauf fortsetzen · Stationsposten wechseln · aktueller Stationsposten		1	f83r	pruefe die Station; fahre fort; setze den Stationsposten um; mit dem aktuellen Posten oder Bezug
P910-D0472	solchkal	BIOLOGICAL	PROSE	S+OL+CHK+AL	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · FORTSETZEN · ZUSTANDSBEHANDLUNG · AUFNAHME- ODER ANSCHLUSSSTELLE	Probe · Lauf fortsetzen · lokal temperieren · Becken- oder Anschlussstelle		1	f83r	pruefe die Station; fahre fort; behandle den Zustand des Postens; an der Becken- oder Anschlussstelle
P910-D0473	soldy	BIOLOGICAL	PROSE	S+OL+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · FORTSETZEN · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Probe · Lauf fortsetzen · Teilstation · aktueller Stationsposten		1	f83r	pruefe die Station; fahre fort; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0474	solkaiin	BIOLOGICAL	PROSE	SOLK+AIIN	LEARNED_COMPONENT_RECIPE	SAMMEL- ODER HALTESTELLE · VORGESCHRIEBENES MASS	Auffangstelle · Mass der Anwendung		1	f82r	sammle an der Auffangstelle; nach vorgeschriebenem Mass
P910-D0475	solkeedy	BIOLOGICAL	PROSE	SOLK+EE+D_ADDR+Y	NEW_COMPONENT_COMPOSITION	SAMMEL- ODER HALTESTELLE · LAENGERER GRAD · TEIL- ODER UNTERADRESSE · AKTUELLER POSTEN ODER BEZUG	Auffangstelle · laenger halten · Teilstation · aktueller Stationsposten		2	f83r	sammle an der Auffangstelle; im laengeren Grad; an der Teil- oder Unteradresse; mit dem aktuellen Posten oder Bezug
P910-D0476	solkeey	BIOLOGICAL	PROSE	SOLK+EE+Y	LEARNED_COMPONENT_RECIPE	SAMMEL- ODER HALTESTELLE · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Auffangstelle · laenger halten · aktueller Stationsposten		2	f81v|f83r	sammle an der Auffangstelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug
P910-D0477	solkey	BIOLOGICAL	PROSE	SOLK+E+Y	LEARNED_COMPONENT_RECIPE	SAMMEL- ODER HALTESTELLE · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Auffangstelle · kurz halten · aktueller Stationsposten		1	f83r	sammle an der Auffangstelle; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D0478	solshed	BIOLOGICAL	PROSE	S+OL+SHED	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · FORTSETZEN · RUHE- ODER HALTESTUFE	Probe · Lauf fortsetzen · an Station halten		1	f83r	pruefe die Station; fahre fort; halte ihn an der Station
P910-D0479	solshedy	BIOLOGICAL	PROSE	OL+SH+E+DY	LEARNED_COMPONENT_RECIPE	FORTSETZEN · HALTEN ODER FESTHALTEN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Lauf fortsetzen · Posten halten · kurz halten · Stationsschritt schliessen		1	f82r	fahre fort; halte den Stationsposten; im kurzen Grad; schliesse die Teilfolge
P910-D0480	sor	BIOLOGICAL	PROSE	S+OR	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · ANSATZ ODER ZUBEREITUNG	Probe · Arbeitsansatz		3	f75r|f83r	pruefe die Station; mit dem Arbeitsansatz
P910-D0481	sotaiin	BIOLOGICAL	PROSE	S+OT+AIIN	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · DANACH ODER NAECHSTE STELLE · VORGESCHRIEBENES MASS	Probe · naechste Station · Mass der Anwendung		1	f82r	pruefe die Station; danach oder an der naechsten Stelle; nach vorgeschriebenem Mass
P910-D0482	ssheckhy	BIOLOGICAL	PROSE	S+SH+E+CKH+Y	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · HALTEN ODER FESTHALTEN · KURZER GRAD · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Probe · Posten halten · kurz halten · Beckenverbindung · aktueller Stationsposten		1	f75r	pruefe die Station; halte den Stationsposten; im kurzen Grad; fuehre durch die Beckenverbindung; mit dem aktuellen Posten oder Bezug
P910-D0483	sshedy	BIOLOGICAL	PROSE	S+SH+E+DY	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · HALTEN ODER FESTHALTEN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Probe · Posten halten · kurz halten · Stationsschritt schliessen		1	f75r	pruefe die Station; halte den Stationsposten; im kurzen Grad; schliesse die Teilfolge
P910-D0484	ssheol	BIOLOGICAL	PROSE	S+SH+E+OL	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · HALTEN ODER FESTHALTEN · KURZER GRAD · FORTSETZEN	Probe · Posten halten · kurz halten · Lauf fortsetzen		1	f75r	pruefe die Station; halte den Stationsposten; im kurzen Grad; fahre fort
P910-D0485	sshey	BIOLOGICAL	PROSE	S+SH+E+Y	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Probe · Posten halten · kurz halten · aktueller Stationsposten		1	f75r	pruefe die Station; halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug
P910-D0486	sshkchdy	BIOLOGICAL	PROSE	SH+K+CHD+DY	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · ZUORDNEN ODER ZUGEBEN · POSTENWECHSEL ODER UMSETZEN · LIZENZIERTER ABSCHLUSS	Posten halten · Posten einsetzen · Stationsposten wechseln · Stationsschritt schliessen		1	f81v	halte den Stationsposten; setze den Posten ein; setze den Stationsposten um; schliesse die Teilfolge
P910-D0487	ssholshecthy	BIOLOGICAL	PROSE	S+SH+O+LSH+E+CTH+Y	NEW_COMPONENT_COMPOSITION	KONTEXTMARKER · HALTEN ODER FESTHALTEN · AKTIVER REGISTERGANG · WASCH- ODER SPUELGANG · KURZER GRAD · BEREIT- ODER STATUSMARKER · AKTUELLER POSTEN ODER BEZUG	Probe · Posten halten · Stationsgang · Becken spuelen · kurz halten · Stationsstatus · aktueller Stationsposten		1	f82r	pruefe die Station; halte den Stationsposten; fuehre den Stationsgang aus; spuele die Station; im kurzen Grad; pruefe den Stationsstatus; mit dem aktuellen Posten oder Bezug
P910-D0488	sy	BIOLOGICAL	PROSE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		3	f75r|f83r	mit dem aktuellen Posten oder Bezug
P910-D0489	taiin	BIOLOGICAL	PROSE	T+AIIN	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · VORGESCHRIEBENES MASS	Anlage bedienen · Mass der Anwendung		1	f82r	bediene den Abschnitt; nach vorgeschriebenem Mass
P910-D0490	tal	BIOLOGICAL	PROSE	T+AL	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · AUFNAHME- ODER ANSCHLUSSSTELLE	Anlage bedienen · Becken- oder Anschlussstelle		1	f83r	bediene den Abschnitt; an der Becken- oder Anschlussstelle
P910-D0491	tar	BIOLOGICAL	PROSE	T+AR	LEARNED_COMPONENT_RECIPE	BEARBEITEN ODER MARKIEREN · AUSGANGS- ODER ENTNAHMESTELLE	Anlage bedienen · Ausgangsstation		1	f83r	bediene den Abschnitt; von der Ausgangsstation
P910-D0492	tchd	BIOLOGICAL	PROSE	T+CHD	NEW_COMPONENT_COMPOSITION	BEARBEITEN ODER MARKIEREN · POSTENWECHSEL ODER UMSETZEN	Anlage bedienen · Stationsposten wechseln		1	f81v	bediene den Abschnitt; setze den Stationsposten um
