locus	selected_path_id	source	segmentation	rule
f1r.21	f1r.21|P01	otol daiiin	otol | daiiin	source-symbol stream
f1r.22	f1r.22|P03	cpho shaiin shokcheey chol tshodeesy shey pydeey chy ro dar	cpho | shaiin | shokcheey | chol | tshodeesy | shey | pydeey | chy | ro | dar	source-symbol stream
f1r.23	f1r.23|P01	ydoin chol dain cthal dar shear kaiin dar shey cthar	ydoin | chol | dain | cthal | dar | shear | kaiin | dar | shey | cthar	source-symbol stream
f1r.24	f1r.24|P03	cho o kaiin shoaiin okol daiin par cthol daiin ctholdar	cho | o | kaiin | shoaiin | okol | daiin | par | cthol | daiin | ctholdar	source-symbol stream
f1r.25	f1r.25|P02	ycheey okay oky daiin okchey kokaiin chol kchy dal	ycheey | okay | oky | daiin | okchey | kokaiin | chol | kchy | dal	source-symbol stream
f1r.26	f1r.26|P01	dcheo shody koshey cthy ok chey keey keey dal chtor	dcheo | shody | koshey | cthy | ok | chey | keey | keey | dal | chtor	source-symbol stream
f1r.27	f1r.27|P02	eo chol chok choty chotey	eo | chol | chok | choty | chotey	source-symbol stream
f1r.28	f1r.28|P01	dchaiin	dchaiin	source-symbol stream
f1r.3	f1r.3|P02	syaiir sheky or ykaiin shod cthoary cthes daraiin sa	syaiir | sheky | or | ykaiin | shod | cthoary | cthes | daraiin | sa	source-symbol stream
f1r.4	f1r.4|P02	ooiin oteey oteos roloty cthar daiin otaiin or okan	ooiin | oteey | oteos | roloty | cthar | daiin | otaiin | or | okan	source-symbol stream
f1r.5	f1r.5|P03	sairy chear cthaiin cphar cfhaiin	sairy | chear | cthaiin | cphar | cfhaiin	source-symbol stream
f1r.6	f1r.6|P01	ydaraishy	ydaraishy	source-symbol stream
f1r.7	f1r.7|P02	odar o y shol cphoy oydar sh s cfhoaiin shodary	odar | o | y | shol | cphoy | oydar | sh | s | cfhoaiin | shodary	source-symbol stream
f1r.8	f1r.8|P02	yshey shody okchoy otchol chocthy oschy dain chor kos	yshey | shody | okchoy | otchol | chocthy | oschy | dain | chor | kos	source-symbol stream
f1r.9	f1r.9|P01	daiin shos cfhol shody	daiin | shos | cfhol | shody	source-symbol stream
f1v.1	f1v.1|P03	kchsy chodaiin ol oltchey char cfhar am	kchsy | chodaiin | ol | oltchey | char | cfhar | am	source-symbol stream
f1v.10	f1v.10|P02	toor chotchey dal chody schody pol chodar	toor | chotchey | dal | chody | schody | pol | chodar	source-symbol stream
f1v.2	f1v.2|P01	yteey char or ochy dcho lkody okodar chody	yteey | char | or | ochy | dcho | lkody | okodar | chody	source-symbol stream
f1v.3	f1v.3|P01	da ckhy ckhockhy shy dksheey cthy kotchody dal	da | ckhy | ckhockhy | shy | dksheey | cthy | kotchody | dal	source-symbol stream
f1v.4	f1v.4|P01	dol chokeo dair dam sochey chokody	dol | chokeo | dair | dam | sochey | chokody	source-symbol stream
f1v.5	f1v.5|P01	potoy shol dair cphoal dar chey tody otoaiin shoshy	potoy | shol | dair | cphoal | dar | chey | tody | otoaiin | shoshy	source-symbol stream
f1v.6	f1v.6|P02	choky chol cthol shol okal dolchey chodo lol chy cthy	choky | chol | cthol | shol | okal | dolchey | chodo | lol | chy | cthy	source-symbol stream
f1v.7	f1v.7|P03	qo ol choees cheol dol cthey ykol dol dolo ykol dolchiody	qo | ol | choees | cheol | dol | cthey | ykol | dol | dolo | ykol | dolchiody	source-symbol stream
f1v.8	f1v.8|P01	okolshol kol kechy chol ky chol cthol chody chol daiin	okolshol | kol | kechy | chol | ky | chol | cthol | chody | chol | daiin	source-symbol stream
f1v.9	f1v.9|P03	shor okal chol dolky dar shol dchor otcho dar shody	shor | okal | chol | dolky | dar | shol | dchor | otcho | dar | shody	source-symbol stream
f20r.1	f20r.1|P01	kdchody chopy cheey qotchol qotoeey dchor chaiin	kdchody | chopy | cheey | qotchol | qotoeey | dchor | chaiin	source-symbol stream
f20r.10	f20r.10|P01	ochoaiin chor sody pchodaiin chetody choky dchy toy	ochoaiin | chor | sody | pchodaiin | chetody | choky | dchy | toy	source-symbol stream
f20r.11	f20r.11|P02	dchod qoteeody ytchy qotshey dchaiin cholody	dchod | qoteeody | ytchy | qotshey | dchaiin | cholody	source-symbol stream
f20r.12	f20r.12|P01	shoiin cheody otchey otchy tchy qoteey daiin dar	shoiin | cheody | otchey | otchy | tchy | qoteey | daiin | dar	source-symbol stream
f20r.13	f20r.13|P03	ochaiin chor chorcheey tchey	ochaiin | chor | chorcheey | tchey	source-symbol stream
f20r.2	f20r.2|P02	chodey cthey chotol odaiir qotchy cthody chodchy	chodey | cthey | chotol | odaiir | qotchy | cthody | chodchy	source-symbol stream
f20r.3	f20r.3|P01	qoteey cho chodaiin sho qochy chey tcheodal daral	qoteey | cho | chodaiin | sho | qochy | chey | tcheodal | daral	source-symbol stream
f20r.4	f20r.4|P02	ochol ol teey otolchey	ochol | ol | teey | otolchey	source-symbol stream
f20r.5	f20r.5|P02	pchocthy chokoaiin cpy cheeen opchey shosaiin r	pchocthy | chokoaiin | cpy | cheeen | opchey | shosaiin | r	source-symbol stream
f20r.6	f20r.6|P01	choees okchor qotol cheey daiin chy choiin daiin	choees | okchor | qotol | cheey | daiin | chy | choiin | daiin	source-symbol stream
f20r.7	f20r.7|P02	ocholshod daiin choteol chol dol shol otaiin	ocholshod | daiin | choteol | chol | dol | shol | otaiin	source-symbol stream
f20r.8	f20r.8|P01	schodain cheo r cheody	schodain | cheo | r | cheody	source-symbol stream
f20r.9	f20r.9|P01	fchodees shody qotchey qokchey qocphy chokoldy	fchodees | shody | qotchey | qokchey | qocphy | chokoldy	source-symbol stream
f20v.1	f20v.1|P01	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiis | ar | okoy | shy | pofochey | opchy | qopy | choldy | opydy | cphy	source-symbol stream
f20v.10	f20v.10|P01	shokaiin chocthy chol daiin chy chor ety	shokaiin | chocthy | chol | daiin | chy | chor | ety	source-symbol stream
f20v.11	f20v.11|P03	okoiin chey cphol chory	okoiin | chey | cphol | chory	source-symbol stream
f20v.2	f20v.2|P02	sos ykaiin cheol chol choiin checthy otol chol chodaiin oty	sos | ykaiin | cheol | chol | choiin | checthy | otol | chol | chodaiin | oty	source-symbol stream
f20v.3	f20v.3|P01	okchy sho kchol shol chcthy qoty chy tolshy qotchy	okchy | sho | kchol | shol | chcthy | qoty | chy | tolshy | qotchy	source-symbol stream
f20v.4	f20v.4|P01	sho or aiin shol daiin	sho | or | aiin | shol | daiin	source-symbol stream
f20v.5	f20v.5|P01	tshol folchol otor shol shor fshodchy otchy chcphy dy	tshol | folchol | otor | shol | shor | fshodchy | otchy | chcphy | dy	source-symbol stream
f20v.6	f20v.6|P02	doiiin chockhy dar cheockhy shos cheos char cthaiin	doiiin | chockhy | dar | cheockhy | shos | cheos | char | cthaiin	source-symbol stream
f20v.7	f20v.7|P01	shocthy sho cthy daiin sheoy tey s soaiin	shocthy | sho | cthy | daiin | sheoy | tey | s | soaiin	source-symbol stream
f20v.8	f20v.8|P01	shain choraly sho ar chy daiin d s	shain | choraly | sho | ar | chy | daiin | d | s	source-symbol stream
f20v.9	f20v.9|P02	ykchy keody cho cthy chol shd qoty d s	ykchy | keody | cho | cthy | chol | shd | qoty | d | s	source-symbol stream
f21r.1	f21r.1|P02	pchor oeeockhy ofychey ypchey qopcheody otaiin chan	pchor | oeeockhy | ofychey | ypchey | qopcheody | otaiin | chan	source-symbol stream
f21r.10	f21r.10|P03	totchy keor chyky qotaiin qotchol ty ctheey otaiin	totchy | keor | chyky | qotaiin | qotchol | ty | ctheey | otaiin	source-symbol stream
f21r.11	f21r.11|P01	shol chol shol tchol chcthy otyky shey yteol shody	shol | chol | shol | tchol | chcthy | otyky | shey | yteol | shody	source-symbol stream
f21r.12	f21r.12|P01	ykeey chor sheey ysheol chor chol daiin chkaiin	ykeey | chor | sheey | ysheol | chor | chol | daiin | chkaiin	source-symbol stream
f21r.2	f21r.2|P01	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	saiin | chcphy | oky | sheaiin | qotchol | oteos | sheey | cthy | daiin	source-symbol stream
f21r.3	f21r.3|P02	qotol shy ol cheor chy qokchey chey keey dy	qotol | shy | ol | cheor | chy | qokchey | chey | keey | dy	source-symbol stream
f21r.4	f21r.4|P02	pchofychy daiin cthain otolosheey qocthey tolchory	pchofychy | daiin | cthain | otolosheey | qocthey | tolchory	source-symbol stream
f21r.5	f21r.5|P01	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin	ykeey | daiin | chosy | qokoiin | otol | chol | qotcheol | okeoaiin	source-symbol stream
f21r.6	f21r.6|P02	dchor y kolyky chol kol qokeol cholol qoteeol dady	dchor | y | kolyky | chol | kol | qokeol | cholol | qoteeol | dady	source-symbol stream
f21r.7	f21r.7|P02	shoeor cheor chokeody cho cthor shy	shoeor | cheor | chokeody | cho | cthor | shy	source-symbol stream
f21r.8	f21r.8|P02	fchokshy otor cheol ocphal opcheas cthodaiin oty	fchokshy | otor | cheol | ocphal | opcheas | cthodaiin | oty	source-symbol stream
f21r.9	f21r.9|P02	okaiin sho tshaiin chkaiin shcthey cthody cthy s	okaiin | sho | tshaiin | chkaiin | shcthey | cthody | cthy | s	source-symbol stream
f21v.1	f21v.1|P01	toldshy chofchy qofshey shckhol odaiin shey ckholy	toldshy | chofchy | qofshey | shckhol | odaiin | shey | ckholy	source-symbol stream
f21v.2	f21v.2|P01	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	oeeesoy | qokchy | chody | qotchy | qokchy | choty | tchol | daiin	source-symbol stream
f21v.3	f21v.3|P01	qotol keeees chotchy tcho choty chor qotol daiin dal	qotol | keeees | chotchy | tcho | choty | chor | qotol | daiin | dal	source-symbol stream
f21v.4	f21v.4|P01	sho chodaiin choty chol daiin daiin chty chtol	sho | chodaiin | choty | chol | daiin | daiin | chty | chtol	source-symbol stream
f21v.5	f21v.5|P03	osho deey ctho l shocthy daiin dait oky	osho | deey | ctho | l | shocthy | daiin | dait | oky	source-symbol stream
f21v.6	f21v.6|P01	sho tsho chotshol chol todaiin daiin	sho | tsho | chotshol | chol | todaiin | daiin	source-symbol stream
f21v.7	f21v.7|P02	ykcho lchol cholchaiin otchy s sheaiin	ykcho | lchol | cholchaiin | otchy | s | sheaiin	source-symbol stream
f21v.8	f21v.8|P01	cho l kchochaiin	cho | l | kchochaiin	source-symbol stream
f22r.1	f22r.1|P01	pol olshy fcholy shol dpchy oty okoly daiin opchy s ocphy	pol | olshy | fcholy | shol | dpchy | oty | okoly | daiin | opchy | s | ocphy	source-symbol stream
f22r.10	f22r.10|P01	kchol chor daiin cthoiin dchor chey qokol dy opchol oldam	kchol | chor | daiin | cthoiin | dchor | chey | qokol | dy | opchol | oldam	source-symbol stream
f22r.11	f22r.11|P02	doiin yckhody qokchy oky otoldy yty dol or dachy daiin	doiin | yckhody | qokchy | oky | otoldy | yty | dol | or | dachy | daiin	source-symbol stream
f22r.12	f22r.12|P01	odchaiin cthy okchy kchy dchol daiin ydaiin	odchaiin | cthy | okchy | kchy | dchol | daiin | ydaiin	source-symbol stream
f22r.13	f22r.13|P01	dchor dy dain qockhy ykol okain	dchor | dy | dain | qockhy | ykol | okain	source-symbol stream
f22r.2	f22r.2|P01	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	ol | oiin | shol | o | kor | qokchol | daiin | okaiin | cthor | dain | ckhy | dom	source-symbol stream
f22r.3	f22r.3|P02	qokol dykaiin okchy daiin cthol ctholo dar shain	qokol | dykaiin | okchy | daiin | cthol | ctholo | dar | shain	source-symbol stream
f22r.4	f22r.4|P01	pchaiin ofchy daiin cfhy doroiin ypchol sy schor daiin	pchaiin | ofchy | daiin | cfhy | doroiin | ypchol | sy | schor | daiin	source-symbol stream
f22r.5	f22r.5|P03	ol daiin qokchy dar daiin chor oldor oky ycholdchy	ol | daiin | qokchy | dar | daiin | chor | oldor | oky | ycholdchy	source-symbol stream
f22r.6	f22r.6|P03	y chokshchy ctheeb	y | chokshchy | ctheeb	source-symbol stream
f22r.7	f22r.7|P02	kchol shol dsheor ska chdoly ytaiin ol otchy cphal	kchol | shol | dsheor | ska | chdoly | ytaiin | ol | otchy | cphal	source-symbol stream
f22r.8	f22r.8|P02	dchor oty daiin ctholy qoky chotaiin chocthy doiiin dchor	dchor | oty | daiin | ctholy | qoky | chotaiin | chocthy | doiiin | dchor	source-symbol stream
f22r.9	f22r.9|P02	odaiin dain cthy ctheor oraiino	odaiin | dain | cthy | ctheor | oraiino	source-symbol stream
f22v.1	f22v.1|P02	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor | ofchar | oky | tchy | otdy | sor | shy | qod	source-symbol stream
f22v.10	f22v.10|P01	qokchy daiin s or ytal	qokchy | daiin | s | or | ytal	source-symbol stream
f22v.11	f22v.11|P01	sokaiin oty dy	sokaiin | oty | dy	source-symbol stream
f22v.12	f22v.12|P01	ychky daiin cthy	ychky | daiin | cthy	source-symbol stream
f22v.13	f22v.13|P01	okchain chkoldy shotoly	okchain | chkoldy | shotoly	source-symbol stream
f22v.14	f22v.14|P02	qotchy olshly shol daiin	qotchy | olshly | shol | daiin	source-symbol stream
f22v.15	f22v.15|P01	sho cthy chocthy qokchy dory	sho | cthy | chocthy | qokchy | dory	source-symbol stream
f22v.16	f22v.16|P01	saiinchy daldalol	saiinchy | daldalol	source-symbol stream
f22v.2	f22v.2|P03	daiin ykaiin qotchy kchy otchyd dshor ychy	daiin | ykaiin | qotchy | kchy | otchyd | dshor | ychy	source-symbol stream
f22v.3	f22v.3|P01	qoky kchorl otchy cthy otchyky ytchol otam	qoky | kchorl | otchy | cthy | otchyky | ytchol | otam	source-symbol stream
f22v.4	f22v.4|P01	otchaiin shoty qoky saiin odaiin ytaiin	otchaiin | shoty | qoky | saiin | odaiin | ytaiin	source-symbol stream
f22v.5	f22v.5|P02	dor ykcheor daiin	dor | ykcheor | daiin	source-symbol stream
f22v.6	f22v.6|P03	fshor shytchor otaiin	fshor | shytchor | otaiin	source-symbol stream
f22v.7	f22v.7|P01	ychor chor qokchol chory	ychor | chor | qokchol | chory	source-symbol stream
f22v.8	f22v.8|P01	qotchy cthy qokol daiin dam	qotchy | cthy | qokol | daiin | dam	source-symbol stream
f22v.9	f22v.9|P01	okshor shody chol tchol otaiin daiin	okshor | shody | chol | tchol | otaiin | daiin	source-symbol stream
f23r.1	f23r.1|P02	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom | chy | fcholdy | oty | otchol | shy | opyaiin | y | yfchy | daiin | ololdy | dal	source-symbol stream
f23r.10	f23r.10|P03	qok okaiin chkchy s yteain odal chaldy dar ykain	qok | okaiin | chkchy | s | yteain | odal | chaldy | dar | ykain	source-symbol stream
f23r.11	f23r.11|P03	ykyko dalory	ykyko | dalory	source-symbol stream
f23r.2	f23r.2|P02	to ar chor daiin chkdain otchy lolchor daiin dam okchol daing	to | ar | chor | daiin | chkdain | otchy | lolchor | daiin | dam | okchol | daing	source-symbol stream
f23r.3	f23r.3|P03	dchor ykor ykaiin daiin ctho g	dchor | ykor | ykaiin | daiin | ctho | g	source-symbol stream
f23r.4	f23r.4|P03	qokoldy okaiir ykaiilg qokeey ofchol dain yfchor olfchor otchald	qokoldy | okaiir | ykaiilg | qokeey | ofchol | dain | yfchor | olfchor | otchald	source-symbol stream
f23r.5	f23r.5|P02	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor | qokchol | ytom | chol | dair | chol | ar | ol | ol | dol | dain	source-symbol stream
f23r.6	f23r.6|P02	tshol ykor qokaiin yky dar okol dchey daiidal dam ytcho ldals	tshol | ykor | qokaiin | yky | dar | okol | dchey | daiidal | dam | ytcho | ldals	source-symbol stream
f23r.7	f23r.7|P01	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar | olchar | shaiin | qokchol | dar | qokchol | dairo | r | ol | daiin | alg	source-symbol stream
f23r.8	f23r.8|P01	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	qokshy | char | daiir | qokaiin | olol | qoaiin | ykchy | s | dal | okchy	source-symbol stream
f23r.9	f23r.9|P02	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol | ok | shy | qokol | dy | dal | dshe | qokeees | y | oly | daiin | dal	source-symbol stream
f23v.1	f23v.1|P02	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	podairol | odaiiily | shoaldy | opchol | otol | ol | chcphy | qotchar | s	source-symbol stream
f23v.10	f23v.10|P02	dor chy kshol chol cthol otol oloiir	dor | chy | kshol | chol | cthol | otol | oloiir	source-symbol stream
f23v.11	f23v.11|P03	yokaiin doroiin olols oiin ol cheeb ols	yokaiin | doroiin | olols | oiin | ol | cheeb | ols	source-symbol stream
f23v.12	f23v.12|P02	olaiior oloro eeeoly	olaiior | oloro | eeeoly	source-symbol stream
f23v.2	f23v.2|P02	qoteotor chy okchafdy qokchey dol otchol chal otchm	qoteotor | chy | okchafdy | qokchey | dol | otchol | chal | otchm	source-symbol stream
f23v.3	f23v.3|P02	ycho okaiin okeol eees oldaiin okeeor daiin qotcholm	ycho | okaiin | okeol | eees | oldaiin | okeeor | daiin | qotcholm	source-symbol stream
f23v.4	f23v.4|P02	okchey dair sholol oldal otchor mar	okchey | dair | sholol | oldal | otchor | mar	source-symbol stream
f23v.5	f23v.5|P01	dor chear shor dol oaldary	dor | chear | shor | dol | oaldary	source-symbol stream
f23v.6	f23v.6|P01	tshol shor shkshy okol daiin otshor olsar	tshol | shor | shkshy | okol | daiin | otshor | olsar	source-symbol stream
f23v.7	f23v.7|P01	otor oiin sho shol qokol daiin sol daiin ylg	otor | oiin | sho | shol | qokol | daiin | sol | daiin | ylg	source-symbol stream
f23v.8	f23v.8|P01	qokaiin dain qokor okal g dam chor olol dam	qokaiin | dain | qokor | okal | g | dam | chor | olol | dam	source-symbol stream
f23v.9	f23v.9|P01	otshy dal dar oldar ar or qoto l chees g	otshy | dal | dar | oldar | ar | or | qoto | l | chees | g	source-symbol stream
f24r.1	f24r.1|P02	porory chor opchar she cheol daiin or	porory | chor | opchar | she | cheol | daiin | or	source-symbol stream
f24r.10	f24r.10|P02	qor cfhar chor s am chotaiin dy	qor | cfhar | chor | s | am | chotaiin | dy	source-symbol stream
f24r.11	f24r.11|P02	sar cheoiees okeer cheor qokain	sar | cheoiees | okeer | cheor | qokain	source-symbol stream
f24r.12	f24r.12|P01	qokchy qotchy tol tod ckhy	qokchy | qotchy | tol | tod | ckhy	source-symbol stream
f24r.13	f24r.13|P02	oees ol s chey chcth sar	oees | ol | s | chey | chcth | sar	source-symbol stream
f24r.14	f24r.14|P01	qor cheey qod char cthal	qor | cheey | qod | char | cthal	source-symbol stream
f24r.15	f24r.15|P01	ockhoees oeees ol dal s	ockhoees | oeees | ol | dal | s	source-symbol stream
f24r.16	f24r.16|P01	sham okeal dal dam dal	sham | okeal | dal | dam | dal	source-symbol stream
f24r.17	f24r.17|P02	sshey otam sham cthom oky	sshey | otam | sham | cthom | oky	source-symbol stream
f24r.18	f24r.18|P01	ycheol chol daiin chol s	ycheol | chol | daiin | chol | s	source-symbol stream
f24r.19	f24r.19|P01	yol kol chol shom otacphy	yol | kol | chol | shom | otacphy	source-symbol stream
f24r.2	f24r.2|P02	qotaiin char odain okaiikhal oky	qotaiin | char | odain | okaiikhal | oky	source-symbol stream
f24r.20	f24r.20|P01	sam chorly	sam | chorly	source-symbol stream
f24r.3	f24r.3|P01	ycthar cthal okol qotar ckhy	ycthar | cthal | okol | qotar | ckhy	source-symbol stream
f24r.4	f24r.4|P01	or chckhaly cthar eeor chees da	or | chckhaly | cthar | eeor | chees | da	source-symbol stream
f24r.5	f24r.5|P02	qodar cho r chey cthy cthckeom	qodar | cho | r | chey | cthy | cthckeom	source-symbol stream
f24r.6	f24r.6|P01	oeeeos cthor otal qocthol qoky	oeeeos | cthor | otal | qocthol | qoky	source-symbol stream
f24r.7	f24r.7|P02	qekar chtar s cheor cthol qodol	qekar | chtar | s | cheor | cthol | qodol	source-symbol stream
f24r.8	f24r.8|P01	ychor s om qoear daiin qokeol	ychor | s | om | qoear | daiin | qokeol	source-symbol stream
f24r.9	f24r.9|P02	odaiin ckham qodaiikhy dol dal	odaiin | ckham | qodaiikhy | dol | dal	source-symbol stream
f24v.1	f24v.1|P02	tchodar chocfhhg opom shod chcphy opshody ocphoraiin okokom	tchodar | chocfhhg | opom | shod | chcphy | opshody | ocphoraiin | okokom	source-symbol stream
f24v.10	f24v.10|P01	okoeor ctheod choy keol	okoeor | ctheod | choy | keol	source-symbol stream
f24v.11	f24v.11|P02	ydaiin cheor qodom okodaiin	ydaiin | cheor | qodom | okodaiin	source-symbol stream
f24v.12	f24v.12|P02	ksho foar cto sho qokch okokchal	ksho | foar | cto | sho | qokch | okokchal	source-symbol stream
f24v.13	f24v.13|P01	oeeey cheol chol odor sho do otolodal	oeeey | cheol | chol | odor | sho | do | otolodal	source-symbol stream
f24v.14	f24v.14|P03	doiir cheeodam sho sho dy	doiir | cheeodam | sho | sho | dy	source-symbol stream
f24v.15	f24v.15|P02	dchey kchod dchol ochdy	dchey | kchod | dchol | ochdy	source-symbol stream
f24v.16	f24v.16|P01	otchol odaiim	otchol | odaiim	source-symbol stream
f24v.2	f24v.2|P02	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	ydals | ckhor | shy | cho | dchar | otol | otaiir | otchos | okchom | okcho	source-symbol stream
