language	model_kind	config	seed	unit	category	output	train_occurrences	held_occurrences
latin	real	sensitivity_36L_4D_40S_7N_11W	329	eol	D	ii	173	75
latin	real	sensitivity_36L_4D_40S_7N_11W	329	q	S	ven	173	71
latin	real	sensitivity_36L_4D_40S_7N_11W	329	CEy	L	a	171	113
latin	real	sensitivity_36L_4D_40S_7N_11W	329	Ceol	L	e	167	77
latin	real	sensitivity_36L_4D_40S_7N_11W	329	daI	S	re	165	148
latin	real	sensitivity_36L_4D_40S_7N_11W	329	os	S	tus	164	86
latin	real	sensitivity_36L_4D_40S_7N_11W	329	qol	S	pos	158	45
latin	real	sensitivity_36L_4D_40S_7N_11W	329	lk	L	s	156	249
latin	real	sensitivity_36L_4D_40S_7N_11W	329	qokEy	L	a	149	134
latin	real	sensitivity_36L_4D_40S_7N_11W	329	okaN	S	quo	144	92
latin	real	sensitivity_36L_4D_40S_7N_11W	329	okal	L	e	143	52
latin	real	sensitivity_36L_4D_40S_7N_11W	329	m	L	m	138	80
latin	real	sensitivity_36L_4D_40S_7N_11W	329	otal	L	e	130	48
latin	real	sensitivity_36L_4D_40S_7N_11W	329	oky	D	xx	129	44
latin	real	sensitivity_36L_4D_40S_7N_11W	329	oty	L	m	127	48
latin	real	sensitivity_36L_4D_40S_7N_11W	329	P	L	s	107	66
latin	real	sensitivity_36L_4D_40S_7N_11W	329	n	L	s	86	37
latin	real	sensitivity_36L_4D_40S_7N_11W	329	g	L	i	73	38
latin	real	sensitivity_36L_4D_40S_7N_11W	329	F	L	m	35	13
latin	real	sensitivity_36L_4D_40S_7N_11W	329	I	L	o	18	9
latin	real	sensitivity_36L_4D_40S_7N_11W	329	x	L	c	14	11
latin	real	sensitivity_36L_4D_40S_7N_11W	329	b	L	t	12	3
latin	real	sensitivity_36L_4D_40S_7N_11W	329	j	L	m	7	3
latin	real	sensitivity_36L_4D_40S_7N_11W	329	u	L	c	5	3
latin	real	sensitivity_36L_4D_40S_7N_11W	329	c	D	cc	4	1
latin	real	sensitivity_36L_4D_40S_7N_11W	329	h	L	s	2	1
latin	real	sensitivity_36L_4D_40S_7N_11W	329	z	L	c	2	1
latin	real	sensitivity_36L_4D_40S_7N_11W	329	v	D	dd	1	0
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ol	W	haeduorum	1825	712
latin	real	sensitivity_36L_4D_40S_7N_11W	347	y	W	exercitus	1554	554
latin	real	sensitivity_36L_4D_40S_7N_11W	347	C	W	civitates	1445	711
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ar	W	milium	1423	766
latin	real	sensitivity_36L_4D_40S_7N_11W	347	or	S	cum	1322	535
latin	real	sensitivity_36L_4D_40S_7N_11W	347	s	W	longius	1322	486
latin	real	sensitivity_36L_4D_40S_7N_11W	347	aN	S	est	1169	556
latin	real	sensitivity_36L_4D_40S_7N_11W	347	d	S	iti	1144	597
latin	real	sensitivity_36L_4D_40S_7N_11W	347	o	W	proeliis	1126	609
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ok	W	copiis	1084	625
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ot	W	galliam	1033	689
latin	real	sensitivity_36L_4D_40S_7N_11W	347	k	W	caesari	1025	478
latin	real	sensitivity_36L_4D_40S_7N_11W	347	al	W	hominum	915	476
latin	real	sensitivity_36L_4D_40S_7N_11W	347	S	W	milites	910	439
latin	real	sensitivity_36L_4D_40S_7N_11W	347	t	N		883	359
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Ce	N		866	609
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qok	S	per	862	444
latin	real	sensitivity_36L_4D_40S_7N_11W	347	daN	S	quo	844	387
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Cedy	S	iis	732	448
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qot	N		727	353
latin	real	sensitivity_36L_4D_40S_7N_11W	347	e	S	ari	699	453
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Cy	S	ant	671	212
latin	real	sensitivity_36L_4D_40S_7N_11W	347	E	N		669	497
latin	real	sensitivity_36L_4D_40S_7N_11W	347	l	S	ter	666	524
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ody	S	tes	608	272
latin	real	sensitivity_36L_4D_40S_7N_11W	347	dy	S	tur	603	204
latin	real	sensitivity_36L_4D_40S_7N_11W	347	aI	S	ius	597	414
latin	real	sensitivity_36L_4D_40S_7N_11W	347	p	N		572	338
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Se	S	nos	570	260
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Col	S	tri	522	188
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Cey	S	ent	521	264
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Ey	S	ine	505	370
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ey	S	int	498	259
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Edy	S	ium	469	312
latin	real	sensitivity_36L_4D_40S_7N_11W	347	edy	S	in	446	253
latin	real	sensitivity_36L_4D_40S_7N_11W	347	od	L	e	445	222
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Sedy	S	et	418	173
latin	real	sensitivity_36L_4D_40S_7N_11W	347	am	S	unt	408	242
latin	real	sensitivity_36L_4D_40S_7N_11W	347	olk	L	e	402	152
latin	real	sensitivity_36L_4D_40S_7N_11W	347	yk	S	ner	396	149
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Cor	S	pro	376	100
latin	real	sensitivity_36L_4D_40S_7N_11W	347	yt	S	fac	375	90
latin	real	sensitivity_36L_4D_40S_7N_11W	347	r	S	ver	374	250
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qo	S	pos	371	233
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Co	L	e	364	121
latin	real	sensitivity_36L_4D_40S_7N_11W	347	dal	S	qui	362	174
latin	real	sensitivity_36L_4D_40S_7N_11W	347	T	L	s	344	121
latin	real	sensitivity_36L_4D_40S_7N_11W	347	dar	S	eri	341	227
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Cdy	S	tum	331	167
latin	real	sensitivity_36L_4D_40S_7N_11W	347	a	L	e	278	128
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Ky	L	a	273	120
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ai	S	ar	264	143
latin	real	sensitivity_36L_4D_40S_7N_11W	347	air	L	a	254	210
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Ty	S	que	251	74
latin	real	sensitivity_36L_4D_40S_7N_11W	347	K	L	s	250	98
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Sey	L	a	236	148
latin	real	sensitivity_36L_4D_40S_7N_11W	347	N	L	i	222	88
latin	real	sensitivity_36L_4D_40S_7N_11W	347	f	L	s	220	104
latin	real	sensitivity_36L_4D_40S_7N_11W	347	ky	S	tit	204	69
latin	real	sensitivity_36L_4D_40S_7N_11W	347	So	S	eti	201	76
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qokaI	L	a	201	74
latin	real	sensitivity_36L_4D_40S_7N_11W	347	i	N		199	118
latin	real	sensitivity_36L_4D_40S_7N_11W	347	op	N		198	110
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Sol	L	a	195	51
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qokaN	L	x	190	72
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qokEdy	D	xx	189	105
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qokal	L	p	187	41
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qokedy	D	cc	185	62
latin	real	sensitivity_36L_4D_40S_7N_11W	347	CE	L	s	178	98
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Sy	S	are	173	68
latin	real	sensitivity_36L_4D_40S_7N_11W	347	eol	S	ini	173	75
latin	real	sensitivity_36L_4D_40S_7N_11W	347	q	L	d	173	71
latin	real	sensitivity_36L_4D_40S_7N_11W	347	CEy	S	cit	171	113
latin	real	sensitivity_36L_4D_40S_7N_11W	347	Ceol	S	ani	167	77
latin	real	sensitivity_36L_4D_40S_7N_11W	347	daI	D	ii	165	148
latin	real	sensitivity_36L_4D_40S_7N_11W	347	os	S	tra	164	86
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qol	S	min	158	45
latin	real	sensitivity_36L_4D_40S_7N_11W	347	lk	L	s	156	249
latin	real	sensitivity_36L_4D_40S_7N_11W	347	qokEy	L	p	149	134
latin	real	sensitivity_36L_4D_40S_7N_11W	347	okaN	L	m	144	92
latin	real	sensitivity_36L_4D_40S_7N_11W	347	okal	L	e	143	52
latin	real	sensitivity_36L_4D_40S_7N_11W	347	m	L	i	138	80
latin	real	sensitivity_36L_4D_40S_7N_11W	347	otal	L	c	130	48
latin	real	sensitivity_36L_4D_40S_7N_11W	347	oky	L	c	129	44
latin	real	sensitivity_36L_4D_40S_7N_11W	347	oty	L	a	127	48
latin	real	sensitivity_36L_4D_40S_7N_11W	347	P	L	t	107	66
latin	real	sensitivity_36L_4D_40S_7N_11W	347	n	L	t	86	37
latin	real	sensitivity_36L_4D_40S_7N_11W	347	g	L	t	73	38
latin	real	sensitivity_36L_4D_40S_7N_11W	347	F	L	l	35	13
latin	real	sensitivity_36L_4D_40S_7N_11W	347	I	L	t	18	9
latin	real	sensitivity_36L_4D_40S_7N_11W	347	x	L	x	14	11
latin	real	sensitivity_36L_4D_40S_7N_11W	347	b	L	o	12	3
latin	real	sensitivity_36L_4D_40S_7N_11W	347	j	L	t	7	3
latin	real	sensitivity_36L_4D_40S_7N_11W	347	u	D	ll	5	3
latin	real	sensitivity_36L_4D_40S_7N_11W	347	c	L	m	4	1
latin	real	sensitivity_36L_4D_40S_7N_11W	347	h	L	s	2	1
latin	real	sensitivity_36L_4D_40S_7N_11W	347	z	S	ort	2	1
latin	real	sensitivity_36L_4D_40S_7N_11W	347	v	L	v	1	0
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ol	W	omnibus	1825	712
latin	real	sensitivity_46L_4D_30S_7N_11W	311	y	W	caesar	1554	554
latin	real	sensitivity_46L_4D_30S_7N_11W	311	C	W	exercitum	1445	711
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ar	W	copias	1423	766
latin	real	sensitivity_46L_4D_30S_7N_11W	311	or	W	hostibus	1322	535
latin	real	sensitivity_46L_4D_30S_7N_11W	311	s	W	posset	1322	486
latin	real	sensitivity_46L_4D_30S_7N_11W	311	aN	S	ani	1169	556
latin	real	sensitivity_46L_4D_30S_7N_11W	311	d	W	nostros	1144	597
latin	real	sensitivity_46L_4D_30S_7N_11W	311	o	W	reliquos	1126	609
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ok	S	ari	1084	625
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ot	L	e	1033	689
latin	real	sensitivity_46L_4D_30S_7N_11W	311	k	W	proelium	1025	478
latin	real	sensitivity_46L_4D_30S_7N_11W	311	al	S	cum	915	476
latin	real	sensitivity_46L_4D_30S_7N_11W	311	S	W	gallorum	910	439
latin	real	sensitivity_46L_4D_30S_7N_11W	311	t	N		883	359
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Ce	S	per	866	609
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qok	S	ter	862	444
latin	real	sensitivity_46L_4D_30S_7N_11W	311	daN	S	ius	844	387
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Cedy	S	quo	732	448
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qot	L	e	727	353
latin	real	sensitivity_46L_4D_30S_7N_11W	311	e	N		699	453
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Cy	S	iis	671	212
latin	real	sensitivity_46L_4D_30S_7N_11W	311	E	N		669	497
latin	real	sensitivity_46L_4D_30S_7N_11W	311	l	N		666	524
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ody	S	unt	608	272
latin	real	sensitivity_46L_4D_30S_7N_11W	311	dy	W	copiis	603	204
latin	real	sensitivity_46L_4D_30S_7N_11W	311	aI	S	tem	597	414
latin	real	sensitivity_46L_4D_30S_7N_11W	311	p	N		572	338
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Se	S	eti	570	260
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Col	S	mis	522	188
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Cey	S	in	521	264
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Ey	L	t	505	370
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ey	S	tis	498	259
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Edy	S	rat	469	312
latin	real	sensitivity_46L_4D_30S_7N_11W	311	edy	S	am	446	253
latin	real	sensitivity_46L_4D_30S_7N_11W	311	od	L	i	445	222
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Sedy	S	qua	418	173
latin	real	sensitivity_46L_4D_30S_7N_11W	311	am	S	rum	408	242
latin	real	sensitivity_46L_4D_30S_7N_11W	311	olk	L	e	402	152
latin	real	sensitivity_46L_4D_30S_7N_11W	311	yk	L	e	396	149
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Cor	S	ret	376	100
latin	real	sensitivity_46L_4D_30S_7N_11W	311	yt	N		375	90
latin	real	sensitivity_46L_4D_30S_7N_11W	311	r	L	s	374	250
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qo	S	cer	371	233
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Co	S	et	364	121
latin	real	sensitivity_46L_4D_30S_7N_11W	311	dal	S	ant	362	174
latin	real	sensitivity_46L_4D_30S_7N_11W	311	T	L	e	344	121
latin	real	sensitivity_46L_4D_30S_7N_11W	311	dar	S	res	341	227
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Cdy	S	ate	331	167
latin	real	sensitivity_46L_4D_30S_7N_11W	311	a	L	i	278	128
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Ky	L	o	273	120
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ai	L	i	264	143
latin	real	sensitivity_46L_4D_30S_7N_11W	311	air	L	a	254	210
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Ty	L	o	251	74
latin	real	sensitivity_46L_4D_30S_7N_11W	311	K	L	i	250	98
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Sey	L	a	236	148
latin	real	sensitivity_46L_4D_30S_7N_11W	311	N	D	ii	222	88
latin	real	sensitivity_46L_4D_30S_7N_11W	311	f	L	s	220	104
latin	real	sensitivity_46L_4D_30S_7N_11W	311	ky	S	set	204	69
latin	real	sensitivity_46L_4D_30S_7N_11W	311	So	S	ex	201	76
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qokaI	L	l	201	74
latin	real	sensitivity_46L_4D_30S_7N_11W	311	i	L	i	199	118
latin	real	sensitivity_46L_4D_30S_7N_11W	311	op	N		198	110
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Sol	L	t	195	51
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qokaN	L	l	190	72
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qokEdy	S	ide	189	105
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qokal	L	l	187	41
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qokedy	L	m	185	62
latin	real	sensitivity_46L_4D_30S_7N_11W	311	CE	L	s	178	98
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Sy	L	a	173	68
latin	real	sensitivity_46L_4D_30S_7N_11W	311	eol	L	t	173	75
latin	real	sensitivity_46L_4D_30S_7N_11W	311	q	L	c	173	71
latin	real	sensitivity_46L_4D_30S_7N_11W	311	CEy	L	a	171	113
latin	real	sensitivity_46L_4D_30S_7N_11W	311	Ceol	S	nos	167	77
latin	real	sensitivity_46L_4D_30S_7N_11W	311	daI	L	a	165	148
latin	real	sensitivity_46L_4D_30S_7N_11W	311	os	L	a	164	86
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qol	S	ili	158	45
latin	real	sensitivity_46L_4D_30S_7N_11W	311	lk	L	n	156	249
latin	real	sensitivity_46L_4D_30S_7N_11W	311	qokEy	S	re	149	134
latin	real	sensitivity_46L_4D_30S_7N_11W	311	okaN	L	l	144	92
latin	real	sensitivity_46L_4D_30S_7N_11W	311	okal	L	m	143	52
latin	real	sensitivity_46L_4D_30S_7N_11W	311	m	L	i	138	80
latin	real	sensitivity_46L_4D_30S_7N_11W	311	otal	L	e	130	48
latin	real	sensitivity_46L_4D_30S_7N_11W	311	oky	L	t	129	44
latin	real	sensitivity_46L_4D_30S_7N_11W	311	oty	L	d	127	48
latin	real	sensitivity_46L_4D_30S_7N_11W	311	P	L	t	107	66
latin	real	sensitivity_46L_4D_30S_7N_11W	311	n	L	s	86	37
latin	real	sensitivity_46L_4D_30S_7N_11W	311	g	L	s	73	38
latin	real	sensitivity_46L_4D_30S_7N_11W	311	F	L	t	35	13
latin	real	sensitivity_46L_4D_30S_7N_11W	311	I	L	c	18	9
latin	real	sensitivity_46L_4D_30S_7N_11W	311	x	L	m	14	11
latin	real	sensitivity_46L_4D_30S_7N_11W	311	b	L	s	12	3
latin	real	sensitivity_46L_4D_30S_7N_11W	311	j	D	dd	7	3
latin	real	sensitivity_46L_4D_30S_7N_11W	311	u	L	d	5	3
latin	real	sensitivity_46L_4D_30S_7N_11W	311	c	D	mm	4	1
latin	real	sensitivity_46L_4D_30S_7N_11W	311	h	D	uu	2	1
latin	real	sensitivity_46L_4D_30S_7N_11W	311	z	L	c	2	1
latin	real	sensitivity_46L_4D_30S_7N_11W	311	v	L	q	1	0
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ol	W	omnibus	1825	712
latin	real	sensitivity_46L_4D_30S_7N_11W	329	y	W	proelio	1554	554
latin	real	sensitivity_46L_4D_30S_7N_11W	329	C	S	par	1445	711
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ar	W	hostes	1423	766
latin	real	sensitivity_46L_4D_30S_7N_11W	329	or	S	non	1322	535
latin	real	sensitivity_46L_4D_30S_7N_11W	329	s	W	caesaris	1322	486
latin	real	sensitivity_46L_4D_30S_7N_11W	329	aN	S	tum	1169	556
latin	real	sensitivity_46L_4D_30S_7N_11W	329	d	W	caesarem	1144	597
latin	real	sensitivity_46L_4D_30S_7N_11W	329	o	W	exercitum	1126	609
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ok	W	caesar	1084	625
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ot	N		1033	689
latin	real	sensitivity_46L_4D_30S_7N_11W	329	k	W	coeperunt	1025	478
latin	real	sensitivity_46L_4D_30S_7N_11W	329	al	W	caesari	915	476
latin	real	sensitivity_46L_4D_30S_7N_11W	329	S	W	legatos	910	439
latin	real	sensitivity_46L_4D_30S_7N_11W	329	t	W	longius	883	359
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Ce	N		866	609
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qok	L	i	862	444
latin	real	sensitivity_46L_4D_30S_7N_11W	329	daN	S	iam	844	387
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Cedy	S	rem	732	448
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qot	S	eti	727	353
latin	real	sensitivity_46L_4D_30S_7N_11W	329	e	S	re	699	453
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Cy	S	tem	671	212
latin	real	sensitivity_46L_4D_30S_7N_11W	329	E	N		669	497
latin	real	sensitivity_46L_4D_30S_7N_11W	329	l	S	ari	666	524
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ody	S	tes	608	272
latin	real	sensitivity_46L_4D_30S_7N_11W	329	dy	S	ere	603	204
latin	real	sensitivity_46L_4D_30S_7N_11W	329	aI	S	iis	597	414
latin	real	sensitivity_46L_4D_30S_7N_11W	329	p	S	ter	572	338
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Se	L	e	570	260
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Col	S	res	522	188
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Cey	S	tur	521	264
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Ey	S	cum	505	370
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ey	D	ii	498	259
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Edy	S	ita	469	312
latin	real	sensitivity_46L_4D_30S_7N_11W	329	edy	S	et	446	253
latin	real	sensitivity_46L_4D_30S_7N_11W	329	od	L	i	445	222
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Sedy	S	nos	418	173
latin	real	sensitivity_46L_4D_30S_7N_11W	329	am	S	ant	408	242
latin	real	sensitivity_46L_4D_30S_7N_11W	329	olk	N		402	152
latin	real	sensitivity_46L_4D_30S_7N_11W	329	yk	N		396	149
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Cor	S	tra	376	100
latin	real	sensitivity_46L_4D_30S_7N_11W	329	yt	N		375	90
latin	real	sensitivity_46L_4D_30S_7N_11W	329	r	L	i	374	250
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qo	S	cer	371	233
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Co	S	ani	364	121
latin	real	sensitivity_46L_4D_30S_7N_11W	329	dal	S	qua	362	174
latin	real	sensitivity_46L_4D_30S_7N_11W	329	T	L	i	344	121
latin	real	sensitivity_46L_4D_30S_7N_11W	329	dar	S	ret	341	227
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Cdy	L	a	331	167
latin	real	sensitivity_46L_4D_30S_7N_11W	329	a	L	i	278	128
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Ky	L	s	273	120
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ai	S	era	264	143
latin	real	sensitivity_46L_4D_30S_7N_11W	329	air	L	a	254	210
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Ty	S	sar	251	74
latin	real	sensitivity_46L_4D_30S_7N_11W	329	K	L	t	250	98
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Sey	L	a	236	148
latin	real	sensitivity_46L_4D_30S_7N_11W	329	N	L	t	222	88
latin	real	sensitivity_46L_4D_30S_7N_11W	329	f	L	e	220	104
latin	real	sensitivity_46L_4D_30S_7N_11W	329	ky	L	a	204	69
latin	real	sensitivity_46L_4D_30S_7N_11W	329	So	L	e	201	76
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qokaI	L	c	201	74
latin	real	sensitivity_46L_4D_30S_7N_11W	329	i	L	t	199	118
latin	real	sensitivity_46L_4D_30S_7N_11W	329	op	L	i	198	110
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Sol	L	a	195	51
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qokaN	L	l	190	72
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qokEdy	D	cc	189	105
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qokal	L	c	187	41
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qokedy	L	l	185	62
latin	real	sensitivity_46L_4D_30S_7N_11W	329	CE	L	n	178	98
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Sy	S	bat	173	68
latin	real	sensitivity_46L_4D_30S_7N_11W	329	eol	L	e	173	75
latin	real	sensitivity_46L_4D_30S_7N_11W	329	q	L	r	173	71
latin	real	sensitivity_46L_4D_30S_7N_11W	329	CEy	L	a	171	113
latin	real	sensitivity_46L_4D_30S_7N_11W	329	Ceol	L	e	167	77
latin	real	sensitivity_46L_4D_30S_7N_11W	329	daI	L	t	165	148
latin	real	sensitivity_46L_4D_30S_7N_11W	329	os	S	ati	164	86
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qol	D	xx	158	45
latin	real	sensitivity_46L_4D_30S_7N_11W	329	lk	N		156	249
latin	real	sensitivity_46L_4D_30S_7N_11W	329	qokEy	L	l	149	134
latin	real	sensitivity_46L_4D_30S_7N_11W	329	okaN	L	t	144	92
latin	real	sensitivity_46L_4D_30S_7N_11W	329	okal	L	c	143	52
latin	real	sensitivity_46L_4D_30S_7N_11W	329	m	L	t	138	80
latin	real	sensitivity_46L_4D_30S_7N_11W	329	otal	L	e	130	48
latin	real	sensitivity_46L_4D_30S_7N_11W	329	oky	S	ent	129	44
latin	real	sensitivity_46L_4D_30S_7N_11W	329	oty	L	m	127	48
latin	real	sensitivity_46L_4D_30S_7N_11W	329	P	L	s	107	66
latin	real	sensitivity_46L_4D_30S_7N_11W	329	n	L	s	86	37
latin	real	sensitivity_46L_4D_30S_7N_11W	329	g	L	s	73	38
latin	real	sensitivity_46L_4D_30S_7N_11W	329	F	L	s	35	13
latin	real	sensitivity_46L_4D_30S_7N_11W	329	I	L	m	18	9
latin	real	sensitivity_46L_4D_30S_7N_11W	329	x	L	m	14	11
latin	real	sensitivity_46L_4D_30S_7N_11W	329	b	L	c	12	3
latin	real	sensitivity_46L_4D_30S_7N_11W	329	j	L	x	7	3
latin	real	sensitivity_46L_4D_30S_7N_11W	329	u	D	ss	5	3
latin	real	sensitivity_46L_4D_30S_7N_11W	329	c	L	m	4	1
latin	real	sensitivity_46L_4D_30S_7N_11W	329	h	L	g	2	1
latin	real	sensitivity_46L_4D_30S_7N_11W	329	z	L	p	2	1
latin	real	sensitivity_46L_4D_30S_7N_11W	329	v	L	x	1	0
latin	real	sensitivity_46L_4D_30S_7N_11W	347	ol	W	propterea	1825	712
latin	real	sensitivity_46L_4D_30S_7N_11W	347	y	W	navibus	1554	554
latin	real	sensitivity_46L_4D_30S_7N_11W	347	C	W	helvetios	1445	711
latin	real	sensitivity_46L_4D_30S_7N_11W	347	ar	W	proelio	1423	766
latin	real	sensitivity_46L_4D_30S_7N_11W	347	or	W	castra	1322	535
latin	real	sensitivity_46L_4D_30S_7N_11W	347	s	S	qui	1322	486
latin	real	sensitivity_46L_4D_30S_7N_11W	347	aN	S	cum	1169	556
latin	real	sensitivity_46L_4D_30S_7N_11W	347	d	W	coeperunt	1144	597
latin	real	sensitivity_46L_4D_30S_7N_11W	347	o	W	haeduorum	1126	609
latin	real	sensitivity_46L_4D_30S_7N_11W	347	ok	W	hominum	1084	625
latin	real	sensitivity_46L_4D_30S_7N_11W	347	ot	N		1033	689
latin	real	sensitivity_46L_4D_30S_7N_11W	347	k	W	omnibus	1025	478
latin	real	sensitivity_46L_4D_30S_7N_11W	347	al	S	est	915	476
latin	real	sensitivity_46L_4D_30S_7N_11W	347	S	W	proelium	910	439
latin	real	sensitivity_46L_4D_30S_7N_11W	347	t	N		883	359
latin	real	sensitivity_46L_4D_30S_7N_11W	347	Ce	L	s	866	609
latin	real	sensitivity_46L_4D_30S_7N_11W	347	qok	N		862	444
latin	real	sensitivity_46L_4D_30S_7N_11W	347	daN	S	tur	844	387
latin	real	sensitivity_46L_4D_30S_7N_11W	347	Cedy	S	que	732	448
latin	real	sensitivity_46L_4D_30S_7N_11W	347	qot	S	fac	727	353
latin	real	sensitivity_46L_4D_30S_7N_11W	347	e	N		699	453
latin	real	sensitivity_46L_4D_30S_7N_11W	347	Cy	S	tem	671	212
latin	real	sensitivity_46L_4D_30S_7N_11W	347	E	S	ver	669	497
latin	real	sensitivity_46L_4D_30S_7N_11W	347	l	S	ini	666	524
latin	real	sensitivity_46L_4D_30S_7N_11W	347	ody	S	ius	608	272
latin	real	sensitivity_46L_4D_30S_7N_11W	347	dy	S	rem	603	204
latin	real	sensitivity_46L_4D_30S_7N_11W	347	aI	S	unt	597	414
latin	real	sensitivity_46L_4D_30S_7N_11W	347	p	N		572	338
latin	real	sensitivity_46L_4D_30S_7N_11W	347	Se	W	reliquos	570	260
latin	real	sensitivity_46L_4D_30S_7N_11W	347	Col	S	non	522	188
latin	real	sensitivity_46L_4D_30S_7N_11W	347	Cey	S	rum	521	264
