page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f85r1	f85	f85r1.13	0	T	r Se od ar	nosquoter helvetii	turitiaritum	protraper caesar	busvere castris	deari exercitum	iperre caesarem
f85r1	f85	f85r1.13	1	T	qo Ty	cert	mina	terd	parmen	ina	para
f85r1	f85	f85r1.13	2	T	k ar	helvetios helvetii	haeduorum tum	gallorum caesar	ari castris	proeliis exercitum	possent caesarem
f85r1	f85	f85r1.13	3	T	okaN	a	c	c	l	l	a
f85r1	f85	f85r1.13	4	T	yk E e ody	stra	sque	reret	misunt	essiere	eterius
f85r1	f85	f85r1.13	5	T	qot al	non navibus	res finibus	qui	s galliam	s nostris	era civitates
f85r1	f85	f85r1.13	6	T	ol s aN	omnibus legiones tum	castris proeliis qui	haeduorum possent cum	caesarem galliae cum	exercitus propter cum	exercitus omnibus tum
f85r1	f85	f85r1.13	7	T	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f85r1	f85	f85r1.13	8	T	dal dy	aque	nisrem	trimis	itiquo	sequo	arires
f85r1	f85	f85r1.13	9	T	S ody	contra	essent que	legatos ret	navibus unt	terere	auxilium ius
f85r1	f85	f85r1.14	0	T	dar or	a longius	mis hostibus	de omnibus	ani caesar	res legatis	qua caesari
f85r1	f85	f85r1.14	1	T	S Edy	cone	essent t	legatos et	navibus e	tere	auxilium t
f85r1	f85	f85r1.14	2	T	k e ody	helvetios tra	haeduorum que	gallorum ret	ariunt	proeliis iere	possent terius
f85r1	f85	f85r1.14	3	T	ot e ody	ventra	conque	ret	perunt	pariere	interius
f85r1	f85	f85r1.14	4	T	s ar	legiones helvetii	proeliis tum	possent caesar	galliae castris	propter exercitum	omnibus caesarem
f85r1	f85	f85r1.14	5	T	aN	tum	qui	cum	cum	cum	tum
f85r1	f85	f85r1.14	6	T	C Edy	habebat e	civitates t	nostrorum et	legiones e	caesare e	castris t
f85r1	f85	f85r1.14	7	T	ot aN	ventum	conqui	cum	percum	parcum	intum
f85r1	f85	f85r1.14	8	T	dar	a	mis	de	ani	res	qua
f85r1	f85	f85r1.14	9	T	al	navibus	finibus	qui	galliam	nostris	civitates
f85r1	f85	f85r1.14	10	T	od ai N	terse	ariit	perse	eet	ariit	reis
f85r1	f85	f85r1.15	0	T	qok E o daN	per civitates qua	ver legiones est	ere legiones non	res omnibus rem	eti haeduorum qui	helvetii et
f85r1	f85	f85r1.15	1	T	Cey	iis	iis	rat	ant	tem	nis
f85r1	f85	f85r1.15	2	T	okaN	a	c	c	l	l	a
f85r1	f85	f85r1.15	3	T	okal	c	s	a	a	c	c
f85r1	f85	f85r1.15	4	T	al	navibus	finibus	qui	galliam	nostris	civitates
f85r1	f85	f85r1.15	5	T	d l	exercitum	exercitus	celeriter ari	civitates qui	quibus caesar	haeduorum qui
f85r1	f85	f85r1.15	6	T	Se ok ey	quoetii	itiinsse	traintur	vertere	perunt	perquorat
f85r1	f85	f85r1.15	7	T	Ce okaN	aria	c	rhenum c	l	l	ania
f85r1	f85	f85r1.15	8	T	olk E o	s civitates	e legiones	nerre legiones	ar omnibus	s haeduorum	e helvetii
f85r1	f85	f85r1.15	9	T	dal	a	nis	tri	iti	se	ari
f85r1	f85	f85r1.15	10	T	olk y	s caesar	e exercitum	ner caesaris	ar nostrorum	s omnibus	e exercitum
f85r1	f85	f85r1.16	0	T	So N	trie	adt	ae	at	et	mens
f85r1	f85	f85r1.16	1	T	qok ar	per helvetii	vertum	e caesar	res castris	eti exercitum	caesarem
f85r1	f85	f85r1.16	2	T	ok ar y CEy	eti helvetii caesar cae	intum exercitum tus	in caesar caesaris a	ter castris nostrorum si	per exercitum omnibus sar	quo caesarem exercitum mis
f85r1	f85	f85r1.17	0	T	p olk y	s caesar	e exercitum	ner caesaris	ar nostrorum	s omnibus	e exercitum
f85r1	f85	f85r1.17	1	T	Sey	a	si	t	a	a	a
f85r1	f85	f85r1.17	2	T	olk e daN	squa	eest	nernon	arrem	siqui	eteret
f85r1	f85	f85r1.17	3	T	S or	con longius	essent hostibus	legatos omnibus	navibus caesar	ter legatis	auxilium caesari
f85r1	f85	f85r1.17	4	T	P edy	si	et	ires	si	rent	t
f85r1	f85	f85r1.17	5	T	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f85r1	f85	f85r1.17	6	T	Sy	are	tra	are	e	us	atu
f85r1	f85	f85r1.17	7	T	op Cey	iis	iis	inirat	ant	tem	nis
f85r1	f85	f85r1.17	8	T	S t or	con legatos longius	essent proelium hostibus	legatos omnibus	navibus caesaris caesar	ter legatis	auxilium caesari
f85r1	f85	f85r1.17	9	T	aN S am	tumcontem	qui essent ita	cum legatos ant	cum navibus int	cumtertur	tum auxilium rum
f85r1	f85	f85r1.18	0	T	olk Ey	se	et	neriis	ari	se	et
f85r1	f85	f85r1.18	1	T	ot Cey	veniis	coniis	rat	perant	partem	innis
f85r1	f85	f85r1.18	2	T	qokedy	xx	c	l	ii	xx	p
f85r1	f85	f85r1.18	3	T	qo daN	cerqua	minest	ternon	parrem	inqui	paret
f85r1	f85	f85r1.18	4	T	Cy	ere	cum	que	tus	tes	ant
f85r1	f85	f85r1.18	5	T	Ce P ey	arisi	esse	rhenum itur	se	runt	anirat
f85r1	f85	f85r1.18	6	T	ot Sey	vena	consi	t	pera	para	ina
f85r1	f85	f85r1.18	7	T	qok Sey	pera	versi	et	resa	etia	a
f85r1	f85	f85r1.18	8	T	s Cdy	legiones ant	proeliis sar	possent num	galliae tis	propter ium	omnibus cum
f85r1	f85	f85r1.18	9	T	d am	exercitum tem	exercitus ita	celeriter ant	civitates int	quibus tur	haeduorum rum
f85r1	f85	f85r1.19	0	T	ok Cy	etiere	incum	inque	tertus	pertes	quoant
f85r1	f85	f85r1.19	1	T	ok Cdy	etiant	insar	innum	tertis	perium	quocum
f85r1	f85	f85r1.19	2	T	ot Cedy	venani	conius	tem	pertem	parius	intem
f85r1	f85	f85r1.19	3	T	d am	exercitum tem	exercitus ita	celeriter ant	civitates int	quibus tur	haeduorum rum
f85r1	f85	f85r1.19	4	T	l am	tem	ita	ariant	quiint	caesar tur	quirum
f85r1	f85	f85r1.20	0	T	p Ce o yk Sedy	ari civitates set	legiones squa	rhenum legiones est	omnibus misnum	haeduorum essnum	ani helvetii eiam
f85r1	f85	f85r1.20	1	T	qo P dy	cersque	minerem	terimis	parsquo	inrquo	parres
f85r1	f85	f85r1.20	2	T	qo f ol	cer omnibus	min castris	tere haeduorum	par caesarem	in exercitus	par exercitus
f85r1	f85	f85r1.20	3	T	S dal dy	conaque	essent nisrem	legatos trimis	navibus itiquo	tersequo	auxilium arires
f85r1	f85	f85r1.20	4	T	d air ar	exercitum a helvetii	exercitus atum	celeriter ita caesar	civitates a castris	quibus e exercitum	haeduorum t caesarem
f85r1	f85	f85r1.20	5	T	CE t Ey	e legatos e	t proelium t	eiis	s caesaris i	ee	st
f85r1	f85	f85r1.20	6	T	ot Cedy	venani	conius	tem	pertem	parius	intem
f85r1	f85	f85r1.20	7	T	qok Cdy	perant	versar	enum	restis	etiium	cum
f85r1	f85	f85r1.20	8	T	dy	que	rem	mis	quo	quo	res
f85r1	f85	f85r1.21	0	T	d ai i r	exercitum sinos	exercitus intur	celeriter supro	civitates eibus	quibus inde	haeduorum iii
f85r1	f85	f85r1.21	1	T	Ce ody	aritra	que	rhenum ret	unt	ere	aniius
f85r1	f85	f85r1.21	2	T	or aN	longius tum	hostibus qui	omnibus cum	caesar cum	legatis cum	caesari tum
f85r1	f85	f85r1.21	3	T	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f85r1	f85	f85r1.21	4	T	okaN	a	c	c	l	l	a
f85r1	f85	f85r1.21	5	T	Ce o T ey	ari civitates aesi	legiones esse	rhenum legiones atur	omnibus se	haeduorum sunt	ani helvetii erat
f85r1	f85	f85r1.21	6	T	ol or	omnibus longius	castris hostibus	haeduorum omnibus	caesarem caesar	exercitus legatis	exercitus caesari
f85r1	f85	f85r1.21	7	T	ot edy	veni	cont	res	peri	parent	int
f85r1	f85	f85r1.21	8	T	qot aN	nontum	resqui	cum	scum	scum	eratum
f85r1	f85	f85r1.21	9	T	Cor	est	ini	quo	iis	ita	nos
f85r1	f85	f85r1.21	10	T	Cedy	ani	ius	tem	tem	ius	tem
f85r1	f85	f85r1.22	0	T	y d air	caesar exercitum a	exercitum exercitus a	caesaris celeriter ita	nostrorum civitates a	omnibus quibus e	exercitum haeduorum t
f85r1	f85	f85r1.22	1	T	t ar	legatos helvetii	proelium tum	caesar	caesaris castris	exercitum	caesarem
f85r1	f85	f85r1.22	2	T	Cedy	ani	ius	tem	tem	ius	tem
f85r1	f85	f85r1.22	3	T	or aN	longius tum	hostibus qui	omnibus cum	caesar cum	legatis cum	caesari tum
f85r1	f85	f85r1.22	4	T	y Cedy	caesar ani	exercitum ius	caesaris tem	nostrorum tem	omnibus ius	exercitum tem
f85r1	f85	f85r1.22	5	T	ok edy	etii	int	inres	teri	perent	quot
f85r1	f85	f85r1.23	0	T	p C daN	habebat qua	civitates est	nostrorum non	legiones rem	caesare qui	castris et
f85r1	f85	f85r1.23	1	T	So daN	triqua	adest	anon	arem	equi	menet
f85r1	f85	f85r1.23	2	T	So f Sedy	triet	adqua	aeest	anum	enum	meniam
f85r1	f85	f85r1.23	3	T	yt e ody	detra	eque	ret	sunt	siere	eterius
f85r1	f85	f85r1.23	4	T	y p ar	caesar helvetii	exercitum tum	caesaris caesar	nostrorum castris	omnibus exercitum	exercitum caesarem
f85r1	f85	f85r1.23	5	T	Ce s	ari legiones	proeliis	rhenum possent	galliae	propter	ani omnibus
f85r1	f85	f85r1.23	6	T	aN	tum	qui	cum	cum	cum	tum
f85r1	f85	f85r1.23	7	T	Col dy	intque	nonrem	animis	estquo	nosquo	nonres
f85r1	f85	f85r1.23	8	T	qo p ar	cer helvetii	mintum	ter caesar	par castris	in exercitum	par caesarem
f85r1	f85	f85r1.23	9	T	Se t am	quo legatos tem	iti proelium ita	traant	ver caesaris int	tur	perrum
f85r1	f85	f85r1.24	0	T	t e d air	legatos exercitum a	proelium exercitus a	celeriter ita	caesaris civitates a	i quibus e	ter haeduorum t
f85r1	f85	f85r1.24	1	T	yk Edy	se	st	et	mise	esse	et
f85r1	f85	f85r1.24	2	T	daI	t	hos	m	bat	pro	a
f85r1	f85	f85r1.24	3	T	C Edy	habebat e	civitates t	nostrorum et	legiones e	caesare e	castris t
f85r1	f85	f85r1.24	4	T	qok ar	per helvetii	vertum	e caesar	res castris	eti exercitum	caesarem
f85r1	f85	f85r1.24	5	T	Cedy	ani	ius	tem	tem	ius	tem
f85r1	f85	f85r1.24	6	T	ok ar	eti helvetii	intum	in caesar	ter castris	per exercitum	quo caesarem
f85r1	f85	f85r1.24	7	T	S E k Ey	con helvetios e	essent haeduorum t	legatos re gallorum iis	navibus arii	ter proeliis e	auxilium possent t
f85r1	f85	f85r1.24	8	T	qokedy	xx	c	l	ii	xx	p
f85r1	f85	f85r1.24	9	T	ol Cedy	omnibus ani	castris ius	haeduorum tem	caesarem tem	exercitus ius	exercitus tem
f85r1	f85	f85r1.25	0	T	s Ce d ai i r	legiones ari exercitum sinos	proeliis exercitus intur	possent rhenum celeriter supro	galliae civitates eibus	propter quibus inde	omnibus ani haeduorum iii
f85r1	f85	f85r1.25	1	T	ot e ody	ventra	conque	ret	perunt	pariere	interius
f85r1	f85	f85r1.25	2	T	C T dy	habebat aesque	civitates erem	nostrorum amis	legiones squo	caesare squo	castris eres
f85r1	f85	f85r1.25	3	T	qokaN	si	l	a	l	l	bat
f85r1	f85	f85r1.25	4	T	yk Cedy	sani	sius	tem	mistem	essius	etem
f85r1	f85	f85r1.26	0	T	p C d air	habebat exercitum a	civitates exercitus a	nostrorum celeriter ita	legiones civitates a	caesare quibus e	castris haeduorum t
f85r1	f85	f85r1.26	1	T	or	longius	hostibus	omnibus	caesar	legatis	caesari
f85r1	f85	f85r1.26	2	T	S S dar	concona	essent essent mis	legatos legatos de	navibus navibus ani	terterres	auxilium auxilium qua
f85r1	f85	f85r1.26	3	T	qo p Cedy	cerani	minius	tertem	partem	inius	partem
f85r1	f85	f85r1.26	4	T	op Cdy	ant	sar	ininum	tis	ium	cum
f85r1	f85	f85r1.26	5	T	qo f Cdy	cerant	minsar	terenum	partis	inium	parcum
f85r1	f85	f85r1.26	6	T	dar	a	mis	de	ani	res	qua
f85r1	f85	f85r1.26	7	T	s	legiones	proeliis	possent	galliae	propter	omnibus
f85r1	f85	f85r1.26	8	T	aN	tum	qui	cum	cum	cum	tum
f85r1	f85	f85r1.26	9	T	C P dy	habebat sque	civitates erem	nostrorum imis	legiones squo	caesare rquo	castris res
f85r1	f85	f85r1.26	10	T	dar or daN	a longius qua	mis hostibus est	de omnibus non	ani caesar rem	res legatis qui	qua caesari et
f85r1	f85	f85r1.27	0	T	y Cedy	caesar ani	exercitum ius	caesaris tem	nostrorum tem	omnibus ius	exercitum tem
f85r1	f85	f85r1.27	1	T	Se t S dy	quo legatos conque	iti proelium essent rem	tra legatos mis	ver caesaris navibus quo	terquo	per auxilium res
f85r1	f85	f85r1.27	2	T	qot ar	non helvetii	restum	caesar	s castris	s exercitum	era caesarem
f85r1	f85	f85r1.27	3	T	ok edy	etii	int	inres	teri	perent	quot
f85r1	f85	f85r1.27	4	T	qokal	e	p	a	c	a	c
f85r1	f85	f85r1.27	5	T	s aN	legiones tum	proeliis qui	possent cum	galliae cum	propter cum	omnibus tum
f85r1	f85	f85r1.27	6	T	olk ar ar	s helvetii helvetii	etumtum	ner caesar caesar	ar castris castris	s exercitum exercitum	e caesarem caesarem
f85r1	f85	f85r1.27	7	T	od E e g	teri	aris	perret	et	ariii	reteri
f85r1	f85	f85r1.28	0	T	k Ce dar	helvetios aria	haeduorum mis	gallorum rhenum de	ariani	proeliis res	possent aniqua
f85r1	f85	f85r1.28	1	T	yt eol	dei	et	t	se	se	et
f85r1	f85	f85r1.28	2	T	ok Cdy	etiant	insar	innum	tertis	perium	quocum
f85r1	f85	f85r1.28	3	T	q e k edy	in helvetios i	s haeduorum t	i gallorum res	darii	di proeliis ent	etiter possent t
f85r1	f85	f85r1.28	4	T	ot or	ven longius	con hostibus	omnibus	per caesar	par legatis	in caesari
f85r1	f85	f85r1.28	5	T	od or	ter longius	ari hostibus	per omnibus	e caesar	ari legatis	re caesari
f85r1	f85	f85r1.28	6	T	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f85r1	f85	f85r1.28	7	T	Cedy	ani	ius	tem	tem	ius	tem
f85r1	f85	f85r1.28	8	T	ot e Cdy	venant	consar	num	pertis	pariium	intercum
f85r1	f85	f85r1.28	9	T	dal P edy	asi	niset	triires	itisi	serent	arit
f85r1	f85	f85r1.29	0	T	o E s	civitates legiones	legiones proeliis	legiones re possent	omnibus galliae	haeduorum propter	helvetii omnibus
f85r1	f85	f85r1.29	1	T	aN	tum	qui	cum	cum	cum	tum
f85r1	f85	f85r1.29	2	T	olk E ody	stra	eque	nerreret	arunt	sere	eius
f85r1	f85	f85r1.29	3	T	or s	longius legiones	hostibus proeliis	omnibus possent	caesar galliae	legatis propter	caesari omnibus
f85r1	f85	f85r1.29	4	T	CEy	cae	tus	a	si	sar	mis
f85r1	f85	f85r1.29	5	T	qok Cdy	perant	versar	enum	restis	etiium	cum
f85r1	f85	f85r1.29	6	T	qot ol	non omnibus	res castris	haeduorum	s caesarem	s exercitus	era exercitus
f85r1	f85	f85r1.29	7	T	ok ar	eti helvetii	intum	in caesar	ter castris	per exercitum	quo caesarem
f85r1	f85	f85r1.29	8	T	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f85r1	f85	f85r1.29	9	T	ot Cy	venere	concum	que	pertus	partes	inant
f85r1	f85	f85r1.29	10	T	ok am	etitem	inita	inant	terint	pertur	quorum
f85r1	f85	f85r1.30	0	T	d or Cdy	exercitum longius ant	exercitus hostibus sar	celeriter omnibus num	civitates caesar tis	quibus legatis ium	haeduorum caesari cum
f85r1	f85	f85r1.30	1	T	or aN	longius tum	hostibus qui	omnibus cum	caesar cum	legatis cum	caesari tum
f85r1	f85	f85r1.30	2	T	ok e d e r	eti exercitum nos	in exercitus tur	in celeriter pro	ter civitates bus	peri quibus ide	quoter haeduorum teri
f85r1	f85	f85r1.30	3	T	C Ty	habebat t	civitates a	nostrorum d	legiones men	caesare a	castris a
f85r1	f85	f85r1.30	4	T	ok edy	etii	int	inres	teri	perent	quot
f85r1	f85	f85r1.30	5	T	Cdy	ant	sar	num	tis	ium	cum
f85r1	f85	f85r1.30	6	T	Cdy	ant	sar	num	tis	ium	cum
f85r1	f85	f85r1.30	7	T	otal	ad	c	c	l	mis	c
f85r1	f85	f85r1.30	8	T	ot Cdy	venant	consar	num	pertis	parium	incum
f85r1	f85	f85r1.30	9	T	otal o m	ad civitates t	c legiones i	c legiones e	l omnibus t	mis haeduorum t	c helvetii s
f85r1	f85	f85r1.31	0	T	p o daN	civitates qua	legiones est	legiones non	omnibus rem	haeduorum qui	helvetii et
f85r1	f85	f85r1.31	1	T	S dar	cona	essent mis	legatos de	navibus ani	terres	auxilium qua
f85r1	f85	f85r1.31	2	T	y p C dar	caesar habebat a	exercitum civitates mis	caesaris nostrorum de	nostrorum legiones ani	omnibus caesare res	exercitum castris qua
f85r1	f85	f85r1.31	3	T	dar	a	mis	de	ani	res	qua
f85r1	f85	f85r1.31	4	T	y p Cdy	caesar ant	exercitum sar	caesaris num	nostrorum tis	omnibus ium	exercitum cum
f85r1	f85	f85r1.31	5	T	qo p ol	cer omnibus	min castris	ter haeduorum	par caesarem	in exercitus	par exercitus
f85r1	f85	f85r1.31	6	T	dar	a	mis	de	ani	res	qua
f85r1	f85	f85r1.31	7	T	k e S ar	helvetios con helvetii	haeduorum essent tum	gallorum legatos caesar	ari navibus castris	proeliis iter exercitum	possent ter auxilium caesarem
f85r1	f85	f85r1.31	8	T	d C dal	exercitum habebat a	exercitus civitates nis	celeriter nostrorum tri	civitates legiones iti	quibus caesare se	haeduorum castris ari
f85r1	f85	f85r1.31	9	T	Col air y	inta caesar	nona exercitum	aniita caesaris	esta nostrorum	nose omnibus	nont exercitum
f85r1	f85	f85r1.32	0	T	yt or	de longius	e hostibus	omnibus	s caesar	s legatis	e caesari
f85r1	f85	f85r1.32	1	T	Col	int	non	ani	est	nos	non
f85r1	f85	f85r1.32	2	T	S dy t ody	conque legatos tra	essent rem proelium que	legatos misret	navibus quo caesaris unt	terquoere	auxilium resius
f85r1	f85	f85r1.32	3	T	qot Cdy	nonant	ressar	num	stis	sium	eracum
f85r1	f85	f85r1.32	4	T	ot Col	venint	connon	ani	perest	parnos	innon
f85r1	f85	f85r1.32	5	T	CE s	e legiones	t proeliis	e possent	s galliae	e propter	s omnibus
f85r1	f85	f85r1.32	6	T	or	longius	hostibus	omnibus	caesar	legatis	caesari
f85r1	f85	f85r1.32	7	T	E o daN	civitates qua	legiones est	re legiones non	omnibus rem	haeduorum qui	helvetii et
f85r1	f85	f85r1.32	8	T	or	longius	hostibus	omnibus	caesar	legatis	caesari
f85r1	f85	f85r1.32	9	T	ar al	helvetii navibus	tum finibus	caesar qui	castris galliam	exercitum nostris	caesarem civitates
f85r1	f85	f85r1.32	10	T	olk am	stem	eita	nerant	arint	stur	erum
f85r1	f85	f85r1.33	0	T	r ar ai N	nos helvetii se	turtumit	pro caesar se	bus castris et	de exercitum it	i caesarem is
f85r1	f85	f85r1.33	1	T	Sey	a	si	t	a	a	a
f85r1	f85	f85r1.33	2	T	os aN	ttum	terqui	tcum	aticum	niscum	atum
f85r1	f85	f85r1.33	3	T	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f85r1	f85	f85r1.33	4	T	yt ar	de helvetii	etum	caesar	s castris	s exercitum	e caesarem
f85r1	f85	f85r1.33	5	T	ot edy	veni	cont	res	peri	parent	int
f85r1	f85	f85r1.33	6	T	or	longius	hostibus	omnibus	caesar	legatis	caesari
f85r1	f85	f85r1.33	7	T	aN	tum	qui	cum	cum	cum	tum
f85r1	f85	f85r1.33	8	T	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f85r1	f85	f85r1.33	9	T	ol ar	omnibus helvetii	castris tum	haeduorum caesar	caesarem castris	exercitus exercitum	exercitus caesarem
f85r1	f85	f85r1.33	10	T	olk Edy	se	et	neret	are	se	et
f85r1	f85	f85r1.34	0	T	y S Edy	caesar cone	exercitum essent t	caesaris legatos et	nostrorum navibus e	omnibus tere	exercitum auxilium t
f85r1	f85	f85r1.34	1	T	k S Ey	helvetios cone	haeduorum essent t	gallorum legatos iis	ari navibus i	proeliis tere	possent auxilium t
f85r1	f85	f85r1.34	2	T	qok or	per longius	ver hostibus	e omnibus	res caesar	eti legatis	caesari
f85r1	f85	f85r1.34	3	T	or	longius	hostibus	omnibus	caesar	legatis	caesari
f85r1	f85	f85r1.34	4	T	C od	habebat ter	civitates ari	nostrorum per	legiones e	caesare ari	castris re
f85r1	f85	f85r1.34	5	T	lk Cedy	sani	eius	item	omntem	sius	etem
f85r1	f85	f85r1.34	6	T	qot ody	nontra	resque	ret	sunt	sere	eraius
f85r1	f85	f85r1.34	7	T	qok ar	per helvetii	vertum	e caesar	res castris	eti exercitum	caesarem
f85r1	f85	f85r1.34	8	T	S t y	con legatos caesar	essent proelium exercitum	legatos caesaris	navibus caesaris nostrorum	ter omnibus	auxilium exercitum
f85r1	f85	f85r1.34	9	T	ot ar ar	ven helvetii helvetii	contumtum	caesar caesar	per castris castris	par exercitum exercitum	in caesarem caesarem
f85r1	f85	f85r1.35	0	T	s ar Ce dar	legiones helvetii aria	proeliis tummis	possent caesar rhenum de	galliae castris ani	propter exercitum res	omnibus caesarem aniqua
f85r1	f85	f85r1.35	1	T	ol p Cdy	omnibus ant	castris sar	haeduorum num	caesarem tis	exercitus ium	exercitus cum
f85r1	f85	f85r1.35	2	T	ot ol	ven omnibus	con castris	haeduorum	per caesarem	par exercitus	in exercitus
f85r1	f85	f85r1.35	3	T	ot Cedy	venani	conius	tem	pertem	parius	intem
f85r2	f85	f85r2.1	0	C	od Edy	tere	arit	peret	ee	arie	ret
f85r2	f85	f85r2.1	1	C	ot edy	veni	cont	res	peri	parent	int
f85r2	f85	f85r2.1	2	C	op a E s	e legiones	i proeliis	iniire possent	i galliae	i propter	t omnibus
f85r2	f85	f85r2.1	3	C	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f85r2	f85	f85r2.1	4	C	C Ty	habebat t	civitates a	nostrorum d	legiones men	caesare a	castris a
f85r2	f85	f85r2.1	5	C	ot Cdy	venant	consar	num	pertis	parium	incum
f85r2	f85	f85r2.1	6	C	ot ody	ventra	conque	ret	perunt	parere	inius
f85r2	f85	f85r2.1	7	C	ot ar	ven helvetii	contum	caesar	per castris	par exercitum	in caesarem
f85r2	f85	f85r2.1	8	C	Ce p aN	aritum	qui	rhenum cum	cum	cum	anitum
f85r2	f85	f85r2.1	9	C	ot od ar	venter helvetii	conaritum	per caesar	pere castris	parari exercitum	inre caesarem
f85r2	f85	f85r2.1	10	C	ot o daN	ven civitates qua	con legiones est	legiones non	per omnibus rem	par haeduorum qui	in helvetii et
f85r2	f85	f85r2.1	11	C	op aN	tum	qui	inicum	cum	cum	tum
f85r2	f85	f85r2.1	12	C	ot aN	ventum	conqui	cum	percum	parcum	intum
f85r2	f85	f85r2.1	13	C	qo p C a s	cer habebat e legiones	min civitates i proeliis	ter nostrorum i possent	par legiones i galliae	in caesare i propter	par castris t omnibus
f85r2	f85	f85r2.1	14	C	ot Cedy	venani	conius	tem	pertem	parius	intem
f85r2	f85	f85r2.1	15	C	olk aN	stum	equi	nercum	arcum	scum	etum
f85r2	f85	f85r2.1	16	C	od ar	ter helvetii	aritum	per caesar	e castris	ari exercitum	re caesarem
f85r2	f85	f85r2.1	17	C	al o E s	navibus civitates legiones	finibus legiones proeliis	qui legiones re possent	galliam omnibus galliae	nostris haeduorum propter	civitates helvetii omnibus
f85r2	f85	f85r2.1	18	C	ot Cedy	venani	conius	tem	pertem	parius	intem
f85r2	f85	f85r2.1	19	C	qot e daN	nonqua	resest	non	srem	siqui	erateret
f85r2	f85	f85r2.1	20	C	od ar	ter helvetii	aritum	per caesar	e castris	ari exercitum	re caesarem
f85r2	f85	f85r2.1	21	C	o T ody	civitates aestra	legiones eque	legiones aret	omnibus sunt	haeduorum sere	helvetii eius
f85r2	f85	f85r2.1	22	C	Se daN	quoqua	itiest	tranon	verrem	qui	peret
f85r2	f85	f85r2.1	23	C	ol aN	omnibus tum	castris qui	haeduorum cum	caesarem cum	exercitus cum	exercitus tum
f85r2	f85	f85r2.1	24	C	ol f or	omnibus longius	castris hostibus	haeduorum e omnibus	caesarem caesar	exercitus legatis	exercitus caesari
f85r2	f85	f85r2.1	25	C	daN	qua	est	non	rem	qui	et
f85r2	f85	f85r2.1	26	C	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f85r2	f85	f85r2.1	27	C	lk e C C	s habebat habebat	e civitates civitates	i nostrorum nostrorum	omn legiones legiones	si caesare caesare	eter castris castris
f85r2	f85	f85r2.1	28	C	os	t	ter	t	ati	nis	a
f85r2	f85	f85r2.1	29	C	aN	tum	qui	cum	cum	cum	tum
f85r2	f85	f85r2.1	30	C	ot Edy	vene	cont	et	pere	pare	int
f85r2	f85	f85r2.1	31	C	dar	a	mis	de	ani	res	qua
f85r2	f85	f85r2.1	32	C	ot E s	ven legiones	con proeliis	re possent	per galliae	par propter	in omnibus
f85r2	f85	f85r2.1	33	C	op aN	tum	qui	inicum	cum	cum	tum
f85r2	f85	f85r2.1	34	C	C P dar	habebat sa	civitates emis	nostrorum ide	legiones sani	caesare rres	castris qua
f85r2	f85	f85r2.2	0	C	s aI	legiones cum	proeliis um	possent ius	galliae ius	propter tum	omnibus tia
f85r2	f85	f85r2.2	1	C	or	longius	hostibus	omnibus	caesar	legatis	caesari
f85r2	f85	f85r2.2	2	C	or aN	longius tum	hostibus qui	omnibus cum	caesar cum	legatis cum	caesari tum
f85r2	f85	f85r2.2	3	C	op Cdy	ant	sar	ininum	tis	ium	cum
f85r2	f85	f85r2.3	0	C	qot or	non longius	res hostibus	omnibus	s caesar	s legatis	era caesari
f85r2	f85	f85r2.3	1	C	S Edy	cone	essent t	legatos et	navibus e	tere	auxilium t
f85r2	f85	f85r2.3	2	C	So daN	triqua	adest	anon	arem	equi	menet
f85r2	f85	f85r2.3	3	C	ol f ar ar y	omnibus helvetii helvetii caesar	castris tumtum exercitum	haeduorum e caesar caesar caesaris	caesarem castris castris nostrorum	exercitus exercitum exercitum omnibus	exercitus caesarem caesarem exercitum
f85r2	f85	f85r2.4	0	C	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f85r2	f85	f85r2.4	1	C	Se o	quo civitates	iti legiones	tra legiones	ver omnibus	haeduorum	per helvetii
f85r2	f85	f85r2.4	2	C	or aN	longius tum	hostibus qui	omnibus cum	caesar cum	legatis cum	caesari tum
f85r2	f85	f85r2.4	3	C	Col daN	intqua	nonest	aninon	estrem	nosqui	nonet
