page	physical_folio	split	locus	line_number	section	language	hand	eva_clean	ivtff_raw
f75r	f75	train	f75r.31	31	B	B	2	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	dshedy.qokey.chckhy.qokar.shedy.chey.qoked.qokedy.daldy<$>
f75r	f75	train	f75r.32	32	B	B	2	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	<%>polshy.dal.shedy.qokain.dar.chsdy.shedy.qotar.shedy.ldy
f75r	f75	train	f75r.33	33	B	B	2	qokeey l shedy qo l chedy qokain chcthedy ltedy darom	qokeey.l,shedy.qo,l.chedy.qokain.chcthedy.ltedy.darom
f75r	f75	train	f75r.34	34	B	B	2	s olkedy okal dar oty okar otar ol kain oltedy	s,olkedy.okal.dar.oty.okar.otar.ol,kain.oltedy
f75r	f75	train	f75r.35	35	B	B	2	qokain sheety qokain dar dar shedy qokain oldy	qokain.sheety.qokain.dar.dar.shedy.qoka[in:r].oldy
f75r	f75	train	f75r.36	36	B	B	2	sol keedy qokeedy qokey okar otar dardardy	sol.keedy.qokeedy.qokey.okar.otar.dardardy
f75r	f75	train	f75r.37	37	B	B	2	qokedy dy sheety qokedy qokeedy qokechdy lol	qokedy.dy.sheety.qokedy.qokeedy.qokechdy.lol
f75r	f75	train	f75r.38	38	B	B	2	qokeedy qokeedy qokedy qokedy qokeedy ldy	qokeedy.qokeedy.qokedy.qokedy.qokeedy.ldy
f75r	f75	train	f75r.39	39	B	B	2	yshedy qokeedy qokeedy olkeedy otey koldy	yshedy.qokeedy.qokeedy.olkeedy.otey.koldy
f75r	f75	train	f75r.40	40	B	B	2	dar shedy qokain shedy dal keedy rshedy	dar.shedy.qokain.shedy.dal,keedy.rshedy
f75r	f75	train	f75r.41	41	B	B	2	sokeedy qokeedy oteedy qoky dy keedy sy	sokeedy.qokeedy.oteedy.qoky.dy,keedy.sy
f75r	f75	train	f75r.42	42	B	B	2	dshedy qokedy qokeedy qoteey qoteedy dor	dshedy.qokedy.qokeedy.qoteey.qoteedy.d[o:a]r
f75r	f75	train	f75r.43	43	B	B	2	yshedy chekar oldy qokain chkar otar oldy	yshedy.chekar.oldy.qokain.chkar.otar,oldy
f75r	f75	train	f75r.44	44	B	B	2	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	dchedy.sain.okedy.qokedy.otedy.okoldy.otar.otam.olaiin.ch<->dar.dy
f75r	f75	train	f75r.45	45	B	B	2	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	sshedy.shckhy.qokey.okedy.sarol.oty.otedy.qotedy.otedy.okaiin
f75r	f75	train	f75r.46	46	B	B	2	qokey qokedy sheol qokedy dain shedy otol chedy olor	qokey.qokedy.sheol.qokedy.dain.shedy.otol,chedy.ol[o:a]r<$>
f75r	f75	train	f75r.47	47	B	B	2	sal okeedy	<%>sal.okeedy
f75r	f75	train	f75r.48	48	B	B	2	daly ychey	daly.ychey
f75r	f75	train	f75r.49	49	B	B	2	sols dara	sols.dara
f75r	f75	train	f75r.50	50	B	B	2	ychty	ychty
f75r	f75	train	f75r.51	51	B	B	2	saino	saino
f75r	f75	train	f75r.52	52	B	B	2	saldy	saldy
f75r	f75	train	f75r.53	53	B	B	2	dainy	dainy<$>
f75v	f75	train	f75v.1	1	B	B	2	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	<%>pchedar.opchedy.qokedy.opchedy.qopdy<->dain.chetas.ch{cphh}y.qotam
f75v	f75	train	f75v.2	2	B	B	2	s	s
f75v	f75	train	f75v.3	3	B	B	2	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor.sheky.qokain.okal.dal.olchedy<->daiin.chckhy.lkar.chckhy,rom
f75v	f75	train	f75v.4	4	B	B	2	l	l
f75v	f75	train	f75v.5	5	B	B	2	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly	dl.shckhy.kain.olchey.qokain.dalyrd<->dl,shedy.qoteedy.cthedy.loly
f75v	f75	train	f75v.6	6	B	B	2	l	l
f75v	f75	train	f75v.7	7	B	B	2	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar	qokchdy.qokal.dal.ol.chety.lchdy<->shedy.ched.otedy.qotedy.otar
f75v	f75	train	f75v.8	8	B	B	2	o	o
f75v	f75	train	f75v.9	9	B	B	2	r	r
f75v	f75	train	f75v.10	10	B	B	2	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed.chedy,ky.okedy.lchedy.dar,ody<->dchedy.dar.olchedy.otedy.qoky
f75v	f75	train	f75v.11	11	B	B	2	s	s
f75v	f75	train	f75v.12	12	B	B	2	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	qokedy.rshey.qol.chey.ol.chey.keed<->sol.key.dy,kedy.qokal.dar.oly
f75v	f75	train	f75v.13	13	B	B	2	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain.cheedy.qokal.dain.sheeky.qoky<->sshedy.tedy.otedy.tedy.taral
f75v	f75	train	f75v.14	14	B	B	2	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol.sheckhy.qokedy.qokedy.qokaly<->sor,chedy.qoky.olshty.qokydy
f75v	f75	train	f75v.15	15	B	B	2	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	sal.ol.olain.olkey.olshed.qokaly<->qokar.chedy.qokain.ty.lshdy,qo
f75v	f75	train	f75v.16	16	B	B	2	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	odchedy.qolshdy.shokshdy.qokain.?<->or.shedy.qolol,keedy.qokalom
f75v	f75	train	f75v.17	17	B	B	2	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	sal.shed,ykain.qokain.sheckhy.ld<->saiin.ckhy.lshedy<$>
f75v	f75	train	f75v.18	18	B	B	2	okshy	okshy
f75v	f75	train	f75v.19	19	B	B	2	saral	saral
f75v	f75	train	f75v.20	20	B	B	2	dokal	dokal
f75v	f75	train	f75v.21	21	B	B	2	darol	darol
f75v	f75	train	f75v.22	22	B	B	2	daldy	daldy
f75v	f75	train	f75v.23	23	B	B	2	dal shd	dal,shd
f75v	f75	train	f75v.24	24	B	B	2	dalkar	dalkar
f75v	f75	train	f75v.25	25	B	B	2	qokal	qokal
f75v	f75	train	f75v.26	26	B	B	2	dly	dly
f75v	f75	train	f75v.27	27	B	B	2	ory	ory
f75v	f75	train	f75v.28	28	B	B	2	oty	oty
f75v	f75	train	f75v.29	29	B	B	2	lchy	lchy
f75v	f75	train	f75v.30	30	B	B	2	dary	dary
f75v	f75	train	f75v.31	31	B	B	2	dal	dal
f75v	f75	train	f75v.32	32	B	B	2	daldy	daldy
f75v	f75	train	f75v.33	33	B	B	2	qoted	qoted
f75v	f75	train	f75v.34	34	B	B	2	rkal	rkal
f75v	f75	train	f75v.35	35	B	B	2	ykedy	ykedy
f75v	f75	train	f75v.36	36	B	B	2	olkchy	olkchy
f75v	f75	train	f75v.37	37	B	B	2	otoly	otoly
f75v	f75	train	f75v.38	38	B	B	2	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	<%>tolsheor.qokal.dar.olked.orol.kchey.okain.olchey.okar.sheky.dedy.kedy
f75v	f75	train	f75v.39	39	B	B	2	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey.olkain.qol,sheedy.qokeor.sheedy.qokal.or.chey.qokar.ol.aiin
f75v	f75	train	f75v.40	40	B	B	2	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	dlshedy.qokain.dal.qol.qol.ol.sheedy.cheey.dol.ol,sheey.qokain.olol
f75v	f75	train	f75v.41	41	B	B	2	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal.shedy.qokain.shey.qoin.ol,shey.ol.shey.qoky.qol,cheey.chl.or,sheolo
f75v	f75	train	f75v.42	42	B	B	2	o l sheey qolshey qokain okaiin charor	o,l.sheey.qolshey.qokain.okaiin.charor<$>
f75v	f75	train	f75v.43	43	B	B	2	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	<%>pokain.okeedy.or.chesy.solshey.qokeey.qotedy.olkedy.chey,tal.dy.qol
f75v	f75	train	f75v.44	44	B	B	2	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees.ol,sheckhy.qokain.ol.chedy.qol.chedy.qol,keey.qolchedy.chealy
f75v	f75	train	f75v.45	45	B	B	2	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	yshey.qokar.olchedy.qor.oiin.okeedy.qokeed.qokeey.qokeey.otey.qoky.dy
f75v	f75	train	f75v.46	46	B	B	2	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	ychey.qotain.sheckhy.qokedy.qokedy.lsheckhy.qokain.dal.tol.olchedy
f75v	f75	train	f75v.47	47	B	B	2	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	qokain.olshey.qokain.dar.ol.shedy.qokedy.qokeedy.qotar.olshedy.oldy
f75v	f75	train	f75v.48	48	B	B	2	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokear.chedy.shckhy.dol.ycheedy.saino.ol.cheedy.qokar.otar.dal.daiin
f75v	f75	train	f75v.49	49	B	B	2	por shey okain chedy qolsheol olchedy	por.shey.okain.chedy.qolsheol.olchedy<$>
f75v	f75	train	f75v.50	50	B	B	2	otal opal	otal.opal
f75v	f75	train	f75v.51	51	B	B	2	okeey lol	okeey.lol
f75v	f75	train	f75v.52	52	B	B	2	olol	olol
f75v	f75	train	f75v.53	53	B	B	2	ytedy	ytedy
f75v	f75	train	f75v.54	54	B	B	2	otedy	otedy
f75v	f75	train	f75v.55	55	B	B	2	oteey	oteey
f75v	f75	train	f75v.56	56	B	B	2	qotedy	qotedy
f75v	f75	train	f75v.57	57	B	B	2	okedy qek y tedar oly	<%>okedy.qek,y,tedar.oly
f75v	f75	train	f75v.58	58	B	B	2	s alchedy solkedy	s,alchedy.solkedy
f75v	f75	train	f75v.59	59	B	B	2	qokeedy qokol olkol	qokeedy.qok[o:a]l.olkol<$>
f75v	f75	train	f75v.60	60	B	B	2	kolkedy qokedy qoky lpchdy qotchdy lol	<%>kolkedy.qokedy.qoky.lpchdy.qotchdy.lol
f75v	f75	train	f75v.61	61	B	B	2	oksheyqolkeey lchdy soiin ol otchdy	oksheyqolkeey.lchdy.soiin.ol.otchdy
f75v	f75	train	f75v.62	62	B	B	2	ykeechy qokeedy daiin ol olsheey qoly	ykeechy.qokeedy.daiin.ol.olsheey.qoly
f75v	f75	train	f75v.63	63	B	B	2	oteey qol chey qokey oldy olyly	oteey.qol,chey.qokey.oldy.olyly
f75v	f75	train	f75v.64	64	B	B	2	sshey qol dy qokar shey ldy	sshey.qol.dy.qokar.shey.ldy
f75v	f75	train	f75v.65	65	B	B	2	qokal dain dain o qoky daiin	qokal.dain.dain.o,qoky.daiin
f75v	f75	train	f75v.66	66	B	B	2	okal sheedy qoteedy qokchy ly	okal.sheedy.qoteedy.qokchy,ly
f75v	f75	train	f75v.67	67	B	B	2	ykeedy qokain otain shety	ykeedy.qokain.otain.shety
f75v	f75	train	f75v.68	68	B	B	2	o cthey shedy otol chckhey ldy	o,cthey.shedy.otol.chckhey.ldy
f75v	f75	train	f75v.69	69	B	B	2	okeshey olkedy olkedy qol chey	okeshey.olkedy.olkedy.qol,chey
f75v	f75	train	f75v.70	70	B	B	2	qokey olchedy otey orol	qokey.olchedy.otey.orol<$>
f76r	f76	train	f76r.1	1	T	B	2	potchokor chcfhdy opshdy qolp chcphy chcphdy opshey qofshy opchdy sain as y	<%>potchokor.chcfhdy.opshdy.qolp.chcphy.chcphdy.opshey.qofshy.opchdy.sain.as,y
f76r	f76	train	f76r.2	2	T	B	2	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey	dshedy.qotddyar.cthar.chep.dain.okain.qokeor.shedy.qol.ain.sheals,qokeey
f76r	f76	train	f76r.3	3	T	B	2	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	yshey.qokeey.qokey.qokeed.okedy.shky.qotedy.otedy.shol,qoty.ol,chedy.aiiny
f76r	f76	train	f76r.4	4	T	B	2	s	s
f76r	f76	train	f76r.5	5	T	B	2	qokedy qokeey or or or chkorol otey qokedy lkedy chdy qokchdy qokal chdam	qokedy.qokeey.or,or.or.chkorol.otey.qokedy.lkedy.chdy.qokchdy.qokal.chdam
f76r	f76	train	f76r.6	6	T	B	2	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	solchedy.qokeedy.qopchedy.qokeeo.rol.shedy.qokedy.sheey.okees.al.al.chedain.dar
f76r	f76	train	f76r.7	7	T	B	2	d	d
f76r	f76	train	f76r.8	8	T	B	2	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy	qoaiin.ches.okeedal.qoked.qokeey.shedy.chey.lkeedy.okey.dar.aiin.chekain.oldy
f76r	f76	train	f76r.9	9	T	B	2	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed.al,shckhy.[r:s],ain.chcphedy.ain.olkeey.lkar.ain.otchy.lkain.chedy.dar.daly
f76r	f76	train	f76r.10	10	T	B	2	q	q
f76r	f76	train	f76r.11	11	T	B	2	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy.qorain.oteedy.chedy.ol.chdy.raiiin.chekain.dain.chckhy,sal.oty
f76r	f76	train	f76r.12	12	T	B	2	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	solshedy.qool.qctheed.shdy.qa.ol.keey.dain.saiin.s.ar.shedy.qokeor,okeedy
f76r	f76	train	f76r.13	13	T	B	2	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	qokeedy.checthy.chckhey.okal.okaiin.sheckhey.okeedy.otey.dal.y,kal.chedy,sar
f76r	f76	train	f76r.14	14	T	B	2	s	s
f76r	f76	train	f76r.15	15	T	B	2	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	chorshedy.qoked.okees,al.ar.aiin.ar,ain.chckheed,lchedy.shedy.qolair.chedy
f76r	f76	train	f76r.16	16	T	B	2	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	qotes.chedy.shckhy.qokeey.okeey.kain.checkhy.qokeedy.qotey.qotain.chekair
f76r	f76	train	f76r.17	17	T	B	2	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	chey.chckh.shey.qeeey.chol.lkain.shedy.qokeedy.okain.chedy.okeed.qokaloro
f76r	f76	train	f76r.18	18	T	B	2	o	o
f76r	f76	train	f76r.19	19	T	B	2	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	dcheedy.qolchey.qokeey.qokeey.chedy.qokar.shedy.shedy.lshedy.qolchedy.otedyl
f76r	f76	train	f76r.20	20	T	B	2	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	dshedy.qo.chedy.lchedy.qokey.qolchey.qotain.chckhy.shckhy.lchar.okar.alchdy
f76r	f76	train	f76r.21	21	T	B	2	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	qokch[s:?]dy.okeey,lchedy.qo.olain.ot.shedy.qotaly.dar.sain.shedy.oleeed
f76r	f76	train	f76r.22	22	T	B	2	l	l
f76r	f76	train	f76r.23	23	T	B	2	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	sheedy.qokedy.chedy.chedy.qokain.chckhy.olchy.l,ain.shedy.olaiin.chedy,qokey
f76r	f76	train	f76r.24	24	T	B	2	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	dalshedy.qol,sheedy.qokaldy.chepy.dain.alolor.olain.chedy.shecthy.qokey.lor
f76r	f76	train	f76r.25	25	T	B	2	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	qoloin.chey.qokeey.lchedy.chckhy.chey,ky.chey.qolal.lklchey.lchedy.chey.llaiir,y
f76r	f76	train	f76r.26	26	T	B	2	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	shedal.shey.qokey.qolchedy.qolain.ain.chey.qokaiin.okain.cheedy.lchey,l,oly.dy
f76r	f76	train	f76r.27	27	T	B	2	k	k
f76r	f76	train	f76r.28	28	T	B	2	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	soin.sheey.chear.ol,aiin.chodaiin.qokaiin.chey.qokalchey.dal,chdy.dal.ytal
f76r	f76	train	f76r.29	29	T	B	2	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	qokar.shedy.shedy.qokar.shedy.qokain.dar.shey.lshcthy.okar.okain.y,laiin,y
f76r	f76	train	f76r.30	30	T	B	2	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	darchey.cheolchey.shcthy.chedy.qo.qokey.dalaiin.sheeky.qokain.olky.sain.chy
f76r	f76	train	f76r.31	31	T	B	2	r	r
f76r	f76	train	f76r.32	32	T	B	2	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy	che[o:a],r.ain.okaiin.dain.chey.dalshedy.qokaiin.che[o:a]l.shy.chedy.rain.chedy.shy
f76r	f76	train	f76r.33	33	T	B	2	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	qokedy.lkey.kal.shedy.qopchey.qo,l,pchedy.okchy.chckhy.shey.lol.r,ol.sheey.dar
f76r	f76	train	f76r.34	34	T	B	2	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	cheor.shey.qoolkal,shedy.shedy.shey.shedy.ollchy.shlches.shcthy.sain.oly
f76r	f76	train	f76r.35	35	T	B	2	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	sain.shedy.lshey.qokal.chcthy.okeolor.cheol.otar.chedy.qol.chcthy.chckhy
f76r	f76	train	f76r.36	36	T	B	2	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	qok[a:o]l.shedy.sheol.cheol.alshy.chol,chdy.talor.ol,alor.chol.okeor,ar,o.oly
f76r	f76	train	f76r.37	37	T	B	2	s	s
f76r	f76	train	f76r.38	38	T	B	2	oteey lchey chey olsheol qokal chal	oteey.lchey.chey.olsheol.qokal.chal<$>
f76r	f76	train	f76r.39	39	T	B	2	polalchdy pshedy opchedy qokas yksheol qokeedy oty lshed chpsheedy ytal	<%>polalchdy.pshedy.opchedy.qokas.yksheol.qokeedy.oty,lshed.chpsheedy.ytal
f76r	f76	train	f76r.40	40	T	B	2	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	qolchey.shckhy.qokey.lchy.opchey.dain.shdy.qokedar.olchdy.sor.oty.dy.lchedy
f76r	f76	train	f76r.41	41	T	B	2	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	sain.ar.okedy.lcheey.qokey.shckhy.otedy.qokal.shey,qoky.dain.chedy.qokchd[y:a]l
f76r	f76	train	f76r.42	42	T	B	2	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam	dain.chey.lsh.daiin.chey.lchedy.qol[a:o]in.qotal.shedy.dy.shecthy.otalam
f76r	f76	train	f76r.43	43	T	B	2	sor shey qokey qokar sheeoldy chol oly chaly lol chdy	sor.shey.qokey.qokar.sheeoldy.chol.oly.chaly.lol.chdy<$>
f76r	f76	train	f76r.44	44	T	B	2	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	<%>poleedaran.shckhy.qoty.ykar.alol.lkaiin.ol,shedy.otain.okar.opar.kolpy
f76r	f76	train	f76r.45	45	T	B	2	y shedy qo or okain shey qokaiin okeedy qochy as oin sheey chckhy	y,shedy.qo.or.okain.shey.qokaiin.okeedy.qochy.as.[o:a]in.sheey.chckhy
f76r	f76	train	f76r.46	46	T	B	2	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	dain.shear.okedy.otedy.okedy.lchedy.chedy.okar.chedy.otarain
f76r	f76	train	f76r.47	47	T	B	2	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	dain.chckhy.[o:a]r,aiin.sheey.qockhey.olchdar.sheey.otedy.olain.oky
f76r	f76	train	f76r.48	48	T	B	2	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal	saiin.shckhy.lkeedy.qoky.okain.ytain.oteedy.okedor.shedy.qokal
f76r	f76	train	f76r.49	49	T	B	2	saiin olaiin oky shol sain oky l kar chedy lkar al loral	saiin.olaiin.oky.shol.sain.oky.l,kar.chedy.lkar.al.loral
f76r	f76	train	f76r.50	50	T	B	2	pchedy sal dol shdy olkedy qokaiin otal rory	[p:f]chedy.@174;.sal.dol.shdy.olkedy.qokaiin.otal.rory<$>
f76r	f76	train	f76r.51	51	T	B	2	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	<%>qkor.shedy.shey.keedy.sal.raiin.opchdy.dar,chedy.qopchedy.ro[r:s]ol
f76r	f76	train	f76r.52	52	T	B	2	olsheed qokedy qokeedy qokedy lkedy lsheedy okar shedy otain	olsheed.qokedy.qokeedy.qokedy.lkedy.lsheedy.okar.shedy.otain
f76r	f76	train	f76r.53	53	T	B	2	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	saiin.qol.shedy.ol.chedor.chal.shed.qoteedy.dshdy.okal.chedyl
f76r	f76	train	f76r.54	54	T	B	2	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y	dal,or,chedy.qolaiin.okedal.olchedy.chdol.olchedy.choly.aiin,y
f76r	f76	train	f76r.55	55	T	B	2	sain sheey or ar al solshey okeedy ldaiin checkhey okedalor	sain.sheey.or.ar.al.solshey.okeedy.ldaiin.checkhey.okedalor
f76r	f76	train	f76r.56	56	T	B	2	qokaiin ol shedy qokeey or shdy	qokaiin.ol.shedy.qokeey.or.shdy<$>
f76v	f76	train	f76v.1	1	B	B	2	polarar okor opcheey yteey opchaly lshedy qofchdal lkodol opa korols	<%>polarar.okor.opcheey.yteey.opchaly.lshedy.qofchdal.lkodol<->opa,korols
f76v	f76	train	f76v.2	2	B	B	2	sshedy keedy cholkeeey otedor okor shedy chedy qokeedy oly shey qoyky	sshedy.keedy.cholkeeey.otedor.okor.shedy.chedy.qokeedy.oly<->shey.qoyky
f76v	f76	train	f76v.3	3	B	B	2	dchedy qokeedy oteedy chedaiin chey qokeedy olkedy ror oteedy okal	dchedy.qokeedy.oteedy.chedaiin.chey.qokeedy.olkedy.ror<->oteedy.okal
f76v	f76	train	f76v.4	4	B	B	2	salkeey sor shecthy daiin okor chpchedy chy oty olor otchy r alchl	salkeey.sor.shecthy.daiin.okor.chpchedy.{cp}chy.oty.olor<->otchy.r,alchl
f76v	f76	train	f76v.5	5	B	B	2	s otain okain chcthedy qoteed y kedy okedy chedy otedy teyteg	s.otain.okain.chcthedy.qoteed.y.kedy.okedy.chedy<->otedy.teyteg
f76v	f76	train	f76v.6	6	B	B	2	qotees olkeey okeedy qoeeedy chckhey sheor aiin otar cheedy lchedy	qotees.olkeey.okeedy.qoeeedy.chckhey.sheor.aiin.otar<->cheedy.lchedy
f76v	f76	train	f76v.7	7	B	B	2	doteey qo okaiin oteedy otedy cheolchdy okeedy otedy qokedy okedar da	doteey.qo.okaiin.oteedy.otedy.cheolchdy.okeedy.otedy.qokedy.okedar.da
f76v	f76	train	f76v.8	8	B	B	2	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkchey r ol	qokeedy.ochedy.roiin.sheedy.qokeedy.okeedy.olor.okeedy.qolkchey.r,[o:a]l
f76v	f76	train	f76v.9	9	B	B	2	sheor chey ral cheey r al cheedy	sheor.chey.ral.cheey.r.al.cheedy<$>
f76v	f76	train	f76v.10	10	B	B	2	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	<%>cphdor.shedal.qopchdy.dshedy.shedy.tchedy.lsheetal.shecphy.daiin.dy
f76v	f76	train	f76v.11	11	B	B	2	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam	cheor.sheedy.daiin.oekeedy.qokeey.qokedy.oteedy.shedy.qokedy.shedam
f76v	f76	train	f76v.12	12	B	B	2	solsheol sheey lteedy qokeedy qotal chedy checthy otedeey qokol chedy deey	solsheol.sheey.lteedy.qokeedy.qotal.chedy.checthy.otedeey.qokol.chedy.deey
f76v	f76	train	f76v.13	13	B	B	2	saiin sheedy qol sheedy okeeedy qoteedy chedy qotedy oleeedy qoteedy lo	saiin.sheedy.qol.sheedy.okeeedy.qoteedy.chedy.qotedy.oleeedy.qoteedy.lo
f76v	f76	train	f76v.14	14	B	B	2	qokeedy qol cheedy otedy cthedy otedy qoteedy shcthedy qoeekeedy deedy	qokeedy.qol.cheedy.otedy.cthedy.otedy.qoteedy.shcthedy.qoeekeedy.deedy
f76v	f76	train	f76v.15	15	B	B	2	tchedy lsheedy chedal chedy checthey	tchedy.lsheedy.chedal.chedy.checthey<$>
f76v	f76	train	f76v.16	16	B	B	2	polshdal otedair opshedal qokedy shedy fschedal tsheokeedy oshepols	<%>polshdal.otedair.opshedal.qokedy.shedy.fschedal.tsheokeedy.oshepols
f76v	f76	train	f76v.17	17	B	B	2	sar olkeey shokaiin sheolol otedy qekchdy qoeeedy qokedy lkedy chdy	sar.olkeey.shokaiin.sheolol.otedy.qekchdy.qoeeedy.qokedy.lkedy.chdy
f76v	f76	train	f76v.18	18	B	B	2	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy	lshey.qockhedy.qodeey.qolkeedy.qokedy.chol.chedchey.daiin.olkedy
f76v	f76	train	f76v.19	19	B	B	2	or as sheey otar shedy otchedy checkhey olchedy checkhy checkhy lky	or,as.sheey.otar.shedy.otchedy.checkhey.olchedy.checkhy.checkhy.lky
f76v	f76	train	f76v.20	20	B	B	2	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiii	dol.sheetey.qokedy.ol.checkhy.lshedy.qokeedy.cheedy.qokeedy.shl.loiii@175;
f76v	f76	train	f76v.21	21	B	B	2	cthedy oteol chdar chckhy chees salkchdy chey lcheedy lchedy qoteedy	cthedy.oteol.chdar.chckhy.chees.s[a:o]lkchdy.chey.lcheedy.lchedy.qoteedy
f76v	f76	train	f76v.22	22	B	B	2	sol shey qotedy chey dytey teedy lchey qokedy chedy lal chedy lchedy	sol,shey.qotedy.chey.dytey.teedy.lchey.qokedy.chedy.lal,chedy.lchedy
f76v	f76	train	f76v.23	23	B	B	2	dchedy qokeedy qotchy qokol shedy shedy chedy olched shetey saiin	dchedy.qokeedy.qotchy.qokol.shedy.shedy.chedy.olched[?:r].shetey.saiin
f76v	f76	train	f76v.24	24	B	B	2	qokeey lsheey dal lchedy olshey	qokeey.lsheey.dal.lchedy.olshey<$>
f76v	f76	train	f76v.25	25	B	B	2	psheoldy opalshedy qokshedy qokedy dor shey opchedy dal so fcham	<%>psheoldy.opalshedy.qokshedy.qokedy.dor.shey.opchedy.dal.so,fcham
f76v	f76	train	f76v.26	26	B	B	2	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhy lar aly	dshol.qokaiin.ches.daiin.checkhy.oteoldy.qokeey.chckhy.lar,aly
f76v	f76	train	f76v.27	27	B	B	2	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin	daiin.shckhey.qokeedy.saiin.chek.ain.r.ain.o.kan.chl[a:o]iiin
