page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f53r	f53	f53r.6	1	H	o qo or	vrouuuen man geuuan	geschach sin uuolde	geschach i vrouuue	geschach vro guoten	geschehen man uuaere	geschehen s sinen
f53r	f53	f53r.6	2	H	o	vrouuuen	geschach	geschach	geschach	geschehen	geschehen
f53r	f53	f53r.6	3	H	od or	ide geuuan	uuolde	ich vrouuue	er guoten	ant uuaere	e sinen
f53r	f53	f53r.6	4	H	C aI	gesellen ste	cunegin ez	vrouuuen ste	geschehen ere	geschach er	geschach in
f53r	f53	f53r.6	5	H	qok od	veride	<EMPTY>	ich	berer	verant	vere
f53r	f53	f53r.6	6	H	yk Cdy	gelzen	et	als	sant	siu	als
f53r	f53	f53r.6	7	H	CE s	s geriten	u ritter	i geschehen	m mohte	vrouuuen	r enmohte
f53r	f53	f53r.6	8	H	dal	von	gen	ers	sch	ers	ger
f53r	f53	f53r.7	0	H	s od ar	geriten ide uuaere	ritter geschiht	geschehen ichder	mohte er ritter	vrouuuen ant durch	enmohte e uuaere
f53r	f53	f53r.7	1	H	ot os	sit	ern	e	erse	gerist	e
f53r	f53	f53r.7	2	H	qo y	man geschach	sin vrouuuen	i begunde	vro vrouuuen	man geschiht	s sprach
f53r	f53	f53r.7	3	H	t Cy	eregen	ich	daz	durch als	schuue	des
f53r	f53	f53r.7	4	H	ot ey	sin	erten	ant	erse	gere	gen
f53r	f53	f53r.7	5	H	Co s	min geriten	ein ritter	uua geschehen	uue mohte	si vrouuuen	uua enmohte
f53r	f53	f53r.7	6	H	ok od	geride	gesellen	ich	geser	uuaren ant	e
f53r	f53	f53r.7	7	H	yk C ody	gel gesellen ten	cunegin in	vrouuuen zen	s geschehen ein	s geschach eit	geschach iht
f53r	f53	f53r.7	8	H	qok Cy	vergen	ich	daz	berals	veruue	verdes
f53r	f53	f53r.8	0	H	qot Col	hersch	gelher	dar	min	getmit	dar
f53r	f53	f53r.8	1	H	dar	den	ze	get	ent	als	e
f53r	f53	f53r.8	2	H	qot y	her geschach	gel vrouuuen	begunde	vrouuuen	get geschiht	sprach
f53r	f53	f53r.8	3	H	C t or	gesellen ere geuuan	cunegin uuolde	vrouuuen vrouuue	geschehen durch guoten	geschach sch uuaere	geschach sinen
f53r	f53	f53r.8	4	H	ol t So	ritter ereist	sprach sol	enmohte e	sprach durch e	enmohte schmir	uuolde hie
f53r	f53	f53r.8	5	H	yk E od	gelide	uue	einich	scher	sant	mane
f53r	f53	f53r.8	6	H	o	vrouuuen	geschach	geschach	geschach	geschehen	geschehen
f53r	f53	f53r.8	7	H	yt o y d	ane vrouuuen geschach sprach	geschach vrouuuen schoene	ger geschach begunde sprach	geschach vrouuuen uuolde	s geschehen geschiht ritter	geschehen sprach vrouuue
f53r	f53	f53r.9	0	H	ot ol	si ritter	er sprach	enmohte	ers sprach	ger enmohte	uuolde
f53r	f53	f53r.9	1	H	Col	sch	her	dar	min	mit	dar
f53r	f53	f53r.9	2	H	T E e s	ge geriten	gesuue ritter	reinher geschehen	scht mohte	s vrouuuen	nmanein enmohte
f53r	f53	f53r.9	3	H	os	t	n	e	e	ist	e
f53r	f53	f53r.9	4	H	or ol	geuuan ritter	uuolde sprach	vrouuue enmohte	guoten sprach	uuaere enmohte	sinen uuolde
f53r	f53	f53r.9	5	H	C od	gesellen ide	cunegin	vrouuuen ich	geschehen er	geschach ant	geschach e
f53r	f53	f53r.9	6	H	qot y	her geschach	gel vrouuuen	begunde	vrouuuen	get geschiht	sprach
f53v	f53	f53v.1	0	H	t S or Sey	ereder geuuan t	ungemach uuolde e	geschiht vrouuue ez	durch uua guoten im	schich uuaere e	ritter sinen sol
f53v	f53	f53v.1	1	H	q od Ky	sidee	st	licht	uuerz	lantzen	net
f53v	f53	f53v.1	2	H	e o	vrouuuen	geschach	her geschach	t geschach	geschehen	ein geschehen
f53v	f53	f53v.1	3	H	ol t Sey	ritter eret	sprach e	enmohte ez	sprach durch im	enmohte sche	uuolde sol
f53v	f53	f53v.1	4	H	daN	er	han	gen	des	des	die
f53v	f53	f53v.1	5	H	qo p Cy	mangen	sinich	idaz	vroals	man ungemach uue	sdes
f53v	f53	f53v.2	0	H	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f53v	f53	f53v.2	1	H	daN	er	han	gen	des	des	die
f53v	f53	f53v.2	2	H	S E k ol	deruue ritter	ungemach uue vrouuue sprach	geschiht ein under enmohte	uuach geriten sprach	ich geuuan enmohte	ritter man uuol uuolde
f53v	f53	f53v.2	3	H	So m	ista	sole	ez	en	mirn	hien
f53v	f53	f53v.2	4	H	Sol	mir	iu	ane	ze	z	her
f53v	f53	f53v.2	5	H	Ty	e	t	t	n	so	t
f53v	f53	f53v.2	6	H	d Co m	sprach mina	schoene eine	sprach uuaz	uuolde uuen	ritter sin	vrouuue uuan
f53v	f53	f53v.2	7	H	d o	sprach vrouuuen	schoene geschach	sprach geschach	uuolde geschach	ritter geschehen	vrouuue geschehen
f53v	f53	f53v.3	0	H	y daN	geschach er	vrouuuen han	begunde gen	vrouuuen des	geschiht des	sprach die
f53v	f53	f53v.3	1	H	P o m	i vrouuuen a	i geschach e	l geschach z	s geschach n	z geschehen n	r geschehen n
f53v	f53	f53v.3	2	H	Col	sch	her	dar	min	mit	dar
f53v	f53	f53v.3	3	H	d o Ky	sprach vrouuuen e	schoene geschach t	sprach geschach t	uuolde geschach z	ritter geschehen zen	vrouuue geschehen t
f53v	f53	f53v.3	4	H	T ol	ge ritter	ges sprach	r enmohte	s sprach	s enmohte	n uuolde
f53v	f53	f53v.3	5	H	d am	sprach nie	schoene nie	sprach iht	uuolde eit	ritter in	vrouuue ich
f53v	f53	f53v.3	6	H	oty	e	n	t	n	z	z
f53v	f53	f53v.4	0	H	qok ol d ai N	ver ritter sprach uuund	sprach schoene me	enmohte sprach ez	ber sprach uuolde in	ver enmohte ritter an	ver uuolde vrouuue in
f53v	f53	f53v.4	1	H	qo K or	mane geuuan	sini uuolde	il vrouuue	vroi guoten	manz uuaere	sen sinen
f53v	f53	f53v.4	2	H	ok Cor	gerdie	gesellen ben	mit	gessin	uuaren und	vil
f53v	f53	f53v.4	3	H	d ai i od aI	sprach uuideste	schoene menez	sprach enichste	uuolde irerere	ritter alanter	vrouuue iaein
f53v	f53	f53v.4	4	H	d	sprach	schoene	sprach	uuolde	ritter	vrouuue
f53v	f53	f53v.5	0	H	y S Ey	geschach dern	vrouuuen ungemach mir	begunde geschiht diu	vrouuuen uuaten	geschiht iche	sprach ritter von
f53v	f53	f53v.5	1	H	K ol	e ritter	i sprach	l enmohte	i sprach	z enmohte	en uuolde
f53v	f53	f53v.5	2	H	C K ey	gesellen en	cunegin iten	vrouuuen lant	geschehen ie	geschach ze	geschach engen
f53v	f53	f53v.5	3	H	daN	er	han	gen	des	des	die
f53v	f53	f53v.5	4	H	T e ody	geten	gesin	rherzen	stein	seit	neiniht
f53v	f53	f53v.5	5	H	y dy	geschach ich	vrouuuen nen	begunde uue	vrouuuen ste	geschiht en	sprach ere
f53v	f53	f53v.6	0	H	o Co i ky	vrouuuen mine	geschach einenz	geschach uuant	geschach uuere	geschehen silden	geschehen uuaat
f53v	f53	f53v.6	1	H	d Sey	sprach t	schoene e	sprach ez	uuolde im	ritter e	vrouuue sol
f53v	f53	f53v.6	2	H	Col	sch	her	dar	min	mit	dar
f53v	f53	f53v.6	3	H	yk Ce ody	gel geschiht ten	berin	gesehen zen	sein	seit	schiht
f53v	f53	f53v.6	4	H	Col d am	sch sprach nie	her schoene nie	dar sprach iht	min uuolde eit	mit ritter in	dar vrouuue ich
f53v	f53	f53v.7	0	H	t o daN	ere vrouuuen er	geschach han	geschach gen	durch geschach des	sch geschehen des	geschehen die
f53v	f53	f53v.7	1	H	So daN	ister	solhan	egen	edes	mirdes	hiedie
f53v	f53	f53v.7	2	H	qot e a	her	gele	heri	te	geti	eins
f53v	f53	f53v.7	3	H	d Cy	sprach gen	schoene ich	sprach daz	uuolde als	ritter uue	vrouuue des
f53v	f53	f53v.7	4	H	qot od	heride	gel	ich	er	getant	e
f53v	f53	f53v.7	5	H	o daN	vrouuuen er	geschach han	geschach gen	geschach des	geschehen des	geschehen die
f53v	f53	f53v.8	0	H	S Ey	dern	ungemach mir	geschiht diu	uuaten	iche	ritter von
f53v	f53	f53v.8	1	H	k S ody	uuederten	vrouuue ungemach in	under geschiht zen	geriten uuaein	geuuan icheit	uuol ritter iht
f53v	f53	f53v.8	2	H	t Se ody	eregesten	uuain	manzen	durch gerein	schdereit	siniht
f53v	f53	f53v.8	3	H	Se ody	gesten	uuain	manzen	gerein	dereit	siniht
f53v	f53	f53v.8	4	H	S E t Cy	dereregen	ungemach uueich	geschiht eindaz	uuach durch als	ichschuue	ritter mandes
f53v	f53	f53v.8	5	H	op od	ide	i	iich	er	ant	me
f53v	f53	f53v.9	0	H	o T e ody	vrouuuen geten	geschach gesin	geschach rherzen	geschach stein	geschehen seit	geschehen neiniht
f53v	f53	f53v.9	1	H	S ody	derten	ungemach in	geschiht zen	uuaein	icheit	ritter iht
f53v	f53	f53v.9	2	H	q od al	side uuolde	sman	lich schoene	uuer uuider	lantein	ne muoste
f53v	f53	f53v.9	3	H	T ody	geten	gesin	rzen	sein	seit	niht
f53v	f53	f53v.9	4	H	Se os	gest	uuan	mane	gere	derist	sine
f53v	f53	f53v.9	5	H	So daN	ister	solhan	egen	edes	mirdes	hiedie
f53v	f53	f53v.10	0	H	y Co Ty	geschach mine	vrouuuen eint	begunde uuat	vrouuuen uuen	geschiht siso	sprach uuat
f53v	f53	f53v.10	1	H	q od al	side uuolde	sman	lich schoene	uuer uuider	lantein	ne muoste
f53v	f53	f53v.10	2	H	So daN	ister	solhan	egen	edes	mirdes	hiedie
f53v	f53	f53v.11	0	H	ot So	siist	ersol	e	erse	germir	hie
f53v	f53	f53v.11	1	H	or	geuuan	uuolde	vrouuue	guoten	uuaere	sinen
f53v	f53	f53v.11	2	H	Ce ar	geschiht uuaere	ber geschiht	gesehen der	ritter	durch	sch uuaere
f53v	f53	f53v.11	3	H	Se od	geside	uua	manich	gerer	derant	sine
f53v	f53	f53v.11	4	H	C k od al	gesellen uueide uuolde	cunegin vrouuue man	vrouuuen under ich schoene	geschehen geriten er uuider	geschach geuuan antein	geschach uuol e muoste
f53v	f53	f53v.12	0	H	y CEy	geschach get	vrouuuen e	begunde e	vrouuuen e	geschiht gen	sprach art
f53v	f53	f53v.12	1	H	k Cy	uuegen	vrouuue ich	under daz	geriten als	geuuan uue	uuol des
f53v	f53	f53v.12	2	H	oky	t	n	n	t	t	r
f53v	f53	f53v.12	3	H	k ody	uueten	vrouuue in	under zen	geriten ein	geuuan eit	uuol iht
f53v	f53	f53v.12	4	H	y d am	geschach sprach nie	vrouuuen schoene nie	begunde sprach iht	vrouuuen uuolde eit	geschiht ritter in	sprach vrouuue ich
f53v	f53	f53v.13	0	H	y K o daN	geschach e vrouuuen er	vrouuuen i geschach han	begunde l geschach gen	vrouuuen i geschach des	geschiht z geschehen des	sprach en geschehen die
f53v	f53	f53v.13	1	H	ot ol dy	si ritter ich	er sprach nen	enmohte uue	ers sprach ste	ger enmohte en	uuolde ere
f81r	f81	f81r.1	0	B	p ol Co y	ritter min geschach	sprach ein vrouuuen	enmohte uua begunde	sprach uue vrouuuen	ungemach enmohte si geschiht	uuolde uua sprach
f81r	f81	f81r.1	1	B	qokedy	r	z	z	t	est	pp
f81r	f81	f81r.1	2	B	Sol	mir	iu	ane	ze	z	her
f81r	f81	f81r.1	3	B	op Cedy	des	iste	iden	und	ere	mund
f81r	f81	f81r.1	4	B	ol p Cedy	ritter des	sprach ste	enmohte den	sprach und	enmohte ungemach ere	uuolde und
f81r	f81	f81r.1	5	B	o f S dy	vrouuuen derich	geschach t ungemach nen	geschach n geschiht uue	geschach uuaste	geschehen ichen	geschehen i ritter ere
f81r	f81	f81r.1	6	B	ol y	ritter geschach	sprach vrouuuen	enmohte begunde	sprach vrouuuen	enmohte geschiht	uuolde sprach
f81r	f81	f81r.2	0	B	d Cey	sprach nen	schoene diu	sprach er	uuolde man	ritter an	vrouuue er
f81r	f81	f81r.2	1	B	l S l	sindersin	ger ungemach ger	sin geschiht sin	deruuader	ich	ber ritter ber
f81r	f81	f81r.2	2	B	al Ce d	uuolde geschiht sprach	manber schoene	schoene gesehen sprach	uuider uuolde	ein ritter	muoste sch vrouuue
f81r	f81	f81r.2	3	B	qok ol	ver ritter	sprach	enmohte	ber sprach	ver enmohte	ver uuolde
f81r	f81	f81r.2	4	B	Col	sch	her	dar	min	mit	dar
f81r	f81	f81r.2	5	B	ot ar Cedy	si uuaere des	er geschiht ste	derden	ers ritter und	ger durch ere	uuaere und
f81r	f81	f81r.2	6	B	oky	t	n	n	t	t	r
f81r	f81	f81r.3	0	B	qot ey	hern	gelten	ant	e	gete	gen
f81r	f81	f81r.3	1	B	l CE s	sins geriten	geru ritter	sini geschehen	derm mohte	vrouuuen	berr enmohte
f81r	f81	f81r.3	2	B	olk al	uua uuolde	iman	i schoene	s uuider	zein	ge muoste
f81r	f81	f81r.3	3	B	ol Cedy	ritter des	sprach ste	enmohte den	sprach und	enmohte ere	uuolde und
f81r	f81	f81r.3	4	B	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f81r	f81	f81r.3	5	B	Sedy	diu	daz	nen	den	von	daz
f81r	f81	f81r.4	0	B	d Cedy	sprach des	schoene ste	sprach den	uuolde und	ritter ere	vrouuue und
f81r	f81	f81r.4	1	B	qokaI	pp	pp	mm	pp	pp	tt
f81r	f81	f81r.4	2	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.4	3	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.4	4	B	C Ty	gesellen e	cunegin t	vrouuuen t	geschehen n	geschach so	geschach t
f81r	f81	f81r.4	5	B	yk Edy al	geln uuolde	eman	ere schoene	sine uuider	seein	diu muoste
f81r	f81	f81r.5	0	B	qol	o	uu	ben	mit	m	e
f81r	f81	f81r.5	1	B	Ceol	z	t	e	vil	diu	mit
f81r	f81	f81r.5	2	B	ok Ey	gern	gesellen mir	diu	gesten	uuaren e	von
f81r	f81	f81r.5	3	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.5	4	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.5	5	B	ol aN	ritter gesehen	sprach und	enmohte und	sprach ich	enmohte iht	uuolde der
f81r	f81	f81r.5	6	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.5	7	B	or aI	geuuan ste	uuolde ez	vrouuue ste	guoten ere	uuaere er	sinen in
f81r	f81	f81r.6	0	B	s ar	geriten uuaere	ritter geschiht	geschehen der	mohte ritter	vrouuuen durch	enmohte uuaere
f81r	f81	f81r.6	1	B	ol e s e s	ritter geriten geriten	sprach ritter ritter	enmohte her geschehen her geschehen	sprach t mohte t mohte	enmohte vrouuuen vrouuuen	uuolde ein enmohte ein enmohte
f81r	f81	f81r.6	2	B	ot Ey	sin	ermir	diu	ersten	gere	von
f81r	f81	f81r.6	3	B	S or	der geuuan	ungemach uuolde	geschiht vrouuue	uua guoten	ich uuaere	ritter sinen
f81r	f81	f81r.6	4	B	qokEy	z	z	ff	z	zz	n
f81r	f81	f81r.6	5	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.7	0	B	d S E s	sprach der geriten	schoene ungemach uue ritter	sprach geschiht ein geschehen	uuolde uuach mohte	ritter ich vrouuuen	vrouuue ritter man enmohte
f81r	f81	f81r.7	1	B	ok aI	gerste	gesellen ez	ste	gesere	uuaren er	in
f81r	f81	f81r.7	2	B	C Ty	gesellen e	cunegin t	vrouuuen t	geschehen n	geschach so	geschach t
f81r	f81	f81r.7	3	B	ot ey	sin	erten	ant	erse	gere	gen
f81r	f81	f81r.7	4	B	ok aI	gerste	gesellen ez	ste	gesere	uuaren er	in
f81r	f81	f81r.8	0	B	p Cedy	des	ste	den	und	ungemach ere	und
f81r	f81	f81r.8	1	B	qokEy	z	z	ff	z	zz	n
f81r	f81	f81r.8	2	B	oty	e	n	t	n	z	z
f81r	f81	f81r.8	3	B	qot ey	hern	gelten	ant	e	gete	gen
f81r	f81	f81r.8	4	B	ot Ey	sin	ermir	diu	ersten	gere	von
f81r	f81	f81r.8	5	B	ol y	ritter geschach	sprach vrouuuen	enmohte begunde	sprach vrouuuen	enmohte geschiht	uuolde sprach
f81r	f81	f81r.9	0	B	qot E s y	her geriten geschach	geluue ritter vrouuuen	ein geschehen begunde	ch mohte vrouuuen	get vrouuuen geschiht	man enmohte sprach
f81r	f81	f81r.9	1	B	qot edy	hern	geln	ach	te	gete	ane
f81r	f81	f81r.9	2	B	qokEdy	mm	im	pp	ff	ff	ff
f81r	f81	f81r.9	3	B	C P ey	gesellen in	cunegin iten	vrouuuen lant	geschehen se	geschach ze	geschach rgen
f81r	f81	f81r.10	0	B	Col	sch	her	dar	min	mit	dar
f81r	f81	f81r.10	1	B	daI	z	t	e	z	sol	e
f81r	f81	f81r.10	2	B	ot edy	sin	ern	ach	erste	gere	ane
f81r	f81	f81r.10	3	B	CEy	get	e	e	e	gen	art
f81r	f81	f81r.10	4	B	qot aI	herste	gelez	ste	ere	geter	in
f81r	f81	f81r.10	5	B	l y	sin geschach	ger vrouuuen	sin begunde	der vrouuuen	geschiht	ber sprach
f81r	f81	f81r.11	0	B	ol Se ol	ritter ges ritter	sprach uua sprach	enmohte man enmohte	sprach ger sprach	enmohte der enmohte	uuolde sin uuolde
f81r	f81	f81r.11	1	B	olk edy	uuan	in	iach	ste	ze	geane
f81r	f81	f81r.11	2	B	Se K edy	gesen	uuain	manlach	gerite	derze	sinenane
f81r	f81	f81r.11	3	B	ol t edy	ritter eren	sprach n	enmohte ach	sprach durch te	enmohte sche	uuolde ane
f81r	f81	f81r.12	0	B	y Cedy	geschach des	vrouuuen ste	begunde den	vrouuuen und	geschiht ere	sprach und
f81r	f81	f81r.12	1	B	t edy	eren	n	ach	durch te	sche	ane
f81r	f81	f81r.12	2	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.12	3	B	S Edy	dern	ungemach e	geschiht ere	uuaine	iche	ritter diu
f81r	f81	f81r.12	4	B	qokEy	z	z	ff	z	zz	n
f81r	f81	f81r.12	5	B	l ol y	sin ritter geschach	ger sprach vrouuuen	sin enmohte begunde	der sprach vrouuuen	enmohte geschiht	ber uuolde sprach
f81r	f81	f81r.13	0	B	d Col	sprach sch	schoene her	sprach dar	uuolde min	ritter mit	vrouuue dar
f81r	f81	f81r.13	1	B	Sedy	diu	daz	nen	den	von	daz
f81r	f81	f81r.13	2	B	qot edy	hern	geln	ach	te	gete	ane
f81r	f81	f81r.13	3	B	qol	o	uu	ben	mit	m	e
f81r	f81	f81r.13	4	B	Cedy	des	ste	den	und	ere	und
f81r	f81	f81r.13	5	B	Ce t y r y	geschiht ere geschach e geschach	ber vrouuuen ien vrouuuen	gesehen begunde si begunde	durch vrouuuen vrouuuen	sch geschiht z geschiht	sch sprach r sprach
f81r	f81	f81r.14	0	B	qok e Cedy	verdes	ste	herden	bertund	verere	vereinund
f81r	f81	f81r.14	1	B	qol S Edy	odern	uu ungemach e	ben geschiht ere	mituuaine	miche	e ritter diu
f81r	f81	f81r.14	2	B	or aI	geuuan ste	uuolde ez	vrouuue ste	guoten ere	uuaere er	sinen in
f81r	f81	f81r.14	3	B	ar ol	uuaere ritter	geschiht sprach	der enmohte	ritter sprach	durch enmohte	uuaere uuolde
f81r	f81	f81r.14	4	B	o E edy	vrouuuen n	geschach uuen	geschach einach	geschach chte	geschehen e	geschehen manane
f81r	f81	f81r.15	0	B	s aI	geriten ste	ritter ez	geschehen ste	mohte ere	vrouuuen er	enmohte in
f81r	f81	f81r.15	1	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.15	2	B	C Edy	gesellen n	cunegin e	vrouuuen ere	geschehen ine	geschach e	geschach diu
f81r	f81	f81r.15	3	B	qokEdy	mm	im	pp	ff	ff	ff
f81r	f81	f81r.15	4	B	ot edy	sin	ern	ach	erste	gere	ane
f81r	f81	f81r.16	0	B	p ol Cdy	ritter zen	sprach et	enmohte als	sprach ant	ungemach enmohte iu	uuolde als
f81r	f81	f81r.16	1	B	qo p Col	mansch	sinher	idar	vromin	man ungemach mit	sdar
f81r	f81	f81r.16	2	B	qok or	ver geuuan	uuolde	vrouuue	ber guoten	ver uuaere	ver sinen
f81r	f81	f81r.16	3	B	ol p Cedy	ritter des	sprach ste	enmohte den	sprach und	enmohte ungemach ere	uuolde und
f81r	f81	f81r.16	4	B	op ol	ritter	i sprach	i enmohte	sprach	enmohte	m uuolde
f81r	f81	f81r.16	5	B	or ai s y	geuuan uu geriten geschach	uuolde m ritter vrouuuen	vrouuue e geschehen begunde	guoten i mohte vrouuuen	uuaere a vrouuuen geschiht	sinen i enmohte sprach
f81r	f81	f81r.17	0	B	y Ce Ty	geschach geschiht e	vrouuuen bert	begunde gesehen t	vrouuuen n	geschiht so	sprach scht
f81r	f81	f81r.17	1	B	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f81r	f81	f81r.17	2	B	Sey	t	e	ez	im	e	sol
f81r	f81	f81r.17	3	B	qokedy	r	z	z	t	est	pp
f81r	f81	f81r.17	4	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.17	5	B	o Ce dar	vrouuuen geschiht den	geschach berze	geschach gesehen get	geschach ent	geschehen als	geschehen sche
f81r	f81	f81r.18	0	B	o S Edy	vrouuuen dern	geschach ungemach e	geschach geschiht ere	geschach uuaine	geschehen iche	geschehen ritter diu
f81r	f81	f81r.18	1	B	Sedy	diu	daz	nen	den	von	daz
f81r	f81	f81r.18	2	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.18	3	B	Sedy	diu	daz	nen	den	von	daz
f81r	f81	f81r.18	4	B	ok Edy	gern	gesellen e	ere	gesine	uuaren e	diu
f81r	f81	f81r.18	5	B	or or	geuuan geuuan	uuolde uuolde	vrouuue vrouuue	guoten guoten	uuaere uuaere	sinen sinen
f81r	f81	f81r.19	0	B	qokedy	r	z	z	t	est	pp
f81r	f81	f81r.19	1	B	S Edy	dern	ungemach e	geschiht ere	uuaine	iche	ritter diu
f81r	f81	f81r.19	2	B	Cedy	des	ste	den	und	ere	und
f81r	f81	f81r.19	3	B	qot Edy	hern	gele	ere	ine	gete	diu
f81r	f81	f81r.19	4	B	ol am	ritter nie	sprach nie	enmohte iht	sprach eit	enmohte in	uuolde ich
f81r	f81	f81r.20	0	B	qo p Cedy	mandes	sinste	iden	vround	man ungemach ere	sund
f81r	f81	f81r.20	1	B	qol	o	uu	ben	mit	m	e
f81r	f81	f81r.20	2	B	Cedy	des	ste	den	und	ere	und
f81r	f81	f81r.20	3	B	qokEy	z	z	ff	z	zz	n
f81r	f81	f81r.20	4	B	o daN	vrouuuen er	geschach han	geschach gen	geschach des	geschehen des	geschehen die
f81r	f81	f81r.20	5	B	r aI	este	ienez	siste	ere	zer	rin
f81r	f81	f81r.20	6	B	dal y	von geschach	gen vrouuuen	ers begunde	sch vrouuuen	ers geschiht	ger sprach
f81r	f81	f81r.21	0	B	d Sedy	sprach diu	schoene daz	sprach nen	uuolde den	ritter von	vrouuue daz
f81r	f81	f81r.21	1	B	qokal	r	a	l	zz	m	z
f81r	f81	f81r.21	2	B	olk Ey	uuan	imir	idiu	sten	ze	gevon
f81r	f81	f81r.21	3	B	ot Ey	sin	ermir	diu	ersten	gere	von
f81r	f81	f81r.21	4	B	ol Sey	ritter t	sprach e	enmohte ez	sprach im	enmohte e	uuolde sol
f81r	f81	f81r.21	5	B	ot ey l ol	sinsin ritter	ertenger sprach	antsin enmohte	erseder sprach	gere enmohte	genber uuolde
f81r	f81	f81r.22	0	B	qot al	her uuolde	gelman	schoene	uuider	getein	muoste
f81r	f81	f81r.22	1	B	Cedy	des	ste	den	und	ere	und
f81r	f81	f81r.22	2	B	qol	o	uu	ben	mit	m	e
f81r	f81	f81r.22	3	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.22	4	B	daN	er	han	gen	des	des	die
f81r	f81	f81r.22	5	B	ol Ce dar	ritter geschiht den	sprach berze	enmohte gesehen get	sprach ent	enmohte als	uuolde sche
f81r	f81	f81r.22	6	B	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f81r	f81	f81r.22	7	B	ol y	ritter geschach	sprach vrouuuen	enmohte begunde	sprach vrouuuen	enmohte geschiht	uuolde sprach
f81r	f81	f81r.23	0	B	Cey	nen	diu	er	man	an	er
f81r	f81	f81r.23	1	B	ok aI	gerste	gesellen ez	ste	gesere	uuaren er	in
f81r	f81	f81r.23	2	B	Se Ky	gese	uuat	mant	gerz	derzen	sint
f81r	f81	f81r.23	3	B	s o N	geriten vrouuuen und	ritter geschach e	geschehen geschach z	mohte geschach n	vrouuuen geschehen n	enmohte geschehen n
f81r	f81	f81r.23	4	B	Cey	nen	diu	er	man	an	er
f81r	f81	f81r.23	5	B	l Cey	sinnen	gerdiu	siner	derman	an	berer
f81r	f81	f81r.24	0	B	p ar ody	uuaere ten	geschiht in	derzen	ritter ein	ungemach durch eit	uuaere iht
f81r	f81	f81r.24	1	B	Se P y	gesi geschach	uuai vrouuuen	manl begunde	gers vrouuuen	derz geschiht	sinr sprach
f81r	f81	f81r.24	2	B	Ceol	z	t	e	vil	diu	mit
f81r	f81	f81r.24	3	B	qot al dar	her uuolde den	gelmanze	schoene get	uuider ent	geteinals	muoste e
f81r	f81	f81r.24	4	B	ot edy	sin	ern	ach	erste	gere	ane
f81r	f81	f81r.24	5	B	ol y	ritter geschach	sprach vrouuuen	enmohte begunde	sprach vrouuuen	enmohte geschiht	uuolde sprach
f81r	f81	f81r.25	0	B	s ar	geriten uuaere	ritter geschiht	geschehen der	mohte ritter	vrouuuen durch	enmohte uuaere
f81r	f81	f81r.25	1	B	Sedy	diu	daz	nen	den	von	daz
f81r	f81	f81r.25	2	B	qol ot aI	osiste	uuerez	benste	mitersere	mgerer	ein
f81r	f81	f81r.25	3	B	ok air	gert	gesellen ane	vil	gesvon	uuaren e	han
f81r	f81	f81r.25	4	B	okal	r	r	r	r	s	n
f81r	f81	f81r.25	5	B	Cedy	des	ste	den	und	ere	und
f81r	f81	f81r.25	6	B	dy	ich	nen	uue	ste	en	ere
f81r	f81	f81r.26	0	B	p Cedy	des	ste	den	und	ungemach ere	und
f81r	f81	f81r.26	1	B	qok ey	vern	ten	ant	bere	vere	vergen
f81r	f81	f81r.26	2	B	ot eol	sin	ern	von	erso	gert	e
f81r	f81	f81r.26	3	B	qol	o	uu	ben	mit	m	e
f81r	f81	f81r.26	4	B	Se or	ges geuuan	uua uuolde	man vrouuue	ger guoten	der uuaere	sin sinen
f81r	f81	f81r.26	5	B	Sedy	diu	daz	nen	den	von	daz
f81r	f81	f81r.26	6	B	q T dy s	sgeich geriten	sgesnen ritter	lruue geschehen	uusste mohte	lsen vrouuuen	nnere enmohte
f81r	f81	f81r.27	0	B	s ol	geriten ritter	ritter sprach	geschehen enmohte	mohte sprach	vrouuuen enmohte	enmohte uuolde
f81r	f81	f81r.27	1	B	Cedy	des	ste	den	und	ere	und
f81r	f81	f81r.27	2	B	qokedy	r	z	z	t	est	pp
f81r	f81	f81r.27	3	B	olk edy	uuan	in	iach	ste	ze	geane
