target_surface	channel	denominator	view	omitted_physical_folio	fixed_selected_sign	target_uncentered_delta	k12_exact_median	target_centered_delta	target_bilateral	all_12_controls_bilateral	robust_controls_after_drop	fold_success
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f41v	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f43r	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f45r	-1	1/60	38749/4922016	72141/8203360	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f46r	-1	13/1680	83/10560	-3/24640	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f50v	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f51r	-1	53/6608	9811/1256640	15811/74141760	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f51v	-1	51/6490	83/10560	-1/623040	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f66r	-1	1/132	2589/316480	-6317/10443840	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f66v	-1	13/1680	148931/19240608	-529/224473760	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	-1	1/132	72613/9217824	-927/3072608	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f76v	-1	13/1680	38749/4922016	-7723/57423520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f77r	-1	25/3132	50123/6200428	-246817/2427467562	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	-1	51/6490	306113/37661120	-1319125/4888413376	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	-1	51/6490	78685/9927456	-198427/2928599520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	-1	-5/6372	633601/77765072	-1106532733/123879759696	1	1	12	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	-1	13/1680	5141/646720	-2869/13581120	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	-1	1/132	203527/25011896	-463417/825392568	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	-1	1/132	100313/4719264	-64561/4719264	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	-1	47/6254	46117/4415136	-40452163/13806130272	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	-1	47/5928	607737/76959680	1805003/57027122880	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f89v	-1	49/6372	3541/436128	-1685/3925152	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f90r	-1	-1/1320	83/10560	-91/10560	1	1	12	1
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f93r	-1	1/132	73637/8613528	-8383/8613528	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f95r	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f99r	-1	1/132	78685/9927456	-1159/3309152	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	-1	49/6042	457/165440	2672683/499794240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f104v	-1	5/26	671/2340	-17/180	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f106v	-1	125/702	8969/35112	-317873/4108104	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f107v	-1	227/1404	8693/34320	-28297/308880	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f108r	-1	227/1404	4757/18480	-206989/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f10v	-1	223/1404	4757/18480	-213149/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f114v	-1	43/260	4757/18480	-22109/240240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f115r	-1	223/1404	4757/18480	-213149/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f17r	-1	5/26	4757/18480	-15641/240240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f18v	-1	9/52	4757/18480	-20261/240240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f22r	-1	125/702	4757/18480	-171569/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f22v	-1	49/351	4757/18480	-254729/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f23v	-1	125/702	4757/18480	-171569/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f40r	-1	227/1404	4757/18480	-206989/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f40v	-1	49/351	4757/18480	-254729/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f41v	-1	223/1404	4757/18480	-213149/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f43r	-1	9/52	4757/18480	-20261/240240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f45r	-1	227/1404	4757/18480	-206989/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f51r	-1	227/1404	4757/18480	-206989/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f51v	-1	49/351	8693/34320	-35117/308880	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f66v	-1	127/702	4757/18480	-165409/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f75v	-1	9/52	6467/23408	-31403/304304	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f76v	-1	227/1404	7879/31416	-327557/3675672	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f77r	-1	9/50	4757/18480	-7153/92400	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f78r	-1	227/1404	4757/18480	-206989/2162160	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f79r	-1	127/702	8969/35112	-306169/4108104	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80v	-1	241/1300	121/456	-11851/148200	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f81r	-1	227/1404	8969/35112	-385171/4108104	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f82v	-1	9/52	8969/35112	-37595/456456	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f83r	-1	227/1404	6467/23408	-941513/8216208	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f86v	-1	9/52	847/3120	-307/3120	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f88r	-1	9/50	4757/18480	-7153/92400	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f89v	-1	49/351	8969/35112	-475877/4108104	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f93r	-1	127/702	4/15	-301/3510	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f95r	-1	2/13	4757/18480	-24881/240240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f99v	-1	2/13	4757/18480	-24881/240240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f102r	-1	39/610	8871/86800	-202611/5294800	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	-1	39/610	10909/101680	-268897/6202480	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104v	-1	120/1537	570573/4840472	-296114061/7439805464	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	-1	5/66	6838/67035	-38711/1474770	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	-1	369/6148	177/1640	-120759/2520680	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	-1	7/120	17/164	-223/4920	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f10v	-1	39/610	10909/101680	-268897/6202480	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	-1	109/1593	10909/101680	-6294917/161976240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f115r	-1	39/610	3691/34720	-89743/2117920	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f13v	-1	1/15	4813/44690	-5501/134070	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f16r	-1	39/610	10909/101680	-268897/6202480	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f17r	-1	5/66	177/1640	-1741/54120	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f18v	-1	431/6372	10909/101680	-6422017/161976240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f22r	-1	51/649	1154731/10704280	-203502139/6947077720	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f22v	-1	19/330	4813/44690	-36959/737385	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f23v	-1	5/66	534151/5005280	-5113783/165174240	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f28r	-1	39/610	4813/44690	-59651/1363045	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f3r	-1	23/336	10909/101680	-20731/533820	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f40r	-1	101/1680	10909/101680	-50359/1067640	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f40v	-1	29/549	177/1640	-49613/900360	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f41v	-1	1/15	10909/101680	-12391/305040	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f43r	-1	89/1320	576139/5308270	-523759/12739848	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f45r	-1	7/120	10909/101680	-14933/305040	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f46r	-1	23/336	561907/5402160	-672407/18907560	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f50v	-1	1/15	10909/101680	-12391/305040	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f51r	-1	415/6608	4813/44690	-6628977/147655760	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f51v	-1	196/3245	10909/101680	-618817/13198064	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f66r	-1	1/15	4813/44690	-5501/134070	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f66v	-1	23/336	10909/101680	-20731/533820	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	-1	89/1320	54587/468720	-252823/5155920	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f76v	-1	101/1680	8871/86800	-5479/130200	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f77r	-1	25/348	177/1640	-5149/142680	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	-1	18/295	10909/101680	-277583/5999120	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	-1	41/590	272629/2526620	-5725969/149070580	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	-1	55/708	134791/1244760	-749173/24480280	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	-1	101/1680	257/2480	-1133/26040	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	-1	89/1320	27843/265960	-163529/4388340	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	-1	7/120	8497/71504	-64889/1072560	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	-1	417/6254	11753/108240	-14183591/338466480	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	-1	141/1976	10909/101680	-902413/25114960	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f89v	-1	31/531	27951/270320	-6462061/143539920	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f90r	-1	1/15	10909/101680	-12391/305040	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f93r	-1	1/15	117503/1044320	-28729/626592	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f95r	-1	7/120	28333/268140	-8461/178760	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f99r	-1	1/15	109/992	-643/14880	1	1	12	0
qokol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	-1	188/3021	109/992	-142793/2996832	1	1	12	0
