target_reference	subject_kind	subject_surface	channel	denominator	view	candidate_a	candidate_b	a_l1_hits	a_l1_denominator	a_l1_rate	a_r1_hits	a_r1_denominator	a_r1_rate	candidate_a_score	b_l1_hits	b_l1_denominator	b_l1_rate	b_r1_hits	b_r1_denominator	b_r1_rate	candidate_b_score	uncentered_delta_a_minus_b	uncentered_delta_decimal	bilaterally_scoreable
ol	K12_CONTROL	qokal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	8	108	2/27	1	113	1/113	253/6102	3	108	1/36	1	113	1/113	149/8136	5/216	0.0231481481481	1
ol	K12_CONTROL	al	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	9	129	3/43	3	119	3/119	243/5117	4	129	4/129	3	119	3/119	863/30702	5/258	0.0193798449612	1
ol	K12_CONTROL	sheol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	5	57	5/57	8	57	8/57	13/114	1	57	1/57	5	57	5/57	1/19	7/114	0.0614035087719	1
ol	K12_CONTROL	dol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	3	44	3/44	2	48	1/24	29/528	0	44	0/1	0	48	0/1	0/1	29/528	0.0549242424242	1
ol	K12_CONTROL	sol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	2	15	2/15	3	41	3/41	127/1230	1	15	1/15	1	41	1/41	28/615	71/1230	0.0577235772358	1
ol	K12_CONTROL	okol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	1	38	1/38	2	36	1/18	7/171	1	38	1/38	4	36	1/9	47/684	-1/36	-0.0277777777778	1
ol	K12_CONTROL	qotol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	2	25	2/25	4	35	4/35	17/175	1	25	1/25	1	35	1/35	6/175	11/175	0.0628571428571	1
ol	K12_CONTROL	sal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	2	20	1/10	2	20	1/10	1/10	0	20	0/1	2	20	1/10	1/20	1/20	0.05	1
ol	K12_CONTROL	okeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	2	27	2/27	2	28	1/14	55/756	1	27	1/27	1	28	1/28	55/1512	55/1512	0.0363756613757	1
ol	TARGET	ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	133	178	133/178	147	191	147/191	51569/67996	10	178	5/89	147	191	147/191	7019/16999	123/356	0.345505617978	1
ol	K12_CONTROL	chol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	109	149	109/149	109	145	109/145	16023/21605	5	149	5/149	63	145	63/145	5056/21605	10967/21605	0.507613978246	1
ol	K12_CONTROL	dal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	54	67	54/67	44	69	44/69	3337/4623	8	67	8/67	45	69	15/23	1189/3082	3107/9246	0.336037205278	1
ol	K12_CONTROL	shol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	49	63	7/9	57	72	19/24	113/144	3	63	1/21	39	72	13/24	33/112	247/504	0.490079365079	1
ol	K12_CONTROL	qokal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	69	78	23/26	63	78	21/26	11/13	10	78	5/39	58	78	29/39	17/39	16/39	0.410256410256	1
ol	K12_CONTROL	al	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	31	79	31/79	49	73	49/73	3067/5767	5	79	5/79	45	73	45/73	1960/5767	1107/5767	0.191954222299	1
ol	K12_CONTROL	sheol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	21	28	3/4	30	34	15/17	111/136	3	28	3/28	28	34	14/17	443/952	167/476	0.350840336134	1
ol	K12_CONTROL	dol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	22	24	11/12	22	31	22/31	605/744	5	24	5/24	20	31	20/31	635/1488	575/1488	0.386424731183	1
ol	K12_CONTROL	sol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	11	12	11/12	24	27	8/9	65/72	1	12	1/12	23	27	23/27	101/216	47/108	0.435185185185	1
ol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	11	20	11/20	15	19	15/19	509/760	2	20	1/10	12	19	12/19	139/380	231/760	0.303947368421	1
ol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	12	14	6/7	14	18	7/9	103/126	2	14	1/7	14	18	7/9	29/63	5/14	0.357142857143	1
ol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	7	9	7/9	8	10	4/5	71/90	2	9	2/9	8	10	4/5	23/45	5/18	0.277777777778	1
ol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	9	14	9/14	9	11	9/11	225/308	1	14	1/14	7	11	7/11	109/308	29/77	0.376623376623	1
ol	TARGET	ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	90	122	45/61	90	118	45/59	2700/3599	6	122	3/61	90	118	45/59	1461/3599	21/61	0.344262295082	1
ol	K12_CONTROL	chol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	81	111	27/37	78	106	39/53	1437/1961	4	111	4/111	44	106	22/53	1327/5883	2984/5883	0.507224205337	1
ol	K12_CONTROL	dal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	31	38	31/38	26	42	13/21	1145/1596	3	38	3/38	28	42	2/3	85/228	275/798	0.344611528822	1
ol	K12_CONTROL	shol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	32	43	32/43	48	60	4/5	166/215	2	43	2/43	32	60	8/15	187/645	311/645	0.482170542636	1
ol	K12_CONTROL	qokal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	48	54	8/9	40	50	4/5	38/45	8	54	4/27	38	50	19/25	613/1350	527/1350	0.39037037037	1
ol	K12_CONTROL	al	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	24	52	6/13	33	49	33/49	723/1274	3	52	3/52	32	49	32/49	1811/5096	1081/5096	0.212127158556	1
ol	K12_CONTROL	sheol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	16	21	16/21	22	23	22/23	415/483	2	21	2/21	18	23	18/23	212/483	29/69	0.420289855072	1
ol	K12_CONTROL	dol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	14	16	7/8	16	23	16/23	289/368	3	16	3/16	14	23	14/23	293/736	285/736	0.38722826087	1
ol	K12_CONTROL	sol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	8	9	8/9	18	20	9/10	161/180	1	9	1/9	18	20	9/10	91/180	7/18	0.388888888889	1
ol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	10	17	10/17	12	14	6/7	86/119	2	17	2/17	8	14	4/7	41/119	45/119	0.378151260504	1
ol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	9	11	9/11	11	14	11/14	247/308	1	11	1/11	10	14	5/7	31/77	123/308	0.399350649351	1
ol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	6	8	3/4	5	6	5/6	19/24	2	8	1/4	4	6	2/3	11/24	1/3	0.333333333333	1
ol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	7	10	7/10	8	9	8/9	143/180	1	10	1/10	6	9	2/3	23/60	37/90	0.411111111111	1
ol	TARGET	ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	133	462	19/66	147	462	7/22	10/33	10	462	5/231	147	462	7/22	157/924	41/308	0.133116883117	1
ol	K12_CONTROL	chol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	109	343	109/343	109	343	109/343	109/343	5	343	5/343	63	343	9/49	34/343	75/343	0.218658892128	1
ol	K12_CONTROL	dal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	54	191	54/191	44	191	44/191	49/191	8	191	8/191	45	191	45/191	53/382	45/382	0.11780104712	1
ol	K12_CONTROL	shol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	49	163	49/163	57	163	57/163	53/163	3	163	3/163	39	163	39/163	21/163	32/163	0.196319018405	1
ol	K12_CONTROL	qokal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	69	180	23/60	63	180	7/20	11/30	10	180	1/18	58	180	29/90	17/90	8/45	0.177777777778	1
ol	K12_CONTROL	al	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	31	204	31/204	49	204	49/204	10/51	5	204	5/204	45	204	15/68	25/204	5/68	0.0735294117647	1
ol	K12_CONTROL	sheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	21	90	7/30	30	90	1/3	17/60	3	90	1/30	28	90	14/45	31/180	1/9	0.111111111111	1
ol	K12_CONTROL	dol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	22	76	11/38	22	76	11/38	11/38	5	76	5/76	20	76	5/19	25/152	1/8	0.125	1
ol	K12_CONTROL	sol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	11	57	11/57	24	57	8/19	35/114	1	57	1/57	23	57	23/57	4/19	11/114	0.0964912280702	1
ol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	11	53	11/53	15	53	15/53	13/53	2	53	2/53	12	53	12/53	7/53	6/53	0.11320754717	1
ol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	12	43	12/43	14	43	14/43	13/43	2	43	2/43	14	43	14/43	8/43	5/43	0.116279069767	1
ol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	7	37	7/37	8	37	8/37	15/74	2	37	2/37	8	37	8/37	5/37	5/74	0.0675675675676	1
ol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	9	44	9/44	9	44	9/44	9/44	1	44	1/44	7	44	7/44	1/11	5/44	0.113636363636	1
ol	TARGET	ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	90	285	6/19	90	265	18/53	330/1007	6	285	2/95	90	265	18/53	908/5035	14/95	0.147368421053	1
ol	K12_CONTROL	chol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	81	236	81/236	78	252	13/42	3235/9912	4	236	1/59	44	252	11/63	356/3717	6857/29736	0.230595910681	1
ol	K12_CONTROL	dal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	31	120	31/120	26	80	13/40	7/24	3	120	1/40	28	80	7/20	3/16	5/48	0.104166666667	1
ol	K12_CONTROL	shol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	32	110	16/55	48	124	12/31	578/1705	2	110	1/55	32	124	8/31	471/3410	137/682	0.200879765396	1
ol	K12_CONTROL	qokal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	48	108	4/9	40	113	40/113	406/1017	8	108	2/27	38	113	38/113	626/3051	592/3051	0.194034742707	1
ol	K12_CONTROL	al	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	24	129	8/43	33	119	33/119	2371/10234	3	129	1/43	32	119	32/119	1495/10234	438/5117	0.0855970295095	1
ol	K12_CONTROL	sheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	16	57	16/57	22	57	22/57	1/3	2	57	2/57	18	57	6/19	10/57	3/19	0.157894736842	1
ol	K12_CONTROL	dol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	14	44	7/22	16	48	1/3	43/132	3	44	3/44	14	48	7/24	95/528	7/48	0.145833333333	1
ol	K12_CONTROL	sol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	8	15	8/15	18	41	18/41	299/615	1	15	1/15	18	41	18/41	311/1230	7/30	0.233333333333	1
ol	K12_CONTROL	okol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	10	38	5/19	12	36	1/3	17/57	2	38	1/19	8	36	2/9	47/342	55/342	0.16081871345	1
ol	K12_CONTROL	qotol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	9	25	9/25	11	35	11/35	59/175	1	25	1/25	10	35	2/7	57/350	61/350	0.174285714286	1
ol	K12_CONTROL	sal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	6	20	3/10	5	20	1/4	11/40	2	20	1/10	4	20	1/5	3/20	1/8	0.125	1
ol	K12_CONTROL	okeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	7	27	7/27	8	28	2/7	103/378	1	27	1/27	6	28	3/14	95/756	37/252	0.146825396825	1
ol	TARGET	ol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	163	212	163/212	186	240	31/40	3273/4240	14	212	7/106	186	240	31/40	1783/4240	149/424	0.35141509434	1
ol	K12_CONTROL	chol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	119	173	119/173	121	167	121/167	20403/28891	7	173	7/173	73	167	73/167	6899/28891	13504/28891	0.467411996816	1
ol	K12_CONTROL	dal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	62	75	62/75	49	74	49/74	8263/11100	8	75	8/75	49	74	49/74	4267/11100	9/25	0.36	1
ol	K12_CONTROL	shol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	55	71	55/71	66	82	33/41	2299/2911	3	71	3/71	46	82	23/41	878/2911	1421/2911	0.488148402611	1
ol	K12_CONTROL	qokal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	83	95	83/95	65	82	65/82	12981/15580	17	95	17/95	59	82	59/82	6999/15580	2991/7790	0.383953786906	1
ol	K12_CONTROL	al	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	45	93	15/31	56	83	56/83	2981/5146	10	93	10/93	51	83	51/83	5573/15438	1685/7719	0.218292524938	1
ol	K12_CONTROL	sheol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	29	37	29/37	40	46	20/23	1407/1702	4	37	4/37	35	46	35/46	1479/3404	1335/3404	0.392185663925	1
ol	K12_CONTROL	dol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	27	30	9/10	24	33	8/11	179/220	5	30	1/6	20	33	20/33	17/44	47/110	0.427272727273	1
ol	K12_CONTROL	sol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	13	14	13/14	28	32	7/8	101/112	2	14	1/7	26	32	13/16	107/224	95/224	0.424107142857	1
ol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	12	24	1/2	17	23	17/23	57/92	3	24	1/8	16	23	16/23	151/368	77/368	0.209239130435	1
ol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	15	17	15/17	18	23	18/23	651/782	3	17	3/17	15	23	15/23	162/391	327/782	0.418158567775	1
ol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	10	12	5/6	11	13	11/13	131/156	3	12	1/4	11	13	11/13	57/104	7/24	0.291666666667	1
ol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	RAW	OL-CARRIER	OL-MEDIUM	12	19	12/19	11	16	11/16	401/608	3	19	3/19	10	16	5/8	119/304	163/608	0.268092105263	1
ol	TARGET	ol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	114	149	114/149	114	150	19/25	5681/7450	9	149	9/149	116	150	58/75	9317/22350	3863/11175	0.345682326622	1
ol	K12_CONTROL	chol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	89	130	89/130	88	125	88/125	4513/6500	5	130	1/26	51	125	51/125	1451/6500	1531/3250	0.471076923077	1
ol	K12_CONTROL	dal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	38	45	38/45	30	46	15/23	1549/2070	3	45	1/15	31	46	31/46	511/1380	313/828	0.378019323671	1
ol	K12_CONTROL	shol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	36	49	36/49	57	70	57/70	759/980	2	49	2/49	39	70	39/70	293/980	233/490	0.475510204082	1
ol	K12_CONTROL	qokal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	56	63	8/9	41	53	41/53	793/954	11	63	11/63	39	53	39/53	1520/3339	279/742	0.376010781671	1
ol	K12_CONTROL	al	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	33	61	33/61	37	55	37/55	2036/3355	7	61	7/61	36	55	36/55	2581/6710	1491/6710	0.222205663189	1
ol	K12_CONTROL	sheol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	21	26	21/26	30	32	15/16	363/416	3	26	3/26	23	32	23/32	347/832	379/832	0.455528846154	1
ol	K12_CONTROL	dol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	17	20	17/20	18	25	18/25	157/200	3	20	3/20	14	25	14/25	71/200	43/100	0.43	1
ol	K12_CONTROL	sol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	10	11	10/11	21	23	21/23	461/506	2	11	2/11	19	23	19/23	255/506	103/253	0.407114624506	1
ol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	11	21	11/21	14	18	7/9	41/63	3	21	1/7	12	18	2/3	17/42	31/126	0.246031746032	1
ol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	11	13	11/13	15	19	15/19	202/247	2	13	2/13	11	19	11/19	181/494	223/494	0.451417004049	1
ol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	8	10	4/5	7	8	7/8	67/80	2	10	1/5	6	8	3/4	19/40	29/80	0.3625	1
ol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	MAPPED_CONTACTS	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	9	14	9/14	10	12	5/6	31/42	2	14	1/7	7	12	7/12	61/168	3/8	0.375	1
ol	TARGET	ol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	163	462	163/462	186	462	31/77	349/924	14	462	1/33	186	462	31/77	50/231	149/924	0.161255411255	1
ol	K12_CONTROL	chol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	119	343	17/49	121	343	121/343	120/343	7	343	1/49	73	343	73/343	40/343	80/343	0.233236151603	1
ol	K12_CONTROL	dal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	62	191	62/191	49	191	49/191	111/382	8	191	8/191	49	191	49/191	57/382	27/191	0.141361256545	1
ol	K12_CONTROL	shol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	55	163	55/163	66	163	66/163	121/326	3	163	3/163	46	163	46/163	49/326	36/163	0.220858895706	1
ol	K12_CONTROL	qokal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	83	180	83/180	65	180	13/36	37/90	17	180	17/180	59	180	59/180	19/90	1/5	0.2	1
ol	K12_CONTROL	al	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	45	204	15/68	56	204	14/51	101/408	10	204	5/102	51	204	1/4	61/408	5/51	0.0980392156863	1
ol	K12_CONTROL	sheol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	29	90	29/90	40	90	4/9	23/60	4	90	2/45	35	90	7/18	13/60	1/6	0.166666666667	1
ol	K12_CONTROL	dol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	27	76	27/76	24	76	6/19	51/152	5	76	5/76	20	76	5/19	25/152	13/76	0.171052631579	1
ol	K12_CONTROL	sol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	13	57	13/57	28	57	28/57	41/114	2	57	2/57	26	57	26/57	14/57	13/114	0.114035087719	1
ol	K12_CONTROL	okol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	12	53	12/53	17	53	17/53	29/106	3	53	3/53	16	53	16/53	19/106	5/53	0.0943396226415	1
ol	K12_CONTROL	qotol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	15	43	15/43	18	43	18/43	33/86	3	43	3/43	15	43	15/43	9/43	15/86	0.174418604651	1
ol	K12_CONTROL	sal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	10	37	10/37	11	37	11/37	21/74	3	37	3/37	11	37	11/37	7/37	7/74	0.0945945945946	1
ol	K12_CONTROL	okeol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	RAW	OL-CARRIER	OL-MEDIUM	12	44	3/11	11	44	1/4	23/88	3	44	3/44	10	44	5/22	13/88	5/44	0.113636363636	1
ol	TARGET	ol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	114	285	2/5	114	265	114/265	22/53	9	285	3/95	116	265	116/265	2363/10070	1817/10070	0.18043694141	1
ol	K12_CONTROL	chol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	89	236	89/236	88	252	22/63	10799/29736	5	236	5/236	51	252	17/84	277/2478	7475/29736	0.251378800108	1
ol	K12_CONTROL	dal	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	38	120	19/60	30	80	3/8	83/240	3	120	1/40	31	80	31/80	33/160	67/480	0.139583333333	1
ol	K12_CONTROL	shol	GDT734_GLOBAL652_SENSITIVITY	ALL_OPPORTUNITIES	PAIR_STABLE	OL-CARRIER	OL-MEDIUM	36	110	18/55	57	124	57/124	5367/13640	2	110	1/55	39	124	39/124	2269/13640	1549/6820	0.227126099707	1
