source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	model	reading	role
IT2a|f77r.41|G006	IT2a	f77r	f77r.41	P	f77r:P3	6	rain	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦rain⟧	UNREAD
IT2a|f77r.41|G007	IT2a	f77r	f77r.41	P	f77r:P3	7	chlr	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chlr⟧	UNREAD
IT2a|f77r.41|G008	IT2a	f77r	f77r.41	P	f77r:P3	8	arol	DEFINITE_SPACE	LINE_END	M	⟦arol⟧	UNREAD
IT2a|f77r.42|G001	IT2a	f77r	f77r.42	P	f77r:P3	1	qokeedy	LINE_START	DEFINITE_SPACE	M	fließt?	FLOW
IT2a|f77r.42|G002	IT2a	f77r	f77r.42	P	f77r:P3	2	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
IT2a|f77r.42|G003	IT2a	f77r	f77r.42	P	f77r:P3	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
IT2a|f77r.42|G004	IT2a	f77r	f77r.42	P	f77r:P3	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
IT2a|f77r.42|G005	IT2a	f77r	f77r.42	P	f77r:P3	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokeey⟧	UNREAD
IT2a|f77r.42|G006	IT2a	f77r	f77r.42	P	f77r:P3	6	raiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦raiin⟧	UNREAD
IT2a|f77r.42|G007	IT2a	f77r	f77r.42	P	f77r:P3	7	al	DEFINITE_SPACE	LINE_END	M	⟦al⟧	UNREAD
IT2a|f77r.43|G001	IT2a	f77r	f77r.43	P	f77r:P3	1	dchee	LINE_START	DEFINITE_SPACE	M	⟦dchee⟧	UNREAD
IT2a|f77r.43|G002	IT2a	f77r	f77r.43	P	f77r:P3	2	ol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ol⟧	UNREAD
IT2a|f77r.43|G003	IT2a	f77r	f77r.43	P	f77r:P3	3	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheedy⟧	UNREAD
IT2a|f77r.43|G004	IT2a	f77r	f77r.43	P	f77r:P3	4	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotaiin⟧	UNREAD
IT2a|f77r.43|G005	IT2a	f77r	f77r.43	P	f77r:P3	5	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	M	warm?	QUALITY
IT2a|f77r.43|G006	IT2a	f77r	f77r.43	P	f77r:P3	6	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
IT2a|f77r.43|G007	IT2a	f77r	f77r.43	P	f77r:P3	7	raiin	DEFINITE_SPACE	LINE_END	M	⟦raiin⟧	UNREAD
IT2a|f77r.44|G001	IT2a	f77r	f77r.44	P	f77r:P3	1	sheey	LINE_START	DEFINITE_SPACE	M	⟦sheey⟧	UNREAD
IT2a|f77r.44|G002	IT2a	f77r	f77r.44	P	f77r:P3	2	qepchedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qepchedy⟧	UNREAD
IT2a|f77r.44|G003	IT2a	f77r	f77r.44	P	f77r:P3	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qol⟧	UNREAD
IT2a|f77r.44|G004	IT2a	f77r	f77r.44	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheedy⟧	UNREAD
IT2a|f77r.44|G005	IT2a	f77r	f77r.44	P	f77r:P3	5	qokear	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokear⟧	UNREAD
IT2a|f77r.44|G006	IT2a	f77r	f77r.44	P	f77r:P3	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheey⟧	UNREAD
IT2a|f77r.44|G007	IT2a	f77r	f77r.44	P	f77r:P3	7	loly	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦loly⟧	UNREAD
IT2a|f77r.44|G008	IT2a	f77r	f77r.44	P	f77r:P3	8	dy	DEFINITE_SPACE	LINE_END	M	⟦dy⟧	UNREAD
IT2a|f77r.45|G001	IT2a	f77r	f77r.45	P	f77r:P3	1	qokaiin	LINE_START	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
IT2a|f77r.45|G002	IT2a	f77r	f77r.45	P	f77r:P3	2	ches	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ches⟧	UNREAD
IT2a|f77r.45|G003	IT2a	f77r	f77r.45	P	f77r:P3	3	lchear	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦lchear⟧	UNREAD
IT2a|f77r.45|G004	IT2a	f77r	f77r.45	P	f77r:P3	4	dal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dal⟧	UNREAD
IT2a|f77r.45|G005	IT2a	f77r	f77r.45	P	f77r:P3	5	chr	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chr⟧	UNREAD
IT2a|f77r.45|G006	IT2a	f77r	f77r.45	P	f77r:P3	6	sls	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sls⟧	UNREAD
IT2a|f77r.45|G007	IT2a	f77r	f77r.45	P	f77r:P3	7	ain	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ain⟧	UNREAD
IT2a|f77r.45|G008	IT2a	f77r	f77r.45	P	f77r:P3	8	ol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ol⟧	UNREAD
IT2a|f77r.45|G009	IT2a	f77r	f77r.45	P	f77r:P3	9	raiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦raiin⟧	UNREAD
IT2a|f77r.45|G010	IT2a	f77r	f77r.45	P	f77r:P3	10	lod	DEFINITE_SPACE	LINE_END	M	⟦lod⟧	UNREAD
IT2a|f77r.46|G001	IT2a	f77r	f77r.46	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f77r.46|G002	IT2a	f77r	f77r.46	P	f77r:P3	2	chlchpsheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chlchpsheey⟧	UNREAD
IT2a|f77r.46|G003	IT2a	f77r	f77r.46	P	f77r:P3	3	tal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦tal⟧	UNREAD
IT2a|f77r.46|G004	IT2a	f77r	f77r.46	P	f77r:P3	4	cheol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheol⟧	UNREAD
IT2a|f77r.46|G005	IT2a	f77r	f77r.46	P	f77r:P3	5	dam	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dam⟧	UNREAD
IT2a|f77r.46|G006	IT2a	f77r	f77r.46	P	f77r:P3	6	arotey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦arotey⟧	UNREAD
IT2a|f77r.46|G007	IT2a	f77r	f77r.46	P	f77r:P3	7	daiin	DEFINITE_SPACE	LINE_END	M	⟦daiin⟧	UNREAD
IT2a|f77r.47|G001	IT2a	f77r	f77r.47	P	f77r:P3	1	ysheey	LINE_START	DEFINITE_SPACE	M	⟦ysheey⟧	UNREAD
IT2a|f77r.47|G002	IT2a	f77r	f77r.47	P	f77r:P3	2	dal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dal⟧	UNREAD
IT2a|f77r.47|G003	IT2a	f77r	f77r.47	P	f77r:P3	3	saiirol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦saiirol⟧	UNREAD
IT2a|f77r.47|G004	IT2a	f77r	f77r.47	P	f77r:P3	4	sal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sal⟧	UNREAD
IT2a|f77r.47|G005	IT2a	f77r	f77r.47	P	f77r:P3	5	dalo	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dalo⟧	UNREAD
IT2a|f77r.47|G006	IT2a	f77r	f77r.47	P	f77r:P3	6	tain	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦tain⟧	UNREAD
IT2a|f77r.47|G007	IT2a	f77r	f77r.47	P	f77r:P3	7	dary	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dary⟧	UNREAD
IT2a|f77r.47|G008	IT2a	f77r	f77r.47	P	f77r:P3	8	dalo	DEFINITE_SPACE	LINE_END	M	⟦dalo⟧	UNREAD
IT2a|f77r.48|G001	IT2a	f77r	f77r.48	P	f77r:P3	1	sodar	LINE_START	DEFINITE_SPACE	M	⟦sodar⟧	UNREAD
IT2a|f77r.48|G002	IT2a	f77r	f77r.48	P	f77r:P3	2	oloky	DEFINITE_SPACE	LINE_END	M	⟦oloky⟧	UNREAD
IT2a|f77r.49|G001	IT2a	f77r	f77r.49	L	f77r.49:LABEL	1	otchdy	LINE_START	LINE_END	M	⟦otchdy⟧	UNREAD
IT2a|f77r.50|G001	IT2a	f77r	f77r.50	L	f77r.50:LABEL	1	otolaiino	LINE_START	LINE_END	M	⟦otolaiino⟧	UNREAD
IT2a|f17r.4|G001	IT2a	f17r	f17r.4	P	f17r:P1	1	tcho?	LINE_START	DEFINITE_SPACE	M	⟦tcho?⟧	UNREAD
IT2a|f17r.4|G002	IT2a	f17r	f17r.4	P	f17r:P1	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shol⟧	UNREAD
IT2a|f17r.4|G003	IT2a	f17r	f17r.4	P	f17r:P1	3	qokol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokol⟧	UNREAD
IT2a|f17r.4|G004	IT2a	f17r	f17r.4	P	f17r:P1	4	qor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qor⟧	UNREAD
IT2a|f17r.4|G005	IT2a	f17r	f17r.4	P	f17r:P1	5	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦olaiin⟧	UNREAD
IT2a|f17r.4|G006	IT2a	f17r	f17r.4	P	f17r:P1	6	opydg	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦opydg⟧	UNREAD
IT2a|f17r.4|G007	IT2a	f17r	f17r.4	P	f17r:P1	7	som	DRAWING_INTERRUPTION	DEFINITE_SPACE	M	⟦som⟧	UNREAD
IT2a|f17r.4|G008	IT2a	f17r	f17r.4	P	f17r:P1	8	ypchy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ypchy⟧	UNREAD
IT2a|f17r.4|G009	IT2a	f17r	f17r.4	P	f17r:P1	9	ypaim	DEFINITE_SPACE	LINE_END	M	⟦ypaim⟧	UNREAD
IT2a|f17r.5|G001	IT2a	f17r	f17r.5	P	f17r:P1	1	ychekchy	LINE_START	DEFINITE_SPACE	M	⟦ychekchy⟧	UNREAD
IT2a|f17r.5|G002	IT2a	f17r	f17r.5	P	f17r:P1	2	cthy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cthy⟧	UNREAD
IT2a|f17r.5|G003	IT2a	f17r	f17r.5	P	f17r:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chor⟧	UNREAD
IT2a|f17r.5|G004	IT2a	f17r	f17r.5	P	f17r:P1	4	shor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shor⟧	UNREAD
IT2a|f17r.5|G005	IT2a	f17r	f17r.5	P	f17r:P1	5	cphor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cphor⟧	UNREAD
IT2a|f17r.5|G006	IT2a	f17r	f17r.5	P	f17r:P1	6	cphaldy	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦cphaldy⟧	UNREAD
IT2a|f17r.5|G007	IT2a	f17r	f17r.5	P	f17r:P1	7	dair	DRAWING_INTERRUPTION	DEFINITE_SPACE	M	⟦dair⟧	UNREAD
IT2a|f17r.5|G008	IT2a	f17r	f17r.5	P	f17r:P1	8	cthey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cthey⟧	UNREAD
IT2a|f17r.5|G009	IT2a	f17r	f17r.5	P	f17r:P1	9	qody	DEFINITE_SPACE	LINE_END	M	⟦qody⟧	UNREAD
IT2a|f17r.6|G001	IT2a	f17r	f17r.6	P	f17r:P1	1	tsho	LINE_START	DEFINITE_SPACE	M	⟦tsho⟧	UNREAD
IT2a|f17r.6|G002	IT2a	f17r	f17r.6	P	f17r:P1	2	qofcho	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qofcho⟧	UNREAD
IT2a|f17r.6|G003	IT2a	f17r	f17r.6	P	f17r:P1	3	qokcheor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokcheor⟧	UNREAD
IT2a|f17r.6|G004	IT2a	f17r	f17r.6	P	f17r:P1	4	chekeg	DEFINITE_SPACE	LINE_END	M	⟦chekeg⟧	UNREAD
IT2a|f21r.8|G001	IT2a	f21r	f21r.8	P	f21r:P1	1	fchokshy	LINE_START	DEFINITE_SPACE	M	⟦fchokshy⟧	UNREAD
IT2a|f21r.8|G002	IT2a	f21r	f21r.8	P	f21r:P1	2	otor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦otor⟧	UNREAD
IT2a|f21r.8|G003	IT2a	f21r	f21r.8	P	f21r:P1	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheol⟧	UNREAD
IT2a|f21r.8|G004	IT2a	f21r	f21r.8	P	f21r:P1	4	ocphal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ocphal⟧	UNREAD
IT2a|f21r.8|G005	IT2a	f21r	f21r.8	P	f21r:P1	5	opcheas	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦opcheas⟧	UNREAD
IT2a|f21r.8|G006	IT2a	f21r	f21r.8	P	f21r:P1	6	cthodaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cthodaiin⟧	UNREAD
IT2a|f21r.8|G007	IT2a	f21r	f21r.8	P	f21r:P1	7	oty	DEFINITE_SPACE	LINE_END	M	⟦oty⟧	UNREAD
IT2a|f21r.9|G001	IT2a	f21r	f21r.9	P	f21r:P1	1	okaiin	LINE_START	DEFINITE_SPACE	M	Rohr?	VESSEL
IT2a|f21r.9|G002	IT2a	f21r	f21r.9	P	f21r:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sho⟧	UNREAD
IT2a|f21r.9|G003	IT2a	f21r	f21r.9	P	f21r:P1	3	tshaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦tshaiin⟧	UNREAD
IT2a|f21r.9|G004	IT2a	f21r	f21r.9	P	f21r:P1	4	chkaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chkaiin⟧	UNREAD
IT2a|f21r.9|G005	IT2a	f21r	f21r.9	P	f21r:P1	5	shcthey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shcthey⟧	UNREAD
IT2a|f21r.9|G006	IT2a	f21r	f21r.9	P	f21r:P1	6	cthody	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cthody⟧	UNREAD
IT2a|f21r.9|G007	IT2a	f21r	f21r.9	P	f21r:P1	7	cthy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cthy⟧	UNREAD
IT2a|f21r.9|G008	IT2a	f21r	f21r.9	P	f21r:P1	8	s	DEFINITE_SPACE	LINE_END	M	⟦s⟧	UNREAD
IT2a|f21r.10|G001	IT2a	f21r	f21r.10	P	f21r:P1	1	totchy	LINE_START	DEFINITE_SPACE	M	⟦totchy⟧	UNREAD
IT2a|f21r.10|G002	IT2a	f21r	f21r.10	P	f21r:P1	2	keor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦keor⟧	UNREAD
IT2a|f21r.10|G003	IT2a	f21r	f21r.10	P	f21r:P1	3	chy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chy⟧	UNREAD
IT2a|f21r.10|G004	IT2a	f21r	f21r.10	P	f21r:P1	4	ky	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ky⟧	UNREAD
IT2a|f21r.10|G005	IT2a	f21r	f21r.10	P	f21r:P1	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotaiin⟧	UNREAD
IT2a|f21r.10|G006	IT2a	f21r	f21r.10	P	f21r:P1	6	qotchol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotchol⟧	UNREAD
IT2a|f21r.10|G007	IT2a	f21r	f21r.10	P	f21r:P1	7	ty	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ty⟧	UNREAD
IT2a|f21r.10|G008	IT2a	f21r	f21r.10	P	f21r:P1	8	ctheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ctheey⟧	UNREAD
IT2a|f21r.10|G009	IT2a	f21r	f21r.10	P	f21r:P1	9	otaiin	DEFINITE_SPACE	LINE_END	M	⟦otaiin⟧	UNREAD
IT2a|f21r.11|G001	IT2a	f21r	f21r.11	P	f21r:P1	1	shol	LINE_START	DEFINITE_SPACE	M	⟦shol⟧	UNREAD
IT2a|f21r.11|G002	IT2a	f21r	f21r.11	P	f21r:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chol⟧	UNREAD
IT2a|f21r.11|G003	IT2a	f21r	f21r.11	P	f21r:P1	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shol⟧	UNREAD
IT2a|f21r.11|G004	IT2a	f21r	f21r.11	P	f21r:P1	4	tchol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦tchol⟧	UNREAD
IT2a|f21r.11|G005	IT2a	f21r	f21r.11	P	f21r:P1	5	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chcthy⟧	UNREAD
IT2a|f21r.11|G006	IT2a	f21r	f21r.11	P	f21r:P1	6	otyky	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦otyky⟧	UNREAD
IT2a|f21r.11|G007	IT2a	f21r	f21r.11	P	f21r:P1	7	shey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shey⟧	UNREAD
IT2a|f21r.11|G008	IT2a	f21r	f21r.11	P	f21r:P1	8	yteol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦yteol⟧	UNREAD
IT2a|f21r.11|G009	IT2a	f21r	f21r.11	P	f21r:P1	9	shody	DEFINITE_SPACE	LINE_END	M	⟦shody⟧	UNREAD
IT2a|f21r.12|G001	IT2a	f21r	f21r.12	P	f21r:P1	1	ykeea	LINE_START	DEFINITE_SPACE	M	⟦ykeea⟧	UNREAD
IT2a|f21r.12|G002	IT2a	f21r	f21r.12	P	f21r:P1	2	chor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chor⟧	UNREAD
IT2a|f21r.12|G003	IT2a	f21r	f21r.12	P	f21r:P1	3	sheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sheey⟧	UNREAD
IT2a|f21r.12|G004	IT2a	f21r	f21r.12	P	f21r:P1	4	ysheol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ysheol⟧	UNREAD
IT2a|f21r.12|G005	IT2a	f21r	f21r.12	P	f21r:P1	5	chor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chor⟧	UNREAD
IT2a|f21r.12|G006	IT2a	f21r	f21r.12	P	f21r:P1	6	chol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chol⟧	UNREAD
IT2a|f21r.12|G007	IT2a	f21r	f21r.12	P	f21r:P1	7	daiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f21r.12|G008	IT2a	f21r	f21r.12	P	f21r:P1	8	chkaiin	DEFINITE_SPACE	LINE_END	M	⟦chkaiin⟧	UNREAD
IT2a|f32v.7|G001	IT2a	f32v	f32v.7	P	f32v:P1	1	ksho	LINE_START	DEFINITE_SPACE	M	⟦ksho⟧	UNREAD
IT2a|f32v.7|G002	IT2a	f32v	f32v.7	P	f32v:P1	2	cphor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cphor⟧	UNREAD
IT2a|f32v.7|G003	IT2a	f32v	f32v.7	P	f32v:P1	3	she	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦she⟧	UNREAD
IT2a|f32v.7|G004	IT2a	f32v	f32v.7	P	f32v:P1	4	sheaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sheaiin⟧	UNREAD
IT2a|f32v.7|G005	IT2a	f32v	f32v.7	P	f32v:P1	5	otshchor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦otshchor⟧	UNREAD
IT2a|f32v.7|G006	IT2a	f32v	f32v.7	P	f32v:P1	6	dain	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦dain⟧	UNREAD
IT2a|f32v.7|G007	IT2a	f32v	f32v.7	P	f32v:P1	7	shckhy	DRAWING_INTERRUPTION	DEFINITE_SPACE	M	⟦shckhy⟧	UNREAD
IT2a|f32v.7|G008	IT2a	f32v	f32v.7	P	f32v:P1	8	s	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦s⟧	UNREAD
IT2a|f32v.7|G009	IT2a	f32v	f32v.7	P	f32v:P1	9	odan	DEFINITE_SPACE	LINE_END	M	⟦odan⟧	UNREAD
IT2a|f32v.8|G001	IT2a	f32v	f32v.8	P	f32v:P1	1	otchol	LINE_START	DEFINITE_SPACE	M	⟦otchol⟧	UNREAD
IT2a|f32v.8|G002	IT2a	f32v	f32v.8	P	f32v:P1	2	daiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f32v.8|G003	IT2a	f32v	f32v.8	P	f32v:P1	3	daiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f32v.8|G004	IT2a	f32v	f32v.8	P	f32v:P1	4	ctho	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ctho⟧	UNREAD
IT2a|f32v.8|G005	IT2a	f32v	f32v.8	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f32v.8|G006	IT2a	f32v	f32v.8	P	f32v:P1	6	qotaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦qotaiin⟧	UNREAD
IT2a|f32v.8|G007	IT2a	f32v	f32v.8	P	f32v:P1	7	otchy	DRAWING_INTERRUPTION	DEFINITE_SPACE	M	⟦otchy⟧	UNREAD
IT2a|f32v.8|G008	IT2a	f32v	f32v.8	P	f32v:P1	8	d	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦d⟧	UNREAD
IT2a|f32v.8|G009	IT2a	f32v	f32v.8	P	f32v:P1	9	shar	DRAWING_INTERRUPTION	LINE_END	M	⟦shar⟧	UNREAD
IT2a|f32v.9|G001	IT2a	f32v	f32v.9	P	f32v:P1	1	qotchy	LINE_START	DEFINITE_SPACE	M	⟦qotchy⟧	UNREAD
IT2a|f32v.9|G002	IT2a	f32v	f32v.9	P	f32v:P1	2	cfhy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cfhy⟧	UNREAD
IT2a|f32v.9|G003	IT2a	f32v	f32v.9	P	f32v:P1	3	skey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦skey⟧	UNREAD
IT2a|f32v.9|G004	IT2a	f32v	f32v.9	P	f32v:P1	4	chocthy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chocthy⟧	UNREAD
IT2a|f32v.9|G005	IT2a	f32v	f32v.9	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f32v.9|G006	IT2a	f32v	f32v.9	P	f32v:P1	6	cthaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦cthaiin⟧	UNREAD
IT2a|f32v.9|G007	IT2a	f32v	f32v.9	P	f32v:P1	7	daiin	DRAWING_INTERRUPTION	LINE_END	M	⟦daiin⟧	UNREAD
IT2a|f32v.10|G001	IT2a	f32v	f32v.10	P	f32v:P1	1	sho	LINE_START	DEFINITE_SPACE	M	⟦sho⟧	UNREAD
IT2a|f32v.10|G002	IT2a	f32v	f32v.10	P	f32v:P1	2	keol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦keol⟧	UNREAD
IT2a|f32v.10|G003	IT2a	f32v	f32v.10	P	f32v:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chor⟧	UNREAD
IT2a|f32v.10|G004	IT2a	f32v	f32v.10	P	f32v:P1	4	chol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chol⟧	UNREAD
IT2a|f32v.10|G005	IT2a	f32v	f32v.10	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
IT2a|f32v.10|G006	IT2a	f32v	f32v.10	P	f32v:P1	6	cphol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cphol⟧	UNREAD
IT2a|f32v.10|G007	IT2a	f32v	f32v.10	P	f32v:P1	7	cthol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cthol⟧	UNREAD
IT2a|f32v.10|G008	IT2a	f32v	f32v.10	P	f32v:P1	8	da	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦da⟧	UNREAD
IT2a|f32v.10|G009	IT2a	f32v	f32v.10	P	f32v:P1	9	ar	DRAWING_INTERRUPTION	LINE_END	M	⟦ar⟧	UNREAD
IT2a|f32v.11|G001	IT2a	f32v	f32v.11	P	f32v:P1	1	ol	LINE_START	DEFINITE_SPACE	M	⟦ol⟧	UNREAD
IT2a|f32v.11|G002	IT2a	f32v	f32v.11	P	f32v:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sho⟧	UNREAD
IT2a|f32v.11|G003	IT2a	f32v	f32v.11	P	f32v:P1	3	chy	DEFINITE_SPACE	LINE_END	M	⟦chy⟧	UNREAD
IT2a|f29v.1|G001	IT2a	f29v	f29v.1	P	f29v:P1	1	kooiin	LINE_START	DEFINITE_SPACE	M	⟦kooiin⟧	UNREAD
IT2a|f29v.1|G002	IT2a	f29v	f29v.1	P	f29v:P1	2	shor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shor⟧	UNREAD
IT2a|f29v.1|G003	IT2a	f29v	f29v.1	P	f29v:P1	3	chetchy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chetchy⟧	UNREAD
IT2a|f29v.1|G004	IT2a	f29v	f29v.1	P	f29v:P1	4	olals	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦olals⟧	UNREAD
IT2a|f29v.1|G005	IT2a	f29v	f29v.1	P	f29v:P1	5	shytchy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shytchy⟧	UNREAD
IT2a|f29v.1|G006	IT2a	f29v	f29v.1	P	f29v:P1	6	cth	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cth⟧	UNREAD
IT2a|f29v.1|G007	IT2a	f29v	f29v.1	P	f29v:P1	7	y	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦y⟧	UNREAD
IT2a|f29v.1|G008	IT2a	f29v	f29v.1	P	f29v:P1	8	shy	DEFINITE_SPACE	DRAWING_INTERRUPTION	M	⟦shy⟧	UNREAD
IT2a|f29v.1|G009	IT2a	f29v	f29v.1	P	f29v:P1	9	cho	DRAWING_INTERRUPTION	DEFINITE_SPACE	M	⟦cho⟧	UNREAD
IT2a|f29v.1|G010	IT2a	f29v	f29v.1	P	f29v:P1	10	shy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shy⟧	UNREAD
IT2a|f29v.1|G011	IT2a	f29v	f29v.1	P	f29v:P1	11	daiin	DEFINITE_SPACE	LINE_END	M	⟦daiin⟧	UNREAD
