component_recipe	intake_tier	register	incoming_action	incoming_argument	explicit_action_roots	explicit_argument_roots	inherited_action_root	inherited_argument_root	outgoing_action	outgoing_argument	baseline_clause_de	order_safe_clause_de	order_repair_rule	clause_changed_by_order_repair
CARRIER_Q+O+Y	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	OR	NONE	Y	T	NONE	T	Y	Im laufenden Gang lege den laufenden Eintrag fest; als neuen Einsatz und als Ausführung.	Im laufenden Gang lege den laufenden Eintrag fest; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	HERBAL	T	OR	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Pflanzenposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Pflanzenposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	BIOLOGICAL	T	OR	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Stationsposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Stationsposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	CELESTIAL	T	OR	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Positionsposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Positionsposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	PHARMA	T	OR	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Drogenposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Drogenposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	SOURCE_SECTION_T	T	Y	NONE	Y	T	NONE	T	Y	Im laufenden Gang lege den laufenden Eintrag fest; als neuen Einsatz und als Ausführung.	Im laufenden Gang lege den laufenden Eintrag fest; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	HERBAL	T	Y	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Pflanzenposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Pflanzenposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	BIOLOGICAL	T	Y	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Stationsposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Stationsposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	CELESTIAL	T	Y	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Positionsposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Positionsposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CARRIER_Q+O+Y	T2_FUTURE_STRONG	PHARMA	T	Y	NONE	Y	T	NONE	T	Y	Im laufenden Gang stelle den Drogenposten ein; als neuen Einsatz und als Ausführung.	Im laufenden Gang stelle den Drogenposten ein; als neuen Einsatz und als Ausführung.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CH	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CH	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CH	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CH	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CH	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CH	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CH	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CH	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CH	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CH	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CH	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CH	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CH	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CH	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CH	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CH	OR	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CH	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CH	OR	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CH	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CH	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CH	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CH	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CH	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CH	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CH	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CHD	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CHD	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CHD	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CHD	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CHD	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CHD	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CHD	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CHD	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CHD	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CHD	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CHD	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CHD	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CHD	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CHD	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CHD	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CHD	OR	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CHD	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CHD	OR	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CHD	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CHD	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	CHD	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	CHD	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	CHD	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	CHD	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	CHD	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	K	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	K	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	K	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	K	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	K	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	K	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	K	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	K	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	K	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	K	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	K	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	K	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	K	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	K	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	K	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	K	OR	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	K	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	K	OR	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	K	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	K	OR	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	K	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	K	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	K	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	K	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	K	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NONE	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	NONE	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NONE	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	NONE	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	NONE	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NONE	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	NONE	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NONE	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	NONE	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	NONE	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NONE	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	NONE	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NONE	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	NONE	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	NONE	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NONE	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	NONE	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NONE	Y	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	NONE	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	NONE	Y	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	OK	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	AIIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	OK	AIIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	OK	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	AIN	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	PHARMA	OK	AIN	CH	AIN	NONE	NONE	CH	AIN	Nimm den Drogenanteil.	Nimm den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Teilwert.	Entnimm den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	HERBAL	OK	NONE	CH	AIN	NONE	NONE	CH	AIN	Nimm den Materialanteil.	Nimm den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	NONE	CH	AIN	NONE	NONE	CH	AIN	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
