burst_id	statement_id	first_event_id	second_event_id	second_stream_ordinal	neutral_stop_score	pair_index_within_statement	state_bank_id	first_decision	second_decision	burst_class	first_stop_safe	second_stop_safe	first_same_bank_unmutated_recovery_event	unmutated_card_distance	recovery_before_next_fault	post_bank_boundary_event_id	post_bank_boundary_id	post_bank_boundary_is_distinct
G455-B0425	P1009-S541	G407-E3615	G407-E3616	3616	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3617	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0426	P1009-S542	G407-E3627	G407-E3628	3628	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3629	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0427	P1009-S543	G407-E3629	G407-E3630	3630	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3631	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0428	P1009-S544	G407-E3631	G407-E3632	3632	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3633	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0429	P1009-S545	G407-E3633	G407-E3634	3634	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3636	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0430	P1009-S546	G407-E3636	G407-E3637	3637	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3638	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0431	P1009-S547	G407-E3640	G407-E3641	3641	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3644	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0432	P1009-S549	G407-E3644	G407-E3645	3645	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3646	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0433	P1009-S550	G407-E3646	G407-E3647	3647	2	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3648	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0434	P1009-S551	G407-E3648	G407-E3649	3649	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3650	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0435	P1009-S553	G407-E3656	G407-E3657	3657	1	4	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3658	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0436	P1009-S555	G407-E3659	G407-E3660	3660	2	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3661	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0437	P1009-S556	G407-E3661	G407-E3662	3662	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3664	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0438	P1009-S558	G407-E3664	G407-E3665	3665	2	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3667	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0439	P1009-S560	G407-E3676	G407-E3677	3677	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3678	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0440	P1009-S561	G407-E3683	G407-E3684	3684	1	6	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3685	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0441	P1009-S563	G407-E3687	G407-E3688	3688	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3691	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0442	P1009-S566	G407-E3691	G407-E3692	3692	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3693	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0443	P1009-S569	G407-E3697	G407-E3698	3698	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3699	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0444	P1009-S570	G407-E3700	G407-E3701	3701	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3702	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0445	P1009-S571	G407-E3702	G407-E3703	3703	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3704	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0446	P1009-S573	G407-E3707	G407-E3708	3708	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3709	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0447	P1009-S576	G407-E3712	G407-E3713	3713	2	2	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3714	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0448	P1009-S577	G407-E3721	G407-E3722	3722	2	8	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3724	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0449	P1009-S578	G407-E3725	G407-E3726	3726	1	3	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3728	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0450	P1009-S579	G407-E3736	G407-E3737	3737	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3738	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0451	P1009-S581	G407-E3739	G407-E3740	3740	1	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3743	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0452	P1009-S582	G407-E3743	G407-E3744	3744	2	3	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	READ_AMBER	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3745	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0453	P1009-S583	G407-E3748	G407-E3749	3749	2	4	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3751	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0454	P1009-S584	G407-E3752	G407-E3753	3753	1	2	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3754	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0455	P1009-S585	G407-E3757	G407-E3758	3758	1	4	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3760	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0456	P1009-S588	G407-E3771	G407-E3772	3772	0	1	f83r::Variantenatlas lokaler Becken und Anwendungen	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E3773	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0457	P1009-S589	G407-E3794	G407-E3795	3795	2	15	f83r::Variantenatlas lokaler Becken und Anwendungen	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	NONE	0	BANK_END_RESET_ISOLATES_DIVERGENCE	G407-E3796	f88r::sechzehn Drogenposten und drei Gefäßansätze	YES
G455-B0458	P1009-S590	G407-E3797	G407-E3798	3798	2	2	f88r::sechzehn Drogenposten und drei Gefäßansätze	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E3800	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0459	P1009-S591	G407-E3843	G407-E3844	3844	1	1	f88r::sechzehn Drogenposten und drei Gefäßansätze	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3845	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0460	P1009-S592	G407-E3849	G407-E3850	3850	1	1	f88r::sechzehn Drogenposten und drei Gefäßansätze	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3851	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0461	P1009-S593	G407-E3884	G407-E3885	3885	1	3	f88r::sechzehn Drogenposten und drei Gefäßansätze	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3886	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0462	P1009-S594	G407-E3901	G407-E3902	3902	1	13	f88r::sechzehn Drogenposten und drei Gefäßansätze	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3904	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0463	P1009-S595	G407-E3932	G407-E3933	3933	1	3	f88v::erste Gefaess-/Zutatengruppe	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3934	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0464	P1009-S596	G407-E3952	G407-E3953	3953	1	3	f88v::erste Gefaess-/Zutatengruppe	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3954	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0465	P1009-S599	G407-E3971	G407-E3972	3972	1	1	f88v::zweite Gefaess-/Zutatengruppe	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E3976	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0466	P1009-S600	G407-E3988	G407-E3989	3989	1	15	f88v::zweite Gefaess-/Zutatengruppe	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3990	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0467	P1009-S601	G407-E3993	G407-E3994	3994	1	1	f88v::zweite Gefaess-/Zutatengruppe	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E3997	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0468	P1009-S602	G407-E4006	G407-E4007	4007	1	8	f88v::zweite Gefaess-/Zutatengruppe	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4010	3	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0469	P1009-S604	G407-E4018	G407-E4019	4019	1	1	f88v::zweite Gefaess-/Zutatengruppe	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4020	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0470	P1009-S605	G407-E4042	G407-E4043	4043	1	16	f88v::zweite Gefaess-/Zutatengruppe	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4045	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0471	P1009-S606	G407-E4051	G407-E4052	4052	2	8	f88v::zweite Gefaess-/Zutatengruppe	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4054	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0472	P1009-S607	G407-E4057	G407-E4058	4058	0	1	f88v::zweite Gefaess-/Zutatengruppe	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4060	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0473	P1009-S608	G407-E4062	G407-E4063	4063	1	2	f89r::Gefäß-/Pflanzenteilgruppe A	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4065	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0474	P1009-S609	G407-E4070	G407-E4071	4071	1	6	f89r::Gefäß-/Pflanzenteilgruppe A	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4072	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0475	P1009-S610	G407-E4072	G407-E4073	4073	2	1	f89r::Gefäß-/Pflanzenteilgruppe A	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4075	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0476	P1009-S611	G407-E4108	G407-E4109	4109	1	1	f89r::Gefäß-/Pflanzenteilgruppe B	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4110	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0477	P1009-S612	G407-E4139	G407-E4140	4140	1	18	f89r::Gefäß-/Pflanzenteilgruppe B	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4141	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0478	P1009-S613	G407-E4141	G407-E4142	4142	0	1	f89r::Gefäß-/Pflanzenteilgruppe B	READ_AMBER	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	NONE	0	BANK_END_RESET_ISOLATES_DIVERGENCE	G407-E4143	f89r::Gefäß-/Pflanzenteilgruppe C	YES
G455-B0479	P1009-S614	G407-E4143	G407-E4144	4144	1	1	f89r::Gefäß-/Pflanzenteilgruppe C	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4146	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0480	P1009-S615	G407-E4187	G407-E4188	4188	1	1	f89r::Gefäß-/Pflanzenteilgruppe D	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4189	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0481	P1009-S617	G407-E4196	G407-E4197	4197	1	5	f89r::Gefäß-/Pflanzenteilgruppe D	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4199	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0482	P1009-S618	G407-E4225	G407-E4226	4226	0	1	f89r::Gefäß-/Pflanzenteilgruppe D	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4228	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0483	P1009-S619	G407-E4231	G407-E4232	4232	2	1	f89r::Gefäß-/Pflanzenteilgruppe E	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4236	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0484	P1009-S620	G407-E4240	G407-E4241	4241	1	8	f89r::Gefäß-/Pflanzenteilgruppe E	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4245	4	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0485	P1009-S622	G407-E4263	G407-E4264	4264	1	2	f89r::Gefäß-/Pflanzenteilgruppe E	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4266	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0486	P1009-S623	G407-E4297	G407-E4298	4298	2	5	f89r::Gefäß-/Pflanzenteilgruppe F	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4300	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0487	P1009-S624	G407-E4302	G407-E4303	4303	1	3	f89r::Gefäß-/Pflanzenteilgruppe F	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4304	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0488	P1009-S625	G407-E4304	G407-E4305	4305	1	1	f89r::Gefäß-/Pflanzenteilgruppe F	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4307	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0489	P1009-S626	G407-E4315	G407-E4316	4316	1	10	f89r::Gefäß-/Pflanzenteilgruppe F	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4317	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0490	P1009-S627	G407-E4317	G407-E4318	4318	1	1	f89r::Gefäß-/Pflanzenteilgruppe F	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4319	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0491	G404-S060	G407-E4400	G407-E4401	4401	1	1	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4403	1	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0492	G404-S061	G407-E4403	G407-E4404	4404	1	2	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4405	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0493	G404-S062	G407-E4408	G407-E4409	4409	1	4	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4410	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0494	G404-S063	G407-E4411	G407-E4412	4412	1	2	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4414	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0495	G404-S064	G407-E4428	G407-E4429	4429	0	1	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4430	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0496	G404-S065	G407-E4438	G407-E4439	4439	1	6	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4441	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0497	G404-S066	G407-E4456	G407-E4457	4457	2	3	f95v::F95V_WHOLE_PLANT	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4459	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0498	G404-S068	G407-E4469	G407-E4470	4470	2	10	f95v::F95V_WHOLE_PLANT	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4471	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0499	G404-S069	G407-E4475	G407-E4476	4476	1	1	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4477	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0500	G404-S070	G407-E4485	G407-E4486	4486	1	6	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4487	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0501	G404-S071	G407-E4493	G407-E4494	4494	2	7	f95v::F95V_WHOLE_PLANT	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4495	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0502	G404-S072	G407-E4495	G407-E4496	4496	2	1	f95v::F95V_WHOLE_PLANT	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4497	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0503	G404-S073	G407-E4500	G407-E4501	4501	1	4	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4502	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0504	G404-S074	G407-E4502	G407-E4503	4503	0	1	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4504	0	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0505	G404-S075	G407-E4504	G407-E4505	4505	2	1	f95v::F95V_WHOLE_PLANT	STOP	STOP	FIRST_STOP__SECOND_STOP	YES	YES	G407-E4508	2	NEXT_FAULT_BEFORE_PARITY	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0506	G404-S077	G407-E4508	G407-E4509	4509	1	1	f95v::F95V_WHOLE_PLANT	STOP	READ	FIRST_STOP__SECOND_READABLE	YES	YES	G407-E4514	5	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0507	G404-S078	G407-E4521	G407-E4522	4522	1	11	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4523	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0508	G404-S080	G407-E4528	G407-E4529	4529	1	3	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4531	2	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0509	G404-S082	G407-E4537	G407-E4538	4538	1	5	f95v::F95V_WHOLE_PLANT	READ	STOP	FIRST_READABLE__SECOND_STOP	YES	YES	G407-E4539	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
G455-B0510	G404-S083	G407-E4544	G407-E4545	4545	0	1	f95v::F95V_WHOLE_PLANT	READ	READ	FIRST_READABLE__SECOND_READABLE	YES	YES	G407-E4546	1	STATE_PARITY_BEFORE_NEXT_FAULT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE
