burst_id	burst_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	neutral_selection_class	schedule_rule
G455-B0163	1	G407-E1951	1951	P1009-S208	f76r	unbebilderter Textabschnitt A3	CH+T+Y	CH+CHD+Y	G447-N07359	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0163	2	G407-E1952	1952	P1009-S208	f76r	unbebilderter Textabschnitt A3	CH+CH+K+E+Y	CH+CH+CHD+E+Y	G447-N02157	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0164	1	G407-E1957	1957	P1009-S209	f76r	unbebilderter Textabschnitt A3	OT+E+Y	E+Y	G447-N19367	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0164	2	G407-E1958	1958	P1009-S209	f76r	unbebilderter Textabschnitt A3	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0165	1	G407-E1971	1971	P1009-S211	f76r	unbebilderter Textabschnitt A4	CH+CH+K+E+Y	CH+CH+CHD+E+Y	G447-N02157	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0165	2	G407-E1972	1972	P1009-S211	f76r	unbebilderter Textabschnitt A4	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0166	1	G407-E1982	1982	P1009-S213	f76r	unbebilderter Textabschnitt A4	CH+E+CH+K+Y	CH+E+CH+CHD+Y	G447-N02724	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0166	2	G407-E1983	1983	P1009-S213	f76r	unbebilderter Textabschnitt A4	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0167	1	G407-E1985	1985	P1009-S214	f76r	unbebilderter Textabschnitt A4	OT+AIN	AIN	G447-N18651	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0167	2	G407-E1986	1986	P1009-S214	f76r	unbebilderter Textabschnitt A4	CH+K+AIR	CH+CHD+AIR	G447-N04091	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0168	1	G407-E1995	1995	P1009-S216	f76r	unbebilderter Textabschnitt A4	OK+AIN	AIN	G447-N14854	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0168	2	G407-E1996	1996	P1009-S216	f76r	unbebilderter Textabschnitt A4	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0169	1	G407-E2004	2004	P1009-S218	f76r	unbebilderter Textabschnitt A5	OK+AR	AR	G447-N15134	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0169	2	G407-E2005	2005	P1009-S218	f76r	unbebilderter Textabschnitt A5	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0170	1	G407-E2012	2012	P1009-S224	f76r	unbebilderter Textabschnitt A5	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0170	2	G407-E2013	2013	P1009-S224	f76r	unbebilderter Textabschnitt A5	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0171	1	G407-E2017	2017	P1009-S225	f76r	unbebilderter Textabschnitt A5	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0171	2	G407-E2018	2018	P1009-S225	f76r	unbebilderter Textabschnitt A5	SH+CH+K+Y	CH+SH+K+Y	G447-N23810	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0172	1	G407-E2023	2023	P1009-S227	f76r	unbebilderter Textabschnitt A5	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0172	2	G407-E2024	2024	P1009-S227	f76r	unbebilderter Textabschnitt A5	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0173	1	G407-E2027	2027	P1009-S228	f76r	unbebilderter Textabschnitt A5	OT	OL	G447-N18642	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0173	2	G407-E2028	2028	P1009-S228	f76r	unbebilderter Textabschnitt A5	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0174	1	G407-E2031	2031	P1009-S229	f76r	unbebilderter Textabschnitt A5	S+AIN	AIN	G447-N21920	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0174	2	G407-E2032	2032	P1009-S229	f76r	unbebilderter Textabschnitt A5	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0175	1	G407-E2038	2038	P1009-S233	f76r	unbebilderter Textabschnitt A6	OK+AIN	AIN	G447-N14854	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0175	2	G407-E2039	2039	P1009-S233	f76r	unbebilderter Textabschnitt A6	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0176	1	G407-E2046	2046	P1009-S234	f76r	unbebilderter Textabschnitt A6	OK+E+Y	E+Y	G447-N16446	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0176	2	G407-E2047	2047	P1009-S234	f76r	unbebilderter Textabschnitt A6	AL+SH+E+DY	AL+E+DY	G447-N00617	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0177	1	G407-E2048	2048	P1009-S235	f76r	unbebilderter Textabschnitt A6	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0177	2	G407-E2049	2049	P1009-S235	f76r	unbebilderter Textabschnitt A6	SH+EE+DY	EE+DY	G447-N25791	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0178	1	G407-E2055	2055	P1009-S236	f76r	unbebilderter Textabschnitt A6	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0178	2	G407-E2056	2056	P1009-S236	f76r	unbebilderter Textabschnitt A6	SH+E+CH+T+Y	SH+E+CH+CHD+Y	G447-N24579	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0179	1	G407-E2063	2063	P1009-S237	f76r	unbebilderter Textabschnitt A6	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0179	2	G407-E2064	2064	P1009-S237	f76r	unbebilderter Textabschnitt A6	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0180	1	G407-E2075	2075	P1009-S238	f76r	unbebilderter Textabschnitt A6	OK+E+Y	E+Y	G447-N16446	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0180	2	G407-E2076	2076	P1009-S238	f76r	unbebilderter Textabschnitt A6	OL+CHD+DY	OL+DY	G447-N17659	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0181	1	G407-E2077	2077	P1009-S239	f76r	unbebilderter Textabschnitt A6	OL+AIN	AIN	G447-N17464	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0181	2	G407-E2078	2078	P1009-S239	f76r	unbebilderter Textabschnitt A6	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0182	1	G407-E2100	2100	P1009-S240	f76r	unbebilderter Textabschnitt A7	OK+AR	AR	G447-N15134	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0182	2	G407-E2101	2101	P1009-S240	f76r	unbebilderter Textabschnitt A7	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0183	1	G407-E2103	2103	P1009-S242	f76r	unbebilderter Textabschnitt A7	OK+AR	AR	G447-N15134	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0183	2	G407-E2104	2104	P1009-S242	f76r	unbebilderter Textabschnitt A7	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0184	1	G407-E2107	2107	P1009-S243	f76r	unbebilderter Textabschnitt A7	SH+E+Y	E+Y	G447-N25585	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0184	2	G407-E2108	2108	P1009-S243	f76r	unbebilderter Textabschnitt A7	L+SH+CH+T+Y	L+CH+SH+T+Y	G447-N12402	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0185	1	G407-E2131	2131	P1009-S244	f76r	unbebilderter Textabschnitt A8	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0185	2	G407-E2132	2132	P1009-S244	f76r	unbebilderter Textabschnitt A8	AL+SH+E+DY	AL+E+DY	G447-N00617	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0186	1	G407-E2139	2139	P1009-S245	f76r	unbebilderter Textabschnitt A8	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0186	2	G407-E2140	2140	P1009-S245	f76r	unbebilderter Textabschnitt A8	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0187	1	G407-E2142	2142	P1009-S247	f76r	unbebilderter Textabschnitt A8	K+AL	AL	G447-N09633	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0187	2	G407-E2143	2143	P1009-S247	f76r	unbebilderter Textabschnitt A8	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0188	1	G407-E2146	2146	P1009-S248	f76r	unbebilderter Textabschnitt A8	L	AIR	G447-N11231	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0188	2	G407-E2147	2147	P1009-S248	f76r	unbebilderter Textabschnitt A8	P+CHD+DY	CHD+P+DY	G447-N20254	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0189	1	G407-E2148	2148	P1009-S249	f76r	unbebilderter Textabschnitt A8	OK+Y	OK	G447-N17406	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0189	2	G407-E2149	2149	P1009-S249	f76r	unbebilderter Textabschnitt A8	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0190	1	G407-E2161	2161	P1009-S251	f76r	unbebilderter Textabschnitt A8	SH+E+Y	E+Y	G447-N25585	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0190	2	G407-E2162	2162	P1009-S251	f76r	unbebilderter Textabschnitt A8	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0191	1	G407-E2164	2164	P1009-S252	f76r	unbebilderter Textabschnitt A8	D_ADDR+Y+L+CH+E+S	D_ADDR+L+CH+E+S	G447-N09197	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0191	2	G407-E2165	2165	P1009-S252	f76r	unbebilderter Textabschnitt A8	SH+CH+T+Y	CH+SH+T+Y	G447-N23984	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0192	1	G407-E2178	2178	P1009-S253	f76r	unbebilderter Textabschnitt A8	CH+CH+T+Y	CH+CH+CHD+Y	G447-N02515	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0192	2	G407-E2179	2179	P1009-S253	f76r	unbebilderter Textabschnitt A8	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0193	1	G407-E2182	2182	P1009-S254	f76r	unbebilderter Textabschnitt A8	SH+E+OL	E+OL	G447-N25209	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0193	2	G407-E2183	2183	P1009-S254	f76r	unbebilderter Textabschnitt A8	CH+E+O+L	CH+E+L	G447-N03224	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0194	1	G407-E2195	2195	P1009-S255	f76r	unbebilderter Textabschnitt A9	OT+EE+Y	EE+Y	G447-N19508	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0194	2	G407-E2196	2196	P1009-S255	f76r	unbebilderter Textabschnitt A9	L+Y	L	G447-N12831	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0195	1	G407-E2205	2205	P1009-S259	f76r	unbebilderter Textabschnitt B	SH+E+OL	E+OL	G447-N25209	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0195	2	G407-E2206	2206	P1009-S259	f76r	unbebilderter Textabschnitt B	OK+EE+DY	EE+DY	G447-N16531	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0196	1	G407-E2208	2208	P1009-S260	f76r	unbebilderter Textabschnitt B	L+SH+E	L+E	G447-N12443	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0196	2	G407-E2209	2209	P1009-S260	f76r	unbebilderter Textabschnitt B	CH+P+SH+EE+DY	CH+SH+EE+DY	G447-N06517	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0197	1	G407-E2211	2211	P1009-S261	f76r	unbebilderter Textabschnitt B	OL+Y	OL	G447-N18495	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0197	2	G407-E2212	2212	P1009-S261	f76r	unbebilderter Textabschnitt B	SH+CH+K+Y	CH+SH+K+Y	G447-N23810	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0198	1	G407-E2222	2222	P1009-S262	f76r	unbebilderter Textabschnitt B	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0198	2	G407-E2223	2223	P1009-S262	f76r	unbebilderter Textabschnitt B	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0199	1	G407-E2225	2225	P1009-S263	f76r	unbebilderter Textabschnitt B	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0199	2	G407-E2226	2226	P1009-S263	f76r	unbebilderter Textabschnitt B	OK+E+DY	E+DY	G447-N16029	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0200	1	G407-E2229	2229	P1009-S264	f76r	unbebilderter Textabschnitt B	SH+CH+K+Y	CH+SH+K+Y	G447-N23810	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0200	2	G407-E2230	2230	P1009-S264	f76r	unbebilderter Textabschnitt B	OT+E+DY	E+DY	G447-N19154	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0201	1	G407-E2235	2235	P1009-S265	f76r	unbebilderter Textabschnitt B	CHD+Y	CHD	G447-N07628	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0201	2	G407-E2236	2236	P1009-S265	f76r	unbebilderter Textabschnitt B	OK+CHD+DY+L	CHD+OK+DY+L	G447-N15792	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0202	1	G407-E2241	2241	P1009-S266	f76r	unbebilderter Textabschnitt B	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0202	2	G407-E2242	2242	P1009-S266	f76r	unbebilderter Textabschnitt B	L+CHD+DY	L+DY	G447-N11690	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0203	1	G407-E2244	2244	P1009-S267	f76r	unbebilderter Textabschnitt B	OT+AL	AL	G447-N18695	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0203	2	G407-E2245	2245	P1009-S267	f76r	unbebilderter Textabschnitt B	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0204	1	G407-E2246	2246	P1009-S268	f76r	unbebilderter Textabschnitt B	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0204	2	G407-E2247	2247	P1009-S268	f76r	unbebilderter Textabschnitt B	SH+E+CH+T+Y	SH+E+CH+CHD+Y	G447-N24579	SAME_CLASS_SUBSTITUTION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0205	1	G407-E2259	2259	P1009-S269	f76r	unbebilderter Textabschnitt C	P+OL+EE+D_ADDR+AR+AN	OL+EE+D_ADDR+AR+AN	G447-N20943	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0205	2	G407-E2260	2260	P1009-S269	f76r	unbebilderter Textabschnitt C	SH+CH+K+Y	CH+SH+K+Y	G447-N23810	ADJACENT_SWAP	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0206	1	G407-E2269	2269	P1009-S270	f76r	unbebilderter Textabschnitt C	O+P+AR	O+AR	G447-N14154	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0206	2	G407-E2270	2270	P1009-S270	f76r	unbebilderter Textabschnitt C	K+OL+P+Y	K+P+Y	G447-N10914	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0207	1	G407-E2271	2271	P1009-S271	f76r	unbebilderter Textabschnitt C	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0207	2	G407-E2272	2272	P1009-S271	f76r	unbebilderter Textabschnitt C	SH+E+DY	E+DY	G447-N24630	ATOM_DELETION	NEUTRAL_STOP	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
G455-B0208	1	G407-E2277	2277	P1009-S272	f76r	unbebilderter Textabschnitt C	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	NEUTRAL_READABLE	ONE_MAXIMUM_NEUTRAL_STOP_PAIR_PER_MULTI_CARD_STATEMENT__EARLIEST_TIE
