join_ordinal	gdt800_occurrence_id	gdt791_occurrence_ordinal	gdt791_occurrence_id	source_selector	physical_page	locus	token_index	token_count	surface	stem	terminal	section	language	hand	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	occurrence_kind	line_kind	paragraph_start	paragraph_end_line	paragraph_role	paragraph_close	legacy_statement_id	statement_close	record_id	record_close	panel_id	panel_close	topology_family	register	context_scope	structurally_internal	semantic_export_credit
344	GDT800-O3331	4143	G407-E2940	f81v	f81v	f81v.2	6	12	ol	o	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S444	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
345	GDT800-O3332	4146	G407-E2943	f81v	f81v	f81v.2	9	12	al	a	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S444	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
346	GDT800-O3333	4147	G407-E2944	f81v	f81v	f81v.2	10	12	ol	o	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S444	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
347	GDT800-O3334	4148	G407-E2945	f81v	f81v	f81v.2	11	12	rol	ro	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S444	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
348	GDT800-O3335	4149	G407-E2946	f81v	f81v	f81v.2	12	12	dl	d	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S444	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
349	GDT800-O3336	4309	G407-E3106	f81v	f81v	f81v.20	2	8	chekal	cheka	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S479	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
350	GDT800-O3337	4322	G407-E3119	f81v	f81v	f81v.21	7	9	lchedal	lcheda	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S484	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
351	GDT800-O3338	4325	G407-E3122	f81v	f81v	f81v.22	1	8	qokal	qoka	l	B	B	2	7	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S484	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
352	GDT800-O3339	4329	G407-E3126	f81v	f81v	f81v.22	5	8	dal	da	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S484	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
353	GDT800-O3340	4333	G407-E3130	f81v	f81v	f81v.23	1	9	shol	sho	l	B	B	2	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S485	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
354	GDT800-O3341	4340	G407-E3137	f81v	f81v	f81v.23	8	9	rol	ro	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S486	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
355	GDT800-O3342	4344	G407-E3141	f81v	f81v	f81v.24	3	10	qokal	qoka	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S487	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
356	GDT800-O3343	4348	G407-E3145	f81v	f81v	f81v.24	7	10	sal	sa	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S487	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
357	GDT800-O3344	4354	G407-E3151	f81v	f81v	f81v.25	3	12	shol	sho	l	B	B	2	9	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S489	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
358	GDT800-O3345	4358	G407-E3155	f81v	f81v	f81v.25	7	12	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S489	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
359	GDT800-O3346	4364	G407-E3161	f81v	f81v	f81v.26	1	9	ol	o	l	B	B	2	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S489	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
360	GDT800-O3347	4368	G407-E3165	f81v	f81v	f81v.26	5	9	dal	da	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S490	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
361	GDT800-O3348	4372	G407-E3169	f81v	f81v	f81v.26	9	9	okeol	okeo	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S491	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
362	GDT800-O3349	4379	G407-E3176	f81v	f81v	f81v.27	7	7	chal	cha	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	1	G407-S494	1	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
363	GDT800-O3350	4381	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1112	f81v	f81v	f81v.28	2	2	olkal	olka	l	B	B	2	0	FINAL	1	1	0	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	LEGACY_LOCAL_CARD_WITH_PAGE_CONTEXT	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
364	GDT800-O3351	4157	G407-E2954	f81v	f81v	f81v.3	8	9	dalal	dala	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S446	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
365	GDT800-O3352	4163	G407-E2960	f81v	f81v	f81v.4	5	10	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S447	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
366	GDT800-O3353	4180	G407-E2977	f81v	f81v	f81v.6	3	11	ol	o	l	B	B	2	8	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S448	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
367	GDT800-O3354	4182	G407-E2979	f81v	f81v	f81v.6	5	11	cheol	cheo	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S448	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
368	GDT800-O3355	4190	G407-E2987	f81v	f81v	f81v.7	2	9	ol	o	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S449	0	NONE	0	NONE	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DIRECT_PAGE_CONTEXT_ONLY	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
369	GDT800-O3356	4383	G407-E3178	f82r	f82r	f82r.1	2	8	qokeol	qokeo	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S495	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
370	GDT800-O3357	4460	G407-E3254	f82r	f82r	f82r.11	6	8	qotal	qota	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S509	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
371	GDT800-O3358	4462	G407-E3256	f82r	f82r	f82r.11	8	8	kam	ka	m	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S509	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
372	GDT800-O3359	4468	G407-E3262	f82r	f82r	f82r.12	6	8	lolol	lolo	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S510	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
373	GDT800-O3360	4469	G407-E3263	f82r	f82r	f82r.12	7	8	okal	oka	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S510	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
374	GDT800-O3361	4481	G407-E3275	f82r	f82r	f82r.14	3	9	qokal	qoka	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S513	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
375	GDT800-O3362	4504	G407-E3298	f82r	f82r	f82r.16	7	12	ol	o	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S521	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
376	GDT800-O3363	4509	G407-E3303	f82r	f82r	f82r.16	12	12	dam	da	m	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S521	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
377	GDT800-O3364	4522	G407-E3316	f82r	f82r	f82r.18	5	12	dal	da	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S526	0	F82_P2	0	F82_MIDDLE_TRANSFER	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
378	GDT800-O3365	4395	G407-E3190	f82r	f82r	f82r.2	6	8	qokal	qoka	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S497	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
379	GDT800-O3366	4539	G407-E3333	f82r	f82r	f82r.20	5	9	sheol	sheo	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	1	0	START	0	G407-S529	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
380	GDT800-O3367	4553	G407-E3347	f82r	f82r	f82r.21	10	10	dal	da	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S531	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
381	GDT800-O3368	4575	G407-E3369	f82r	f82r	f82r.24	4	10	sal	sa	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S534	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
382	GDT800-O3369	4582	G407-E3376	f82r	f82r	f82r.25	1	10	dol	do	l	B	B	2	9	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S535	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
383	GDT800-O3370	4594	G407-E3388	f82r	f82r	f82r.26	3	9	cheal	chea	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S539	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
384	GDT800-O3371	4630	G407-E3424	f82r	f82r	f82r.30	3	9	cheol	cheo	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S552	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
385	GDT800-O3372	4637	G407-E3431	f82r	f82r	f82r.31	1	9	cheol	cheo	l	B	B	2	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S555	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
386	GDT800-O3373	4638	G407-E3432	f82r	f82r	f82r.31	2	9	ol	o	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S555	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
387	GDT800-O3374	4656	G407-E3450	f82r	f82r	f82r.33	2	6	ol	o	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S556	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
388	GDT800-O3375	4657	G407-E3451	f82r	f82r	f82r.33	3	6	cheol	cheo	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	1	END	0	G407-S556	0	F82_P3	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
389	GDT800-O3376	4662	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1393	f82r	f82r	f82r.35	1	1	darol	daro	l	B	B	2	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_COMPONENT_LABEL	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
390	GDT800-O3377	4663	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E1394	f82r	f82r	f82r.36	1	1	okal	oka	l	B	B	2	0	SINGLE	1	0	1	LOCAL_ADDRESS_OR_LABEL	LOCAL_LABEL_OR_MARKER	0	0	MIDDLE	0	NONE	0	NONE	0	F82_BOTTOM_COMMUNAL	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_COMPONENT_LABEL	0	ZERO__STRUCTURAL_BOUNDARY_ONLY
391	GDT800-O3378	4409	G407-E3204	f82r	f82r	f82r.4	6	8	qokal	qoka	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S499	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
392	GDT800-O3379	4412	G407-E3207	f82r	f82r	f82r.5	1	8	sol	so	l	B	B	2	7	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S499	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
393	GDT800-O3380	4415	G407-E3210	f82r	f82r	f82r.5	4	8	qokal	qoka	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S500	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
394	GDT800-O3381	4416	G407-E3211	f82r	f82r	f82r.5	5	8	cthol	ctho	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S500	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
395	GDT800-O3382	4419	G407-E3214	f82r	f82r	f82r.5	8	8	qokal	qoka	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S501	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
396	GDT800-O3383	4425	G407-E3220	f82r	f82r	f82r.6	6	9	okal	oka	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S502	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
397	GDT800-O3384	4445	G407-E3240	f82r	f82r	f82r.8	8	10	qotal	qota	l	B	B	2	2	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S507	0	F82_P1	0	F82_TOP_COUPLED	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
398	GDT800-O3439	4761	G407-E3543	f83r	f83r	f83r.10	8	13	cthal	ctha	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S579	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
399	GDT800-O3440	4765	G407-E3547	f83r	f83r	f83r.10	12	13	lal	la	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S579	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
400	GDT800-O3441	4766	G407-E3548	f83r	f83r	f83r.10	13	13	sam	sa	m	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S579	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
401	GDT800-O3442	4777	G407-E3559	f83r	f83r	f83r.12	1	9	qockhol	qockho	l	B	B	2	8	FIRST	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S583	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
402	GDT800-O3443	4779	G407-E3561	f83r	f83r	f83r.12	3	9	otal	ota	l	B	B	2	6	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S583	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
403	GDT800-O3444	4782	G407-E3564	f83r	f83r	f83r.12	6	9	al	a	l	B	B	2	3	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S583	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
404	GDT800-O3445	4785	G407-E3567	f83r	f83r	f83r.12	9	9	qokal	qoka	l	B	B	2	0	FINAL	1	1	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S585	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
405	GDT800-O3446	4800	G407-E3582	f83r	f83r	f83r.14	5	10	dal	da	l	B	B	2	5	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S592	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
406	GDT800-O3447	4804	G407-E3586	f83r	f83r	f83r.14	9	10	dal	da	l	B	B	2	1	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S593	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
407	GDT800-O3448	4807	G407-E3589	f83r	f83r	f83r.15	2	9	shedal	sheda	l	B	B	2	7	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S593	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
408	GDT800-O3449	4810	G407-E3592	f83r	f83r	f83r.15	5	9	tal	ta	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S593	0	F83_P2	0	F83_MIDDLE_LOOP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
409	GDT800-O3450	4844	G407-E3626	f83r	f83r	f83r.19	7	11	qetal	qeta	l	B	B	2	4	INTERNAL	0	0	0	RUNNING_EVENT	RUNNING_PROSE	0	0	MIDDLE	0	G407-S600	0	F83_P3	0	F83_LOWER_DRIP	0	POOL_APPARATUS_NETWORK	BIOLOGICAL	DEEP_PANEL_RECORD	1	ZERO__STRUCTURAL_BOUNDARY_ONLY
