book_event_ordinal	event_id	physical_page	register	locus	kind	surface	component_recipe	portable_default_de	local_contextual_expansion_de	event_role	statement_id	source_release
2364	P912-E2364	f88r	PHARMA	f88r.3	CURRENT_BASE	orald	OR+AL+D_ADDR	LOKALES DROGENETIKETT KOPIEREN	FASERWURZELBÜNDEL	LOCAL_ADDRESS_OR_LABEL		PASS1002
2365	P912-E2365	f88r	PHARMA	f88r.4	CURRENT_BASE	oldar	OL+DA+R	LOKALES DROGENETIKETT KOPIEREN	KNOLLENWURZEL	LOCAL_ADDRESS_OR_LABEL		PASS1002
2366	P912-E2366	f88r	PHARMA	f88r.5	CURRENT_BASE	otoky	OT+OK+Y	LOKALES DROGENETIKETT KOPIEREN	SCHLINGWURZEL	LOCAL_ADDRESS_OR_LABEL		PASS1002
2367	P912-E2367	f88r	PHARMA	f88r.6	CURRENT_BASE	otaly	OT+AL+Y	LOKALES DROGENETIKETT KOPIEREN	LANZETTBLATT	LOCAL_ADDRESS_OR_LABEL		PASS1002
2415	P912-E2415	f88r	PHARMA	f88r.12	CURRENT_BASE	otaldy	OT+AL+DY	LOKALES DROGENETIKETT KOPIEREN	GABELWURZELSTOCK	LOCAL_ADDRESS_OR_LABEL		PASS1002
2416	P912-E2416	f88r	PHARMA	f88r.13	CURRENT_BASE	oram	OR+A_ADDR+AM_ADDR	LOKALES DROGENETIKETT KOPIEREN	HÄNGEWURZEL	LOCAL_ADDRESS_OR_LABEL		PASS1002
2417	P912-E2417	f88r	PHARMA	f88r.14	CURRENT_BASE	dary	DA+R+Y	LOKALES DROGENETIKETT KOPIEREN	ZAHNKÖRPER	LOCAL_ADDRESS_OR_LABEL		PASS1002
2418	P912-E2418	f88r	PHARMA	f88r.15	CURRENT_BASE	okol	OK+OL	LOKALES DROGENETIKETT KOPIEREN	FASERWURZELSTOCK	LOCAL_ADDRESS_OR_LABEL		PASS1002
2419	P912-E2419	f88r	PHARMA	f88r.16	CURRENT_BASE	sorory	S+OR+OR+Y	LOKALES DROGENETIKETT KOPIEREN	FLECKKNOLLE	LOCAL_ADDRESS_OR_LABEL		PASS1002
2420	P912-E2420	f88r	PHARMA	f88r.17	CURRENT_BASE	otyda	OT+Y+DA	LOKALES DROGENETIKETT KOPIEREN	BLATTZWEIG	LOCAL_ADDRESS_OR_LABEL		PASS1002
2460	P912-E2460	f88r	PHARMA	f88r.23	CURRENT_BASE	ofyskydal	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	LOKALES DROGENETIKETT KOPIEREN	WURZELKRONE	LOCAL_ADDRESS_OR_LABEL		PASS1002
2461	P912-E2461	f88r	PHARMA	f88r.24	CURRENT_BASE	otor	OT+OR	LOKALES DROGENETIKETT KOPIEREN	KRIECHSTOCK	LOCAL_ADDRESS_OR_LABEL		PASS1002
2462	P912-E2462	f88r	PHARMA	f88r.24	CURRENT_BASE	am	AM_ADDR	LOKALES DROGENETIKETT KOPIEREN	SCHNITTKÖRPER	LOCAL_ADDRESS_OR_LABEL		PASS1002
2463	P912-E2463	f88r	PHARMA	f88r.25	CURRENT_BASE	ofaldo	O+LOCAL_CHAR_F+AL+D_ADDR+O	LOKALES DROGENETIKETT KOPIEREN	SPEICHERTEIL	LOCAL_ADDRESS_OR_LABEL		PASS1002
2590	P1003-E0079	f17r	HERBAL	f17r.13	L	oteeeon	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2591	P1003-E0080	f17r	HERBAL	f17r.13	L	oiil	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer Bezeichnung bei der abgebildeten ganzen Bluetenpflanze	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2592	P1003-E0081	f77r	BIOLOGICAL	f77r.1	L	darchdar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2593	P1003-E0082	f77r	BIOLOGICAL	f77r.2	L	olkchs	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2594	P1003-E0083	f77r	BIOLOGICAL	f77r.3	L	otedy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2595	P1003-E0084	f77r	BIOLOGICAL	f77r.4	L	otork	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2596	P1003-E0085	f77r	BIOLOGICAL	f77r.5	L	otol	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2597	P1003-E0086	f77r	BIOLOGICAL	f77r.6	L	dchdy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2598	P1003-E0087	f77r	BIOLOGICAL	f77r.7	L	soral	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2599	P1003-E0088	f77r	BIOLOGICAL	f77r.8	L	dotedy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2921	P1003-E0410	f77r	BIOLOGICAL	f77r.49	L	otchdy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer untere Gefaess-/Beckenstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2922	P1003-E0411	f77r	BIOLOGICAL	f77r.50	L	otolaiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer untere Gefaess-/Beckenstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2923	P1003-E0412	f77r	BIOLOGICAL	f77r.50	L	o	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer untere Gefaess-/Beckenstation	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2924	P1003-E0413	f88v	PHARMA	f88v.1	L	okalyd	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2925	P1003-E0414	f88v	PHARMA	f88v.2	L	cheocthy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2926	P1003-E0415	f88v	PHARMA	f88v.3	L	cpheor	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2927	P1003-E0416	f88v	PHARMA	f88v.4	L	otar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2928	P1003-E0417	f88v	PHARMA	f88v.4	L	arody	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2929	P1003-E0418	f88v	PHARMA	f88v.5	L	otokol	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2969	P1003-E0458	f88v	PHARMA	f88v.11	L	otoram	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2970	P1003-E0459	f88v	PHARMA	f88v.12	L	otora	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2971	P1003-E0460	f88v	PHARMA	f88v.13	L	cheosdy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
2972	P1003-E0461	f88v	PHARMA	f88v.14	L	okaiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3065	P1003-E0554	f88v	PHARMA	f88v.27	L	daramdal	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3066	P1003-E0555	f88v	PHARMA	f88v.28	L	otydary	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3067	P1003-E0556	f88v	PHARMA	f88v.29	L	otdordy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3068	P1003-E0557	f88v	PHARMA	f88v.30	L	dararda	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3106	P1003-E0595	f71v	CELESTIAL	f71v.2	L	char	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3107	P1003-E0596	f71v	CELESTIAL	f71v.2	L	arom	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3108	P1003-E0597	f71v	CELESTIAL	f71v.3	L	chfaly	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3109	P1003-E0598	f71v	CELESTIAL	f71v.4	L	okolar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3110	P1003-E0599	f71v	CELESTIAL	f71v.5	L	otchody	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3111	P1003-E0600	f71v	CELESTIAL	f71v.6	L	alcphy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3112	P1003-E0601	f71v	CELESTIAL	f71v.7	L	otaiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3113	P1003-E0602	f71v	CELESTIAL	f71v.8	L	okaraiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3114	P1003-E0603	f71v	CELESTIAL	f71v.9	L	otar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3115	P1003-E0604	f71v	CELESTIAL	f71v.9	L	ar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3116	P1003-E0605	f71v	CELESTIAL	f71v.9	L	aly	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3117	P1003-E0606	f71v	CELESTIAL	f71v.10	L	opalar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3118	P1003-E0607	f71v	CELESTIAL	f71v.10	L	am	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3119	P1003-E0608	f71v	CELESTIAL	f71v.10	L	dan	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3120	P1003-E0609	f71v	CELESTIAL	f71v.11	L	opalor	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3121	P1003-E0610	f71v	CELESTIAL	f71v.11	L	ar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3152	P1003-E0641	f71v	CELESTIAL	f71v.13	L	ofaom	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3153	P1003-E0642	f71v	CELESTIAL	f71v.14	L	otalody	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3154	P1003-E0643	f71v	CELESTIAL	f71v.15	L	otalaiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3155	P1003-E0644	f71v	CELESTIAL	f71v.16	L	otar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3156	P1003-E0645	f71v	CELESTIAL	f71v.16	L	shar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
3157	P1003-E0646	f71v	CELESTIAL	f71v.17	L	sholshdy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	LOCAL_ADDRESS_OR_LABEL		PASS1005_ALLOGRAPH_TAIL_CONSOLIDATION
