cell_id	page	locus	token_ordinal	surface	v99r6_spoken_cell_de	v99r7_semantic_value_de	v99r7_spoken_cell_de	gdt734_dispatch_class	gdt734_authority_id	gdt734_score_0_100_not_probability	gdt734_confidence_level	gdt734_semantic_scope	gdt734_global_export_scope	gdt734_candidate_decision	gdt734_composition_semantic_credit	practical_unit_layer	practical_unit_id	practical_unit_role	v99r6_practical_render_once_de	v99r7_practical_render_once_de	v99r7_changed_from_v99r6	editorial_override_applied	unknown_v99r6	unknown_v99r7	component_export_credit
G733-C04679	f107r	f107r.9	11	an	Menge-/Klassenwert I	Menge-/Klassenwert I	Menge-/Klassenwert I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Menge-/Klassenwert I	Menge-/Klassenwert I	0	0	0	0	0
G733-C04680	f107v	f107v.1	1	kaisar	[kaisar:?]	[kaisar:?]	[kaisar:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[kaisar:?]	[kaisar:?]	0	0	1	1	0
G733-C04681	f107v	f107v.1	2	olkeeey	[olkeeey:?]	[olkeeey:?]	[olkeeey:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[olkeeey:?]	[olkeeey:?]	0	0	1	1	0
G733-C04682	f107v	f107v.1	3	otalkchy	[otalkchy:?]	[otalkchy:?]	[otalkchy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otalkchy:?]	[otalkchy:?]	0	0	1	1	0
G733-C04683	f107v	f107v.1	4	lkaiin	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	UNCHANGED_GDT733	lkaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdroge, heiß auf Stufe III	Holzdroge, heiß auf Stufe III	0	0	0	0	0
G733-C04684	f107v	f107v.1	5	otody	[otody:?]	kalter, fertiger Ansatz	kalter, fertiger Ansatz	UNIQUE_SPLIT_EXPLORATORY_WHOLE	otody#G734	20	W1_WEAK_WORKING	EXPLORATORY_EXACT_WHOLE_READING	GDT734_EXPLORATORY_EXACT_WHOLE_DEFAULT	LEARNED_WHOLE_NO_COMPOSITIONAL_CREDIT	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otody:?]	kalter, fertiger Ansatz	1	0	1	0	0
G733-C04685	f107v	f107v.1	6	qokair	erhitze die zweite Fraktion	erhitze die zweite Fraktion	erhitze die zweite Fraktion	UNCHANGED_GDT733	qokair#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze die zweite Fraktion	erhitze die zweite Fraktion	0	0	0	0	0
G733-C04686	f107v	f107v.1	7	lkal	[lkal:?]	[lkal:?]	[lkal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lkal:?]	[lkal:?]	0	0	1	1	0
G733-C04687	f107v	f107v.1	8	chey	bis zur Mittelstufe getrocknet	trocken in der Mitte des Grades	bis zur Mittelstufe getrocknet	UNCHANGED_GDT733	G732-X0631	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe getrocknet	bis zur Mittelstufe getrocknet	0	0	0	0	0
G733-C04688	f107v	f107v.1	9	chody	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	0	0	0	0	0
G733-C04689	f107v	f107v.1	10	otal	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im Ansatz, kalt am Gradanfang	Rohstoffklasse I im leicht abgekühlten Ansatz	UNCHANGED_GDT733	G732-X0632	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im leicht abgekühlten Ansatz	0	0	0	0	0
G733-C04690	f107v	f107v.1	11	cheey	vollständig getrocknet	trocken am Ende des Grades	vollständig getrocknet	UNCHANGED_GDT733	G732-X0633	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig getrocknet	vollständig getrocknet	0	0	0	0	0
G733-C04691	f107v	f107v.10	1	shodaiin	drei Portionen Feuchtansatz	drei Portionen Feuchtansatz	drei Portionen Feuchtansatz	UNCHANGED_GDT733	shodaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	drei Portionen Feuchtansatz	drei Portionen Feuchtansatz	0	0	0	0	0
G733-C04692	f107v	f107v.10	2	shey	bis zur Mittelstufe angefeuchtet	feucht in der Mitte des Grades	bis zur Mittelstufe angefeuchtet	UNCHANGED_GDT733	G732-X0634	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet	bis zur Mittelstufe angefeuchtet	0	0	0	0	0
G733-C04693	f107v	f107v.10	3	qokair	erhitze die zweite Fraktion	erhitze die zweite Fraktion	erhitze die zweite Fraktion	UNCHANGED_GDT733	qokair#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze die zweite Fraktion	erhitze die zweite Fraktion	0	0	0	0	0
G733-C04694	f107v	f107v.10	4	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C04695	f107v	f107v.10	5	chokedy	heiß-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	heiß-trockener Ansatz in der Gradmitte, abgeschlossen	heiß-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	UNCHANGED_GDT733	chokedy#GLOBAL	61	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	heiß-trockener Ansatz, Mittelstufe erreicht; abgeschlossen	0	0	0	0	0
G733-C04696	f107v	f107v.10	6	tain	kalt, Grad II	kalt, Grad II	kalt, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt, Grad II	kalt, Grad II	0	0	0	0	0
G733-C04697	f107v	f107v.10	7	shedy	bis zur Mittelstufe angefeuchtet; abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	UNCHANGED_GDT733	G732-X0635	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	0	0	0	0	0
G733-C04698	f107v	f107v.11	1	tshedy	kalt und feucht, Mittelstufe erreicht; abgeschlossen	kalt und feucht in der Mitte des Grades, abgeschlossen	kalt und feucht, Mittelstufe erreicht; abgeschlossen	UNCHANGED_GDT733	tshedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt und feucht, Mittelstufe erreicht; abgeschlossen	kalt und feucht, Mittelstufe erreicht; abgeschlossen	0	0	0	0	0
G733-C04699	f107v	f107v.11	2	okal	Rohstoffklasse I im leicht erhitzten Ansatz	Rohstoffklasse I im Ansatz, heiß am Gradanfang	Rohstoffklasse I im leicht erhitzten Ansatz	UNCHANGED_GDT733	G732-X0636	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht erhitzten Ansatz	Rohstoffklasse I im leicht erhitzten Ansatz	0	0	0	0	0
G733-C04700	f107v	f107v.11	3	shedy	bis zur Mittelstufe angefeuchtet; abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	UNCHANGED_GDT733	G732-X0637	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	0	0	0	0	0
G733-C04701	f107v	f107v.11	4	qokchey	heiß und trocken, Mittelstufe	heiß und trocken in der Mitte des Grades	heiß und trocken, Mittelstufe	UNCHANGED_GDT733	qokchey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß und trocken, Mittelstufe	heiß und trocken, Mittelstufe	0	0	0	0	0
G733-C04702	f107v	f107v.11	5	chky	getrocknete Droge leicht erhitzen	getrocknete Droge leicht erhitzen	getrocknete Droge leicht erhitzen	UNCHANGED_GDT733	chky#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	getrocknete Droge leicht erhitzen	getrocknete Droge leicht erhitzen	0	0	0	0	0
G733-C04703	f107v	f107v.11	6	qokeey	vollständig erhitzt	heiß am Ende des Grades	vollständig erhitzt	UNCHANGED_GDT733	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	vollständig erhitzt	0	0	0	0	0
G733-C04704	f107v	f107v.11	7	qotaiin	kalt, Grad III	kalt, Grad III	kalt, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalt, Grad III	kalt, Grad III	0	0	0	0	0
G733-C04705	f107v	f107v.11	8	otol	kaltes Zubereitungsgut	kaltes Zubereitungsgut	kaltes Zubereitungsgut	UNCHANGED_GDT733	otol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kaltes Zubereitungsgut	kaltes Zubereitungsgut	0	0	0	0	0
G733-C04706	f107v	f107v.11	9	qoteedy	vollständig abgekühlt, abgeschlossen	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	UNCHANGED_GDT733	qoteedy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig abgekühlt, abgeschlossen	vollständig abgekühlt, abgeschlossen	0	0	0	0	0
G733-C04707	f107v	f107v.11	10	qopchcfhy	nimm leicht getrocknetes Blütenpulver	nimm leicht getrocknetes Blütenpulver	nimm leicht getrocknetes Blütenpulver	UNCHANGED_GDT733	qopchcfhy#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	nimm leicht getrocknetes Blütenpulver	nimm leicht getrocknetes Blütenpulver	0	0	0	0	0
G733-C04708	f107v	f107v.12	1	qokeey	vollständig erhitzt	heiß am Ende des Grades	vollständig erhitzt	UNCHANGED_GDT733	qokeey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	vollständig erhitzt	0	0	0	0	0
G733-C04709	f107v	f107v.12	2	lcheol	[lcheol:?]	[lcheol:?]	[lcheol:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[lcheol:?]	[lcheol:?]	0	0	1	1	0
G733-C04710	f107v	f107v.12	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	0	0	0	0	0
G733-C04711	f107v	f107v.12	4	kaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	kaiin#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C04712	f107v	f107v.12	5	olkal	Holzdrogenansatz aus Rohstoff I leicht erhitzt	Holzdrogenansatz aus Rohstoff I leicht erhitzt	Holzdrogenansatz aus Rohstoff I leicht erhitzt	UNCHANGED_GDT733	olkal#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdrogenansatz aus Rohstoff I leicht erhitzt	Holzdrogenansatz aus Rohstoff I leicht erhitzt	0	0	0	0	0
G733-C04713	f107v	f107v.12	6	shedy	bis zur Mittelstufe angefeuchtet; abgeschlossen	feucht in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	UNCHANGED_GDT733	G732-X0638	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur Mittelstufe angefeuchtet; abgeschlossen	bis zur Mittelstufe angefeuchtet; abgeschlossen	0	0	0	0	0
G733-C04714	f107v	f107v.12	7	qokaly	erhitze Rohdroge I leicht und schließe ab	erhitze Rohdroge I leicht und schließe ab	erhitze Rohdroge I leicht und schließe ab	UNCHANGED_GDT733	qokaly#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze Rohdroge I leicht und schließe ab	erhitze Rohdroge I leicht und schließe ab	0	0	0	0	0
G733-C04715	f107v	f107v.12	8	odar	[odar:?]	Anteil I des Ansatzes abmessen	Anteil I abmessen	ACTIVE_WHOLE_EXPORT_REPAIR	odar#1	42	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[odar:?]	Anteil I abmessen	1	1	1	0	0
G733-C04716	f107v	f107v.12	9	choty	kalter Trockenansatz	kalter Trockenansatz	kalter Trockenansatz	UNCHANGED_GDT733	choty#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	kalter Trockenansatz	kalter Trockenansatz	0	0	0	0	0
G733-C04717	f107v	f107v.12	10	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C04718	f107v	f107v.12	11	otam	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	0	0	0	0	0
G733-C04719	f107v	f107v.13	1	ycheey	trockne hiervon bis zur Endstufe	trockne hiervon bis zur Endstufe	trockne hiervon bis zur Endstufe	UNCHANGED_GDT733	ycheey#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockne hiervon bis zur Endstufe	trockne hiervon bis zur Endstufe	0	0	0	0	0
G733-C04720	f107v	f107v.13	2	qokain	heiß, Grad II	heiß, Grad II	heiß, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	heiß, Grad II	0	0	0	0	0
G733-C04721	f107v	f107v.13	3	ockheody	[ockheody:?]	[ockheody:?]	[ockheody:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ockheody:?]	[ockheody:?]	0	0	1	1	0
G733-C04722	f107v	f107v.13	4	qokair	erhitze die zweite Fraktion	erhitze die zweite Fraktion	erhitze die zweite Fraktion	UNCHANGED_GDT733	qokair#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze die zweite Fraktion	erhitze die zweite Fraktion	0	0	0	0	0
G733-C04723	f107v	f107v.13	5	otal	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im Ansatz, kalt am Gradanfang	Rohstoffklasse I im leicht abgekühlten Ansatz	UNCHANGED_GDT733	G732-X0639	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im leicht abgekühlten Ansatz	0	0	0	0	0
G733-C04724	f107v	f107v.13	6	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C04725	f107v	f107v.13	7	otal	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im Ansatz, kalt am Gradanfang	Rohstoffklasse I im leicht abgekühlten Ansatz	UNCHANGED_GDT733	G732-X0640	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I im leicht abgekühlten Ansatz	Rohstoffklasse I im leicht abgekühlten Ansatz	0	0	0	0	0
G733-C04726	f107v	f107v.13	8	shoy	[shoy:?]	[shoy:?]	[shoy:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[shoy:?]	[shoy:?]	0	0	1	1	0
G733-C04727	f107v	f107v.13	9	qokaiin	heiß, Grad III	heiß, Grad III	heiß, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III	heiß, Grad III	0	0	0	0	0
G733-C04728	f107v	f107v.13	10	dalam	ein Maß Rohdroge I	ein Maß Rohdroge I	ein Maß Rohdroge I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	ein Maß Rohdroge I	ein Maß Rohdroge I	0	0	0	0	0
G733-C04729	f107v	f107v.14	1	daiin	Grad-/Maßwert III	Grad-/Maßwert III	Grad-/Maßwert III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grad-/Maßwert III	Grad-/Maßwert III	0	0	0	0	0
G733-C04730	f107v	f107v.14	2	shaiin	feucht, Grad III	feucht, Grad III	feucht, Grad III	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feucht, Grad III	feucht, Grad III	0	0	0	0	0
G733-C04731	f107v	f107v.14	3	okaiin	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad III, im Ansatzrahmen	heiß, Grad III, im Ansatzrahmen	0	0	0	0	0
G733-C04732	f107v	f107v.14	4	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	heiße Drogenfraktion I	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiße Drogenfraktion I	heiße Drogenfraktion I	0	0	0	0	0
G733-C04733	f107v	f107v.14	5	qokal	Rohstoffklasse I; leicht erhitzt	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I; leicht erhitzt	UNCHANGED_GDT733	G732-X0641	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht erhitzt	Rohstoffklasse I; leicht erhitzt	0	0	0	0	0
G733-C04734	f107v	f107v.14	6	qokal	Rohstoffklasse I; leicht erhitzt	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I; leicht erhitzt	UNCHANGED_GDT733	G732-X0642	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I; leicht erhitzt	Rohstoffklasse I; leicht erhitzt	0	0	0	0	0
G733-C04735	f107v	f107v.14	7	cheody	getrockneter Ansatz	getrockneter Ansatz	getrockneter Ansatz	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	getrockneter Ansatz	getrockneter Ansatz	0	0	0	0	0
G733-C04736	f107v	f107v.14	8	qokain	heiß, Grad II	heiß, Grad II	heiß, Grad II	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß, Grad II	heiß, Grad II	0	0	0	0	0
G733-C04737	f107v	f107v.14	9	okchdy	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	UNCHANGED_GDT733	okchdy#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	0	0	0	0	0
G733-C04738	f107v	f107v.14	10	dlkal	[dlkal:?]	[dlkal:?]	[dlkal:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dlkal:?]	[dlkal:?]	0	0	1	1	0
G733-C04739	f107v	f107v.15	1	solain	[solain:?]	[solain:?]	[solain:?]	UNCHANGED_GDT733	GDT671_V48_CACHE_CELL	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	0	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[solain:?]	[solain:?]	0	0	1	1	0
