page	locus	section	language	hand	token_count	practical_unit_count	gdt734_changed_cell_count	active_whole_repair_count	unique_split_candidate_count	editorial_override_count	unknown_cells_v99r6	unknown_cells_v99r7	unknown_delta	complete_line_v99r6	complete_line_v99r7	newly_complete_line	gdt734_changed_ordinals	gdt734_dispatch_classes	zl3b_line	v99r7_semantic_token_values_de	v99r7_spoken_token_values_de	v99r7_practical_units_de	v99r6_practical_render_de	v99r7_practical_render_de
f106v	f106v.44	S	B	3	11	11	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	cthey chey okal chey keeyrain okeeo otaiin chedar oteedy otol oty	Pflanzendroge, Form I | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | trocken in der Mitte des Grades | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | abgemessene Trockenfraktion I, Mittelstufe | kalter Ansatz am Ende des Grades, abgeschlossen | kaltes Zubereitungsgut | kalter Ansatz am Anfang des Grades	Pflanzendroge, Form I | bis zur Mittelstufe getrocknet | Rohstoffklasse I im leicht erhitzten Ansatz | bis zur Mittelstufe getrocknet | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | abgemessene Trockenfraktion I, Mittelstufe | vollständig abgekühlter Ansatz; abgeschlossen | kaltes Zubereitungsgut | leicht abgekühlter Ansatz	Pflanzendroge, Form I | bis zur Mittelstufe getrocknet | Rohstoffklasse I im leicht erhitzten Ansatz | bis zur Mittelstufe getrocknet | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | abgemessene Trockenfraktion I, Mittelstufe | vollständig abgekühlter Ansatz; abgeschlossen | kaltes Zubereitungsgut | leicht abgekühlter Ansatz	Pflanzendroge, Form I; bis zur Mittelstufe getrocknet; Rohstoffklasse I im leicht erhitzten Ansatz; bis zur Mittelstufe getrocknet; [keeyrain:?]; [okeeo:?]; kalt im Zubereitungsrahmen, Grad III; abgemessene Trockenfraktion I, Mittelstufe; vollständig abgekühlter Ansatz; abgeschlossen; kaltes Zubereitungsgut; leicht abgekühlter Ansatz	Pflanzendroge, Form I; bis zur Mittelstufe getrocknet; Rohstoffklasse I im leicht erhitzten Ansatz; bis zur Mittelstufe getrocknet; [keeyrain:?]; [okeeo:?]; kalt im Zubereitungsrahmen, Grad III; abgemessene Trockenfraktion I, Mittelstufe; vollständig abgekühlter Ansatz; abgeschlossen; kaltes Zubereitungsgut; leicht abgekühlter Ansatz
f106v	f106v.45	S	B	3	11	11	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ysair okeey cheodain chey tchar oqotaiin oty rasal oteey sar aildy	[ysair:?] | heißer Ansatz am Ende des Grades | zwei Portionen Trockenansatz | trocken in der Mitte des Grades | erste Drogenfraktion abkühlen und trocknen | [oqotaiin:?] | kalter Ansatz am Anfang des Grades | [rasal:?] | kalter Ansatz am Ende des Grades | Samenfraktion I | [aildy:?]	[ysair:?] | vollständig erhitzter Ansatz | zwei Portionen Trockenansatz | bis zur Mittelstufe getrocknet | erste Drogenfraktion abkühlen und trocknen | [oqotaiin:?] | leicht abgekühlter Ansatz | [rasal:?] | vollständig abgekühlter Ansatz | Samenfraktion I | [aildy:?]	[ysair:?] | vollständig erhitzter Ansatz | zwei Portionen Trockenansatz | bis zur Mittelstufe getrocknet | erste Drogenfraktion abkühlen und trocknen | [oqotaiin:?] | leicht abgekühlter Ansatz | [rasal:?] | vollständig abgekühlter Ansatz | Samenfraktion I | [aildy:?]	[ysair:?]; vollständig erhitzter Ansatz; zwei Portionen Trockenansatz; bis zur Mittelstufe getrocknet; erste Drogenfraktion abkühlen und trocknen; [oqotaiin:?]; leicht abgekühlter Ansatz; [rasal:?]; vollständig abgekühlter Ansatz; Samenfraktion I; [aildy:?]	[ysair:?]; vollständig erhitzter Ansatz; zwei Portionen Trockenansatz; bis zur Mittelstufe getrocknet; erste Drogenfraktion abkühlen und trocknen; [oqotaiin:?]; leicht abgekühlter Ansatz; [rasal:?]; vollständig abgekühlter Ansatz; Samenfraktion I; [aildy:?]
f106v	f106v.46	S	B	3	11	11	1	0	1	0	3	2	-1	0	0	0	5	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	nimm hiervon die erste gekühlte Drogenfraktion | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | trocken in der Mitte des Grades, abgeschlossen | stark erhitzt, Endstufe | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heißer Ansatz am Anfang des Grades | Wurzel, Typ/Charge III | [cheoar:?] | eine Charge Trockenansatz	nimm hiervon die erste gekühlte Drogenfraktion | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | bis zur Mittelstufe getrocknet; abgeschlossen | stark erhitzt, Endstufe | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | leicht erhitzter Ansatz | Wurzel, Typ/Charge III | [cheoar:?] | eine Charge Trockenansatz	nimm hiervon die erste gekühlte Drogenfraktion | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | bis zur Mittelstufe getrocknet; abgeschlossen | stark erhitzt, Endstufe | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | leicht erhitzter Ansatz | Wurzel, Typ/Charge III | [cheoar:?] | eine Charge Trockenansatz	nimm hiervon die erste gekühlte Drogenfraktion; heiß im Zubereitungsrahmen, Grad II; [cheokaiin:?]; bis zur Mittelstufe getrocknet; abgeschlossen; [okeeey:?]; heiß-trocken, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; leicht erhitzter Ansatz; Wurzel, Typ/Charge III; [cheoar:?]; eine Charge Trockenansatz	nimm hiervon die erste gekühlte Drogenfraktion; heiß im Zubereitungsrahmen, Grad II; [cheokaiin:?]; bis zur Mittelstufe getrocknet; abgeschlossen; stark erhitzt, Endstufe; heiß-trocken, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; leicht erhitzter Ansatz; Wurzel, Typ/Charge III; [cheoar:?]; eine Charge Trockenansatz
f106v	f106v.47	S	B	3	2	2	1	0	1	0	2	1	-1	0	0	0	2	UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE	dcheoaiin shky	[dcheoaiin:?] | heiß angefeuchtet, Anfangsstufe	[dcheoaiin:?] | heiß angefeuchtet, Anfangsstufe	[dcheoaiin:?] | heiß angefeuchtet, Anfangsstufe	[dcheoaiin:?]; [shky:?]	[dcheoaiin:?]; heiß angefeuchtet, Anfangsstufe
f106v	f106v.5	S	B	3	12	12	0	0	0	0	5	5	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion II | rohe Wurzel	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion II | rohe Wurzel	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion II | rohe Wurzel	[tshoar:?]; [oeey:?]; heiß, Grad II; [shypchedy:?]; [opched:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; kalt im Zubereitungsrahmen, Grad III; [chepar:?]; Menge III; CTH-Zubereitung/Ansatz, Grundform; abgemessene Fraktion II; rohe Wurzel	[tshoar:?]; [oeey:?]; heiß, Grad II; [shypchedy:?]; [opched:?]; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; kalt im Zubereitungsrahmen, Grad III; [chepar:?]; Menge III; CTH-Zubereitung/Ansatz, Grundform; abgemessene Fraktion II; rohe Wurzel
f106v	f106v.6	S	B	3	10	10	0	0	0	0	3	3	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	daiin shody kchedy sheody olkaiin shkar chody talshdy qokain kararo	Grad-/Maßwert III | vollständig eingeweichter Ansatz | heiß und trocken in der Mitte des Grades, abgeschlossen | angefeuchteter Ansatz, abgeschlossen | heiße Drogenbasis, Stufe III | [shkar:?] | Trockenansatz, abgeschlossen | [talshdy:?] | heiß, Grad II | [kararo:?]	Grad-/Maßwert III | vollständig eingeweichter Ansatz | heiß und trocken, Mittelstufe erreicht; abgeschlossen | angefeuchteter Ansatz, abgeschlossen | heiße Drogenbasis, Stufe III | [shkar:?] | Trockenansatz, abgeschlossen | [talshdy:?] | heiß, Grad II | [kararo:?]	Grad-/Maßwert III | vollständig eingeweichter Ansatz | heiß und trocken, Mittelstufe erreicht; abgeschlossen | angefeuchteter Ansatz, abgeschlossen | heiße Drogenbasis, Stufe III | [shkar:?] | Trockenansatz, abgeschlossen | [talshdy:?] | heiß, Grad II | [kararo:?]	Grad-/Maßwert III; vollständig eingeweichter Ansatz; heiß und trocken, Mittelstufe erreicht; abgeschlossen; angefeuchteter Ansatz, abgeschlossen; heiße Drogenbasis, Stufe III; [shkar:?]; Trockenansatz, abgeschlossen; [talshdy:?]; heiß, Grad II; [kararo:?]	Grad-/Maßwert III; vollständig eingeweichter Ansatz; heiß und trocken, Mittelstufe erreicht; abgeschlossen; angefeuchteter Ansatz, abgeschlossen; heiße Drogenbasis, Stufe III; [shkar:?]; Trockenansatz, abgeschlossen; [talshdy:?]; heiß, Grad II; [kararo:?]
f106v	f106v.7	S	B	3	13	13	0	0	0	0	4	4	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	soy shealsho dy chain shol kain shokaiin qotaiin chodar ail dal dar loror	[soy:?] | [shealsho:?] | Qualitäts-/Wertfeld geschlossen | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | Rohstoffklasse II | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [loror:?]	[soy:?] | [shealsho:?] | Qualitäts-/Wertfeld geschlossen | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | Rohstoffklasse II | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [loror:?]	[soy:?] | [shealsho:?] | Qualitäts-/Wertfeld geschlossen | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | Rohstoffklasse II | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [loror:?]	[soy:?]; [shealsho:?]; Qualitäts-/Wertfeld geschlossen; trocken, Grad II; feucht; nominal feuchtes Gut/Material; heiß, Grad II; feucht-heißer Ansatz, Grad III; kalt, Grad III; [chodar:?]; Rohstoffklasse II; abgemessene Rohstoffmenge I; abgemessene Fraktion I; [loror:?]	[soy:?]; [shealsho:?]; Qualitäts-/Wertfeld geschlossen; trocken, Grad II; feucht; nominal feuchtes Gut/Material; heiß, Grad II; feucht-heißer Ansatz, Grad III; kalt, Grad III; [chodar:?]; Rohstoffklasse II; abgemessene Rohstoffmenge I; abgemessene Fraktion I; [loror:?]
f106v	f106v.8	S	B	3	5	5	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	oraiin cheo rol aiin otaiin	drei Portionen | trocken angesetzte Zubereitung | Wurzelstoff | Menge III | kalt im Zubereitungsrahmen, Grad III	drei Portionen | trocken angesetzte Zubereitung | Wurzelstoff | Menge III | kalt im Zubereitungsrahmen, Grad III	drei Portionen | trocken angesetzte Zubereitung | Wurzelstoff | Menge III | kalt im Zubereitungsrahmen, Grad III	drei Portionen; trocken angesetzte Zubereitung; Wurzelstoff; Menge III; kalt im Zubereitungsrahmen, Grad III	drei Portionen; trocken angesetzte Zubereitung; Wurzelstoff; Menge III; kalt im Zubereitungsrahmen, Grad III
f106v	f106v.9	S	B	3	10	10	1	0	1	0	6	5	-1	0	0	0	7	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	tshodaiin sholkair orainkar aiin shtchy qopchdy qopchy lolkair shear am	[tshodaiin:?] | [sholkair:?] | [orainkar:?] | Menge III | [shtchy:?] | nimm fertig getrocknetes Pulver | trockenes Pulver nehmen | [lolkair:?] | erste Fraktion bis zur Mittelstufe einweichen | Maßeinheit I	[tshodaiin:?] | [sholkair:?] | [orainkar:?] | Menge III | [shtchy:?] | nimm fertig getrocknetes Pulver | trockenes Pulver nehmen | [lolkair:?] | erste Fraktion bis zur Mittelstufe einweichen | Maßeinheit I	[tshodaiin:?] | [sholkair:?] | [orainkar:?] | Menge III | [shtchy:?] | nimm fertig getrocknetes Pulver | trockenes Pulver nehmen | [lolkair:?] | erste Fraktion bis zur Mittelstufe einweichen | Maßeinheit I	[tshodaiin:?]; [sholkair:?]; [orainkar:?]; Menge III; [shtchy:?]; nimm fertig getrocknetes Pulver; [qopchy:?]; [lolkair:?]; erste Fraktion bis zur Mittelstufe einweichen; Maßeinheit I	[tshodaiin:?]; [sholkair:?]; [orainkar:?]; Menge III; [shtchy:?]; nimm fertig getrocknetes Pulver; trockenes Pulver nehmen; [lolkair:?]; erste Fraktion bis zur Mittelstufe einweichen; Maßeinheit I
f107r	f107r.1	S	B	3	10	10	0	0	0	0	5	5	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	pchdlar sheolor ykeeol qokchy otor okeesodar tarair oteey otaiin ytar	[pchdlar:?] | [sheolor:?] | [ykeeol:?] | heiß und trocken am Anfang des Grades | kalte Drogenportion im Ansatz | [okeesodar:?] | [tarair:?] | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad III | nimm hiervon die erste gekühlte Drogenfraktion	[pchdlar:?] | [sheolor:?] | [ykeeol:?] | heiß und trocken, Anfangsstufe | kalte Drogenportion im Ansatz | [okeesodar:?] | [tarair:?] | vollständig abgekühlter Ansatz | kalt im Zubereitungsrahmen, Grad III | nimm hiervon die erste gekühlte Drogenfraktion	[pchdlar:?] | [sheolor:?] | [ykeeol:?] | heiß und trocken, Anfangsstufe | kalte Drogenportion im Ansatz | [okeesodar:?] | [tarair:?] | vollständig abgekühlter Ansatz | kalt im Zubereitungsrahmen, Grad III | nimm hiervon die erste gekühlte Drogenfraktion	[pchdlar:?]; [sheolor:?]; [ykeeol:?]; heiß und trocken, Anfangsstufe; kalte Drogenportion im Ansatz; [okeesodar:?]; [tarair:?]; vollständig abgekühlter Ansatz; kalt im Zubereitungsrahmen, Grad III; nimm hiervon die erste gekühlte Drogenfraktion	[pchdlar:?]; [sheolor:?]; [ykeeol:?]; heiß und trocken, Anfangsstufe; kalte Drogenportion im Ansatz; [okeesodar:?]; [tarair:?]; vollständig abgekühlter Ansatz; kalt im Zubereitungsrahmen, Grad III; nimm hiervon die erste gekühlte Drogenfraktion
f107r	f107r.10	S	B	3	12	12	0	0	0	0	2	2	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	yteedy qokeedy okeol lchedy qokal lor sheal cheedaiin chey sair alo m	kühle hiervon vollständig ab und schließe | heiß am Ende des Grades, abgeschlossen | Grundansatz bis zur mittleren Heizstufe erwärmt | getrocknetes Drogenholz | Rohstoffklasse I, heiß am Gradanfang | Holzportion | Rohstoffklasse I, feucht in der Gradmitte | [cheedaiin:?] | trocken in der Mitte des Grades | Samenfraktion II | [alo:?] | eine Handvoll alo	kühle hiervon vollständig ab und schließe | vollständig erhitzt; abgeschlossen | Grundansatz bis zur mittleren Heizstufe erwärmt | getrocknetes Drogenholz | Rohstoffklasse I; leicht erhitzt | Holzportion | Rohstoffklasse I, bis zur Mittelstufe angefeuchtet | [cheedaiin:?] | bis zur Mittelstufe getrocknet | Samenfraktion II | [alo:?] | eine Handvoll alo	kühle hiervon vollständig ab und schließe | vollständig erhitzt; abgeschlossen | Grundansatz bis zur mittleren Heizstufe erwärmt | getrocknetes Drogenholz | Rohstoffklasse I; leicht erhitzt | Holzportion | Rohstoffklasse I, bis zur Mittelstufe angefeuchtet | [cheedaiin:?] | bis zur Mittelstufe getrocknet | Samenfraktion II | [alo:?] | eine Handvoll alo	kühle hiervon vollständig ab und schließe; vollständig erhitzt; abgeschlossen; Grundansatz bis zur mittleren Heizstufe erwärmt; getrocknetes Drogenholz; Rohstoffklasse I; leicht erhitzt; Holzportion; Rohstoffklasse I, bis zur Mittelstufe angefeuchtet; [cheedaiin:?]; bis zur Mittelstufe getrocknet; Samenfraktion II; [alo:?]; eine Handvoll alo	kühle hiervon vollständig ab und schließe; vollständig erhitzt; abgeschlossen; Grundansatz bis zur mittleren Heizstufe erwärmt; getrocknetes Drogenholz; Rohstoffklasse I; leicht erhitzt; Holzportion; Rohstoffklasse I, bis zur Mittelstufe angefeuchtet; [cheedaiin:?]; bis zur Mittelstufe getrocknet; Samenfraktion II; [alo:?]; eine Handvoll alo
f107r	f107r.11	S	B	3	12	12	1	0	1	0	3	2	-1	0	0	0	1	UNIQUE_SPLIT_EXPLORATORY_WHOLE | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	cheeo cheeol qokaiin ytain y keeol l oraiin okaiin okar okaiin otaram	vollständig getrocknet | vollständig getrockneter Drogenstoff | heiß, Grad III | [ytain:?] | hierzu: | stark erhitzter Drogenstoff | Pfund / Gewichtseinheit | drei Portionen | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I im Ansatz | heiß, Grad III, im Ansatzrahmen | [otaram:?]	vollständig getrocknet | vollständig getrockneter Drogenstoff | heiß, Grad III | [ytain:?] | hierzu: | stark erhitzter Drogenstoff | Pfund / Gewichtseinheit | drei Portionen | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I im Ansatz | heiß, Grad III, im Ansatzrahmen | [otaram:?]	vollständig getrocknet | vollständig getrockneter Drogenstoff | heiß, Grad III | [ytain:?] | hierzu: | stark erhitzter Drogenstoff | Pfund / Gewichtseinheit | drei Portionen | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I im Ansatz | heiß, Grad III, im Ansatzrahmen | [otaram:?]	[cheeo:?]; vollständig getrockneter Drogenstoff; heiß, Grad III; [ytain:?]; hierzu: stark erhitzter Drogenstoff; Pfund / Gewichtseinheit; drei Portionen; heiß, Grad III, im Ansatzrahmen; heiße Drogenfraktion I im Ansatz; heiß, Grad III, im Ansatzrahmen; [otaram:?]	vollständig getrocknet; vollständig getrockneter Drogenstoff; heiß, Grad III; [ytain:?]; hierzu: stark erhitzter Drogenstoff; Pfund / Gewichtseinheit; drei Portionen; heiß, Grad III, im Ansatzrahmen; heiße Drogenfraktion I im Ansatz; heiß, Grad III, im Ansatzrahmen; [otaram:?]
f107r	f107r.12	S	B	3	5	5	0	0	0	0	0	0	0	1	1	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	y chol chol loraiir aiinal	Eintrag: | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Holzdrogenportion der dritten Fraktion | drei Teile Rohdroge I	Eintrag: | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Holzdrogenportion der dritten Fraktion | drei Teile Rohdroge I	Eintrag: | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Holzdrogenportion der dritten Fraktion | drei Teile Rohdroge I	Eintrag: trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Holzdrogenportion der dritten Fraktion; drei Teile Rohdroge I	Eintrag: trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Holzdrogenportion der dritten Fraktion; drei Teile Rohdroge I
f107r	f107r.13	S	B	3	10	10	0	0	0	0	5	5	0	0	0	0	NONE	UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733 | UNCHANGED_GDT733	polchls aiin sheky qokaiin opchal shedy pshedaiin otodal shedy otaral	[polchls:?] | Menge III | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß, Grad III | [opchal:?] | feucht in der Mitte des Grades, abgeschlossen | [pshedaiin:?] | [otodal:?] | feucht in der Mitte des Grades, abgeschlossen | [otaral:?]	[polchls:?] | Menge III | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß, Grad III | [opchal:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | [pshedaiin:?] | [otodal:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | [otaral:?]	[polchls:?] | Menge III | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß, Grad III | [opchal:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | [pshedaiin:?] | [otodal:?] | bis zur Mittelstufe angefeuchtet; abgeschlossen | [otaral:?]	[polchls:?]; Menge III; bis zur Mittelstufe einweichen, erhitzen und abschließen; heiß, Grad III; [opchal:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; [pshedaiin:?]; [otodal:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; [otaral:?]	[polchls:?]; Menge III; bis zur Mittelstufe einweichen, erhitzen und abschließen; heiß, Grad III; [opchal:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; [pshedaiin:?]; [otodal:?]; bis zur Mittelstufe angefeuchtet; abgeschlossen; [otaral:?]
