replay_slot_ordinal	carrier_slot_id	primary_governor_key	physical_page	register	gate_class	gdt583_rule_id	gdt584_rule_id	portable_runtime_rule_id	written_carrier_ordinal	carrier_root	portable_core	expected_context_family	expected_lemma_de	expected_object_form_de	expected_genitive_form_de	historical_rule_lemma_de	historical_rule_exact	portable_lookup_route	observed_register_root_alternatives_de	portable_context_family	portable_lemma_de	portable_object_form_de	portable_genitive_form_de	portable_exact	portable_visible_exact	expected_packet_rule_id	portable_packet_rule_id	guard	gdt590_context_family	gdt590_lemma_de	gdt590_object_form_de	gdt590_genitive_form_de	gdt590_changed	gdt590_decision_source	gdt590_retained_alternative_de	gdt590_guard
211	RUNNING:G407-E0800@1	ACTION:G407-E0799@3:S	f56r	HERBAL	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
212	RUNNING:G407-E0801@2	ACTION:G407-E0799@3:S	f56r	HERBAL	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	2	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
213	RUNNING:G407-E0820@3	ACTION:G407-E0820@2:S	f56r	HERBAL	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
214	RUNNING:G407-E0828@2	ACTION:G407-E0828@1:CHD	f56r	HERBAL	MANUAL_GDT584_OVERRIDE	CHD_HP_DRY_GRIND	CHD_HP_MATERIAL_COMMINUTE	CHD_HP_DRY_GRIND	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	REGISTER_INVARIANT	Pflanzenmaterial	REGISTER_INVARIANT_FALLBACK	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
215	RUNNING:G407-E0853@1	ACTION:G407-E0853@2:T	f56r	HERBAL	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
216	RUNNING:G407-E0859@1	ACTION:G407-E0858@1:T	f56r	HERBAL	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
217	RUNNING:G407-E0882@3	ACTION:G407-E0882@2:T	f56r	HERBAL	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
218	RUNNING:G407-E0883@2	ACTION:G407-E0882@2:T	f56r	HERBAL	AUTO_CONTEXT	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	T_PHYSICAL_BROAD	2	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
219	RUNNING:G407-E0899@2	ACTION:G407-E0898@1:S	f56r	HERBAL	AUTO_CONTEXT	S_HP_SEPARATE	S_HP_SEPARATE	S_HP_SEPARATE	1	Y	POSTEN	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	Pflanzenmaterial	YES	OBSERVED_ACTION_ROOT_CELL	Pflanzenmaterial	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
220	RUNNING:G407-E0904@1	ACTION:G407-E0903@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	AIN	ANTEIL	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	Sektoranteil	YES	OBSERVED_ACTION_ROOT_CELL	Sektoranteil	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
221	RUNNING:G407-E0905@3	ACTION:G407-E0903@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	2	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
222	RUNNING:G407-E0906@4	ACTION:G407-E0906@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
223	RUNNING:G407-E0914@2	ACTION:G407-E0914@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	OR	EINHEIT	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	Ringsegment	YES	OBSERVED_ACTION_ROOT_CELL	Ringsegment	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
224	RUNNING:G407-E0914@3	ACTION:G407-E0914@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	2	AIIN	WERT	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	Positionswert	YES	OBSERVED_ACTION_ROOT_CELL	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
225	RUNNING:G407-E0915@1	ACTION:G407-E0914@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	3	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
226	RUNNING:G407-E0920@1	ACTION:G407-E0919@5:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	AIN	ANTEIL	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	Sektoranteil	YES	OBSERVED_ACTION_ROOT_CELL	Sektoranteil	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
227	RUNNING:G407-E0922@2	ACTION:G407-E0919@5:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	2	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
228	RUNNING:G407-E0925@2	ACTION:G407-E0925@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	AIN	ANTEIL	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	Sektoranteil	YES	OBSERVED_ACTION_ROOT_CELL	Sektoranteil	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
229	RUNNING:G407-E0929@4	ACTION:G407-E0929@3:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	AIN	ANTEIL	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	Sektoranteil	YES	OBSERVED_ACTION_ROOT_CELL	Sektoranteil	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Sektoranteil	den Sektoranteil	des Sektoranteils	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
230	RUNNING:G407-E0933@1	ACTION:G407-E0930@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
231	RUNNING:G407-E0934@1	ACTION:G407-E0934@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	1	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	KNOWN_PACKET_RULE	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
232	RUNNING:G407-E0934@5	ACTION:G407-E0934@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	2	OR	EINHEIT	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	Ringsegment	YES	KNOWN_PACKET_RULE	Ringsegment	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	YES	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
233	RUNNING:G407-E0935@1	ACTION:G407-E0935@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	1	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
234	RUNNING:G407-E0941@1	ACTION:G407-E0941@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	1	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	OBSERVED_ACTION_ROOT_CELL	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
235	RUNNING:G407-E0942@2	ACTION:G407-E0942@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	AIIN	WERT	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	Positionswert	YES	OBSERVED_ACTION_ROOT_CELL	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
236	RUNNING:G407-E0948@2	ACTION:G407-E0946@3:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	AIIN	WERT	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	Positionswert	YES	OBSERVED_ACTION_ROOT_CELL	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
237	RUNNING:G407-E0955@1	ACTION:G407-E0955@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	1	Y	POSTEN	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	Ringposition	YES	KNOWN_PACKET_RULE	Ringposition	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	YES	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringposition	die Ringposition	der Ringposition	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
238	RUNNING:G407-E0955@3	ACTION:G407-E0955@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	2	OR	EINHEIT	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	Ringsegment	YES	KNOWN_PACKET_RULE	Ringsegment	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	YES	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
239	RUNNING:G407-E0956@1	ACTION:G407-E0955@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	3	AIIN	WERT	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	Positionswert	YES	KNOWN_PACKET_RULE	Positionswert	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	YES	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Positionswert	den Positionswert	des Positionswerts	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
240	RUNNING:G407-E0957@1	ACTION:G407-E0955@2:T	f67r2	CELESTIAL	AUTO_CONTEXT	T_CELESTIAL_SET	T_CELESTIAL_SET	T_CELESTIAL_SET	4	OR	EINHEIT	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	Ringsegment	YES	KNOWN_PACKET_RULE	Ringsegment	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	YES	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
241	RUNNING:G407-E0960@2	ACTION:G407-E0960@1:S	f67r2	CELESTIAL	AUTO_CONTEXT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	1	OR	EINHEIT	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	Ringsegment	YES	OBSERVED_ACTION_ROOT_CELL	Ringsegment	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	YES	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	EXACT_SLOT_ID_AND_WRITTEN_ORDINAL__NO_ROOT_OR_MULTIPLICITY_COLLAPSE	CELESTIAL_RING_ENTRY	Ringsegment	das Ringsegment	des Ringsegments	NO	GDT589_RETAINED	NOT_APPLICABLE	GDT589_SLOT_RETAINED
