gdt758_occurrence_id	surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	immediate_left_surface	immediate_left_reader_exact	immediate_right_surface	immediate_right_reader_exact	formula_predecessor	directly_after_ychor	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_neighbor_cells_with_axes_excluded	target_cache_value_background_not_used_as_anchor	gdt758_primary_candidate_de	gdt758_renderer_value_de	gdt758_working_confidence	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	exact_whole_only	literal_identity	confirmed_lexeme	component_export_credit
G758-O0354	oky	f29r	f29	f29r.2	4	11	0.300000	MIDDLE	0	0	H	A	1	dshe ykchy choty oky cho l chchoty choky chy ty dy	choty	1	cho	0	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	2	choty|choky	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE	L1 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 choky=heiß-trockene Zubereitung, Grundform [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0355	chol	f29r	f29	f29r.7	2	7	0.166667	MIDDLE	0	0	H	A	1	qokchy chol shokchy qokaiin choety choty kaiin	qokchy	1	shokchy	0	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	choty|kaiin	HOT|COLD|DRY|PREPARATION|LEVEL_III	R4 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY] || R5 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0356	chor	f29r	f29	f29r.8	2	8	0.142857	MIDDLE	0	0	H	A	1	shor chor shosheky shy qoty kody daiin cthy	shor	1	shosheky	0	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0357	cthy	f29r	f29	f29r.8	8	8	1.000000	LAST	0	0	H	A	1	shor chor shosheky shy qoty kody daiin cthy	daiin	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0358	chol	f29v	f29	f29v.2	3	9	0.250000	MIDDLE	0	0	H	A	1	qotcheaiin s chol chol cthy chey cthold ytchor dary	s	0	chol	0	NONE	0	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	ytchor	COLD|DRY|AMOUNT|MATERIAL	R5 ytchor=kalt-trockene Portion dieser Droge [COLD|DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0359	cthy	f29v	f29	f29v.2	5	9	0.500000	MIDDLE	0	0	H	A	1	qotcheaiin s chol chol cthy chey cthold ytchor dary	chol	0	chey	1	NONE	0	4	4	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R4	1	2	ytchor|dary	COLD|DRY|AMOUNT|PART|MATERIAL|CLOSE|END_STAGE	R3 ytchor=kalt-trockene Portion dieser Droge [COLD|DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 dary=abgemessene Fraktion I, abgeschlossen [PART|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0360	chol	f29v	f29	f29v.3	1	11	0.000000	FIRST	0	0	H	A	1	chol chol kor shey odaiin qotchy taiin s she otey sy	LINE_EDGE	0	chol	1	NONE	0	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	qotchy	COLD|DRY|BEGIN_STAGE	R5 qotchy=kalt und trocken am Anfang des Grades [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0361	chol	f29v	f29	f29v.3	2	11	0.100000	MIDDLE	0	0	H	A	1	chol chol kor shey odaiin qotchy taiin s she otey sy	chol	1	kor	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	qotchy	COLD|DRY|BEGIN_STAGE	R4 qotchy=kalt und trocken am Anfang des Grades [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0362	s	f29v	f29	f29v.3	8	11	0.700000	MIDDLE	0	0	H	A	1	chol chol kor shey odaiin qotchy taiin s she otey sy	taiin	1	she	0	NONE	0	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	2	qotchy|otey	COLD|DRY|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE	L2 qotchy=kalt und trocken am Anfang des Grades [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R2 otey=kalter Ansatz in der Mitte des Grades [COLD|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0363	cthy	f29v	f29	f29v.4	4	9	0.375000	MIDDLE	0	0	H	A	1	ysho otshy okaiin cthy oltchy s shot sho okaiin	okaiin	1	oltchy	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	2	otshy|sho	COLD|MOIST|PREPARATION|BEGIN_STAGE	L2 otshy=kalt-feuchter Ansatz am Anfang des Grades [COLD|MOIST|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R4 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0364	chol	f29v	f29	f29v.6	2	8	0.142857	MIDDLE	0	0	H	A	1	dchor chol chaiin shaiin cthod dar chs shody	dchor	1	chaiin	1	NONE	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	dchor|cthod	PART|MATERIAL|PREPARATION	L1 dchor=abgemessener Pflanzenteil [PART;W3_SOLID_WORKING_THEORY] || R3 cthod=gieße den Krautansatz ab [MATERIAL|PREPARATION;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0365	chor	f29v	f29	f29v.9	3	8	0.285714	MIDDLE	0	0	H	A	1	sho chokor chor chy ydaiin cho ykeeb oaiin	chokor	1	chy	1	NONE	0	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	sho|cho	DRY|MOIST|PREPARATION	L2 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R3 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0366	chor	f30r	f30	f30r.6	3	9	0.250000	MIDDLE	0	0	H	A	1	dchorol sho chor cho ro raiin dor chseeor dy	sho	1	cho	1	NONE	0	2	1	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R2	1	2	sho|cho	DRY|MOIST|PREPARATION	L1 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0367	chol	f30r	f30	f30r.9	3	7	0.333333	MIDDLE	0	0	H	A	1	dchey qochar chol keeaiin chcthey chor cheky	qochar	1	keeaiin	1	NONE	0	2	4	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R4	1	3	dchey|chcthey|cheky	HOT|DRY|AMOUNT|MATERIAL|PROCESS|MIDDLE_STAGE	L2 dchey=Eine abgemessene Portion bis zur Mittelstufe trocknen [DRY|AMOUNT|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 chcthey=Krautdroge bis zur mittleren Stufe trocknen [DRY|MATERIAL|PROCESS|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || R4 cheky=bis zur mittleren Trockenstufe, dann leicht erhitzen [HOT|DRY|PROCESS|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	trocken	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0368	chor	f30r	f30	f30r.9	6	7	0.833333	MIDDLE	0	0	H	A	1	dchey qochar chol keeaiin chcthey chor cheky	chcthey	1	cheky	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	3	chcthey|dchey|cheky	HOT|DRY|AMOUNT|MATERIAL|PROCESS|MIDDLE_STAGE	L5 dchey=Eine abgemessene Portion bis zur Mittelstufe trocknen [DRY|AMOUNT|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L1 chcthey=Krautdroge bis zur mittleren Stufe trocknen [DRY|MATERIAL|PROCESS|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || R1 cheky=bis zur mittleren Trockenstufe, dann leicht erhitzen [HOT|DRY|PROCESS|MIDDLE_STAGE;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	1	Pflanzenteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0369	chor	f30r	f30	f30r.12	7	8	0.857143	MIDDLE	0	0	H	A	1	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dar	1	ychdain	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	2	ckhey|ckhey	PREPARATION|MIDDLE_STAGE	L5 ckhey=Arzneikompositum in der Gradmitte [PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L4 ckhey=Arzneikompositum in der Gradmitte [PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0370	chor	f30v	f30	f30v.4	3	6	0.400000	MIDDLE	0	0	H	A	1	otchey daiin chor checkhy qotchod daiin	daiin	1	checkhy	1	NONE	0	2	2	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R2	1	1	qotchod	COLD|DRY|PREPARATION|CLOSE|END_STAGE	R2 qotchod=kalt-trockene Zubereitung, fertig gebunden [COLD|DRY|PREPARATION|CLOSE|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0371	chor	f30v	f30	f30v.9	2	4	0.333333	MIDDLE	0	0	H	A	1	qotchor chor sheey cheolsos	qotchor	1	sheey	1	NONE	0	1	2	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R2	1	1	qotchor	COLD|DRY|AMOUNT|MATERIAL	L1 qotchor=kalt-trockene Drogenportion [COLD|DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0372	s	f31r	f31	f31r.2	5	8	0.571429	MIDDLE	0	0	H	B	2	dcheey daiin okeedy qokees s aiin shekeey qef	qokees	1	aiin	1	NONE	0	4	3	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R3	1	1	qokees	HOT|AMOUNT|PROCESS|END_STAGE	L1 qokees=erhitze die Charge bis zur Endstufe [HOT|AMOUNT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0373	ar	f31r	f31	f31r.4	6	10	0.555556	MIDDLE	0	0	H	B	2	qotar chy dar lo r ar cheey keeol chedy qokey	r	1	cheey	1	NONE	0	1	4	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R4	1	2	keeol|qokey	HOT|MATERIAL|MIDDLE_STAGE	R2 keeol=stark erhitzter Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0374	sheol	f31r	f31	f31r.7	4	8	0.428571	MIDDLE	0	0	H	B	2	ykeedar saiin checkhey sheol qokedy ykeedy chedy ldy	checkhey	1	qokedy	1	NONE	0	1	2	STRICT_INITIAL_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R2	1	2	checkhey|ykeedy	HOT|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	L1 checkhey=trockenes Arzneikompositum in der Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 ykeedy=Eintrag: heiß am Gradende, abgeschlossen [HOT|CLOSE|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	feuchtes Material	feucht / eingeweicht	eingeweicht/feucht	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0375	chor	f32r	f32	f32r.3	2	7	0.166667	MIDDLE	0	0	H	A	1	qokchor chor cthol chol dol dcheodain daiin	qokchor	1	cthol	1	qokchor	0	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	cthol	MATERIAL	R1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0376	chol	f32r	f32	f32r.3	4	7	0.500000	MIDDLE	0	0	H	A	1	qokchor chor cthol chol dol dcheodain daiin	cthol	1	dol	1	NONE	0	3	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	1	cthol	MATERIAL	L1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0377	cthy	f32r	f32	f32r.13	5	5	1.000000	LAST	0	0	H	A	1	otcho rol dain daiin cthy	daiin	1	LINE_EDGE	0	NONE	0	2	0	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0378	s	f32v	f32	f32v.3	7	9	0.750000	MIDDLE	0	0	H	A	1	shor daiin chckhy dsho dain daiin s shokey ka	daiin	1	shokey	1	NONE	0	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	dsho|shokey	HOT|MOIST|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	L3 dsho=eine Portion Feuchtansatz abmessen [MOIST|AMOUNT|PREPARATION|PROCESS;W3_SOLID_WORKING_THEORY] || R1 shokey=heiß-feuchter Ansatz in der Gradmitte [HOT|MOIST|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0379	chor	f32v	f32	f32v.4	3	10	0.222222	MIDDLE	0	0	H	A	1	or chr chor dor chaiin qotcho r chy dcho daiin	chr	1	dor	1	NONE	0	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	dor|qotcho	DRY|AMOUNT|MATERIAL	R1 dor=miss eine Portion Droge ab [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R3 qotcho=kühle, trockne und setze an [DRY;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0380	chor	f32v	f32	f32v.5	4	9	0.375000	MIDDLE	0	0	H	A	1	chokchy daiin shy chor qo kaiin dain dchol dosg	shy	1	qo	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	4	chokchy|qo|kaiin|dchol	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|PROCESS|BEGIN_STAGE|LEVEL_III	L3 chokchy=Trockenansatz: heiß-trockene Grundform [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R1 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY] || R2 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY] || R4 dchol=Maß trockenen Materials [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0381	s	f32v	f32	f32v.7	9	10	0.888889	MIDDLE	0	0	H	A	1	ksho cphos she sheaiin otshcho r dain shckhy s odan	shckhy	1	odan	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	odan	PREPARATION	R1 odan=Zubereitung, Wertstufe I [PREPARATION;W2_PROVISIONAL_WORKING]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0382	chor	f32v	f32	f32v.10	3	10	0.222222	MIDDLE	0	0	H	A	1	sho keol chor chol daiin cpho l cthol da ar	keol	1	chol	1	NONE	0	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	3	keol|sho|cthol	HOT|MOIST|MATERIAL|PREPARATION	L2 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 keol=heißer Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY] || R5 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	Pflanzen-/Reproduktionsteil	Pflanzenteil, wahrscheinlich Blüten-/Samenstand	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0383	chol	f32v	f32	f32v.10	4	10	0.333333	MIDDLE	0	0	H	A	1	sho keol chor chol daiin cpho l cthol da ar	chor	1	daiin	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	3	keol|sho|cthol	HOT|MOIST|MATERIAL|PREPARATION	L3 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || L2 keol=heißer Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	trocken; nominal trockenes Gut/Material	trocken / getrocknet	trocken/getrocknet	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0384	ar	f32v	f32	f32v.10	10	10	1.000000	LAST	0	0	H	A	1	sho keol chor chol daiin cpho l cthol da ar	da	1	LINE_EDGE	0	NONE	0	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	cthol	MATERIAL	L2 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0385	s	f33r	f33	f33r.4	13	13	1.000000	LAST	0	0	H	B	2	taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s	aiin	1	LINE_EDGE	0	NONE	0	3	0	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Samen-/Saatgutposten	je / zu gleichen Teilen	je	C2_ORDERED_VALUE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0386	ar	f33r	f33	f33r.7	8	9	0.875000	MIDDLE	0	0	H	B	2	dar chos aiin or aiin cheekaiin okain ar okeeey	okain	1	okeeey	1	NONE	0	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	Drogenfraktion I	Teil / Anteil	Anteil	C2_MULTIWHOLE_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0387	oky	f33v	f33	f33v.2	4	10	0.333333	MIDDLE	0	0	H	B	2	kchdy dam dy oky otal dain chdy ytam otam cham	dy	0	otal	1	NONE	0	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	ytam	AMOUNT	R4 ytam=nimm hiervon ein Maß und kühle es [AMOUNT;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0388	oky	f33v	f33	f33v.3	6	11	0.500000	MIDDLE	0	0	H	B	2	dar chckhy dy dyky ckhdy oky dam okar dy kam dy	ckhdy	0	dam	0	NONE	0	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0389	cthy	f33v	f33	f33v.5	7	13	0.500000	MIDDLE	0	0	H	B	2	tchdy chody okaiin chckhy dor arl cthy dy ty dy ykar cheky dy	arl	1	dy	0	NONE	0	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	2	dor|ykar	HOT|AMOUNT|PART|MATERIAL	L2 dor=miss eine Portion Droge ab [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 ykar=nimm hiervon die erste erhitzte Drogenfraktion [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	CTH-Drogenmaterial	Blattgut / Blattdroge	Blattgut	C2_CROSS_PASS_EXPLORATORY	1	1	1	OPEN	0	0
G758-O0390	oky	f33v	f33	f33v.7	6	10	0.555556	MIDDLE	0	0	H	B	2	tshdy shefchdy shckhdy oltedy daiin oky cheol orain chdyshdy porar	daiin	1	cheol	1	NONE	0	2	3	PRIOR_CLOSE_BEFORE_R3	STRICT_INITIAL_BEFORE_R4	1	1	oltedy	COLD|MATERIAL|MIDDLE_STAGE	L2 oltedy=kalte Drogenbasis, Mittelstufe erreicht [COLD|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	heißer Ansatz am Anfang des Grades	erste Wärmestufe / heiß zu Beginn	erste Wärmestufe	C1_RECURRENT_EXPLORATORY	1	1	1	OPEN	0	0
