factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G404-A00225	G404-S009	G404-E0245	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	25	odaiin	O+D_ADDR+AIIN	3	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0244	24	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00226	G404-S009	G404-E0246	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	26	dlos	D_ADDR+L+O+S	2	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	G404-E0246	26	4	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00227	G404-S009	G404-E0247	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	27	oeor	O+E+OR	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0246	26	4	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00228	G404-S009	G404-E0247	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	27	oeor	O+E+OR	3	1	OR	EINHEIT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0246	26	4	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00229	G404-S009	G404-E0248	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	28	oraiin	OR+AIIN	1	1	OR	EINHEIT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0246	26	4	-2	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00230	G404-S009	G404-E0248	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	28	oraiin	OR+AIIN	2	1	AIIN	WERT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0246	26	4	-2	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00231	G404-S009	G404-E0249	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	29	tchar	T+CH+AR	3	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0249	29	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00232	G404-S009	G404-E0250	f24v	HERBAL	F24V_PROSE_01	F24V_WHOLE_PLANT	30	oro	OR+O	1	1	OR	EINHEIT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0249	29	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00233	G404-S010	G404-E0252	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	2	chor	CH+OR	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0252	2	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00234	G404-S010	G404-E0253	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	3	arsa	AR+S+A_ADDR	1	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0252	2	1	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00235	G404-S010	G404-E0255	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	5	ycheol	Y+CH+E+O+L	1	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G404-E0255	5	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00236	G404-S010	G404-E0255	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	5	ycheol	Y+CH+E+O+L	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0255	5	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00237	G404-S010	G404-E0255	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	5	ycheol	Y+CH+E+O+L	5	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0255	5	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00238	G404-S010	G404-E0256	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	6	daid	AIN+D_ADDR	1	1	AIN	ANTEIL	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0255	5	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00239	G404-S010	G404-E0257	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	7	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0255	5	2	-2	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00240	G404-S010	G404-E0259	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	9	kochky	K+O+CH+K+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0259	9	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00241	G404-S010	G404-E0260	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	10	chcthy	CH+CH+T+Y	4	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0260	10	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00242	G404-S010	G404-E0262	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	12	sain	S+AIN	2	1	AIN	ANTEIL	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0262	12	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00243	G404-S010	G404-E0263	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	13	ychol	Y+OL	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0262	12	1	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00244	G404-S010	G404-E0265	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	15	or	OR	1	1	OR	EINHEIT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0262	12	1	-3	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00245	G404-S010	G404-E0266	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	16	chor	CH+OR	2	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0266	16	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00246	G404-S010	G404-E0268	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	18	okoeor	OK+O+E+OR	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0268	18	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00247	G404-S010	G404-E0268	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	18	okoeor	OK+O+E+OR	4	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0268	18	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00248	G404-S010	G404-E0269	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	19	ctheod	CH+T+E+O+D_ADDR	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0269	19	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00249	G404-S010	G404-E0270	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	20	choy	HO+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0269	19	2	-1	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00250	G404-S010	G404-E0271	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	21	keol	K+E+OL	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0271	21	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00251	G404-S010	G404-E0272	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	22	ydaiin	Y+D_ADDR+AIIN	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0271	21	1	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00252	G404-S010	G404-E0272	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	22	ydaiin	Y+D_ADDR+AIIN	3	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0271	21	1	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00253	G404-S010	G404-E0273	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	23	chear	CH+E+AR	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0273	23	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00254	G404-S010	G404-E0273	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	23	chear	CH+E+AR	3	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0273	23	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00255	G404-S010	G404-E0275	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	25	okodaiin	OK+O+D_ADDR+AIIN	4	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0275	25	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00256	G404-S010	G404-E0277	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	27	foar	LOCAL_CHAR_F+O+AR	3	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0276	26	2	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00257	G404-S010	G404-E0282	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	32	okchal	OK+CH+AL	3	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0282	32	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00258	G404-S010	G404-E0283	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	33	oeeey	O+EEE+Y	2	1	EEE	GRAD III	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0282	32	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00259	G404-S010	G404-E0283	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	33	oeeey	O+EEE+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0282	32	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00260	G404-S010	G404-E0284	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	34	cheol	CH+E+O+L	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0284	34	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00261	G404-S010	G404-E0284	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	34	cheol	CH+E+O+L	4	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0284	34	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00262	G404-S010	G404-E0286	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	36	odor	O+D_ADDR+OR	3	1	OR	EINHEIT	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G404-E0284	34	1	-2	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00263	G404-S010	G404-E0289	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	39	otolodal	OT+OL+O+D_ADDR+AL	5	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0287	37	1	-2	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00264	G404-S010	G404-E0291	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	41	cheeodam	CH+EE+O+D_ADDR+AM_ADDR	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0291	41	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G404-A00265	G404-S010	G404-E0294	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	44	dy	Y	1	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0293	43	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00266	G404-S010	G404-E0295	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	45	dchey	CH+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0295	45	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00267	G404-S010	G404-E0295	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	45	dchey	CH+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0295	45	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00268	G404-S010	G404-E0297	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	47	dchal	D_ADDR+CH+AL	3	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0297	47	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00269	G404-S010	G404-E0298	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	48	ochdy	O+CHD+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0298	48	2	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00270	G404-S010	G404-E0300	f24v	HERBAL	F24V_PROSE_02	F24V_WHOLE_PLANT	50	odaiim	O+D_ADDR+AIIN+M_LOCAL	3	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0299	49	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00271	G404-S011	G404-E0301	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	polchoy	P+OL+CH+O+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0301	1	3	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00272	G404-S011	G404-E0302	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0302	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00273	G404-S014	G404-E0306	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	1	ofshdy	O+LOCAL_CHAR_F+SH+D_ADDR+Y	5	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0306	1	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00274	G404-S014	G404-E0307	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	2	oly	OL+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0306	1	3	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00275	G404-S014	G404-E0308	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	dchey	CH+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0308	3	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00276	G404-S014	G404-E0308	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	3	dchey	CH+E+Y	3	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0308	3	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00277	G404-S014	G404-E0309	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	lshl	L+SH+L	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	G404-E0309	4	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00278	G404-S014	G404-E0309	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	4	lshl	L+SH+L	3	2	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G404-E0309	4	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00279	G404-S014	G404-E0310	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	5	alched	AL+CHD	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G404-E0309	4	2	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00280	G404-S014	G404-E0313	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	8	otar	OT+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G404-E0311	6	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00281	G404-S014	G404-E0314	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	9	chedy	CHD+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0314	9	1	0	CHD	UMSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00282	G404-S014	G404-E0315	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	10	oky	OK+Y	2	1	Y	AKTIVER POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G404-E0315	10	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G404-A00283	G404-S014	G404-E0316	f81r	BIOLOGICAL	F81R_PROSE_01	F81R_UPPER_POOL	11	qotey	OT+E+Y	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G404-E0315	10	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
