event_serial	page	locus	record_unit_id	field_id	statement_id	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	strict_formal_prompt	selected_exact_mnemonic	event_template	trigger_origin	template_payload	required_registers	symbolic_register_effect	event_parse_status	opaque_roundtrip_atom	formal_semantic_noninheritance	binding_contract	source_lineage
125	f81v	f81v.17	B1	F026	B1-S004	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E125@bc4f1f5c006c74a4d26d	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
126	f81v	f81v.17	B1	F027	B1-S005	28ffbc88b97772a75f1e	qolchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E126@28ffbc88b97772a75f1e	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
127	f81v	f81v.17	B1	F028	B1-S006	1645e612504fcef59ced	qokain	SET(<ARG_AIN>)	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E127@1645e612504fcef59ced	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
128	f81v	f81v.17	B1	F028	B1-S006	2cc8bb3c2af19607888f	shckhy	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E128@2cc8bb3c2af19607888f	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
129	f81v	f81v.17	B1	F028	B1-S006	0f18de177ed7c878bf95	dl	LINK	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E129@0f18de177ed7c878bf95	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
130	f81v	f81v.17	B1	F028	B1-S006	4da0f0f7b5fc7ac20067	ral	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E130@4da0f0f7b5fc7ac20067	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
131	f81v	f81v.18	B1	F029	B1-S007	87411f84689b4f93a303	qokchdy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E131@87411f84689b4f93a303	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
132	f81v	f81v.18	B1	F030	B1-S008	b921a237be883a820352	chey	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E132@b921a237be883a820352	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
133	f81v	f81v.18	B1	F030	B1-S008	dcda95c81a5460feb191	ol	FRAME_O(LINK)	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	STRICT_FORMAL_PROMPT_ONLY	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;SEMANTIC_VALUE=NONE	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	UNIQUE_FORMAL_ONLY	E133@dcda95c81a5460feb191	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
134	f81v	f81v.18	B1	F030	B1-S008	d904bf7b044dd3922781	cheky	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E134@d904bf7b044dd3922781	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
135	f81v	f81v.18	B1	F030	B1-S008	dcda95c81a5460feb191	ol	FRAME_O(LINK)	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	STRICT_FORMAL_PROMPT_ONLY	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;SEMANTIC_VALUE=NONE	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	UNIQUE_FORMAL_ONLY	E135@dcda95c81a5460feb191	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
136	f81v	f81v.18	B1	F030	B1-S008	bc4f1f5c006c74a4d26d	shedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E136@bc4f1f5c006c74a4d26d	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
137	f81v	f81v.18	B1	F031	B1-S009	7db18b2f0fb7ed0fcfd3	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	SPÜLEN?	TERMINAL_FLUSH	EXACT_JOINT_TUPLE_MNEMONIC	EXACT:SPÜLEN?	ACTIVE_ITEM/PREPARATION|TARGET/STATION	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	UNIQUE_EXACT	E137@7db18b2f0fb7ed0fcfd3	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R4_EXACT_CARD_PRESSURE>V63_R3_BOUNDED_SLOT_PARSE
138	f81v	f81v.18	B1	F032	B1-S010	7db18b2f0fb7ed0fcfd3	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	SPÜLEN?	TERMINAL_FLUSH	EXACT_JOINT_TUPLE_MNEMONIC	EXACT:SPÜLEN?	ACTIVE_ITEM/PREPARATION|TARGET/STATION	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	UNIQUE_EXACT	E138@7db18b2f0fb7ed0fcfd3	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R4_EXACT_CARD_PRESSURE>V63_R3_BOUNDED_SLOT_PARSE
139	f81v	f81v.18	B1	F033	B1-S011	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E139@2cc8bb3c2af19607888f	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
140	f81v	f81v.18	B1	F033	B1-S011	276a7c2d74d1143446f4	qoky	OPAQUE_PAYLOAD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	EXACT_JOINT_TUPLE_MNEMONIC	EXACT:ANWENDEN?	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	UNIQUE_EXACT	E140@276a7c2d74d1143446f4	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R4_EXACT_CARD_PRESSURE>V63_R3_BOUNDED_SLOT_PARSE
141	f81v	f81v.21	B1	F034	B1-S012	be0974b366c981dc1eef	lsho	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E141@be0974b366c981dc1eef	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
142	f81v	f81v.21	B1	F034	B1-S012	08bd5ca0c2ad137a056d	qokey	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E142@08bd5ca0c2ad137a056d	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
143	f81v	f81v.21	B1	F034	B1-S012	2e7e89e0bd12b999c280	lshedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E143@2e7e89e0bd12b999c280	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
144	f81v	f81v.21	B1	F035	B1-S013	2e7e89e0bd12b999c280	lshedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E144@2e7e89e0bd12b999c280	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
145	f81v	f81v.21	B1	F036	B1-S014	6f7ff8287eddf4da9fdb	chedy	VARIANT_D(OPAQUE_PAYLOAD)	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E145@6f7ff8287eddf4da9fdb	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
146	f81v	f81v.21	B1	F036	B1-S014	c205570c49d4d93c23d3	qolky	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E146@c205570c49d4d93c23d3	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
147	f81v	f81v.21	B1	F036	B1-S014	433713294b25b0a12f66	lchedal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E147@433713294b25b0a12f66	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
148	f81v	f81v.21	B1	F036	B1-S014	dcda95c81a5460feb191	qol	FRAME_O(LINK)	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	STRICT_FORMAL_PROMPT_ONLY	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;SEMANTIC_VALUE=NONE	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	UNIQUE_FORMAL_ONLY	E148@dcda95c81a5460feb191	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
149	f81v	f81v.21	B1	F036	B1-S014	b6b654722e55729cc947	otar	MARK(<ARG_AR>)	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E149@b6b654722e55729cc947	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
150	f81v	f81v.24	B1	F037	B1-S015	a7af89ab31ce5e247395	ytey	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E150@a7af89ab31ce5e247395	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
151	f81v	f81v.24	B1	F037	B1-S015	07913ef9b1fb773cd325	okchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E151@07913ef9b1fb773cd325	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
152	f81v	f81v.24	B1	F038	B1-S016	308e8ea2d5d190c498e8	qokal	SET(<ARG_AL>)	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	TARGET_ASSIGN	STRICT_FORMAL_PROMPT_ONLY	FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;SEMANTIC_VALUE=NONE	OWNER|TARGET/STATION	TARGET/STATION:=FORMAL_RELATION_SLOT(OPAQUE_EVENT_VALUE)	UNIQUE_FORMAL_ONLY	E152@308e8ea2d5d190c498e8	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
153	f81v	f81v.24	B1	F038	B1-S016	0275fbf14e07935b0a45	okeey	OPAQUE_PAYLOAD	NONCLOSE	NONE	TEMPERIEREN?	ACTION_TEMPER	EXACT_JOINT_TUPLE_MNEMONIC	EXACT:TEMPERIEREN?	ACTIVE_ITEM/PREPARATION	TEMPER(ACTIVE_ITEM/PREPARATION)	UNIQUE_EXACT	E153@0275fbf14e07935b0a45	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R4_EXACT_CARD_PRESSURE>V63_R3_BOUNDED_SLOT_PARSE
154	f81v	f81v.24	B1	F038	B1-S016	dcda95c81a5460feb191	qol	FRAME_O(LINK)	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	STRICT_FORMAL_PROMPT_ONLY	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;SEMANTIC_VALUE=NONE	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	UNIQUE_FORMAL_ONLY	E154@dcda95c81a5460feb191	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
155	f81v	f81v.24	B1	F038	B1-S016	bc4f1f5c006c74a4d26d	cheedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E155@bc4f1f5c006c74a4d26d	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
156	f81v	f81v.24	B1	F039	B1-S017	dd0ecaf5e27d81befffc	sal	OPAQUE_PAYLOAD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	EXACT_JOINT_TUPLE_MNEMONIC	EXACT:ZIEL?	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	UNIQUE_EXACT	E156@dd0ecaf5e27d81befffc	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R4_EXACT_CARD_PRESSURE>V63_R3_BOUNDED_SLOT_PARSE
157	f81v	f81v.24	B1	F039	B1-S017	a06244ef1f2b37ca44c1	teol	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E157@a06244ef1f2b37ca44c1	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
158	f81v	f81v.24	B1	F039	B1-S017	d225b7a7b95da7aee437	dchdy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	NO_LICENSED_TRIGGER	OPAQUE_EXACT_EVENT;SEMANTIC_VALUE=NONE	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	UNPARSED_EXEMPLAR	E158@d225b7a7b95da7aee437	ENFORCED	EXACT_JOINT_TUPLE_ATOMIC;NO_STRING_OR_COMPONENT_INHERITANCE;STRICT_FORMAL_PROMPT_HAS_NO_SEMANTIC_WORD	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V63_R3_BOUNDED_SLOT_PARSE
